ID,POLONAIS,HINDI,INTERVAL
10808,wzrósł,बढ़ी,37
5744,niedoświadczony,अनुभवहीन,72
3598,napisany u góry,ऊपर की ओर लिखा हुआ,82
13839,a,ए,5
13719,znany jako,उर्फ,12
5722,suseł,धानीमूष,36
13553,pogrubiony,साहसिक,12
4397,beaufort.,ब्यूफोर्ट,80
10840,steryd,स्टेरॉयड,35
9991,w konsekwencji,फलस्वरूप,22
9887,marks.,मार्क्स,43
11751,tom,आयतन,26
6272,konik polny,टिड्डी,66
11925,naładowany,आरोप लगाया,14
1385,trichloroetan.,ट्राइक्लोरोथेन,95
7973,suffolk.,सफ़ोक,57
1596,upiec,सेंकना,60
3498,biegłość,प्रवीणता,72
3514,antoinette.,एंटोइनेट,85
6868,wanilia,वनीला,64
10384,wycofać,निकालना,25
8493,oddechowy,सांस लेना,38
9774,weryfikacja,सत्यापन,44
6693,della.,डेला,65
7905,gin,जिन,57
9943,kołodziej,व्हीलर,42
2102,brabant,ब्राबांट,92
4685,brodie.,ब्रोडी,78
7280,dev.,देव,62
12379,waga,वजन,22
13161,na pewno,निश्चित रूप से,16
547,herezja,विधर्म,97
8276,szczupak,पाइक,49
7232,jednocześnie.,समवर्ती,50
13803,być,होना,5
12612,steven.,स्टीवन,22
708,bury,धुंधला काले रंग,78
12329,alaska.,अलास्का,24
11881,gotówka,नकद,27
7265,bankructwo,दिवालियापन,61
399,dwuwęglan,बिकारबोनिट,100
4702,nieodpowiedzialny,गैर जिम्मेदार,75
12904,stara panna,कातनेवाली,19
11362,lancashire.,लंकाशायर,33
7738,niesprawdzony,असत्यापित,44
12171,krata,ग्रिड,25
4862,ustawowy,वैधानिक,77
8176,przecinek,अल्पविराम,47
12708,rzucać,ढालना,18
10720,gilbert.,गिल्बर्ट,38
6743,lekkoduch,कामचोर,64
2198,zbieranie funduszy,धन उगाहने,90
4996,dewitt.,डेविट,76
7679,chromosom,क्रोमोसाम,55
13099,największa,विशालतम,17
10130,inteligentny,बुद्धिमान,17
4206,slajdy,स्लाइड,39
7846,dwuletni,द्विवाषिक,57
11182,bieg z przeszkodami,स्टीपलचेज़,34
850,kaledoński,स्काटिश,98
12044,milwaukee.,मिलवौकी,27
2530,ymca.,वायएमसीए,89
11889,wenezuela,वेनेजुएला,28
1720,vg.,वीजी,93
5911,jezior,झील के किनारे,71
11361,andre.,आंद्रे,33
8739,psychologiczny,मनोवैज्ञानिक,31
11110,utworzyć kopię zapasową,बैकअप,34
1676,siostrzeństwo,महिला संघ,94
109,odwdzięczyć się,चुकाने,89
11002,cios,फुंक मारा,28
6171,armada,बेड़े,68
1832,cady.,काडी,93
11369,dedykowane,समर्पित,29
7086,howdy,कैसे हो,62
6501,jerycho,जेरिको,67
11636,porównywać,तुलना करना,11
3303,recepta,नुस्खा,80
14093,przyszły,भविष्य,7
5307,filippo.,फिलिपो,74
12019,oxford.,ऑक्सफ़ोर्ड,27
7528,słowniczek,शब्दकोष,59
3591,modliszka,एक प्रकार का कीड़ा,84
10550,sar.,खोज एवं बचाव,38
1342,nanometr.,नैनोमीटर,95
11208,hollywood,हॉलीवुड,34
12506,dziekan,डीन,22
5897,weto,वीटो,60
63,naciągnięcie,प्रवंचना,100
12320,gloria.,ग्लोरिया,24
1265,dziewięćdziesiąty.,नौवां दशक,50
14085,dyrektor,निदेशक,17
11325,sigma.,सिग्मा,33
9593,rf.,आरएफ,41
5688,razorback.,रेजारबैक,72
8370,komórkowy,सेलुलर,54
11841,koncert,कंसर्ट,25
5954,ebbets.,एबबेट्स,70
8375,sci.,एससीआई,54
11999,małżeństwo,शादी,26
10301,karnawał,carnival,40
13398,martwy,मृत,14
5892,zasłużony,सराहनीय,71
10390,pozdrowienia,सलाम अलैकुम,33
4287,rozkład jazdy,समय सारणी,74
13679,indie,इंडिया,12
8157,val.,वैल,56
9472,magellan.,मैगलन,47
11064,shawn.,शॉन,35
1432,nav.,एनएवी,94
11858,wysokość,ऊंचाइयों,21
891,zdeponowany,जमा किया,53
10008,południk,मध्याह्न,42
9106,lv.,एलवी,49
8708,wspinaczka,चढ़ना,27
210,maronite.,ईसाई,100
12576,czułem,लगा,22
10976,skóra,त्वचा,32
13874,tam,वहाँ,5
1388,argentino.,अर्जेंटीनो,95
6985,pika.,पिका,63
625,lawmakers.,सांसदों,94
6733,ascii.,आस्की,65
2070,barangay.,बरंगय,92
619,naganiacz zwierza,ट्रैकर,89
13749,tor,संकरा रास्ता,9
12514,liverpool,लिवरपूल,23
5699,gwarantowany,warranted,30
10804,poddanie się,आत्मसमर्पण,27
9687,szczekacz,रिवाल्वर,44
1121,oszczędnie,किफ़ायत से,96
8839,przyzwyczajenie,अभ्यस्त,51
11106,prawie wcale,मुश्किल से,35
1359,dalia,मेक्सिको का रंगीन फूलों का बड़ा पौधा,95
14304,jesień,गिरना,12
4011,jacksonian.,जैक्सनियन,82
5269,cassandra.,कैसेंड्रा,74
6220,rękawica,एक प्रकार का दस्ताना,67
3354,rct.,आरसीटी,86
13250,tiddly.,टिडली,16
8575,dyktatura,अधिनायकत्व,49
14266,komentarz,टिप्पणी,5
14180,lipiec,जुलाई,6
10287,chester.,चेस्टर,40
3277,hed,हेड,86
41,wielomówność,शब्दाडंबर,100
2371,reebok.,रिबॉक,90
2917,chiba.,चिबा,88
9244,karolina,कैरोलीन,48
7831,dziobak,एक प्रकार का बत्तक-सदृश नाक से पशु,58
8584,pasadena.,पासाडेना,53
14048,akta,फ़ाइलें,6
10678,obietnica,वादा,23
12268,muzułmański,मुसलमान,20
7899,łagodzić: uśmierzać,राहत देना,26
5018,siedlisko,प्राकृतिक वास,75
5145,dominika,डोमिनिका,75
13759,znajomy,परिचित,11
7790,lalka,गुड़िया,40
715,chih.,चिह,98
342,inkblot.,इंकब्लोट,100
3510,holowniczy,रस्सा,51
13330,grzyb,मशरूम,14
8333,kolektor,एकत्र करनेवाला,48
4958,fasada,मुखौटा,74
13645,konkurencja,मुकाबला,10
5813,gambia.,गाम्बिया,71
5320,cylinder,टोपर,62
12915,przyłożenie,टचडाउन,9
5,ixion.,आइक्सियन,100
2188,teczka,फ़ोल्डर,87
3654,rurnik.,रकर,84
11393,łuk,आर्क,31
10591,gator.,गेटोर,38
9965,na szczęście,भाग्यवश,28
5969,lizzie.,लीसी,70
12954,srebro,चांदी,18
9502,kolumbijczyk,कोलम्बियाई,46
7058,jen,येन,63
8917,doo.,डू,50
2261,promienny,दीप्तिमान,91
6075,okrutny,निर्दयी,69
5014,masaż,मालिश,75
12384,pod,विषय,23
7639,zabezpieczenie,संपार्श्विक,59
8718,kapelusze,सलाम,25
1424,śpiewy,मंत्र,48
3986,wilkołak,वेयरवोल्फ,82
8900,kochanie,शहद,50
12833,stal,इस्पात,19
799,snipes.,स्निप्स,79
6264,optymalny,इष्टतम,68
6596,proto.,आद्य,66
4605,naszyjnik,हार,76
5283,pembroke.,पेमब्रोक,74
14302,funkcjonować,समारोह,20
5509,ekscentryczny,विलक्षण व्यक्ति,48
1626,karolus,केरोलस,94
2757,wędzony łosoś,लॉक्स,88
11583,monroe.,मोनरो,31
5640,het.,हेट,72
10413,ostry,तीखा,38
12794,przetrząsać,टेड,20
5251,lr.,एलआर,74
13996,problemy,समस्या,8
8495,apache.,अमरीका की एक मूल जनजाति,51
7393,przedstawiać,चित्रकला,35
13519,ben.,बेन,13
1982,pula,जैकपोट,92
1217,biogaz,बायोगैस,96
14485,uprzejmy,दयालु,13
10936,łotwa,लातविया,36
3559,optymistyczny,आशावादी,79
12098,konserwatywny,अपरिवर्तनवादी,20
12302,chi.,ची,24
5679,musztarda,सरसों,71
9655,bowie,बॉवी,45
2041,główna rama,मेनफ्रेम,91
6922,maleńki,मूत,63
13870,bardzo,अधिकांश,7
697,junkie.,जून्की,86
7976,ego,अहंकार,55
4999,pęknięcie,टूटना,63
998,obsydian,ओब्सीडियन,97
3208,energetyczny,शक्तिशाली,82
4771,mangusta,नेवला,78
14392,części,पार्ट्स,8
518,połknięty,निगल गया,60
13202,wietnam,वियतनाम,16
1796,resupply.,जोड़ने,88
11244,kardynał,कार्डिनल,14
13275,powiązany,संबद्ध,10
7465,dok,गोदी,45
5046,hiper.,अति,76
11170,słoń,हाथी,32
10986,hybrydowy,हाइब्रिड,35
1037,uciekinier,भागने वाले,95
7879,crocker.,क्रोकर,58
1935,antyoksydant,एंटीऑक्सिडेंट,90
13110,eric.,एरिक,17
3388,khalifa.,कलीफा,86
436,gunther.,गुंथर,100
9648,obiad,दोपहर का भोजन,45
3468,shropshire.,श्रॉपशायर,86
6855,wigan.,विगान,64
11407,bity,पराजित,32
12580,przemówienie,भाषण,21
10602,diana.,डायना,38
13386,brian.,ब्रायन,14
13552,stosuje się,इसपर लागू होता है,10
10236,ko.,केओ,39
10099,petersburg.,पीटर्सबर्ग,42
6658,rzeźbiarz,खोदनेवाला,65
8416,orion.,ओरियन,54
6172,dolce,डोल्से,69
7275,kaseta,कैसेट,59
12232,panama,पनामा,25
7027,milty.,मल्टी,63
14002,włączać,शामिल करना,6
12808,harrison.,हैरिसन,20
10960,manila,मनीला,36
6603,eter,ईथर,61
13244,rozdać,सौदा,12
10249,epsilon.,एप्सिलॉन,40
1278,układanie,स्टैकिंग,49
13415,mateusz,मैथ्यू,14
1412,kreski,डैश,45
7450,pozbawienie wolności,कैद,60
4675,ib.,आईबी,78
520,niewykorzystany,बेहिसाब,94
1137,polaris.,पोलरिस,96
12799,zegar,घड़ी,19
2106,strażnicy.,गार्डों,92
11833,konstelacja,तारामंडल,28
6160,trakcja,संकर्षण,69
12449,craig.,क्रेग,23
12481,szkło,कांच,21
10587,niepokoić,परेशानी,30
9516,madeline.,मेडलिन,46
12885,zdrowie,स्वास्थ्य,19
10877,symbolika,प्रतीक,19
13006,rysował,ड्रयू,18
9134,janet.,जेनेट,49
2394,filmografia,फिल्मोग्राफी,88
13063,polska,पोलैंड,17
2799,stentysta,स्टेंट्टर,88
11962,evans.,इवांस,27
223,keeler.,कीलर,100
3228,zaniedbanie,लापरवाही,65
194,kierowcy,मोटर चालक,97
7836,awarie.,विफलताओं,20
9560,raptus,चिड़चिड़ा व्यक्ति,46
6627,kaukaz,काकेशस,66
11976,soapbox.,साबुनदान,27
2161,narkotyk,नशीली दवा,52
3054,myśl przewodnia,मुख्य भाषण,87
10733,sąsiedztwo,अड़ोस - पड़ोस,31
8261,liger.,लाइगर,55
5981,anarchista,अराजकतावादी,62
13546,wybrzeże,कोस्ट,12
12277,jaga.,जगा,25
8109,szafka,लॉकर,56
7165,zwyczajowy,प्रथागत,62
5598,siłą,बलपूर्वक,66
6315,diecezja,सूबा,67
4749,phyllis.,फिलिस,78
4205,retro,रेट्रो,81
7249,burgess.,बर्गेस,59
1532,kiowa.,कीओवा,94
6109,alastor.,अलास्टर,69
11466,reorganizowany,पुनर्गठित,26
12463,tajwan,ताइवान,23
7071,zadatek,बयाना,62
12902,zapominać,भूल जाओ,18
9724,krzemień,चकमक,44
2501,zajeździć,ओवरड्राइव,89
1066,soho.,सोहो,96
7171,carney.,कार्नी,62
6981,ew.,ईडब्ल्यू,63
5428,nox.,नोएक्स,74
7115,lobby,लॉबी,47
6873,gan.,गण मन,64
4792,utleniający,ऑक्सीडेंट,38
3180,mfd.,एमएफडी,87
507,arx.,एआरएक्स,99
664,iffy.,इफ्फी,98
2769,addis.,अदीस,88
14331,niemcy,जर्मनी,10
3127,welon,आवरण,69
13260,bank,बैंक,13
2614,przedszkole,बाल विहार,88
13336,oklahoma,ओक्लाहोमा,15
9463,coe,कोए,47
4593,paranoidalny,पैरानॉयड,78
5419,mejoza,अर्धसूत्रीविभाजन,74
8358,mia,एमआईए,54
790,disraeli.,डिजरायली,98
738,earthlings.,पृथ्वीवासी,96
7640,sprzeczny,असंगत,59
8946,pacjent,मरीज,37
2065,erg,एर्ग,89
2405,pomorski,pomeranian,89
11947,opera,ओपेरा,22
7904,wygięcie,काटने का निशान,55
2123,przeciwpancerny,टैंक रोधक,92
2795,jeżyna,ब्लैकबेरी,88
6936,niezgodność,बेजोड़ता,38
8694,fletcher.,फ्लेचर,52
4830,macfarlane.,मैक्फार्लेन,77
10522,parlamentarny,संसदीय,38
7649,buddyjski,बौद्ध,57
