ID,ENGLISH,RUSSIAN,INTERVAL
5507,manzanillo,манзанильо,74
9303,lenin,ленин,47
4390,poly,поли,78
736,pyjamas,пижама,94
310,polymath,полимат,98
14295,following,следующий,5
3502,kala,кала,86
7041,gump,гомпон,64
3187,continuum,континуум,87
118,entrepreneurship,предпринимательство,100
3853,dihydroxy,дигидрокси,84
738,earthlings,земляные земляные,96
5704,electro,электро,73
6397,fugitive,беглец,56
4782,cabbage,капуста,78
4663,unfinished,незаконченный,79
14297,leaders,лидеры,12
8087,collar,воротник,48
8387,flanders,фландрии,55
1964,epithet,эпитет,88
3425,cessation,прекращение,86
11566,bombers,бомбардировщик,23
10824,razor,бритва,38
7375,ineffective,неэффективно,59
595,sidi,сиди,99
14378,units,единицы,6
2246,minnie,минни,91
7033,panhandle,панхандл,64
1677,rector,ректор,93
13491,potentially,потенциально,12
9536,brawl,драки,46
9175,sk,скитание,50
5835,starfish,морская звезда,72
7374,rye,рожь,62
7466,inheritance,наследование,41
12469,madison,мэдисон,24
3855,pavlov,павлов,84
7714,infield,в поле,16
14022,police,полиция,10
4564,ribs,ребра,62
1062,environmentalism,экологичность,32
13902,officials,должностные лица,9
12018,peninsula,полуостров,28
4203,scrap,ломка,52
6851,yogi,йог,65
5025,catalan,каталон,77
8171,bacteria,бактерии,57
5925,rainy,дождливый,71
10553,rutherford,рутенфорд,39
12765,portugal,португалия,21
12999,unknown,неизвестный,18
12480,negative,отрицательный,22
10167,cake,торт,40
11843,hungarian,венгерский язык,28
7716,exempt,освобождать,50
5675,liability,обязанность,71
6771,lantern,фонарь,63
872,pilate,пилат,97
13185,patrick,патрик,16
13526,services,сервисы,7
746,maoist,маоист,93
5857,purse,кошелек,63
910,toru,тору,93
129,capella,капелла,100
5894,odessa,одесса,72
11737,ft,фунт,30
6969,paisley,пейсли,65
5578,bohemia,богемия,73
8157,val,валь,57
13260,bank,банк,13
955,quadrature,квадратура,97
6840,heavyweight,тяжелый вес,64
8982,molecular,молекулярный,51
13880,many,много,6
9063,reductase,редуктазировать,51
5339,heap,куча,67
10512,locked,заблокирован,26
2022,placeholder,заполнитель,92
9746,desperate,отчаянный,37
11531,cohen,коэн,32
7707,petersen,петерс,60
519,simeon,симеон,99
9106,lv,леготь,50
8521,dispatched,отправлена,45
8195,variants,варианты,40
11663,ghana,гана,31
4783,mea,мрав,78
861,redacted,отредактировал,93
10004,cult,культ,42
719,thinner,тоньше,98
13272,dr,доктор,16
9557,hung,повесили,47
7409,bohemian,богемный,59
2401,infractions,нарушения,77
5988,rotten,сгнивший,71
6557,dysprosia,диспросия,67
10460,romance,романтика,39
12341,memory,память,13
4702,irresponsible,безответственный,76
6675,bosch,босч,67
4617,draco,драко,79
3673,bergman,бергман,85
6682,steep,отвесный,64
2103,gallup,галлуп,92
3939,biosphere,биосфера,83
13838,new,новый,6
8962,trailer,трейлер,46
8310,mesopotamia,мезопотамия,56
3550,managerial,управленческий,86
12601,equivalent,эквивалентно,21
12942,philip,филипп,19
8211,copernicus,коперник,57
12097,arguments,аргументы,16
4448,josephine,джозефина,80
13958,months,месяцы,10
7227,fabian,фабиан,63
13980,reported,сообщается,5
13271,relay,реле,15
14512,newspaper,газета,15
8824,merchant,торговец,47
13063,poland,польша,18
5759,hurry,торопиться,66
4065,peroxide,пероксид,81
2876,hoya,хоя,88
8514,charlemagne,чарлемань,55
12214,corrections,исправления,8
8946,patient,пациент,38
3559,optimistic,оптимистичный,80
9259,bum,задница,49
11914,birmingham,бирмингем,29
9743,leopard,леопард,45
13960,report,отчет,5
12945,grading,сортировка,15
11572,lance,ландшафт,31
1329,gargoyle,горгулья,92
13696,individual,индивидуальный,11
3757,robust,крепкий,81
6275,haitian,гаитян,66
14288,university,университет,7
12047,intro,вступление,27
11524,acquired,приобретенный,22
6724,maverick,маверик,48
12746,arrived,приехал,14
6141,ding,динг,67
12407,cont,разлагаться,24
10061,hinduism,индуизм,43
12351,spider,паук,24
10365,noble,благородный,38
7421,vesta,веста,62
3857,dip,окунать,60
2285,sneakers,кроссовки,88
48,matti,матти,100
4016,magma,магма,83
9556,nu,нурай,42
2094,glycerol,глицерин,92
8505,romney,ромни,55
4508,staple,степл,54
12172,millennium,тысячелетие,26
4755,amalgamation,амальгамация,44
10756,warrior,воин,23
4030,asleep,спящий,83
10693,justification,оправдание,37
12005,odd,странный,24
3198,verbs,глаголы,50
2900,angrily,сердито,88
6179,cpu,цпу,66
539,antipolo,антиполо,99
654,roble,сбросить,85
11718,maya,майя,30
2463,bashing,отбиение,51
13538,compliance,согласие,13
13917,president,президент,10
9999,monsoon,муссон,43
9961,rarely,редко,26
2081,bitterly,горько,92
6201,sabotage,саботаж,61
5694,swung,окунуться,73
8476,forge,кузница,44
415,maxi,макси,89
13070,reach,достигать,9
4643,konstantin,константин,79
9052,atheism,атеизм,51
1708,coveted,замученный,91
4688,puma,пума,73
14163,research,исследовать,10
3085,disclose,раскрывать,60
12618,cable,кабель,21
1105,polemic,полемичество,79
12400,clean,чистый,19
6021,unwilling,нежелание,71
7005,acoustic,акустический,59
12197,bat,летучая мышь,9
12026,rescue,спасать,24
3005,methicillin,метициллин,88
2212,abridged,сокращенно,87
4160,dietary,диета,82
6800,mae,мэй,65
6028,lent,одолжительность,71
9651,execution,исполнение,18
11585,temperature,температура,24
9540,shortstop,шорттоп,46
9481,corp,корпус,13
11112,griffin,грифон,35
10659,premiership,премьерфорство,38
11073,arrow,стрела,32
10517,literary,литературный,39
13827,would,бы,5
4848,bordeaux,бордо,78
254,permutations,перестановки,83
13826,been,был,5
5475,renumbered,перенумеровал,58
11155,adventures,приключения,26
1889,cascading,каскадирование,62
69,clerics,клерики,68
7305,nudity,наготавливаться,62
11012,northwestward,на северо-западе,36
7854,riverfront,речной,59
11629,saskatchewan,саскачеван,31
14420,named,названный,6
7757,romanticism,романтизм,59
12328,euro,евро,24
9300,sterling,стерлинг,49
13565,fill,наполнять,12
10629,sup,как дела,38
13124,prod,продлицо,17
5897,veto,вето,61
11455,ya,я.,33
5937,gorge,ущелье,53
9695,adobe,амантик,46
11831,basically,в принципе,15
13236,davis,дэвис,15
2556,diatom,диатома,87
5994,liquor,ликер,68
5053,basque,баскский,74
4398,advisors,советники,59
12303,universe,вселенная,7
12071,corvus,кормус,27
3402,harrow,борона,83
2522,wig,крыло,81
10448,helsinki,хельсинки,40
11573,edison,эдисон,32
8267,chee,читание,56
7728,flushing,промывка,50
5205,medley,мерли,72
4015,charlottesville,шарлоттсвилл,83
5646,fundamentalist,фундаменталист,66
6601,tunes,мелодии,37
9729,nineteen,девятнадцать,46
1174,carne,карн,93
9369,thermal,термический,48
7534,rambutan,рамбутан,62
128,chatter,болтовня,97
6140,clearance,оформление,69
8793,dayton,дейтон,52
7985,impose,навязывать,33
8615,mullen,моллюск,53
742,phoebe,фити,98
7365,pompeii,помпеи,62
13566,today,сегодня,13
10897,shepherd,пасти,37
1696,nablus,наблас,94
10235,kilometers,километры,38
5832,largo,ларго,72
5804,birthplace,место рождения,72
10902,boycott,бойкотировать,35
1874,viruses,вирусы,93
8272,creed,кредона,55
8424,horace,горасина,55
6904,leary,лиризм,65
5847,internationale,внутренняя часть,72
7398,apostle,апостол,49
13702,winner,победитель,10
1766,cookbook,кулинарная книга,88
14414,cannot,не могу,10
13810,it,это,5
13592,kuru,куру,12
11456,baghdad,багдад,33
9685,struggling,столкнувшийся с трудностями,21
6297,tabloid,таблоид,64
7183,daisy,ромашка,62
1271,greedy,жадный,95
3100,kosher,кошерство,88
2325,baritone,баритон,91
4085,whiz,вики,83
7692,weed,сорняк,56
1206,scabies,чесотка,96
3194,tissues,ткани,49
6739,manatee,манате,66
9944,roland,роланд,44
10751,fraser,фразер,38
8000,peacetime,мирного времени,58
4992,xenon,ксенон,77
3316,lam,ламп,87
6898,ghosts,призраки,30
11072,stolen,украденный,36
504,architectures,архитектура,15
12969,delay,задерживать,7
11452,plain,простой,25
5108,decidedly,решительно,76
4609,clad,олова,76
437,amiga,амига,98
6579,kippur,кипур,67
4975,diagnosis,диагностика,77
3144,hoe,мотыга,86
13416,popular,популярный,13
7382,frustrating,раздражающий,7
7831,platypus,утконос,59
12396,charts,диаграммы,13
4952,slavic,славян,77
7169,rebounded,восстановленный,26
10544,loop,петля,34
12177,push,толкать,17
13282,grammar,грамматика,16
10674,spare,запасной,36
8386,fac,фальшивка,55
8947,scholar,ученый,35
7403,violet,виолетта,60
6805,broadly,в целом,65
6965,ejaculation,эякуляция,62
7894,friction,трение,58
5374,hula,хула,75
13074,laboratory,лаборатория,17
1670,tater,тетер,94
5810,fern,папоротник,71
510,comedic,комедий,99
4510,formidable,грознуемый,80
1276,goths,готы,54
6372,armageddon,армагеддон,69
11311,undo,отменить,22
7839,liar,лжец,55
12424,midnight,полночь,24
10889,counts,подсчет,11
13382,db,дб,14
11760,interior,интерьер,30
7749,naomi,наоми,60
7533,wool,шерсть,62
7470,disposal,утилизация,45
