ID,ENGLISH,DEUTSCH,INTERVAL
12713,equal,gleich,17
6454,athenian,athener,66
3730,traits,züge,75
14396,claims,ansprüche,11
1068,intoxicated,berauscht,79
6735,catfish,wels,71
1878,toppled,verstopft,81
8226,mecca,mekka,62
13193,manual,handbuch,20
245,administer,verwalten,56
12770,joyous,freudig,25
12820,merit,verdienst,24
4355,logically,logisch,30
3158,lowery,geringer,90
12235,prison,gefängnis,21
10605,allegedly,angeblich,44
12248,somewhere,irgendwo,31
8771,deeds,taten,53
3543,ruff,halskrause,84
11628,journal,tagebuch,31
8818,drummer,schlagzeuger,56
6129,squeak,quietschen,72
1083,reins,zügel,77
9781,triangular,dreieckig,50
8177,household,haushalt,54
8073,ashore,an land,62
12516,civilians,zivilisten,21
4152,outpost,vorposten,72
1234,conveys,vermittelt,21
2478,woodpecker,specht,92
10787,medieval,mittelalterlich,43
10592,ham,schinken,43
687,physicists,physiker,62
12698,guess,erraten,24
10825,pointless,zwecklos,42
466,tread,treten,93
2464,freelance,freiberuflich,86
1839,stiffened,versteift,91
13425,easily,leicht,18
4761,helix,wendel,82
13768,itself,selbst,14
1437,staunch,stillen,96
905,cultivated,kultiviert,69
8025,duchess,herzogin,62
7850,atrocities,grausamkeiten,60
5063,giver,geber,80
6705,aland,ein land,71
8049,muster,aufbringen,29
8610,grapes,weintrauben,48
11282,roughly,grob,38
11996,seal,siegel,25
8431,scudder,schaufel.,61
3862,jolly,lustig,86
3910,roadside,straßenrand,86
13902,officials,beamte,11
7967,consciousness,bewusstsein,60
11471,sell,verkaufen,25
6288,curiosity,neugier,72
14125,half,hälfte,12
8202,darling,schatz,62
3980,adjoining,angrenzend.,84
2389,obituary,nachruf,85
2728,morello,sauerkirsche,91
10329,browse,durchsuche,41
10944,birthday,geburtstag,39
2865,angelica,engelwurz,91
3905,ratification,ratifizierung,86
9047,glider,segelflugzeug,50
12230,hip,hüfte,30
9898,cargo,ladung,49
10364,insult,beleidigung,26
8245,breakthrough,durchbruch,59
1140,baiting,köder,75
12341,memory,erinnerung,17
7719,underlying,unterschwellig,62
1353,knitting,stricken,84
1461,glue,kleber,96
12785,bid,gebot,22
4024,cleave,spalten,78
5461,punched,gestanzt,42
55,ova,eizellen,100
819,hitherto,bisher,99
11871,malicious,böswillig,29
11525,comeback,komm zurück,36
8476,forge,schmiede,49
4019,smoky,rauchig,85
9116,oops,hoppla,56
11473,drake,erpel,37
5116,comp,keim,79
420,cuneiform,keilschrift,100
10612,procedure,verfahren,34
8506,acute,sparsam,59
7376,assessors,beurteiler,66
13975,second,zweite,8
9992,scholarship,stipendium,47
8719,lawsuit,klage,53
8468,unanswered,unbeantwortet,60
2658,plebiscite,volksabstimmung,91
