ID,ENGLISH,POLONAIS,INTERVAL
6734,damascus,damaszek,70
6995,corridor,korytarz,64
9023,newer,nowszy,56
7009,raja,radża,68
8581,wreck,wrak,49
3081,subtract,odejmować,64
4317,clubhouse,klubowy,83
11635,unclear,niejasny,36
4398,advisors,doradcy,62
6054,peck,dziobać,73
419,firecracker,petarda.,95
8968,sleeping,spanie,19
6438,checker,szachownica,55
4131,cheesy,serowy,84
12299,grounds,fusy,13
10767,mad,szalony,36
12406,fat,tłuszcz,28
1500,spectacularly,spektakularnie,96
5780,dragonfly,ważka,76
3186,eloquence,elokwencja,81
1039,makeshift,prowizoryczny,98
9087,corresponds,odpowiada,29
3316,lam,chłostać,88
11610,lithuania,litwa,36
7751,stomach,brzuch,62
10228,comfortable,wygodna,33
3600,anxious,niespokojny,88
11842,alive,żywy,34
10218,pertaining,typowy dla,42
1515,chemise,koszula,92
10884,soil,gleba,41
11260,clay,glina,38
11875,philosophy,filozofia,33
4181,ionic,joński,85
7939,mixing,mieszanie,22
9412,vatican,watykan,53
8325,tonnes,tony.,57
9256,curt,lakoniczny,54
4565,quarl,kwarty,82
1259,assembling,złożenie,22
11133,sixteen,szesnaście,39
10933,smoke,palić,29
4625,spore,zarodnik,73
12725,flew,latał,25
11695,shadow,cień,33
5940,wreak,pomścić,68
8687,grim,ponury,58
14007,increase,zwiększyć,15
14028,long,długi,9
6760,peripheral,peryferyjny,63
2006,carpenters,stolarzy,51
5279,pendulum,wahadło,78
12155,turner,tokarz,31
4095,redemption,odkupienie,84
81,quarry,kamieniołom,96
13659,resolution,rezolucja,14
11221,founder,założyciel,36
3863,clearwater,czysta woda,86
5401,crank,korba,73
3776,exiting,wybieg,19
13553,bold,pogrubiony,15
6595,neat,schludny,69
2078,nitrous,azotawy,94
4937,tempest,nawałnica,79
10785,commonsense,zdrowy rozsądek,42
1787,apostrophes,apostrofy.,71
13280,context,kontekst,19
541,sinhalese,cejloński,99
6721,inherently,właściwie,58
12145,influence,wpływ,25
2622,battleships,pancerniki,61
12173,eleven,jedenaście,31
10614,confederation,konfederacja,26
5503,amassed,zgromadzony,67
10809,bought,kupił,42
5768,subsections,podsekcje,51
13598,featured,wyróżniony,11
13747,blue,niebieski,12
11525,comeback,wróć,36
3951,pause,pauza,75
1463,reprimanded,upomniany,82
7159,fatigue,zmęczenie,64
8647,crustacean,skorupiak,58
6095,crust,skorupa,74
4102,snowfall,opady śniegu,85
10403,filth,brud,45
11198,funeral,pogrzeb,38
5473,inequality,nierówność,72
373,ringworm,liszaj obrączkowy,100
13095,freedom,wolność,21
7912,leander,skórka,62
11954,slavery,niewolnictwo,33
12576,felt,czułem,27
5227,fetishism,fetyszizm,68
12766,cards,karty,15
6426,unseeded,nieskrępowany,72
11454,bonus,premia,37
12518,fit,pasować,20
4862,statutory,ustawowy,81
14145,call,dzwonić,9
10465,stronger,silniejszy,45
8649,dimensions,wymiary,44
1850,alliteration,aliteracja,95
8339,persecution,prześladowanie,55
14059,unit,jednostka,7
992,gloss,połysk,88
2081,bitterly,gorzko,94
11364,jacob,jakub,38
6536,pun,gra słów,67
12268,muslim,muzułmański,24
14226,free,bezpłatny,6
1584,ablaze,w ogniu,96
11160,listen,słuchać,29
2547,lettuce,sałata,92
1080,configurations,konfiguracje,51
11692,earthquakes,trzęsienia ziemi,15
11000,mouth,usta,38
6041,tuna,tuńczyk,74
7307,inventor,wynalazca,57
2198,fundraising,zbieranie funduszy,93
6375,disorganized,zdezorganizowany,71
12762,eagle,orzeł,17
10038,lineage,rodowód,47
5171,downfall,upadek,78
13329,areas,obszary,11
2593,obnoxious,obrzydliwy,89
9487,beck,skinienie,52
570,farmland,pole uprawne,97
4968,nightingale,słowik,80
11590,poetry,poezja,36
3306,hex,klątwa,87
4037,fad,chwilowa moda,71
4997,extrasolar,pozaserwowy,81
1651,lordy,losy.,96
10258,spectators,widzowie,43
4388,foam,piana,80
2963,teamwork,praca zespołowa,90
14474,training,szkolenie,12
5333,gladstone,goguś,79
14414,cannot,nie mogę,12
8056,mice,myszy.,62
9249,flowers,kwiaty,37
4162,punitive,karny,84
6152,broil,burda,73
10757,gauge,miernik,41
11132,stood,stał,39
8811,liver,wątroba,57
7342,pottery,garncarstwo,65
6965,ejaculation,wytrysk,65
2228,teal,cyraneczka,93
9969,shifted,przesunięty,20
13525,visible,widoczny,16
6809,lever,dźwignia,67
2453,saviour,zbawiciel,90
3639,stainless,nierdzewny,88
3213,filler,podsadzkarz,84
12029,prohibits,zabronić,18
388,quail,przepiórka,99
383,brunel,bluel.,100
4653,standpoint,punkt widzenia,82
2380,cryptography,kryptografia,93
10364,insult,zniewaga,26
13080,famous,słynny,21
5823,retard,opóźniać,41
5300,leftist,lewicowy,72
14058,know,wiedzieć,8
7406,tic,tik,65
6430,gimp,kordonek,71
13880,many,wiele,6
2319,sway,kołysać,83
8314,heather,wrzos,60
815,neckline,dekolt,88
13577,young,młody,15
449,linesman,sędzia liniowy,100
8412,gravitation,grawitacja,51
7096,viola,altówka,67
12207,pringle,pringringowy,31
13081,magazine,czasopismo,20
6715,finest,najlepsza,70
2954,laced,sznurowany,63
765,loaf,bochenek,97
13413,zone,strefa,16
9483,wolves,wilki,52
12355,aviation,lotnictwo,28
381,viceroy,wicekról,98
778,subsided,ustępować,80
10033,gorilla,goryl,47
14264,needed,potrzebne,6
11108,scout,zwiadowca,28
14129,never,nigdy,12
39,debug,odpluskwić,92
13350,speed,prędkość,17
7455,stereo,stereofoniczny,65
1804,stave,klepka,78
2586,xerox,fotokopiarka,92
3059,vehemently,gwałtownie,86
1239,preclude,uniemożliwiać,82
11762,hood,kaptur,33
10606,banter,drażnić,43
14141,due,należny,7
36,undemocratic,niedemokratyczny,100
11615,cr,kr.,36
3570,jealous,zazdrosny,88
13539,quite,całkiem,15
11201,agents,agenci.,25
9808,debt,dług,46
13739,super,wspaniały,13
7639,collateral,zabezpieczenie,63
6696,unsupported,nieobsługiwany,68
11451,twin,bliźniak,25
7333,tricky,zdradliwy,66
11418,mirror,lustro,35
11333,bone,kość,33
986,garter,podwiązka,95
7747,culminating,kulminacja,44
999,rooftop,dachu,90
5058,forfeit,utracić,63
9681,venice,wenecja,51
7931,coconut,orzech kokosowy,62
9791,eh,ech.,50
9527,separation,separacja,16
13566,today,dziś,15
7439,trout,pstrąg,65
10015,directors,dyrektorzy,21
8556,judiciary,sądownictwo,59
12108,yeah,tak,31
4951,mosques,meczety,41
13356,independent,niezależny,14
6818,telecast,program telewizyjny,62
7951,penultimate,przedostatni,62
1982,jackpot,pula,94
13986,co,współ,16
967,hispanics,latynosi,62
13481,cool,fajny,16
7963,trim,przycinać,46
12062,okay,w porządku,32
12724,injury,obrażenia,19
4454,evaporation,odparowanie,67
11194,species,gatunki,39
10119,superman,nadczłowiek,47
8125,mature,dojrzały,50
3701,thirdly,po trzecie,87
12286,latest,najnowszy,30
229,dispersion,dyspersja,50
3450,footer,stopka,86
9302,undid,undentyfikować,54
13183,deployed,rozmieszczony,16
14410,looking,patrząc,5
8283,fibrosis,zwłóknienie,61
2592,reworked,przerobiony,66
2525,ligament,wiązadło,82
7615,smiles,uśmiechy,33
14161,study,badanie,20
13887,between,między,9
12575,halo,aureola,27
9297,charity,dobroczynność,50
269,erect,wyprostowany,52
13970,did,zrobił,5
13181,belongs,należy,14
13856,only,tylko,7
9409,derrick,bom,53
12109,committed,zobowiązany,23
4368,honesty,uczciwość,84
14284,although,chociaż,6
8610,grapes,winogrona,47
2351,elm,wiąz,86
7875,cleansing,oczyszczanie,60
6692,worms,robaki,51
9154,baton,pałeczka,52
11593,christianity,chrześcijaństwo,15
9990,quantum,kwant,48
6467,argent,srebrzysty,72
14101,country,kraj,10
1254,shameless,bezwstydny,97
11404,ms,sm,38
13664,local,lokalny,13
7166,tuck,podwinąć,64
6958,intangible,nieuchwytny,68
41,verbiage,wielomówność,100
3597,primate,prymas,79
8435,killers,zabójcy,38
2473,adhesive,spoiwo,77
13491,potentially,potencjalnie,13
1019,airstrip,lądowisko,94
750,dysfunction,dysfunkcja,90
8814,sawyer,tracz,56
3905,ratification,ratyfikacja,86
11437,racist,rasistowski,36
8937,mammoth,mamut,56
5364,gules,czerwony,78
7305,nudity,nagość,66
109,repay,odwdzięczyć się,92
7528,glossary,słowniczek,64
13178,length,długość,19
11061,ammunition,amunicja,40
8251,skyline,sylwetka na tle nieba,61
5814,reliance,poleganie,76
2635,anomie,dezorganizacja,92
6437,craftsman,rzemieślnik,72
2833,tapestry,gobelin,90
5292,mayhem,okaleczenie,79
7967,consciousness,świadomość,60
12396,charts,wykresy,16
7938,incorporation,włączenie,25
2987,convincingly,przekonujący,90
1199,stew,gulasz,90
3416,scooter,skuter,85
12675,apart,oprócz,23
12880,indeed,rzeczywiście,24
13543,gave,dał,16
6642,stony,kamienny,71
6503,piss,siki,52
4999,rupture,pęknięcie,68
858,constructions,konstrukcje,5
9748,cage,klatka szybowa,48
13810,it,to,5
13559,temporary,tymczasowy,16
7771,lighthouse,latarnia morska,62
12869,fl,flor,24
5874,proteins,białka,34
10626,lemon,cytrynowy,42
4536,hypothetical,hipotetyczny,80
10843,tier,szczebel,40
1616,hourglass,klepsydra,96
1773,pinky,mały palec,90
12327,weapon,broń,17
4760,kettle,czajnik,80
11955,hunt,polowanie,27
13765,georgia,gruzja,13
2129,blueline,niebieska linia,94
2995,briton,brytyjczyk,64
13487,church,kościół,16
11051,cattle,bydło,40
10769,passenger,pasażer,32
11527,toll,myto,36
13578,past,przeszłość,13
11802,capacity,pojemność,33
9733,lunar,księżycowy,50
372,perks,profity,97
1344,mesh,siatka,93
5422,bulbous,bulwiasty,78
12961,yellow,żółty,22
8046,hatred,nienawiść,62
13174,sometimes,czasem,19
6461,nonconstructive,niekonstrukcyjny,72
782,stallion,ogier,93
12315,mexican,meksykanin.,29
12171,grid,krata,30
13498,fighter,wojownik,15
9809,finger,palec,36
13063,poland,polska,21
13641,eight,osiem,14
6686,suffice,wystarczać,67
10083,straw,słomka,47
10789,tools,narzędzia,23
10189,legislation,ustawodawstwo,28
10648,optical,optyczny,38
13870,most,bardzo,9
309,barges,barki,80
9000,blackout,zaciemnienie,53
13003,kept,trzymane,22
10619,enterprise,przedsiębiorstwo,39
13860,says,mówi,9
12900,economy,gospodarka,22
2870,pubic,łonowy,90
10133,fraud,oszustwo,47
13915,your,twój,5
13012,undone,nie zrobiony,22
3605,dashboard,deska rozdzielcza,86
6419,climax,punkt kulminacyjny,69
11716,gl,glos,35
12464,poster,plakat,26
3793,vascular,naczyniowy,87
3538,dismounted,demontowany,81
6619,conscription,pobór do wojska,62
12061,anywhere,gdziekolwiek,32
14466,wanted,poszukiwany,5
12293,saudi,saudyjczyk,29
12215,anon,zaraz,30
12229,unjustified,nie usprawiedliwiony,30
8918,mandatory,obowiązkowe,56
14440,book,książka,11
6959,livery,liberia,67
7704,raccoon,szop pracz,63
1900,hump,garb,88
3209,mute,niemy,81
6679,abbreviations,skróty,45
14349,provided,pod warunkiem  że,6
7221,probation,staż,65
13320,certain,niektórzy,18
14159,working,pracujący,5
3374,framed,oprawiony,28
1768,eastwards,na wschód.,54
7005,acoustic,akustyczny,63
13909,well,dobrze,8
8143,circular,okólnik,61
3736,snack,przekąska,78
9145,openly,otwarcie,55
14350,meet,poznać,11
8650,residues,pozostałości,48
3311,provost,rektor,88
10022,tribute,hołd,47
5488,sweat,pocić się,71
8597,rogue,łobuz,58
4399,nameless,bezimienny,84
12983,billy,menażka,20
4230,pulmonary,płucny,84
11846,factor,czynnik,27
10283,mosaic,mozaika,45
10498,rewritten,przepisany,44
11446,eighteenth,osiemnasty,37
140,playback,odtwarzanie nagranego dźwięku,100
10279,plaza,plac,46
8114,mixture,mieszanina,59
9015,skate,łyżwa,24
7944,dusty,zakurzony,62
629,narcissism,narcyzm,99
9675,slim,szczupły,50
12392,fuck,pierdolić,24
7759,batter,rzadkie ciasto,43
4648,illegitimate,nieślubny,81
3348,loom,warsztat tkacki,68
8708,climbing,wspinaczka,32
2587,insights,spostrzeżenia,51
13617,table,stół,14
4875,whomever,ktokolwiek.,81
8330,sunrise,wschód słońca,60
6601,tunes,melodie.,41
6084,hash,haszysz,68
9235,aurora,zorza polarna,54
3964,redistributed,redystrybuowany,74
12333,resistance,opór,25
7388,hometown,miasto rodzinne,65
12833,steel,stal,23
13393,meets,spotyka się,11
6392,jointly,wspólnie,72
12321,yugoslavia,jugosławii,29
4923,rescheduled,przełożony,77
8898,buttons,guziki,7
6161,mayan,majski,69
4377,streamlined,usprawniony.,74
14521,loans,pożyczki,46
4039,immaculate,nieskazitelny,85
5100,articulated,przegubowy,67
4470,albinism,bielactwo,81
13545,statement,oświadczenie,12
5190,throttle,przepustnica,75
8129,fiat,placet,62
3931,kibbutz,kibuc,86
172,vantage,przewaga,100
12954,silver,srebro,22
4135,prism,pryzmat,84
3326,syndication,syndyczność,58
12214,corrections,poprawki,10
5578,bohemia,cyganeria,77
10426,berry,jagoda,44
4692,toaster,opiekacz,80
2720,incendiary,zapalający,88
14062,example,przykład,12
8326,toxic,toksyczny,50
288,microscopy,mikroskopia,100
1324,peeps,zerkanie,84
12899,soccer,piłka nożna,23
2077,horny,seksualnie podniecony,94
6066,buffaloes,bawół,21
5774,coined,ukuty,18
12855,medical,medyczny,23
3318,withheld,wstrzymany,88
14331,germany,niemcy,12
13619,available,do dyspozycji,14
5763,displacement,przemieszczenie,45
10269,ugly,brzydki,43
10651,options,opcje,7
3928,isthmus,przesmyk,86
6530,prompt,podpowiedź,39
4961,hornet,szerszeń,58
14155,british,brytyjski,11
6280,jasper,jaspis,72
11509,stats,statystyki,35
2434,bidder,oferent,88
6788,fender,błotnik,66
5091,tropics,kraje tropikalne,10
1936,coronet,diadem,91
6506,whereby,w wyniku czego,72
5258,enthusiastic,entuzjastyczny,44
3564,reluctantly,niechętnie,88
11877,contemporary,współczesny,33
5064,sectarian,sekciarski,78
6517,douche,natrysk,72
13892,before,zanim,7
7070,wiped,wymazany,55
736,pyjamas,piżama,96
12502,urban,miejski,27
251,tumbling,koziołkujący,74
7152,airwaves,fale powietrzne,67
5253,hera,herę.,79
7692,weed,chwast,61
10450,rude,niegrzeczny,43
11251,dwarf,krasnolud,37
12158,devil,diabeł,22
10350,designer,projektant,11
1686,standby,czekaj,95
1612,cot,łóżko składane,90
4150,renovated,odnowiony,62
5323,rhyme,wierszyk,64
13442,indefinitely,w sposób nieokreślony,16
6657,malay,malajski,62
7100,fewest,najmniej.,68
822,insurmountable,nie do pokonania,99
8284,redeployed,przeniesiony,55
399,bicarbonate,dwuwęglan,100
8373,amber,bursztyn,60
10709,mathematical,matematyczny,24
12495,ship,statek,20
850,caledonian,kaledoński,99
9208,cents,centów.,29
3874,shortcut,skrót,80
4258,fore,dziobowy,84
6408,machinery,maszyneria,72
7346,helium,hel,66
4028,abundance,obfitość,68
4721,midseason,środek sezonu,82
10383,unofficial,nieoficjalny,43
12132,edge,krawędź,26
25,ants,mrówki,42
2892,whipped,bitowany,59
4913,sophocles,sofokles.,81
3667,sanction,sankcja,18
13813,have,posiadać,5
7335,elderly,w podeszłym wieku,66
10805,opposing,przeciwnik,19
8159,reedy,piskliwy,62
13704,drive,prowadzić,12
13248,pro,zawodowiec,17
14236,killed,zabity,12
3242,snuff,tabaka,89
8087,collar,kołnierz,53
1592,financed,finansowany,38
5183,crunch,schrupać,79
11791,czechoslovakia,czechosłowacja.,34
12459,walker,piechur,28
6612,tractor,ciągnik,67
10206,dipt,dept.,47
3259,excessively,nadmiernie,37
7164,rebuild,odbudować,52
14343,currently,obecnie,8
9345,homework,praca domowa,53
4274,oxidase,oksydaza.,84
5748,cubism,kubizm,76
2611,cipher,szyfr,89
2877,witty,dowcipny,90
4543,tariffs,taryfy.,62
3650,turnaround,obróć się,85
5439,turmoil,zamieszanie,77
13322,hey,hej,18
13426,ran,biegł,17
14425,ever,kiedykolwiek,12
4807,spawn,ikra,47
7602,reunion,zjazd,63
11831,basically,zasadniczo,18
1310,deprive,pozbawiać,70
13273,paris,paryż,19
9014,lit,oświetlony,54
6347,dir,reż,73
3082,lisp,seplenienie,89
5913,spokesperson,rzecznik.,75
1894,hind,łania,81
10347,integers,liczby całkowitej,37
8045,bliss,rozkosz,62
7652,flemish,flamandzki,64
4868,unitary,jednolity,81
4973,creatine,kreatyna,81
6068,insists,nalega,31
7293,infrangible,niełamliwy,66
7192,decency,przyzwoitość,67
6676,mule,muł,62
13037,acid,kwas,21
11298,amazing,niesamowity,36
12291,extreme,skrajny,20
7835,annoyed,poirytowany,34
11435,duties,obowiązki,21
2423,newsworthy,warty opublikowania,92
10688,kindly,uprzejmie,43
6990,mortars,moździerze,43
3526,marshmallow,pianka,88
9153,denial,odmowa,54
13645,competition,konkurencja,12
2034,cathode,katoda,92
13297,golden,złoty,19
3714,phonograph,fonograf,84
10721,chair,krzesło,38
6305,spray,rozpylać,62
7251,atop,na szczycie,66
5443,impartial,bezstronny,70
5987,watermark,znak wodny,68
2900,angrily,gniewnie,90
9928,upcoming,nadchodzący,49
407,misled,włączony,100
11146,indigenous,rdzenny,39
14271,really,naprawdę,11
4962,auxiliary,pomocniczy,80
9603,nutrition,odżywianie,49
12697,task,zadanie,18
8693,burnt,spalony,58
12822,fast,szybki,24
12739,hear,słyszeć,21
1280,bleed,krwawić,51
13854,out,na zewnątrz,6
8926,sloth,lenistwo,56
6410,discourse,rozprawiać,72
5660,coffin,trumna,73
6770,shortage,niedobór,57
1791,nullification,anulowanie,95
776,meantone,oznaczał.,99
11826,bye,pa,32
8069,orchard,sad owocowy,62
12431,serves,służy,13
8545,sync,synchronizacja,58
6586,manpower,siła robocza,71
1206,scabies,świerzb,97
1946,riddled,rażący,74
5887,trauma,uraz,75
649,semifinalist,półfinalista.,99
2616,happier,szczęśliwszy,92
11050,chapter,rozdział,35
13993,five,pięć,10
4557,parry,parować,80
6460,galore,w bród,72
14104,held,trzymany,9
4620,detainees,zabłąkanie,73
8037,wit,dowcip,27
1938,cognizant,kompetentny,93
2683,bodywork,nadwozi,91
6814,ller,llenko.,69
6379,wrongly,niewłaściwie,72
322,bouncer,wykidajło,98
11161,folk,ludowy,32
1998,propagation,propagacja,71
8527,creatures,stworzenia,50
13844,two,dwa,7
2597,readership,czytelnictwo,92
2121,desecration,profanacja,89
6242,bucket,wiaderko,69
9961,rarely,rzadko,30
14448,became,stał się,12
8075,sponge,gąbka,62
1494,mistook,pomylanie,96
7048,trunk,bagażnik samochodowy,61
6,stumble,potknąć się,61
7857,loosely,luźno,34
13722,privileges,przywileje,13
11804,factory,fabryka,31
13727,cause,przyczyna,10
13,contravention,naruszenie przepisów,100
7324,arise,powstać,52
2623,entourage,otoczenie,92
11175,mob,tłum,37
9391,harsh,szorstki,53
10586,whenever,zawsze  gdy,44
13859,time,czas,5
1523,lowland,nizinny,79
7228,peruvian,peruwiański,66
11564,crucial,kluczowy,35
13270,social,społeczny,18
5970,outlaw,banita,56
12272,pope,papież,29
4235,blend,mieszanka,66
4363,honoured,zaszczycony,17
9539,nautical,nautyczny,52
5682,nipple,sutek,71
4492,erratic,niekonsekwentny,71
3370,adenosine,adenozyna,88
10397,ave,zdrowaśka,45
5008,misery,nieszczęście,80
12985,ago,temu,22
4360,snapping,zadrapanie,38
6764,fin,płetwa,63
8131,pleasant,przyjemny,61
5863,restructuring,restrukturyzacja,63
10807,behalf,w imieniu,42
14190,either,albo,9
12358,doctor,lekarz,23
11544,seat,siedziba,23
5489,pounce,pazur,69
1011,cutoff,odciąć,97
11872,volunteers,wolontariusze.,20
10867,suddenly,nagle,41
7328,satisfaction,zadowolenie,66
235,unambiguous,niedwuznaczny,88
3562,breakup,zerwać,85
9505,sally,wypad,52
12068,flow,pływ,29
9158,equator,równik,33
9932,heath,wrzosowisko,49
246,counseling,doradztwo.,62
3075,mythical,mityczny,88
13526,services,usługi,8
13865,we,my,5
6317,photosynthesis,fotosynteza,73
8316,frozen,mrożony,60
9839,engaging,ujmujący,17
3155,precautions,środki ostrożności,74
5570,whitey,biały człowiek,78
11045,argued,argumentował,23
4728,toes,palce u nóg,53
3630,crapper,krojak,88
470,abbot,opat,98
2490,bilder,wyniki dla  ,92
13054,hold,utrzymać,13
8534,plumbago,grafit,59
205,skillet,rondel,100
14154,customers,klienci,29
11071,explosive,materiał wybuchowy,21
2080,garlic,czosnek,94
4024,cleave,rozszczepiać,78
2000,dilation,rozszerzanie się,87
3790,cyclist,rowerzysta,62
2716,blackmail,szantaż,86
12373,update,aktualizacja,8
6531,pray,modlić się,59
6308,shrimp,krewetka,73
8482,grain,ziarno,54
1350,seawater,woda morska,97
13838,new,nowy,7
12915,touchdowns,przyłożenie,11
13625,clear,jasny,13
14467,discussed,omówione,7
531,wren,strzyżyk,97
9643,judgment,osąd,48
9855,oxidoreductase,oksydoredukto.,49
6946,unveiled,odsłonięty,62
2936,comrade,towarzysz,67
754,dissociative,dysocjacja,88
7507,cowardly,tchórzliwy,65
