ID,ENGLISH,KOREAN,INTERVAL
14225,main,기본,7
6017,miriam,미리 암,70
727,liturgical,전례,96
3700,bloodshed,유혈,84
8697,bullshit,엉터리,53
12602,marathon,마라톤,22
8808,macedonian,마케도니아 어,46
6829,jockey,기수,60
2006,carpenters,목수,45
2056,prudential,푸르덴셜,92
7710,expiry,만료,60
11660,merge,병합,18
2630,homebrew,홈 덤프,89
10071,ellen,엘렌,42
6706,parthenon,파르테논,66
1807,dunne,던,93
10352,dell,작은 골짜기,40
4303,irreplaceable,바꾸어 놓을 수 없는,79
6492,pier,교각,59
2900,angrily,노하여,88
1274,rea,답변,96
5233,ledger,원장,75
11033,garrison,수비대,32
4491,hysteria,히스테리,80
8187,malawi,말라위,57
9913,cambodia,캄보디아,44
13757,southern,남부 지방 사투리,11
3145,druze,드루즈,88
14006,c,씨,6
10598,cameroon,카메룬,38
6374,slump,슬럼프,56
9696,shelf,선반,45
11083,consideration,고려 사항,20
13920,where,어디,7
13197,patriot,애국자,12
5106,unbelievable,믿을 수 없는,69
14215,effect,효과,10
9835,inquiry,문의,41
10209,bet,내기,35
9001,loan,대출,40
3697,sect,분파,79
8968,sleeping,자고있는,16
8096,perimeter,둘레,57
6270,guinness,기네스,69
5215,postcard,엽서,70
14186,taken,촬영,8
11109,swimming,수영,31
2792,turbocharger,터보 차저,88
4117,hid,숨기기,82
13195,mass,대량의,15
2447,accidently,우연히,20
3817,parity,동등,84
615,mota,모터,99
11872,volunteers,자원 봉사자들,16
14171,april,4월,5
7398,apostle,사도,48
1476,trampoline,트램폴린,90
3681,vertigo,선회,84
13855,last,마지막,6
2440,pharmacological,약리학 적,77
7092,toro,토로,60
13789,cheers,건배,11
10429,fink,잉크,39
7315,businessman,실업가,62
4628,rho,로스트,79
2041,mainframe,메인 프레임,91
10107,tribes,부족,29
7191,hooker,매춘부,62
5462,torah,토라,73
3709,outlying,밖에 있는,84
7890,hoy,외치는 소리,58
6738,premium,프리미엄,63
3415,ocarina,오카리나,86
12750,dick,형사,21
11653,ownership,소유권,30
9334,drat,드랫,48
2968,agitation,동요,67
11232,violent,폭력적인,32
7501,realism,실재론,61
11411,slower,느리다,33
10360,vampire,흡혈귀,37
2386,counterculture,반항적 인 것,91
10410,crea,크레딧,40
8186,emerald,에메랄드,55
8712,hamster,햄스터,52
13110,eric,에릭스,17
10318,massa,매사,40
3820,couture,쿠레,84
13500,security,보안,12
14071,right,오른쪽,7
889,ternary,세 개 한 벌,97
870,unwise,지혜 없는,94
13645,competition,경쟁,11
6828,dancers,댄서들,53
7522,sirius,천랑성,61
5466,warmer,온열 장치,72
5312,confectionery,과자,75
3321,anticyclone,앤디 클론,79
7774,brookie,룩이,59
9161,kip,자다,49
1641,whammies,전원,89
12133,thursday,목요일,26
13257,carefully,조심스럽게,7
3188,handler,매니저,80
7924,shotgun,샷건,55
8987,typo,오식,31
13925,while,~하는 동안,6
13207,majority,다수,8
4758,paperback,종이 표지판,72
6397,fugitive,도망자,55
12676,trial,재판,19
887,deficits,폐수,31
4674,concerto,콘체르토,77
11163,civilization,문명,11
14428,supports,지원합니다,8
955,quadrature,구적법,97
10761,pet,애완 동물,34
875,preface,머리말,91
1992,gusty,터질 것 같이 활기 있는,92
3054,keynote,기조,88
3008,stylized,양식화 된,87
1742,unedited,편집되지 않은,93
10311,unsalvageably,억압 적으로,40
11811,grenadier,척탄병,28
13048,cincinnati,신시내티,18
4778,annapolis,아나 폴리스,78
86,plough,쟁기,88
11511,cream,크림,31
5309,sprinter,스프린터,58
5544,frosty,싸늘한,74
6843,passport,여권,59
4609,clad,클래스,76
3796,goblin,고블린,81
12582,du,뒤,23
12724,injury,상해,16
1535,mimic,모방하다,91
10864,output,산출,36
5136,norma,노마,76
14031,early,일찍,10
13432,boilerplate,보일 러 플레이트,14
3534,youngstown,영스타 타운,86
11539,subtle,미묘한,31
13578,past,과거,12
122,salaam,살람,100
4018,calais,칼레,83
10623,terra,흙,38
6337,potatoes,감자들,38
12549,meantime,그 동안에,23
4551,thence,그때까지,79
5042,beep,삑 하는 소리,74
395,chubby,통통한,100
13168,bomb,폭탄,10
3999,arcadian,아르카디아 사람,72
12655,im,나는,22
5633,pomona,포 모나,73
13782,japan,일본,11
14517,western,서부 사람,10
13150,anyway,그래도,16
6553,dak,다크,66
1425,synthesizer,신디사이저의,41
2058,handedly,핸드롤로,92
11715,passage,통로,28
7726,mus,뮤지션,44
14054,show,보여주다,7
5139,dabbler,허수기,76
13123,compete,경쟁하다,12
4636,mallard,청둥 오리,78
7149,missionary,전도사,55
12099,earl,백작,26
7797,thereof,그것의,59
7418,gemini,쌍둥이 자리,61
9855,oxidoreductase,옥시 듀어 아제,44
3590,propulsion,추진,85
1514,vigilance,각성,62
10340,thumb,무지,39
5875,likelihood,있을 수 있는 일,71
14079,become,~이 되다,8
391,afterlife,내세,100
13481,cool,시원한,13
8420,magnum,큰 술병,54
762,newsroom,뉴스 편집실,97
7119,noir,누아,62
10262,interim,연결되는 기간 동안,41
6203,ber,뜸,69
9567,gimme,김미다,47
1203,sprain,삠,69
14097,meeting,회의,9
14075,access,입장,8
2086,zippy,기운찬,92
3406,overwhelmingly,압도적으로,86
4822,alderman,구청장,77
10440,transmission,전염,38
11552,logos,로고,11
4902,bumper,범퍼,74
14311,school,학교,6
7227,fabian,파비안,62
4009,pantheon,판테온,83
13778,wales,웨일즈,11
9135,stalingrad,스탈 링그라드,50
5387,benzene,벤젠,74
11150,hide,숨다,26
1384,flammable,가연성,91
13834,up,위로,6
2977,metropolis,중심지,88
11606,oxygen,산소,30
8959,snafu,혼란,51
11833,constellation,별자리,28
5477,mime,몸짓 광대극,73
11066,randomly,무작위로,36
988,stillman,여전히,97
5292,mayhem,신체 상해,75
740,algebraist,대수인,98
6404,ren,렌,68
10083,straw,빨대,42
2442,wily,꾀가 많은,90
4229,intercept,가로 챘다,15
7818,uncertainty,불확실성,57
6609,ancestry,가계,66
9699,curling,컬링,40
7090,vaccine,백신,52
1786,dalmatian,달마 시안,72
2320,baseline,기준선,88
1420,brumbies,뇌물들,82
7719,underlying,밑에 있는,56
1432,nav,탈북자,95
14022,police,경찰,10
10488,partly,부분적으로,39
6755,favourable,유리한,28
7000,knuckles,너클,61
12138,christ,그리스도,26
7030,sabbath,안식일,64
9625,geometry,기하학,46
11250,bonds,채권,19
11223,somalia,소말리아,34
6495,rulers,눈금자,49
2221,smegma,스미르마,91
11453,wyoming,와이오밍,32
1756,classmates,급우들,83
2176,guise,외관,89
4233,err,오류,81
7383,steak,스테이크,61
6526,swarm,군단,62
3380,knowingly,알고 있으면서,86
11954,slavery,노예 제도,28
7256,countdown,카운트 다운,62
6172,dolce,돌체,69
7283,carom,캐논,61
9095,djibouti,지부티,50
1066,soho,소호,97
8067,watts,와트,39
13147,pretty,예쁜,17
12722,mother,어머니,20
6631,mastodon,마스토몬,66
1179,huddle,난잡,89
6587,quietly,조용히,67
7386,acetate,아세테이트,53
6033,robbery,강도,66
6366,nestor,좌석자,68
13281,primary,일 순위,15
9387,crewer,크루어,48
11279,elementary,초등학교,34
7851,penalized,처벌 된 것,48
11420,pie,파이,31
2339,cyborg,사이보그,88
7358,velvet,벨벳,61
779,unscathed,상처 없는,98
5068,pulldown,풀 다운,77
1095,bock,수갑,96
5319,bees,꿀벌,33
5990,espresso,에스프레소,71
505,sprang,솟아 오르다,99
690,hindsight,가늠자,98
11583,monroe,몬로,31
5761,sensor,감지기,60
11844,blake,블레이크,29
11984,sugar,설탕,27
11823,homo,호모,29
10507,panic,공황,38
11604,solely,혼자서,24
13464,henry,헨리,14
7503,lily,백합,60
10860,virgin,처녀,34
13897,made,만들어진,5
6296,lifestyle,생활 양식,62
3450,footer,보행인,83
9402,postal,우편 엽서,48
4736,aromatic,향긋한,76
1165,noosphere,노인,97
5708,sitcom,시트콤,66
7243,chiropractic,카이로 프랙틱,62
8453,poisoning,중독,36
1028,telic,텔리언스,97
3154,unaffected,영향을받지 않아,88
13878,so,그래서,5
9771,fiber,섬유,44
12269,monster,괴물,23
9789,ethernet,이더넷,45
5758,closet,벽장,69
1797,amnesia,기억력 상실,93
4968,nightingale,나이팅게일,77
653,steward,청지기,63
4635,crick,근육 경련,79
8897,arbitrary,임의의,51
6309,archimedean,아르 시데스,69
1968,faddle,뚱뚱한,93
14150,able,할 수 있는,6
11263,cap,캡,22
1889,cascading,계단식,62
5036,virginian,버지니아 사람의,69
5024,eater,먹는 사람,65
10365,noble,고귀한,38
7067,irregular,불규칙한,43
9461,nobel,노벨,47
12121,enigma,수수께끼,26
12791,larry,래리,20
1644,extraordinarily,매우 탁월한 것,94
1820,sherpa,셰르 파,88
12766,cards,카드,12
10054,spaghetti,스파게티,42
8581,wreck,난파선,44
11858,heights,높이,21
4545,iceberg,빙산,79
8737,derogatory,비웃음,52
11634,bard,음유 시인,31
9282,assured,자신 있는,26
12102,protocol,규약,25
7139,augustine,아우구스틴,59
11893,margin,여유,25
12817,berlin,베를린,20
8470,breakaway,이탈,54
11499,banner,배너,29
11113,algeria,알제리,35
3404,rash,발진,84
8773,viva,만세,52
5002,poinsettia,포 인 세 티아,77
11413,rolling,구르는,17
311,sari,사리,97
14403,soon,곧,9
11956,hole,구멍,23
1403,manipulations,조작,38
4578,peggy,페기,79
5285,shinto,신차,75
8886,acharya,아 졸라,51
6511,meerkat,미어캣,67
12834,mostly,주로,20
2945,headphones,헤드폰,80
2861,canes,지팡이,55
5389,cynical,냉소적이다,56
431,curtailed,축소,84
9785,buried,묻혔다,36
318,nuanced,뉘앙스,85
4854,galilee,갈릴리,78
11788,assassination,암살,25
7439,trout,송어,62
6810,warthog,멧돼지,65
3570,jealous,질투하는,85
12140,beer,맥주,26
6924,dairy,낙농,64
11435,duties,직장,18
1739,starlight,별빛,91
5848,friedman,프리드먼,72
8409,abolitionist,폐지 의자,53
1755,surreal,초현실적 인,63
5337,needle,바늘,69
12055,jefferson,제퍼슨,27
10693,justification,정당화,36
641,bitmap,비트 맵,99
6902,crashing,충돌,16
3958,subliminal,잠재적 인 것,82
12542,fish,생선,19
5605,popularly,대중적으로,73
2511,dungy,젠체,90
3341,butadiene,부타디엔,87
12401,valuable,귀중한,24
4739,incompetent,무능한,63
7746,pronunciation,발음,57
14384,lead,선두,7
5475,renumbered,번호 매김,58
2191,colder,더 추워서,91
14390,forces,힘,8
12517,fired,해고했다,10
12275,murder,살인,19
13734,gold,금,12
7068,bassist,베이시스스트,63
11350,partnership,협력 관계,31
3284,sharia,샤리아,87
10023,husband,남편,42
11322,julius,줄리어스,33
432,amani,아마 니,100
9113,starr,스타,50
7850,atrocities,취사,54
9388,honolulu,호놀룰루,48
11803,ex,전,29
12621,native,토종의,21
7780,hesperian,헤스 페인,59
13639,unfortunately,안타깝게도,12
10301,carnival,사육제,40
4200,parc,파크,81
3750,petticoat,페티코트,77
6913,mast,돛대,62
1170,blazing,타오르는,48
5445,galactic,은하계,74
13871,use,사용,5
3018,levin,번갯불,87
13036,threw,던지다,18
29,melancholy,우울,100
6116,slap,찰싹,53
13605,water,물,12
708,dun,암갈색,79
1539,magnon,마그네네,95
10749,shore,지주,35
14267,building,건물,10
13162,consecutive,연이은,16
1054,teng,홍콩,97
11578,alcohol,술,27
10123,horn,뿔,33
12351,spider,거미,24
11094,easter,부활절,35
11139,unacceptable,받아 들일 수없는,34
7313,banzai,밴 자이,62
478,triphosphate,트리 포스페이트,99
1086,yah,야아,97
3014,patrice,팻레사스,88
5895,prosecuted,기소하다,40
7226,raffles,래플즈,62
8653,adaptation,적응,31
244,edible,먹을 수 있는,97
9112,cone,원뿔,48
6565,smiley,스마일리,67
7541,zaire,자이르,61
13143,fought,싸웠다,17
13085,controversy,논쟁,8
857,methadone,메타돈,97
471,hitch,걸다,97
3469,fob,본선 인도,85
14381,securities,유가 증권,12
101,hindustan,힌두 스탄,100
633,atocha,아토 쉐,99
10946,pride,자부심,36
13414,fighting,화이팅,7
9908,trench,도랑,38
9803,importantly,중요하게,44
6574,wot,흥분,66
3944,disgrace,불명예,70
9937,gentlemen,신사,43
449,linesman,전열 보병,100
3751,basso,바소,84
6328,congressman,국회 의원,69
1018,tesseract,테슬러스트,97
9984,reelection,재선,41
8332,plagiarism,표절,51
11475,speaker,스피커,27
2685,dipper,국자,89
3981,feast,잔치,80
10926,monument,기념물,33
3312,aeronautics,항공학,70
2607,randle,랜더,89
6876,tundra,동토대,64
8379,diamondbacks,다이아몬드 백,53
6416,strife,싸움,67
9963,hawaiian,하와이안,42
8358,mia,미아,55
11728,milan,밀라노,30
81,quarry,채석장,95
2710,sellout,팔아 버리다,86
1819,skidoo,스키보드,93
11469,ticket,티켓,26
85,dreamtime,꿈꾸는 일,100
7172,blowout,분출,62
12001,paid,유급의,27
8498,inspiration,영감,27
10175,scorer,득점자,31
2662,dominus,도미 러스,89
14256,calls,전화,8
327,kimono,키모노,98
9672,solve,해결하다,30
10383,unofficial,비공식적이다,38
204,gazelle,가젤 영양,99
6801,chewing,씹는 것,38
8042,tanner,태너,58
2689,metra,메트 라,89
7749,naomi,나오미,60
6406,calif,칼리프,68
8053,passive,수동적 인,55
6271,vulnerable,취약,62
12369,apple,사과,23
9627,curse,저주,39
2159,hyphen,하이픈,62
2308,damp,습기,83
5185,inertia,관성,76
12778,violating,위반,6
13225,fell,쓰러 뜨리다,16
4428,merovingian,메로 징제,80
9613,nj,뉴저지,46
2173,dehydratase,탈수 효소,91
1839,stiffened,굳어진,88
934,crucifixion,큰 시련,97
13554,appreciated,감사했다,9
14227,return,반품,9
7645,resurrection,부활,51
14456,x,엑스,8
8252,wo,우스,56
3078,darn,꿰매다,84
1036,hessian,헤세안,93
13206,determine,결정,9
2800,libyan,리비아 사람,88
13044,significance,중요성,10
7295,spokane,스포 캔,62
6639,strategies,전략,30
9326,lithuanian,리투아니아 사람,48
5529,duluth,덜 루스,74
13404,together,함께,14
3130,quagmire,소택지,86
14304,fall,떨어지다,12
5307,filippo,필리포,75
991,benn,베네,91
11911,cloud,구름,25
9719,ajax,아약스,45
10395,submarine,잠수함,38
10968,delaware,델라웨어,36
3740,landfill,매립지,83
6641,akin,비오킨,66
12348,flyers,전단지,24
8668,minded,마음에 들었다,10
10648,optical,광학,34
3097,disapproval,난색,73
8818,drummer,고수,49
11657,durham,더럼,30
2327,miner,갱부,36
3575,heavenly,천국 같은,85
11165,fw,냉담한,35
8600,marist,마리스트,53
7824,utopia,유토피아,59
9044,prophet,예언자,45
14085,director,감독,17
6836,banknotes,지폐,35
9794,tense,시제,44
1629,duplex,양면 인쇄,92
1954,malfunction,부조,74
1233,diol,디올,93
3933,prematurely,조기에,50
11178,ersatz,대용품,35
6239,urging,촉구,21
13986,co,공동,13
1100,hum,윙윙 거리다,93
4777,unionist,노동 조합원,68
13770,enough,충분한,11
10641,rematch,재 시계,38
6875,boiler,보일러,61
9138,priority,우선 순위,46
5140,videotape,비디오 테이프,63
4612,bananas,바나나,37
1851,motley,뒤범벅,93
12948,junk,정크,19
6640,europa,유로파,66
13359,cited,인용,7
11840,billboard,광고 게시판,28
4413,airmobile,에어 모빌,80
349,angora,앙고라,100
858,constructions,구조물,5
3932,pronounce,발음하기,38
9986,jester,광대,41
14173,increased,증가,12
11047,libya,리비아,36
9431,shirley,셜리,48
10644,cherry,체리,38
2654,eyre,순회,88
759,deodorant,탈취제,95
12033,pirate,해적,18
2797,psychic,무당,87
7363,outfield,외야,15
8462,plato,플라토,54
2198,fundraising,모금 활동,91
4099,corinth,고린도,82
11174,facilitate,가능하게하다,31
9437,gateway,게이트웨이,47
2948,aldehyde,알데히드,83
1701,blanca,블랑카,94
2794,barbecue,야외 파티,88
12785,bid,매기다,17
5147,cervantes,세르반테스,76
10633,minneapolis,미니애폴리스,38
6714,shutting,폐쇄,25
7335,elderly,연세가 드신,62
7664,praised,칭찬하다,39
8775,vagina,질,52
2413,tendon,건,88
1295,salinity,염분,80
2499,hypothermia,저체온증,90
5950,danube,다뉴브 강,71
13142,dark,어두운,15
3009,disgruntled,불명예 스럽다,88
10273,successor,후임,39
13981,see,보다,5
10935,oak,오크,32
6598,tammy,큼직한 베레모,66
1119,electrolysis,전기 분해,97
12924,jay,어치,16
12853,samoa,사모아,20
10845,tucker,음식물,37
7557,goodnight,잘 자,61
5599,amplitude,진폭,72
11971,truck,트럭,24
13043,earned,획득,14
13209,junior,후진,16
7869,dixie,딕시,58
6199,uncommon,드문,69
6450,charger,충전기,29
10279,plaza,큰 광장,41
7620,unanimous,만장일치,45
11361,andre,앙드레,33
13397,cat,고양이,13
13399,hot,더운,14
3500,overlord,과부하,83
4614,hotly,더울,79
8491,mahatma,마하트마,54
3100,kosher,적법한,88
12661,bull,황소,16
4942,gladly,기꺼이,77
11434,methyl,메틸,31
9753,decent,품위있는,44
10737,pain,통증,29
10854,tough,힘든,36
7702,castillo,카스 틸로,60
9147,lyon,리용,50
13235,usage,용법,16
7704,raccoon,너구리,59
11852,suck,빨다,22
6423,timber,재목,65
13286,himself,그 자신,15
6787,remotely,떨어져서,37
5011,talents,재능,31
7635,fil,필자,57
407,misled,절연,100
9145,openly,공공연히,50
7290,bastille,바스티유 감옥,62
7120,trebuchet,트리 부스,63
10344,diet,다이어트,39
4096,anemia,빈혈증,82
9956,wen,웬,43
13290,anthony,앤서니,15
2567,lithography,리소그래피,90
4787,woodbury,우드 베리,78
12765,portugal,포르투갈,21
10645,pierce,내뚫다,33
5559,existentialism,실존주의,68
7103,extinct,멸종 된,42
5074,supplier,공급자,61
6878,biotechnology,생명 공학,64
9346,proclamation,선언,47
9413,mango,망고,47
891,deposited,입금,53
11059,weekly,주간,36
4663,unfinished,다듬지 않은,79
2821,dang,잡스,88
12501,homer,호머,21
10802,pizza,피자,37
229,dispersion,분산,45
5681,bipolar,바이폴라,72
13313,gal,여자,15
835,wali,왈리,98
9602,sixty,육십,41
6881,wattle,욋가지,63
480,monomer,단위체,97
3767,cruising,항속,34
4666,ignited,점화,54
3161,tourer,투어너,87
12825,worth,가치,20
8851,blatantly,뻔뻔스럽게,52
14404,review,검토,7
7135,resembles,닮았다,38
10412,revival,회복,32
3870,nuisance,폐가 되는 행위,83
7058,yen,엔,63
7263,backstreet,백스트리트,62
10335,batsmen,배트맨,40
6584,blackcap,검은 색,67
10876,distinct,별개의,23
