ID,KOREAN,SPAIN,INTERVAL
12903,오클랜드,oakland,20
5450,방문객,visitante,9
10771,젖은,mojado,37
10941,리마,lima,36
6681,바보들,tontos,36
7741,강당,sala,60
508,돌연변이 체,mutantes,55
7252,차림새,atuendo,54
13127,간다,va,17
13549,체재,formato,10
427,독재,dictatorial,99
12545,위성,satélite,22
13688,백만,millón,11
2311,방해하다,molestar,21
4529,굴 러웃,burroughes,80
12949,적합한,apropiado,13
5340,팸플릿,folleto,64
7960,베커,becker,59
776,꼭다,mezquino,98
13643,마을,pueblo,12
10919,키스,beso,34
10233,소대,pelotón,38
13776,관광,excursión,10
3222,시칠리아의,siciliano,84
13782,일본,japón,11
6810,멧돼지,jabalí,65
13773,도메인,dominio,11
7411,라트비아 사람,letón,61
9513,바틀렛,bartlett,48
1909,열심히,con entusiasmo,93
5875,있을 수 있는 일,probabilidad,72
10544,고리,lazo,34
12077,서른,treinta,27
11007,버마,birmania,37
3682,피사체,firstone,85
10676,보호자,guardián,38
5621,난장일,dwarfismo,74
1696,나 블러스,nablus,94
8096,둘레,perímetro,58
13711,제도,islas,9
9776,환각,psicodélico,43
3269,쌓여있다,apilado,49
11437,인종 차별 주의자,racista,32
11592,포르투갈 인,portugués,32
9069,보르그,borg,51
6467,은빛,argén,68
8656,고장,desglose,53
3396,크로스바,travesaño,85
8186,에메랄드,esmeralda,56
12957,오타와,ottawa,19
12112,쿠웨이트,kuwait,27
5247,인트라넷,intranet,76
6080,이모,tía,69
14011,제공하다,proporcionar,6
9111,공익 사업,utilidad,31
7082,이순신,yi,64
2834,아라의,ara,88
14402,필요하다,requerir,6
111,생활,subsistencia,90
428,튀니지 사람,tunecino,97
2107,십자 포화,fuego cruzado,92
10712,카네기,carnegie,38
7075,합법성,legitimidad,64
11363,결선 진출 자,finalistas,29
10849,의존하다,dependiente,23
10496,진정으로,atentamente,35
3179,청정,pureza,87
13764,진짜,verdadero,11
12508,데니스,dennis,24
4455,야만인,bárbaro,58
10133,사기,fraude,43
3894,오델로,othello,84
1135,볼리바르,bolívar,96
10304,배지,insignia,38
12288,...에 ...,sp,26
3374,프레임,enmarcado,24
815,목선,escote,87
7240,메이 플라워,muguete,63
1917,쿼크,cuarc,90
13926,심지어,incluso,7
2630,홈 덤프,homebrew,90
12208,장선,cuerda de tripa,27
3468,슈퍼 셔,shropshire,86
5491,기원전,jud,74
11550,생식,reproducción,28
13024,해군,armada,18
13675,빛,luz,11
11142,수제,lib,35
1425,신디사이저의,sintetizador,42
14287,결정적인,final,7
7314,칼틴,malkin,62
12013,워키,walkie,28
12073,스파이,espiar,26
12669,활동,actividad,10
696,흔적,estrafalario,98
10504,축하,celebracion,19
13188,어린이들,niños,17
13211,양키스,yanquis,13
12848,증후군,síndrome,20
13388,새긴 ​​금,mella,14
5828,강력한,convincente,53
13299,만난 것,reunió,13
8828,타우,tau,53
9926,알파인,alpino,44
853,킬 케니,de kilkenny,98
6115,크게,drásticamente,53
10239,폐,pulmón,39
12785,매기다,licitación,18
169,미숙하다,disfrazarse,100
12468,모리스,morris,24
13362,한정된,definido,13
4889,인정 받은,autorizado,65
12777,부위,subida,21
12800,배우,actor,17
13545,성명,declaración,11
8320,알제,argel,57
9999,우기,monzón,43
4641,이코노미스트,economistas,55
395,통통한,regordete,100
9232,터지다,explotar,46
8090,중부 방언,del interior,43
8000,평화 시간,tiempo de paz,59
13748,야구,béisbol,12
8485,돌담,pared de piedra,54
13565,채우다,llenar,12
8999,두루미,grua,50
13838,새로운,nuevo,6
2493,신천옹,albatros,90
12242,개념,concepto,23
13572,구조,estructura,12
7397,타라,tara,62
11374,내쉬,nash,34
13186,외국의,extranjero,16
6104,무단으로,no autorizado,71
12203,선심 쓰는,liberal,17
12771,동물,animal,12
7751,위,estómago,59
12665,그어진,dibujado,22
9592,무장 함,militante,29
3076,맑은,lúcido,86
11039,식민지,colonia,21
9665,다시 덮다,recuperar,20
11803,전,ex,30
6849,헬린,helíaco,66
14141,~로 인한,pendiente,6
9720,해골,esqueleto,45
7869,딕시,marmita,59
14357,쉬운,fácil,11
13259,인덱스,índice,16
7507,비겁한 것,cobardemente,62
5523,정량,escatimar,71
8013,완전히,absolutamente,59
5371,성교,masjid,75
11158,심하게,gravemente,36
5203,여기서 ,donde,76
2676,전복하다,derrocado,90
10482,맥코이,mccoy,40
2078,아질산염,nitroso,92
9381,코미디언,cómico,46
3648,쐐기풀,ortigas,80
14294,자동차,auto,9
3186,웅변,elocuencia,78
14517,서부 사람,occidental,11
8945,트롤,trolls,28
10542,로드니,rodney,40
13463,지,z,14
3863,깨끗한 물,agua clara,84
12320,글로리아,gloria,25
13245,제이슨,jason,16
12638,강함,intensidad,18
7953,콘돔,condón,56
2544,고르지 않은,desigual,90
8944,압도적 인 것,agobiante,36
6652,분필,tiza,65
3777,부족한,escaso,68
7457,롤백,retroceder,62
7009,라자,raja,64
340,조부모,abuelos,79
5857,지갑,bolso,63
6706,파르테논,partenón,67
6461,부적절한 것,no constructivo,68
9951,나이키,nike,44
822,넘을 수 없는,insuperable,98
2681,ketone.,cetona,79
4356,다프네,dafne,81
14300,작업,operación,6
3123,음이온,anión,87
4555,플라브르,flavio,80
8338,래스터,ráster,56
3535,방공호,refugio subterráneo,84
4107,슬러거,slugger,78
5916,헛된,vano,72
7907,그레즌,gregor,59
4302,단열재,aislamiento,65
9722,감시,vigilancia,46
7789,형용사,adjetivo,55
12011,뉴캐슬,newcastle,28
7755,유레카,eureka,60
8100,카트,kart,57
7541,자이르,zaire,62
13601,부서,divisiones,7
1697,달필,caligrafía,94
11893,여유,margen,25
6784,미끄러 져있다,deslizarse,66
13856,오직,solo,6
7223,커넥터,conector,60
85,꿈꾸는 일,hora de soñar,100
10505,칩,chip,29
13513,4 월,abr,13
503,크리스천,bautizado,90
1784,하수,alcantarilla,84
9550,남극,antártida,48
12374,전기 같은,eléctrico,17
9462,그린 윅,greenwich,48
11809,케리,kerry,30
12859,조롱,josmos,20
13246,애틀랜타,atlanta,16
6598,큼직한 베레모,tammy,67
5563,소중한,sault,74
8987,오식,error de tipografía,31
7420,잔인한 것,brutal,47
5752,티키,tiki,72
6825,이십,veinte,13
4479,운동가 정신,deportividad,80
5912,지난,por tierra,70
10789,도구,herramientas,20
3315,튤립,tulipán,86
11506,지름,diámetro,32
13659,해결,resolución,12
4041,가우스,gauss,83
14233,필수의,requerido,6
3587,이중 언어,bilingüe,85
8523,봉의,breta,55
5577,케토,keto,74
3081,덜다,sustraer,61
11520,다윈,darwin,31
6926,야경,charley,65
13065,시간 외에,tiempo extraordinario,18
2985,자비로운,caritativo,87
6390,블록 버스터,éxito de taquilla,66
14452,주요한,principal,7
14007,증가하다,aumentar,12
10617,볼리비아,bolivia,39
13333,합리적으로,razonablemente,6
9481,공사,corp,13
4785,초연한,sped,79
2556,다이토롬,diatome,87
11555,격언,máxima,30
4705,스피어 헤드,encabezado,61
9893,조각품,escultura,43
9530,제네바,ginebra,48
518,삼켰다,tragado,61
13480,디트로이트,detroit,14
8489,아로요,cauce seco de un río,54
5646,근본 주의자,fundamentalista,66
8295,색소폰,saxofón,56
12570,레이커스,lakers,23
10097,호위,escolta,36
12650,탬파,tampa,23
11714,애너하임,anaheim,31
11233,결투,duelo,33
7094,벼룩,pulga,63
851,griketkeeper.,wicketkeero,98
13846,하지만,pero,5
2448,호출 된 것,invocado,69
145,포물선,parábola,100
4301,브로콜리,brócoli,81
4370,확실성,autenticidad,52
7713,베오 울프,beowulf,61
8069,과수원,huerta,58
13105,정확한,preciso,16
5381,타바스코,tabasco,75
3908,화력,potencia de fuego,84
10135,베르사일,versalles,43
6032,표상,firmificado,44
8261,자갈,liger,57
10458,반대,objeción,12
9292,...에 pct.,pct,49
2514,이오타,iota,90
5175,레이스의,lácteo,76
6568,다시 만들다,rehacer,63
3521,칸나다,kannada,86
13329,영역,zonas,9
14241,목록,lista,6
9819,히로시마,hiroshima,45
3954,비꼬는,satírico,54
5772,발췌,extraer,36
3485,헤로인,tortazo,62
10498,다시 쓴 것,reescrito,40
12109,헌신적 인,comprometido,20
5412,앙카라,ankara,75
11218,옆에있다,junto a,35
4185,헤파스토스,hephaestus,82
11033,수비대,guarnición,33
9702,구두,zapato,34
6746,가구,mueble,66
11676,자카르타,jacarta,31
9664,맬터,maltuoso,47
3037,수양,pez solar,88
6883,오디세우스,odiseo,65
6851,유가 수행자,yogui,66
9290,밥을 먹이다,alimento,39
9059,고르는,elección,8
2502,펠햄씨,pelham,90
3072,아몬드,almendra,86
13745,판자,tablero,11
903,두 배로,doblemente,97
9599,팔,auge,44
7676,셀 수 없는,incontable,61
3659,매약,panacea,85
13574,올림피아 경기,olímpico,10
5073,제약 조건,restricciones,71
13616,방문하다,visita,11
3172,산만 함,distraído,51
8757,모짜르트,mozar,53
10251,nm.,nuevo méjico,42
9887,마르크스,marx,45
10918,여파,secuelas,37
4716,천칭,libra,75
13139,아침,mañana,17
3730,특성,rasgos,71
13378,기부,donación,8
3393,슬로베니아,esloveno,86
13930,~ 동안,durante,8
11139,받아 들일 수없는,inaceptable,35
9310,본사,con sede,17
4161,myall.,mi todo,82
11418,거울,espejo,30
2238,십자로,cruz,91
5372,ext.,extinguirse,75
6217,승마자,ecuestre,66
3097,난색,desaprobación,74
10168,기상대,meteorológico,33
12890,상표,etiqueta,14
9762,녹스,knox,46
14058,알다 ,saber,7
8275,풍차 비슷한 것,molino,56
6838,봉,bong,66
8301,현실적인,realista,49
12564,극장,teatro,23
13947,가져가다,llevar,5
4154,헤지스,coberturas,59
1820,셰르 파,sherpa,88
13909,잘,bueno,7
10235,킬로미터,kilómetros,38
8534,흑연,plombagina,55
5460,팸을 바르게하다,pila,74
2141,낄낄 웃는 것,gatería,92
5267,안무,coreografía,76
14256,전화,llamadas,8
229,분산,dispersión,46
1168,특전,acaricia,96
7096,비올라,viola,64
789,해거,haggis,98
7630,외계인,extraterrestre,60
13491,잠재적으로,potencialmente,12
3098,로데오,rodeo,88
4726,백 로그,reserva,75
4333,묶이지 않은,desatado,81
5013,신청,suscripción,64
14356,출처,fuentes,6
3074,다시 붙잡힌,recapturado,68
10913,개구리,rana,33
9038,맨틀,manto,50
8624,수포진,herpes,54
2495,바이,debbelly,63
2511,젠체,inmundo,90
12561,es.,esencia,23
10339,수익,ingresos,38
12754,백분율,porcentaje,21
3346,젓가락,palillos,87
14315,진상,derechos,7
12268,이슬람교도,musulmán,21
3973,소나타,sonata,81
8896,잡목 숲,bosquecillo,52
14182,은행,bancos,14
12409,자격이있다,intitulado,24
13544,이씨,sotavento,13
8669,값이 싼,barato,54
916,교수대,horca,96
4845,브리지 포트,bridgeport,78
14143,열려 있는,abierto,8
8578,농원,hacienda,55
8725,통화의,monetario,54
10829,인도주의 자의,humanitario,38
10693,정당화,justificación,37
5279,흔들리는 추,péndulo,74
2573,쇼어,shoaler,90
5307,필리포,filippo,76
11671,평가,evaluación,27
2240,제정신,cuerdo,91
12043,지하철,subterraneo,27
8285,정액,seminoles,47
10483,인텔,intel,40
7467,투명도,transparencia,45
2952,날인,imprimir,68
7143,죄을 짓는 것,foo,63
14043,문제,asunto,8
11114,굴,ostra,36
9426,전문적 지식,pericia,48
4409,베델,templo no conformista,81
2729,접합부,cruces,42
9544,미국 병사,sammy,48
3493,눈빛,centelleo,86
4138,전능자,todopoderoso,82
10034,눈물,lágrimas,34
4100,관청,whitehall,83
83,설리의,manchar,99
12115,문화학의,cultural,12
9801,토이,toi,45
1361,옛 성은,de soltera,96
5671,시드,syed,73
1640,재판,reimprimir,64
10430,프란츠,franjas,40
10307,포도,poe,41
2614,유치원,jardín de infancia,88
2923,고음부,triplicar,88
11527,통행료,peaje,31
7438,기구미,giuseppe,62
13994,날,días,6
13563,세워짐,construido,13
5186,계수,coeficiente,71
8135,제명,expulsión,52
10670,벤치,mesa de trabajo,36
11083,고려 사항,consideración,21
8594,후작,marqués,54
12575,후광,aureola,23
6582,홉 따는 사람,tolva,64
6893,라장기,tracks,65
12024,바지,paja,28
863,포화,saturación,61
11187,파라과이,paraguay,35
7481,수위,ujier,57
2796,헤이워드,hena,86
3362,줄기,tallos,38
11096,멤피스,memphis,36
12487,정당성,justicia,23
4860,기요틴,guillotina,78
10317,자바,java,41
1260,망시미스,hamfersmith,96
8919,에베레스트 산,everest,52
876,세균,gérmenes,78
2878,보글,bogan,88
14123,결과,resultado,7
12451,데이터 베이스,base de datos,24
13969,제어,control,11
4547,멜턴 나사,melton,80
3876,저항기,resistor,81
13075,비판적인,crítico,11
8182,평화 유지,mantenimiento de la paz,48
3203,코스모스,cosmos,75
10741,수집했다,reunido,24
8196,자금 조달,fundado,22
8783,시트,sábana,42
11860,야생 조수 사육 특권,madriguera,29
906,파피루스,papiro,97
3687,우쿨렐레,ukulele,85
11798,성장,creciente,22
4117,숨기기,escondido,82
8357,열 여섯 번째,decimosexto,56
6294,주역,protagonista,62
13126,이탈리아 사람,italiano,17
12682,판매 된,vendido,22
4569,...의 듯이있다,en medio de,80
8953,직공,tejedor,51
8659,부수적으로,de paso,52
13349,봄 여름 시즌,ss,15
8603,북유럽 인,nórdico,54
13369,소프트웨어,software,15
2001,기절,desmayo,67
8739,심리학,psicológico,33
9705,실속,estancado,37
4397,보 퍼스,beaufort,81
12264,탄소,carbón,25
2430,아코디언,acordeón,90
4179,릴,bobinas,50
4430,청,cheung,80
10433,나트륨,sodio,40
12046,있음,presencia,28
13193,수동,manual,16
13034,네덜란드,países bajos,18
2416,타고난,congénito,90
9575,동시에,simultaneamente,41
8547,맹렬한,furioso,55
7184,수수께끼들,vengadores,40
151,따뜻함,calor,100
5285,신차,sintoísmo,76
3689,신경 쓰지 마요,no importa,85
6630,수박,sandía,65
9423,관광객,turista,38
961,베르베르 사람,beréber,91
11673,프레스코,fresco,31
8451,시위대,manifestantes,54
4083,설상차,motonieve,80
2487,육체,corporal,90
6886,석면,amianto,65
4774,감귤류,agrios,79
4797,뉴클레오타이드,nucleótido,71
10713,터널,túnel,35
10988,과일,fruta,33
6607,bl.,licenciado en derecho,66
14092,운영,operaciones,6
9327,더빙,apodado,40
2587,통찰력,perspectivas,46
2413,건,tendón,88
8931,어린 시절,infancia,52
13449,진지하게,seriamente,14
9878,미치,mitch,45
13726,이스라엘,israel,12
1875,디메틸,etano,93
13452,믿는 사람,creído,5
12445,왕조,dinastía,24
14035,기름,aceite,16
2038,아난다,ananda,92
7403,제비꽃,violeta,61
11092,일러스트레이션,ilustra,13
8395,카페,coste y flete,56
3114,비장,bazo,87
12925,순경,poli,19
3553,콜리마,colima,86
9444,황,azufre,45
13876,정부,gobierno,9
13040,상위,mayor,17
3618,시부모,shiv,85
3338,왕당파,monárquico,80
4334,발사통,lanzacohetes,62
10799,속성,propiedades,19
4858,위에,en alto,78
13749,길,pista,10
8827,푸조,peugeot,53
4676,꾀꼬리,oriol,31
10511,액체,líquido,36
446,uncharacteristicly,poco característico,88
13150,그래도,de todos modos,16
6790,완두콩,guisantes,44
2546,핵소,nucleolo,90
6270,기네스,guinness,70
4475,스카 페이스,caracortada,80
12540,지사,gobernador,21
2989,정보가 표시되지 않았습니다,no informado,79
14473,표시,mostrado,9
5427,스케이터,patinador,35
11761,운동,atlético,13
14501,당국,autoridades,9
12810,스위스,suiza,21
2897,콜레스테롤,colesterol,88
9149,시달린,montado,50
13527,기술,tecnología,12
10959,피드백,realimentación,37
6837,테킬라,tequila,65
13905,단지,justo,7
12955,유태인,judío,19
13701,데이터,datos,12
11086,암시하다,implicar,23
624,시이마스,seimas,99
3925,구이,gu,84
4985,뜨내기 노동자,obrero temporal,75
1447,화장실,baños,41
6482,오프라인,desconectado,68
9573,오징어,calamar,39
7316,여물,esternón,62
3833,베이징,pekín,78
1043,시어,ave de serpiente,94
9934,체조,gimnasia,41
6096,발사체,proyectil,57
8661,화물,transporte,54
7615,미소 짓는 것,sonrisas,29
8541,서클,círculos,26
5661,양궁,tiro al arco,73
5158,큰 실수,fiasco,76
7518,크로스 오버,transversal,58
6383,숙청,purga,60
3095,토크,esfuerzo de torsión,87
5101,다항식,polinomio,71
8880,오슬로,oslo,52
8646,아틀란티스,atlantis,54
8936,조사관,inspector,45
12787,켄트,kent,21
9035,프러시아,prusia,51
4029,이리,lecha,83
11384,로라,laura,34
2894,극악한,atroz,88
11122,구덩이,bucanero,35
9562,샐러리,salario,43
10137,제랄드,gerald,43
12190,브랜든,brandon,27
8952,다나,dana,52
1065,포괄적 인 것,abarcado,37
6888,백혈병,leucemia,65
9386,불가리아 사람,búlgaro,46
10176,라호르,lahore,42
1482,최북단,situado más al norte,95
13507,추적하다,rastro,13
12765,포르투갈,portugal,21
12019,옥스퍼드,oxford,28
8484,덱스터의,diestro,54
3809,권운,cirro,84
10017,요하네스,johannes,44
7012,심,relleno,42
3427,탁월함,tressel,86
8209,엘,elle,55
8001,협상,parlamentar,58
8492,outscored.,superválido,49
7533,양모,lana,62
4034,과정,plan de estudios,82
12186,수은,mercurio,26
4827,동력 경운기,lister,78
2309,칭찬,complementos,57
12525,로렌스,lawrence,24
5789,주디스의,judith,72
9409,데릭,derrick,48
9628,주목할 만하다,notable,46
11719,주제,tema,26
11957,청동,bronce,28
9896,금언,lema,42
7746,발음,pronunciación,58
8463,아편,opio,55
11097,불안정한,rocoso,29
7910,람무치,lambeau,59
6778,플루트,flauta,64
10667,벡터,vector,38
7479,태아,feto,62
6802,다국적 인,multinacional,65
7846,격퇴,bienal,59
8875,스핑크스,esfinge,52
6512,살모넬라,salmonela,68
6071,몬트레이스,moterey,71
167,티곤,tigon,100
6829,기수,jockey,61
10948,바르샤바,varsovia,37
12585,롭,robar,22
13600,베드로,peter,12
4026,궤도,trayectoria,73
11538,체계적인,sistemático,27
7749,나오미,naomi,60
10780,정리,teorema,38
9846,자전거,bicicleta,38
11381,라인 배커,apoyador,29
3365,중단,interrupción,42
7386,아세테이트,acetato,54
2345,어딘가,en algún lugar,91
11335,예의,cortesía,34
1950,빙고,bingo,93
13130,여덟 번째,octavo,17
