ID,KOREAN,ARABE,INTERVAL
858,구조물,اعمال البناء,5
4165,지구라트,ziggurat.,82
1935,항산화 제,مضادات الأكسدة,91
6790,완두콩,بازيلاء,44
11573,에디슨,اديسون,31
945,캐러멜,الكراميل,95
12536,푸에르토,بويرتو,23
5987,양수표,علامة مائية,64
11279,초등학교,ابتدائي,34
10296,웹스터,ويبستر,41
8030,블랑,بلان,58
908,토드,تود,97
13231,antonio.,أنطونيو,16
9259,부랑자,متشرد,49
12562,핀란드,فنلندا,23
8057,비준,صدقت,53
5082,하인,خادم,56
7736,공명,صدى,55
10533,상호 작용,واجهه المستخدم,38
8806,스포일러,المفسد,41
5819,보존,المحافظة على,28
13342,망설이다,يتردد,14
11089,삼촌,اخو الام,36
6962,호두,جوز,64
2223,복수심,انتقامي,90
4565,홀드,قضاء,78
12105,로리,روري,27
12565,입증하다,إثبات,14
14125,반,نصف,10
11185,레온,ليون,28
8974,민주주의,الديموقراطي,14
10071,엘렌,إلين,43
763,서양 호박,كوسة,98
2576,수회,الرشوة,90
5169,확인할 수 있는,يمكن التعرف عليها,74
6269,탄수화물,الكربوهيدرات,68
9659,문지기,حمال,45
11697,철수했다,اندلع,30
12696,무늬,نمط,20
288,현미경 사용,المجهر المجهري,100
13407,전달했다,تم الاجتياز بنجاح,8
10753,찬,شان,38
6229,과장된 어조,بطولي,59
10245,점성학,علم التنجيم,39
4802,기타 주의자들,عازف الجيتار,29
11213,아스트랄,نجمي,35
5572,경의,إجلال أو بيعة أو احترام,72
12265,마샬,مارشال,22
6955,도둑,لص,64
11668,버논,فيرنون,31
2351,엘름,إلمام,83
9407,간판,انحراف,48
4343,에녹,اينوك,81
6375,혼란 스럽다,disormanized.,67
144,aik.,وايك,100
1518,추골,malleus,95
7043,풍부한,الأثرياء,64
2342,국수,المعكرونة,63
3099,납치범,اختطفت,49
3519,클라우디우스,كلاوديوس,86
8187,말라위,ملاوي,57
10286,헬리콥터,طائرات الهليكوبتر,25
4813,고쳐 놓다,انتقل,32
9969,시프트 됨,تحول,17
1698,해초,الأعشاب البحرية,94
3016,코로나도,كورونادو,88
11390,스웨덴어,السويدية,33
4277,앰비언트,محيط ب,81
13006,덕분에,رسم,18
9680,본질,quiddity.,46
3327,lashkar.,لاشكار,87
12636,김,كيم,22
10361,윈저,وندسور,41
6740,파인애플,أناناس,66
11177,우주선,خدمة النقل,34
12745,사진,تصوير,11
1285,유도하다,إستنتج,51
5110,장애,عقبة,61
7218,주먹,قبضة,53
2160,연설자,المتكلم,89
12679,치우친,انحيازا,21
14099,주다,يعطي,8
11438,마른,جاف,30
3209,무음,كتم الصوت,77
7600,합,نوبة,59
4483,갈기,بان,75
6990,박격포,هاون,38
3105,재료,المكونات,69
8767,매일,كل يوم,53
1820,셰르 파,شربة,88
5284,요크꾼,يورمر,66
7182,과부,أرملة,59
527,프리 아스 브리아,precambrian.,99
1242,얼룩,وصمة,62
2065,에르그,erg.,90
2761,무선 무선으로,بالكفاءة,89
5933,얼굴 마사지,الوجه,71
7684,멘델,منديل,60
4419,동위 원소,النظير,68
8000,평화 시간,زمن السلم,58
6274,웨이스,واك,69
2280,사격,طلق ناري,86
13756,바위,صخر,11
4535,더 똑똑하다,أكثر ذكاء,80
12933,피난처,ملاذ,19
14172,암호,شفرة,12
4207,보상하다,يكافئ,41
13163,핵무기,نووي,17
3292,모니 케,ميكر,85
2456,요리,مطبوخ,23
7420,잔인한 것,قاسي,47
12908,흉터,ندب,19
5675,책임,مسؤولية,70
2239,도살장,المسالخ,91
11878,포틀랜드,بورتلاند,29
6012,경골,الاستقرار,71
11040,웨일스 말,تهرب من دفع الرهان,36
8455,민족성,عرق,24
7727,나폴리,نابولي,60
10421,행렬,مصفوفة,40
8425,외양간,إسطبل,54
11983,시민들,المواطنين,24
8188,순한,ميك,57
1988,사마 라마,السامراء,93
2445,스크롤링,التمرير,40
6343,해협,مضيق,41
3063,사파이어,الياقوت,88
4555,플라브르,فلاف,80
1626,캐롤러스,كارولوس,94
1255,거장,فنان قائد فرقة موسيقية,96
5010,춘,تشون,77
3006,양귀비,شقائق النعمان,87
1429,yer.,أيس,95
4721,중미,منتصف الموسم,79
1489,호우,جول,95
8530,티탄,التيتانيوم,54
4679,eq.,إقرار,79
1121,조금씩,بشكل مقتصد,96
1401,마가리타,مارغريتا,95
4250,시암 사람,سيامي,81
12973,이란,إيران,19
2566,훌륭하게,ببراعة,90
4615,중요하지 않은 것,غير مهم,79
11933,항공사,الخطوط الجوية,24
12174,컵스,اشبال,26
11941,걸어 건너기,واد,28
2137,전동,بمحركات,92
10493,crosby.,كروسبي,40
13507,추적하다,أثر,12
8146,진행중인,قيد التنفيذ,57
7710,만료,انقضاء,60
8158,거르기,ليتش,56
13648,반드시,بالضرورة,12
12401,귀중한,ذو قيمة,24
8814,하늘소,سوير,52
6093,하루살이,mayfly.,70
10725,시끄러운,بصوت عال,38
1671,감귤,اليوسفي,75
13494,쿼리,الاستعلامات,12
6693,델라,ديلا,66
9961,드물게,نادرا,26
11669,va.,ب,30
7238,비스마르크,بسمارك,62
8963,악의,رغم,50
4618,weymouth.,ويموث,79
13783,착란,ارتباك,9
14235,허용,يسمح,9
11460,사십,أربعين,31
13615,타갈로그어,التاغالوغية,12
12124,용무,مناسبات,23
702,맛있는 가벼운 음식,طعام شهي,88
4015,샬럿 빌,شارلوتسفيل,83
12818,북동,شمال شرق,20
978,고등학교,المدرسة الثانوية,97
5967,아르곤,الأرجون,71
4472,트리터,ترير,80
10960,마닐라,مانيلا,37
3899,탐욕,جشع,83
4464,유라시아 혼혈아,أوراسيان,80
2630,홈 덤프,البيرة,89
5947,미크로네시아,ميكرونيزيا,71
4955,축삭,أكسل,77
5397,야단법석,أدو,74
3556,개량,الناخب,78
636,리치,ليشور,99
914,merton.,ميرتون,97
8055,콜스터,كولتر,58
7492,무의식,فاقد الوعي,58
3423,팔린 모틱,palindromic.,73
7506,예수회,اليسوعي,59
1195,펜타닐,fentanyl.,96
5423,상품,سلعة,61
5600,...하지 않도록,خشية أن,59
6129,쥐 우는 소리,صرير,67
7939,혼입,خلط,19
13317,인디애나,إنديانا,15
395,통통한,بدين,100
3495,하디스,الحديث,86
13015,고도로,إدراك,18
975,보증,يحرض,62
1919,벽화,جدارية,87
7517,중앙,مراكز,15
11831,원래,في الأساس,15
8369,kylie.,كايلي,56
10677,사슴,الغزال,38
6479,코딩,ترميز,12
12426,우유,حليب,24
2128,봉고,بونغو,80
12882,알파의,ألفا,20
6279,벨로루시,بيلوروسيا,69
4455,야만인,بربري,57
12431,봉사,خدم,11
6637,플루오르,الفلور,66
11046,역사가들,المؤرخين,26
665,빚진 것,مدينون,48
4012,끈적 거리는 것,ستراينج,72
10458,반대,اعتراض,12
872,빌라도,بيلات,97
561,아스파라거스,نبات الهليون,99
9154,지휘봉,باتون,47
979,excalibur.,إكسبور,97
12539,합집합,مجموع,21
8680,파시스트 당원,فاش,46
946,황금빛 사과,بلينهايم,97
10742,낙태,الإجهاض,35
5832,라르고,لارجو,71
10852,하부 구조,البنية الاساسية,37
14273,머리,رأس,9
11000,입,فم,34
13899,많이,كثيراً,8
10418,마피아,المافيا,40
12015,흠뻑 젖어 라,متعرش,27
11029,없어져 버린,بتفين,36
10377,파트너,شريك,32
14201,화면,شاشة,18
5560,오프사이드,التسلل,74
14475,출발,المغادرة,8
12869,플러스,فلور,20
10255,밀도,كثافة,41
14287,결정적인,أخير,7
791,피부과학,الأمراض الجلدية,98
11097,불안정한,صخري,29
3090,멘제치,مينش,88
8479,샐러드,سلطة,54
8515,곡물,howitzers.,31
2409,침 요법,العلاج بالإبر,91
8401,쿠르드어,كردي,55
3249,파리채,إمرأة شابة,87
3300,chien.,شين,87
10269,못생긴,البشع,38
6813,굶주린,جوعان,65
14323,품질,جودة,8
14289,기계,الآلات,9
3499,vichy.,فيشي,86
7748,tum,توم,60
12428,복음,الإنجيل,24
4774,감귤류,الحمضيات,78
14060,육,ستة,9
9998,미치게 하다,مادن,43
13218,대양,محيط,15
5876,의혹,الشكوك,47
13815,또는,أو,5
5444,quasi.,شبه,74
13493,온라인으로,عبر الانترنت,13
7206,준준결승,الربع النهائي,63
13283,시드니,سيدني,16
9988,타원형,بيضاوي,43
4368,정직,أمانة,80
10267,기도,الخطوط الجوية العظمى,40
13204,9 일,9,16
2529,조금 움직이게 하다,تزحزح,89
5835,불가사리,نجم البحر,72
8629,몰,خلد,53
5170,화나게 하다,يستفز,49
10917,배달,توصيل,33
1883,alanine.,ألانين,93
3324,빌어,بولر,87
9189,풀러,إملاء,50
11427,자매,أخت,28
8202,여보,حبيبي,56
13878,그래서,لذا,5
9636,휘트니,ويتني,46
3542,신발류,الأحذية,86
210,마구나라이트,المارونية,100
7189,마리나,مارينا,62
12069,망치,شاكوش,26
10783,찾는 것,السعي,24
9316,...을 제외한,ازالة,33
8477,맛있는,لذيذ,54
9431,셜리,شيرلي,48
12726,준비가 된,جاهز,20
7626,표명,مظاهر,40
12027,증기,بخار,27
10509,명음,الغناء,28
11738,그레고리 인,غريغوريان,30
484,부모님,الأبوة,99
8190,하마,فرس نهر,57
8052,전신,التلغراف,55
13182,로마 인,رومان,16
6335,문서화,توثيق,12
13492,봉고차,سيارة نقل,13
9621,평의원,عضو مجلس,44
13105,정확한,دقيق,15
5054,신교,البروتستانتية,77
4948,밧줄,الحبال,53
11898,빠른,سريعون,24
8484,덱스터의,دكستر,54
11560,입다,البس، ارتداء,22
3980,인접한,المجاور,81
6080,이모,عمة,68
12772,노트르의,نيابة,21
9226,감정적 인,عاطفي,30
10063,한정자,التصفيات,8
2277,저스티아 사람,جستينيان,91
13562,월,شهر,10
8149,착수했다,شرعت,47
2098,블랙 워터,ماء أسود,92
13366,신분증,هوية,15
9872,동성애,الشذوذ الجنسي,35
4433,...을 기쁘게 생각하다,أشاد,15
3395,김보,كيمبو,86
543,하만,هارمان,99
7313,밴 자이,بانزاي,62
5309,스프린터,العداء,59
3094,흥분하다,بدء,35
1877,깨어 있는,استيقظ,27
2902,그레이프 프루트,جريب فروت,88
10081,동굴,كهف,38
9372,첫째로,أولا,48
11532,라크로스,لاكروس,32
6100,정자,شرب,70
11805,쿠바 사람,الكوبان,29
8409,폐지 의자,obolitionist.,53
8453,중독,تسمم,36
2107,십자 포화,crossfire,92
2585,사이드 바,جانب الشريط الجانبي,89
2108,미스 베다,ميتزفه,92
7521,좀비,الاموات الاحياء,24
5614,커다란 것,جامبو,71
5670,그라 어,غرا,73
13668,입력,دخل,10
3181,모조,ماجو,87
12890,상표,ضع الكلمة المناسبة,14
9799,프라하,براغ,45
1217,바이오 가스,biogas.,96
2634,발,كف,84
11271,병사,أرباع,9
6312,성역,الملاذ الآمن,67
9682,...의,fs.,46
5522,지적이없는 것,لا أساس له من,74
12892,...을 없애는 사람,غير,20
10950,그레고리,غريغوري,37
11377,인정했다,اعترف,23
4899,인구 통계학,الديموغرافيا,77
2496,카타나,كاتانا,90
9908,도랑,خندق,39
9196,sioux.,سيوكس,50
8339,박해,اضطهاد,51
8976,고양이 새끼,كيتي,49
1213,비공개,غير متوفر,96
14140,~할 것 같은,محتمل,5
1403,조작,التلاعب,38
14183,파티,حزب,9
10898,특허,رخصة,32
3994,유역,مستجمعات المياه,81
10298,과학자들,العلماء,31
11949,운하,قناة,28
7503,백합,زنبق,60
1424,송아지,الهتافات,49
13044,중요성,الدلالة,10
13460,알로,ألك,14
7811,헤매다,روف,58
9099,놓기,تحديد مستوى,49
877,피하는,صعبة المنال,96
9974,세네갈,السنغال,44
7712,초계함,كورفيت,59
3271,스키 타는 사람,المتزحلق,75
4543,관세,التعريفات,57
13211,양키스,يانكيز,13
1187,굴절,الانكسار,83
6782,자치,الحكم الذاتي,66
2164,재고,إعادة التفكير,87
13975,두번째,ثانية,7
13725,정기적 인,عادي,12
464,휘두르다,شاهرا,84
2117,촉매,المحفز,91
10480,형질,مميزات,34
1226,카바레,كاباريت,96
7418,쌍둥이 자리,توأم,62
14401,특정한,محدد,7
5132,번디,بوندي.,76
11776,로널드,رونالد.,30
11542,모로코,المغرب,32
5083,치즈 케잌,تشيز كيك,76
3513,동화,الاستيعاب,74
7701,reg.,ريج,60
10880,와트시,هل,37
13433,매트,غير لامع,14
12129,채택 된,متبنى,20
11190,불법 복제,من القرصنة,35
11767,피해,ضرر وتلف,12
9756,인류,بشرية,45
7989,파올로,باولو,58
7802,격렬한,سيكلونيك,11
8576,고마워하는,شاكر,49
6257,수하물,أمتعة,69
13153,파키스탄,باكستان,17
1547,진탕 마시고 떠드는 술잔치,طقوس العربدة,93
1414,네 끗패,زود الطعام,68
9703,비명,الصراخ,37
1898,생명,ey.,93
14389,행위,عمل,5
2820,지평선,آفاق,52
7930,뚜렷한,stark.,59
13289,사건,حادثة,13
1531,자본가 계급,بورجوازية,95
3882,지상해,groundhog.,83
3606,정서,كليم,85
8810,폴.,بول,52
11837,닭,دجاج,28
7076,짖다,لحاء الشجر,57
11269,몰타,مالطا,34
8782,객관적인,مرضي,43
5504,투우,مصارعة الثيران,73
5212,명예 론자,fonrifics.,67
11677,가사,كلمات الاغنية,28
14426,요구 사항,متطلبات,6
10130,지능적인,ذكي,17
5950,다뉴브 강,الدانوب,71
654,쾌적하다,روبل,84
1083,고삐,مقيدات,72
2888,사빈,سابين,86
5326,recap.,خلاصة,61
12229,unjustified.,غير مبرر,26
11222,오스트리아 사람,النمساوي,34
14224,형태,استمارة,8
4858,위에,عاليا,78
2637,모직물,woolwich.,89
11115,바르셀로나,برشلونة,36
9433,방주,فلك,48
13824,더,أكثر,5
11600,규정,أنظمة,23
2737,유네스코의,اليونسكو,89
13696,개인,فرد,11
3818,이튼,إيتون,84
9067,dalton.,دالتون,51
5303,와이킹,wiel.,75
5634,기억,تذكرنا,66
976,족장들,الآباء - الأولياء,81
6780,십장,مراقب عمال,66
2635,사회적 무질서,أنومي,89
10723,데모,برهنة,18
13123,경쟁하다,تنافس,12
1118,해양학,علم المحيطات,96
6615,근거 없는,غير صحيحة,66
3632,불균형,غير متناسب,77
895,부정 이득,كسب,89
9800,비타민,فيتامين,43
7221,집행 유예,فترة التجربة,62
247,라이신,ليسين,100
341,마르텔,مارتل,100
8435,살인자,القتلة,33
1783,이,قملة,93
8101,tiebreaker.,كاسر التعادل,58
13591,사무실,مكتب. مقر. مركز,9
10532,vol.,ملاك,32
12649,팔레스타인 사람,فلسطيني,19
2855,경솔한,غير مبالي,84
3891,고루의,كور,83
11343,재 게시,إعادة نشر,34
4984,버스터,مغفل,71
623,별이 빛나는 것,مرصعة بالنجوم,99
10336,가장 작은 것,أصغر,41
7029,우드워드,وودوارد,64
5737,글로버,غلوفر,72
12598,전설,أسطورة,20
5163,할인,خصم,56
8156,광석,خام,56
12698,추측하다,خمن,20
2980,난로,المدفأة,86
12928,피,دم,19
2296,끽 질다,تيلدن,91
6470,확고히 하는,محصن,62
4197,이성질체,isomer.,68
13870,최대,معظم,7
230,하급 집단,مجموعة فرعية,91
7512,브로 모,برومو,62
13173,중고등 학년,ثانوي,16
7555,화강암,الجرانيت,61
4723,구의,كروية,77
4234,트위드,تويد,81
4378,색화물,السكسونات,52
1229,앉아 있는 엽조,حاضنة,95
9082,볶은 것,المقلية,37
10660,라일락 꽃,أرجواني,38
11925,청구 된,متهم,14
6107,지렁이,ديدان الأرض,69
3412,합판,الخشب الرقائقي,86
13119,수천 명의,الآلاف,14
10450,무례한,غير مهذب,38
7097,미니 시리즈,miniseries.,64
3355,원조,رعاية,86
9757,배로,على متن سفينة,45
2674,갑상선,غدة درقية,88
6321,대공,archduke.,67
10762,라인업,اصطفوا,37
6853,튜더 왕가,تيودور,65
2397,운동가 답지 않은,غير الرياضية,91
1727,옹호자,مقرونة,39
11662,짐바브웨,زيمبابوي,31
11114,굴,محار,35
2725,상류 사회,الطبقة الراقية,89
4797,뉴클레오타이드,النيوكليوتيد,70
