ID,SPAIN,DEUTSCH,INTERVAL
10203,átomo,atom,29
11860,madriguera,labyrinth,32
2124,constancia,konstanz,93
2611,cifrar,chiffre,88
8715,juego,glücksspiel,43
8246,miedoso,funky.,60
10944,cumpleaños,geburtstag,38
7625,pepitas,nuggets.,57
10792,amado,geliebte,41
11881,dinero en efectivo,kasse,32
10725,ruidoso,laut,41
493,migraña,migräne,97
2843,ecribios,ezb,90
12346,lío,durcheinander,22
860,analizado,analysiert,50
12917,no referenciado,nicht referenziert,23
7038,cielo,skies,30
12684,comunista,kommunistisch,23
5539,la haya,haag,76
4378,sajones,sächse,56
3438,orquídea,orchidee,87
10604,compras,einkaufen,27
4630,iridiscencia,irisieren,80
10248,hostil,feindlich,34
8134,canciller,kanzler,60
7363,campo de salida,außenfeld,18
12200,relativamente,verhältnismäßig,22
3399,desmantelado,demontiert,72
13057,c ª,inc.,21
11127,voltereta,somerset,38
8554,acosar,watergate,58
9014,iluminado,zündete,53
11728,milán,mailand,34
1341,filón,philemon,97
12813,c.a,ac.,24
3172,distraído,ablenkend,54
1557,breamer,projektor,96
9520,búsqueda,suche,49
11901,pulgada,zoll,23
5256,emperatriz,kaiserin,77
7971,jeque,scheich,62
3668,escepticismo,skepsis,58
5572,homenaje,huldigung,75
9932,brezo,heide,47
11191,electoral,gewaltig,34
13252,lluvia,regen,16
5155,inclinación,slant,65
14411,trabajos,arbeitsplätze,19
13983,ayuda,helfen,7
13784,pequeña,klein,12
3275,cavendato,kavendel,88
13640,ha fallado,gescheitert,12
8400,barco de estrellas,sternen schiff,59
8674,monje,mönch,42
6674,roduce,rodman,70
690,comprensión retrospectiva,nachsicht,99
12893,difícil,schwierig,23
10768,semillas,saat,15
14033,pensar,denken,8
14380,vista,sicht,7
6867,desdén,verachtung,66
10023,esposo,ehemann,46
13109,naturaleza,natur,14
11782,bagazo,marc,33
5414,flotabilidad,auftrieb,77
4417,redistribución de distritos,umverteilung.,82
9913,camboya,kambodscha,47
2194,códice,kodex,93
5810,helecho,farn,74
9242,armisticio,waffenstillstand,53
2016,personal asignado,besetzt,86
1942,lázaro,lazarus,94
2755,lujuria,lust,86
1597,magullado,gequält,74
8522,juzgar,urteilen.,22
6385,lo antes posible,schnellstmöglich,71
4067,sin cable,schnurlos,84
10237,teclas,schlüssel,12
12930,permanecer,bleiben übrig,11
5525,retirada,rückzug,36
271,ruta aérea,skyway.,99
14251,una vez,einmal,11
2068,mártir,märtyrer,64
11274,pescador,fischer,37
6757,calumnia,verleumdung,56
12673,conspiración,verschwörung,25
10027,refugiado,flüchtling,30
1836,virginidad,maidenhead,95
8702,derrocamiento,sturz,55
2269,velcro,klettverschluss,93
7708,puerco espín,stachelschwein,62
1921,moco,schleim,94
12756,móvil,handy  mobiltelefon,18
14163,investigación,forschung,11
10537,en segundo lugar,zweitens,43
5203,donde,worin,78
5631,legibilidad,lesbarkeit,56
13571,varios,verschiedene,15
3038,tomillo,thymian,89
3913,día del juicio final,weltuntergang,85
7451,colegas,kollegen,56
11960,imperial,kaiserliche,28
6067,ventoso,windig,73
12643,invitado,eingeladen,6
7920,espectador,zuschauer,38
12266,por eso,somit,29
13259,índice,index,18
7838,hábito,gewohnheit,49
10869,guarida,den,40
9876,baterías,batterien,23
9055,tormenta,gewitter,44
9615,resumir,zusammenfassen,39
5238,atacar,fangspole,78
5370,volátil,flüchtig,70
7034,solvente,lösungsmittel,61
12451,base de datos,datenbank,27
11759,obispo,bischof,32
1822,estilos,stile,92
4726,reserva,rückstand,77
7223,conector,verbinder,62
8647,crustáceo,krustentier,57
3705,maníacos,wahnsinnige,50
8407,maricón,fagot,55
7302,barra oblicua,schrägstrich,50
8951,fornido,heiser,35
5637,evidenciado,bewiesen,75
9323,fatal,tödlich,28
14178,europeo,europäisch,12
5343,patio,quadrat,75
825,condominios,eigentumswohnungen,86
7967,conciencia,bewusstsein,59
457,pedacito,qtr.,100
5044,gratisthink,groupthink.,79
8723,asesino,slayer,56
10737,dolor,schmerzen,33
6180,vacantes,stellenangebote,66
356,almirantazgo,admiralität,99
4276,inframundo,unterwelt,83
1841,recluso,insassen,90
7013,pudín,pudding,63
8868,imparcial,unparteilich,55
14254,sistema operativo,betriebssystem,30
6810,jabalí,warthog,68
6396,premisa,prämisse,53
11043,traducir,übersetzen,20
6681,tontos,narren,38
6924,lácteos,molkerei,67
10166,patrocinado,gesponsert.,33
8420,botella doble,magnum,59
6555,concusión,gehirnerschütterung,67
1247,barquero,waterman,97
9911,inelegible,nicht förderfähig,47
11760,interior,innere,33
13518,fondo,unterseite,16
13358,invierno,winter,17
1799,lubricante,schmiermittel,82
10509,cantando,singen,31
1565,misioneros,missourians,88
12877,superior,oberer  höher,23
13540,particularmente,insbesondere,15
8160,pitagórico,pythagorean,60
8078,feudo,fehde,56
4633,manía,manie,81
7716,eximir,befreit,53
12579,ficción,fiktion,20
8516,intensificación,intensivierung,58
9197,abejorro,hummel,53
10572,enojo,zorn,39
4004,fobia,phobie,84
11351,extendido,weit verbreitet,37
10133,fraude,der betrug,46
5042,bip,piep,77
12037,tonto,albern,27
11970,trayendo,bringend,6
9849,especia,würzen,47
12774,sureste,süd-ost,24
2634,pata,pfote,86
9269,lámpara,lampe,51
3907,extremadamente,überaus,85
14479,equipo,team,7
8254,violín,geige,59
6019,prevalecer,sich durchsetzen,43
3867,estudiantes de primer año,neulinge,85
5893,respiradero,entlüftung,64
12632,superficie,oberfläche,24
8385,pólvora,schießpulver,59
14022,policía,polizei,12
5053,vasco,baskisch,76
5523,escatimar,stint,73
9307,debutado,debütiert,21
2376,cerciorarse,ermitteln,81
6821,examinado,abgeschirmt,22
11555,máxima,maxime,33
187,afluente,nebenfluss,91
30,rodilleras,greetten,100
2413,tendón,sehne,89
5688,cima aguda,razorback,75
3310,sumamente,summarisch,88
14428,soporte,unterstützung,10
1917,cuarc,quark,91
2473,adhesivo,klebstoff,76
11692,terremotos,erdbeben,14
12615,vicio,vize,26
13563,construido,gebaut,15
13128,introducción,einführung,12
4043,sencillez,einfachheit,83
13976,sin,ohne,6
7932,palurdo,rube,62
8649,dimensiones,maße,43
7018,hackear,hacking,39
3227,egoísta,egoistisch,85
9284,fracasado,erfolglos,47
2279,criollo,kreolisch,92
4571,mandato,einstweilige verfügung,78
3403,adaptado,maßgeschneidert,70
6627,cáucaso,kaukasus,70
11034,gremio,gilde,38
9912,residencial,wohn,47
14443,creado,erstellt,6
12436,alivio,erleichterung,27
6840,de peso pesado,schwergewicht,67
5795,cortejar,umwerben,72
2936,camarada,genosse,66
4943,travesura,unfug,79
10772,azteca,aztekisch,39
4269,fauces,rachen,82
1357,alcalino,alkalisch,95
11621,tele,fernseher,35
14198,a lo largo de,entlang,12
7305,desnudez,nacktheit,65
6899,neptúnico,neptunian,68
9146,fecha límite,termin,53
6259,jurado,geschworen,72
11182,carrera de obstáculos,hindernislauf,38
10438,um,äh,44
3815,buques de guerra,kriegsschiffe,68
4663,inconcluso,unvollendet,81
13235,uso,verwendungszweck,19
2335,conducente,förderlich,92
3476,difosfato,diphosphat,87
6892,fiyian,fidschianer,68
12080,iraní,iranisch,29
8779,escarlata,scharlachrot,55
14259,administración,verwaltung,7
12310,aumento,erhebt euch,23
11767,dañar,schaden,13
3431,hawkeye,falkenauge,87
11076,músicos,musiker,25
14203,procesando,wird bearbeitet,12
9138,prioridad,priorität,50
8009,desnudo,nackt?,37
9295,eliminar,beseitigen,18
7590,islandés,isländisch,32
9609,guardavía,linme,50
4551,de allí,von dort,82
545,reaccionario,reaktionär,95
11251,enano,zwerg,36
5722,ardilla de tierra,gopher,40
10489,techo,dach,40
1389,prohibitivo,interdictory.,97
8605,fracción,fraktion,47
2792,turbocompresor,turbolader,90
14447,comenzar,beginnen,13
11858,alturas,höhe,25
2012,vulgar,alltäglich,93
13151,avance,vorauszahlung,13
12608,desierto,wüste,24
3376,cortador,cutter,81
8992,propulsado,angetrieben,42
5882,comprimido,komprimiert,47
12434,puente aéreo,luftbrücke,27
6625,coyote,kojote,55
13923,red,netzwerk,9
10584,ue,eu,42
13278,palmadita,klopfen,17
10275,otón,otto,45
2467,peregrinaje,pilgerfahrt,91
7597,pala,spaten,59
3220,ondulado,wellig,87
10308,vale,chit,45
9122,hiedra,efeu,53
12327,arma,waffe,17
12029,prohibir,verbietet.,18
11347,apodo,spitzname,30
3296,caravana,wohnwagen,84
6450,cargador,ladegerät,33
9564,herida,wunde,20
8094,prejuicio,pregany,61
1068,embriagado,berauscht,77
8073,en tierra,an land,61
10339,ingresos,einnahmen,41
6813,hambriento,hungrig,68
10126,apoderado,ergriffen,37
3707,gafas de sol,sonnenbrille,86
3155,precauciones,vorsichtsmaßnahmen,73
13927,semana,woche,10
8348,sin fundamento,unbegründet,59
13826,estado,gewesen,5
10267,vías aéreas,airways,43
4092,tutú,tutu.,84
8145,inflamatorio,entzündungslos,61
1281,vívido,lebendig,95
3556,alternado,übergeordnet,80
10484,ella a,shea,43
13648,necesariamente,notwendig,14
3530,ternero,kalb,87
13397,gato,katze,16
3252,considerable,ansässig,88
5939,siete veces,siebenfach,74
85,hora de soñar,traumzeit,100
1495,antidiscapanismo,antidissiekasablismentier.,96
13253,preocupaciones,bedenken,10
2985,caritativo,wohltätig,88
4474,somnoliento,schläfrig,82
4364,csc,ksc.,82
13359,citado,zitiert,8
2955,quilate,karat,88
8460,milenios,millennia.,59
2871,renal,nieren-,90
12372,estúpido,dumm,26
3140,cerámico,keramisch,81
9187,clarencia,klaren,53
4734,subconjuntos,teilmengen,62
5589,fabricación de cerveza,brühe,44
9965,afortunadamente,glücklicherweise,33
14044,tarifa,preise,7
929,aprovechar,hebelkraft,88
6801,masticación,kaukau,42
13907,aquellos,diese,7
7685,vizconde,viscount,63
10741,reunido,versammelten,28
12961,amarillo,gelb,22
782,semental,hengst,92
11475,altavoz,lautsprecher,31
5406,digerir,verdauen,55
6430,cañutillo,gimpe,70
1415,heroína,heldin,48
9916,provisiones,bestimmungen,40
12803,ferrocarril,eisenbahn,21
13449,seriamente,ernsthaft,16
13804,era,war,5
3428,paleta de hielo,eis am stiel,88
11919,astucia,ast.,32
3135,quirúrgico,chirurgisch,87
8864,suburbio,vorort,38
6417,derecho de retención,pfandrecht,70
8558,sin sentido,bedeutungslos,58
4887,de lujo,deluxe,80
7263,callejón,backstreet,65
13066,herido,verletzt,20
11229,presa,damm,36
9701,conclusiones,schlussfolgerungen,27
7875,limpieza,reinigung,59
12923,es más,außerdem,23
8513,bulbo,birne,56
2965,galgo,windhund,71
952,chubasco,bö,91
13020,convenio,zustimmung,20
11017,cuervo,rabe,30
9529,bañera,bad,44
14235,permitir,erlaubt,10
6734,damasco,damaskus,69
2348,no debería,sollte nicht,92
4512,frenesí,raserei,79
6755,favorable,günstig,32
4094,salchicha,wiener,82
8257,fauna silvestre,tierwelt,60
1926,condesa,gräfin,94
2516,insinuación,anspielung,88
452,zurrar,durr.,100
1905,orfebre,goldschmied,87
2867,al agua,über bord,90
4005,buena voluntad,goodwill,85
5267,coreografía,choreographie,77
5830,recámara,verschluss,60
10859,colegial,kollegium,40
4952,eslavo,slawisch,79
422,larguero,stringer,98
9080,oración,gebet,48
7594,abuelo,großvater,62
1845,batido,geboten,94
9966,reanudar,fortsetzen,32
13183,desplegado,eingesetzt,15
13523,el verano,sommer,15
4195,subducción,subduktion.,79
12186,mercurio,quecksilber,30
13792,de,von,5
7352,consorcio,konsortium,64
13155,célula,zelle,18
8771,andanzas,taten,51
6440,balbucear,plappern,70
13182,romano,römisch,19
13224,sol,sonne,18
4401,hamburguesa con queso,cheeseburger,82
6666,retoque,retook,70
6695,preámbulo,präambel,69
7439,trucha,forelle,64
1654,escroto,hodensack,95
13534,opinión,meinung,12
808,golpe de estado,putsch,99
11235,cierre patronal,schüttelnd,25
12035,imposible,unmöglich,30
14168,política,politik,6
8092,montó,ritt,61
9020,lente,linse,55
12431,sirve,dabei,13
7206,cuartos de final,viertelfinale,66
7828,trípode,stativ,62
4632,tortita,pfannkuchen,75
1333,nunca más,nimmermehr,97
10760,jugo,saft,40
13966,necesidad,brauchen,6
60,carga útil,nutzlast,98
4462,retraso,verzögerung,73
10551,impulso,schwung,43
9107,suplemento,ergänzung,40
3776,exitoso,enden,19
8191,mazo,punker,58
10344,dieta,diät,43
8863,leñoso,holzig,54
4110,ateo,atheist,67
2973,ojo dorado,goldenes auge,89
5260,defectos,mängel,49
8897,arbitrario,willkürlich,55
250,programadores,programmierer,33
12988,lista de verificación,checkliste,22
9398,lino,lyn,51
14493,parece,scheint,10
8944,agobiante,überwältigend,39
13316,smo,heilige,15
11219,br,bred,38
7328,satisfacción,zufriedenheit,65
4379,acelerar,beschleunigen,38
12768,holandés,niederländisch,24
6539,unificación,vereinigung,70
14511,dejar,verlassen,7
6531,rezar,beten,58
13036,lanzar,geworfen,21
7693,estanque,teich,62
2297,dar por,daud,93
10795,notario,kommissar,39
9205,muñequita,dolly.,53
3279,en esto,darin,88
7615,sonrisas,einlächeln,32
280,carretón,drehgestell,93
1632,hipnosis,hypnose,95
4286,paganismo,heidentum,67
14048,archivos,dateien,6
14347,esfuerzo,bemühung,7
2589,bicho raro,verrückter,90
395,regordete,pummelig,100
8012,compositor de canciones,songwriter,51
1044,insalubre,ungesund,97
7169,rebotó,erholt,29
12487,justicia,die gerechtigkeit,26
10830,fabricantes,hersteller,24
2464,lanza libre,freiberuflich,85
11077,explorador,forscher,26
5771,rosario,perlen,65
1515,camisa de señora,chemise,91
365,macaco,macaque.,99
6474,réplicas,nachbeben,58
14087,total,gesamt,7
13263,ninguna,keiner,19
5863,reestructuración,umstrukturierung,62
4702,irresponsable,unverantwortlich,78
10145,faraón,pharao,44
523,gapas,giebel,76
7549,pleno verano,hochsommer-,64
8120,sofbol,weicher ball,61
12826,carl,gauner,23
6509,vacante,unbesetzt,68
5086,desenfrenado,rampant,79
7144,en t,int,66
8581,naufragio,wrack,48
13659,resolución,auflösung,13
5618,pífano,fife.,76
5345,nevado,schneebedeckt,77
14036,hogar,heim,8
7029,leña,holzwärts,67
13614,chino,chinesisch,14
2153,sin control,unkontrolliert,82
7699,pez de colores,goldfisch,63
5171,caída,untergang,77
12801,profundo,tief,24
13221,directamente,direkt,19
6689,ocultar,verkleidung,49
5616,lew,gelehrt,76
5394,ilógico,unlogisch,75
7576,cafetería,cafe,62
1815,biomédico,biomedizin,95
905,cultivado,kultiviert,67
122,zalema,salaam,100
1325,clorofila,chlorophyll,97
4690,encefalopatía,enzephalopathie.,81
4238,galán,beau,83
4725,kr,krach,76
3809,cirro,zirrus,86
6286,yodo,jod,72
2816,splanquia,splanchnologie,90
8023,supremo,paramount.,62
464,empuñadura,wachung,86
1434,despierto,erwachen,93
11594,viaje,reise,31
2550,cáñamo,hanf,92
9679,armadura,rüstung,24
12311,escocés,schottisch,29
7229,cinético,kinetisch,62
4181,iónico,ionisch,84
14466,buscado,gesucht,6
4646,remisión,verweisung,77
10280,filipino,philippinisch,43
7760,fábrica de ladrillos,ziegelei,62
7331,enrutador,router,63
531,reyezuelo,zaunkönig,97
5231,imprudente,leichtsinnig,77
13992,basado,basierend,10
504,arquitecturas,architekturen,18
14150,capaz,fähig,6
7375,ineficaz,unwirksam,62
11197,táctica,taktik,21
879,vigas,balken,57
11504,decimonoveno,neunzehnten,36
9002,obesidad,fettleibigkeit,53
14181,tercero,dritte,9
1239,imposibilitar,ausschließen,80
2350,cepillado,bürsten,50
3783,cantonés,kantonesisch,86
9539,náutico,nautisch,50
10609,del nordeste,nordosten,42
13080,famoso,berühmt,21
7336,anarquía,anarchie,65
8483,bloque político,block,58
5907,encefalón,enzephalon,74
5340,folleto,broschüre,67
522,álamo de virginia,wollholz,99
13959,fin,ende,8
6157,carnicería,blutbad,72
1033,desafiante,trotzig,98
6650,usable,verwendbar,66
14131,veces,mal,5
11050,capítulo,kapitel,34
11480,cabezas,köpfe,11
475,omite,auslässt.,48
13578,pasado,vergangenheit,13
9458,tumba,grab,40
4713,alegre,chipper,81
5990,café exprés,espresso,74
8500,desagradable,böse,58
10962,estático,statisch,39
11094,pascua de resurrección,ostern,38
13517,impreso,gedruckt,12
14416,conseguir,bekommen,8
7384,cadete,kadett,49
14128,marzo,marsch,6
4532,conmemorativo,erinnern.,32
12711,autobús,bus,23
3785,australineros,midshipmen,86
11484,barrido,geschwebt,36
13443,agradable,schön,16
8184,kero,koto.,61
12720,caballo,pferd,22
5756,vicepresidente,vp.,75
13611,grillo,kricket,14
8454,deseado,gewünscht,31
10516,nada suspicaz,ahnungslos,43
12609,mil,mir,26
6264,óptimo,optimum,72
4910,adolfo,adolph,80
12854,bélgica,belgien,23
1181,bayonetas,bajonette,77
13333,razonablemente,vernünftig,6
13762,noche,nacht,12
11977,incompleto,unvollständig,31
14229,horas,std.,10
8259,fosilizado,versteinert,60
6683,diferenciar,unterscheiden,44
3398,patio interior,hinterhof,88
7764,derivación,bypass,53
8324,conducto,leitung,59
3955,acorde,akkord,73
7064,derritiendo,schmelzen,54
1009,poco práctico,unpraktisch,97
12442,atrapar,fangen,22
1169,subtipo,untertyp,94
11842,vivo,am leben,33
2227,analizador,parser,91
8942,devastador,zerstörerisch,41
12390,estrella nueva,nova,28
1340,contraataques,gegenangriff,60
9245,debajo,darunter,53
2214,britt,bratz,93
12039,delincuente,kriminell,28
3723,paruino,paranomien,86
12880,por supuesto,in der tat,23
3064,chimenea,schornstein,80
14449,más extenso,länger,12
37,violador,vergewaltigt,36
5988,podrido,verfault,74
5682,pezón,nippel,70
7025,agotamiento,erschöpfung,52
3334,suplementario,ergänzungen,88
5620,cóndor,kondor,74
10871,terrible,schrecklich,36
11851,delitos,verbrechen,18
2526,hasidic,hassisch,88
8747,patria,die heimat,56
4880,condenado,zum scheitern verurteilt,46
7613,honorario,ehrenamtlich,63
3383,gatear,kriechen,69
764,de la isla de man,manx,99
11974,significativamente,bedeutend,31
428,tunecino,tunesische,98
11037,redundante,überflüssig,37
6804,laurel,lorbeer,68
2231,duende,brownie.,89
14503,distribución,verteilung,23
9485,infantil,kindisch,50
44,recuerdos,flashbacks,84
9200,placer,vergnügen,52
13626,humano,mensch,13
5780,libélula,libelle,74
14160,trabajadores,arbeitskräfte,24
12927,recepción,empfang,6
102,grabadora,printmaking,100
5971,despedida,lebewohl,73
6332,stm,sterisch,71
13670,condiciones,bedingungen,9
11837,pollo,hähnchen,32
641,mapa de bits,bitmap,99
7975,vencer,überzahnen,62
13266,griego,griechisch,17
10832,visión de conjunto,überblick,40
10872,estrecho,sich verengen,35
9771,fibra,ballaststoff,48
13604,deportes,sport,12
7453,anglos,winkel,37
14236,delicado,getötet,12
6480,cardíaco,kardisch,71
9601,intersección,überschneidung,45
7481,ujier,platzanweiser,60
7668,comienzo,beginn,63
11184,joder,jo,38
12966,inexplicable,unerklärt,22
4464,eurasiático,eurasian,82
11580,víctor,sieger,33
12755,sur oeste,südwesten,24
12956,anual,jährlich,20
231,astrólogo,chaldean,100
8904,isabelino,elisabethanisch,55
4223,sombreado,schattiert,48
3666,rómulo,romulus,86
10756,guerrero,krieger,27
8720,del medio oeste,mittlerer westen,57
10046,disparates,mumpitz,47
7804,mamífero,säugetier,55
12158,demonio,teufel,22
2224,encanto,kaif.,93
12360,nieve,schnee,28
4429,espina,dorn,79
9954,puesto,verkaufsstand,46
14100,a nosotros,uns,8
8307,paraguas,regenschirm,59
570,tierras de cultivo,ackerland,97
12959,valor,wert,19
8635,sapo,kröte,56
8248,margen,markup,60
10246,víspera de todos los santos,halloween,45
13505,arbitraje,schiedsverfahren,16
11694,transportador,träger,31
12672,doce,zwölf,25
4278,gota,greifer,83
9864,siguño,seig,48
8826,wb,wab.,56
8079,cantón,kanton,57
12382,breve,knapp,26
11647,víspera,vorabend,34
13217,ninguno de los dos,weder,19
11627,esperando,warten,17
12038,cuenca,becken,30
12770,jubiloso,freudig,24
2806,deslucido,lackieren.,90
5541,pizarra,schiefer,57
2718,luz de la luna,mondlicht,88
7817,saqueo,plündern,52
7443,tracto,traktieren,62
8682,fantástico,umwerfend,57
3365,interrupción,unterbrechung,45
4813,trasladarse,umziehen,36
14430,vínculo,bindung,23
9344,césped,rasen,51
7988,guión,szenario,50
895,injerto,transplantat,90
11956,agujero,loch,26
