ID,SPAIN,POLONAIS,INTERVAL
2315,balcón,balkon,85
5985,dirección norte,kierujący się na północ,74
11086,implicar,sugerować,26
1480,de dos partidos políticos,obupartyjny,96
8079,cantón,kanton,57
12506,decano,dziekan,27
9524,vudú,wiara w czary,51
2162,malinterpretado,źle zinterpretowany,75
3089,casero,kacper,89
10705,fiebre,gorączka,42
12384,sub,pod,27
5614,jumbo,landara,75
13686,cuestiones,zagadnienia,9
8,frikis,geeks.,32
614,controlar,sprawdzać,94
12349,histórico,historyczny,15
6039,blindadores,flinders.,74
9041,canguelo,boj,55
10148,chimpance,szympans,45
12130,tráfico,ruch drogowy,30
2697,apátrida,bezpański,85
5694,swung,obustronny,76
2733,plomería,instalacja wodociągowa,85
4673,inofensivo,niegroźny,82
5466,más cálido,grzałka,75
11312,oculto,ukryty,38
13827,haría,zrobiłbym,5
11296,quince,piętnaście,38
1933,merodeador,maruder,83
2232,apretado,zaostrzone,78
5213,más económico,taniej,79
5873,moderadamente,miernie,29
13921,decir,mowić,9
10484,ella a,shea.,43
10813,viena,wiedeń,41
10837,espectro,widmo,41
12980,recalada,lądowanie,22
5218,dolores del parto,bóle porodowe,78
10911,perros,psy,9
3756,buey,wół,86
10047,invertir,inwestować,31
1242,mancha,plama,66
12015,trepador,pnący,31
2533,heroísmo,bohaterstwo,92
930,abismo,przepaść,87
5348,rito,obrzęd,69
6466,horno,piekarnik,65
1767,pensiones,pensjonaty,64
12163,newton,niuton,30
1609,disparidad,różnica,31
978,escuela secundaria,liceum,98
11888,yahoo,wieśniak,32
5791,por cable,podłączony,34
12632,superficie,powierzchnia,24
13982,desarrollo,rozwój,12
13139,mañana,rano,19
11390,sueco,szwedzki,37
9189,batán,folarz,54
12733,apresurarse,gwałtowny,15
10077,explícito,wyraźny,46
2453,salvador,zbawiciel,90
4727,tapa,pokrywa,80
4663,inconcluso,niedokończony,82
6607,licenciado en derecho,bl,69
6749,mosa,meuse.,69
13172,nov,lis,19
6820,semi mensual,pół miesięczna,69
7597,pala,łopata,59
6726,convocado,wezwany,56
9342,roters,buntownicy.,52
9508,furia,wściekłość,43
9185,diosa,bogini,52
3271,esquiador,narciarz,79
13910,desde,od,7
8957,polinizador,zapylnik,48
2945,auriculares,słuchawki,83
1133,ismo,izm,89
9088,vinilo,płyta winylowa,54
1997,nazareno,nazareński,94
10927,el plastico,plastikowy,38
3706,on,ade.,87
8784,astronave,statek kosmiczny.,56
3599,atrincherado,entrycowany,80
2492,traidor,zdrajca,78
13186,extranjero,zagraniczny,19
7072,recargar,przeładować,56
3242,rapé,tabaka,88
13874,allá,tam,6
1037,escape,uciekinier,97
2892,azotado,bitowany,58
3120,obturador,migawka,80
13920,dónde,gdzie,8
3728,amoblar,umeblować,63
1917,cuarc,twaróg,91
14060,seis,sześć,11
2416,congénito,wrodzony,91
4625,espora,zarodnik,73
3984,acrópolis,akropol,85
14167,familia,rodzina,13
1101,diocesano,diecezjalny,97
4228,chirridos,chirps.,80
7743,bosquejo,naszkicować,56
11247,lanzas,włóczniki,34
5169,reconocible,rozpoznawalny,77
6185,astrodométrico,astrowieżyczka,73
2356,frazador,frazer.,92
9277,génesis,geneza,53
11318,margaret,małgorzata,38
10424,amenazante,groźny,27
9821,salar,saltina,49
6196,tirado,rzucony,38
1523,tierras bajas,nizinny,78
10674,repuesto,zapasowy,39
2736,curandero,kwak,89
8326,tóxico,toksyczny,49
3908,potencia de fuego,siła ognia,86
14201,pantalla,ekran,22
9402,postal,pocztowy,52
13970,hizo,zrobił,5
7928,nebulosa,mgławica,61
6390,éxito de taquilla,przebój,69
6011,granja pequeña,zagroda,74
12754,porcentaje,odsetek,24
1565,misioneros,missourians.,88
13852,alguno,niektóre,6
4174,metralla,szrapnel,84
12601,equivalente,równowartość,25
11828,exterior,zewnętrzny,33
9320,alegría,radość,51
7209,biosíntesis,biosynteza,66
9767,plantas,rośliny,17
4841,piro,pyro.,81
14432,seguro,ubezpieczenie,16
11267,pakistaní,pakistańczyk,36
11805,cubano,kubański,33
14121,haciendo,zrobienie,5
9493,molécula,cząsteczka,47
8555,cincha,quincy.,58
13232,vejestorio,dront,19
6291,reprimir,stłumić,42
3190,expediciones,wyprawy,37
12036,cooperación,współpraca,14
3217,connagua,connaught.,88
10433,sodio,sód,44
4110,ateo,ateista,67
13644,salón,sala,14
9192,durazno,brzoskwinia,51
8989,más claro,wyraźniejszy,55
12641,aligerar,rozjaśnić,25
14102,oficial,urzędnik,10
11113,argelia,algieria,39
976,patriarcas,patriarchowie.,84
13101,príncipe,książę,20
833,humilde,pokorny,99
4464,eurasiático,eurazjatycki,82
13560,ciencia,nauki ścisłe,14
3915,suero,serum,86
2911,inducciones,indukcyjne,87
3299,cirílico,cyryliczny,88
6924,lácteos,mleczarnia,68
5956,cuarteto,kwartet,73
11548,proporción,stosunek,34
10386,hombre libre,obywatel,44
11193,cáscara,kadłub,38
10988,fruta,owoc,36
8503,ciudadanía,obywatelstwo,58
2694,tetera,czajniczek,91
12804,ojo,oko,18
10395,submarino,łódź podwodna,42
14271,en realidad,naprawdę,11
11133,dieciséis,szesnaście,38
10330,viaje,podróż,43
2447,accidentalmente,przypadkowo,24
10534,incoherente,niespójny,43
12148,supo,wiedział,30
2092,postre,deser,93
13575,beto,pion,15
7733,juerga,hulanka,62
12843,sartén,patelnia,23
13924,contra,przeciwko,8
10915,soldado americano,żołnierz amerykański,39
12538,gastado,zużyty,27
3854,matiz,odcień,84
7769,juramento,przysięga,60
13485,votar,głosować,12
10154,mensual,miesięczny,46
1011,cortar,odciąć,97
571,dormitorio,akademik,91
55,óvulo,ova.,100
11240,fábrica,młyny,29
9984,reelección,reelekcja,45
1624,bronquitis,zapalenie oskrzeli,95
5516,miseria,orzeszki ziemne,43
11156,versus,przeciw,38
9148,detener,postój,39
12001,pagado,płatny,31
8007,australiano,australijczyk,55
498,agilidad,zwinność,84
9105,osito de peluche,miś,54
9161,dormir,wyrko,54
11896,recurso,ratunek,21
8949,esparto,alfa.,54
3297,descartado,odrzucona,72
2675,malísimo,parszywy,91
1414,abastecer,zaopatrywać,72
13343,adecuadamente,odpowiednio,18
12819,asumir,założyć,16
4866,jinetes,jeździectwo,81
14043,asunto,wydanie,9
9824,marino,maroons.,42
13000,mojador,cairns.,21
6475,empresario,przedsiębiorca,65
11976,plataforma improvisada,soapbox.,31
12989,oyó,słyszał,22
14101,país,kraj,9
6786,señores,lords.,17
6710,embarazada,w ciąży,69
11233,duelo,pojedynek,37
11067,más fuerte,najsilniejszy,39
5807,confirmado,podtrzymany,75
4532,conmemorativo,upamiętniający,32
731,practicantes,praktykujący,80
117,casualidad,fuks,99
14042,anunciado,ogłoszony,13
13737,josé,joe.,13
8173,modesto,skromny,61
4164,ensalada de col,kolesław,84
664,iffe,iffy.,99
7246,el más nuevo,najnowsza,66
4961,avispón,szerszeń,57
3198,verbos,czasowniki,54
13299,reunió,spotkał,15
14428,soporte,wsparcie,10
13589,estar de acuerdo,zgodzić się,12
9901,el embarazo,ciąża,48
4774,agrios,cytrus,81
1231,corcha,torchbearry.,86
8463,opio,opium,59
11900,cristal,kryształ,31
9536,pelearse,bijatyka,50
11532,lacrosse,rodzaj gry w hokeja,36
12927,recepción,otrzymujący,6
10165,cesado,przerwany,26
11611,contrario,przeciwnie,35
9379,poco concluyente,nieprzekonywający,52
8861,tiffany,muślin,56
1522,estigio,styks.,96
7594,abuelo,dziadek,63
6895,guantes,rękawiczki,47
905,cultivado,uprawiany,67
14344,existente,istniejący,9
754,disociativo,dysocjacja,87
13538,cumplimiento,zgodność,15
146,tabla de espiritismo,ouija,100
4183,páncreas,trzustka,84
11652,equivocado,błędny,35
9817,mago,czarodziej,35
8811,hígado,wątroba,56
12889,corazón,serce,18
13403,negocio,biznes,15
11050,capítulo,rozdział,34
1110,reagrupado,przegrupowany,82
13591,oficina,gabinet,11
5598,a la fuerza,siłą,70
2006,carpinteros,stolarzy,50
354,estratojo,statojet.,100
3799,sarampión,odra,86
6504,iq,iloraz inteligencji,71
6720,incómodo,niezręczny,68
7353,paisaje,krajobraz,60
9372,en primer lugar,po pierwsze,52
8997,cebar,palić w piecu,47
8680,fascista,faszystowski,50
10363,binario,dwójkowy,44
9099,colocación,umieszczenie,53
14004,yendo,pójście,8
12931,habitación,pokój,21
6351,fianza,kaucja,63
12640,encimera,licznik,24
720,objetante,heckler.,97
11182,carrera de obstáculos,bieg z przeszkodami,38
10745,del congreso,kongresowy,41
2021,fluoruro,fluorek,82
1644,extraordinariamente,niezwykle,95
7023,alfombra,dywan,65
13211,yanquis,yankees.,16
5206,arrozal,paddy,76
12102,protocolo,protokół,29
12823,creativo,twórczy,23
2117,catalítico,katalityczny,93
8933,compañeros de equipo,koledzy z drużyny,33
9419,hada,wróżka,51
10427,estable,stabilny,42
12475,misil,pocisk,23
13986,co,współ,16
9788,desayuno,śniadanie,48
1032,valientemente,dzielnie,98
10978,dulce,słodkie,38
3369,rife,riff.,84
5552,estima,sistine.,77
8073,en tierra,na brzeg,61
10910,cienciología,scjentologia,40
13230,vuelo,lot,17
564,secuenciar,sequitur.,99
1647,simétrico,symetryczny,84
5229,caspio,kaspijski,79
14234,privado,prywatny,11
522,álamo de virginia,cottonwood.,99
957,plaqueta,płytka krwi,93
491,renovación,odnawianie,36
8652,mugir,muczeć,57
13759,familiar,znajomy,12
694,traicionero,zdradziecki,97
12254,interno,wewnętrzny,10
8798,testimonio,świadectwo,51
11967,es decir,tj,32
2335,conducente,sprzyjający,92
12673,conspiración,spisek,25
12175,esposa,żona,30
12983,porra,menażka,20
2790,porquero,pigman.,91
9089,finito,skończone,51
10020,cachemir,kaszmir,47
4852,desempleados,bezrobotni,54
12721,gas,gaz,16
11174,facilitar,ułatwiać,36
14158,ordenadores,komputery,7
13493,en línea,online,16
10807,en nombre de,w imieniu,41
13163,nuclear,jądrowy,20
13619,disponible,do dyspozycji,14
13050,obtiene,dostawca,8
4587,columna vertebral,kręgosłup,81
456,armero,harmine.,100
12583,fosa,dół,20
14222,cerca,w pobliżu,11
13002,franquicia,franczyzowa,20
14119,tomó,wziął,10
10150,patineta,jazda na deskorolce,33
7108,incomprendido,niezrozumiany,67
12054,títeres,kukiełki,26
5065,canalla,cham,80
803,curva,kurveball.,99
9097,yoduro,jodek,54
9930,transportar,prom,39
171,archidiócesis,archidiecezja,100
194,automovilistas,kierowcy,98
8414,increíblemente,niewiarygodnie,42
4984,diseña,buster.,74
8456,lindo,słodki,54
9670,síntesis,synteza,50
14172,código,kod,14
3852,ramificado,rozgałęziony,28
7213,hijastro,córki,36
3323,caballo pinto,łaciaty,88
4563,cortacésped,kosiarka,77
7724,reconciliación,pojednanie,63
3535,refugio subterráneo,ziemianka,86
5233,libro mayor,księga główna,79
5133,zulú,zulus,78
9684,paréntesis,zdanie wtrącone,50
8795,riñón,nerka,55
5883,distrito electoral,okręg wyborczy,53
14140,probable,prawdopodobnie,5
1026,remolacha,buraczany,95
3839,incoloro,bezbarwny,86
5836,pinzón,zięba,71
3154,inafectado,nieporuszony,89
11277,harper,harfiarka,37
4805,condenar,potępiać,37
11052,esclavo,niewolnik,34
8831,joya,joyce.,56
12236,medio tiempo,połowa czasu,29
10259,tectónica,tektonika,42
3311,preboste,rektor,88
8539,petición,petycja,44
1608,horizontalmente,poziomo,59
13828,acerca de,o,5
10546,cama,łóżko,41
7411,letón,łotewski,64
9746,desesperado,zdesperowany,40
11602,diccionario,słownik,34
4870,decreciente,obniżenie,41
4244,lugar de trabajo,miejsce pracy,84
334,deshonestidad,nieuczciwość,99
2472,oblicuo,bokiem,91
13444,comenzando,początek,12
5022,adjunto,w załączeniu,74
7967,conciencia,świadomość,59
11576,mónaco,monako.,35
3690,desalentador,zniechęcające,86
6384,arbitrariamente,dowolnie,72
12726,listo,gotowy,23
7152,ondas,fale powietrzne,66
5497,glándula,gruczoł,72
2456,cocido,gotowany,27
2872,elasticidad,elastyczność,76
13143,luchado,walczył,20
940,testicular,jąder,98
7531,balístico,balistyczny,55
3322,hispano,spinka,86
10057,máquina de alquiler,banalizować,47
10221,aspiradora,odkurzacz,45
8714,asombrosamente,zaskakująco,57
9073,rebautizar,przemianować,24
12881,solar,słoneczny,23
5474,saliente,istotny,77
8918,obligatorio,obowiązkowe,55
5370,volátil,lotny,70
12909,violencia,przemoc,23
11736,sidra de pera,wino z gruszek,34
10372,hardware,sprzęt komputerowy,44
11255,química,chemia,38
2563,jabali,dzik,91
9415,imaginario,wyimaginowany,52
7013,pudín,pudding,63
2241,gonorrea,rzeżączka,93
1534,epifanía,olśnienie,95
11129,más rápido,szybciej,38
12684,comunista,komunistyczny,23
6527,académica,naukowcy,22
4114,taquigrafía,stenografia,72
14250,perdido,zaginiony,12
5698,miscelánea,zbieranina,76
8098,recoger,odebrać,60
1232,bromuro,bromek,96
7533,lana,wełna,64
13872,porque,ponieważ,7
10174,salvavidas,ratownik,45
13765,georgia,gruzja,13
9960,obtener,uzyskać,23
6644,irrazonable,nierozsądny,68
5203,donde,w której,79
13721,contribuyentes,składnicy.,12
9664,maltuoso,malthusian.,50
2599,guardaespaldas,ochroniarz,83
14153,prueba,test,5
12911,museo,muzeum,22
4535,más inteligente,mądrzejszy,82
14289,máquinas,maszyny,11
12838,acercarse,zbliżać się,18
14487,noviembre,listopad,6
9855,oxidoreductasa,oksydoredukto.,48
1072,tesoros,skarby,50
11201,agentes,agenci.,24
1419,acreditación,akredytacja,67
722,gusano,czerw,96
11263,gorra,czapka,26
9186,sopa,zupa,53
7451,colegas,koledzy,56
9357,aclaración,wyjaśnienie,50
13963,propio,własny,8
12940,quién,kogo,22
8641,profesionales,profesjonaliści.,19
4666,encendido,zapalony,58
6139,resbaloso,przysiek,67
7009,raja,radża,67
2681,cetona,keton.,82
322,bravucón,wykidajło,98
12367,locura,niepoczytalność,23
9723,castor,bóbr,42
11393,arco,łuk,36
7718,contradicción,sprzeczność,37
8427,volcánico,wulkaniczny,58
6009,buen año,dobry rok,74
4157,volga,wołga.,84
13656,atlántico,atlantycki,14
12394,mientras que,mając na uwadze  że,28
11698,cancelado,odwołany,26
4333,desatado,niezdecydowany,83
6037,concurso,zbiegowisko,73
3750,enaguas,spódnica,80
4930,gafas de protección,okulary ochronne,77
3487,camaleón,kameleon,88
14015,correr,uruchomić,8
12704,senadores,senatorowie.,16
11905,júpiter,jowisz,32
10862,portero,goalder.,33
9806,optar,optować,38
4286,paganismo,pogaństwo,68
13252,lluvia,deszcz,16
12961,amarillo,żółty,22
1732,regalías,tantiemy,68
13777,españa,hiszpania,12
14294,auto,samochód,11
12299,jardines,fusy,13
11109,natación,pływanie,35
7163,alquimista,alchemik,66
13710,por lo tanto,w związku z tym,13
10545,dia,diagórz,39
8733,arquero,łucznik,57
4658,inevitablemente,nieuchronnie.,54
14144,mercados,rynki,15
14280,dicho,powiedzenie,9
14481,prensa,naciskać,14
261,masones,freemasons.,94
13854,afuera,na zewnątrz,6
12695,inundación,powódź,16
12327,arma,broń,17
11298,increíble,niesamowity,35
7918,yegua,klacz,62
13958,meses,miesiące,12
10489,techo,dach,40
10070,cansado,zmęczony,28
3576,loseta,płytka,65
10346,invernadero,szklarnia,44
2770,subvención,subsydium,79
13476,derecho,proste,16
5100,articulado,przegubowy,67
6769,sobrenatural,nadprzyrodzony,69
13612,neto,internet,14
7699,pez de colores,złota rybka,63
2992,melé,scrum.,88
4338,repartidor de hielo,lodziarz,84
12742,armado,uzbrojony,15
2616,más feliz,szczęśliwszy,91
13063,polonia,polska,21
1221,compensatorio,wyrównawczy,97
12248,algun lado,gdzieś,29
562,estribaciones,pogórze,76
8755,continuación,dalszy ciąg,52
6296,estilo de vida,styl życia,66
6988,maullar,miauczeć,68
65,contratiempos,komplikacje,76
2953,rebanado,pokrojony,59
14459,cuenta,konto,6
3140,cerámico,ceramiczny,82
12696,patrón,wzór,23
7639,colateral,zabezpieczenie,63
4898,breve,bren.,80
2471,intervilización,interlugowy,92
11721,rivalidad,rywalizacja,33
2261,radiante,promienny,93
13681,enviado,wysłano,14
469,escabullido,snaked.,55
44,recuerdos,flashbacki,85
9797,juano,juda,49
1261,ridículo,kpiny,36
7103,extinto,wymarły,46
3113,nadador,pływak,76
2046,olímpicos,olimpijczycy,79
3916,bellota,żołądź,84
2434,licitador,oferent,88
1502,proceso bessemer,besemerowski,96
12646,precio,cena £,21
9765,linchar,zlinczować,45
8736,transmitido,przekazywane,46
2552,invencible,niezwyciężony,89
605,atropellar,zniszczony,99
11061,munición,amunicja,39
3611,fusión de un reactor,meltdown.,86
8057,ratificado,ratyfikowany,57
8701,destripador,rozpruwacz,57
14387,corto,krótki,11
5896,frente al mar,nabrzeże,75
6495,gobernantes,władcy,53
10882,comenzado,zaczął się,40
2,galleta salada,precel,94
9375,pulpo,ośmiornica,52
12518,encajar,pasować,20
11123,banda sonora,ścieżka dźwiękowa,38
3298,hurra,yay.,88
14488,democrático,demokratyczny,17
12688,espelta,orkisz,14
7587,abucheo,gwizd,53
13291,nación,naród,8
5053,vasco,baskijski,77
10100,oral,doustny,43
7471,firmemente,mocno,64
9599,auge,bum,47
14216,usos,użycie,5
6326,crisol,tygiel,72
12231,novelas,powieści,16
13449,seriamente,na serio,16
7763,tuberculosis,tb.,58
9208,centavos,centów.,29
12262,asaltantes,najeźdźcy.,28
8973,pitón,pyton,55
13745,tablero,tablica,12
6464,subasta,aukcja,62
14019,windows,okna,13
1905,orfebre,złotnik,88
1783,piojo,wesz,95
4648,ilegítimo,nieślubny,81
4289,implícito,domniemany,84
1956,negociar,okazja,61
3234,despertar,obudzić,80
3042,jarra,dzbanek,88
11041,escandinavo,norseman.,39
5871,augurio,waugh.,75
11427,hermana,siostra,31
1432,navegante,nav.,96
6469,opep,opec.,71
4835,capricornio,koziorożec,81
7390,buen hombre,dobry człowiek,65
12355,aviación,lotnictwo,28
5460,pila,pam,77
7741,sala,audytorium,62
12516,civiles,cywilowie.,20
2598,obra maestra,arcydzieło,84
6827,tirón,szarpać,54
5403,fuego fatuo,pożar,65
1257,más grueso,grubszy,97
5083,tarta de queso,sernik,79
14392,partes,części,9
1553,colega,cree.,95
7212,pesar,ważyć,48
10639,actas,transakcje,39
10437,tranquilo,spokojna,17
14203,procesando,przetwarzanie,12
10204,manejo,obsługiwanie,25
7627,impresora,drukarka,59
13972,archivo,plik,6
8663,vagón,wóz,51
2602,torcido,krzywy,66
12061,en cualquier sitio,gdziekolwiek,31
3477,colaboradores,współpracownicy,21
8168,calentado,ogrzewany,22
6735,bagre,kocia ryba,69
14239,base,baza,10
2469,capitalizado,kapitalizowany,72
13634,no registrado,niezarejestrowany,14
10273,sucesor,następca,43
3666,rómulo,romulus.,87
4923,reprogramado,przełożony,76
10619,empresa,przedsiębiorstwo,38
6783,marques,markizy.,62
11382,deshacerse,elimonować,37
5580,chaleco,kamizelka,60
1748,yídish,jidysz,95
5707,psicópata,psycho.,75
1004,pez espada,miecznik,98
13590,carente,brakuje,12
1628,agujerito,pinhole.,95
7628,espino,głóg,46
2900,furiosamente,gniewnie,90
11996,sello,foka,24
11742,emperador,cesarz,32
9827,conexiones,znajomości,12
5068,derribar,rozbierać  opuszczać,80
1136,ciempiés,skolopendra,97
8143,circular,okólnik,60
5556,crujiente,chrupiący,72
13658,parecer,wydać się,10
5895,procesado,ścigany,44
13868,gente,ludzie,7
10779,eje,oś,41
8705,virtud,cnota,53
5583,reformulado,przeredagowany,55
13900,trabajar,praca,5
2279,criollo,kreolski,92
12616,divisa,waluta,25
1065,abarcado,objęty,40
6585,cerdo hormiguero,aardvark.,70
8075,esponja,gąbka,61
9399,sin nombre,anonimowy,52
7378,lyases,lyazy.,47
4206,diapositivas,slajdy,44
11032,estrictamente,rygorystycznie,39
2350,cepillado,szczotkowanie,50
3867,estudiantes de primer año,freshmen.,86
3836,antimonopolista,antymonopolowy,86
5866,tubero,tubman.,75
12766,tarjetas,karty,15
5590,consentido,rozpieszczony,54
13846,pero,ale,6
8605,fracción,frakcja,47
4760,pava,czajnik,80
1889,cascada,kaskadowy,65
13722,privilegios,przywileje,12
12527,crédito,kredyt,20
6257,equipaje,bagaż,72
5544,escarchado,mroźny,77
13915,su,twój,5
13058,llega,pochodzi,8
1557,breamer,projektor,96
9146,fecha límite,termin ostateczny,53
14347,esfuerzo,wysiłek,7
4370,autenticidad,autentyczność,55
6651,toma de corriente,wylot,50
11932,comúnmente,powszechnie,32
8164,marsopa,morświn,61
1635,embrión,zarodek,91
11460,cuarenta,czterdzieści,35
100,jorobado,garbus,100
8771,andanzas,czyny,52
6123,sofisticado,wyrafinowany,68
6315,diócesis,diecezja,72
8724,lenguado,zimnica,56
10628,enseñando,nauczanie,32
7615,sonrisas,uśmiechy,32
10914,galaxia,galaktyka,38
3833,pekín,peking.,80
4225,afluencia,napływ,84
12962,ubicación,lokalizacja,11
