ID,SPAIN,HINDI,INTERVAL
1018,tesseract,टेस्सेकेक्ट,97
5835,estrella de mar,एक प्रकार की मछली जिस को पाँच - सात बाहु के सदृश अंग होते है,71
13257,con cuidado,सावधानी से,7
4758,libro de bolsillo,किताबचा,72
12584,padre,पिता,21
10639,actas,लेनदेन,36
6410,discurso,प्रवचन,67
2202,lindia,लिंडी,91
6263,canario,पीतचटकी,67
9295,eliminar,हटाना,15
10112,walsh,वाल्श,42
12045,locomotora,लोकोमोटिव,18
12587,gurú,गुरु,22
11747,vigésimo,ट्वेंटिएथ,30
5770,boa,बोआ,71
8394,analistas,विश्लेषकों,45
13662,pérdida,नुकसान,10
10397,cra,एवेन्यू,39
7553,biomasa,बायोमास,61
8007,australiano,ऑस्ट्रेलियाई,50
5745,reabrido,फिर से खोल दी,60
3288,salvar,उबार,63
9003,bravo,वाहवाही,50
77,macclessfield,मैक्लेसफ़ील्ड,100
12503,héroe,नायक,19
12568,ciclo,चक्र,17
10039,nitrógeno,नाइट्रोजन,42
1520,poco ético,अनैतिक,94
8410,cera,मोम,50
257,cohesivo,जोड़नेवाला,55
5206,arrozal,धान का खेत,73
7412,fitch,गंधबिलाव का पोस्तीन,62
13611,grillo,क्रिकेट,12
8126,autógrafo,हस्ताक्षर,49
13373,escocia,स्कॉटलैंड,14
11375,entrada,पकड़ना,23
12668,terry,टेरी,22
4100,whitehall,व्हाइटहॉल,82
9107,suplemento,परिशिष्ट,37
9006,coventry,कोवेंट्री,50
6647,cognitivo,संज्ञानात्मक,61
3931,kibutz,कीबुत्स,83
14066,agregado,जोड़ा,5
7723,incapacidad,असमर्थता,59
252,parlamento,संसर्ग,16
5873,moderadamente,मध्यम,25
13681,enviado,भेजा,12
1817,mina de arena,रेत की खान,92
859,botelladores,बॉवर्स,73
12636,kim,किम,22
12055,jefferson,जेफरसन,27
9596,aluminio,अल्युमीनियम,46
11438,seco,सूखा,29
2199,kanji,कांजी,91
12562,finlandia,फिनलैंड,23
624,seimas,सेमास,99
9519,sharon,शेरोन,46
1059,ejecutar,लागू करने वाले के,27
3171,lisiado,पंगु,72
8086,jurásico,जुरासिक,57
9992,beca,छात्रवृत्ति,41
2496,katana,कटाना,90
13136,sexo,लिंग,17
4443,acuático,जलीय,45
1116,reloj de sol,धूपघड़ी,92
14075,acceso,पहुँच,8
8996,susurro,फुसफुसाना,31
9763,ozono,ओजोन,45
13811,tiene,है,5
10413,afilado,तीखा,39
9042,sandra,सैंड्रा,50
4317,casa club,क्लब हाउस,80
14037,área,क्षेत्र,9
12315,mexicano,मैक्सिकन,24
7405,clarinete,शहनाई,62
9441,desacuerdos,असहमति,35
4183,páncreas,अग्न्याशय,82
4488,cooley,कूली,80
2466,dichos,सेयर्स,82
9330,fabricante,निर्माता,39
12459,caminante,वॉकर,23
9712,circo,सर्कस,45
11268,tránsito,पारगमन,21
9699,curling,कर्लिंग,40
9676,britannica,ब्रिटानिका,45
9891,días festivos,छुट्टियां,26
7790,muñeca,गुड़िया,41
36,no democrático,अजनतंत्रवादी,100
4994,central eléctrica,बिजलीघर,70
6918,terciario,तृतीयक,64
8885,bateadores,हिटर्स,32
3805,domar,वश में,68
3211,rainier,रेनियर,87
5353,bataan,बेटान,74
10212,milton,मिल्टन,41
14058,saber,जानना,7
5276,estar atento,बाहर देखो,74
11404,sra,एमएस,33
4864,navajo,नावाजो,77
5693,agua dulce,मीठा पानी,72
9877,consola,सांत्वना देना,33
13349,ss,एस एस,15
2454,sometido,मातहत,77
3989,yokohama,योकोहामा,82
11164,genocidio,नरसंहार,33
8293,entusiasmo,उमंग,55
4227,clamshells,क्लैमशेल,81
462,contrastado,विषम,32
4467,dooley,डूले,80
12477,checo,चेक,23
10357,armenio,अर्मेनियाई,38
1800,blackfoot,ब्लैकफुट,93
2323,simbiosis,सिम्बायोसिस,90
6107,lombriz,केंचुआ,69
1729,sociológico,समाजशास्त्रीय,41
9617,fu,फू,46
4937,tempestad,तूफ़ान,75
7145,puntos de vista,दृष्टिकोण,39
6614,cualquier momento,किसी भी समय,66
12415,amanecer,भोर,24
11172,equitación,राइडिंग,22
11759,obispo,बिशप,28
10886,desapego,सेना की टुकड़ी,28
10054,espaguetis,स्पघेटी,42
1613,ceilán,लंका,94
390,vertebrado,हड्डीवाला,90
2718,luz de la luna,चांदनी,86
5790,estoneral,स्टोनर,69
14324,senado,प्रबंधकारिणी समिति,13
1945,fermi,फर्मी,92
3590,propulsión,संचालक शक्ति,85
131,uniformemente,समान रूप से,100
5627,metoxi,मेथोक्सी,73
14275,lan,लैन,58
11572,lanza,बरछा,30
14307,alemán,जर्मन,10
1432,navegante,एनएवी,95
12497,corredor,हरकारा,18
10237,teclas,चांबियाँ,11
9934,gimnasia,कसरत,41
9786,terminología,शब्दावली,44
7826,christine,क्रिस्टीन,59
13505,arbitraje,मध्यस्थता करना,13
2965,galgo,खरहे का शिकर करनेवाला कुत्ता,68
8505,romney,रोमनी,54
8857,calvo,गंजा,46
4194,jartum,खार्तूम,82
6275,haitiano,हाईटियन,65
14133,vida,ज़िंदगी,10
7616,karma,कर्मा,60
3409,estruendo,स्ट्राउड,86
7675,frunció el ceño,सिकोड़ी,54
6289,brillo,चमक,34
139,assamese,असमिया,100
7883,comercialmente,व्यावसायिक रूप से,9
4728,dedos de los pies,पैर की उंगलियों,47
4923,reprogramado,पुनर्निर्धारित,72
2020,gaviotas,सीगल्स,84
507,arx,एआरएक्स,99
13027,christopher,क्रिस्टोफर,18
174,esmalte,तामचीनी,97
3991,relata,रिलेटा,82
6929,de diversamente,नाना प्रकार से,64
7050,chesapeake,चेसपैक,63
10914,galaxia,आकाशगंगा,34
12831,afganistán,अफ़ग़ानिस्तान,20
12321,yugoslavia,यूगोस्लाविया,25
11542,marruecos,मोरक्को,31
864,eugenia,यूजीनिया,97
12604,nordeste,नीचा,22
2392,agnosticismo,अज्ञेयवाद,90
8391,thank,थूंड,55
11038,pantano,दलदल,35
4409,templo no conformista,बेतेल,80
6247,nome,नोम,68
13198,aceptable,स्वीकार्य,6
2867,al agua,जहाज़ के बाहर,88
4827,lister,भरती करनेवाला,77
10469,canales,चैनलों,15
6150,trineo,बेपहियों की गाड़ी,68
6251,cianuro,साइनाइड,68
6348,cobalto,कोबाल्ट,68
8060,pacers,तेज गेंदबाज,53
11641,rebelión,विद्रोह,30
11529,walt,वाल्ट,31
11319,alicia,ऐलिस,33
954,antaeus,एंटियस,97
10929,atracar,बर्थ,34
9468,licenciado en letras,बी 0 ए 0,44
12638,intensidad,तीव्रता,17
14091,norte,एन,8
2266,compatriota,देश-भाई,85
10484,ella a,एक प्रकार का वृक्ष,39
14413,obras,काम करता है,5
9951,nike,नाइके,43
10588,lijadoras,सैंडर्स,37
1977,separatistas,अलगाववादियों,64
6812,diodo,डायोड,64
5137,illuminati,इल्लुमिनाति,76
145,parábola,परवलय,100
2565,canópico,कैनोपिक,90
582,no dañoso,अहानिकर,99
933,sodoma,सदोम,97
4410,pkt,पीकेटी,80
4561,concurrir,सहमत होना,68
2064,copto,कॉप्टिक,92
1720,vg,वीजी,93
9475,degradado,डाउनग्रेड,45
5699,garantizado,warranted,31
2230,entomología,कीटविज्ञान,91
1299,anotado,एनोटेट,82
9859,olvidado,भूल गई,44
12308,convección,कंवेक्शन,24
13680,poco,अंश,12
12717,enviar,भेजना,15
4989,erika,एरिका,77
232,desafiado,defied,72
8002,riga,रीगा,57
14072,orden,आदेश,9
14045,dentro,अंदर,10
7339,brújula,दिशा सूचक यंत्र,55
9378,purgatorio,यातना,48
13849,u,यू,6
3641,computadora portátil,स्मरण पुस्तक,80
3283,cláusulas,खंड,43
8944,agobiante,ज़बर्दस्त,36
3646,polea,चरखी,84
8806,revelación,स्पॉइलर,40
12361,recién,नए नए,24
7725,pago,भुगतान,48
5294,dessus,डेसस,75
6067,ventoso,तूफानी,70
7701,reg,रेग,59
489,empujón,धक्का,75
5074,proveedor,प्रदायक,60
13989,programas,कार्यक्रमों,11
6414,sanger,सेंगर,68
13417,mencionado,उल्लिखित,10
6231,greenwood,ग्रीनवुड,69
8257,fauna silvestre,वन्यजीव,56
11555,máxima,कहावत,29
1864,pdl,पीडीएल,93
2832,bpi,बीपीआई,88
341,martel,मार्टेल,100
758,burbanque,बुरबैंक,98
14228,máquina,मशीन,9
13393,satisface,को पूरा करती है,9
3905,ratificación,अनुसमर्थन,83
4151,bain,बैन,82
14404,revisar,समीक्षा,7
10454,lynn,लिन,39
13009,arena,अखाड़ा,17
12792,lp,एल.पी.,20
2950,pirrolina,पाइरोलिन,88
12073,espiar,जासूस,25
13416,popular,लोकप्रिय,13
12142,escapar,पलायन,21
13684,derrotar,हराना,11
6553,dak,डाक,66
290,esquemático,ढांच के रूप में,95
6878,biotecnología,जैव प्रौद्योगिकी,64
7917,worcester,वॉर्सेस्टर,58
7598,cg,तटरक्षक,59
7083,dominó,मास्क,58
13999,línea,रेखा,8
10941,lima,लीमा,36
2447,accidentalmente,गलती से,20
11325,sigma,सिग्मा,33
11008,embajada,दूतावास,34
12612,steven,स्टीवन,22
8642,stafford,स्टेफोर्ड,53
5925,lluvioso,बरसाती,71
2555,altar,वेदी,89
12464,póster,पोस्टर,21
10128,simmons,सीमन्स,42
2692,suprarrenal,अधिवृक्क,89
536,abstinencia,परहेज़,98
3513,asimilación,मिलाना,73
9381,cómico,हास्य अभिनेता,45
12186,mercurio,बुध,26
9501,pandillas,गैंग्स,22
14465,asociación,संगठन,10
12621,nativo,मूल निवासी,21
5446,discrepancia,विसंगति,58
14230,todavía,अभी तक,8
117,casualidad,संयोग से पड़नेवाली चोट,98
9899,vagabundo,घुमंतू,32
8742,demolido,ध्वस्त,48
9497,banda ancha,ब्रॉडबैंड,47
9932,brezo,हीथ,43
9022,línea costera,समुद्र तट,49
2541,altoparlante,ध्वनि-विस्तारक यंत्र,81
14195,bastante,की अपेक्षा,6
2743,dogma,हठधर्मिता,87
1270,arquetipo,मूलरूप आदर्श,88
1349,puesto de trabajo,कार्य केंद्र,86
8485,pared de piedra,पत्थर की दीवार,53
4553,alai,अलई,79
14163,investigación,अनुसंधान,10
13570,pesado,अधिक वज़नदार,12
6286,yodo,आयोडीन,68
12472,ana,ऐन,18
9044,profeta,नबी,45
1026,remolacha,चुक़ंदर,93
14370,ofrecido,की पेशकश की,14
12288,sp,एसपी,25
12101,a b c,एबीसी,27
9431,shirley,शर्ली,47
1893,sermón,उपदेश,85
12696,patrón,प्रतिरूप,20
3344,peinado,बाल शैली,72
534,hiro,हीरो,99
10897,pastor,चरवाहा,36
13554,apreciado,की सराहना की,9
9589,ph,पीएच,46
1112,instructores,प्रशिक्षकों,64
5488,sudor,पसीना,66
14501,autoridades,अधिकारियों,9
11914,birmingham,बर्मिंघम,28
3317,farmacia,फार्मेसी,83
10536,oveja,भेड़,39
