ID,DEUTSCH,KOREAN,INTERVAL
6481,buffy,버피,68
13052,glaube,믿음,17
1671,mandarinen,감귤,75
1336,latent,숨어있는,96
11831,grundsätzlich gilt,원래,15
1814,galen,갈렌,93
1886,pedal,페달,83
4452,kinematographierer.,촬영자,63
10095,die ermäßigung,절감,40
9869,eule,올빼미,37
7574,karmel,카멜,61
5924,am heißesten,가장 섹시한,71
6134,auftürrisch,시에,70
10202,das erntedankfest,추수 감사절,42
3969,synagoge,유태 교회당,74
9537,abendessen,저녁,47
7447,derry.,데리,62
5425,großes horn,큰 뿔,75
5319,bienen,꿀벌,34
9994,dünn,얇은,42
2298,hydrochlorid,히드로 클로라이드,91
7591,überfüllt,붐비는,17
13264,maria,마리아,14
7560,pate,대부,60
13976,ohne,없이,5
5198,coenzym,코엔자임,75
11710,klassisch,고전,17
13429,neun,아홉,14
13292,jordanien,요르단,15
2848,piccadilly.,피카딜리,88
13063,polen,폴란드,18
2783,roadster,로드스터,84
7658,seiler,우편 발신인,61
12830,rad,바퀴,16
2942,löwenzahn,민들레,87
9808,schuld,빚,41
9498,ain,아인,47
10460,romantik,로맨스,39
1053,löslichkeit,용해도,68
474,häufigkeit,널리 퍼짐,64
9517,vic.,주홍,47
10203,atom,원자,25
3461,glasiert,글레이스,86
5043,maltesisch,몰티즈,77
2894,scheußlich,극악한,88
728,dugong,듀구,97
1900,buckel,혹,87
3153,bombenschütze,포병 하사관,86
2990,anreiz,자극,73
7954,panorama,파노라마,59
5878,reif,익은,71
8650,rückstände,잔류 물품,44
6495,lineale,눈금자,50
12946,auswählen,선택,11
10422,lügnerisch,거짓말하는,20
2422,tittle,조금도,91
13271,relais,계전기,15
868,ombudsmann,옴부즈만,97
6463,tripoli,트리폴리,67
6038,meeräsche,숭어,67
9109,spektakulär,멋진 것,50
2802,nasal-,비강,88
7672,pg,송금,61
2604,boolean.,부울,88
6683,unterscheiden,구별 짓다,40
1270,archetyp,원형,88
1136,tausendfüßler,지네,96
9070,orang-utan.,오랑우탄,50
1356,glenholz,글렌 우드,96
14191,projekt,프로젝트,7
12108,ja,응,27
14227,zurückkehren,반품,9
10564,duff.,푸딩,39
931,zentriole.,텐트 리올,97
13127,giftig,간다,17
6600,brüderlichkeit,협동 단체,50
13756,felsen,바위,11
2753,ork,orc.,80
493,migräne,편두통,96
7642,auftakt,전주곡,59
5883,wahlkreis,후원자,49
14412,regeln,규칙,7
5170,provozieren,화나게 하다,49
13050,get,얻다,7
9321,cornwall,콘월,43
2510,humbug,협잡,90
13019,erklärt,선언했다,13
6808,abby,애비,65
10261,partisan,도당,36
12973,iran,이란,19
1441,aramäisch,아람 말,95
45,schrift,경전,80
293,aha,아하,100
10675,brent,브렌트스,38
3918,gideon,기드온,83
12051,boden,바닥,24
1155,gangrän,회저,97
9710,wiederherstellung,복구,9
10466,strecken,뻗기,30
11453,wyoming,와이오밍,33
9604,moi.,모이,47
11901,zoll,인치,20
2344,maharaj.,마하라,91
5505,quote,몫,67
2430,akkordeon,아코디언,90
7759,teig,반죽,38
4147,viadukt,육교,78
7867,löhne,임금,29
5302,talon,발톱,71
12273,dienstag,화요일,25
3965,stilvoll,세련된,83
390,wirbeltier,척골가 있는,91
719,verdünner,희석제,98
10399,elch,엘크,40
2075,brantf,흑기러기,92
5826,dominique,도미늄,72
6459,rost,녹,64
4752,unverfrorenheit,대담,79
13831,sie,그들,6
2090,frankfurt.,프랭크 포트,92
11663,ghana,가나,31
6278,horry,호리,69
6255,schüttelte,흔들어서,69
9314,berkeley.,버클리,49
12508,dennis,데니스,23
4425,invariant,불변의,63
13726,israel,이스라엘,12
8302,aussagen,전적인,50
12,gewöhnlich,통상적으로,100
6946,enthüllt,공개했다,59
1401,margarita,마가리타,95
10191,nervös,불안한,42
1025,no.,나르의,97
12501,homer,호머,21
3565,verwirrt,어찌할 바를 모르는,42
7996,camden,캠든,58
2986,last,무거운 짐,88
12930,bleiben übrig,남아있다,9
6860,sich befinden,거주하다,18
13445,montreal,몬트리올,14
5724,jonglieren,저글링,71
6378,hälften,반쪽,61
1112,ausbilder,강사,64
7583,bunt,번트,53
10036,ungewagert,태그가없는 것,43
8486,verpackt,래핑,38
2584,umarmung,껴안다,61
5353,bataan,바탄,75
5838,nach oben,위로 향하여,61
5334,propan,프로판,75
2703,bratensoße,육수,89
277,limousine,세단,48
669,anschwellen,팽창,67
13975,zweite,두번째,7
8430,pollock,대구 무리,55
7880,dpt.,대지,59
7615,einlächeln,미소 짓는 것,28
10472,judentum,유태교,40
3937,absteigen,하강,38
4044,kalkutta,캘커타,83
10241,barbier,이발사,41
4260,minot,미노,82
12040,anregung,제안,9
13297,golden,골든,15
11506,durchmesser,지름,32
12781,sitzung,세션,18
1052,gluconat,글루코 네이트,97
6344,lehrling,도제,67
2659,handlich,핸디 라이즈,89
5827,schluss,결론,23
6087,bereitschaft,쾌히 하기,70
4894,taucher,잠수부,64
13651,bewachen,경비원,11
8152,geduld,인내심,57
5621,kleinwuchs,난장일,73
7167,karioca,카리카의,63
4006,populist,포퓰리스트 주의자,73
8032,bates,베이츠,57
14458,gedanke,생각,11
12000,rosa,분홍색,28
3138,klerus,성직,88
8449,seismologie,지진학,53
1501,aktuar,보험 수리사,88
1213,grundlos,비공개,97
9780,stern,고물,45
9313,boxer,복서,47
9025,beissen,깨물다,36
1386,anamorph,아나모픽,96
10933,rauch,연기,25
5426,eingestellt auf,에 설정,75
9885,gesang,보컬,34
11315,vorgesetzter,우수한,30
11197,taktik,전술,18
12399,jazz,재즈,24
10832,überblick,개요,37
1570,transient,과도 현상,92
4698,mete,재다,73
613,geprüft,조사하다,94
3709,ausgereift,밖에 있는,85
6947,treue,충성,63
2148,rabat,라바트,92
5656,huron,서점,73
12856,agentur,대행사,16
13610,wort,단어,9
4515,volt,볼트,73
8934,randall.,랜으로,52
14079,werden,~이 되다,7
6393,reservierungen,전세,12
732,kumara,쿠마라,98
3550,führung,경영자,86
11882,stanford,스탠포드,29
11723,wal,고래,26
12352,brisbane,브리즈번,25
12846,ausrüstung,장비,15
2451,gelacht,웃었다,38
4734,teilmengen,하원 조합,58
10084,hypothese,가설,43
9691,ihr mann,허먼,46
12580,rede,연설,21
9620,seetang,당나라,46
2453,retter,구조자,88
2066,sodomie,남색,92
4473,snider,스니우더,80
13287,reich,제국,15
13964,vier,네,6
8909,babylon,바빌론,52
1817,sandkasten,모래 파는 곳,93
12367,wahnsinn,정치,20
5705,erzähler,내레이터,53
2420,planer,계획자,82
10414,reitway,브로드 웨이,40
5141,roche,로치,76
666,reprise.,재현부,64
5403,wildfire,들불,62
2998,superhelden,슈퍼 히어로,59
6474,nachbeben,애프터 쇼크,55
13788,analyse,분석,11
14180,juli,칠월,6
4788,halas,힐라스,74
3206,spannung,미결,30
11566,bomber,폭격기,23
8783,blech,시트,42
105,amrita,암리타,100
1468,abdomen,복부,95
9821,saltine,소금물,45
4976,guayana,기아나나,77
260,smiler,스마일러,97
7706,alpen,알프스 산맥,56
8803,pong.,탁구,52
3008,stilisiert,양식화 된,87
7171,carney,카니,63
7046,wunderland,이상한 나라,64
14446,lassen,허락하다,9
14463,versuchen,노력하다,6
3251,pico.,피코,87
7864,isopropyl.,이소 프로필,59
6110,coppa.,콥도어,70
10615,anwesen,사유지,35
5973,materieren,정돈,71
7645,auferstehung,부활,51
580,gujarati.,구자라티,99
2336,südwärts,남쪽으로,57
9770,vietnamesisch,베트남어,45
8321,zystiker,낭포산물,56
1536,accra.,아크라에서,95
11128,verteilt,분포,19
12810,schweiz,스위스,20
4380,berkowitz.,버클리츠,81
4323,absinth,압생트,81
3114,milz,비장,87
4916,unwahrscheinlich,불가능하다,75
7111,beute,전리품,62
5484,supermärkte,슈퍼마켓,59
11035,fünfzig,오십,34
11559,clarke,클라크,14
13414,kampf,화이팅,7
5519,angestellte,사무원,56
9786,terminologie,술어,45
1140,köder,미끼,71
11090,katar,카타르,36
13592,kuru.,쿠루,12
13340,skala,규모,14
2907,scrabble,스크래블,88
3854,farbton,색조,82
2163,unrealistisch,비현실적인 것,90
3606,klemer,정서,85
9276,spritzen,튀김,49
9176,beispiellos,전례없는,50
13238,stanley.,스탠리,16
11066,nach dem zufallsprinzip,무작위로,36
6812,diode,다이오드,65
11337,scheisse,똥,33
12733,eilig,러시,12
12981,zeitplan,일정,13
13897,gemacht,만들어진,5
1791,aufhebung,무효,93
11547,geändert,변경,8
1165,noosphäre.,노인,97
10575,schwören,욕을하다,38
4213,tesla,테슬라,82
1307,polonium,폴로늄,96
9465,ultra,극단론자,45
11981,scotia.,스코샤아,28
1459,regatta,요트 경주,93
662,jule,성탄절,98
8599,multimedia,멀티미디어,54
2476,landauer,랜도,90
3200,einlustig,혹사하다,52
1003,warlords.,군벌들,82
10757,messgerät,계량기,37
9536,schlägerei,말다툼,46
986,strumpfband,가터 훈장,93
13589,zustimmen,동의하다,11
8539,petition,청원,39
7555,granit,화강암,61
2598,meisterstück,걸작,82
10733,nachbarschaft,이웃,32
13020,zustimmung,합의,17
10574,neptun,해왕성,39
13487,kirche,교회에,13
6367,syphilis,매독,69
7659,vergessenheit,망각,61
14316,macintosh,매킨토시,41
10512,gesperrt,갇혀있다,26
13328,artillerie,포,15
10709,mathematisch,매우 정확한,20
11690,harvard,하버드,30
12494,dj.,디제이,23
5612,pubertät,사춘기,73
194,autofahrer,운전자,97
6847,guerre,지어,65
13951,muss,~ 해야 하다,7
7426,belohnen,보상,44
3302,trauerfall,여읨,84
238,nickerchen,선잠,80
4807,laichen,알,42
14006,c,씨,6
7727,neapel,나폴리,60
4537,pfc,일병,80
10370,anzeige,광고,7
11326,verbrennung,타고 있는,19
11567,beiseite,곁에,31
10699,absolut,순수한,22
5963,anpassen,조정하다,38
14325,kommunikation,연락,8
323,monotheismus,일신교,100
1219,hakim,현인,97
3765,durian,듀리안,84
9489,foothy,ofoty.,48
12639,maximal,최고,22
6244,naen,나에도,69
5324,nana.,나나,74
6728,korinther.,고린도자,62
7965,verwelken,이울다,57
10434,unterdown,지저분한,40
1200,spiegel.,스피 겔,97
13857,nach,~ 후에,5
13823,dürfen,~할 수 있다,5
10379,trockenheit,가뭄,39
6655,sutter,소탕,67
342,inkblot,잉크 블롯,100
11821,reihenfolge,순서,26
13774,spät,늦은,11
8289,marker,채점자,50
10864,ausgang,산출,37
4431,dorado,황새,80
11899,meter,미터,24
11562,niedrigsten,최저의,32
10385,zauberer,마술사,40
10715,streben,추구하다,31
9061,hemden,셔츠,35
13460,alk,알로,14
10308,chit,전표,41
5663,terminus.,말단,73
290,schematisch.,개략도,96
12060,comic,만화,14
13732,niedrig,낮은,11
11383,eine menge,풍부한,32
12672,zwölf,열 두번째,22
13834,hoch,위로,6
10551,schwung,기세,39
1131,okkulte,신비한,71
9319,studieren,보증,30
1773,kleiner finger,핑키,88
4046,ungerechtigkeit,부당,77
12629,nominell,명목상,10
5762,vortäuschend,가장하고있는,43
7601,leere,무효의,55
1324,peeps.,엿보기,81
5940,anrichten,가하다,64
14151,süd,남쪽,8
9570,landwirte,농부들,38
12528,holz,목재,18
6597,jedenfalls,아무리 해도,67
2820,horizonte,지평선,52
10973,madagaskar,마다가스카르,37
10091,got,...을 낳았다,43
8172,darstellen,묘사하다,23
6051,guan,갓,71
10085,barton,바튼,43
12369,apfel,사과,24
693,shiraz,시라즈,98
256,dewan,이슬람인,100
4202,eibe,yew.,81
5181,implantieren,끼워 넣다,69
3824,occidental.,서양인,84
7221,probezeit,집행 유예,62
2397,unsportmanähnlich.,운동가 답지 않은,91
3863,klares wasser,깨끗한 물,83
10328,arrangements,준비,20
2972,flieger,비행사,88
7654,gegraben,젖퉁이,61
9383,messing,놋쇠,48
1272,zweifellos,조정했다,65
11268,transit,운송,21
14066,hinzugefügt,추가,5
12511,richtung,방향,12
6539,vereinigung,통일,67
4141,ultraschall,초음파,82
3930,costligste,가장 비싼,83
3516,eukalyptus,유칼립투스,86
10283,mosaik-,모자이크,40
9913,kambodscha,캄보디아,44
2685,schöpflöffel,국자,89
7510,taube,비둘기,59
10302,herrlichkeit,영광,41
8227,rev.,신부님,56
8540,dachs,오소리,42
11325,sigma,시그마,34
12341,erinnerung,메모리,13
4919,perikzer,기상,78
13530,busch,부시,13
5952,wainwrigge,멀리있는 것,71
6771,laterne,칸델라,63
6589,überholt,과장된,67
7707,petersen,피터센,60
6549,oka,oca.,67
1676,schwesternschaft,여성 단체,94
5138,gewichtheben,역도,75
12236,halbzeit,하프 타임,26
1639,menstruation-,생리의,94
4713,chipper,치퍼,79
8263,madras,마드라스,57
7769,eid,맹세,56
7457,rollback,롤백,61
7925,längengrad,경도,58
8807,wahrnehmung,지각,46
8280,blockade,봉쇄,53
3004,bourbon,버번,86
12555,religiös,종교의,23
9563,lzern,lg.,47
1984,mange,망한 사람,91
11906,sprint,스프린트,27
9338,koch,요리사,47
10119,übermensch,슈퍼맨,42
11069,roh,날것의,36
14288,universität,대학교,7
8340,olympia.,올림피아,56
3570,neidisch,질투하는,85
11374,nash,내쉬,33
11873,winnipeg,위니펙,29
10875,nepal,네팔,37
10553,rutherford,루터 포드,39
12887,louisiana,루이지애나,20
14105,executive,경영진,18
9870,knospe,싹,42
14456,x,엑스,8
1917,quark,쿼크,89
4474,schläfrig,졸린,80
8613,hörensagen,풍문,54
6986,inhaftiert,투옥되었습니다,45
10351,falschmeldung,익스프레스,34
7287,kontamination,오염,46
151,wärme,따뜻함,100
2468,gezüchtet,펠릿,38
3848,jurisdiktionen,관할 구역,50
10854,zäh,힘든,37
7928,nebel,성운,57
14255,sity,시티,100
3871,entsetzlich,무섭게,48
2574,lohn-und gehaltsabrechnung,급여,88
1732,lizenzgebühren,로열티,65
5638,salon,라운지,70
12043,u-bahn,지하철,27
11726,syrien,시리아,30
10859,kollegium,칼리지,37
3664,pupillen,학생들,72
8484,fechter,덱스터의,54
11596,rex.,렉스,31
11331,insignien,휘장,34
5116,keim,...을 찍다,76
8412,gravitation,중력,46
1253,poliert,우아한,20
12873,papier,종이,18
10613,maxwell,맥스웰,38
3421,kovalent,공유약,86
13577,jung,어린,12
1212,meine güte,고쉬,97
9006,coventry.,코벤트리,51
115,alg,알약,100
10909,rochester,로체스터,37
8868,unparteilich,편견없는,52
12984,österreich,오스트리아,19
12211,geil,랜디,26
2924,mcg.,맥기,88
5729,aerodynamik,공기 역학,59
9621,stadtrat,평의원,44
1446,abbrunde,아프르크의,95
9747,quarterbacks,쿼터백,14
7589,entsorgen,덤프,42
9594,nerd,얼간이,42
890,semantisch,의미 론적,69
8029,jermin,억제,58
9221,carmen,카르멘,50
7379,sektoren,부문,31
10541,carroll,캐롤,39
10166,gesponsert.,후원,29
563,roulette,룰렛,98
10928,verhandlungen,협상,25
10847,angola,앙골라,38
8381,lebenszeit,일생,55
12529,hawaii,하와이,23
6933,leipzig,라이프 치히,65
2586,xerox,제록스 복사기,89
6842,vegetarismus,채식주의,58
11083,erwägung,고려 사항,20
12512,aufpassen,보고있다,12
10105,substanz,물질,38
5862,polituro.,정치원,72
1277,polska.,폴 즈카,96
3115,ägäisch,에스해,88
8254,geige,바이올린,56
801,wiener würstchen,가느 다란다,97
13878,also,그래서,5
10030,barbados,바베이도스,43
8831,joyce.,조리,52
8252,woher,우스,56
8501,infinitesimalrechnung,계산법,55
3212,hintergrund,벽지,83
13949,amerikanisch,미국 사람,8
6816,glendale,글렌 데일,65
7817,plündern,약탈,48
6837,tequila,테킬라,65
14283,potenzial,잠재적인,12
6033,raub,강도,67
2078,literös,아질산염,92
6844,hasan,하산,65
3269,aufgestapelt,쌓여있다,48
8700,merrimack,메리 락크,53
13689,michigan,미시간,12
5751,bucky,버리,72
8308,nazis,나치스,24
10280,philippinisch,필리핀인,39
3122,korsett,코르셋,72
13552,gilt,적용,10
3559,optimistisch,낙관적 인,80
13411,brücke,다리,13
14201,bildschirm,화면,18
12172,millennium,밀레니엄,26
13100,guatemala,과테말라,17
13224,sonne,태양,15
10787,mittelalterlich,중세,38
4974,hauptplatine,마더 보드,77
12239,echt,진실한,23
1692,dehydratation.,탈수,89
1173,nitroglycerin.,니트로 글리세린,79
5144,brüterei,부화자,76
13619,erhältlich,사용 가능,12
10058,abzug,공제,35
2843,ezb,ecb.,88
217,ballas,발라스,100
12314,täglich,일일,25
10548,ram,램,22
6205,dole.,실업 수당,68
3049,aura,영기,87
10357,armenisch,아르메니아 사람,38
8899,unterrichtet,지도받은,52
14012,könnte,~할 것 같다,6
8288,epizentrum,진원지,56
12194,branding,브랜딩,17
9705,still,실속,37
9617,fu,부,47
3755,algorithmen,알고리즘,44
5394,unlogisch,illogical.,73
8582,gasthaus,여인숙,45
14466,gesucht,원해,5
3099,entführte,납치범,49
9096,ziehen,견인,41
6431,aufsätze,에세이,36
14219,ost,동쪽,9
3761,hastig,황급히,84
1406,verspätet,때늦은,95
9334,drat,드랫,49
13436,referenziert.,참조,13
1587,seminal,정액제,94
14445,tests,테스트,5
4211,packen,잡아라,38
13428,ford,포드,14
9575,gleichzeitig,동시에,41
2368,anil,쪽빛,91
4290,homin,정성,81
14010,gehen,가다,7
7961,cathy,캐시,59
3654,rucker,러커,85
2613,ehrgeiz,큰 뜻,73
9301,pulver,가루,45
10271,wiesel,족제비,40
1230,jone,jobe.,97
12784,elemente,집단,16
9717,lohan,로신,46
11487,verteidigen,지키다,14
14275,lan,란,59
14511,verlassen,떠나다,7
13465,hand,손,11
6309,archimean,아르 시데스,69
2795,brombeere,블랙 베리,89
9445,entführung,유괴,33
3593,samariter,사마리아인,83
11999,ehe,결혼,27
7863,würstchen,소시지,55
4415,cartwright.,카트 라이트,81
12641,erleichtern,가볍게 하다,22
14278,rechnung,청구서,10
1938,kenntnis,찬양 한 것,91
10883,rasse,인종,24
10669,redaktionell,사설,34
12578,libanesisch,레바논 인,23
9228,syrisch,시리아 인,47
8559,tis.,티스,41
6729,singular,단수형,61
10295,rebell,반역자,27
10677,hirsch,사슴,38
11108,erkunden,스카우트,23
2937,schädlich,해로운,77
14041,bereits,이미,8
6601,melodien,곡,37
267,tangente,접선,97
7191,nutte,매춘부,62
8063,manor,장원,58
7079,mirza,미르자,64
11786,minderwertig,못한,29
9168,thron,왕좌,49
784,claymore.,클레이 모어,97
8122,zugegriffen,액세스,8
10562,felsblock,둥근 돌,38
10111,atlas,아틀라스,42
11580,sieger,승리자,30
10118,huh,뭐,42
12859,josh,조롱,20
5486,jesaja.,이사야,74
12623,santa,산타,22
8394,analysten,분석가들,46
8872,superstar,슈퍼 스타,52
14135,dos,도스,5
11878,portland,포틀랜드,29
5846,fiskalisch,회계사,72
11982,fummeln,어설프게 다루다,21
2699,kristallin,수정 같은,89
10642,probe,견본,28
13605,wasser,물,12
5906,zyklop,물벼룩,72
8520,gestellt,제기 된 것,38
10843,ebene,층,36
10041,astronomie,천문학,43
8531,sultan,술탄,52
561,spargel,아스파라거스,99
520,unberücksichtigt,비정상적인 것,94
5794,trivium,수렵,72
924,wieder aufgenommen,뒤로 휘다,52
10527,sofort,즉시,39
4762,gemeinschaft,친교,78
2686,iglu,이글루,89
11139,inakzeptabel,받아 들일 수없는,35
2249,pok,포스,91
7067,irregulär,불규칙한,43
2351,ulme,엘름,83
9611,reproduziert,복제,38
1535,nachahmen,모방하다,91
223,keeler,킬러,100
11085,castro,카스트로,36
14242,mac,맥,29
6327,flytrap.,파리통,69
12020,salvador,살바도르,28
7219,bahnen,차선 차선,26
3101,hexadezimal,16 진수의,88
4005,goodwill,친선,83
6652,kreide,분필,64
5311,luftkissenfahrzeug,호버크라프트,75
