ID,DEUTSCH,RUSSIAN,INTERVAL
9495,astronom,астроном,30
9505,ausfall,салли,47
12830,rad,рулевое колесо,16
1454,bergsteiger,альпинист,67
595,sidi.,сиди,99
7331,router,маршрутизатор,61
6669,gerangel,карабкаться,50
13344,dan,дэн,15
4556,prima,прима,79
11028,beben,землетрясение,35
11057,bart,борода,34
5792,tagundnachtgleiche,эквинос,69
5229,kaspian,каспийский,76
3633,schütze,стрелец,85
13975,zweite,второй,7
9029,sibirisch,сибирский,51
12005,seltsam,странный,24
5103,bereuen,звание,76
9013,zurücktreten,в отставку,25
1205,quan,каникула,96
11992,bryan,брайн,28
2599,leibwächter,телохранитель,80
10841,wein,вино,37
12397,aufklärung,разведка,25
318,nuanciert,нюанс,85
14449,länger,дольше,10
3885,akne,акне,84
12484,statistiken,статистика,20
10357,armenisch,армянский язык,38
6019,sich durchsetzen,преобладать,40
7444,tramp,бродяга,60
7186,gravur,гравировка,44
9586,noel.,ноэль,47
9433,arche,ковчег,48
14327,d,дюймовый,7
3625,salvia,сальвия,85
12110,fokus,фокус,27
11881,kasse,денежные средства,29
412,beretta,беретта,100
3091,northumbrian.,нортумбрийский,88
7817,plündern,грабеж,49
12022,bestritten,отклонен,21
4661,patches,патчи,30
5376,ladendiebstahl,shoplifting.,71
14142,zeitraum,период,8
14289,maschinen,машины,9
5150,dm,дм,76
436,gunther,гюнтер,100
1749,phalanx,фаланс,93
6108,draper,капля,70
7630,außerirdisch,внеземной,59
760,panoptisch,паноптика,98
2721,rechtsstreitigkeit,судебные разбирательства,85
4790,drurum,дурри,79
2671,eurasien,евразия,89
13378,zu geben,давать,8
12263,tempel,храм,25
5657,zufriedenstellend,удовлетворительно,73
3604,raupe,гусеница,83
435,francium,франционный,100
11668,vernon,вернон,31
8345,sala,сала,56
3241,sykes,сиденья,83
5771,perlen,бисер,63
10170,junta,хунта,42
8449,seismologie,сейсмология,54
736,pyjama,пижама,94
10608,gandhi.,ганди,39
12017,solo,соло,27
12247,costa,коста,26
10426,beere,ягода,39
12601,gleichwertig,эквивалентно,22
8417,außer acht lassen,игнорировать,48
14489,zahlen,числа,7
9449,dom,домос,48
2958,sororität,соронить,63
13260,bank,банк,14
10550,sar,сар,39
1974,maulana,маулана,93
9242,waffenstillstand,перемирие,50
10782,hindu,индусский,33
8538,vetter,двоюродная сестра,45
5134,ketchup,кетчуп,76
7587,boo.,бу,50
13322,hey,привет,15
4167,geiger,гейгер,82
14264,erforderlich,нужный,6
11376,mindest,мин,32
8407,fagot,педик,52
3946,bastarde,ублюдки,55
6365,myrte,мирт,69
9497,breitband,широкополосный,48
2785,neuer markt,новый рынок,89
13963,eigen,собственный,7
365,macaque.,макака,99
10814,verdammt,проклятие,34
6989,spinal,позвоночник,64
8764,fresno,фресно,53
14443,erstellt,созданный,5
6348,kobalt,кобальт,69
5625,schlaff,хромать,59
5786,männlich,мужественно,72
12965,komet,комета,19
560,hymen,гимны,99
3960,gerecht,праведник,83
11083,erwägung,рассмотрение,21
14438,gestartet,начал,7
5126,pvt,пвт,76
3939,biosphäre,биосфера,83
539,antipolo.,антиполо,99
1946,ausströmend,пропущенные,70
6285,inhibitor,ингибитор,63
11508,familien,семьи,12
8405,ulster,ульстер,56
5712,verschmutzte,выпуклый,35
10647,bacquet.,бакщ,39
8011,mathematiker,математик,43
6664,gastrointestinal,желудочно-кишечно,67
7318,cesar,цезар,59
10757,messgerät,измерять,37
8505,romney,ромни,55
11295,lieferungen,запасы,18
413,polytheismus,политеизм,100
8367,toby,тоби,56
8135,vertreibung,высылка,52
13199,unannehmlichkeit,неудобство,16
14081,nachricht,новости,11
9988,oval,овальный,44
12229,ungerechtfertigt,необоснованный,26
12346,durcheinander,беспорядок,19
13501,standard,стандартный,11
3837,klappern,канг,84
3533,schmalz,сало,86
4479,sportlichkeit,спортивное мастерство,80
12704,senatoren,сенаторы,13
4177,lucille,люциль,82
7770,reue,сожалеть,22
7302,schrägstrich,слеш,47
13498,kämpfer,истребитель,12
888,raffiniert,нефти,97
7991,transistor,транзистор,56
10387,flugzeuge,летчики,41
5096,unehrlich,нечестный,76
12810,schweiz,швейцария,21
8569,drift,дрейф,34
5836,fink,финч,68
2293,enklave,анклав,86
6394,rosmarin,розмари,69
14519,bringen,приносить,6
6613,zobel,собел,66
3912,bildnis,чучела,79
4028,fülle,избыток,65
4034,lehrplan,учебный план,82
1770,layne,мельница,94
12211,geil,рэнди,26
8058,grenada,гренада,58
6571,messias,мессия,67
1621,polystyrol,полистирол,94
12040,anregung,предложение,9
2719,flusswürdig,курсор,89
5542,biochemie,биохимия,74
11545,wohnung,плоский,30
5611,targeman,таргерман,73
13627,richtig,правильный,12
8000,peaketime.,мирного времени,59
14168,politik,политика,6
4439,staatsmann,государственный деятель,80
11006,idol,идол,36
5725,beachten,прислушиваясь,65
7184,avengers.,мстители,40
9989,nordöstlich.,северо-восток,44
13298,gary,барас,16
12321,jugoslawien,югославия,25
6253,methionin,метионин,70
9056,mosambik.,мозамбик,51
9180,harriet,гарриет,50
1827,kugelsichere,пуленепробиваемый,94
9127,tomate,помидор,46
9152,allah,аллах,50
7100,wenigsten,не менее важно,64
7833,mis,мчаться,23
1279,punktiert,прокол,65
2217,asymmetrisch,асимметричный,86
8684,ausgelegt,прозверенный,52
13606,richard,ричард,12
12597,krankenhaus,больница,20
10180,albanisch,албанский,34
10048,brot,хлеб,43
381,vizekönig,вицевый,97
6532,pavian,павиан,66
9566,grammy,грэмми,47
9517,vic.,вика,48
10174,rettungsschwimmer,спасатель,42
7492,bewusstlos,без сознания,58
6607,black,bl,66
9572,lucy.,люси,47
13966,brauchen,нуждаться,6
8414,unglaublich,невероятно,38
7128,valentinian,валентин,64
12440,bruce.,брюс,24
8795,niere,почка,51
5051,bol,болван,77
2710,ausverkaufen,распродавать,86
4618,weymouth,уэймут,79
1478,salzwasser,соленая вода,95
7989,paolo,пало,59
3934,bertha.,берта,83
7172,ausblasen,задуть,62
8665,kleopatra,клеопатра,54
3954,satirisch,сатирический,54
6297,bouleloid,таблоид,64
13638,legt an,указывает,7
7868,botswana,ботсвана,59
11804,fabrik,фабрика,26
2092,nachtisch,десерт,91
13892,vor,до,6
11876,wiedervereinigt,вспоминать,8
14419,zeigt an,шоу,7
1788,sora,сора,94
6518,puritaner,пуритан,62
11636,vergleichen,сравнивать,11
14116,juni,июнь,6
9,remade,переделать,100
6723,gnädige frau,госпожа,54
9041,funk,фанк,51
4946,wiederholt.,подтвержден,56
8343,puma,пустяк,33
9171,mikro,микро,50
13210,wahlen,выборы,9
9716,schneesturm,метель,45
2161,dope,наркотик,54
6818,telekast,телепередача,58
13367,6.,6-е место,15
6819,koppel,паддок,66
4327,gar.,гастронома,79
3556,übergeordnet,выходил,78
3572,twister.,твистер,81
4724,lecken,лизать,66
10327,kg,кг,41
7505,beckett,бесктет,62
13964,vier,четыре,6
4959,unbesonnen,беспилотный,77
11300,psychisch,ментальный,30
3103,shawnee,шеумина,88
9573,tintenfisch,кальмар,39
11914,birmingham,бирмингем,29
7872,unendlich,бесконечно,26
8357,sechzehntel,шестнадцатый,56
1263,fragebogen,опросный лист,91
3300,chien,чинец,87
924,wieder aufgenommen,возместить,53
12467,minimum,минимально,24
2960,konzession,уступка,64
3599,verankert,укоренившийся,77
11595,ussr.,ссср,32
2323,symbiose,симбиоз,91
9583,paradies,рай,47
6187,picaroon,пикарун,70
10528,nt.,нота,40
10490,ottomane,осман,38
5417,bambus,бамбук,73
8809,polka,полька,53
12803,eisenbahn,железная дорога,19
11802,kapazität,емкость,29
13161,bestimmt,безусловно,17
4710,fauna,фауна,79
14018,aktuell,текущий,7
6710,schwanger,беременная,66
1909,eifrig,с нетерпением,93
10213,mächtig,могущественный,42
2948,aldehyd,альдегид,83
13583,italien,италия,13
5603,kreuzer,крейсер,69
3457,fischadler,скопа,78
8864,vorort,пригородный,36
12847,bestätigen sie,подтверждать,13
9258,sonde,зонд,44
4951,moscheen,мечети,37
6569,vernachlässigt,пренебрегать,55
11541,singh,сингл,32
12243,russell,рассел,25
1107,hüter,хранитель,42
5630,bemerkenswert,замечательно,24
3706,ade,ада,85
10085,barton,бартон,43
7461,ferien,отпуск,47
5557,taurin,таурин,74
4270,neolithisch,неолитич,82
11420,kuchen,пирог,32
9310,hauptsitz,счетчик,16
14131,mal,раз,5
7647,adventist,адвентист,57
3402,egge,борона,83
10342,dänisch,датский,41
6997,schwächer,слабее,65
14514,geschrieben,написано,9
719,verdünner,тоньше,98
3469,fob.,воб,85
9422,johannesburg,йоханнесбург,48
13376,miami,майами,15
13414,kampf,боевые действия,7
11906,sprint,спринт,27
1647,symmetrisch,симметричный,82
519,simeon,симеон,99
10064,alexandria,александрия,43
13200,königin,королева,15
8056,mäuse,мышей,58
5338,spatial,пространственный,74
5084,diebe,воровство,75
14412,regeln,правила,7
1981,herbizid,гербицид,89
1067,nigger,ниггеры,47
7926,sperma,сперма,59
12170,yo.,эй,27
14334,amerika,америка,5
10963,briefmarke,печать,31
4988,salina,салина,65
5643,carboxy,карбокси,73
12862,wild,дикий,20
7353,landschaft,пейзаж,57
9787,vgl,ср,45
2523,spanking,проповедь,82
9616,freistil,фристайл,47
10783,suchend,ищу,24
2905,byzanz,византий,88
7093,snooker,снукер,64
4773,sardar,сардар,78
8051,akron,акрон,58
12962,lage,место нахождения,9
5468,barnard.,барнард,74
4836,mikropenis.,микропенис,78
8289,marker,маркер,50
5719,dummy.,дурачок,70
4486,grimmig,грит,80
9724,feuerstein,кремня,46
7669,sympathie,сочувствие,56
3741,eingeschrieben,вписанный,84
6612,traktor,трактор,63
10129,erkannte,осуществленный,23
2678,kleidung,наряд,88
3503,weltraumflug,космический полет,62
2950,pyrrolin,пирролин,88
11976,seifenkiste,мыльная коробка,28
10522,parlamentarisch,парламент,40
4161,mein alles,мое все,82
3361,methylphenidat.,метилфенидат,86
2976,ursa.,урса,64
3699,locker,расслабиться,83
12281,langsam,медленно,26
7090,impfung,вакцина,53
9280,xiv,сми,49
7542,lbw.,жгут,62
10892,zerschlagen,разгромить,29
7888,bam.,барабан,59
8100,kart,карт,57
7473,anzeigetafel,табло,61
5482,brandstiftung,arson,73
13053,bauen,строить,10
1916,verteiler,многообразие,65
5010,chunig,чунь,77
10358,gedichte,стихи,34
10877,symbole,символы,19
2959,hobbys,увлечения,57
10350,designer,дизайнер,10
8386,fac,фальшивка,56
2904,inverness.,инвернесс,88
6802,multinational.,многонациональный,65
