ID,DEUTSCH,PORTUGAIS,INTERVAL
2393,wishbone,fúrcula,91
3270,anvertraut,confiada,85
2376,ermitteln,verificar,82
6983,limonade,refrigerante,68
4369,unhöflichkeit,incivilidade,70
12601,gleichwertig,equivalente,26
1443,mitten,cest.,96
10042,bewältigen,lidar,47
14433,kommission,comissão,22
10529,pub,bar,43
7658,seiler,mailer.,64
12810,schweiz,suíça,25
3752,wanderer,rambler.,84
9248,erfindung,invenção,34
6394,rosmarin,alecrim,73
5963,anpassen,ajustar,42
2167,umlagerung,rearranjo,61
13856,nur,apenas,7
8758,magnet,magnético,39
12253,noah,noé,30
5827,schluss,conclui,28
4400,freier port,porto livre,83
6560,tore.,rasgou,71
9999,monsun,monção,48
3082,lispeln,lisp.,89
7575,ikel,ich.,65
7236,literaturverzeichnis,bibliografia,65
3565,verwirrt,intrigado,47
3461,glasiert,glace,88
3155,vorsichtsmaßnahmen,precauções,74
12176,hervorragend,fora do comum,31
6276,ordnungsgemäß,devidamente,73
1081,schwerfällig,incômodo,97
96,polynesisch,polinésio,99
6879,mauretanien,mauritânia,69
9699,curling,ondulação,45
4716,waage,libra,78
1116,sonnenuhr,sundial,94
7198,rückstoß,recuo,66
8641,profis,profissionais,19
8429,korb,cesta,58
12393,finanziell,financeiro,28
8427,vulkanisch,vulcânico,59
2938,begreifen,compreender,87
13911,sie,ela,12
6912,qual,qu.,69
13373,schottland,escócia,18
1447,toiletten,banheiros,46
14286,menge,quantia,8
8188,sanftmütig,manso,62
2039,banker,banqueiro,85
8443,nebel,névoa,59
4567,cello,violoncelo,82
5839,auszeit,tempo esgotado,62
6322,schizophrenie,esquizofrenia,73
8837,erbittert,feroz,54
13614,chinesisch,chinês,15
10209,wette,aposta,39
9010,neu starten,reiniciar,46
6874,zylinder,cilindros,45
7692,unkraut,erva daninha,61
2182,hof,pátio,93
4423,fabelhaft,fabuloso,82
9210,vermächtnis,legado,54
11600,vorschriften,regulamentos,27
4442,der neid,inveja,82
7158,öko,eco.,67
6228,roller,plummer,74
1741,schirmherrschaft,patrocínio,95
12750,dick,pau,25
3867,neulinge,calouros,86
4382,verwandtschaft,parente,83
5023,im uhrzeigersinn,sentido horário,80
13865,wir,nós,5
5426,eingestellt auf,seton.,78
12838,sich nähern,aproximação,18
6503,piss,xixi,52
10270,tonne,tonelada,34
6343,meerenge,straits.,46
2412,schoner,escuna,64
6922,sperre,wee.,68
14428,unterstützung,apoia,10
3393,slowenisch,esloveno,88
5805,abgelenkt,desviado,62
12799,uhr,relógio,23
3097,missbilligung,desaprovação,77
7293,verletzbar,infrangível,67
6036,juwel,jóia,62
1093,aale,enguias,67
12742,bewaffnet,armado,16
8087,halsband,colarinho,53
5877,diskreditieren,desacreditar,59
12239,echt,genuíno,28
6346,bison,búfalo,65
9785,begraben,enterrado,40
12392,scheiße,porra,24
12553,inzwischen,enquanto isso,27
13397,katze,gato,16
3775,ehrenkörper,vernáculo,87
2640,malz,malte,89
5342,mehrjährig,perene,76
2536,kilo,quilo,88
11288,syrakus,siracusa.,38
3511,ballsaal,salão de baile,87
5532,zypresse,cipreste,77
13891,machen,fazer,5
12396,charts,gráficos,16
3058,zeitlich,temporal,77
8754,schälen,casca,55
11956,loch,orifício,27
6302,schnecke,caracol,67
8291,messer,faca,60
6583,bandbreite,largura de banda,70
12732,schwimmbad,piscina,24
4036,linsen,lentes,84
12309,vielfalt,variedade,27
13173,sekundär,secundário,20
547,ketzerei,heresia,98
2780,grundierung,primer.,87
3589,motorräder,motocicletas,30
14289,maschinen,máquinas,11
3887,kasa,casa.,77
6065,empörung,ultraje,56
314,windmesser,anemômetro,100
9142,hiermit,por este meio,55
6735,wels,peixe-gato,70
2811,beiwagen,sidecar,90
5901,unbeabsichtigt,não intencional,67
3362,stängel,hastes.,42
8254,geige,violino,60
4652,kobold,bogey.,71
12535,angriff,assalto,25
12374,elektrisch,elétrico,21
7490,experimentieren,experimentação,41
738,erdlinge,earthlings.,97
5184,futterform,fabiforme,79
8537,walfänger,baleias,59
6868,vanille,baunilha,69
8435,killer,assassinos,38
11051,das vieh,gado,40
9827,verbindungen,conexões,13
619,tracker,rastreador,91
7608,ökosystem.,ecossistema,64
9433,arche,arca,53
8202,schatz,querida,61
8602,hundertjährig,centenário,56
4776,schlampe,vagabunda,76
12638,intensität,intensidade,21
12938,geschlossen,fechado,12
3879,draufgänger,temerário,83
995,note,wog.,98
5264,gentleman,cavalheiro,79
12082,störung,transtorno,30
2252,unschätzbarlich,inestimável,93
1619,dachboden,sótão,94
13691,enorm,imenso,14
3088,mixer,liquidificador,89
2494,standhalten,suportar,89
9745,ärmel,manga,40
887,defizite,déficits,36
11157,einkommen,renda,36
11466,reorganisiert,reorganizado,31
2825,prächtig,esplêndido,90
9875,küken,pintainho,44
5509,exzenter,excêntrico,54
1442,dreizack,tridente,93
7208,affekte,afeta,11
11438,trocken,seco,34
3092,ventile,válvulas,50
7982,jammern,reclamando,33
661,anrufer,chamadores,68
12826,gauner,carl.,24
8946,geduldig,paciente,42
4761,wendel,hélice,81
11993,ungültig,inválido,32
14227,zurückkehren,retornar,11
30,greetten,torresmos,100
11492,typisch,típica,28
8156,erz,minério,61
3871,entsetzlich,horrivelmente,53
8629,maulwurf,toupeira,57
6600,brüderlichkeit,fraternidade,55
658,intant,existente,99
9408,off-shore,no mar,53
3960,gerecht,justo,85
12930,bleiben übrig,permanecer,12
12084,zusammengesetzt,composto,26
9912,wohn,residencial,49
9326,litauisch,lituano,53
13029,einzigartig,exclusivo,21
13623,die info,info,15
10459,epos,épico,44
3190,expeditionen,expedições,38
4915,postkrieg,pós-guerra,81
10062,disqualifiziert,desqualificado,46
5207,stalking,perseguindo,49
11356,echter mann,homem verdadeiro,38
1077,analysieren,analisando,45
11354,sudan,sudão,38
5312,süßwaren,confeitaria,79
3398,hinterhof,quintal,88
10101,angezogen,vestido,30
1416,pillen,comprimidos.,61
5745,wiedereröffnet,reaberto,64
14161,studie,estudar,20
1234,vermittelt,transmite,20
1773,kleiner finger,mindinho,90
1206,krätze,sarna,97
10150,skateboarding,skate,34
11254,fallschirm,pára-quedas,38
8659,übrigens,incidentalmente,56
12756,handy  mobiltelefon,móvel,18
10133,der betrug,fraude,47
2024,bosheit,malícia,91
662,jule,yule.,99
5251,lr.,lrev,79
9780,stern,popa,50
909,otter,lontras,47
2988,zweifel,dúvidas,87
13936,unser,nosso,5
7560,pate,padrinho,64
43,wähl-,discagem,99
14220,ähnlich,semelhante,12
11877,zeitgenössisch,contemporâneo,33
10466,strecken,esticar,34
1136,tausendfüßler,centopéia,97
2423,berichtenswert,newsworthy.,92
13053,bauen,construir,12
11032,streng,estritamente,40
14360,januar,janeiro,6
13457,technik,tech.,17
6791,rhythmisch,rítmico,69
11335,höflichkeit,cortesia,38
12236,halbzeit,meia hora,30
12150,treulos,sem fé,31
10315,sand,areia,38
3633,schütze,sagitário,87
5196,partikel,partículas,51
4326,daraufhin,agustação,84
12263,tempel,têmpora,29
2188,mappe,pasta,89
1072,schätze,tesouros,51
8478,bleistift,lápis,57
12037,albern,boba,28
333,schluckauf,soluço,98
2616,glücklicher,mais feliz,91
259,scherzhaft,brincando,100
5705,erzähler,narrador,58
4588,ekliptisch,eclíptico,82
4483,mähne,juba,79
13086,markt,mercado,15
14113,finden,encontrar,8
2011,enttäuschen,desapontar,35
10426,beere,baga,44
12462,ecke,canto,26
14093,zukunft,futuro,9
9380,solitips,solipsist.,53
14305,luft,ar,9
13007,reaktion,reação,20
10048,brot,pão,48
8021,reprise,rep.,60
10107,stämme,tribos.,34
14486,besonderheit,recurso,11
7071,ernst,sério,67
12959,wert,valor,19
795,schmackhaft,saboroso,97
3650,dreh dich um,inversão de marcha,84
9295,beseitigen,eliminar,18
4460,quätig,quakers.,68
13659,auflösung,resolução,14
10427,stabil,estábulo,43
12717,schicken,mandar,19
1757,ob,quando é,94
2440,pharmakologisch.,farmacológico,81
3508,zürich,zurique.,88
13255,schreibtisch,escrivaninha,20
7630,außerirdisch,extraterrestre,63
2274,unerfahrenheit,inexperiência,93
38,pferde-,equine,99
7174,moot,discutível,65
12865,behaupten,afirmar,18
11077,forscher,explorador,27
13153,pakistan,paquistão,20
7012,polsterung,preenchimento,46
10631,bergab,downhill,42
10539,lehre,doutrina,42
13476,gerade,direto,17
9503,jemen,iémen,52
2665,whirlpool,hidromassagem,91
1163,feuerboy,fireboy.,97
4956,porzent,cavalos de potência,80
9913,kambodscha,camboja,49
13959,ende,fim,8
4316,unbeholfen,desajeitado,82
1106,ungebrochen,inteiro,97
1748,jiddisch,iídiche,95
6887,fangemeinde,fã-clube,69
6083,mahlzeit,refeição,62
13713,meer,mar,14
4721,mittelsaison.,meia temporada,82
14329,aufladung,cobrar,18
7040,publikum,audiências.,33
6865,widerwillig,relutante,63
11843,ungarisch,húngaro,32
4715,lähmen,hamstring,82
11323,trog,calha,38
1853,antiaircraft,antiaéreo,95
8226,mekka,meca,61
1117,schlacke,escória,94
6169,keine ahnung,não sei,74
13078,flughafen,aeroporto,20
6227,hefe,fermento,74
2046,olympier,olimpianos.,79
7373,eingeweiht,privada,66
12880,in der tat,na verdade,24
6175,welk,wheely,72
8705,tugend,virtude,54
11755,seltsam,estranho,33
5876,verdacht,suspeitas,51
12870,anfänger,rookie.,22
2212,verkürzt,abreviado,88
13247,griechenland,grécia,20
10789,werkzeuge,ferramentas,23
5852,tol,para mim,76
8869,berüchtigt,notório,53
6129,quietschen,rangido,72
1944,gicht,gota,94
407,irregeführt,enganado,100
9774,überprüfung,verificação,50
11475,lautsprecher,palestrante,32
7434,akzent,sotaque,58
7384,kadett,cadete,51
11567,beiseite,a parte  de lado,36
5864,anleger,investidores,66
6929,unterschiedlich,variadamente,69
13416,beliebt,popular,16
4028,fülle,abundância,68
11182,hindernislauf,steeplechase.,39
13929,weg,caminho,8
11056,tee,chá,40
12973,iran,irã,23
12680,kessel,vigarista,21
11599,peer,par,34
4278,greifer,gruta,84
7723,unfähigkeit,incapacidade,63
2643,viskosität,viscosidade,90
9031,chlorid,cloreto,56
12862,wild,selvagem,24
527,precambrian.,pré -brista,99
10617,bolivien,bolívia,44
1439,heilen,curar,61
6434,vorhut,vanguarda,72
13540,insbesondere,particularmente,16
5144,brüterei,hatcher.,79
14077,punkt,apontar,7
14330,schwarz,preto,12
2554,stethoskop,estetoscópio,92
750,funktionsstörung,disfunção.,90
8900,honig,mel,57
12639,maximal,máximo,26
3244,schnappen,nabe,87
9114,ungebraucht,não utilizado,51
1742,unansehnlich,não editado,94
10285,fleisch,eu no,45
14328,led,liderado,12
3156,priestertum,sacerdócio,89
10559,wähler,eleitores,38
13811,hat,tem,5
4211,packen,agarra,44
3394,akronyme,siglas.,63
1242,fleck,mancha,67
4676,pirol,oriole.,35
11569,beschuldigen,culpa,28
9096,ziehen,arrastar,46
7886,übertroffen,excedido,42
8362,streifen,listras,47
10824,rasierer,navalha,42
14153,prüfen,teste,5
2401,verletzungen,infrações,80
11198,beerdigung,velório,38
5683,kontrollpunkt,checkpoint,66
8442,unreif,imaturo,57
9176,beispiellos,sem precedente,55
14359,bei,no,5
8931,kindheit,infância,56
8180,unangemessen,indevido,62
2019,aufwacht,acordou,94
11457,baltisch,báltico,37
11695,schatten,sombra,33
148,umgewandt,revamp,74
14206,fragte,perguntado,6
6237,respektvoll,respeitosamente,13
9317,zerse,ceres,53
6310,marokkanisch,marroquino,69
3727,stillwater.,ainda água,87
3542,schuhwerk,calçados,88
4479,sportlichkeit,sportsmanship,83
13396,karosserie,corpo,16
2448,aufgerufen,invocado,73
12039,kriminell,criminoso,29
12511,richtung,direção,13
10214,finnisch,finlandês,47
8951,heiser,husky.,37
10761,haustier,bicho de estimação,38
5647,gemein,vil,77
3438,orchidee,orquídea,88
2004,schriftarten,fontes.,39
6982,weicher,mais suave,68
10777,fantastisch,impressionante,42
13470,flagge,bandeira,15
6726,beschworen,convocado,57
10992,trug,vestiu,41
10844,verschmelzung,fusão,42
8336,lektion,lição,51
2235,pethamisch,squamish,93
10190,insgesamt,completamente,47
10383,inoffiziell,não oficial,43
1411,ausgereibt,voltado,31
13123,wetteifern,competir,15
10305,exodus,êxodo,46
11402,torlos,sem gols,38
10193,juristische person,entidade,41
5449,idiotisch,idiota,32
9064,sucher,buscador,54
11014,annehmen,suponha que,23
9193,vorteile,vantagens,22
14385,vermögenswerte,ativos,42
12497,läufer,corredor,22
14260,funktionen,funções,24
2068,märtyrer,mártir,65
11792,getragen,desgastado,34
9637,kräftig,varrendo,32
10795,kommissar,comissário,40
8175,kraut,erva,60
10448,helsinki,helsínquia,45
13015,höchst,altamente,22
2989,nicht informiert,desinformado,82
6147,reparationen,reparações,69
9307,debütiert,estreou,22
6277,aufruhr,insurreição,73
13612,netz,internet,15
5327,not,sofrimento,67
3115,ägäisch,egeu,89
1294,säuglinge,bebês,57
13605,wasser,agua,14
7324,entstehen,surgir,52
10990,sonnenschein,brilho do sol,41
4137,klassenzimmer,sala de aula,78
13243,sonntag,domingo,19
1919,wandgemälde,mural,89
1138,habe,hav.,97
2495,debbone,debby,67
10940,kamm,crista,38
3785,midshipmen,midratário,87
14347,bemühung,esforço,7
90,emphysem,enfisema,100
8155,schweißen,soldagem,57
11029,entfalten,defunto,40
2618,aufregung,discutir,88
6954,prüfung,escrutínio,69
12953,überschreiben,sobrepor,23
10122,tritt ein,ocorre,13
12929,verdreifachen,triplo,22
12083,strikt,rigoroso,32
2029,sichern,salvaguarda,88
13679,indien,índia,14
4251,steinbrech,saxifrage.,84
11806,löwe,leão,20
5517,unsterblich,imortal,62
12316,jäger,caçador,28
12223,näher,mais perto,30
9277,genesis,gênese,54
244,essbar,comestível,98
13730,spanisch,espanhol,14
11864,slang,gíria,34
2487,körperlich,corporal,92
12124,gelegenheiten,ocasiões,27
6090,fußabdruck,pegada,70
4429,dorn,espinho,80
1012,ausbrennen,esgotamento,97
14371,bedeutsam,significativo,12
13800,an,sobre,5
13749,spur,acompanhar,11
6732,doppelpunkt,cólon,46
14394,frage,pergunta,6
8522,urteilen.,julgando,23
653,steward,comissário de bordo,68
6671,paläolithikum,paleolítico,71
11609,nachher,para frente,36
2901,windel,fralda,87
5451,theoretisch,teoricamente,58
12121,rätsel,enigma,31
13147,hübsch,bonito,21
14442,entschieden,decidido,8
4726,rückstand,backlog.,78
9688,burger,hambúrguer,50
13837,du,você,5
14358,ausgaben,gastos,32
7359,leerlauf,ocioso,64
505,sprengen,brotou,99
10379,trockenheit,seca,44
9530,genf,genebra,52
7352,konsortium,consórcio,65
2731,donnernd,thunderball,91
14355,gewinne,lucros,33
9600,schimpfen,rant,44
8610,weintrauben,uvas,48
12665,gezeichnet,retirou,26
3816,geflügel,aves,87
2309,komplimente,elogios,61
5634,erinnern,reminiscente,70
12140,bier,cerveja,31
12517,abgefeuert,despedido,12
13004,verantwortlich,responsável,12
11448,zugewandt?,voltado para,14
11826,tschüss,tchau,32
13585,geboren,nascermos,15
10645,pierce,perfurar,38
4919,perikzer,pericles.,81
10006,esel,asno,48
12076,krebs,câncer,32
12530,geheimnis,segredo,26
5664,kreuzung,encruzilhadas,76
3019,waschmittel,detergente,89
5082,knecht,servo,61
9087,entspricht,corresponde,30
12979,sortieren,ordenar,19
11349,gast,convidado,33
2808,aor,aer.,91
7372,symptome,sintomas,62
3963,gör,brat,81
12060,comic,quadrinho,18
14293,kalifornien,califórnia,11
2602,krumm,torto,67
14054,zeigen,mostrar,8
5842,rille,sulco,68
6508,eberesche,rowan.,72
6022,auszug,excerto,61
12847,bestätigen sie,confirme,16
13670,bedingungen,termos.,10
12954,silber-,prata,22
13425,leicht,facilmente,17
10849,abhängig,dependendo do,27
3697,sekte,seita,82
6440,plappern,babble,71
4642,unglücklich,azarado,82
9382,schlagzeug,bateria,33
12713,gleich,igual,17
14217,wieder,de novo,6
1462,stimmungsvoll,tremendo,58
7106,hufeisen,ferradura,66
11925,berechnet,carregada,18
6613,zobel,sable.,70
11293,kolossum,coliseu,38
13441,karte,mapa,15
1399,potenz,potência,96
7247,brüllend,rugindo,54
13178,länge,comprimento,19
2726,fruchtbar,fertil,58
10591,alligator,jacaré,44
4822,alderman,vereador,81
2452,begabtes,dotado,47
6804,lorbeer,louro,69
9756,menschheit,humanidade,50
14058,wissen,saber,8
13602,fünfte,quinto,15
3939,biosphäre,biosfera,85
7718,widerspruch,contradição,38
9869,eule,coruja,41
13844,zwei,dois,8
9620,seetang,espiga,51
11326,verbrennung,queimando,23
13690,geld,dinheiro,14
9218,benzin,gasolina,54
9952,danke,obrigada,49
5037,unangenehm,desagradável,77
2954,geschnürt,atado,63
6249,nachteilig,desfavoraveis,63
10662,ständig,constantemente,43
12846,ausrüstung,equipamento,19
3573,wange,bochecha,77
5992,seepferdchen,cavalo-marinho,75
1186,spitzig,sharpie,97
5345,schneebedeckt,nevado,78
12321,jugoslawien,iugoslávia.,29
9304,lachs,salmão,54
5215,postkarte,cartão postal,74
9809,finger,dedo,36
1444,diakritiker,diacríticos,90
7058,yen,ienes,68
2211,bausend,vending.,92
6724,einzelgänger,maverick,52
14062,beispiel,exemplo,12
13611,kricket,grilo,15
3750,petticoat,anágua,80
7727,neapel,nápoles,64
5096,unehrlich,desonesto,80
12183,selbstmord,suicídio,29
14048,dateien,arquivos,6
6652,kreide,giz,69
3994,wasserscheide,bacia hidrográfica,84
9315,kopatisch,copa.,54
8514,karl der große,charlemagne.,60
10032,ursprünglich,predefinição,45
7086,hallo,olá,67
9483,wölfe,lobos,52
11928,außerordentlich,extraordinário,33
12640,schalter,contador,25
13935,nummer,número,8
8766,kreuzfahrer,crusaders.,32
10999,aspekte,aspectos,30
3479,neu veröffentlicht,reeditada,71
518,verschluckt,engolido,64
12573,einfacher,mais fácil,27
9751,anklage,acusação,45
8106,premiere,pré estreia,22
3171,verkrüppelt,aleijado,76
6590,schutt,destroços  pedregulho,71
14029,um,em volta,9
7914,auf wiedersehen,adeus,62
5542,biochemie,bioquímica,77
10984,himmel,paraíso,39
12375,in erster linie,principalmente,29
3105,zutat,ingrediente,73
10354,alumni,ex-alunos,46
307,scherz,cherie,100
10721,sessel,cadeira,38
6078,kalkulationstabelle,planilha,73
11495,kopflos,sem cabeça,37
11219,bred,br.,39
13437,te.,tea,17
5685,tycoon,magnata,76
13410,harry,atormentar,15
1766,kochbuch,livro de receitas,90
6607,black,bl.,70
12041,frisch,fresco,32
4837,kühlschrank,frigorífico,67
1276,goths,góticos,59
7460,shooter,atirador,58
12351,spinne,aranha,29
14273,kopf,cabeça,11
4394,mongolen,mongóis,58
14459,konto,conta,6
6299,bewohnt,habitado,41
8274,untos,morto-vivo,61
8273,ureinwohner,aborígene,50
9815,hängend,pendurado,36
9577,landesweit.,em todo o país,52
6832,abriss,demolição,67
12250,belaubt,frondoso,30
12803,eisenbahn,estrada de ferro,22
92,zerfall,desintegração,79
14160,arbeitskräfte,trabalhadores,24
7703,recycling,reciclando,57
9263,lok,loc.,54
9475,herabgestuft,rebaixado,51
11276,schlange,cobra,36
9391,harsch,severo,52
3576,fliese,telha,66
11959,gürteltier,tatu,33
14256,anrufe,chamadas,9
103,koronare,coronariano,100
10273,nachfolger,sucessor,44
1394,auffallen,se destacarem,94
7461,ferien,férias,51
12379,gewicht,peso,27
10271,wiesel,doninha,45
6712,mengen,quantidades,48
613,geprüft,escrutinizado,95
12126,milliarde,bilhão,31
11871,böswillig,malicioso,28
9071,kroatisch,croata,56
13897,gemacht,feito,5
9946,zion,sião,49
496,univell,univ.,99
13181,gehört,pertence,14
10058,abzug,dedução,39
5308,lipid,lipídico,78
14235,erlaubt,permite,11
4877,firefly.,vaga-lume,80
7214,kosmisch,cósmico,67
1354,heftig,home,97
13032,exakt,exatamente,22
1230,jone,jobe.,97
14400,bemühungen,esforços,7
3007,knopf,botão,83
9896,motto,lema,46
11106,kaum,dificilmente,40
10,sonnenstern,estrela solar,100
13559,vorübergehend,temporário,16
495,kitzeln,cócegas,87
11489,wie,parecido,37
11642,tempo,ritmo,34
2547,grüner salat,alface,92
1898,ei.,ey.,94
8686,sensenmann,ceifador,57
5508,phänomene,fenômenos,77
10945,affe,macaco,39
8534,graphit,plumbago,59
8421,persien,pérsia,60
3040,laune,capricho,85
9767,pflanzen,plantas.,18
12235,gefängnis,prisão,20
8131,angenehm,prazeroso,62
14,häfen,portos,32
14464,abgelegt,arquivado,6
7587,boo.,vaia,54
14304,fallen,cair,14
11605,genre,gênero,31
4044,kalkutta,calcutá,85
10433,natrium,sódio,45
1466,blasphemie,blasfêmia,95
8871,penny,centavo,56
7632,ausblick,panorama,62
5131,filisch,folic.,80
