ID,DEUTSCH,SPAIN,INTERVAL
12540,gouverneur,gobernador,24
14392,teile,partes,9
5795,umwerben,cortejar,72
6309,archimean,arquímete,72
13565,füllen,llenar,13
9672,lösen,resolver,34
6625,kojote,coyote,55
45,schrift,sagrada escritura,82
11114,auster,ostra,38
2335,förderlich,conducente,92
10443,beeinträchtigung,deterioro,40
211,wallonisch,valón,100
11125,kleiner,menor,38
11381,linebacker,apoyador,32
5492,huka,narguile,76
6479,kodierung,codificación,14
12684,kommunistisch,comunista,24
13835,who,oms,7
13388,nick,mella,17
13358,winter,invierno,17
925,ethos.,carácter distintivo,98
13398,tot,muerto,17
2350,bürsten,cepillado,50
5672,oedipus.,edipo,75
11471,verkaufen,vender,24
11215,baseman,basazador,38
14168,politik,política,6
3928,isthmus,istmo,85
2730,schleifend,molienda,69
10413,scharf,afilado,43
14200,aktion,acción,10
1926,gräfin,condesa,94
5177,kain,caín,78
13345,üben,práctica,14
13534,meinung,opinión,12
8761,silizium,silicio,54
649,halbfinalist,semifinalista,99
909,otter,nutrias,46
4561,stimmte,concurrir,72
6911,pussycat.,minino,67
11168,ausrede,excusa,37
4045,unzufriedenheit,descontento,81
1419,akkreditierung,acreditación,66
2899,entwaffnet,desarmado,60
11543,regenbogen,arcoíris,35
7076,rinde,ladrar,61
2007,phosphorisch,fosfórico,88
1840,zurückgehalten,rescindido,88
13730,spanisch,español,13
6872,ableben,fallecimiento,67
4941,wäscherei,lavandería,79
1265,neunziger jahre,noventa,55
4252,blutegel,sanguijuela,83
394,latham,latería,100
4611,disqualifikation,descalificación,78
1483,overkill,exagerar,96
6919,raubvogel,raptor,49
9728,arbeiter,trabajador,24
14190,entweder,cualquiera,9
1169,untertyp,subtipo,94
734,ungenügend,insatisfactorio,99
44,flashbacks,recuerdos,84
13333,vernünftig,razonablemente,6
6556,versenkt,hundido,70
3837,klappern,cag,86
9225,anzeigen,pantallas,16
13492,van.,camioneta,16
10626,zitrone,limón,41
8627,twist,giro,43
6630,wassermelone,sandía,68
14130,bietet,brindar,6
13570,schwer,pesado,15
11106,kaum,difícilmente,38
9095,dschibuti.,djibouti,54
10735,profanität,blasfemia,31
10015,verwaltungsratoren,directores,20
5641,erarbeitet.,ideado,67
12948,müll,chatarra,22
3511,ballsaal,salón de baile,86
7169,erholt,rebotó,29
11069,roh,crudo,39
5634,erinnern,recordativo,69
14097,treffen,reunión,11
495,kitzeln,cosquillas,87
3524,stout,cerveza negra,87
12450,ente,pato,23
4233,irren,errar,83
12467,minimum,mínimo,27
3140,keramisch,cerámico,81
266,nachsichtig,indulgente,97
9485,kindisch,infantil,50
5237,flugzeugbesatzung,tripulación aérea,55
8094,pregany,prejuicio,61
2166,verkohlen,carbonizarse,83
8514,karl der große,charlemagno,58
1006,haschisch,hachís,98
11864,slang,jerga,33
11089,onkel,tío,38
11901,zoll,pulgada,23
7048,stamm,maletero,60
6678,kalkstein,caliza,70
14084,bewegen,mover,9
4702,unverantwortlich,irresponsable,78
6568,remake.,rehacer,66
1230,jone,jobo,97
661,anrufer,llamador,66
4229,abfangen,interceptar,18
14267,gebäude,edificio,12
5661,bogenschießen,tiro al arco,75
13300,erzogen,elevado,16
6747,denunziert,denunciado,59
1548,kurzwelle,onda corta,96
8307,regenschirm,paraguas,59
13864,über,encima,7
9096,ziehen,arrastrar,45
3762,hacken,picar,64
5260,mängel,defectos,49
14433,kommission,comisión,22
5109,nicht spezifiziert,no especificado,79
309,kähne,barcazas,79
10129,erkannte,dio cuenta,27
4142,dunkler,más oscuro,84
13065,im laufe der zeit,tiempo extraordinario,21
12869,flotte,florida,23
12186,quecksilber,mercurio,30
4753,homophobisch,homofóbico,81
8170,injektion,inyección,32
6828,tänzer,bailarines,57
11649,verdient,merece,26
2464,freiberuflich,lanza libre,85
7720,zuzüglich,til,63
14134,änderungen,cambios,6
881,sternenstaub,stardust,98
11068,ei,huevo,36
2153,unkontrolliert,sin control,83
13603,japanisch,japonés,15
1170,blazing,flameante,52
10173,mittelmeer,mediterráneo,46
14480,spielen,jugar,8
8154,gestell,estante,46
5118,bekämpfe,conner,78
12943,deren,cuyo,22
7413,spangled,adornado con lentejuelas,64
8497,rostig,oxidado,58
1356,glenholz,glenwood,97
6286,jod,yodo,72
10333,därne,darse,45
1808,overan.,sobrecargarse,95
9276,spritzen,chapoteo,52
4928,hornh,cacharro,80
9570,landwirte,agricultores,41
844,schnappelnd,arrebatar,75
2252,unschätzbarlich,inestimable,93
3323,pinto,caballo pinto,88
571,schlafsaal,dormitorio,91
9821,saltine,salar,48
11193,rumpf,cáscara,38
2214,bratz,britt,93
2132,aufenthaltsort,paradero,93
10449,georgisch,georgiano,41
8265,landungen,aterrizaje,12
9932,heide,brezo,47
9774,überprüfung,verificación,48
10184,neon-,neón,46
2780,grundierung,cebador,87
1252,sketch,sketch satírico,87
13595,hilfe,asistencia,12
11540,fördern,fomentar,35
5369,gegenoffensive,contraofensiva,68
10869,den,guarida,40
11671,auswertung,evaluación,30
11083,erwägung,consideración,24
13109,natur,naturaleza,14
10627,verraten,revelar,24
8389,fra.,fraigarse,59
13356,unabhängig,independiente,14
334,unehrlichkeit,deshonestidad,99
10154,monatlich,mensual,46
7613,ehrenamtlich,honorario,63
13275,damit verbundenen,asociado,12
10133,der betrug,fraude,46
5699,garantiert,garantizado,35
14119,nahm,tomó,10
13062,mädchen,muchachas,15
7039,gegenstücke,contrapartes,52
1628,pinloch,agujerito,95
9192,pfirsich,durazno,51
11344,arsch,culo,36
8967,stimmung,estado animico,55
14061,setzen,poner,10
5768,unterabschnitte,subsecciones,49
6666,retook,retoque,70
13919,verkäufe,ventas,24
12753,windows,ventanas,13
4035,einzelhändler,minoristas,42
7533,wolle,lana,64
2203,gemahlin,consorte,90
10662,ständig,constantemente,42
3827,hymne,himno,78
10495,atmosphäre,atmósfera,35
7983,schilling,chelín austríaco,62
12803,eisenbahn,ferrocarril,21
8715,glücksspiel,juego,43
7674,schier,escarpado,62
11908,ungewöhnlich,raro,29
11512,winterhart,resistente,34
10657,blind,ciego,35
4956,porzent,caballo de fuerza,79
9125,hölzern,de madera,54
2763,satzung,estatutos,63
13932,trotzdem,aún,8
1945,feliver,fermi,94
3787,whitehead,cabeza blanca,86
11457,baltisch,báltico,36
1264,verträumt,soñador,97
14143,offen,abierto,9
7042,zertifizierung,certificación,43
10745,kongress-,del congreso,41
958,zöliakie,celíaco,98
8098,abholen,recoger,60
9679,rüstung,armadura,24
7547,yacht,yate,55
10530,koordinaten,coordenadas,24
11351,weit verbreitet,extendido,37
6753,beryll,berilo,68
3768,exotisch,exótico,83
9273,entwaldung,deforestación,52
13217,weder,ninguno de los dos,19
1024,parr.,salmoncillo,97
4913,sophokles,sófocles,80
11427,schwester,hermana,31
5134,ketchup,salsa de tomate,79
10140,duo,dúo,46
8882,getriebe,caja de cambios,55
5340,broschüre,folleto,67
13201,geliehen,prestado,19
3910,straßenrand,borde del camino,85
7951,vorletzte,penúltimo,62
11825,nachsaison,postemporada,33
11188,leer,vacío,37
12813,ac.,c.a,24
1062,umweltschutz,medio ambienteismo,36
6333,quotient,cociente,71
5348,ritus,rito,69
303,spross,vástago,97
2259,glasfaser,fibra de vidrio,93
5877,diskreditieren,descrédito,58
10066,haken,gancho,33
4154,hedges,coberturas,62
3546,blatter,bulador,87
11050,kapitel,capítulo,34
5635,blindenschrift,braille,75
6419,höhepunkt,clímax,68
7453,winkel,anglos,37
8059,gurke,pepino,61
10918,nachwirkungen,secuelas,40
9184,analog,cosa análoga,42
6768,krypton,criptón,69
11692,erdbeben,terremotos,14
4367,sanierung,reurbanización,64
5019,lockig,rizado,79
14179,verdienste,ganancias,16
9752,gesungen,cantado,49
11877,zeitgenössisch,contemporáneo,32
4612,bananen,plátanos,41
5475,neu nummeriert,renumerado,62
8156,erz,mineral,60
5079,lear,aprender,79
5267,choreographie,coreografía,78
13731,platz,espacio,13
962,narzisse,narciso,98
12732,schwimmbad,piscina,23
6783,marken,marques,62
11702,ungenau,incorrecto,34
7661,ling,abadejo,63
13590,mangelnd,carente,12
3045,einbruch der dunkelheit,anochecer,89
8012,songwriter,compositor de canciones,51
8716,haftungsausschluss,descargo de responsabilidad,22
6683,unterscheiden,diferenciar,44
8004,anchorage,anclaje,62
9875,küken,polluelo,43
4375,panorama-,panorámico,83
1013,dominant,mandón,98
9208,cent,centavos,29
2627,harz,resina,81
13285,siebte,séptimo,18
3695,schlummern,latente,86
1674,sühne,expiación,83
277,limousine,sedanes,52
13983,helfen,ayuda,7
8407,fagot,maricón,55
10273,nachfolger,sucesor,43
12754,prozentsatz,porcentaje,24
8102,benachbart,vecino,38
9468,ba.,licenciado en letras,48
7320,diffamieren,difamar,34
692,unglück,infiebles,81
11672,wasserstoff,hidrógeno,34
13872,weil,porque,7
9824,maronen,marino,42
9031,chlorid,cloruro,54
8946,geduldig,paciente,41
12666,mythologie,mitología,24
6192,gelöscht,borracho,33
4276,unterwelt,inframundo,83
10248,feindlich,hostil,35
10237,schlüssel,teclas,12
5652,entzündet,ígneo,75
9507,dämmig,dudoso,51
13025,oberst,coronel,21
10207,jacken,chaquetas,38
3088,mixer,licuadora,88
2456,gekocht,cocido,27
12279,bereit,preparado,19
13921,sagen,decir,9
13400,werdegang,carrera profesional,17
187,nebenfluss,afluente,91
3475,reagieren.,reaccionar,48
3342,patchantisch,pasante,88
3082,lispeln,ceceo,88
4170,stulpe,guantelete,83
7872,unendlich,infinitamente,30
9187,klaren,clarencia,53
1486,mark,médula,96
4246,schüttler,agitadores,74
5822,heiraten,casarse,41
4635,verrenken,tortícolis,81
14474,ausbildung,capacitación,12
14517,western,occidental,12
11424,kaktus,cactus,37
10525,sehr klein,diminuto,43
10962,statisch,estático,39
4067,schnurlos,sin cable,84
9243,sangen,cantó,53
12640,schalter,encimera,24
3019,waschmittel,detergente,88
1726,unmittelbar,instantáneo,81
9618,stechpalme,acebo,49
6755,günstig,favorable,32
13500,sicherheit,seguridad,13
5068,pulldown.,derribar,79
4345,gunman,pistolero,83
9808,schuld,deuda,45
6619,verfassung,reclutamiento,62
10004,kult,culto,45
9421,krokodil,cocodrilo,49
9023,neuer,más nuevo,55
1465,der reihe nach,secuencialmente,68
3867,neulinge,estudiantes de primer año,85
10915,gi.,soldado americano,39
7240,mayflower,muguete,66
4187,amsel,mirlo,83
9904,kontaktiert,contactado,6
12785,gebot,licitación,21
14506,autos,carros,11
10526,im wesentlichen,sustancialmente,22
4228,chirps,chirridos,80
12816,gefangen,capturado,17
3943,bf.,buldeo,85
11855,vererben,ufer,33
10866,ablehnen,disminución,16
5503,amassen,acumulado,65
4587,rückgrat,columna vertebral,80
3249,klapper,joven a la moda,88
10016,sterblich,mortal,38
11390,schwedisch,sueco,37
6787,remote,de forma remota,41
797,philharmonie,filarmónico,99
10103,gewinde,hilo,40
13828,um,acerca de,5
13608,hantel,hand,15
13599,ist zurückgekommen,devuelto,11
1463,tadellos,reprendido,81
3823,outlandisch,extravagante,86
4346,maifeiertag,may day,83
11084,bergbau,minería,19
4799,quadratisch,cuadrático,80
6039,flinders,blindadores,73
12148,wusste,supo,30
4814,eindringlinge,invasores,34
11528,phi,fi,35
7792,einhalten,acatar,35
13112,hauptstadt,capital,14
13086,markt,mercado,15
14482,warum,por qué,8
1963,topographisch,topográfico,92
7753,witzig,criatura,62
9270,karotte,zanahoria,51
13064,hölle,infierno,21
5211,fan-shop,mercancías,70
5394,unlogisch,ilógico,75
8988,künstler,intérprete,12
12756,handy  mobiltelefon,móvil,18
2812,auseinandersetzung,altercado,88
9015,schlittschuh,patinar,23
8899,unterrichtet,enseñado,55
7844,pfeifer,gaitero,60
1444,diakritiker,diacríticos,90
12426,milch,leche,28
13862,jahre,años,7
7912,sankder,leveña,62
3105,zutat,ingrediente,72
12597,krankenhaus,hospital,23
10458,einspruch,objeción,13
12962,lage,ubicación,11
9386,bulgarisch,búlgaro,49
10322,burke,burra,41
13311,möglicherweise,posiblemente,8
13834,hoch,arriba,7
3850,kreuzer,cruzado,83
14236,getötet,delicado,12
9771,ballaststoff,fibra,48
5450,besucher,visitante,11
694,tückisch,traicionero,97
2821,dang,ceder,88
6301,schwindlig,mareado,67
3548,amöbe,ameba,87
5873,in maßen,moderadamente,29
10190,insgesamt,en total,46
10378,hexe,bruja,41
1283,ertreiben,monótono,96
8075,schwamm,esponja,61
4302,isolierung,aislamiento,68
1404,dankbarkeit,gratitud,96
12420,jemand,alguien,28
12874,ringen,lucha,23
1942,lazarus,lázaro,94
8388,zeitungspapier,papel prensa,59
4188,hibernier,irlandés,84
2711,geier,buitre,87
10902,boykott,boicotear,38
11837,hähnchen,pollo,32
8213,illusion,espejismo,58
13887,zwischen,entre,9
5170,provozieren,provocar,53
8494,zeiger,punteros,45
4317,clubhaus,casa club,82
12068,fließen,flujo,28
1832,kady,cadino,95
5910,spud,patata,74
14285,typ,tipo,8
2376,ermitteln,cerciorarse,81
14417,begrenzt,limitado,10
10238,kammerherr,chambelán,45
6391,freund,novio,70
12669,aktivität,actividad,12
6846,ich k,ik,68
8087,halsband,collar,51
13979,gefunden,encontró,6
216,hausgemacht,hecho en casa,100
10390,schöne grüße,saludos,37
3966,kürbisse,calabazas,60
13507,verfolgen,rastro,15
8966,hingebungsvoll,devoto,45
4939,kanonisch,canónico,40
11295,lieferungen,suministros,21
2618,aufregung,escándalo,87
14147,kürzlich,recientemente,5
1621,polystyrol,poliestireno,95
11990,abfall,desperdicio,25
576,outfitters.,excursiones,98
4567,cello,violonchelo,81
6016,stöcke,palo,25
2156,lecking,fugas,43
5140,videoband,filmar con una videocámara,67
14102,offiziell,oficial,10
10307,piepen,poe,45
13095,freiheit,libertad,20
7150,ptolemäus,ptolomeo,66
1619,dachboden,ático,94
10997,werben,sentimiento,39
13586,methode,método,14
1616,sanduhr,reloj de arena,95
395,pummelig,regordete,100
6549,oka,oca,70
8126,autogramm,autógrafo,54
12196,europäische sommerzeit,est,30
8989,klarer,más claro,55
6718,sonstiges,diverso,69
13128,einführung,introducción,12
11237,gene,generoso,38
7646,od.,sobredosis,63
14411,arbeitsplätze,trabajos,19
10916,kupfer,cobre,40
3289,koran,quran,88
7054,überzeugt.,persuadido,52
3133,abtrünnig,renegado,60
8380,verkündet,proclamado,49
12129,angenommen,adoptado,23
7356,degeneriert,degenerado,57
13909,also,bueno,8
7593,keller,sótano,63
56,inkubus,íncubo,100
14045,innerhalb,dentro,12
12311,schottisch,escocés,29
11960,kaiserliche,imperial,28
7248,berechtigung,elegibilidad,35
3611,kernschmelze,fusión de un reactor,85
8570,schatter,sábalo,58
504,architekturen,arquitecturas,18
5218,travail,dolores del parto,77
117,fluke,casualidad,99
13637,gericht,corte,14
6576,emu,emú,67
9036,schlagmann,bateador,55
899,schwarzer mann,hombre negro,98
265,vernunft,cordura,100
9185,göttin,diosa,52
5915,downfield.,campo de campo,74
9492,zweideutig,ambiguo,43
6063,verzerrung,distorsión,46
11466,reorganisiert,reorganizado,30
9913,kambodscha,camboya,48
1641,whamzen,bichos,91
8221,verwüstung,estragos,60
9942,sie selbst,sí misma,47
11382,loswerden,deshacerse,37
2197,sonnenlicht,luz del sol,93
11043,übersetzen,traducir,20
7319,randbereich,franja,63
87,bleichen,blanqueo,42
793,harr.,harrama,97
10592,schinken,jamón,41
14237,bekannt,conocido,11
5271,underdogs,perdedores,59
13987,fall,caso,6
583,gyroskop,giroscopio,97
10274,kapelle,capilla,45
9427,gewachsen,crecido,51
8401,kurdisch,kurdo,59
13651,bewachen,guardia,12
11293,kolossum,coliseo,38
9841,südwesten.,del suroeste,48
13292,jordanien,jordán,18
2972,flieger,aviador,89
6165,überbevölkerung,superpoblación,71
10944,geburtstag,cumpleaños,38
12078,amateur,aficionado,30
8410,wachs,cera,55
13843,alle,todo,7
11655,fallend,descendente,13
12914,leser,lector,11
12778,verletzen,violando,7
8518,socken,medias,25
3394,akronyme,acrónimos,62
11197,taktik,táctica,21
7176,praktisch,conveniente,47
3859,überlebt,sobrevive,26
6191,heh,jero,72
2891,überschwemmt,inundado,79
8565,ingwer,jengibre,58
5273,theological.,teológico,56
3570,neidisch,celoso,87
10558,künstlich,artificial,41
12742,bewaffnet,armado,15
14070,welt,mundo,7
668,ärgerlich,tenue,99
5486,jesaja.,isaiah,77
3836,köstrufe,antimonopolista,86
811,inbid,ibídem,99
5825,herde,rebaño,69
13734,gold,oro,13
9758,organisatorisch,organizativo,49
2364,vervierfachen,cuadruplicar,87
8639,stachel,picadura,56
2485,feucht,húmedo,71
10601,überzeugt,convencido,31
13404,zusammen,juntos,17
545,reaktionär,reaccionario,95
4395,feuerwaffe,arma de fuego,51
5347,erotisch,erótico,77
12153,erfüllen,satisfacer,18
4481,gut aussehend,guapo,81
13134,clown,payaso,20
8148,bitten,mendigar,50
1686,bereithalten,apoyar,95
3872,gleichnamig,epónimo,85
2092,nachtisch,postre,93
3701,drittens,en tercer lugar,86
7005,akustisch,acústico,62
2781,beifall,aplausos,90
2080,knoblauch,ajo,93
445,peebles,péula,100
3389,ölen,aceites,19
2760,lätzchen,babero,88
9785,begraben,enterrado,39
14036,heim,hogar,8
7055,haarnadel,horquilla,66
14505,adresse,dirección,5
3466,aussteller,editor,87
10937,sandig,arenoso,40
1769,umklassifiziert,reclasificado,88
4586,besuchen,triunfo fácil,81
4793,symmetrie,simetría,79
1346,eindrehen,diablillo,96
12972,feind,enemigo,20
4362,beichten,confesar,46
10828,koka,coca,41
4475,narbengesicht,caracortada,82
2358,entsalzung,desalinización,92
13364,sich entschuldigen,pedir disculpas,6
5787,keystone,piedra clave,74
4341,äsop,esopo,83
11784,verhalten,conducta,33
1606,bestürzung,consternación,86
7186,gravur,grabado,47
5988,verfault,podrido,74
12436,erleichterung,alivio,28
7389,leisten,poder pagar,55
6489,peinlich,embarazoso,49
9527,trennung,separación,16
4310,behinderung,desventaja,67
5351,ilias,ilíado,77
4324,verflechtung,debutante,71
3435,skinhead,cabeza rapada,81
13945,wie,cómo,8
12296,tonhöhe,terreno de juego,18
7108,falsch verstanden,incomprendido,66
2510,humbug,farsante,92
4361,kritisieren,criticar,49
12239,echt,genuino,27
3210,riesig,gigantesco,79
1966,klosten,currícula,94
7154,unmittelbar bevorstehend,inminente,65
6671,paläolithikum,paleolítico,70
2506,cherub,querubín,91
5707,psycho,psicópata,75
10336,kleinst,pequeñísimo,44
10731,traurig,triste,33
13784,klein,pequeña,13
8455,ethnische zugehörigkeit,etnicidad,27
9550,antarktis,antártida,51
4269,rachen,fauces,83
7862,nicht mögen,disgusto,55
8067,watt,vatios,44
12642,unterhaltung,entretenimiento,22
13072,welle,ola,18
1254,schamlos,desvergonzado,97
11286,neigen,tender,31
13159,krise,crisis,20
5386,schlammig,lodoso,74
13690,geld,dinero,14
12105,rorie,rory,31
10882,begannen,comenzado,40
7746,aussprache,pronunciación,61
9307,debütiert,debutado,21
13737,joe,josé,13
9434,hündchen,cachorro,48
8252,woher,wo,60
12058,trivia,trivialidades,31
10346,gewächshaus,invernadero,44
2429,anc.,congreso nacional africano,92
12355,luftfahrt,aviación,28
10293,sake,motivo,44
5749,kastilien,castilla,75
5025,katalanisch,catalán,79
3790,radfahrer,ciclista,61
8852,affen,monos,26
1733,hyped,dentado,61
11227,z.b,p.ej,38
14284,obwohl,a pesar de,6
2613,ehrgeiz,ambición,75
7645,auferstehung,resurrección,55
9009,sophia,sofía,55
4673,harmlos,inofensivo,81
6360,wichser,gilipollas,72
9656,iso.,yo asi,50
4244,arbeitsplatz,lugar de trabajo,83
9731,spender,donante,44
2334,namensvetter,homónimo,90
8460,millennia.,milenios,59
13807,sind,son,5
7023,teppich,alfombra,65
12174,kubus,cachorros,29
2348,sollte nicht,no debería,92
13966,brauchen,necesidad,6
4051,förde,estuario,84
10086,känguru,canguro,44
7162,veer,virar,61
1271,gierig,avaro,96
12043,u-bahn,subterraneo,31
3915,serum,suero,85
8259,versteinert,fosilizado,60
602,rau,estridente,99
14113,finden,encontrar,8
14387,kurz,corto,11
5977,nichtung,nicho,72
11553,schwerer,más difícil,35
10901,gefälscht,falso,38
3172,ablenkend,distraído,54
10221,staubsauger,aspiradora,45
14435,gewonnen,ganado,9
14419,zeigt an,espectáculos,8
5971,lebewohl,despedida,73
9360,brompel,brete,52
14229,std.,horas,10
12883,hundert,centenar,18
12087,ersichtlich,aparente,19
