ID,DEUTSCH,DANOIS,INTERVAL
10644,kirsche,kirsebær,43
13131,fröhlich,homoseksuel,21
8976,kätzchen,kitty.,54
10698,neu bewertet,revurderet,42
371,trapezförmig,trapezoid.,98
13108,führer,leder,15
1852,atlanten,atlases.,95
9520,suche,søgen,50
2435,acidurie,aururia.,92
7333,knifflig,tricky.,66
3220,wellig,wavy.,88
10628,lehren,undervisning,34
7723,unfähigkeit,manglende evne,63
8687,grimmig,barsk,58
12764,am schlimmsten,værst,25
1228,feuchtest,wettest.,98
5781,folge leisten,adlyde,66
12641,erleichtern,lyse,27
8365,verfall,henfald,56
2205,wiedereinsetzen,reread.,89
2675,lausig,lousy.,91
4689,free,frey.,82
6997,schwächer,svagere,68
5406,verdauen,fordøje,57
2990,anreiz,tilskyndelse,76
5650,nö,nix,76
11697,zurückgezogen,trykke tilbage,35
13353,beiläufig,contrib.,19
6130,neffe,nevø,70
4417,umverteilung.,redistricting.,82
11234,brigadegeneral,brigadier.,38
4883,oh nein,ono.,81
10882,begannen,begyndt,41
6534,couch,sofa,68
12279,bereit,forberedt,20
10329,durchsuche,gennemse.,40
10963,briefmarke,frimærke,35
13396,karosserie,legeme,17
2859,belüftung,ventilation,86
5563,anzunehmen,sault,77
6085,schwerste,tungeste,74
3418,forstwirtschaft,skovbrug,88
11672,wasserstoff,hydrogen.,35
7766,tyrannisieren,mobning,48
14358,ausgaben,udgifter,32
3678,bekanntheit,notoriety.,87
13099,größten,største.,21
7912,sankder,leander.,62
3963,gör,møgunge,81
617,erfrieren,froze.,99
5461,gestanzt,stanset,41
3479,neu veröffentlicht,reissued.,70
12866,zapfen,ca.,24
8014,fitnessstudio,gym.,62
2390,sportlerin.,sportscaster.,88
3149,küster,sekston.,89
13846,aber,men,6
7272,weinen,græder,37
13026,ungenauigkeiten,unøjagtigheder.,22
1547,orgie,orgy.,94
9995,purpurrot,crimson.,48
11177,pendeln,shuttle.,38
3980,angrenzend.,tilstødende,84
6937,lehrbuch,lærebog,56
8511,abhilfe,afhjælpe,53
13770,genügend,nok,14
8466,wahlrecht,sobrage.,59
10108,einsam,lone.,41
13605,wasser,vand,14
13706,erwartet,forventet,13
12509,zehntel,tiende,27
7526,tauchen,dive.,42
14339,berücksichtigt,taget i betragtning,5
2473,klebstoff,klæbemiddel,77
828,abschwung,nedtur,99
11196,dreizehn,tretten,39
12609,mir,mil,27
14301,sorge,bekymring,11
9246,umlaufbahnen,orbits.,18
1633,erremlig,remand.,78
14392,teile,dele,9
1577,zwischenmenschlich,interpersonelle.,96
956,löschen,slukke,63
13670,bedingungen,betingelser,10
8247,nuss,nød,48
5880,kohlenwasserstoff,kulbrinte,70
221,gallien,gaul.,99
13747,blau,blå,13
13120,tatsächlich,faktiske,12
3200,einlustig,tilfører sig,56
8356,beanspruchung,stamme,50
7551,grausamkeit,grusomhed,64
14430,bindung,bånd,24
10577,aufnahmen,optagelser.,44
9153,verweigerung,afslag,54
705,not,vanskeligheder.,89
12774,süd-ost,sydøstlige.,25
10976,haut,hud,37
11084,bergbau,minedrift,20
4519,überlauf,overskreden,74
448,rettungsboot,redningsbåd,97
9865,prinzipien,principper.,32
14115,schließen,tæt,12
640,voltung,volution,95
1662,ritterlichkeit,ridderi.,96
3982,wolkig,overskyet,75
13787,tod,død,11
2754,brauerei,bryggeri,84
4557,parieren,parry.,80
2451,gelacht,latterligt,42
12874,ringen,brydning,24
12891,pleite,gik i stykker,24
2183,ungerecht,uretfærdig,93
12592,handlung,acts.,12
11427,schwester,søster.,32
1933,rumtreiber,marauder.,83
475,auslässt.,udelader.,49
9014,zündete,lit,54
11979,dämmert,dollars.,24
10863,wurzel,rod,33
8244,last,byrde,58
7298,szenisch,naturskøn,66
1248,hinter den kulissen,backstage,97
12961,gelb,gul,23
12634,illegal,ulovlig,25
13920,wo,hvor,8
2726,fruchtbar,frodige,58
13140,schweden,sverige,21
9310,hauptsitz,hovedkvarter,20
7886,übertroffen,overskredet,42
11102,gestern,i går,40
5583,umformuliert,reworded.,56
9573,tintenfisch,blæksprutte,43
238,nickerchen,lur,83
3373,aufhebung,ophæve,76
2433,torf,peat.,92
9115,missverständnis,misforståelse,48
4168,essig,eddike,84
3244,schnappen,nab.,87
2060,espe,aspen.,94
6066,büffelbüffel,buffaloes.,22
5118,bekämpfe,conner.,78
11462,kuppel,dome.,36
1766,kochbuch,cookbook,90
3756,ochse,okse,86
4096,anämie,anæmi.,85
