ID,DEUTSCH,ENGLISH,INTERVAL
3503,weltraumflug,spaceflight,66
1893,predigt,sermon,88
12616,währung,currency,27
11247,speere,spears,36
1438,pfingsten,pentecost,71
10672,aufrechterhaltung,maintaining,17
4800,beleidigung.,exposing,39
14247,gewalt,force,9
6976,neigung,slope,58
11943,dauerhaft,permanent,26
5783,jahrgang,vintage,76
13616,besuch,visit,13
9383,messing,brass,53
6337,kartoffeln,potatoes,44
10516,ahnungslos,unsuspecting,45
3155,vorsichtsmaßnahmen,precautions,75
4775,opferda.,oneida,82
11328,violett,purple,38
770,vorsorglich,precautionary,99
828,abschwung,downturn,99
27,hemmen,inhibit,66
221,gallien,gaul,99
1844,traber,trotter,94
7586,himbeere,raspberry,65
13485,abstimmung,vote,12
3440,großmeister,grandmaster,88
13958,monate,months,12
13690,geld,money,15
6340,neuheit,novelty,71
12696,muster,pattern,25
9467,dennoch,nonetheless,53
4870,abnehmend,decreasing,43
2029,sichern,safeguard,88
9936,breiter,wider,49
4098,rückblick,throwback,82
13275,damit verbundenen,associated,12
10356,überlebende,survivors,37
9091,wiederholt,rejoined,46
11974,bedeutend,significantly,33
10381,patrone,cartridge,41
5650,nö,nope,77
5135,zäsur,caesura,80
10939,strang,hank,38
2061,stoßzahn,tusk,93
1824,kater,hangover,94
3466,aussteller,issuer,88
4051,förde,firth,85
4929,grenzrandierer,frontiers,43
13120,tatsächlich,actual,12
8395,kundenträger,caf,61
1430,unentgeltlich,gratuitous,50
12127,furcht,fear,26
1897,enttäuschen.,arisen,95
11760,innere,interior,35
14254,betriebssystem,os,32
1704,erfreuen,gladden,96
1548,kurzwelle,shortwave,96
14201,bildschirm,screen,23
6038,meeräsche,mullet,71
1446,abbrunde,abbr,96
663,ermüdend,tiresome,98
13763,stark,strongly,14
706,flosig,afloat,99
4930,brille,goggles,78
2492,verräter,traitor,79
333,schluckauf,hiccup,98
3714,grammophon,phonograph,84
11056,tee,tea,41
777,verstört,distraught,99
12940,dem,whom,24
9379,nicht schlüssig.,inconclusive,53
1353,stricken,knitting,84
7428,taufe,baptism,65
13907,diese,those,7
11769,seek,sec,35
13059,zweimal,twice,22
10768,saat,seeds,16
10810,opfern,sacrifice,41
12867,truthahn,turkey,25
2941,blüte,blossom,79
12523,kader,squad,23
2589,verrückter,weirdo,91
8388,zeitungspapier,newsprint,61
14031,früh,early,12
1909,eifrig,eagerly,95
14284,obwohl,although,6
8607,zerkleinern,crush,41
8976,kätzchen,kitty,55
14139,verglichen,compared,13
1732,lizenzgebühren,royalties,70
3333,schlagbaum,turnpike,85
14081,nachricht,news,13
3158,geringer,lowery,90
2867,über bord,overboard,91
3998,nebelhaft,misty,86
14164,macht,makes,5
8142,abwechslungsreich,varied,25
