ID,DEUTSCH,ARABE,INTERVAL
14266,kommentar,تعليق,5
9893,skulptur,النحت,43
3698,nach unten,أسفل,45
7347,heinie,هايني,63
11530,abgerufen,استرجاع,27
7071,ernst,جدي,64
6904,leary,هيريا,66
5247,intranet,الشبكة الداخلية,76
1365,terre.,تورر,96
13646,charles,تشارلز,12
10864,ausgang,انتاج,37
12449,kraig,كريج,24
12823,kreativ,خلاق,20
11191,gewaltig,انتخابي,31
4011,jacksonian,جاكسونيان,83
2361,mausoleum,ضريح,90
11305,vulkan,بركان,32
10894,timothy,تيموثي,38
336,mestize,ميسيزو,96
9881,zusammenschluss,الاندماج,43
14431,modelle,عارضات ازياء,12
8334,hershey,هيرشي,57
13427,disput,خلاف,9
4675,ib,ويب,79
4524,marktplatz,المتجر,79
9161,pennen,كيب,50
5586,naiv,ساذج,70
10514,gekauft,تم شراؤها,26
8863,holzig,ودي,51
12545,satellit,الأقمار الصناعية,22
3676,tenor,تينور,80
4600,kilometerzähler,عداد المسافات,80
9564,wunde,جرح,17
4720,amtrak.,امتراك,79
12099,graf,الايرل لقب انكليزي,27
1675,solon,سولون,92
12342,guinea,غينيا,24
212,mistral,ميسترال,100
6800,mae,ماي,66
14399,weiß,أبيض,10
13030,trat bei,انضم,11
7042,zertifizierung,شهادة,40
9490,eng,ضئيل,48
10446,schlachtfeld,ساحة المعركة,40
8482,korn,قمح,50
1711,bafta.,بافتا,94
14180,juli,يوليو,6
5808,bleu,بلو,73
4984,buster,مغفل,71
10196,eckback.,كوارد باك,43
166,umgehungsstraße,بلواي,100
8047,fraktionen,الفصائل,44
8235,säbel,صابر,29
10320,grenzwert,حدود,9
12669,aktivität,نشاط,10
13074,labor,مختبر,18
4645,abteil,حجرة,73
7533,wolle,صوف,62
2740,gehorsam,طاعة,85
4915,postkrieg,بعد الحرب,78
3264,peptid,الببتيد,85
8322,chow,شاو,56
14243,erledigt,منتهي,9
11230,budget,تبرع,34
2687,kulinarisch,الطهي,90
9431,shirley.,شيرلي,49
7140,erschrocken,مفزوع,36
12155,turner,تيرنر,27
6808,abby,أبي.,66
3002,werkzeugkasten,toolbox.,88
5613,aufruhr,فتنة,74
5046,hyper,هما,77
85,traumzeit,وقت الحلم,100
9393,beruhigend,سيء السمعة,48
1300,jugendlicher,مراهق,62
3,amorph,عديم الشكل,100
12592,handlung,أعمال,9
597,kolonisten,المستعمرون,90
6012,tibia,الاستقرار,71
1328,apathie,اللامبالاة,96
8831,joyce.,جويس,53
7278,empfänger,متلقي,48
6763,erlösung,خلاص,66
6360,wichser,وانكر,69
1396,trt,لاء,96
847,althea,ألثيا,98
1473,nutzbar machen,ظفيرة,87
1814,galen,جالين,93
661,anrufer,المتصلين,64
11962,evans,إيفانز,28
8578,hazienda,هاسيندا,55
6968,zorro.,زورو,65
890,semantisch,متعلق بدلالات الألفاظ,70
3063,saphir,الياقوت,88
14190,entweder,أيضاً,8
7321,ausgeworfen,إخراج,53
14191,projekt,مشروع,7
8908,fanny,فاني,52
11256,trick,الخدعة,29
11928,außerordentlich,استثنائي,29
11818,neben,بجانب,27
10198,bo.,بوع,37
3745,gase,غازات,85
1714,speicht.,انتقم,94
10678,versprechen,يعد,24
755,kike.,كيكي,98
13287,reich,إمبراطورية,15
14138,spitze,قمة,7
13361,modell,نموذج,12
6280,jaspis,يشب,68
6780,vorarbeiter,مراقب عمال,66
1004,schwertfisch,سمك أبو سيف,97
2392,agnostizismus,اللاأدرية,91
12083,strikt,صارم,27
544,dioxin,ديوكسين,99
8839,gewohnheit,متعود,53
9865,prinzipien,مبادئ,27
13103,biographisch,السيرة الذاتية,17
13926,sogar,حتى,7
11027,mitgliedschaft,عضوية,36
3254,granat,غلينت,87
7708,stachelschwein,النيص,61
10332,florenz,فلورنس,41
13475,persisch,اللغة الفارسية,13
7146,seicht,بارز,62
10442,terrier,جحر,40
1987,retaliatort,repaliatiatory.,93
11,gelübde,نذر,63
5633,pomona,بومونا,73
13517,gedruckt,طبعة,11
3398,hinterhof,الفناء الخلفي,86
6560,tore.,مزق,68
11478,alfred,ألفريد,33
12492,seele,روح,23
4373,methodik,المنهجية,72
2422,tittle,ليتل,91
7482,abrüstung,نزع السلاح,62
9572,lucy.,لوسي,48
11870,jeremy,جيريمي,29
90,emphysem,الانتفاخ,100
9916,bestimmungen,أحكام,38
3352,dauerwelle,موج الشعر بإستمرار,86
7213,töchter,بنات,32
1189,tenel,تيل,96
5874,proteine,البروتينات,29
2730,schleifend,طحن,67
2959,hobbys,هوايات,58
11123,soundtrack,تسجيل صوتي,34
5060,bern,برن,77
1283,ertreiben,مومس,95
4353,meiji,ميجي,81
11685,collins,كولينز,30
13908,ihr,ها,9
5894,odessa,أوديسا,72
13759,vertraut,مألوف,11
13570,schwer,ثقيل,13
9160,whain,وا,51
741,danton,دانتون,98
3678,bekanntheit,سمعة سيئة,85
7975,überzahnen,overcame.,59
3346,essstäbchen,عيدان تناول الطعام,87
10657,blind,أعمى,32
7952,zu croydon,كرويدون,59
1584,in flammen,مشتعل,94
3355,auspizien,رعاية,86
11653,eigentum,ملكية,31
9800,vitamin,فيتامين,44
1576,foxy.,ماكر,94
8093,die röcke,التنانير,47
3986,werwolf,بالذئب,83
3018,levin,ليفين,87
5728,amphitheater,المدرج,73
6776,morge,الغد,66
4377,stromlinienförmig,streamlined.,71
5111,nam,نام,77
10128,simmons,سيمونز,43
1902,moslem,المسلمين,83
10788,bangkok,بانكوك,38
10127,achtzeitig,عوض,43
2017,gekritzel,خربش,90
1317,korsar,قرصان,94
11009,drehung,دوران,26
5928,bologna,بولونيا,72
5031,harmonisch,متناسق,71
14333,verkauf,يبيع,21
11032,streng,بشكل صارم,37
12701,froh,مسرور,22
9708,abstieg,نزول,46
9060,kratzen,خدش,38
5962,wieder einsetzen,reenstate.,42
1414,verpflichten,زود الطعام,69
7989,paolo,باولو,59
11645,chevrolet.,شيفروليه,31
11208,hollywood,هوليوود,35
4439,staatsmann,رجل الدولة,80
8962,anhänger,عرض مختصر لفيلم,47
957,plättchen,صفيحة دموية,91
2833,tapisserie,نسيج,88
1496,hf,هف,95
4062,erica.,إيريكا,83
8741,remix.,ريميكس,42
3525,goran,غوران,86
3213,füllstoff,حشو,82
2014,verlockend,مغري,65
3902,getaway,ابتعد,82
14076,design,تصميم,10
13771,schon fast,تقريبيا,11
235,eindeutig,خالية من الغموض,86
8665,kleopatra,كليوباترا,54
4990,backen,فكي,59
1626,carolus,كارولوس,94
404,palmyra,تدمر,100
9328,linda,ليندا,49
14170,erhalten,تلقى,6
9115,missverständnis,سوء فهم,44
8750,turbo,توربيني,52
11629,saskatchewan.,ساسكاتشوان,31
10279,plaza,بلازا,42
13775,irland,أيرلندا,11
802,matador,ماتادور,96
8988,künstler,فناني الأداء,10
2123,panzerabwehr,مضاد للدبابات,92
9252,metrisch,قياس,48
6849,heliak,هيليا,66
9537,abendessen,وجبة عشاء,47
13362,definiert,معرف,13
9602,sechzig,وستون,42
2830,versuchungen,الإغراءات,64
13959,ende,نهاية,7
13970,tat,فعل,5
11346,albanien,ألبانيا,34
10068,catherine,كاترين,44
10234,ausdrücklich,صراحة,42
13266,griechisch,اليونانية,15
2033,gewohnt,معتاد,90
9796,malaysisch,ماليزية,44
14080,merkmale,سمات,9
6315,diözese,أبرشية,69
1354,heftig,هيكروفون,96
8811,leber,الكبد,53
11080,phantom,شبح,33
7560,pate,أب روحي,61
12301,scan,مسح,18
1107,hüter,حفظة,42
10376,pt.,بات,16
2454,gedämpft,هدوء,78
3431,falkenauge,hawkeye.,86
6142,kate,كيت,63
11723,wal,حوت,27
4591,anhang,حاجز,15
10937,sandig,ساندي,37
2994,blume.,بلاء,88
8477,lecker,لذيذ,55
4162,strafbar.,عقابية,82
3437,entgasen,دغا,86
7074,mormonen,المورمونات,31
1676,schwesternschaft,الأخوة,94
13537,illinois,إلينوي,13
8607,zerkleinern,معجب,37
11193,rumpf,هول,35
9689,hd,عالية الدقة,47
2167,umlagerung,إعادة ترتيب,57
12157,lücke,فجوة,26
11559,clarke,كلارك,14
762,newsroom,غرفة الأخبار,96
13118,un,الأمم المتحدة,17
13564,basketball,كرة سلة,13
12570,lakers,ليكرز,22
19,infernal,جهنم,100
8817,übertrieben,og.,53
14182,banken,البنوك,13
14273,kopf,رأس,9
1064,verehrt,التبجيل,52
7759,teig,خليط,39
14317,beteiligt,متضمن,9
36,undemokratisch,غير ديمقراطي,100
11680,salem.,سالم,31
2588,bekannt,تعرف على,67
12416,chile,شيلي,24
8009,nackt?,عارية,34
11823,homo,هومو,30
257,kohäsiv,متماسك,56
9746,verzweifelt,متحرق إلى,38
3607,bh,حمالة صدر,77
5987,wasserzeichen,علامة مائية,64
12041,frisch,طازج,27
7044,wund,تقرح,60
6482,offline,غير متصل على الانترنت,68
13710,deshalb,وبالتالي,12
13820,welche,أيّ,6
7206,viertelfinale,الربع النهائي,64
6676,maultier,بغل,60
4471,ola,علا,80
10601,überzeugt,مقتنع,28
8712,hamster,الهامستر,54
13607,browser,متصفح,12
3499,vichy,فيشي,86
9277,genesis,منشأ,50
3957,pianist,عازف البيانو,80
8167,teilnehmer,الداخلين,51
11118,yd.,اليهود,35
155,schubkarre,عربة يدوية,100
5743,bergahorn,شجر جميز,72
11198,beerdigung,مأتم,35
6151,schützend,محمي,10
8593,olivia,أوليفيا,55
2437,klumpig,محفر,91
6509,unbesetzt,شاغر,66
7760,ziegelei,brickyard.,61
2802,nasal-,ناس,88
6660,assisi,أسيسي,67
435,francium,فرانسيوم,100
10863,wurzel,جذر,29
7772,nitrat,نترات,57
2642,homöopathie,علاج بالمواد الطبيعية,90
1106,ungebrochen,غير منقطع,96
6844,hasan,حسن,66
3184,begriffe,مفاهيم,45
2447,versehentlich,عن طريق الخطأ,21
853,kilkenny,كيلكيني,98
8820,amino,أمينو,53
9464,kriegszeit,زمن الحرب,48
7384,kadett,كاديت,47
8987,tippfehler,مطبعي,31
8517,iris,قزحية,55
11719,thema,سمة,26
6286,jod,اليود,70
6334,doppler,دوبلر,69
1896,sexismus,الجنسية,93
13431,russland,روسيا,14
9399,unbenannte,لم يذكر ذلك,49
340,großeltern,الجد والجدة,80
5414,auftrieb,الطفو,75
1916,verteiler,مشعب,65
8980,achtzig,ثمانون,49
2515,kosaken,كوساك,81
7339,kompass,بوصلة,57
747,vassar,فاسار,98
861,repariert,اقتحم,93
6201,sabotage,تخريب,62
1019,flugstreifen,airtstrip.,92
5082,knecht,خادم,57
12273,dienstag,يوم الثلاثاء,25
3226,lilly.,ليلي,87
10550,sar,سار.,40
12439,weiblich,أنثى,23
6804,lorbeer,لوريل,66
8427,vulkanisch,البركانية,55
4352,palma.,بالما,81
6526,schwarm,سرب,62
8338,raster,نقط,57
11714,anaheim,أنهايم,31
1597,gequält,كدمات,71
1531,bourgeoisie,بورجوازية,95
1051,boldin,بوندين,97
8413,lässig,عارض,52
6543,ville,فيل,65
5837,kapsel,كبسولة,61
11047,libyen,ليبيا,37
12594,jose.,خوسيه,23
3194,gewebe,مناديل,49
14249,mittel,أموال,22
11692,erdbeben,الزلازل,12
14381,wertpapiere,ضمانات,12
1513,untauglich,غير لائق,89
4621,ficker,الأبله,80
12735,ganz,تماما,8
4341,äsop,aesop.,81
13542,schlagen,إضراب,12
14127,punkte,نقاط,6
4426,bürokratie,البيروقراطية,80
8158,auslaugen,ليتش,57
302,gundy.,غوندي,100
2225,brahmane,براهمين,78
10923,unbesiegt,غير مهزوم,38
13679,indien,الهند,12
3011,elisha.,إليشا,88
7871,lim,ليم,60
6801,kaukau,مضغ,39
6580,ramon,رامون,68
4526,nachnamen,الأبطن,38
13444,anfang,بداية,11
3826,rana.,رنا,84
6091,slug,سبيكة,53
11886,bayerisch,البافارية,29
10419,fußnote,هامش,30
11312,versteckt,مختفي,34
8686,sensenmann,حصادة,53
13639,unglücklicherweise,لسوء الحظ,12
9725,planetarisch,الكواكب,46
5499,beaumont,بومونت,74
9129,ia,i ل,51
6939,äon,ايون,63
14284,obwohl,بالرغم من,5
8354,einhorn,وحيد القرن,55
499,katakana.,كاتاكانا,99
9993,überall  überallhin  allerorts,في كل مكان,44
2616,glücklicher,أسعد,90
11470,kursivschrift,مائل,29
11124,eindruck,انطباع,21
4726,rückstand,تراكم,75
10852,infrastruktur,البنية الاساسية,38
13976,ohne,بدون,5
6290,schlampig,قذرة,69
10387,flugzeuge,الطيارين,41
7183,gänseblümchen,ديزي,63
6778,flöte,الفلوت,64
1008,telegrafie,الإبراق,97
14294,auto,سيارة,9
8865,berkshire.,بيركشاير,53
6153,referenzen,أوراق اعتماد,68
14070,welt,عالم,7
6115,drastisch,بشكل جذري,53
11013,pikett,piquet.,37
5009,zange,تونغ,75
8946,geduldig,صبور,38
9627,fluch,لعنة,41
9646,feuerwerk,العاب ناريه,45
4312,mehl,طحين,81
7620,einstimmig,بالإجماع,46
11763,luke,لوقا,30
7668,beginn,نشأه,61
9046,futurama,فوتثراما,52
2737,unesco,اليونسكو,89
10410,krea,كريا,41
8017,wut,غضب شديد,59
4453,spaniel,الذليل,80
10768,saat,بذور,13
8489,arroyo.,أرويو,55
2766,leibeigenschaft,serfdom.,89
9291,istanbul,اسطنبول,50
12792,lp.,لطف,21
4044,kalkutta,كلكتا,83
2407,keimung,إنبات,89
9813,pentagon,خماسي الاضلاع,43
8588,fahrenheit,فهرنهايت.,55
8086,jurassisch,الجوراسي,58
13159,krise,مصيبة,17
14296,beendet,انتهى,7
12020,salvador,السلفادور,28
4472,trier,ترير,80
9501,bande,عصابات,22
5234,wodka,فودكا,75
7326,zurücksetzen,إعادة تعيين,60
11472,jerusalem,بيت المقدس,33
1527,pygmäe,بيغمي,89
2940,verschieben,تأجيل,62
9467,dennoch,ومع ذلك,48
11785,spartanisch,سبارتان,24
4697,gelächte,شولتز,78
1573,neologismen,nogisms.,76
6171,armada,ارمادا,69
12660,charlie,تشارلي,22
4071,melatonin,الميلاتونين,83
2130,verschachtelt,interlaced.,78
1889,kaskadierung,متتالية,62
11566,bomber,مفجر,23
9064,sucher,باحث,50
6412,memorandum,مذكرة,68
13892,vor,قبل,6
12044,milwaukee,ميلووكي,28
14444,fortsetzung,واصلت,5
3790,radfahrer,الدراج,58
4269,rachen,مائيات,81
10910,scientology.,السيانتولوجيا,38
6957,heimlich,الشبح,65
5726,unwirklich,غير حقيقي,72
12143,vogel,عصفور,24
9132,erosion,التعرية,51
216,hausgemacht,محلي الصنع,100
3998,nebelhaft,ضبابي,83
13352,ausschuss,لجنة,14
7457,rollback,التراجع,62
6149,auferstanden,ارتفع,70
2651,hämoglobin,الهيموغلوبين,90
12039,kriminell,مجرم,25
142,landbesitzer,ملاك الأراضي,93
14018,aktuell,حاضِر,7
2009,netter,أجمل,92
6226,boca,بوكا,70
13653,irak,العراق,12
9026,haltung,موقف,51
7379,sektoren,القطاعات,32
8145,entzündungslos,الالتهابي,58
10151,rezession,ركود اقتصادي,39
2655,pathan,باثان,90
5891,dinosaurier,الديناصورات,50
3954,satirisch,الساخرة,54
10285,fleisch,لحم,41
12780,kuba,كوبا,21
3246,indigo,النيلي,87
10726,shi.,شي,34
4065,peroxid,بيوروكسيد,81
5604,tucson.,توكسون,74
4677,kanus,canuck.,79
4050,sutra,ستررا,80
3847,zurück berühren,لمس الظهر,84
13273,paris,باريس,16
2258,cassiopeia.,كاسيوبيا,91
7935,winger,الجناح,45
4173,föderalist,طبيب الفدرالية,80
7616,karma,الكرمة,62
10333,därne,دار,41
162,kana.,كانا,99
13594,gegenwärtig,حاضر,10
7855,reno.,رينو,60
9814,fang,فانغ,45
6165,überbevölkerung,الاكتظاظ السكاني,69
13144,alexander,الإسكندر,17
14242,mac,ماك,29
13083,zeichnen,ألفت,14
4852,arbeitslos,عاطلين عن العمل,51
6332,sterisch,stm.,69
10238,kammerherr,شامبرلين,42
11676,jakarta.,جاكرتا,31
2273,whistler,ويسلر,91
5028,proprietär,امتلاكي,77
11573,edison,اديسون,32
382,hillcrest.,هيلكريست,100
12723,montag,الإثنين,21
3584,seraphim.,سيرافيم,85
13200,königin,ملكة,15
10716,instanzen,الحالات,21
9861,humus,الدبال,45
10977,rauh,الخام,34
9146,termin,موعد التسليم,50
13559,vorübergehend,مؤقت,13
5376,ladendiebstahl,shoplifting.,71
10025,harlem,هارلم,44
10570,regelmäßig,بشكل منتظم,40
9980,wiederaufbau,إعادة الإعمار,39
2948,aldehyd,الدهيد.,83
10552,inland,في الداخل,40
9300,sterling,الجنيه الاسترليني,50
9889,ns.,انس,45
10758,rosskastanien,بوكس,35
13415,matthew,ماثيو.,14
13598,vorgestellt,متميز,9
11752,bristol,بريستول,30
7264,waffel,وافل,60
6365,myrte,ميرتل,69
1805,carrefour.,كارفور,93
4895,hereford,هيرفورد,78
12817,berlin,برلين,20
4466,nehru.,نهرو,80
7669,sympathie,تعاطف، عطف,57
12961,gelb,الأصفر,19
9126,dynamit,ديناميت,51
3508,zürich,زيوريخ,86
7083,domino,الدومينو,60
10400,springfield.,سبرينغفيلد,41
4303,unersetzlich,لا يمكن الاستغناء عنه,80
6019,sich durchsetzen,تسود,40
3626,leno,لينو,85
7649,buddhist,بوذي,59
2586,xerox,زيروكس,90
12008,lager,تحمل,12
6013,kolumnist,كاتب العمود,66
3577,beute,ضحية,83
14181,dritte,ثالث,8
9701,schlussfolgerungen,الاستنتاجات,24
9101,flanke,جهة,44
3715,geschirrspüler,غسالة أطباق,81
4328,sündenbock,باتسي,80
641,bitmap,صورة نقطية,99
6229,heroisch,بطولي,59
319,bey,باير,97
10794,santiago.,سانتياغو,38
353,billard,البلياردو,92
12942,philip,فلم,19
11539,subtil,رقيق,32
7126,flüchten,الفرار,45
12115,kulturell,الثقافية,12
11778,ungeeignet,غير ملائم,30
5095,zugute,تتنازل,39
4108,pia,بيا,82
2632,nervös.,العصبي,90
8447,boulevard,شارع عريض تكتنفه الاشجار,55
1403,manipulationen,التلاعب,39
7476,ambrose,أمبروز,62
2894,scheußlich,attrocious.,88
9656,iso.,ايزو,47
6643,verschwinden,يختفي,35
3786,rechteckig,مستطيلي,84
12704,senatoren,مجلس الشيوخ,13
6022,auszug,مقتطفات,57
