ID,FRENCH,ENGLISH,THEME,ENGLISH_stem,OCCURENCES,INTERVAL,IMPORTANT
5953.0,porter des vêtements,to wear clothes,vetements et accessoires en,cloth,16.0,92,
1214.0,interrompre,to discontinue,loi justice juridique en,discontinu,4.0,98,
2727.0,une hypothèque,a mortgage,argent banque finance,mortgag,124.0,52,
2311.0,le chevalier,the knight,histoire passe,knight,989.0,18,
595.0,divorcé,divorced,amour et mariage,divorc,113.0,54,
7238.0,des rhumatismes,rheumatism,les maladies,rheumat,3.0,99,
3688.0,des lèvres gercées,chapped lips,decrire tete et visage en,chap,25.0,89,
7434.0,l’espoir,hope,mots essentiels a connaitre en,hope,77678.0,1,
12652.0,ensemble,together,other,togeth,2674.0,9,
1141.0,un témoin oculaire,an eyewitness,loi justice juridique en,eyewit,102.0,56,
790.0,la combustion,combustion,astronomie espace univers,combust,9.0,95,
9284.0,ne pouvait pas,couldnt,other,couldnt,42.0,77,
11220.0,de confiance,trusted,other,trust,176.0,45,
3320.0,le paganisme,paganism,religions et croyances,pagan,58.0,69,
185.0,simplement,simply,adverbes utiles,simpli,7694.0,3,
1335.0,la laideur,ugliness,decrire quelquun en,ugli,325.0,35,
10503.0,dépendant,reliant,other,reliant,94.0,58,
10891.0,de façon intéressante,interestingly,other,interestingli,128.0,51,
12751.0,gagnant,winner,other,winner,4274.0,6,
10843.0,fermement,firmly,other,firmli,123.0,52,
11194.0,chasseur,fowler,other,fowler,170.0,46,
4828.0,un mot de passe,password,informatique internet,password,1728.0,12,
2759.0,un coussin,a cushion,la maison,cushion,3.0,99,
5607.0,des grosses vagues,big waves,vocabulaire se deplacer moyens de transport,wave,1829.0,12,
5238.0,un pédalo,a pedal boat,plage et bord de mer,pedal,36.0,81,
12282.0,exceptionnel,outstanding,other,outstand,863.0,20,
10007.0,volontier,gladly,other,gladli,67.0,66,
2013.0,un fusil,a rifle,guerre et paix,rifl,24.0,89,
8713.0,lainef,woolf,other,woolf,30.0,85,
1486.0,occasionnellement,occasionally,le temps,occasion,31909.0,2,
168.0,naturellement,naturally,adverbes utiles,natur,1927.0,11,
9933.0,interdire,forbid,other,forbid,63.0,67,
12368.0,ingénieur,engineer,other,engin,1049.0,17,
7528.0,une clinique,a clinic,sante et medecine,clinic,184.0,44,
121.0,bizarrement,oddly,adverbes utiles,oddli,82.0,61,
10701.0,pays des merveilles,wonderland,other,wonderland,110.0,55,
2467.0,une chanson,a song,musique,song,6172.0,4,
9738.0,mécontentement,discontent,other,discont,55.0,70,
2695.0,les marchés financiers,financial markets,argent banque finance,financi,1000.0,18,
10974.0,coup d œil,glance,other,glanc,139.0,50,
1384.0,être perdu,to be lost,vocabulaire direction,lost,6861.0,4,
12596.0,enfants,children,other,children,2106.0,11,
7640.0,un portrait,a portrait,photographie,portrait,458.0,29,
9814.0,cerveau,mastermind,other,mastermind,58.0,69,
6794.0,un pâturage,a pasture,agriculture,pastur,5.0,97,
8631.0,non écrit,unwritten,other,unwritten,29.0,86,
396.0,identique,identical,adjectifs utiles,ident,554.0,26,
1256.0,la poudre,face powder,salle de bain,powder,220.0,41,
7285.0,un handicap,a handicap,les maladies,handicap,58.0,69,
448.0,moelleux,soft  mellow,adjectifs utiles,mellow,18.0,91,
9074.0,intraduisé,undrafted,other,undraft,37.0,80,
8030.0,s’enrichir,to get rich,societe moderne problemes sociaux,rich,1606.0,13,
5700.0,un matelot,a deckhand,vocabulaire se deplacer moyens de transport,deckhand,1.0,100,
491.0,premier,first,adjectifs essentiels en,first,57566.0,1,
7250.0,la fièvre jaune,yellow fever,les maladies,fever,391.0,31,
8868.0,coq nain,bantam,other,bantam,33.0,83,
3250.0,ésotérique,esoteric,religions et croyances,esoter,35.0,81,
11863.0,fabricant,manufacturers,other,manufactur,414.0,30,
3056.0,un détracteur,a detractor,environnement ecologie,detractor,28.0,87,
2678.0,s’échauffer,to warm up,sport,warm,657.0,23,
5684.0,les transports publics,public transport,vocabulaire se deplacer moyens de transport,transport,10.0,95,
2295.0,la généalogie,the genealogy,histoire passe,genealog,24.0,89,
2659.0,une équipe,a team,sport,team,26141.0,2,
9854.0,tracts,leaflets,other,leaflet,60.0,68,
2136.0,une parade,a parade,guerre et paix,parad,546.0,26,
3729.0,un poing,a fist,corps humain,fist,115.0,54,
6012.0,un bilan,a balance sheet,commerce et affaires,sheet,184.0,44,
6284.0,un billet à tarif réduit,a reduced rate,trains et chemins de fer,reduc,1076.0,17,
938.0,un incendie criminel,arson,crime criminalite,arson,75.0,63,
5813.0,une rampe,a ramp,outils et bricolage,ramp,55.0,70,
435.0,lourd,heavy,adjectifs utiles,heavi,3433.0,7,
1111.0,un expert médical,a medical expert,loi justice juridique en,expert,544.0,26,
390.0,heureux,happy,adjectifs utiles,happi,6292.0,4,
12638.0,hiver,winter,other,winter,2512.0,9,
783.0,l’espace,the space,astronomie espace univers,space,4483.0,5,
11651.0,cesser,desist,other,desist,300.0,36,
1016.0,des renforts,reinforcements,loi justice juridique en,reinforc,204.0,42,
9952.0,reformuler,rephrase,other,rephras,64.0,67,
2664.0,une raquette,a racket,sport,racket,9.0,95,
3246.0,coranique,koranic,religions et croyances,koran,21.0,90,
3146.0,un orage,a  thunder storm,catastrophes naturelles,thunderstorm,199.0,43,
12665.0,peu importe,whatever,other,whatev,2824.0,8,
8910.0,réimpression,reprint,other,reprint,34.0,82,
701.0,un peuplier,a poplar tree,arbres plantes jardinage,poplar,22.0,90,
9456.0,illicite,unlawful,other,unlaw,46.0,75,
6036.0,un quota des ventes,a sales quota,commerce et affaires,quota,75.0,63,
4224.0,un porc,a swine,vocabulaire animaux domestiques,swine,29.0,86,
8076.0,actif,active,recherche emploi,activ,1239.0,16,
494.0,profond,deep,adjectifs essentiels en,deep,1412.0,14,
8479.0,berline,sedans,other,sedan,27.0,88,
190.0,tranquillement,quietly,adverbes utiles,quietli,97.0,57,
12010.0,étudiant de première année,freshman,other,freshman,510.0,27,
10333.0,le plus chaud,hottest,other,hottest,83.0,61,
9880.0,noms de famille,surnames,other,surnam,61.0,68,
8300.0,un baril,a barrel,energie renouvelable,barrel,390.0,32,
11618.0,marque déposée,trademark,other,trademark,287.0,37,
11348.0,chemises,shirts,other,shirt,200.0,43,
11973.0,après,thereafter,other,thereaft,481.0,28,
1442.0,une période,a period,le temps,period,12583.0,3,
12283.0,en outre,furthermore,other,furthermor,864.0,20,
10434.0,héroïque,heroic,other,heroic,89.0,59,
5806.0,une perceuse sans fil,a cordless drill,outils et bricolage,cordless,55.0,70,
2250.0,l’ancêtre,the ancestor,histoire passe,ancestor,44.0,76,
1731.0,une équation,an equation,education et ecole,equat,208.0,42,
2777.0,des meubles,furnitures,la maison,furnitur,101.0,57,
10027.0,frisé,curly,other,curli,68.0,66,
11376.0,exposition,exposure,other,exposur,209.0,42,
1000.0,questionner,to question,crime criminalite,question,171843.0,1,
11287.0,eaux usées,sewage,other,sewag,189.0,44,
510.0,satisfaisant,satisfactory,adjectifs essentiels en,satisfactori,78.0,62,
6288.0,un contrôle,a check point,trains et chemins de fer,point,32538.0,2,
1044.0,la force majeure,force majeure,loi justice juridique en,majeur,5.0,97,
9780.0,le vinaigre,vinegar,other,vinegar,56.0,70,
12668.0,sérieusement,seriously,other,serious,2845.0,8,
5635.0,la roue de secours,the spare wheel,vocabulaire se deplacer moyens de transport,spare,384.0,32,
12601.0,de toute évidence,obviously,other,obvious,2150.0,10,
12219.0,rebelle,wayward,other,wayward,734.0,22,
832.0,un atterrisseur lunaire,a lunar lander,astronomie espace univers,lander,16.0,92,
881.0,l’accusé,the accused,crime criminalite,accus,1169.0,16,
4466.0,un mécanicien,a mechanic,metiers professions,mechan,286.0,37,
3963.0,un retard,a delay,voyage et tourisme,delay,1658.0,13,
3528.0,un palais,a palace,vocabulaire ville et lieux publics,palac,933.0,19,
5169.0,du cognac,brandy,nourriture et boissons,brandi,69.0,65,
628.0,de l’herbe,grass,arbres plantes jardinage,grass,350.0,33,
2354.0,la relation,the relationship,histoire passe,relationship,219.0,41,
7298.0,une entorse,a sprain,les maladies,sprain,31.0,84,
7624.0,tous les matins,every morning,routine,morn,1986.0,11,
10067.0,couvoir,hatcher,other,hatcher,69.0,65,
7828.0,un hommage,a tribute,mythes legendes et heros,tribut,291.0,36,
523.0,solitaire,lonely,adjectifs essentiels en,lone,303.0,36,
3406.0,baptiser,to baptize,religions et croyances,baptiz,15.0,92,
951.0,un terroriste,a terrorist,crime criminalite,terrorist,1149.0,16,
3370.0,un moine,a monk,religions et croyances,monk,177.0,45,
8969.0,pierre angulaire,cornerstone,other,cornerston,35.0,81,
8010.0,un expatrié,an expatriate,societe moderne problemes sociaux,expatri,15.0,92,
7718.0,quasi liquidité,cash equivalent,comptabilite,cash,709.0,22,
9061.0,gardes gardes,guardsmen,other,guardsmen,37.0,80,
9252.0,preneurs,takers,other,taker,41.0,77,
6917.0,des flocons d’avoine,oatmeal,dietetique et nutrition,oatmeal,19.0,91,
10135.0,scorbut,scurvy,other,scurvi,73.0,64,
482.0,pollué,polluted,adjectifs essentiels en,pollut,9.0,95,
1733.0,une soustraction,a substraction,education et ecole,substract,3.0,99,
10169.0,adolescent,teenager,other,teenag,75.0,63,
1920.0,le chaos,chaos,guerre et paix,chao,493.0,27,
5087.0,du fromage,cheese,nourriture et boissons,chees,733.0,22,
9098.0,complexe,intricate,other,intric,38.0,80,
8994.0,vaisseau spatial,spaceship,other,spaceship,36.0,81,
8716.0,arbuste,shrub,other,shrub,30.0,85,
7590.0,une cale,a wedge,voiture et mecanique,wedg,82.0,61,
5744.0,klaxonner,to honk the horn,vocabulaire se deplacer moyens de transport,honk,78.0,62,
726.0,une branche,a branch,arbres plantes jardinage,branch,53.0,71,
7829.0,un labyrinthe,a labyrinth,mythes legendes et heros,labyrinth,53.0,71,
1688.0,étudier,to study,education et ecole,studi,679.0,23,
10439.0,seau,bucket,other,bucket,90.0,59,
5774.0,un contre écrou,a counter nut,outils et bricolage,nut,155.0,48,
10104.0,impératrice,empress,other,empress,72.0,64,
6076.0,prêter,to lend,commerce et affaires,lend,97.0,57,
5825.0,du papier de verre,sandpaper,outils et bricolage,sandpap,9.0,95,
9628.0,des lunettes de soleil,sunglasses,other,sunglass,51.0,72,
2866.0,les détritus,the garbage,les taches menageres,garbag,264.0,38,
10714.0,brasseur,brewer,other,brewer,111.0,54,
5631.0,la marche arrière,the reverse gear,vocabulaire se deplacer moyens de transport,revers,16.0,92,
1402.0,l’éternité,eternity,le temps,etern,164.0,47,
10190.0,tire,pulls,other,pull,76.0,63,
3216.0,du diamant,diamond,materiaux et matieres,diamond,617.0,24,
5430.0,redoutable  effroyable,formidable,sentiments et emotions en mots,formid,61.0,68,
6031.0,un objectif de vente,sales target,commerce et affaires,sale,478.0,28,
5877.0,maillot de corps,undershirt,vetements et accessoires en,undershirt,2.0,100,
248.0,s ‘éloigner,to move away,verbes action et mouvements,away,5221.0,5,
1086.0,un ajournement,a adjournment,loi justice juridique en,adjourn,5.0,97,
10973.0,à venir,forthcoming,other,forthcom,139.0,50,
3102.0,s’opposer à qn,to oppose sb,environnement ecologie,sb,366.0,33,
12197.0,profondeur,depth,other,depth,700.0,22,
9002.0,farce,pranks,other,prank,36.0,81,
1038.0,la clémence,clemency,loi justice juridique en,clemenc,13.0,93,
10734.0,peu profond,shallow,other,shallow,113.0,54,
1010.0,clément,mild,loi justice juridique en,mild,126.0,52,
10198.0,rapidement,swiftly,other,swiftli,76.0,63,
11057.0,casier,locker,other,locker,149.0,48,
2766.0,un drap,the sheet,la maison,sheet,184.0,44,
10846.0,promenade,parkway,other,parkway,123.0,52,
3252.0,l’expansion,expansion,religions et croyances,expans,1261.0,15,
7589.0,une boite de vitesses,a gearbox,voiture et mecanique,gearbox,189.0,44,
896.0,la peine de mort,the death penalty,crime criminalite,penalti,1878.0,12,
5573.0,un kayak,a kayak,vocabulaire se deplacer moyens de transport,kayak,33.0,83,
9834.0,logiquement,logically,other,logic,59.0,68,
4964.0,couper en cubes,to dice  to cube,verbes cuisine,dice,117.0,53,
10286.0,ancien,vintage,other,vintag,80.0,62,
11015.0,moineau,sparrow,other,sparrow,143.0,49,
2725.0,une devise  une monnaie,a currency,argent banque finance,currenc,1183.0,16,
7239.0,infecté,infected,les maladies,infect,10.0,95,
11680.0,choc,clash,other,clash,318.0,35,
4078.0,ronfler,to snore,les cinq sens,snore,9.0,95,
7820.0,rusé,cunning  sly,mythes legendes et heros,cun,12.0,94,
4133.0,un fruit de la passion,a passion fruit,fruits,passion,21.0,90,
5163.0,de la liqueur,liqueur,nourriture et boissons,liqueur,2.0,100,
8575.0,enflammer,freehold,other,freehold,28.0,87,
9372.0,abrider,crowder,other,crowder,44.0,76,
1800.0,une grimace,a grimace,gestes et positions,grimac,15.0,92,
7291.0,un ulcère,an ulcer,les maladies,ulcer,45.0,75,
4288.0,un zèbre,a zebra,animaux sauvages zoo,zebra,157.0,47,
10394.0,croûte,crust,other,crust,86.0,60,
12069.0,équateur,ecuador,other,ecuador,553.0,26,
2472.0,une mélodie,a melody  a tune,musique,melodi,21.0,90,
6696.0,temps de traversée,lead time,industrie,lead,18982.0,2,
9637.0,eau plate,stillwater,other,stillwat,51.0,72,
3593.0,la cornée,the cornea,decrire tete et visage en,cornea,5.0,97,
5057.0,les plats à emporter,takeaway food,nourriture et boissons,takeaway,9.0,95,
1332.0,à la mode,trendy,decrire quelquun en,trendi,12.0,94,
438.0,malheureux,unfortunate,adjectifs utiles,unfortun,3839.0,6,
5173.0,du jus de pommes,apple juice,nourriture et boissons,juic,403.0,31,
6542.0,fournisseur,supplier,industrie,supplier,69.0,65,
7468.0,en congé maladie,on sick leave,sante et medecine,sick,305.0,36,
7821.0,se venger,to avenge,mythes legendes et heros,aveng,114.0,54,
2623.0,le record du monde,the world record,sport,record,3862.0,6,
2792.0,les stores,the blinds,la maison,blind,381.0,32,
6096.0,moscou,moscow,les noms geographiques en,moscow,934.0,19,
9299.0,vers l ouest,westwards,other,westward,42.0,77,
12376.0,verre,glass,other,glass,1069.0,17,
4984.0,ébarber,to trim,verbes cuisine,trim,143.0,49,
1491.0,régulièrement,regularly,le temps,regularli,368.0,32,
4418.0,lundi,monday,les oiseaux,monday,1308.0,15,
10147.0,boueux,muddy,other,muddi,74.0,64,
9730.0,enfumé,smoky,other,smoki,54.0,70,
2698.0,un bulletin de salaire,a pay slip,argent banque finance,slip,230.0,40,
9285.0,file d attente,queue,other,queue,42.0,77,
9723.0,droit,upright,other,upright,54.0,70,
2947.0,le vent,the wind,meteo climat,wind,1951.0,11,
1950.0,préemptive  préemptif,preemptive,guerre et paix,preemptiv,22.0,90,
541.0,temporaire,temporary,adjectifs essentiels en,temporari,3375.0,7,
12063.0,roulant,rolling,other,roll,546.0,26,
12486.0,cœur,heart,other,heart,1546.0,14,
10293.0,épuisement,whomp,other,whomp,80.0,62,
7586.0,un vilebrequin,a crankshaft,voiture et mecanique,crankshaft,8.0,96,
12388.0,licencié,fired,other,fire,1103.0,17,
8762.0,jacquet,backgammon,other,backgammon,31.0,84,
5491.0,un faux raccord,a jump cut,films et cinema,jump,341.0,34,
8068.0,un entretien,an interview,recherche emploi,interview,777.0,21,
7951.0,une langue maternelle,a mother tongue,par theme langage parole,tongu,142.0,49,
3654.0,des yeux verts,green eyes,decrire tete et visage en,eye,1414.0,14,
7696.0,coût,cost  charge,comptabilite,charg,728.0,22,
9081.0,repenser,rethink,other,rethink,38.0,80,
9352.0,avec colère,angrily,other,angrili,43.0,76,
7561.0,les feux de brouillard,fog lights,voiture et mecanique,fog,164.0,47,
3550.0,une capitale,a capital,vocabulaire ville et lieux publics,capit,1936.0,11,
1254.0,la pédicure,pedicure,salle de bain,pedicur,28.0,87,
9745.0,motoneige,snowmobile,other,snowmobil,55.0,70,
5783.0,un niveau à bulle,a spirit level,outils et bricolage,level,775.0,21,
5737.0,être à la dérive,to be adrift,vocabulaire se deplacer moyens de transport,adrift,24.0,89,
1858.0,l’armistice,the armistice,guerre et paix,armistic,214.0,41,
8113.0,les heures de bureau,office hours,entreprise monde du travail,offic,3564.0,7,
410.0,injuste,unjust,adjectifs utiles,unjust,38.0,80,
11090.0,ravage,havoc,other,havoc,154.0,48,
3304.0,le karma,karma,religions et croyances,karma,129.0,51,
6411.0,des lits jumeaux,twin beds,vocabulaire hotellerie,bed,365.0,33,
3812.0,la chair,the flesh,corps humain,flesh,127.0,51,
8569.0,en retard,overdue,other,overdu,28.0,87,
2402.0,un concert,a concert,hobbies et loisirs,concert,690.0,23,
11460.0,cultivé,grown,other,grown,231.0,40,
9183.0,doué,gifted,other,gift,40.0,78,
8250.0,l’énergie géothermique,geothermal energy,energie renouvelable,geotherm,202.0,42,
3261.0,un jésuite,jesuit,religions et croyances,jesuit,124.0,52,
8144.0,le pays de naissance,country of birth,identite infos personnelles,birth,899.0,20,
6023.0,un entrepôt,a warehouse,commerce et affaires,warehous,121.0,53,
12402.0,serré,tight,other,tight,1133.0,16,
106.0,actuellement,currently,adverbes utiles,current,9444.0,3,
556.0,vaste,extensive,adjectifs essentiels en,extens,405.0,31,
3144.0,un flot de lave,a lava flow,catastrophes naturelles,lava,114.0,54,
12673.0,peut être,maybe,other,mayb,2860.0,8,
5110.0,un sandwich,a sandwich,nourriture et boissons,sandwich,274.0,38,
7885.0,l’interprétation,interpretation,livres et ecriture,interpret,246.0,39,
6723.0,une jauge,a gauge,industrie,gaug,402.0,31,
3974.0,un bloc note,a notepad,voyage et tourisme,notepad,20.0,91,
11936.0,trimer,slave,other,slave,457.0,29,
3750.0,un genou,a knee,corps humain,knee,439.0,30,
1917.0,la violation,the violation,guerre et paix,violat,1380.0,15,
9170.0,bond,tittle,other,tittl,39.0,79,
10228.0,géant,jumbo,other,jumbo,77.0,63,
10551.0,sans l école,unschool,other,unschool,98.0,57,
8488.0,groupé,bundled,other,bundl,27.0,88,
1802.0,à quatre pattes,on all fours,gestes et positions,four,48771.0,1,
12048.0,dédié,dedicated,other,dedic,532.0,26,
12633.0,correctement,properly,other,properli,2459.0,9,
7277.0,paralysé,paralyzed,les maladies,paralyz,28.0,87,
6226.0,une vibration,a vibration,aeroports avions,vibrat,31.0,84,
10874.0,parrain,godfather,other,godfath,126.0,52,
1089.0,un arbitrage,an arbitration,loi justice juridique en,arbitr,3114.0,8,
8551.0,flagrant,soaring,other,soar,28.0,87,
5891.0,un chapeau melon,bowler hat,vetements et accessoires en,hat,180.0,45,
8038.0,féliciter,to congratulate,verbes utiles communication,congratul,209.0,42,
9764.0,non libre,unfree,other,unfre,56.0,70,
9214.0,foi,credence,other,credenc,40.0,78,
5262.0,faire du surf,to go surfing,plage et bord de mer,surf,121.0,53,
