ID,PORTUGAIS,POLONAIS,INTERVAL
7499,área de trabalho,pulpit,65
7057,lancer.,ułan,48
10452,partida,wyjazd,42
14480,jogar,grać,8
12267,odiar,nienawidzić,27
14065,duro,twardy,9
14462,produzir,produkować,8
10747,advogado,adwokat,39
3409,stroud,strach.,88
8824,comerciante,kupiec,51
12336,imigração,imigracja,25
14075,acesso,dostęp,9
5732,dumbledore,chrabąszcz,77
6073,bétula,brzozowy,75
6488,deformado,wichrowaty,62
6645,supervisão,przeoczenie,69
5740,veterinário,weterynaryjny,77
9890,sagrado,poświęcony,48
90,enfisema,rozedma,100
285,malcheiroso,śmierdzący,99
9414,assédio,molestowanie,30
12584,pai,ojciec,25
13761,terra,ziemia,13
12357,instituições,instytucje,7
681,bode.,wróżyć,92
5414,flutuabilidade,pławność,79
770,precaução,zapobiegawczy,99
4030,dormindo,we śnie,86
2643,viscosidade,lepkość,91
3932,pronunciar,wymawiać,42
2901,fralda,pielucha,88
13266,grego,grecki,18
3646,polia,krążek linowy,87
383,brunel,bluel.,100
5810,samambaia,paproć,75
68,corajosamente,odważnie,100
6717,aclamado,uznany,58
13432,chapa de ebulição,koło,17
13832,tive,miał,7
12535,assalto,napaść,24
14048,arquivos,akta,6
5745,reaberto,ponowne otwarcie,64
2569,jurados,jurorzy,78
13182,romano,rzymski,19
7169,recuperado,odbity,30
6135,coquetel,koktajl,68
5183,crunch,schrupać,79
9813,pentágono,pięciokąt,47
12524,julian.,juliański,27
8433,desinantemente,unanked.,60
10517,literário,literacki,44
3874,atalho,skrót,80
11988,especulação,spekulacja,25
22,batom,pomadka,100
6025,unilateral,jednostronny,58
12983,billy,menażka,20
9193,vantagens,zalety,22
13067,irmão,brat,15
7617,gordinho,tłuszczowy,64
7393,retratar,przedstawiać,39
1604,sly.,chytry,96
14158,computadores,komputery,7
8476,forja,fałszować,48
14340,recusou,odrzucony,16
5652,ígneo,ogniowy,77
2359,mais engraçado,najzabawniejszy,93
9075,inativo,nieaktywny,51
7963,aparar,przycinać,46
4804,despercebido,niezauważony,76
3228,negligência,zaniedbanie,70
12452,propagação,rozprzestrzeniać się,25
8374,problemático,problematyczny,60
5062,vesúvio,vesuvius.,81
1921,muco,śluz,95
3559,otimista,optymistyczny,83
10563,entupimento,zatykanie,41
3856,acessórios,akcesoria,71
7677,clemente,łaskawy,55
9996,firmemente,stale.,48
8275,moinho de vento,wiatrak,59
12076,câncer,nowotwór,31
10786,mordomo,lokaj,41
3007,botão,pokrętło,83
3702,maçante,nieciekawy,86
12740,fénix,feniks,25
9652,antecipado,oczekiwany,41
14465,associação,stowarzyszenie,12
5896,beira-mar,nabrzeże,76
12107,controlada,kontrolowany,12
4530,temperado,hartowany,47
10421,matriz,matryca,44
8960,michelangelo.,michał anioł,56
7521,zumbis,zombie.,28
5280,parte de cima,do góry nogami,79
4039,imaculado,nieskazitelny,85
10929,atracar,kuszetka,38
1160,capuchin,kapucyn,97
9205,dolly,laleczka,54
4083,moto de neve,skuter śnieżny,83
14033,pensar,myśleć,8
12659,indústria,przemysł,17
11895,surto,wybuch,32
2585,barra lateral,pasek boczny,92
5927,dor de cabeça,bół głowy,70
14381,valores mobiliários,papiery wartościowe,13
9088,vinil,płyta winylowa,55
10342,dinamarquês,duński,45
13111,q.,q,21
9875,pintainho,pisklę,43
13012,desfeito,nie zrobiony,22
3698,para baixo,zniżkowy,49
879,feixes,belki,58
5835,estrela do mar,rozgwiazda,76
11066,aleatoriamente,losowo,40
11556,sal,sól,34
4372,bobina,cewka,81
2234,mochileiro,autostopowicz,87
3654,rucker.,rurnik.,88
5425,bighorn.,duży róg,79
13343,apropriadamente,odpowiednio,18
14038,senhor,pan,12
7042,certificação,orzecznictwo,44
171,arquidiocese,archidiecezja,100
7931,coco,orzech kokosowy,62
5974,queimador,palnik,74
7751,estômago,brzuch,62
12946,selecionando,wybieranie,12
3851,frustrado,udaremniony,75
3246,índigo,indygo,89
6075,cruel,okrutny,75
12752,último,końcowy,25
3799,sarampo,odra,87
10979,notação,notacja,38
8299,pavilhão,pawilon,58
12735,inteiramente,całkowicie,9
11852,chupar,ssać,26
14264,necessário,potrzebne,6
13397,gato,kot,16
1773,mindinho,mały palec,91
763,abobrinha,cukinia,99
7507,covardemente,tchórzliwy,65
6347,dir.,reż,73
14486,recurso,funkcja,11
2934,retaliar,zemścić się,49
10551,momentum.,pęd,43
13465,mão,ręka,12
5722,gopher.,suseł,41
8712,hamster,chomik,57
11901,polegada,cal,23
3501,entalhe,karb,59
2531,xerez,sherry,92
8200,leve,lite.,60
4362,confessar,wyznać,47
9022,litoral,linia brzegowa,54
5798,whomp.,fiktor,76
1291,contraproducente,montażowy,95
3149,sacristão,zakrystian,89
8782,clínico,kliniczny,47
14353,descrito,opisane,11
8497,oxidado,zardzewiały,59
10285,eu no,mięso,45
4150,renovado,odnowiony,61
11766,afortunado,mający szczęście,34
10662,constantemente,stale,43
4149,mochila,plecak,71
27,inibir,hamować,65
8697,besteira,głupie gadanie,57
10302,glória,chwała,45
9458,cova,grób,41
11457,báltico,bałtycki,37
6461,não condutor,niekonstrukcyjny,72
8801,níquel,nikiel,55
13500,segurança,bezpieczeństwo,13
11270,progressivo,progresywny,20
4752,audácia,śmiałość,82
6621,queimada,bushfire.,58
2003,parentética,wzięty w nawias,91
11851,crimes.,przestępstwa,18
14378,unidades,jednostki,7
10919,beijo,pocałunek,38
12899,futebol,piłka nożna,23
6441,embaixo da agua,podwodny,72
9363,arquiteto,architekt,46
10789,ferramentas,narzędzia,23
1424,cantos,śpiewy,54
8926,bicho-preguiça,lenistwo,56
1105,polêmica,polemiczny,83
11178,ersatz.,namiastka,39
11928,extraordinário,nadzwyczajny,33
545,reacionário,reakcyjny,96
13733,consciente,świadomy,13
6780,capataz,majster,70
2322,pix.,szkatułka,93
10514,comprado,zakupione,29
7793,proposição,propozycja,60
10350,designer.,projektant,11
12713,igual,równy,17
8677,autismo,autyzm,58
8586,rasgado,rozdarty,58
10045,porta-voz,rzecznik,47
479,bebido,pił,99
7532,lince,ryś,65
4464,eurasian,eurazjatycki,83
7091,via expressa,droga ekspresowa,66
14145,chamar,dzwonić,9
3293,tribesmen.,plemienia,89
152,túnica,tunika,82
9703,gritar,krzyk,41
5227,fetichismo.,fetyszizm,68
14437,separado,oddzielny,16
14118,dado,dany,12
11848,aprovação,aprobata,21
7720,til,aż,63
9245,por baixo,pod spodem,54
4870,diminuindo,obniżenie,42
11554,saldo,balansować,28
13008,senha,hasło,22
12316,caçador,myśliwy,27
6613,sable.,sobole,70
450,oitador,asker.,100
9539,náutico,nautyczny,52
11687,tabela de desempenho,karta z punktami,35
102,impressão de impressão,printmaking.,100
8001,parley,pertraktować z nieprzyjacielem,62
4253,ock.,oint.,85
5597,booby.,głupek,69
2845,chou.,rozetka,91
11229,barragem,zapora,37
14392,peças,części,9
12963,johnny,jasio,22
7327,educaçao fisica,pe.,65
12063,escritor,pisarz,22
13278,pat.,poklepać,17
2007,fosfórico,fosforowy,89
4301,brócolis,brokuły,84
10059,tocos,fiszorki,40
10083,palha,słomka,46
13081,revista,czasopismo,20
13940,incluindo,w tym,7
2847,colagem,kolaż,90
2946,cabras.,kozy.,49
6652,giz,kreda,69
5131,folic.,foliowy,80
12693,mouse,mysz,25
2191,mais fria,chłodniej,93
14497,ler,czytać,6
13153,paquistão,pakistan,20
14498,industrial,przemysłowy,17
2250,plenário,plenarny,93
4711,insônia,bezsenność,82
10133,fraude,oszustwo,47
3980,adjacente,przylegający,85
5426,seton.,ustaw na,79
2657,vacilou,zachęcony,80
11846,fator,czynnik,26
11123,trilha sonora,ścieżka dźwiękowa,38
11174,facilitar,ułatwiać,36
13679,índia,indie,14
10928,negociações,negocjacje,29
14435,ganho,wygrał,9
8581,naufrágio,wrak,49
13896,sob,pod ,7
12369,maçã,jabłko,28
14396,reivindicações,roszczenia,10
12749,pm,po południu,25
5920,rever,poprawiać,18
9726,dob.,dog,50
5738,pereceu,zginąć,67
2942,dandelion,mniszek lekarski,89
13356,independente,niezależny,14
2321,embriaguez,pijaństwo,75
868,provedor de justiça,ombudsman.,98
12094,that,que.,31
4865,peninsular,półwyspliwy,82
5497,glândula,gruczoł,73
6238,recreação,rekreacyjny,35
11124,impressão,wrażenie,25
7811,rove.,wędrować,62
12475,míssil,pocisk,24
1528,bexiga,pęcherz,96
13387,cavalaria,kawaleria,17
1741,patrocínio,patronat,95
6845,cobertor,koc,62
10402,fugir,uciekaj,45
7550,evocativo,sugestatywny,64
10006,asno,osioł,47
13018,sábado,sobota,21
5450,visitante,gość,11
2623,comitiva,otoczenie,92
12402,filmagem,strzelanie,23
12245,princesa,księżniczka,30
6658,carver,rzeźbiarz,70
13650,jurídico,prawny,9
14123,resultado,wynik,7
12235,prisão,więzienie,20
6140,liberação,luz,73
12874,luta livre,zapasy,23
6445,heron.,czapla,72
3715,lava-louças,zmywarka,84
3916,bolota,żołądź,84
10672,mantendo,utrzymywanie,16
12722,mãe,mama,24
3452,desobediência,nieposłuszeństwo,86
1004,peixe-espada,miecznik,98
12393,financeiro,budżetowy,27
1454,alpinista,wspinacz,71
1020,forjado,wykute,98
13968,gerenciamento,kierownictwo,11
13178,comprimento,długość,19
6615,infundado,bezzasadny,71
10927,plástico,plastikowy,39
13892,antes,zanim,7
5448,espúrio,fałszywy,78
12867,peru,indyk,23
11967,ie.,tj,32
3675,tocando,stukający,52
3570,com ciumes,zazdrosny,88
1748,iídiche,jidysz,95
11493,vênus,wenus,22
153,anestesia,znieczulenie,100
11148,download,pobieranie,30
6669,passeio,wdrapywać się,54
924,recurvo,nawrócić się,57
5780,libélula,ważka,76
12801,profundo,głęboko,24
7579,dobrado,zgięty,64
8154,prateleira,stojak,46
7840,monóxido,tlenek,63
5516,amendoim,orzeszki ziemne,43
750,disfunção.,dysfunkcja,90
2795,amora,jeżyna,91
9241,nomen.,nomina,54
3288,salvamento,odzysk,68
30,torresmos,skwarki,100
2960,concessão,koncesja,68
5672,édipo,edyp,77
18,faceta,aspekt,58
978,ensino médio,liceum,98
13634,não registrado,niezarejestrowany,14
11333,osso,kość,32
14004,indo,pójście,8
5471,libertário,libertarianin.,66
8296,muito ruim,kiepski,60
5162,assinante,abonent,57
1638,leme,ster,94
11804,fábrica,fabryka,30
3422,arsenal,zbrojownia,86
4164,salada de repolho,kolesław,85
7547,iate,jacht,56
14189,chave,klucz,12
9827,conexões,znajomości,12
7805,primitivo,prymitywny,61
4460,quakers.,kwakry,68
10706,área coberta,talia kart,41
4605,colar,naszyjnik,81
1121,com moderação,oszczędnie,97
4681,banquete,bankiet,80
5421,cisma,schizma,78
2759,pageant.,korowód,88
6896,admitidamente,wprawdzie,69
5449,idiota,idiotyczny,32
13861,ele,on,7
3999,árcade,arcadian,77
10136,seda,jedwab,46
13383,implemento,wprowadzić w życie,15
12326,classificação,zaszeregowanie,8
2814,decarboxilase.,dekarboksylaza.,91
6383,purga,oczyścić,63
13407,passado,przeszedł,10
4735,pano,szmata,68
8790,sésamo,sezam,57
13665,colo,okrążenie,12
5618,fife,piszczałka,77
12108,sim,tak,31
12337,contexto,ustawienie,10
8104,fotos,fotki,39
3437,degas.,odgazować,88
2046,olimpianos.,olimpijczycy,80
6489,embaraçoso,żenujący,50
7968,microondas,kuchenka mikrofalowa,62
3459,suculento,soczysty,88
1457,tabor,bębenek,96
8478,lápis,ołówek,57
14228,máquina,maszyna,11
10148,chimpanzé,szympans,46
295,crux,sedno sprawy,100
2874,leprechaun.,krasnoludek,88
9600,rant,tyrada,43
7894,atrito,tarcie,62
3744,compradores,kupujący,81
12569,jatos,dysze,22
4492,errático,niekonsekwentny,72
13589,concordar,zgodzić się,12
7999,savana,sawannah.,62
8229,autoritativo,autorytatywny,59
8661,frete.,fracht,57
7479,feto,płód,65
8007,australiano,australijczyk,55
1238,hipóteses,hipotezy.,83
1654,escroto,worek mosznowy,95
5438,tonca,tonkin.,79
9000,queda de energia,zaciemnienie,53
10339,receita,przychód,41
11667,galo,kogut,34
6758,sem dúvida,niewątpliwie,70
10874,deputado,zastępca,37
7307,inventor,wynalazca,57
3853,di-hidroxi.,dihydroksy.,86
7990,champanhe,szampan,62
13027,christopher.,krzysztof,21
11504,décimo nono,dziewiętnasty,36
6977,apareceu,popychany,22
13569,acampamento,obóz,14
4651,servicemen,serwigency.,83
5634,reminiscente,pamiętny,70
7419,conquistas,osiągnięcia,35
10913,rã,żaba,37
7752,ruidosamente,głośno,63
7094,pulga,pchła,67
14131,vezes,czasy,5
14211,semanas,tygodnie,10
6563,proctor.,cenzor,72
13789,felicidades,dzięki,12
9208,centavos,centów.,29
6156,simpático,współczujący,73
0,intita,intencje,8
3528,abacate,awokado,86
4915,pós-guerra,powojenny,81
9342,manifestantes,buntownicy.,53
13757,sulista,południowy,13
10032,predefinição,domyślna,44
187,afluente,dopływ,92
10066,gancho,hak,34
10215,hale,krzepki,46
8103,integrante,całka,27
2220,pragas,plagi,40
1685,falo,prącie,96
6743,playboy.,lekkoduch,69
13873,qualquer,każdy,5
2327,mineiro,górnik,40
8819,escavação,kopać,48
1352,lodo,szlam,96
11259,territórios,terytoria,13
4968,rouxinol,słowik,81
12949,adequado,odpowiedni,16
14371,significativo,istotne,12
5455,o portador,okaziciel,65
12392,porra,pierdolić,24
13673,jersey.,golf,14
3125,sem precedentes,monotonny,86
2892,açoitado,bitowany,59
1871,fluente,biegły,95
12292,moscou,moskwa,29
7324,surgir,powstać,51
3216,nepalês,nepalia.,89
9609,lineman.,dróżnik,51
8942,devastador,niszczycielski,42
8551,plasma,osocze,59
3403,adaptado,przydatny,72
8989,mais claro,wyraźniejszy,56
1187,refração,refrakcja,86
12512,assistindo,oglądanie,14
8155,soldagem,spawalniczy,57
10506,essa noite,tej nocy,44
13399,quente,gorąco,17
9612,complicado,skomplikowany,43
9839,noivando,ujmujący,17
13854,fora,na zewnątrz,6
8283,fibrose.,zwłóknienie,61
11310,perfeitamente,doskonale,38
2078,nitroso,azotawy,94
3912,efígie,wizerunek,83
11616,racismo,rasizm,35
12929,triplo,potroić,22
1936,coronet,diadem,91
1494,confundir,pomylanie,96
5100,articulado,przegubowy,68
8920,gripe,grypa,56
230,subgrupo,podgrupa,93
9854,cairo,kair,49
4094,wiener.,parówka,83
6625,coiote,kojot,56
12342,guiné,gwinea,28
6609,ancestralidade,pochodzenie,70
8251,horizonte,sylwetka na tle nieba,60
541,sinhalês,cejloński,99
10281,condado,hrabstwo,45
4653,ponto de vista,punkt widzenia,82
2336,para o sul,na południe,61
2051,fortificação,fortyfikacja,69
13307,escrevi,napisał,18
13529,ampla,szeroki,13
1959,encolhido,skurczony,95
6385,assim que possível,jak najszybciej,73
6326,cadinho,tygiel,73
9345,trabalho de casa,praca domowa,53
11011,tartaruga,żółw,36
13642,registros.,dokumentacja,8
4072,blackjack.,maczuga,85
11918,dirk.,sztylet,33
3789,marquee.,duży namiot,87
14413,funciona,pracuje,5
13964,quatro,cztery,7
1013,mandão,apodyktyczny,98
9894,cadastro,rejestracja,46
14311,escola,szkoła,7
2332,trilhão,kwintylion,91
4949,anarquismo,anarchizm,78
7315,homem de negocios,biznesmen,66
7214,cósmico,kosmiczny,67
5719,fictício,manekin,74
8847,zodíaco,zodiak,56
11418,espelho,lustro,34
13713,mar,morze,13
7778,focinho,pysk,63
8724,deb.,zimnica,57
8877,esgoto,ścieki,56
9375,polvo,ośmiornica,53
6677,fillmore.,wypełnić,71
13555,duplo,podwójnie,13
1557,beamer.,projektor,96
13208,raio,promień,18
45,escritura,pismo,83
2039,banqueiro,bankier,86
6643,desaparecer,znikać,38
9445,seqüestro,porwanie,37
7096,viola,altówka,68
7320,difamar,zniesławiać,34
13134,palhaço,błazen,20
7129,ciano,cyjan.,68
1664,presidentes,przewodniczący.,96
10449,georgiano,gruziński,42
8906,hector,zabijaka,56
9793,fagulha,iskra,35
941,quantitativo,ilościowy,95
1764,bloqueador,bloker.,86
8808,macedônio,macedoński,51
8265,landings.,lądowania,12
7122,lombo,polędwica,68
753,apostasia,odstępstwo,99
1878,derrubada,przewrócony,81
12565,provar,udowodnić,17
14106,nível,poziom,12
7743,esboço,naszkicować,57
4286,paganismo,pogaństwo,69
13314,invasão,inwazja,18
6721,inerentemente,właściwie,57
568,travestismos,transwestyzm.,99
11999,casado,małżeństwo,31
6540,secretamente,potajemnie,72
4905,capacitor,kondensator,79
13017,noroeste,północny zachód,22
6459,ferrugem,rdza,68
2938,compreender,zrozumieć,88
1103,sortie.,wypad wojsk oblężonych,58
4089,pegajoso,lepki,86
7284,petroleiro,zbiornikowiec,58
7007,stingray,płaszczka,65
14479,equipe,zespół,7
11588,cura,nieświadomy,36
12537,cópias,kopie,12
4437,tintureiro,barwiarz,82
12839,mola,wiosna,21
10398,nu,nagi,45
5095,conceder,przyznać,43
3339,hostel,schronisko,85
12775,criança,dziecko,18
14036,lar,dom,8
1098,sirenes.,syreny,75
626,invertebrado.,bezkręgowy,99
12952,momento,za chwilę,20
12150,sem fé,niewierny,31
10274,capela,kaplica,46
6329,barlavento,nawietrzny,67
3781,mais profundo,najgłębest,87
4195,subduction.,subdukcja,81
891,depositado,zdeponowany,58
11190,pirataria,piractwo,38
7300,tese,praca dyplomowa,66
13691,imenso,olbrzymi,14
5397,alvoroço,korowody,79
9961,raramente,rzadko,30
8767,todo dia,codzienny,57
4454,evaporação,odparowanie,68
556,se recuperar,bebunceback.,99
8927,marinheiro,marynarz,42
3257,caxumba,świnka,89
3538,desmontado,demontowany,82
13680,mordeu,fragment,13
6710,grávida,w ciąży,70
4974,placa-mãe,płyta główna,81
7283,carambola,carom.,65
3118,rigs.,platformy,57
12025,prost,prog,32
11093,canhão,armata,37
11299,culpado,winny,38
4811,deturpação,przekręcanie,79
1567,quilometragem,przebieg,96
12093,ucrânia,ukraina,31
552,desinlinvente.,odłączony,96
1556,frenchmen.,francudnich.,96
11441,rotas,trasy,19
14448,tornou-se,stał się,11
13810,isto,to,5
8564,inevitável,nieunikniony,58
8513,lâmpada,żarówka,57
2092,sobremesa,deser,93
12103,conversão,konwersja,20
12184,sem licença,nielicencjonowany,30
7997,incandescente,rozżarzony,62
6684,contribuição,kontrad,70
2423,newsworthy.,warty opublikowania,92
11430,trindade,trójca,37
3492,cevada,jęczmień,88
8486,envolto,owinięty,42
4247,delito,tort,82
8904,elizabethan,elżbietański,56
2851,esculpido,rzeźbiony,75
12246,cabelo,włosy,29
370,cingular,ckularny,100
11473,drake,kaczor,36
10952,anúncio,zapowiedź,14
2319,balançar,kołysać,83
7488,submissões,zgłoszenia,48
7326,redefinir,resetowanie,63
10783,buscando,poszukiwanie,28
7514,exibir,eksponować,30
10301,carnaval,karnawał,45
11095,em outro continente,za granicą,39
4506,aguardam,czekać na,52
13546,costa,wybrzeże,15
6875,caldeira,bojler,64
14390,forças,siły,9
12637,programação,programowanie,12
6353,milestones,kamienie milowe,53
7982,reclamando,skarżący,32
14026,de acordo com,według,11
12529,havaí,hawaje,27
13062,garotas,dziewczyny,15
1244,enlouquecimento,freaking.,32
250,programadores.,programiści,33
13867,se,jeśli,5
9908,trincheira,rów,43
11762,capuz,kaptur,32
3295,punindo,karanie,24
12526,respondeu,odpowiedział,12
10084,hipótese,hipoteza,47
7187,rumores de rumores,grubared.,35
5643,carboxy.,karboksyl.,77
12548,matando,zabicie,12
13959,fim,koniec,8
3837,cagrão,cag.,87
5368,caucasiano,kaukaski,78
9984,reeleição,reelekcja,46
4835,capricórnio,koziorożec,82
9365,perigo,niebezpieczeństwo,53
6467,argent,srebrzysty,72
13934,então,następnie,6
11204,apelo,odwołanie,29
9082,frito,smażony,41
5201,certeza,pewność,79
5044,retrocesso,groupthink.,81
10221,aspirador,odkurzacz,46
7936,cascalho,żwir,62
8092,montaram,jechał,62
7335,idoso,w podeszłym wieku,66
10775,afiliação,przynależność,10
3235,meningite,zapalenie opon mózgowych,88
10757,medidor,miernik,40
4068,bazuca,bazooka.,85
4566,passo,krok,78
4598,suplantada,zastąpiony,76
11323,calha,koryto,38
3831,estrume,łajno,86
6233,birmanês,birmańczyk,74
3351,blob.,kropelka,87
1630,desertificação,pustynnienie,96
11519,instantâneo,lampa błyskowa,33
6289,brilho,jasność,38
3822,bordado,haftowany,85
13517,impresso,wydrukowany,12
4742,envergonhado,zawstydzony,81
9928,próximos,nadchodzący,48
14365,homens,mężczyźni,11
10264,lojas.,sklepy.,26
4821,escandinavo,skandynawski,77
11228,sentado,posiedzenie,28
314,anemômetro,wiatromierz,100
623,estrelado,gwiaździsty,99
11202,painel,płyta,36
9618,azevinho,ostrokrzew,50
7614,interessantemente,co ciekawe,64
12736,pressionando,pilny,14
4199,minúscula,małe litery,85
13828,sobre,o,5
3630,crapper,krojak,88
12966,inexplicável,niewyjaśniony,22
10132,instante,natychmiastowy,46
