ID,PORTUGAIS,RUSSIAN,INTERVAL
1227,asfalto,асфальт,95
6459,ferrugem,ржавчина,64
6773,cromatografia,хроматография,66
10032,predefinição,по умолчанию,40
2321,embriaguez,пьянство,71
8665,cleópatra.,клеопатра,53
10808,cresceu,выросла,38
1786,dalmatian,далматин,73
11354,sudão,судан,34
4286,paganismo,язычество,65
1351,intolerância,фанатизм,96
8385,pólvora,порох,55
4005,boa vontade,гудвилл,83
1255,maestro,маэстро,96
8764,fresno,фресно,53
14514,escrito,написано,9
1058,zelo,рвение,96
10509,cantando,пение,28
11164,genocídio,геноцид,34
4407,embrionário,эмбрион,80
11983,cidadãos,граждане,24
9687,barker,баркер,46
8306,emparelhado,сопряженный,20
8629,toupeira,крот,53
12875,odor,запах,20
1795,hereditário,наследственный,93
5663,terminus,термин,73
6446,dependente de confiança,обращение,68
9088,vinil,винил,50
12325,extratropical.,экстратропно,25
3624,charette,шарет,85
10281,condado,шестерня,41
13173,secundário,вторичный,17
2001,desmaio,обморок,67
9742,terapia,терапия,45
2010,misspelling.,поспешность,60
14217,de novo,снова,5
4445,primeiro plano,передний план,80
6566,perigo,опасность,51
6775,siegfried.,зигфрид,66
6556,afundado,затупка,68
10794,santiago,сантьяго,38
1243,orgulhosamente,с гордостью,96
12282,louco,сумасшедший,25
8104,fotos,фото,35
1148,nudibrânquio.,nudibranch.,96
5086,desenfreado,безудержный,77
1742,não editado,недействительный,93
6746,mobiliário,мебель,66
10308,chit.,овладеть,41
13985,público,публичный,8
712,não escrito,неписано,98
10258,espectadores,зрители,38
7380,sq.,кв,62
12305,maria.,мария,25
12237,geografia,география,26
5285,xintoísmo,shinto.,75
12007,col.,уполномоченный,28
14432,seguro,страхование,14
487,exagero,преувеличение,60
9814,fang.,фангл,45
12093,ucrânia,украина,27
3342,passant,пассажирование,87
2385,flagrante,вопиться,91
6239,insistir,призыв,22
10186,antraz,сибирская язва,42
119,camara,камара,100
8255,bem-estar,благосостояние,56
11273,serial,сериал,32
7942,pertinente,относящийся к,58
7226,raffles.,лотерей,62
5905,cartman.,картман,72
11198,velório,похороны,34
1581,adereços,реквизит,61
8195,variantes,варианты,40
9627,xingamento,проклинать,40
12819,presumir,предполагать,14
13206,determinar,определять,9
11810,nigéria,нигерия,30
4113,tendencioso,тенденциозный,82
12760,brad.,преступник,21
2418,rio abaixo,вниз по течению,91
10537,em segundo lugar,во-вторых,39
14486,recurso,особенность,9
14374,dezembro,декабрь,6
14504,corre,пробеги,7
7139,agostinho,августин,59
9314,berkeley.,беркли,49
4504,facas,ножи,80
6929,variadamente,потрясающе,65
4802,guitarristas,гитаристы,29
7135,se assemelha,напоминает,38
6801,mastigação,жевать,39
2208,titulação,титрование,89
3502,kala.,кала,86
14200,ação,действие,9
7143,foo.,фюра,63
7888,bam.,барабан,59
8571,jugoslava.,югослав,53
4749,phyllis.,филлис,79
12547,intercâmbio,обмен,21
7356,degeneratado,вырожденный,53
3369,riff,рифф,81
411,cianúrico.,цианурический,99
8058,granada,гренада,58
12463,taiwan,тайвань,24
5034,excretório,экскретор,77
13077,inning,институт,12
5978,wisp.,зрелище,71
13187,tênis,теннис,17
9274,rotterdam.,роттердам,49
12772,notre.,нотр,21
10722,emma.,эмма,38
4371,desvantagem,недостаток,66
306,doe.,деа,100
12559,ni.,ни,23
3804,aspirina,аспирин,84
5682,mamilo,ниппель,67
2791,jogável,воспроизводимый,89
3204,remodelado,отремонтирован,76
13981,ver,видеть,5
5882,comprimido,сжатый,44
11132,ficou,стоял,36
10067,jornalistas,журналисты,28
7209,biossíntese,биосинтез,63
1394,se destacarem,выделяться,93
8426,newark,ньюарк,55
4232,diddy.,дидди,82
13750,oportunidade,возможность,11
2610,jen,джен,89
6819,pomar  pasto,паддок,66
11776,ronald.,рональд,30
9403,descrição,дезертир,48
498,agilidade,ловкость,82
8219,catolicismo,католицизм,57
4324,deb.,деб,68
12013,walkie.,кабин,28
9886,greco,греко,44
13529,ampla,широкий,12
5536,rachado,взломанный,33
3756,boi,ос,84
7973,suffolk.,суффолк,58
6058,andar de cima,вверх по лестнице,71
9824,maroons.,марооны,39
2175,indefinido,неопределенный,91
8232,serena.,серена,57
7303,flexível,гибкий,53
4017,solstício,солнцестояние,80
13980,relatado,сообщается,5
608,pedicure,педикюр,99
14295,seguindo,следующий,5
404,palmyra.,пальмира,100
9205,dolly,долли,50
9723,castor,бобра,38
14148,proposto,предложенный,9
12667,equipe técnica,экипаж,19
2917,chiba.,чиба,88
2369,polietileno.,полиэтилен,91
5938,veronicas,вероника,58
1969,epistemologia,эпистемология,86
5168,rg.,рентабельность,76
4199,minúscula,нижний регистр,82
10891,barbara,барбара,37
4484,gracias,грасиас,80
11684,pernas,ноги,18
14458,pensamento,мысль,11
12380,ap,ап,25
3067,implicitamente,неявно,88
7524,ilimitado,неограниченный,62
7040,audiências.,аудитория,29
3048,caldeirão,котел,88
13501,padrão,стандартный,11
13018,sábado,суббота,18
9916,disposições,положения,37
9904,contatados,связался с,5
7826,christine.,кристин,59
12567,dil,дил,23
4829,enviado,посланник,74
548,melodrama,мелодрама,98
8773,viva,вива,53
2109,ampliar,расширяться,59
11606,oxigênio,кислород,31
903,duplamente,вдвойне,97
8859,osaka.,осака,52
11856,glen.,гладина,29
2744,lst.,лишний,89
282,kryptonite,криптонит,100
10793,preparatório,подготовительный,38
6358,espaço aéreo,воздушное пространство,69
11515,gr.,гер,32
2105,sagrão,пропасть,84
11734,cadeia,цепь,28
5001,kamikaze.,камикадзе,77
9097,iodeto,йодид,51
10602,diana.,диана,39
215,mortalha,палл,100
294,infrutífero,бесплодный,100
8179,bach,баш,56
6464,leilão,аукцион,59
1463,repreendido,выговор,79
1723,elogiar,похвальный,54
12369,maçã,яблоко,24
6550,meg.,мэг,68
1363,nig.,ниг,96
12375,principalmente,в первую очередь,25
3452,desobediência,непослушание,83
12548,matando,убийство,10
10627,revelar,раскрыть,21
3621,lençóis freáticos,подземные воды,85
1477,diretor.,старший мастер,93
5436,andrômeda,андромеда,75
8789,dora.,дора,53
9571,bunker.,бункер,43
2489,hermafrodita,гермафродит,89
11816,contrafacção,подделка,27
6564,denso,плотный,59
8148,implorar,очень прошу,46
9267,libéria,либерия,49
12360,neve,снег,25
12771,animal,животное,12
1101,diocesano,епархиальный,96
3436,escandinávia,скандинавия,86
4466,nehru.,нерушитель,80
2449,bedfordshire,бедфордшир,90
211,valão,валлонский,100
11771,reconhecido,признан,6
13563,construído,построенный,13
7337,luxo,роскошь,45
4138,todo-poderoso,всеобъемлющий,82
1319,harpia,гарпияна,96
6512,salmonella.,сальмонелла,68
5274,evangelion.,евангелион,75
7498,indus.,индус,62
3214,feldspato,фельдспар,87
5044,retrocesso,groupthink.,77
12950,sexta-feira,пятница,19
5237,aircrew.,воздушный экипаж,51
3837,cagrão,канг,84
8190,hipopótamo.,бегемот,57
8374,problemático,проблематично,55
6683,distinguir,дифференцировать,40
10016,mortal,мрачный,34
5064,sectário,сектант,74
14236,morto,убитый,10
8801,níquel,никель,51
12314,diário,ежедневно,25
7803,bombeiros,пожарные,44
7932,rube.,побуждение,59
4085,whiz.,вики,83
8459,tesouraria,казначейство,54
14090,washington,вашингтон,9
8103,integrante,интеграл,23
7282,inseto,насекомое,58
10020,caxemira.,кашмир,43
11471,vender,продавать,21
9336,destroços,обломки,49
7539,saltaft.,тафт,62
5849,mezanino,мезонина,70
6281,diarréia,диарея,70
6744,lansing.,легинг,66
14327,d,дюймовый,7
12043,metrô,метро,27
9712,circo,цирк,46
13599,retornou,вернулся,9
6117,colosso,колосса,70
7852,berço,колыбель,58
1472,lemmings.,леммингс,81
4789,veracidade,правдивость,79
12584,pai,отец,22
501,gnarls.,гнарлс,99
6871,clone,клон,37
8272,crença,кредона,55
8632,beethoven,бетховен,54
12915,touchdowns.,приземление,9
1342,nanômetro,нанометр,96
911,henchmen.,приспешники,97
14066,adicionado,добавлен,5
14305,ar,воздух,8
10021,componentes.,компоненты,27
1385,tricloroetano,трихлорэтан,96
9082,frito,жареный,37
6295,sui.,суи,69
8529,slater,салфетка,54
11328,roxa,пурпурный,34
12100,ds.,дс,27
2111,linfoma.,лимфома,91
2605,mica,слюда,89
7758,sith.,сиська,60
3182,borrão,размытие,75
7549,meio do verão,середина лета,61
12813,ac.,action,20
13695,antigo,бывший,12
4140,beduíno,бедуин,77
11535,tailandês,тайский,32
11945,décima primeira,одиннадцатый,28
8525,cheshire,чеширский,54
14205,incluído,включен,6
13371,montanha,гора,12
8749,pasteur.,пастер,51
7478,commandos.,коммандос,33
7660,cintura,талия,54
11237,general,генерал,34
11384,laura,лаура,33
13427,disputa,спор,9
11544,assento,сиденье,19
2785,novo mercado,новый рынок,89
3246,índigo,индиго,87
952,squall.,шквал,89
13196,cleveland.,клевев,16
8575,ditadura,диктатура,51
3282,polimerase.,полимераза,87
10577,cenas,отснятый материал,39
1729,sociológico,социологический,41
1808,invadido,превышать,93
7035,abt.,ат,64
1570,transiente,преходящий,92
8862,laos,лаос,49
9827,conexões,соединения,11
5405,réplica,реплика,66
13327,movimento,движение,14
8986,aba.,аба,49
13663,louis,луи,12
12131,candidato,кандидат,19
4365,jagger.,джаггер,80
7049,molho,соус,63
13398,morta,мертвых,14
13719,aka.,ака,12
