ID,PORTUGAIS,CHINESE,INTERVAL
6476,nitidamente,急剧,69
9440,mao.,毛,49
3017,cavidade,腔,88
5115,humanóide,人形,75
10853,decatlo,迪卡侬,38
10057,hackney.,哈克尼,44
14180,julho,七月,6
5493,sloan.,斯隆,75
2928,civilmente,civil,88
7367,marxista,马克思主义者,59
7192,decência,十分之一,64
9901,gravidez,怀孕,45
6977,apareceu,爆发,19
9737,campainha,凸轮,40
10854,difícil,艰难的,37
3151,despesa,支出,75
5992,cavalo-marinho,海马,72
5188,evergreen,常绿,77
11109,natação,游泳的,32
4946,reiterado,重申,57
2620,estereoscópico,立体,89
13622,curso,课程,12
8785,migração,移民,44
4423,fabuloso,极好,80
6773,cromatografia,色谱法,67
1257,mais espesso,较厚,96
14167,família,家庭,11
14490,virado,转身,9
7557,boa noite,晚安,62
9013,demitir-se,辞职,25
7388,cidade natal,家乡,62
2478,pica-pau,啄木鸟,91
4274,oxidase.,氧化酶,82
9968,pimenta,辣椒,45
12866,ca.,加利福尼亚州,20
2912,o jantar,饭店,87
366,tetrahydrocannabinol.,四氢呋喃醇,100
1126,bannister.,栏干,97
14452,principal,领导,7
3549,artrópode,节肢动物,85
13944,iorque,约克,8
12943,de quem,谁的,19
4752,audácia,大胆,79
8341,tela de pintura,帆布,57
8689,tristemente,可悲的是,54
854,soler.,劳工,98
10611,diesel,柴油机,38
9851,bairro,自治市镇,43
2128,bongo,邦戈,82
7240,mayflower.,五月花,64
6853,tudor,铎,67
11491,entrada,输入,32
1376,trina,小丁条,96
9499,cocô,船尾,46
11658,restante,余,31
3850,crosser.,讲话,82
13362,definiram,定义,13
10824,navalha,剃刀,38
4640,purificação,纯化,80
8263,madras,马德拉斯,57
162,kana,假名,99
13345,prática,实践,12
4861,sudanês,苏丹人,79
5766,scottie.,斯托蒂,69
6013,colunista,专栏作家,67
7792,residir,ab,31
10973,madagáscar,马达加斯加,38
4401,x-burger,芝士汉堡,81
12581,terrorista,恐怖分子,19
13008,senha,密码,18
5216,brutus.,哈库斯,77
4113,tendencioso,招待,82
593,cromatina,染色质,99
3119,soquete,插座,77
1423,tirosina,酪氨酸,95
9862,tragédia,悲剧,43
6710,grávida,孕,68
3695,dormente,休眠,85
5988,podre,烂,72
4924,natal,纳塔尔,78
10748,sem fio,无线的,38
8989,mais claro,更清晰,52
9043,marítimo,海上,49
8296,muito ruim,瘸,56
9551,dalai,达赖斯,48
8412,gravitação,引力,47
9845,santos.,桑托斯,45
7059,diplomacia,外交,65
2814,decarboxilase.,脱羧酶,89
4334,lançador,发射器,63
706,à tona,漂浮,98
5322,loiras,金发女郎,62
8182,paz,和平,48
2227,analisador,解释器,90
9319,endossar,挚,31
189,awa.,aw,100
1060,colheres,勺子,51
4655,revisitar,重新审视,64
5829,para a frente,直截了当,73
492,prisão de ventre,便秘,96
10402,fugir,逃货,41
10052,borracha,橡皮,43
14354,mulheres,女性,11
8836,jamestown.,詹姆斯敦,53
8466,sufrágio,选举权,56
12732,piscina,水池,20
2799,stentor.,一站式,89
1663,infortúnio,不幸,91
4634,resfriar,荡平,70
11992,bryan,布莱恩,28
2358,dessalinização,海水淡化,91
1147,duro de matar,死硬死硬的顽固的,97
12693,mouse,老鼠,22
8643,perspectiva,前景,41
6496,glorioso,辉煌,69
11599,par,pe,29
11816,contrafacção,假冒,27
11049,justificar,证明合法,24
5066,leyland.,莱蓝,78
8424,horace,霍勒斯,56
9202,transe,发呆,50
8757,mozart.,莫扎特,54
3099,seqüestrado,劫持,50
13946,preços,价格,18
7283,carambola,卡罗姆,62
12374,elétrico,电的,17
10918,resemate.,后果,38
10881,grosso,厚的,36
10538,crepúsculo,暮,40
5178,nontop,马不停蹄,77
3864,vovô,爷爷,84
12795,dama,贵妇人,21
12775,criança,孩子,15
7280,dev.,开发,63
12747,amigo,friend,13
13858,primeiro,第一的,6
5928,bolonha,博洛尼亚,73
47,spitz.,斯皮茨,100
4184,springer.,兴趣者,83
8585,senador,sen,55
12503,herói,英雄,19
8423,pseudo,伪,56
11162,cocaína,可卡因,36
8644,geográfico,地理学,34
10823,focado,专注,29
11612,blair,布莱尔,32
4358,soja,酱油,82
3992,ginkgo,银杏,84
13114,condutor,司机,12
308,churchyard.,墓地,100
8237,columbine,鸽子,57
2329,taxa escolar,学费,91
9903,etanol,乙醇,45
11249,dublin,都柏林,35
11752,bristol,布里斯托尔,30
9996,firmemente,稳步,44
10868,newport.,纽波特,38
2068,mártir,烈士,62
12642,entretenimento,娱乐,19
10112,walsh.,沃尔斯,43
9348,dante.,丹特,49
2006,carpinteiros,木匠,47
10030,barbados.,巴巴多斯,44
6512,salmonella.,沙门氏菌,69
10432,monarquia,君主制,40
9006,coventry.,考文垂,52
11586,rio.,里约,32
4262,virilha,腹股沟,82
11026,maru.,玛鲁,37
5461,perfurado,punch,38
13842,ano,年,6
8993,nó corredio,活结,52
8824,comerciante,商人,48
4142,mais escura,dark,83
780,balase.,基层,98
9747,quarterbacks.,四分卫,14
4384,snapper,捕捉器,66
12853,samoa.,萨摩亚,20
14462,produzir,生产,7
4820,predecessores,前辈们,45
13524,eco,回声,13
1908,brilhando,发光,73
4038,ária,咏叹调,69
7219,lanes,车道,26
928,bismuto,铋,97
8723,assassino,杀手,54
5221,assimétrico,片面,77
8469,cólera,霍乱,56
8387,flandres,佛兰德斯,56
12339,n / d,纳,25
10341,telecomunicações.,电信,30
11268,transito,过境,22
4039,imaculado,无暇,83
9615,resumir,总结,37
1839,endurecido,僵硬,89
485,malthus.,马尔萨斯,99
5082,servo,仆人,57
4150,renovado,翻新,58
11708,médio,中等的,31
565,mysid.,蒙西西德,99
10445,pescoço,脖子,38
12835,manchester,曼彻斯特,20
6336,seminário,神学院,67
11154,depois disso,此后,36
2960,concessão,让步,65
563,roleta,轮盘赌,98
8069,pomar,果园,58
3998,misty.,蒙蒙,84
11941,wade.,韦德,28
6760,periférico,外围,61
4949,anarquismo,无政府主义,75
3072,amêndoa,杏仁,86
12036,cooperação,合作,12
1995,tétano,破伤风,93
9877,console,安慰,34
4320,piemonte.,皮埃蒙特,82
8830,inalterado,不变的,52
12028,disco,圆盘,26
12828,bebê,婴儿,20
208,levante,shrove,100
10802,pizza,比萨,38
1809,sprawl.,蔓延,86
9394,timor,东帝汶,49
13040,senior,高级的,17
10844,fusão,融合,38
1522,styx.,斯蒂x.,95
8532,rubens.,鲁本,55
5398,freira,尼姑,66
7295,spokane.,斯波坎,63
11655,queda,落下,12
7526,mergulhar,潜水,38
6861,ras.,拉斯,28
2163,irrealista,不切实际,91
6637,flúor,氟,67
9993,em todos os lugares,到处,44
2178,incontroverso,无争议,90
7961,cathy,凯茜,59
5101,polinomial,多项式,72
8018,knoxville,诺克斯维尔,59
339,antimônio,锑,100
1089,quimera,嵌合体,97
2324,schwarz.,施瓦茨,91
13359,citado,引用,7
2725,gentry.,绅,89
8078,feudo,世仇,54
4213,tesla.,特斯拉,82
1187,refração,折射,84
1476,trampolim,蹦床,91
12444,robinson,罗宾逊,24
11110,cópia de segurança,备用,35
3598,sobrescrito,上标,83
2972,aviador,空军,88
1693,náusea,恶心,94
5624,baht.,铢,75
10087,gale.,大风,40
4855,gatsby.,盖茨比,79
6653,rígido,死板的,64
9782,pendente,待办的,46
852,inclemente,incl,98
12658,diversão,乐趣,22
11462,cúpula,圆顶,32
4666,inflamado,点燃,55
4714,hanukkah.,光明节,80
8868,imparcial,无偏见,53
9206,riverside,河边,50
728,dugong,儒家,97
9799,praga,布拉格,46
7670,reggae.,雷鬼,62
8869,notório,臭名昭著,49
7734,couro,皮革,61
7117,paramilitar,辅助部队,65
10971,jackie.,杰基,35
13716,menos,较少的,12
11031,tiroteio.,枪战,36
4827,lister.,凭证,78
11757,reforma,改革,20
14348,tirando,服用,5
14094,melhor,最好的,8
9409,derrick.,达里克,49
2435,acidúria,赤尿式,91
13497,mph,m,13
12544,carta,信件,18
5722,gopher.,耕地,38
14065,duro,难的,8
100,jubarte,驼背,100
3820,couture.,时装,85
1470,pentear,pep.,92
11917,jane.,简,29
5467,nikon.,尼康,75
9490,por pouco,狭小,48
1737,essência,要旨,93
8922,jeová,耶和华,52
871,taro,芋头,97
8945,trolls.,巨魔,28
1027,plácido,普莱尼里,97
7430,pullman.,铂尔曼,62
8070,sem fim,无穷无尽,59
12588,albert.,阿尔伯特,23
6788,fender,挡泥板,63
4486,grimm,格里姆姆,81
6552,chihuahua,奇瓦瓦,69
2610,jen,詹,90
8244,fardo,负担,55
9067,dalton.,道尔顿,51
4201,pst,太平洋标准时间,82
11385,pênis,阴茎,34
3678,notoriedade,诺格,85
10211,caranguejo,螃蟹,42
7917,worcester.,伍斯特,60
10822,marilyn.,玛丽莲,38
989,camelot.,骆驼照片,97
5158,fiasco,惨败,76
7677,clemente,克莱特,51
13625,claro,清除,11
10272,xangai,上海,42
1602,anglicanismo,英勇,41
8831,joyce.,乔伊斯,53
3817,paridade,平价,85
3711,sansão,samson.,85
10677,cervo,鹿,39
9979,hydroxy.,羟基,44
10875,nepal,尼泊尔,38
13926,até,甚至,7
4478,heer.,he,81
3113,nadador,游泳者,75
4065,peróxido,过氧化物,82
7908,sionismo,犹太思义,60
7347,heinie,海因,63
4837,frigorífico,冰箱,64
6027,bolsas,包,36
2809,drenagem,引流,89
8833,nervosa.,神经源,53
10914,galáxia,星系,35
13751,indicar,表明,9
2993,tiffin.,蒂芙,88
12492,alma,灵魂,23
382,hillcrest.,希尔克罗斯特,100
6573,dresden,德累斯顿,69
7691,geométrico,几何的,59
9040,variedade,大批,50
9735,ole.,奥尔,46
9913,camboja,柬埔寨,45
5392,cheira,闻起来,51
5426,seton.,出发,76
6495,governantes,统治者,50
7875,limpeza,清洁,56
10694,cambridge,剑桥,39
13912,informação,信息,5
4908,não programado,未划分的,79
10195,kirby.,柯比,43
10675,brent,布伦特,38
6793,nacionalistas.,民族主义者,38
11145,sereia,美人鱼,36
12870,rookie.,新秀,18
9534,pneu,胎,35
6988,miau,喵,66
12608,deserto,沙漠,21
451,crozier.,克罗泽尔,100
2507,emulsão,乳液,90
13932,ainda,仍然,7
7360,flak.,弗拉克,63
498,agilidade,敏捷,83
2170,cônsul,领事,62
14234,privado,私人的,9
9505,sally.,莎莉,48
7866,super nova,超新星,60
12650,tampa.,坦帕,22
4277,ambiente,周围的,82
9217,pré-histórico,史前,50
248,calvário,气概,100
10241,barbeiro,理发师,42
9745,manga,袖子,37
5843,esmeril,砂肌,73
2034,cátodo,阴极,90
14277,marketing,营销,12
9118,ómega,欧米茄,51
7467,transparência,透明度,46
11151,congo,刚果,36
8502,custódia,保管,55
1408,dorminhoco,轨枕,91
837,excesso de peso,超重,98
8228,vácuo,真空,57
7766,assédio moral,欺凌,44
7012,preenchimento,填充,42
2054,garibaldi.,加里波第,92
13130,oitavo,第八,17
7953,preservativo,避孕套,57
1093,enguias,鳗鱼,64
13483,calendário,日历,13
6328,congressista,众议员,70
13232,dodo,渡渡鸟,16
8610,uvas,葡萄,44
7343,cheerleading,啦啦队,58
12438,barry,巴里,24
5430,muffin.,松饼,74
10691,anglo.,盎格鲁,39
2931,mais distante,最远,88
51,chave,扳手,92
10943,graus,degr,23
8749,pasteur.,巴斯特,51
5816,evita,避免,6
11400,warner.,华纳,34
7132,casablanca.,卡萨布兰卡,65
11685,collins.,柯林斯,30
6089,difusão,扩散,60
13323,grã-bretanha,英国,15
13810,isto,它,5
14037,área,区域,9
2865,angélica,当归,89
8606,profundamente,深,55
10573,demografia,人口统计学,37
12371,aaron.,亚伦,25
283,fechar-se,特写,98
13685,alegar,宣称,9
13337,deus,上帝,14
8569,deriva,漂移,35
5262,rotineiramente,常规,47
12069,martelo,锤子,27
4255,retaguarda,后卫,82
14318,sempre,总是,9
14392,peças,部分,8
3636,irrigação,灌溉,84
10171,lugar algum,无处,43
11028,terremoto,quake.,36
7116,fracasso,胸围,50
10386,freeman,弗里曼,41
2570,fogueira,篝火,88
3100,kosher.,犹太犹太人,88
2572,gamelan.,游戏机,91
1771,estegossauro,斯特克雷斯,94
7028,cheyenne.,夏安,65
14055,vir,来,7
930,abismo,深渊,86
10123,chifre,喇叭,34
3132,montague,蒙塔格,88
2687,culinária,烹饪,90
511,allegro.,快板,99
11245,brinde,吐司,34
7966,pardal,麻雀,58
10094,demiurgo,贬义,44
5002,poinsétia.,一品红,78
7001,chaplin,杰普林,66
1969,epistemologia,认识学,87
5484,supermercados,超级市场,60
9731,doador,捐赠者,41
667,audível,可听,94
11761,atlético,运动,13
11512,hardy.,哈欠,31
619,rastreador,跟踪器,90
11962,evans.,埃文斯,28
4614,calorosamente.,热,80
3238,nematode,奈达特,88
5499,beaumont.,博蒙特,75
10428,acidente vascular encefálico,中风,36
4241,kraft.,牛皮纸,82
6735,peixe-gato,鲶鱼,67
1735,retificar,纠正,67
4322,tesselação,吻合器,78
7614,interessantemente,有趣的是,62
2636,turbante,头巾,88
12843,frigideira,平底锅,20
10961,dragões.,龙,17
10688,gentilmente,亲切地,39
1502,bessemer.,贝塞尔,95
13174,às vezes,有时,15
1891,hackers.,黑客,41
5302,talon.,爪,73
6494,rin.,凛,69
5232,espontâneo,自发的,69
7731,desastroso,惨重,59
2191,mais fria,cold,92
11387,leeds.,利兹,34
8107,pistolas.,手枪,40
5993,otimização,优化,52
12523,pelotão,队,19
9362,cemitério,公墓,49
487,exagero,夸张,61
13843,todos,全部,6
3769,aresta,棱,82
7255,encoberto,隐蔽,64
4496,hoey.,锄头,81
5564,shady.,阴凉,75
13194,oh,哦,16
1777,ciúmes,妒忌,91
12832,econômico,经济的,17
12552,pe,fr.,23
8858,gongo,锣,53
10202,ação de graças,感恩,43
12186,mercúrio,汞,26
10075,indonésio,印度尼西亚,42
1049,lustroso,光滑,97
11852,chupar,suck,22
14060,seis,六,9
12247,costa.,哥斯达,26
1319,harpia,哈,96
4083,moto de neve,雪地摩托车,81
3060,angular,棱角,88
4234,tweed,troed.,82
5250,carboxilato,羧酸盐,61
13304,fãs.,粉丝,11
9918,satanás,撒但,38
10784,supostamente,据说,38
13632,fórum,论坛,12
5473,desigualdade,不等式,69
10608,gandhi.,甘地,39
10793,preparatório,预备,38
2508,quinzena,两星期,88
7599,forro,衬垫,58
10601,convencido,说服,28
8145,inflamatório,炎症,58
14296,terminou,结束,7
12451,base de dados,数据库,24
5345,nevado,斯诺伊,76
10019,cabot.,卡博特,44
6640,europa.,欧罗巴,68
1787,apóstrofos,撇号,68
3299,cirílico,西里尔,87
2094,glicerol.,甘油,92
3095,torque,扭矩,88
12729,cavaleiro,骑士,16
4009,panteão,万神殿,84
4020,roscoe.,罗斯科,83
4926,pungente,庞,78
10600,caído,堕落,39
6876,tundra,苔原,66
3961,idiotas,蠢货,49
6218,clitóris,阴蒂,71
1149,gamão,步步高,97
6104,não autorizado,未经授权,72
14330,preto,黑色的,10
8501,cálculo,结石,56
11259,territórios,领土,11
12436,alívio,宽慰,24
6041,atum,金枪鱼,71
8747,pátria,家园,53
5206,paddy.,稻田,75
4826,descontroladamente,wild,79
12593,embalagem,包装,20
6331,amor,am,68
266,leniente,宽容,96
9437,porta de entrada,门户,48
8348,insubstanciado,未经证实的,57
5754,paralisia,麻痹,73
14146,nome,姓名,6
7736,ressonância,谐振,56
12089,compromisso,妥协,19
8115,antropologia,人类学,57
9738,silêncio,安静,41
11227,por exemplo,例如,35
8303,tate,泰特,56
5930,sarja,哔叽,72
8183,tasmanian.,塔斯马尼亚,58
1462,tremendo,trem,54
4338,iceman.,冰人,82
6287,confiar,依托,31
14200,ação,行动,9
8929,nazismo,纳粹主义,52
9485,infantil,幼稚,48
4817,portman.,波特曼,79
3759,tung.,桐,85
1958,lembrança,回忆,82
9444,enxofre,硫,45
13293,necessário,必要的,16
3833,pequim,北京,79
722,larva,蛆,95
6119,electra.,电器,71
14494,los,洛斯,38
11448,voltado para,面对,12
13246,atlanta.,亚特兰大,16
7282,inseto,昆虫,59
11543,arco-íris,彩虹,32
6850,mofo,模具,56
10867,de repente,突然,38
10579,potro,小马,21
12236,meia hora,半场,26
13111,q.,问：,17
4203,sucatear,废料,52
10681,sujo,肮脏的,39
7089,cervejeiro,酿酒师,38
8046,ódio,仇恨,59
12965,cometa,彗星,18
84,pertussis.,百日咳,100
7393,retratar,写真,36
6318,nádegas,臀部,68
14349,oferecido,假如,6
5728,anfiteatro,圆形剧场,74
12583,opor,坑,17
3663,dea.,数据包络分析,84
1325,clorofila,叶绿素,96
11078,dramático,戏剧性,30
12454,jonathan.,乔纳森,24
3133,renegado,叛变,58
6866,muito tempo,很久,66
654,roble.,ro,85
2681,cetona.,酮,80
12458,pedro,佩德罗,24
3594,sobreposição,重叠,56
13228,amarrado,捆绑,10
12021,palmer.,帕尔默,28
711,desserviço,驴子,98
13930,durante,期间,7
9476,hamburger,汉堡包,38
8503,cidadania,国籍,56
10840,esteroide,类固醇,36
12582,du.,杜,23
2564,salma.,萨尔玛,91
6246,boro,硼,71
5409,mais seguro,更安全,76
2656,midtown.,中城,90
10759,catedral,大教堂,38
10618,tibetano,藏,36
9064,buscador,寻求者,50
11325,sigma.,西格玛,34
14474,treinamento,训练,10
11636,comparar,比较,11
6177,pé grande,大脚,71
12327,arma,武器,14
2881,júba.,朱巴,89
1601,torno,车床,94
11048,badminton,羽毛球,37
11694,operadora,载体,28
10289,amir,阿米尔,42
14097,reunião,会议,9
7863,salsicha,香肠,56
11453,wyoming.,怀俄明州,33
10882,começou,beg,38
3438,orquídea,兰花,86
13779,william,威廉,9
2638,arqueiros,弓箭手,57
2416,congênito,先天性,90
11687,tabela de desempenho,记分卡,31
12998,multar,美好的,17
4880,condenado,注定,43
8190,hipopótamo.,河马,58
2314,alegrar,麾,86
6874,cilindros,气瓶,41
11995,traseira,后部,28
9669,diablo.,暗黑破坏子,47
8517,íris,鸢尾花,55
9875,pintainho,小鸡,40
2269,velcro,魔术贴,92
5247,intranet,内部网,77
8985,elaborar,精心制作的,44
575,à beira-mar,海滨,99
6888,leucemia,白血病,66
8172,retratando,描绘,23
9522,dal.,达尔,48
4225,influxo,涌入,82
4076,dowd.,陶笛,83
11370,délhi,德里,34
6061,prolongado,延长,64
8205,indução,就职,45
13694,defesa,防御,10
3550,gerencial,管理人,86
12255,continental,大陆,26
1692,desidratação,脱水,89
7590,islandês,冰岛的,29
3542,calçados,鞋子,86
8881,pulitzer,普利策,53
859,bowers.,鲍鱼,75
11045,argumentado,争辩,20
5528,feijões,豆子,34
11434,metilo,甲基,32
11551,começo,开球,31
3407,redwood,红木,84
14481,imprensa,按,12
10676,guardião,监护人,38
3768,exótico,异国,82
14116,junho,六月,6
125,kali.,卡利,99
2622,battleships.,战舰,58
7265,falência,破产,62
7773,cockpit.,座舱,59
618,lucrativo,利可拉德,99
10380,hilary.,希拉里,37
5183,crunch,嘎吱嘎吱,76
217,balas.,鲍拉斯,100
4972,dislexia,阅读障碍,78
11912,willie,威利,25
2278,cuco,布谷鸟,91
92,desintegração,解体,77
12917,unreferenciado,未被评罪,20
3326,syndication.,联合,55
1598,pensadores,思想家,86
4777,sindicalista,工会主义者,69
14152,pacote,包裹,20
5972,afundar,下沉,51
1195,fentanil.,芬太尼,97
370,cingular,凯氏,100
6498,avelã,榛,69
9541,não faz,不..,48
13101,principe,王子,17
3312,aeronáutica,航空学,71
7015,adoração,崇拜,59
178,bethesda.,贝塞斯达,100
13286,ele mesmo,他自己,16
10706,área coberta,甲板,38
4567,violoncelo,大提琴,80
6384,arbitrariamente,任意,70
14461,leva,带,5
5368,caucasiano,白种人,75
9187,clarence,克拉伦伦斯,50
4654,perséfone,珀塞弗,80
8885,rebatedores,劫持者,34
14385,ativos,资产,38
11670,décimo terceiro,第十三,31
11511,creme,奶油,32
13770,o suficiente,足够的,11
2945,fones de ouvido,耳机,82
14275,lan,局域网,60
14266,comente,评论,5
7900,cotovelo,弯头,57
9905,agressivo,挑衅的,35
6349,tacoma.,塔科马,70
9809,dedo,手指,32
9124,recordado,召回,29
5463,duna,沙丘,66
5607,réquiem,安魂曲,75
6362,beagle.,小猎犬,69
7596,ansiedade,焦虑,62
2785,novo mercado,纽马克网,89
11070,comprovado,验证,36
7938,incorporação,纳入,21
357,rascunhos,草稿,95
14074,distante,远的,8
5853,graal,格林,73
12954,prata,银,19
3653,ordenadamente,有顺序地,85
7358,veludo,天鹅绒,62
11516,largo,广阔,32
13013,moda,时尚,17
9263,loc.,当,50
11318,margaret.,玛格丽特,35
1613,ceilão,锡兰,94
10420,dwight.,德怀特,41
8764,fresno,弗雷斯诺,54
10731,triste,伤心,30
9945,jardim zoológico,动物园,44
6310,marroquino,摩洛哥人,66
7487,cebola,洋葱,58
10192,gama,伽玛,43
12024,blah.,布拉,28
5693,água doce,甜水,74
14463,tentar,尝试,6
6391,namorado,男朋友,68
9424,picasso,毕加索,49
10660,lilás,紫丁香,39
6389,gel,凝胶,67
11369,dedicada,投入的,31
4499,avaliadores,评估者,79
3496,retroativamente.,追溯,76
11952,tubarão,鲨鱼,22
8709,sonny,桑尼,54
1708,cobiçado,垂涎,91
14390,forças,军队,7
12495,barco,船,17
1564,lanceiro,矛曼,95
3743,peixes,双鱼座,85
2933,dido,迪托,88
2724,shaikh.,谢克,89
9129,i a,ia.,51
9911,inelegível,不合格,45
7436,xerife,谢,62
8506,agudo,急性,55
12966,inexplicável,无法解释的,19
13597,tomada,射击,12
14498,industrial,工业的,14
7344,stadion.,体育处,63
2515,cossaco.,哥萨克,82
12413,marte,火星,12
