ID,PORTUGAIS,ARABE,INTERVAL
2907,scrabble,الخربشة,88
13025,coronel,كولونيل,18
7376,assessores,المقيمون,62
9190,brute.,الغاشم,50
11192,moonraker.,مونراكر,35
11900,cristal,كريستال,28
1999,toxicologia,علم السموم,90
13884,três,ثلاثة,7
3777,escasso,متناثر,68
1503,cornish.,كورنيش,95
12251,sagrado,مقدس,25
6394,alecrim,إكليل الجبل,69
3369,riff,ريف,82
8316,congeladas,المجمدة,57
13786,por outro lado,غير ذلك,11
4454,evaporação,تبخر,64
10842,evacuação,الإخلاء,24
5240,discar,اتصال تليفوني,76
2695,leoncito.,ليونكيتو,90
10127,awm.,عوض,43
14382,completo,مكتمل,8
9263,loc.,لوك,50
938,aum.,أما,97
8397,oco,أجوف,47
10490,otomano,العثماني,38
14135,dos,دوس,5
5534,olympus.,أوليمبوس,74
6451,ariano,آريان,65
10722,emma.,إيما,38
12610,del.,ديل,23
13973,chamado,مُسَمًّى,8
3469,fob.,فوب,85
4697,schultz.,شولتز,78
8381,tempo de vida,أوقات الحياة,56
4602,ala.,علاء,62
12164,lift,مصعد,16
5374,hula,حولا,76
6138,postage.,رسوم البريد,71
13931,estado,ولاية,6
11714,anaheim.,أنهايم,31
5608,thrasters.,النتيجة,72
7494,apresentar,النزل,51
14232,homem,رجل,9
13267,ontário,أونتاريو,16
10360,vampiro,مصاص دماء,38
890,semântica,متعلق بدلالات الألفاظ,70
5580,colete,سترة,56
14217,de novo,مرة أخرى,5
2740,obediência,طاعة,85
9712,circo,سيرك,46
958,celíaco.,الاضطرابات الهضمية,97
10236,ko.,كو,40
3385,lúcifer,إبليس,85
9663,feminismo,النسوية,47
4849,diáspora.,الشتات,78
4867,defensor,مزيج,79
7812,smithers.,سميثرز,60
11583,monroe.,مونرو,32
8878,bono.,بونو,53
720,heckler.,هيكر,96
4172,radford.,رادفورد,82
9919,bart,بارت,45
14334,américa,أمريكا,5
7999,savana,سافانا,59
6637,flúor,الفلور,67
13252,chuva,مطر,14
7870,bg.,بي جي,60
658,existente,مقصود,98
10248,hostil,الصراعات,31
6262,loki.,لوكي,70
10985,rodar,غزل,30
12083,rigoroso,صارم,27
10678,promessa,يعد,24
13691,imenso,تسربت,12
13002,franquia,الامتياز التجاري,18
13483,calendário,التقويم,13
8187,malawi.,ملاوي,58
14294,carro,سيارة,9
8719,processo judicial,دعوى قضائية,48
10353,companheiro,صاحب,40
4121,pavimentou,مرصوف,61
4407,embrionário,الخلايا الجنينية,81
13724,thomas.,توماس,12
5019,encaracolado,مجعد,77
13045,discoteca,ديسكو,18
10712,carnegie.,كارنيجي,38
6950,sous.,سوس,64
1118,oceanografia,علم المحيطات,96
90,enfisema,الانتفاخ,100
6106,mangueira,خرطوم,68
6515,dildo.,دسار,67
2586,xerox,زيروكس,90
202,estanho.,بيوتر,100
4158,burley.,بورلي,82
13484,abl.,واهن,13
9390,protestante,البروتستانت,13
14247,força,قوة,8
11121,estônia,إستونيا,36
3647,jing.,جينغ,85
11853,vikings.,الفايكنج,23
6930,mush.,عصيدة,63
8976,gatinha,كيتي,50
11709,proximidade,قرب,30
4856,refinaria,مصفاة,62
719,mais fino,أنحف,98
6132,maggie,ماجي,71
5532,cipreste,شجرة السرو,74
12661,touro,ثور,17
14344,existir,موجود,8
13528,adão,آدم,12
340,avós,الجد والجدة,80
13343,apropriadamente,على وجه صحيح,15
860,analisado,تم تحليلها,48
3966,abóboras,القرع,57
9846,bicicleta,دراجة هوائية,39
5379,pippen,بيبن,76
4637,distrofia,ضمور,80
12860,guitarra,غيتار,20
3606,clem,كليم,85
595,sidi.,سيدي,99
4031,biscoitos,بسكويت,23
4358,soja,الصويا,81
7537,bourne,بورن,62
5959,glamour,جلام,72
6849,heliac.,هيليا,66
2230,entomologia,علم الحشرات,91
9284,mal sucedido,غير ناجحة,44
7239,confucionismo,الكونفوشيوسية,63
14063,departamento,قسم,9
329,imaterial,غير مادي,100
12829,bacon,لحم مقدد,21
2547,alface,خس,90
10949,agitação,الاضطرابات,37
5152,sofrido,undergone.,76
1748,iídiche,اليديشية,93
5935,hoc.,مخصص,72
853,kilkenny.,كيلكيني,98
8629,toupeira,خلد,53
4372,bobina,لفه,78
6310,marroquino,مغربي,66
2758,higiene,النظافة,88
3333,turnpike.,حاجر,83
8396,prestigiado,مرموق,56
11080,fantasma,شبح,33
11532,lacrosse,لاكروس,32
933,sodoma,سدوم,97
11279,elementar,ابتدائي,35
13306,sox.,سوكس,15
13535,ao longo,على مدار,13
10702,barril,برميل,35
10492,xá,شاه,40
12375,principalmente,بالدرجة الأولى,25
10685,pornô,إباحية,39
12922,prova,دليل,18
12516,civis,المدنيين,17
1693,náusea,غثيان,94
6032,assinada,دلالة,44
137,poroso,مسامية,100
8214,convulsão,تشنج,54
8051,akron.,اكرون,59
8945,trolls.,المتصيدون,27
7096,viola,فيولا,64
8366,manobra,مناورة,42
4049,provence,بروفانس,82
5530,blurb.,دعاية مغالى فيها,72
7158,eco.,سابقة بمعنى البيئة,64
2704,alerta,تنبيه,27
2725,gentry.,الطبقة الراقية,89
4598,suplantada,حلت محلها,72
10886,destacamento,مفرزة,29
2536,quilo,كيلو,87
3246,índigo,النيلي,88
4608,ciudad.,سيوداد,80
9073,renomear,إعادة تسمية,21
12762,águia,نسر,14
14384,liderar,يقود,7
13966,precisar,يحتاج,6
11418,espelho,مرآة,30
6562,atol,اتول,67
640,volução,جولدخ,93
126,janus.,مزدوج الوجه,100
5000,polígono,مضلع,68
14268,demanda,يطلب,20
7098,dix.,ديكس,64
3502,kala.,كلا,86
7853,varsity,اسكواش,60
6020,questionário,اختبار,71
9457,tens,عشرات,10
13932,ainda,ما زال,7
11060,nat.,نات,37
2966,sindi.,السندهي,88
12712,loren.,لورين,22
11187,paraguai,باراجواي,35
13073,simples,بسيط,18
9281,relacionamentos.,العلاقات,26
12986,alternativa,لبديل,8
1959,encolhido,تقلص,93
11028,terremoto,زلزال,35
3156,sacerdócio,كهنوت,88
13098,edward,إدوارد,14
13244,acordo,صفقة,12
6927,gutierrez.,جوتيريز,66
3036,pretória,بريتوريا,88
3087,fogosa,ناري,88
13929,caminho,طريق,7
4484,gracias,غراسياس,81
930,abismo,هاوية,85
4120,cass.,كاس,82
11771,reconhecido,معروف,6
12028,disco,قرص,26
12313,supremo,أعلى فائق,25
6074,renomado,شهرة,66
3441,não convencional,غير تقليدي,85
3409,stroud,سترود,87
13430,rosa,الوردة,13
5160,acometido,المنكوبة,76
12415,alvorecer,فجر,24
10377,parceiro,شريك,32
7646,odio,أواد,61
13113,praia,شاطئ بحر,17
12320,gloria,غلوريا,25
10455,pepsi,بيبسي,40
9394,timor,تيمور,49
7403,tolet,البنفسجي,61
345,aperte o cinto,بيلتون,100
1106,inteiro,غير منقطع,96
10068,catherine.,كاترين,44
4367,redesenvolvimento,إعادة التطوير,62
635,fitz.,فيتز,99
8031,cutler.,كتل,59
4063,killeen,كيلين,83
6305,spray,رذاذ,59
8479,salada,سلطة,55
8198,predominantemente,في الغالب,58
8526,no exterior,خارج البلاد,55
7509,feitiçaria,السحر,62
10875,nepal,نيبال,38
5749,castela,قشتالة,73
10866,declínio,انخفاض,13
12711,ônibus,أوتوبيس,20
13789,felicidades,في صحتك,11
3293,tribesmen.,رجال القبائل,87
5778,danadinho,شقي,73
9872,homossexualidade,الشذوذ الجنسي,36
9029,siberiano,سيبيريا,51
2974,magnólia,ماغنوليا,85
9798,guarda-florestal,الحارس,17
10207,jaquetas,جاكيتز,35
10420,dwight.,دوايت,41
10793,preparatório,الإعدادية,38
2869,aquífero,طبقة المياه الجوفية,88
4571,injunção,أمر قضائي,76
3843,oliva,أوليفا,84
1758,emocionados,بسعادة غامرة,51
12550,prolog,مقدور,23
4761,hélice,هيليكس,79
4788,halas.,هالات,75
11460,quarenta,أربعين,32
957,plaquetária,صفيحة دموية,91
12517,despedido,مطرود,10
1238,hipóteses,الفرضات,80
257,coeso,متماسك,56
4043,simplicidade,بساطة,82
4388,espuma,رغوة,77
4982,circuncisão,ختان,76
961,berber,بربر,91
3731,cro,كراه,85
5716,neto,حفيد,71
3278,kuan.,كوان,87
12896,lua,القمر,19
396,selênio,السيلينيوم,100
9983,refém,رهينة,35
9437,porta de entrada,بوابة,48
11252,atribuído,يعزى,14
5542,bioquímica,الكيمياء الحيوية,74
6388,lavagem,غسل,43
1951,moop.,موب,93
76,bambino,بامبينو,100
734,insatisfatório,غير مرض,98
6081,lex.,ليكس,71
10324,boeing.,بوينج,40
10594,arlington.,أرلينغتون,39
12154,er.,إيه,26
6091,lesma,سبيكة,52
13052,fé,إيمان,17
13100,guatemala,غواتيمالا,18
11672,hidrogênio,هيدروجين,30
452,durr.,حاصر,100
11536,provocante,استفزازي,30
2147,beldam.,بيلدام,92
13257,com cuidado,بحرص,7
10836,afegão,الأفغان,37
3742,mongol,المنغولية,83
10242,rural,قروي,42
1585,boogie.,البووجي,94
7132,casablanca.,الدار البيضاء,64
5988,podre,الفاسد,72
1093,enguias,ثعابين,63
102,impressão de impressão,printmaking.,100
3869,folheto,كراسة,82
3910,na estrada,جانب الطريق,84
4157,volga.,فولغا,82
6124,amônia,الأمونيا,71
11066,aleatoriamente,بطريقة عشوائية,37
14026,de acordo com,حسب,9
13733,consciente,واع,12
5132,bundy.,بوندي.,77
6732,cólon,كولون,42
5679,mostarda,خردل,73
993,eclético,انتقائي,97
10653,apanhador,الماسك,35
9116,oops.,وجه الفتاة,51
11168,com licença,عذر,33
13913,ambos,كلاهما,8
1444,diacríticos,التشكيل,88
4907,feminista,نسوية,72
9521,subordinar,المرؤوس,40
258,abertamente,علنا,100
11166,submetido,مقدم,22
12103,conversão,التحويل,17
3306,hexagonal,عرافة,85
895,enxerto,كسب,89
1814,galen.,جالين,93
9772,bullpen.,حظيرة الثيران,45
2119,bakersfield,بيكرسفيلد,92
2238,carfax.,كارفاكس,91
9136,paradoxo,المفارقة,46
12258,macho,الذكر,24
2745,cambriano,كامبريان,89
13326,hr.,انتشر,13
8372,macbeth.,ماكبث,56
4091,radon,رادون,83
13602,quinto,خامسا,12
1187,refração,الانكسار,83
7420,brutal,قاسي,47
12682,vendido,تم البيع,22
9455,lança,رمي,19
8249,impostos,الضرائب,24
1304,carpintaria,النجارة,87
7671,ecologia,علم البيئة,51
2359,mais engraçado,أطرف,91
9819,hiroshima,هيروشيما,45
10973,madagáscar,مدغشقر,37
5035,ritual,شعيرة,65
1137,polaris.,بولاريس,96
2235,squamish,سكاميش,91
13800,sobre,على,5
10429,fingir,فينك,40
1431,observadores,مراقبين,87
3499,vichy.,فيشي,86
10367,tat.,تات,40
9000,queda de energia,انقطع الكهرباء,49
4740,mather,ام,79
8176,vírgula,فاصلة,49
5731,gambá,possum,72
9476,hamburger,همبرغر,38
9289,za.,زا,50
2017,doodle,خربش,90
4379,acelerar,تسريع,35
3304,analítico,تحليلي,67
5037,desagradável,غير سارة,74
11613,musgo,طحلب,32
5247,intranet,الشبكة الداخلية,76
5317,matra.,ماترا.,76
6444,zelador,caretaker.,67
618,lucrativo,مربح,99
6384,arbitrariamente,على نحو إستبدادي,69
11901,polegada,بوصة,20
13353,contribuir,مساهمة,15
11984,açúcar,السكر,28
13857,depois,بعد,5
3801,munch,قضم,79
13003,manteve,أبقى,19
128,conversa,الثرثرة,97
13074,laboratório,مختبر,18
5851,telugu,التيلجو,72
14134,mudanças,التغييرات,5
10282,derbyshire,ديربيشاير,42
8500,nojento,مقرف,55
11871,malicioso,ضار,24
3203,cosmos,كوزموس,76
9271,capacete,خوذة,43
14058,saber,يعرف,7
9099,colocação,تحديد مستوى,50
2750,batten,سمن,88
12451,base de dados,قاعدة البيانات,24
3211,rainier,مطري,88
12172,milênio,الألفية,27
1150,fenol,فينول,91
10178,mick.,ميكان,43
13188,crianças,الأطفال,16
13938,ações,تشارك,6
13300,criado,رفع,13
10606,brincadeira,مزاح,39
7931,coco,جوزة الهند,59
3245,agonista.,عاجزة,79
9155,burro,جاكاس,50
4951,mesquitas,الجوامع,37
14323,qualidade,جودة,8
3478,companheiros,الصحابة,53
7203,rosario,روزاريو,64
14296,terminou,انتهى,7
14202,guerra,حرب,7
759,desodorante,مزيل عرق,95
13658,parecer,يبدو,9
13667,nada,لا شيئ,12
12743,max.,الأعلى,21
14417,limitado,محدود,9
9962,banheiro,مرحاض,44
8993,nó corredio,slipknot.,52
5244,rattlers.,يهاجر,74
14404,análise,مراجعة,7
9499,cocô,يتبرز,45
13992,baseado,قائم على,8
2660,richest.,أغنى,90
2389,obituário,نعي,83
13325,garantir,ضمان,14
11641,rebelião,تمرد,30
3016,coronado,كورونادو,88
5149,silésia.,سيليزيا,76
817,melaço,دبس السكر,98
8919,everest.,قمة افرست,52
2625,coroação,تتويج,62
3721,holandesa,الهولندية,85
14219,leste,شرق,9
9501,gangues,عصابات,22
9516,madeline.,مادلين,48
11157,renda,الإيرادات,32
9381,comediante,ممثل هزلي,46
11287,fita,الشريط,27
3736,lanche,وجبة خفيفة,75
14474,treinamento,تمرين,10
10601,convencido,مقتنع,28
6376,evert.,ايفت,69
6539,unificação,توحيد,67
14394,pergunta,سؤال,5
5438,tonca,تونكين,75
915,pease.,اندفاع,97
10567,desnecessariamente,بلا داعى,39
11084,mineração,التعدين,16
1660,carpa,كارب,83
6104,não autorizado,غير مصرح,71
8184,kero.,كيرو,58
4731,bibliotecário,أمين المكتبة,73
2828,desproteger,إلغاء حماية,51
6084,cerquilha,هاش,65
12654,não seria,ويل,22
7074,mórmons.,المورمونات,31
11590,poesia,الشعر,32
10355,estresse,ضغط عصبى,36
6513,impressionismo,انطباعية,69
4722,arcaico,ممات,79
3878,inglês,انجليزيه,84
8729,devon,ديفون,53
275,ibérico,الإيبيرية,99
870,imprudente,غير حكيم,94
8004,ancoragem,مرسى,59
10298,cientistas,العلماء,31
545,reacionário,الرجعية,94
3491,academia.,أكاديميا,85
6457,calibrar,غيج,69
14107,em geral,عام,8
7028,cheyenne.,شايان,64
1138,hav.,هاد,96
11188,vazio,فارغة,33
12834,na maioria das vezes,خاصة,21
11582,tyler.,تايلر,32
8317,exxon.,إكسون,57
13110,eric.,إريك,17
12928,sangue,دم,19
2861,bastões,عصب,56
4144,mais ampla,أوسعت,82
2999,gelatina,الجيلاتين,88
10914,galáxia,جالاكسي,35
9112,cone,مخروط,49
9321,cornualha,كورنوال,43
8469,cólera,كوليرا,55
11710,clássico,كلاسيكي,17
905,cultivado,زرع,65
13106,wickets.,النصيب,14
8314,mescla,هيذر,56
8364,núcleo,نواة,56
14169,registro,سِجِلّ,7
4669,heller.,هيلر,79
1350,água do mar,مياه البحر,96
3300,chien.,شين,87
14065,duro,صعب,8
12736,pressionando,الضغط على,12
812,sikkim.,سيكيم,98
9792,deutsche.,دويتشه,46
9591,gnomo,غنم,46
6978,darcy.,دارسي,65
2522,peruca,شعر مستعار,81
5656,huron.,هورون,74
4768,camaron,كامارون,79
7149,missionário,التبشيري,56
6945,nêutron,نيوترون,64
8946,paciente,صبور,38
7287,contaminação,تلوث اشعاعى,46
1544,formaldeído,الفورمالديهايد.,95
1933,marauder.,المارودر,81
12211,randy.,راندي,26
6354,indiretamente,بشكل غير مباشر,69
13367,6º,6th.,15
2781,aplausos,تصفيق,89
191,ostentação,المفاوضة,100
14313,anterior,سابق,11
11500,normando,نورمان,32
11664,ciro,سايروس,31
165,agir sobre,العمل على,100
9737,campainha,كام,39
10877,símbolos,حرف او رمز,19
13474,finalmente,أخيرا,7
6496,glorioso,المجيد,69
9805,garagem,كراج,44
9638,bronx,برونكس,47
792,eletrólito,بالكهرباء,95
7000,knuckles.,المفاصل,62
11094,páscoa,عيد الفصح,36
5947,micronésia.,ميكرونيزيا,72
1254,desavergonhado,وقح,96
13304,fãs.,المشجعين,11
2352,aiatolá,آية الله,89
1590,condensar,تكثف,50
983,texan.,تكسان,38
14434,requer,يتطلب,6
4498,hipertensão,ارتفاع ضغط الدم,80
11095,em outro continente,ما وراء البحار,36
2517,southland.,ساوثلاند,90
1248,nos bastidores,وراء الكواليس,96
2988,dúvidas,doubters.,84
13426,corrido,جرى,14
13867,se,لو,5
3695,dormente,في سبات عميق,85
4853,próstata,البروستات,76
14074,distante,بعيد,8
6905,dialeto,لهجة,49
5797,semicondutor,أشباه الموصلات,69
10507,pânico,هلع,40
13917,presidente,رئيس,10
5864,investidores,المستثمرين,63
10595,pil.,بيل,39
13400,carreira,حياة مهنية,14
14437,separado,متفرق,13
11007,burma,بورما,37
10070,cansado,متعبه,25
1291,contraproducente,عكسية,93
14030,versão,إصدار,8
2643,viscosidade,لزوجة,88
12397,reconhecimento,استطلاع,25
7639,colateral,جانبية,61
5299,má conduta,سوء السلوك,76
3467,sheila.,شيلا,87
10473,wang.,وانغ,40
10076,artemis.,أرتميس,43
8474,visando,تهدف,21
12627,francis.,فرانسيس,23
7282,inseto,الحشرات,58
14408,figuras,الأرقام,12
8794,saratoga.,ساراتوجا,53
11911,nuvem,غيم,26
10974,serra,سلسلة جبلية,37
5641,concebido,وضعت,65
8696,fofoca,نميمة,53
2264,homem das cavernas,رجل الكهف,91
11907,charlotte.,شارلوت,29
3925,gu.,قواد,84
13553,negrito,بالخط العريض,13
