ID,PORTUGAIS,JAPAN,INTERVAL
5930,sarja,サージ,71
4868,unitário,単体,78
7822,revelação,啓示,47
6245,alasca,アラスカン,69
7541,zaire,ザイール,61
4238,beau.,ボーブ,81
1654,escroto,陰嚢,93
248,calvário,カルバリー,100
7742,coro,コーラス,60
7488,submissões,出金,44
4163,logaritmo,対数,75
6588,khrushchev.,クルシェフ,67
5506,instabilidade,不安定,74
12638,intensidade,強度,17
6285,inibidor,阻害剤,62
8414,incrivelmente,信じられないほど,38
12073,espião,スパイ,25
10832,visão geral,概要,37
11190,pirataria,p p,35
6669,passeio,スクランブル,49
12500,o maior,一番大きい,23
12090,liderança,リーダーシップ,27
7997,incandescente,白熱,58
1909,ansiosamente,熱心に,93
2029,salvaguarda,救いard.,86
11973,nancy,ナンシー,28
13561,jones,ジョーンズ,12
2950,pirrolina,ピロリン,88
3155,precauções,予防,70
12764,pior,最悪,21
1962,mais rico,より豊かな,93
11006,ídolo,アイドル,35
6957,furtividade,ステルス,65
14023,diferente,違う,8
10926,monumento,記念碑,33
12853,samoa.,サモア,20
12182,alegações,al al,16
6367,sífilis,梅毒,69
860,analisado,分析しました,47
7616,carma,カルマ,61
7907,gregor.,グレゴー,59
3831,estrume,糞,84
206,functator,カンキュルチャー,100
12320,gloria,グロリア,25
9586,noel.,ノエル,46
12227,aniversário,誕生,12
14053,oeste,西,8
489,empurrão,shう,76
252,parlamentos,議員,17
12272,papa,法王,25
12711,ônibus,バス,19
13025,coronel,大佐,17
10120,calibre,口径,40
3406,esmagadoramente,圧倒的に,86
2852,intestino,腸,62
10435,vinci.,ヴィンチ,40
12080,iraniano,イラン,25
2589,esquisito,we we,88
12203,liberal,リベラル,16
14252,servidor,サーバ,6
11556,sal,塩,30
11714,anaheim.,アナハイム,30
4418,springbok.,スプリングボク,67
8524,cronologia,年表,39
3284,sharia.,シャリア,87
2237,tez.,テルズ,91
12441,franklin,フランクリン,24
1735,retificar,整然,66
8027,isabel.,イザベル,58
1073,bayou.,バヨー,96
13200,rainha,女王,15
4721,meia temporada,シーズン中,79
9350,sahara.,サハラ,48
1109,rosicruz,ロシックルシアン,96
785,moa.,堀,98
8518,meias,靴下,22
57,morrendo de fome,飢えて,84
9876,baterias,電池,20
2230,entomologia,昆虫学,91
6058,andar de cima,2階,71
9934,ginástica,体操,41
5402,aro,リム,65
251,caindo,転がり,70
6843,passaporte,パスポート,60
12112,kuwait,クウェート,27
864,eugenia.,エイジリア,97
66,identificar,ピンポイント,93
14038,senhor,氏,10
8576,grato,ありがたい,48
4095,redenção,償還,81
13906,cada,それぞれ,8
13722,privilégios,特権,11
9352,thorpe.,併,48
12492,alma,魂,22
9125,de madeira,木製,50
2335,conducente,uc cond,91
3682,firestone.,ファイストーン,85
6165,superpopulação,過疎化,68
65,contratempos,セックスバック,73
8752,cherokee.,チェロキー,52
68,corajosamente,bold bold,100
261,maçons.,フリーメソンズ,92
10097,escolta,護衛,35
4962,auxiliar,補助,76
9328,linda,リンダ,48
12573,mais fácil,より簡単に,23
2865,angélica,アンジェリカ,88
2517,southland.,サウスランド,90
13103,biográfico,伝記,17
12761,cabelo longo,長い髪,21
9995,carmesim,真紅,43
11816,contrafacção,偽造,27
8326,tóxico,毒,45
7293,infrangível,inf inf,62
9267,libéria,リベリア,49
12221,não poderia,could,26
13668,entrou,entered,10
1865,slicer.,スリス,93
12260,panda,パンダ,25
12373,atualizar,アップデート,7
14497,ler,読む,5
7249,cidadão,バーベス,60
5576,inesperadamente,unexpectedly,74
4854,galiléia,ガリリー,78
11031,tiroteio.,シュートアウト,36
1090,circunstancial,因用的,96
14021,nacional,全国,7
3932,pronunciar,発音する,38
5094,aden.,アデン,76
9866,whitman.,ホイットマン,44
5787,keystone,キーストーン,71
10534,incoerente,インコヒーレント,39
7138,prestígio,尊敬,63
6747,denunciado,無視されました,54
2367,prosperar,繁栄して,53
8582,pousada,宿,44
13394,revolução,革命,14
13355,por pouco,ほぼ,15
519,simeon.,シマン,99
11055,retrato,ポートレート,34
13614,chinês,中国語,12
12643,convidamos,招待,6
14258,acreditar,信じる,5
12637,programação,プログラミング,11
5302,talon.,タロン,71
13760,prix.,pr,11
3171,aleijado,不自由,73
14147,recentemente,最近,5
12731,perfeito,完全,21
7971,sheikh.,シェイク,58
13532,anteriormente,以前,13
10616,silva.,シルバ,39
9092,amante,愛人,42
11056,chá,お茶,36
9140,chrysler.,クライスラー,49
3103,shawnee.,ショーニー,88
14081,notícias,ニュース,11
9704,capitólio,議長,45
13768,em si,自体,11
5261,mccarthyism,マッカーヒズム,75
5043,maltês,マルタシー,77
7465,doca,ドック,46
12552,pe,fr,23
14316,macintosh,マッキントッシュ,41
10600,caído,倒れて,39
4167,geiger.,ガイガーー,82
12596,4,静か,23
14419,shows,ショー,7
7962,acadêmico,学術的,58
11722,hudson,ハドソン,30
9202,transe,トランス,49
13486,anti,抗,13
12337,contexto,setting,9
817,melaço,糖蜜,98
12943,de quem,だれの,19
8368,realização.,hall hall,54
9031,cloreto,塩化,50
10604,shopping,買い物,23
12360,neve,雪,25
3052,stontoff.,スタンドオフ,88
3622,maça,メース,85
3509,micah.,ミカ,86
3525,goran,ゴラン,86
8476,forja,フォージ,44
13582,história,話,11
8768,cardápio,メニュー,51
5323,rima,韻,61
1554,gostar,ゴスの,95
10161,homem morcego,バットマン,42
421,storyboard,ストーリーボード,100
14471,negócios,ビジネス,12
843,dey.,ディデー,98
10349,plymouth,プリマス,40
12692,samuel,サミュエル,22
13854,fora,外,6
5208,apressado,慌しい,75
6734,damasco,ダマスカス,66
13555,duplo,ダブル,12
3108,impala.,インパラ,88
12696,padronizar,パターン,20
6327,flytrap,フライトラップ,69
13656,atlântico,大西洋の,12
13317,indiana,インディアナ,15
5447,hipopótamo,カバ,62
787,falsificação,改ざん,96
6508,rowan.,row row,68
9789,ethernet.,イーサネット,45
13701,dados,データ,12
1545,obelisco,オベリスク,95
13139,manhã,朝,16
8859,osaka.,大阪,52
9110,mhz.,ムーザリー,50
12862,selvagem,野生,20
14489,números,数字,7
7223,conector,コネクタ,59
36,undemocrático,undocr,100
10666,stalin.,スターリン,38
13975,segundo,2番,7
6771,lanterna,ランタン,63
13131,gay.,同性愛者,17
12992,diagramas,ダイアグラム,17
8124,maconha,マリファナ,57
2755,luxúria,欲望,85
12130,tráfego,トラフィック,27
7526,mergulhar,飛び込む,38
6329,barlavento,wind wind,63
7432,wynne.,ウィン,53
11421,circunstâncias,状況,31
10450,grosseiro,失礼,38
11938,queijo,チーズ,28
13381,missão,ミッション,12
4744,nietzsche.,ニーチェ,78
10414,broadway,ブロードバート,40
7926,esperma,精子,59
3847,touchback,タッチバック,84
6359,reservistas,保護区,65
13507,vestígio,痕跡,12
14429,preço,価格,18
5423,mercadoria,商品,61
2475,lattice.,格子,86
13868,pessoas,人々,7
9737,campainha,カム,39
10114,landwehr.,land land,42
13590,em falta,不足,10
6963,afrodite.,媚びる,65
13772,verde,緑,11
3383,engatinhar,クロール,66
11146,indígena,先住民の,35
8504,talbot.,タルボット,54
8872,super estrela,スーパースターの,51
10813,viena,ウィーン,38
7016,reeves.,リーエブ,55
373,micose,白癬,100
3436,escandinávia,スカンジナビア,86
646,chartreuse.,char char,99
792,eletrólito,電解質,95
3262,ria.,リア,87
10931,materiel,マテリアレ,37
8935,medusa,クラゲ,51
3784,regressão,退職,80
5109,não especificado,未定義,76
6554,butão,ブータン,67
10324,boeing.,ボーイング,39
12823,criativo,クリエイティブ,20
3516,eucalipto,ユーカリ,86
3300,chien.,千里子,87
1547,orgia,乱交,93
10432,monarquia,君主制,39
5652,ígneo,火見,73
1616,ampulheta,砂時計,94
13237,mestre,主人,12
3551,topeka.,トッカー,86
9887,marx.,マルクス,44
3136,roper,ローパー,87
12807,acoplado,併せて,12
8758,magnético,磁石,35
4499,avaliadores,評価者,78
13438,literatura,文学,14
8181,rodham.,ロダム,57
14503,distribuição,分布,19
7171,carney.,カーニー,63
2208,titulação,滴定,90
2730,esmerilhamento,研削,66
10660,lilás,ライラック,38
14401,específico,特定の,7
8059,pepino,キュウリ,57
9588,da mesma forma,同じく,46
12969,atraso,遅れ,7
3930,costular,息切れ,84
10521,pobreza,貧困,39
3433,clippers.,バリカン,76
6198,flagship.,旗艦,70
13497,mph,m,13
2008,advérbio,副詞,90
2926,bade.,ベード,88
12131,candidato,候補者,19
14426,requisitos,要件,6
6075,cruel,残酷,70
7424,sabedoria,知恵,62
10389,flagstaff.,フラッグスタッフ,40
12745,fotografia,写真,11
6474,tremores secundários,余震,54
13865,nós,私たちは,5
10562,pedregulho,ボルダー,38
13955,alto,高い,7
9234,trigo,小麦,49
478,trifosfato,三リン酸,99
2823,máximo,most,88
9555,receptor,受容体,40
11062,sérvio,セルビアン,36
13337,deus,神様,14
12724,ferida,けが,16
4594,prolífico,pr然,79
5104,redesenhado,再設計されました,20
5002,poinsétia.,ポインセチア,77
7988,cenário,シナリオ,47
10551,momentum.,勢いに,39
9061,camiseta,シャツ,35
10077,explícito,expl expl,42
5491,jud.,善意,74
11520,darwin.,ダーウィン,30
11911,nuvem,クラウド,25
3040,capricho,カプリツェ,83
3082,lisp.,舌足らずの発音,88
7309,bebida,飲料,59
6341,esposas,妻に,69
12667,equipe técnica,クルー,19
12626,fantasia,ファンタジー,22
6641,aparentado,同族の,67
13075,crítico,致命的,11
1447,banheiros,トイレ,41
3762,picar,チョップ,62
10914,galáxia,銀河,35
7163,alquimista,錬金術師,62
8619,cozinha,台所,40
7018,hacking.,ハッキング,37
249,newsweek,ニューシーズ,100
6297,tablóide,タブロイド,64
13544,lee.,李,13
14336,padrões,基準,11
10916,cobre,銅,37
8698,tenebrae.,tbr,53
7861,antiguidade,アンティーク,49
10867,de repente,突然,38
12365,pérola,パール,24
6280,jaspe,碧玉,68
13884,três,三つ,7
5053,basque.,バスク,74
2410,tauranga.,タウランガ,91
8739,psicológico,心理学,32
12108,sim,うん,27
8060,pacers.,ペーサー,53
4225,influxo,流入,81
4290,hominem.,ホモイネム,81
5889,sacerdotes,僧侶,41
11257,destruir,破壊する,13
226,interleague.,インターレイグ,100
6486,addison.,アドゾン,68
2780,primer.,プライマー,85
10442,terrier.,テリア,39
12465,juventude,若者,22
13929,caminho,方法,7
9821,saltine,丹骨,44
4973,creatina,クレアチン,77
11865,qualquer pessoa,誰も,29
895,enxerto,グラフト,89
603,protozoários,原生動物,99
697,viciado,ジュンクリー,87
3616,roupa de baixo,下着,77
7845,euler.,オイラー,59
343,termita,テルマイト,100
7502,salisbury,ソールズベリー,62
8047,facções,派閥,43
13700,londres,ロンドン,12
13897,feito,作った,5
5976,tédio,退屈,70
15,jaguatirica,ocelot,100
8732,ioga,ヨガ,53
2271,folsom.,フォルサム,91
3947,ish,hは,83
4169,bigode,口ひげ,79
7253,traidor,浮気,46
11853,vikings.,バイキング,23
5662,sensação,感覚,57
4560,knut,kn,80
11266,intervenção,介入,33
643,jirga.,ジルガー,99
4041,gauss.,ガウス,83
961,berber,バーバー,91
2071,melanoma,メラノーマ,92
14215,efeito,効果,10
13654,sam.,サム,12
13157,gif.,g g,17
13554,estimado,感謝,9
2261,radiante,放射,91
14220,semelhante,似ている,10
37,estupramento,rap rap,32
10741,coletado,集まった,24
9274,rotterdam.,ロッテルダム,49
6269,carboidrato,炭水化物,68
8330,nascer do sol,日の出,55
5440,alíquota,アリコート,75
6834,irracional,不合理な,64
6789,safári,サファリ,65
10827,assentamento,決済,32
13682,carolina,カロリーナ,12
10109,não identificado,縁起された,42
7248,elegibilidade,el el,31
7062,hazen,ハーゼン,64
3359,grounder,ゴロ,86
4091,radon,ラドン,83
12722,mãe,母親,20
10993,batista,バプテスト,36
12882,alfa,アルファ,20
14267,prédio,建物,10
5735,viral.,ウイルス性,73
8359,mansão,邸宅,53
6904,leary.,学習者,65
11134,catalisadores,触媒,35
2963,trabalho em equipe,チームワーク,88
7192,decência,dec dec,63
2466,sayers.,サヤーザー,83
4656,patrono,パトロン,60
4008,lulu.,ルルー,83
7073,pornográfico,ポルノの,63
13195,massa,質量,15
2927,pirinéus.,ピレネー,88
7059,diplomacia,外交,64
11544,assento,シート,19
5682,mamilo,乳首,67
5332,eixos.,車軸,46
11949,canal,運河,28
11752,bristol,ブリストル,30
12529,havaí,ハワイ,23
14402,exigir,必要とする,6
1699,bogart.,ボーガルト,94
3752,rambler.,ランブラー,81
10022,tributo,敬礼,42
1812,pilar,礎石の,89
5414,flutuabilidade,浮力,75
13853,quando,いつ,6
4483,juba,manう,76
7411,letão,ラトビア語,61
12089,compromisso,妥協,19
9055,trovoada,雷雨,40
8417,desprezo,無視,47
8151,buda,仏,57
5862,politburo.,輿入れ,72
9369,térmico,熱の,48
1358,tesus.,これらの,96
5979,ambicioso,野心的,70
4020,roscoe.,ロスコー,83
1441,aramaico,ar ar,95
4233,errar,誤る,81
12870,rookie.,ルーキー,18
2241,gonorréia,淋病,91
979,excalibur,エクスカリバー,97
14344,existir,既存 ,7
1456,desamparado,無力,91
4377,simplificado,合理化された,70
7919,setenta,七十,47
13885,fazer,する,5
12556,arroz,ご飯,23
9147,lyon.,リヨン,50
3834,sentinela,センセイン,81
11199,desviar,od d,33
13711,ilhas.,島々,9
10605,alegadamente,ally,39
1997,nazarene,ナザレン,93
5770,boa,ボア,71
5231,irresponsável,無謀,75
12974,bolas.,球,9
12964,omissões,省略,18
10932,triângulo,三角形,35
9680,quiddity,和解,46
2549,supervisionou,overs overs,90
11434,metilo,メチル,32
7658,mailer.,メーラー,60
614,verifica,小切手,93
1104,resistido,守り,96
1862,régio,reg,91
13693,amar,愛,11
8411,porto.,ポルト,55
12017,só,ソロ,27
6877,bretão,ブルトン,65
4864,navajo,ナバホ,77
7401,automotivo,自動車用,62
13857,depois,後,5
10163,comunicar,伝える,8
3077,tipografia,タイポグラフィ,88
14354,mulheres,女性,11
11619,bulgária,ブルガリア,31
5220,simulação,シミュレーション,38
7899,aliviar,緩和,27
2472,lateralmente,横になる,90
10238,camareiro,侍従,41
2319,balançar,揺り動く,80
8729,devon,dev dev,52
4446,re-adicionar,アドオンの再,80
7834,sylvia.,シルビア,59
13774,atrasado,遅い,11
2718,luar,月光,87
5684,ancora,固定された,73
991,benn.,ベネ,91
5824,linden.,リンデン,72
4288,mastermind.,マスターミント,70
5993,otimização,最適化,50
12904,solteirona,紡績スター,19
10752,maillot.,マイヨルツ,38
11470,itálico,イタリック人,29
989,camelot.,キャメロット,97
9798,guarda-florestal,部隊,17
9472,magalhães,マゼラン,47
4056,início,最初,83
1146,aikido.,合気道,96
11918,dirk.,汚れた,28
5152,sofrido,亡くなる,76
2074,centurião,センチュリオン,85
7782,kinbote.,キンボーテ,60
12114,hortelã,ミント,26
5789,judith.,ジュディス,72
6845,cobertor,毛布,57
13737,joe.,ジョー,12
11213,astral,星空,35
5941,sedimentar,堆積物,71
9913,camboja,カンボジア,44
9893,escultura,彫刻,43
7838,hábito,癖,45
12982,inicialmente,最初に,12
7777,açores,アゾレス,60
11780,luxemburgo,ルクセンブルク,30
12780,cuba,キューバ,21
7923,yom.,百姓,59
10822,marilyn.,マリリン,38
5038,dirigir,縫い,44
10135,versalhes.,ヴェルサイユ,42
12485,reduzido,削減,16
5353,bataan,バタン,75
4004,fobia,恐怖症,83
11985,ki.,王の,28
9806,optar,オプトピー,35
8589,doser.,der,54
11720,descoberta,発見,26
6453,haiku.,俳句,68
47,spitz.,スピッツ,100
8348,insubstanciado,止められない,55
10663,vingança,復讐,38
10670,banco,ベンチ,36
11187,paraguai,パラグアイ,35
8798,testemunho,証言,47
4724,lamber,舐める,66
8,geeks.,オタク,28
9630,morse.,モルス,46
9576,fortuna,富,47
2564,salma.,サルマ,90
5356,shiva,シバの,75
11898,rápido,急速,24
7263,rua de trás,バックストリート,62
294,infrutífero,無駄な,100
5344,gato selvagem,wild wild,33
12066,favor,恩恵,20
3279,lá no,その中に,87
8694,fletcher.,フレッチャー,53
7771,farol,灯台,58
209,litosfera.,リソフェロ,100
2637,woolwich,ウールウィッチ,90
5065,cafajeste,cad,77
4336,alegoria,アレゴリー,80
11936,cérebro,脳,27
9722,vigilância,監視,45
17,fanáticos,狂信者,63
970,caloria,カロリー,88
12779,auto,オート,21
3903,suavemente,滑らかに,84
12372,estúpido,バカ,23
8239,boneco de neve,雪だるま,56
9319,endossar,退屈な,30
6116,tapa,平手打ち,53
187,afluente,trib trib,90
5939,sete vezes,七倍,71
2591,documentários,ドキュメンタリー,32
7863,salsicha,ソーセージ,54
6454,ateniense,アテニアン,62
2782,reunificação,再会する,89
9420,apartheid,アパルトヘイト,48
9418,escorregar,スリップ,35
9885,vocais,ボーカル,34
6431,ensaios,エッセイ,36
3826,rana,ラナ,84
122,salaam.,サラーム,100
4615,sem importância,不可欠な,79
4118,cisnes,スワンズ,41
6914,bien.,隔離,64
586,sem censura,無修正,99
3474,indolor,痛みに,86
6490,pavão,孔雀,66
5392,cheira,匂い,50
