ID,ARABE,ENGLISH,INTERVAL
2263,غرفة الحمام,washroom,92
13705,أندرو,andrew,12
13800,على,on,5
12890,ضع الكلمة المناسبة,label,14
11282,بقسوة,roughly,35
12554,كينيدي,kennedy,23
7405,الكلارينيت,clarinet,62
8861,تيفاني,tiffany,53
11935,الفيزياء,physics,7
871,تارو,taro,97
8055,كولتر,coulter,58
6719,برت,burt,67
13502,المسرح,stage,12
12935,دوق,duke,19
2625,تتويج,coronation,62
8280,حصار,blockade,53
3658,كراولي,crawley,86
1858,ميداس,midas,94
10117,مفاجئ,sudden,43
14489,أعداد,numbers,7
3896,النسيج,weaving,75
12706,يسوع,jesus,22
1696,نابلس,nablus,94
125,كالي,kali,99
12024,بلاه,blah,28
12036,تعاون,cooperation,12
13643,قرية,village,12
13851,نظام,system,8
7190,اللاعب,gamer,64
10665,كارتون,cartoon,30
2746,إبعاد,deportation,63
13210,انتخابات,elections,9
3322,سبيك,spick,84
259,مازح,jokingly,100
8940,المواجهة,showdown,52
5974,حارق,burner,71
11622,لوحة,painting,21
1659,المدخن,smoker,80
10683,قنفذ,hedgehog,38
3996,نار كبيرة,inferno,82
412,بيريتا,beretta,100
1457,تابور,tabor,94
13466,شاملة,overall,14
5277,أيهما,whichever,76
12437,مخطط,scheme,23
13065,متأخر، بعد فوات الوقت,overtime,18
5586,ساذج,naive,70
7791,جدير بالاهتمام,worthwhile,60
101,هندوستان,hindustan,100
10760,عصير,juice,38
7449,ريس,rees,57
6983,مشروب غازي,soda,65
1445,مهيب,majestic,93
7603,الحصار,embargo,59
5427,متزلج,skater,35
9208,سنت,cents,25
6895,قفازات,gloves,43
4167,جيجر,geiger,82
1042,شمشيا,northeasterly,97
6497,أرخبيل,archipelago,68
7623,وزن خفيف,lightweight,61
13475,اللغة الفارسية,persian,13
12897,جيمي,jimmy,20
9626,بغاء,prostitution,42
3623,بوروب,bure,86
14468,يريد,wants,5
8521,أرسل,dispatched,45
10187,الموظف,employee,27
12665,مسحوب,drawn,22
36,غير ديمقراطي,undemocratic,100
11631,راجع,pl,31
573,نيتريك,nitric,99
290,تخطيطي,schematic,96
4953,ليف,lev,78
6178,سوازيلاند,swaziland,70
5018,الموائل,habitat,76
13222,هيوستن,houston,16
882,تيرا.,tera,96
3871,فظيعة,horribly,49
2620,مجسامي,stereoscopic,89
3783,الكانتونية,cantonese,85
12789,اصابات,casualties,18
10591,جور,gator,39
538,خاضع للضريبة,taxable,99
12150,كافر,faithless,27
13459,قوي,strong,14
1265,التسعينات,nineties,52
14389,عمل,doing,5
11424,صبار,cactus,33
1754,ذاكري,mnemonic,90
9037,طالب,demanding,20
5477,ميم,mime,73
11192,مونراكر,moonraker,35
8108,السياقي,contextual,56
4220,التحاليل الجنائية,forensics,45
1302,ضربة شمس,sunburn,94
13539,الى حد كبير,quite,12
4032,كاشف,reagent,79
6299,يسكنها,inhabited,37
9706,موسى,moses,46
13375,إنزيم,enzyme,14
3709,الناجمة,outlying,85
644,سيلت,celt,86
6716,كمثرى,pear,66
6119,إلكترا,electra,71
14285,يكتب,type,7
11537,المشتق,derivative,20
5874,البروتينات,proteins,29
5286,تروي,trois,76
12168,مطاردة,chase,22
13690,مال,money,12
1073,بايو,bayou,96
14326,ضابط,officer,10
86,محراث,plough,88
1667,الإمبريالية,imperialist,80
12709,أرين,aren,22
9949,محاط,surrounded,24
11511,كريم,cream,32
5380,كئيب,dismal,75
1594,تتطور,evolving,36
8252,وو,wo,57
12586,ماليزيا,malaysia,23
1154,مورفين,morphin,62
186,قاضي,mogul,95
3825,الأسطول,flotilla,83
3561,بينيلوبي,penelope,86
9247,جيني,jenny,48
14443,مخلوق,created,5
10595,بيل,pil,39
1739,ضوء النجوم,starlight,92
4799,transatic.,quadratic,78
5892,جاري,meritorious,72
14410,يبحث,looking,5
10039,نتروجين,nitrogen,43
9076,بيزار,bizarre,50
4278,جرم,grue,82
13150,على أي حال,anyway,16
12678,بوكانان,buchanan,22
1527,بيغمي,pygmy,89
10870,بنغال,bengal,26
14093,مستقبل,future,8
1621,البوليسترين,polystyrene,94
5066,ليلاند,leyland,77
12667,طاقم,crew,19
5468,بارنارد,barnard,75
6856,خط التاريخ,dateline,66
8649,أبعاد,dimensions,40
2137,بمحركات,motorised,92
8778,فحم الكوك,coke,53
2651,الهيموغلوبين,hemoglobin,90
11169,البلدية,municipality,25
5741,يهوذا,judas,73
12344,أسرع,fastest,25
7114,البرمائيات,amphibian,63
10446,ساحة المعركة,battlefield,40
8049,حشد,muster,24
2820,آفاق,horizons,53
4826,بعنف,wildly,79
14434,يتطلب,requires,6
24,بروفة,rehearsal,74
9479,النموذج المبدئي,prototype,38
5573,طوبولوجيا,topology,64
692,الصابئون,infidels,79
9387,كروار,crewer,49
7254,طبقات,layers,36
2014,مغري,tempting,65
13060,البرد,cold,18
11060,نات,nat,37
3986,بالذئب,werewolf,83
8124,قنب هندي,marijuana,58
13660,الطائرات,aircraft,12
4172,رادفورد,radford,82
13144,الإسكندر,alexander,17
194,سائقي السيارات,motorists,97
672,إيناج,overtones,94
11220,مناسب,adequate,32
5154,غير متوازن,unbalanced,76
4428,الميروفينغيان,merovingian,81
6413,لوبيس,lopes,64
3961,معتولي,morons,49
7084,ساكسونيا,saxony,64
7314,مالكين,malkin,63
570,الأرض الزراعية,farmland,96
5935,مخصص,hoc,72
1612,سرير نقال,cot,88
8692,مولي,molly,53
8066,تلا ذلك,ensued,30
5640,هيت,het,73
2714,العربات,gigs,63
1262,تشعب,divergence,61
7099,خيانة,treason,62
6404,رن,ren,69
13934,ثم,then,5
12888,مهرجان,festival,18
12735,تماما,entirely,8
13888,ماذا,what,6
2224,كايف,kaif,92
3774,الجحافل,legions,38
4277,محيط ب,ambient,82
14167,عائلة,family,12
9390,البروتستانت,protestant,13
10316,مخبأ,cache,37
11856,غلين,glen,29
300,إعادة تعريف,redefinition,96
2798,الصخري,shale,89
11514,ملاحظة,ps,32
1104,صمد,withstood,96
10443,ضعف,impairing,38
10645,اخترق,pierce,33
1479,كاجايان,cagayan,95
1949,بانديت,bandit,59
10418,المافيا,mafia,41
13134,مهرج,clown,17
1010,رصين,sober,87
12860,غيتار,guitar,20
14247,قوة,force,8
2361,ضريح,mausoleum,90
1908,متوهجة,glowing,72
4624,جرينت,grint,80
10968,ديلاوير,delaware,37
669,تضخم,swell,67
13029,فريدة من نوعها,unique,18
12505,روبن,robin,22
12934,فريد,fred,19
2046,أولمبياد,olympians,76
182,رفرف,flap,88
1964,كنية,epithet,88
5247,الشبكة الداخلية,intranet,76
11699,آمنة,safe,27
9126,ديناميت,dynamite,50
13173,ثانوي,secondary,17
13590,تفتقر إلى,lacking,11
8018,نوكسفيل,knoxville,59
1189,تيل,teel,96
6003,ويلو,willow,68
10457,أمستردام,amsterdam,40
14303,حقيقة,fact,6
4126,وصفة,recipe,72
11164,الإبادة الجماعية,genocide,34
1437,ستيكان,staunch,94
7897,تقطعت,stranded,49
7333,مخادع,tricky,63
4324,ديب,deb,69
8770,قابس كهرباء,plug,48
13304,المشجعين,fans,11
4352,بالما,palma,81
13662,خسارة,loss,10
6092,الأمعاء,intestine,67
12154,إيه,er,26
3564,بمعارضة,reluctantly,86
9862,مأساة,tragedy,43
5579,ند,nv,74
2479,سعة,breadth,90
7578,اميليا,amelia,62
3786,مستطيلي,rectangular,85
5062,فيسوفيوس,vesuvius,77
675,بفضول,curiously,94
5541,نور,slate,55
489,شوف,shove,76
2954,ذو أربطة,laced,60
13070,تصل,reach,9
9279,عفريت,puck,49
11091,كارسون,carson,36
12308,الحمل الحراري,convection,24
9453,كونترا,contra,48
13395,اللون,color,12
3556,الناخب,outgained,79
10562,بولدر,boulder,39
5430,الكعك,muffin,73
4250,سيامي,siamese,82
13468,وزيرة,minister,13
1724,إغلاق,closures,47
4697,شولتز,schultz,78
3438,زهرة الأوركيد,orchid,86
13011,مسكين,poor,18
8247,بندق,nut,44
10721,كرسي,chair,33
12174,اشبال,cubs,26
13875,هم,them,6
3027,توباز,topaz,88
118,ريادة الأعمال,entrepreneurship,100
188,روكس,rox,100
13107,دراما,drama,17
2000,تمدد,dilation,85
5140,شريط فيديو,videotape,65
13570,ثقيل,heavy,13
9891,العطلات,holidays,26
2476,لانداو,landau,90
13549,صيغة,format,10
10798,الرامي,bowler,28
1162,باتيمان,bateman,96
869,الأداة,artifact,60
10662,باستمرار,constantly,39
8889,كوال,koala,52
9572,لوسي,lucy,48
13693,الحب,love,11
990,وولف,woolf,97
3881,المفاهيمي,conceptual,74
7481,مغني,usher,57
181,نالوكسون,naloxone,100
3187,الأستمرارية,continuum,88
11468,عصا,rod,32
3124,حبسبورغ,habsburg,88
14023,مختلف,different,8
3131,تثبيث,yawn,85
10417,سوزان,susan,41
1871,بطلاقة,fluent,93
2591,الافلام الوثائقية,documentaries,32
11618,يوركشاير,yorkshire,31
8674,راهب,monk,39
9660,الكالسيوم,calcium,47
2859,تنفس,ventilation,84
8697,هراء,bullshit,54
590,أهداف,goalies,48
3587,ثنائي اللغة,bilingual,85
1466,تجديف,blasphemy,94
13309,تمكنت,managed,9
12695,فيضان,flood,14
2300,نيكس,nix,89
12413,كوكب المريخ,mars,12
4941,غسيل ملابس,laundry,77
10598,الكاميرون,cameroon,39
13246,أتلانتا,atlanta,16
12419,تومي,tommy,24
9244,كارولين,caroline,50
9876,بطاريات,batteries,20
13385,الروسية,russian,14
898,غير حساس,insensitive,90
3098,روديو,rodeo,88
1723,ثني,commend,55
783,بادر,prob,97
14011,يمد,provide,6
5284,يورمر,yorker,67
12082,اضطراب,disorder,26
3554,اومني,omni,86
4419,النظير,isotope,69
6897,فرقة,ensemble,62
8166,سمك القد,cod,58
2912,العشاء,diner,87
4535,أكثر ذكاء,smarter,80
6793,القوميين,nationalists,38
6880,العودة للوطن,homecoming,65
7388,مسقط رأس,hometown,62
6145,واجا,wagga,71
541,السنهالية,sinhalese,99
12360,ثلج,snow,25
1698,الأعشاب البحرية,seaweed,94
534,هيرو,hiro,99
12070,المحلول,solution,24
12140,بيرة,beer,27
914,ميرتون,merton,97
5976,ملل,boredom,71
7165,عرفي,customary,64
4821,الاسكندنافية,scandinavian,74
3109,مصب,estuary,87
14381,ضمانات,securities,12
11495,بلا رأس,headless,32
12811,ناسا,nasa,21
10916,نحاس,copper,37
4991,كورونا,corona,76
7615,الابتسامات,smiles,28
3005,الميثيسيلين,methicillin,88
11578,الكحول,alcohol,28
3229,الضبع,hyena,88
11735,تا,ta,30
7351,ساطع,shining,50
8451,المتظاهرين,protestors,54
3522,حوان,hwan,86
3136,روبر,roper,87
12686,أنيق - مرتب,tidy,22
14282,مسلسل,series,7
8811,الكبد,liver,53
12059,علامات,marks,7
1333,بعد اليوم أبدا,nevermore,96
11374,ناش,nash,34
12302,شى,chi,25
5750,حنا,hanna,73
683,الأعلاف,fodder,98
12429,اليتيم,orphaned,23
8558,لا معنى له,meaningless,55
3797,الطائر الطنان,hummingbird,83
8522,الحكم,judging,19
13306,سوكس,sox,15
9903,الإيثانول,ethanol,45
4984,مغفل,buster,72
9173,مكشوف,exposure,48
4177,لوسيل,lucille,82
14219,شرق,east,9
2090,فرانكفورت,frankfort,92
13314,غزو,invasion,15
9797,جود,jude,45
6328,عضو الكونغرس,congressman,70
12004,المستويات,levels,11
1767,المعاشات التقاعدية,pensions,62
4846,الأدوية,pharmaceutical,67
6609,أسلاف,ancestry,67
1654,كيس الخصيتين,scrotum,94
3113,سباح,swimmer,74
10062,غير مؤهل,disqualified,42
1252,مسرحية هزلية,skit,86
7669,تعاطف، عطف,sympathy,57
3890,سينا,sena,84
14246,محاولة,trying,6
8343,أسد امريكي,cougar,33
13138,ركلة,kick,12
8387,فلاندرز,flanders,56
14360,يناير,january,5
11292,التوصل,achieve,17
7626,مظاهر,manifestation,40
7824,يوتوبيا,utopia,60
4716,الميزان,libra,75
4837,ثلاجة,refrigerator,64
7565,بنين,benin,62
6039,فليندرز,flinders,71
13712,يمكن التحقق منه,verifiable,8
4684,حظيرة,stockade,74
14105,تنفيذي,executive,18
6574,ووت,wot,67
1015,الأنديز,andean,97
10214,الفنلندية,finnish,42
1178,مسيرات,marchers,92
10038,نسب,lineage,43
5028,امتلاكي,proprietary,77
11583,مونرو,monroe,32
5994,كحولي,liquor,68
3717,ناب,napalm,85
4820,سلف,predecessors,45
3806,فيرير,ferrer,85
9062,زجاجة,bottle,40
3149,قندلفت,sexton,88
11543,قوس المطر,rainbow,31
11003,قهوة,coffee,37
9291,اسطنبول,istanbul,50
4312,طحين,flour,82
12169,ماجستير,ma,25
5449,الأغنياء,idiotic,28
11065,بلوتو,pluto,36
5564,ظليلة,shady,74
9084,وودرو,woodrow,51
13322,يا,hey,15
8998,غير موثوق به,unreliable,51
4728,اصابع الارجل,toes,49
4227,صدفي,clamshells,82
9183,السيروتونين,serotonin,50
5837,كبسولة,capsule,61
2147,بيلدام,beldam,92
5822,تزوج,wed,38
5802,ساسكاتون,saskatoon,73
11183,الفيكتوري,victorian,35
9816,القصة المثيرة,thriller,45
174,المينا,enamel,97
3673,برجمان,bergman,85
10996,القطبي,polar,33
1676,الأخوة,sisterhood,94
3689,لا يهم,nevermind,85
7773,مقصورة الطيار,cockpit,59
11449,غاريث,gareth,33
2419,المزارع,plantations,68
613,يتم تدقيقه,scrutinized,94
6017,مريم,miriam,71
8376,موثوق,confident,33
6623,قرع,squash,64
6238,الترفيهية,recreational,30
4235,يمزج,blend,63
3358,البولية,urinary,87
12704,مجلس الشيوخ,senators,13
6551,وباء,epidemic,65
13675,خفيفة,light,11
8051,اكرون,akron,59
10286,طائرات الهليكوبتر,helicopters,25
3487,حرباء,chameleon,86
766,اشكنازي,ashkenazi,98
3516,الأوكالبتوس,eucalyptus,86
3300,شين,chien,87
452,حاصر,durr,100
7614,ومن المثير للاهتمام,interestingly,62
11614,الدراسة الاستقصائية,survey,29
13082,مشرف,admin,18
5838,صعودا,upwards,62
13080,مشهور,famous,18
4807,تفرع,spawn,43
7359,عاطل,idle,61
654,روبل,roble,85
10884,تربة,soil,37
3108,إتصال,impala,88
4270,العصر الحجري الحديث,neolithic,82
6366,نيستور,nestor,69
1751,حصيف,prudent,92
4600,عداد المسافات,odometer,80
10071,إلين,ellen,43
2373,القصاص,retribution,89
7079,ميرزا,mirza,64
8840,علامات ترقيم,punctuation,49
2216,المرهق,weary,90
5683,نقطة تفتيش,checkpoint,62
7267,ليميريك,limerick,63
8766,الصليبيين,crusaders,27
715,تشيه,chih,98
503,كريست,christened,90
14128,يمشي,march,5
12289,قصر,palace,25
3278,كوان,kuan,87
9323,قاتلة - مهلك,fatal,25
10711,وضع,laid,38
2070,بارانجاي,barangay,92
13432,غنيمة,boilerplate,14
5374,حولا,hula,75
8835,ستيرلينغ,stirling,53
10309,مصحوبة,accompanied,18
7048,جذع,trunk,57
12757,جيري,jerry,21
11715,العبور,passage,28
9168,عرش,throne,50
754,فصل,dissociative,86
13840,أنا,i,5
1450,الدرج,staircase,79
11499,بانر,banner,30
3741,منقوش,inscribed,84
3480,التدخل,intervening,46
6905,لهجة,dialect,49
4603,الفرات,euphrates,80
6889,روميرو,romero,66
2382,رانجون,rangoon,91
10935,أوك,oak,33
14129,أبداً,never,10
704,ناتشو,nacho,98
12198,كيرك,kirk,26
133,زنجبار,zanzibar,100
10572,غضب,anger,37
4928,قرون,hornish,78
2484,سيام,siam,90
12494,ديج,dj,24
13219,دوغلاس,douglas,16
6723,سيدتي,madam,55
4467,وايلدي,dooley,81
8712,الهامستر,hamster,53
6992,المواجه للريح,leeward,61
3937,تنحدر,descend,38
731,الممارسين,practitioners,78
6746,أثاث المنزل,furniture,67
5382,دل,denote,29
1080,التكوينات,configurations,47
14178,أوروبي,european,11
12509,العاشر,tenth,23
12138,السيد المسيح,christ,27
8779,اللون القرمزي,scarlet,52
128,الثرثرة,chatter,97
8899,يعلم,taught,52
13194,أوه,oh,16
5125,ريجنسي,regency,77
2595,تنوير,enlighten,46
12584,الآب,father,22
13153,باكستان,pakistan,17
4513,داربي,darby,80
6056,إطلاق نار,gunfire,71
1309,الإنتاجية,throughput,96
11257,هدم,destroy,14
14094,أفضل,best,8
1232,البروميد,bromide,95
508,المسوخ,mutants,55
7936,حصى,gravel,59
9388,هونولولو,honolulu,49
11068,بيضة,egg,33
10404,الضوضاء,noise,40
192,ايكو,ako,100
8875,أبو الهول,sphinx,52
2524,طاغية,tyrant,85
11096,ممفيس,memphis,36
10533,واجهه المستخدم,interface,38
14234,خاص,private,10
11694,الناقل,carrier,28
9707,انسجام,harmony,44
3296,المنزل المتنقل,caravan,83
5035,شعيرة,ritual,65
11028,زلزال,quake,35
4710,المنظمة,fauna,79
11875,فلسفة,philosophy,29
2399,متزامنة,synchronized,68
3695,في سبات عميق,dormant,85
13406,الوادي,valley,14
2737,اليونسكو,unesco,89
