ID,ARABE,DANOIS,INTERVAL
5967,الأرجون,argon.,71
11568,أي أكثر من ذلك,mere end mere,32
6811,شوبين,chopin.,66
12344,أسرع,hurtigste.,25
9223,أبالاشيان,appalachian.,49
6211,رد فعل عنيف,backlash.,70
3102,إنكمش,krympe,71
2177,دجاجة,høne,79
1718,روز,ros.,36
13028,دائرة كهربائية,kredsløb,17
10277,مفكر,intellektuel,38
10477,الجيش الجمهوري الايرلندي,ira.,40
8521,أرسل,afsendt,45
9777,خضع,gennemgik,45
6367,مرض الزهري,syfilis.,69
10279,بلازا,plaza.,41
11009,دوران,rotation,26
12952,الوقت الحاضر,øjeblik,17
2252,لا يقدر بثمن,uvurderlig,91
14241,قائمة,liste,6
7950,الكونغ,kung.,59
10370,الإعلانات,reklame,7
10540,أوكيناوا,okinawa.,39
12661,ثور,tyr,17
7027,ميلتي,milty.,65
3571,فيفيان,vivian.,85
1927,الميثانول,methanol.,93
4481,وسيم,handsome.,79
9358,غير صحيح,usande,49
7171,كارني,carney.,64
10111,أطلس,atlas,43
8806,المفسد,spoiler.,41
10779,محور,akse,38
2155,الكيمياء,chem.,91
9695,أدوبي,adobe.,46
11066,بطريقة عشوائية,tilfældigt.,36
12589,ارمسترونج,armstrong.,23
4100,وايتهال,whitehall.,83
9772,حظيرة الثيران,bullpen.,45
392,شرايفر,shriver.,100
1256,انحنى,bowed,36
11779,تو,tu.,30
6843,جواز سفر,pas,60
11993,غير صالحة,invalid.,27
5533,البداية,sputnik.,74
12401,ذو قيمة,værdifuld,24
6300,وريث,arving,62
9205,دوللي,dolly.,50
5531,باي,bai.,74
12084,مكون,sammensat.,21
17,المتعصبين,fanatics.,64
5615,ستريك,citric.,74
14506,السيارات,biler,9
12843,حرمان,pande,20
7298,خلابة,naturskøn,63
5556,هش,crisp.,69
5085,براندي,brandy,77
5906,سيكلوبس,cyclops.,72
9775,معتمد,certificeret,43
14472,جوامع,james,9
14394,سؤال,spørgsmål,5
2507,مستحلب,emulsion,90
1167,الفص,lobe.,88
11044,المقدمة,gengivet.,18
1268,كذلك,såvel,96
13569,معسكر,lejr,12
4085,أزيز,whiz.,83
12455,مهندس,ingeniør,7
5577,كيتو,keto.,74
5205,ميدلي,medley.,73
13610,كلمة,ord,9
3719,المتساقطة,løvfældende,85
5333,جلادستون,gladstone.,75
9774,تحقق,verifikation,45
14287,أخير,endelig,7
2955,قيراط,karat.,87
13704,قائد,køre,10
2109,وسع,udvide,60
1231,الشعلة,torchbearers.,84
8938,فقس,luge,50
3428,المصاصة,popsicle.,87
8919,قمة افرست,everest.,52
12352,بريسبان,brisbane,25
7839,كذاب,løgner,55
5280,رأسا على عقل,upside.,75
8185,سندريلا,cinderella.,58
1722,جلا,vl.,93
3093,استلزم,nødvendiggjort.,70
3854,مسحة,hue.,82
9671,استيفاء,opfyldt.,37
8027,إيزابيل,isabel.,59
11415,مقدونيا,makedonien,33
4660,ديد,dade.,79
13334,ه,ho.,15
6755,ملائم,gunstig.,29
12114,نعناع,mint.,26
6433,منظف,renere,65
1636,سنيل,snell.,94
10029,سكينر,skinner.,43
13241,نعم,okay,16
10886,مفرزة,løsrivelse.,29
11388,ترومان,truman.,33
1053,ذوبان,opløselighed,69
6251,سيانيد,cyanid.,70
7025,نضوب,udtømning,49
10965,جويل,joel.,37
6562,اتول,atoll.,67
3588,الانحدار,gradient.,78
3347,جيليان,gillian.,87
12749,مساء,om eftermiddagen,21
10299,بناء الجملة,syntaks,41
13253,اهتمامات,bekymringer.,9
12488,غير مرتبطه,ingen forbindelse,23
2900,بغضب,vredt,88
11660,دمج,fusionere,18
9969,تحول,skiftet,17
8346,فولتير,voltaire.,56
9716,عاصفة ثلجية,snestorm,45
11493,كوكب الزهرة,venus.,18
10840,ستيرويد,steroid.,36
12362,باكرز,packers.,24
7074,المورمونات,mormoner.,31
3202,البكتيريا,bakteriel,88
8438,معرض,exposition,55
3775,واقعية,vernacular.,84
6492,رصيف بحري,mole,60
5043,المالطية,maltesisk,77
12508,دنيس,dennis.,23
4449,لتر,liter.,48
3703,غير موجود,ikke-eksisterende.,82
12555,متدين,religiøs,23
5290,الأردية,urdu.,76
4698,ميس,mete.,73
10503,إشعاع,stråling,37
13138,ركلة,sparke,12
7551,القسوة,grusomhed,62
1457,تابور,tabor.,94
12242,مفهوم,koncept,23
10581,بوبيت,bobet.,39
12992,المخططات,diagrammer,17
11507,ملغ,mg.,32
12193,بغض النظر,uanset,26
10467,ناد,nad.,40
12010,مربى,marmelade,25
4855,غاتسبي,gatsby.,78
12999,مجهول,ukendt,18
13609,هكذا,dermed,12
7274,ملاريا,malaria.,63
5386,muddy.,mudret,72
4277,محيط ب,omgivende,81
1144,وانكيل,wankel.,96
4554,بروميثيوس,prometheus.,80
12547,تبادل,udveksling,21
1823,التعبيرية,ekspressionisme.,93
12581,إرهابي,terrorist,19
13498,مقاتل,fighter,12
7456,تنوع,mangfoldighed,43
13031,المؤسسة,fundament,18
7679,كروموسوم,kromosom,56
12030,العبارة,udtryk,22
6558,تأديبي,disciplinær,68
10208,هادئ,rolige,41
10930,سبارتا,sparta.,37
8931,مرحلة الطفولة,barndom,52
7963,تقليم,trimme,42
6526,سرب,sværm,62
3966,القرع,pumpkins.,57
5076,قطعة,luns,53
5797,أشباه الموصلات,halvleder.,69
9915,دوفر,dover.,44
11936,مخ,hjerne,27
11889,فنزويلا,venezuela.,29
8148,إفترض جدلا,tigge,47
13287,إمبراطورية,imperium,15
7502,سالزبوري,salisbury.,62
6056,إطلاق نار,gunfire.,71
12459,ووكر,walker.,24
685,لوبو,lobo.,57
12799,ساعة حائط,ur,19
9145,بصراحة,åbent,51
10325,موقف سلوك,holdning,38
6003,ويلو,willow.,68
10443,ضعف,svækkende,38
7931,جوزة الهند,kokosnød,59
6403,ماتيلدا,matilda.,69
3328,خريج الجامعه,alumnus.,87
10637,نيكاراغوا,nicaragua.,39
13407,تم الاجتياز بنجاح,bestået,8
14066,وأضاف,tilføjet,5
10291,فلمنج,fleming.,41
4353,ميجي,meiji.,81
8653,التكيف,tilpasning,32
6420,هودج,hodge.,69
8550,لجأ,tilflugt,54
4905,مكثف,kondensator.,76
2695,ليونكيتو,leoncito.,90
1721,تتميز,karakteriseret,80
11240,ميلز,mills.,25
9977,سويفت,swift.,42
7003,جيجابت,gigabit.,65
10427,مستقر,stabil,39
8603,الشمال,nordic.,54
5198,مساعد الانزيم,coenzym.,75
7792,رز,overholde sig,31
1058,حماسة,zeal.,96
9755,كارين,karen.,46
2597,القراء,læsere,90
849,إيرلندي,irishman.,98
11542,المغرب,marokko.,32
11428,البولو,polo.,33
13439,الجنود,soldater,12
3770,طائر,birdman.,84
4479,روح رياضية,sportsånd,81
6809,رافعة,håndtag,64
11039,مستعمرة,koloni,21
13673,جيرسي,jersey.,12
13555,مزدوج,dobbelt,12
8541,الدوائر,cirkler.,26
10759,كاتدرائية,katedral,38
5348,طقوس,rite.,67
7760,brickyard.,murværk,61
8835,ستيرلينغ,stirling.,53
8728,فولكس واجن,volkswagen.,54
12065,سبنسر,spencer.,27
10782,الهندوسية,hindu,33
9645,كيس,sæk,23
14410,يبحث,ser ud,5
5355,فان,phane.,75
3107,كوارتز,kvarts.,88
908,تود,til d,97
11959,أرماديلو,armadillo.,28
10561,بيانو,klaver,39
5381,تاباسكو,tabasco.,75
10854,قاس,hård,37
12769,هامبشاير,hampshire.,21
10863,جذر,rod,28
6246,البورون,bor,70
5928,بولونيا,bologna.,72
9158,خط الاستواء,ækvator,28
2000,تمدد,dilation,85
4389,لا رجعة فيه,uigenkaldeligt,80
6039,فليندرز,flinders.,71
4053,صورة مصورة,billedlig,81
9129,i ل,ia.,51
12811,ناسا,nasa.,20
7380,ميدان,sq.,62
11286,ينزع,tend.,27
10247,تقاس,målt.,18
11173,هانز,hans.,21
868,أمين المظالم,ombudsmand,97
6829,فارس السباق,jockey.,61
11532,لاكروس,lacrosse.,32
13147,جميلة,smuk,17
12885,الصحة,sundhed,20
3441,غير تقليدي,ukonventionel,85
793,حرر,harrr.,96
3196,إسلام,isl.,33
7716,معفى,fritaget,51
2140,غارق,gennemblødt,84
232,يتحدى,defied.,73
13200,ملكة,dronning,15
12833,صلب,stål,19
8471,مقر,punter.,46
5424,إيموري,emory.,75
11379,شو,shaw.,33
10833,الإمارات,emirates.,36
11276,ثعبان,slange,31
11229,سد,dæmning,32
13481,بارد,fedt nok,13
7655,زن,zen.,61
12186,الزئبق,mercury.,26
4679,إقرار,eq.,79
303,سليل,scion.,96
12597,مستشفى,hospital,20
4193,سترايت,strikeout.,39
3269,مكدسة,stablet.,49
11471,باع,sælge,21
14012,قد,magt,6
7919,سبعون,halvfjerds,48
9723,سمور,bæver,38
7875,تطهير,rensning,55
8179,باخ,bach.,57
12512,مشاهدة,ser på,12
5675,مسؤولية,ansvar,71
6305,رذاذ,spray,59
6804,لوريل,laurbær,65
1006,حشيش,hashish.,97
7276,الجماع,samleje,63
1963,الطبوغرافية,topografisk.,90
1689,غير مروع,uvillighed,94
10595,بيل,pil.,39
1815,الطبية الحيوية,biomedicin,93
8915,بينج,ping.,52
10618,تبت,tibetan.,36
4795,ميث,mw.,78
493,صداع نصفي,migræne.,96
9647,زامبيا,zambia.,47
675,بفضول,nysgerrigt,93
11245,خبز محمص,ristet brød,34
8332,سرقة أدبية,plagiering,52
2921,بابو,babu.,88
11341,بطل,champ.,31
6608,غير مسند,unschool.,67
9531,فقيد,afdød,48
10025,هارلم,harlem.,44
11715,العبور,passage,28
9757,على متن سفينة,ombord,46
10705,حمة,feber,38
13220,المتقدمة,udviklede sig,10
4407,الخلايا الجنينية,embryonale,81
1495,مكافحة مانعة,antidisestabrishotorisme,95
4126,وصفة,opskrift,72
9984,إعادة انتخابه,reelektion,42
13306,سوكس,sox.,15
9936,أوسع,wider.,44
12522,مضللة,misvisende,22
14143,يفتح,åben,8
3731,كراه,cro.,85
8820,أمينو,amino.,53
7844,بايبر,piper.,57
3004,بوربون,bourbon.,86
6126,جارلاند,garland.,69
542,تيز,tees.,67
7724,تصالح,forsoning,61
12117,الرسومات,grafik.,15
4122,يبيع بطريقة غير شرعية,bootleg.,69
13924,ضد,mod,7
9239,كارتير,cartier.,50
8533,بعناية,grundigt,55
280,بوجي,bogie.,91
5454,مراهقة,teenager,32
10887,فريدريك,frederick.,38
4740,ام,mather.,79
12767,عقد، عشر سنوات,årti,18
391,الآخرة,afterlife.,100
2188,مجلد,folder,88
4314,المالايالام,malayalam.,81
11306,أرجون,arjun.,34
13451,فيلم,film,12
1356,غلينوود,glenwood.,96
13652,الشرقية,eastern.,12
13705,أندرو,andrew.,12
12368,مكسب,gevinst,13
6362,بيغل,beagle.,69
10127,عوض,awm.,43
2619,المتقدمون,takers.,62
2569,المحلفين,jurymedlemmer,74
9816,القصة المثيرة,thriller.,45
7277,حجر النرد,terninger,62
6524,إيفرجليدز,everglades.,68
11207,جوان,joan.,35
12664,وراء - فى الجانب الاخر,ud over,22
5536,متصدع,cracked.,33
2531,مدري,sherry.,90
689,المنصوص عليها,foreskrevet,89
8822,ثلاثية,trilogi,52
8741,ريميكس,remix.,42
2801,كروم,chrome.,89
13365,البرتقالي,orange,14
313,الكاريزمية,karismatisk,100
8790,السمسم,sesame.,53
6095,قشرة,skorpe,70
8308,النازيين,nazister,24
12686,أنيق - مرتب,ryddelig,21
2297,دهود,daud.,91
10107,القبائل,stammer.,30
8119,المصارعون,gladiatorer.,45
3772,هارتلاند,heartland.,83
2908,حديثي الولادة,neonatal.,88
14070,عالم,verden,7
1342,نانومتر,nanometer.,96
6700,انطلق,slurs.,56
10147,يحتفظ,beholde,25
10440,انتقال,smitte,38
4548,متشابكة,tangled.,71
6342,تجسس,snoop.,67
12240,منقسم,opdelt,21
11185,ليون,leon.,28
12018,شبه جزيرة,halvø,28
10245,علم التنجيم,astrologi,39
1324,اللمحات,peeps.,81
9295,استبعد,eliminer.,15
3889,الاكريليك,akryl,82
10667,المتجه,vektor,38
3078,الرتق,darn.,85
10511,السائل,væske,36
9762,نوكس,knox.,46
8548,الأشرار,skurk,47
887,العجز,underskud,31
13514,اميال,miles.,12
317,كونيكس,connex,100
7415,مشاجرة,scrimmage.,62
4724,يلعق,slikke,67
6036,جوهرة,juvel,60
4682,الشهم,gallant.,78
9467,ومع ذلك,ikke desto mindre,48
1879,سفينة فضائية,rumskib,84
12262,غزاة,raiders.,25
656,بشكل متقطع,sporadisk,65
10027,لاجئ,flygtning,27
11263,قبعة,kasket,23
12707,حصاة,sten-,18
3482,الموسع,forstørret,51
7579,بنت,bøjet,62
56,حادة,incubus.,100
1993,التحقيق,ligsyn,91
12594,خوسيه,jose.,23
5312,الحلويات,konfekture,76
9256,كورت,curt.,50
6646,قابل للحياة,levedygtig,67
8637,جنكيز,genghis.,54
2981,سيل,torrent.,85
5592,دولوريس,dolores.,69
11995,مؤخرة,bag-,27
627,مقياس الزلازل,seismometer.,94
14050,تنص على,stater,6
11444,كولثرارد,coulthard.,33
7601,فارغ,ugyldig,56
2455,جماليات,æstetik,49
9451,تشاندلر,chandler.,48
3148,بوتشيت,puget.,88
14438,بدأت,startede,7
2716,ابتزاز,afpresse,84
1609,التباين,forskel på,28
6149,ارتفع,steget,70
4786,التربتوفان,tryptophan.,79
6839,جيمسون,jameson.,66
4904,كامينو,camino.,78
11346,ألبانيا,albania.,34
8715,القمار,gambling.,39
10554,فلوريس,flores.,39
13672,كامل,hel,12
9579,رقصة التانغو,tango.,47
11342,لا مبرر له,uberettiget,34
1189,تيل,teel.,96
4181,أيوني,ionic.,82
11132,وقف,stod,36
4419,النظير,isotop,69
7813,سانشو,sancho.,60
3369,ريف,riff.,81
3322,سبيك,spick.,84
13716,أقل,mindre,12
3513,الاستيعاب,assimilation.,74
5970,الخارج عن القانون,outlaw,52
8498,وحي - الهام,inspiration,28
13435,امام,foran,14
3578,النظرة,theorist.,57
5463,الكثيب,klit,65
12184,غير مرخص,unlicensed.,26
4327,جار.,gard.,79
11950,ذكرى سنوية,jubilæum,27
9195,أوعية,fartøjer,38
11988,المضاربة,spekulation,21
541,السنهالية,sinhalese.,99
6354,بشكل غير مباشر,indirekte,69
9932,هيث,heath.,44
7641,جيو.,geo.,61
11904,الثاني عشر,tolvth.,29
10763,مادونا,madonna.,38
4953,ليف,lev.,78
12492,روح,sjæl,22
9265,قضائي,retslige,48
3149,قندلفت,sekston.,88
7436,شريف,sheriffer,61
5247,الشبكة الداخلية,intranet.,76
344,هيدروكسيل,hydroxyl.,84
10830,الشركات المصنعة,producenter,20
2226,محوري,aksial,91
3140,سيراميك,keramisk,79
12953,تجاوز,tilsidesættelse,19
1727,مقرونة,penned.,39
13659,الدقة,løsning,12
12773,كيناكي,kentucky.,21
3614,التحدي,trodsighed,85
7315,رجل اعمال,forretningsmand,63
6079,غير مسموح به,disalloged.,64
10775,الانتماء,tilknytning,9
14491,شراء,køb,25
9814,فانغ,fang.,45
8902,واثق من نفسه,autonom,51
14340,انخفض,faldt,13
8419,لفت نبات,majroe,56
3822,مطرزة,broderet,82
3029,ضمير,stedord,77
12301,مسح,scanning,18
3887,كاسا,casa.,73
10322,بورك,burke.,38
6852,تسريح,demobilisering,53
9281,العلاقات,relationer,26
2809,تصريف المياه,afløb,88
11531,كوهين,cohen.,32
6143,آشوريان,assyrian.,65
330,داوي,dawe.,85
704,ناتشو,nacho.,98
1496,هف,hf.,95
8171,بكتيريا,bakterie,58
5204,مليونير,millionær,60
11837,دجاج,kylling,28
13842,سنة,år,6
248,في الجليد,calvary.,100
10022,تحية,hyldest,42
3242,شم,snuff.,88
405,قلاب,tiper.,100
13145,أريزونا,arizona.,17
11687,سجل النتائج,scorecard.,31
11966,الوزارة,ministerium,27
14294,سيارة,bil,9
3958,لا شعوري,subliminal.,83
792,بالكهرباء,elektrolyt,95
3464,الويلات,woes.,83
1902,المسلمين,moslem,83
7000,المفاصل,knuckles.,62
10093,ريتا,rita.,43
6417,حجز,lien,68
13531,تل,bakke,12
11389,تسجيل الدخول,log på,33
13561,جونز,jones.,13
2899,نزع سلاحه,afvæbnet,57
13834,أعلى,op,6
6283,مونتبيلير,montpelier.,70
12031,تحالف,alliance,27
12552,الأب,fr.,23
3609,سومنر,sumner.,85
12218,ساره,sarah.,26
9084,وودرو,woodrow.,51
12971,كوكب,planet,16
8519,انفجار,eksploderende,32
2401,المخالفات,overtrædelser,78
6178,سوازيلاند,swaziland.,70
13142,داكن,mørk,15
5841,سيجار,cigar,71
2853,فورييه,fourier.,88
11843,المجر,ungarian.,28
7985,فرض,pålægge,33
6446,اعتمد,relient.,69
10981,تركيز,koncentration,25
6338,دورة في الدقيقة,rpm.,69
9797,جود,jude.,45
8899,يعلم,undervist,52
1096,كوابيس,mareridt,58
1422,متسام,transcendental,70
12399,موسيقى الجاز,jazz.,24
14009,أداء,ydeevne,10
10240,فرانكو,franco.,42
3516,الأوكالبتوس,eukalyptus.,86
9907,دعوى,sagsøgt,22
1639,الحيض,menstrualt,94
10502,موس,mos.,21
5716,حفيد,sønnesøn,71
9778,كازينو,kasino,42
11402,لا جدال,scoreless.,33
1466,تجديف,blasfemi,93
12432,ذ,th.,24
4230,الرئوية,pulmonal.,82
11895,التفشي,udbrud,28
9132,التعرية,erosion,51
4256,هورست,horst.,82
2487,جسدي,fysisk,90
174,المينا,emalje,97
338,منا,yon.,100
11722,هدسون,hudson.,30
3172,انتباه,distraherende,51
11957,برونزي,bronze,28
12293,سعودي,saudi.,25
6777,بياضات,linned,66
9869,بومة,ugle,37
10920,الكبار,voksen,33
2236,كونجو,kongo.,91
13635,قرار,afgørelse,12
3448,سكل,pug,81
4092,توتو,tutu.,83
10544,حلقه,loop.,34
5745,أعيد فتحه,genåbnet,62
5778,شقي,uartig,73
2559,هيدروكلوريك,hydrochloric.,90
2953,مقطع إلى شرائح,skåret,55
12449,كريج,craig.,24
14419,عروض,viser sig,7
6127,إصلاح,overhaling.,61
11411,أبطأ,langsommere,33
2437,محفر,lumpy.,91
10020,كشمير,kashmir.,44
11623,العرب,arabere.,12
984,بولو,bolo.,96
573,نيتريك,nitric,99
13329,المناطق,områder,9
13406,الوادي,dal,14
7357,الفرامل,bremser.,37
5273,اللاهوتي,teologiske,53
9017,مسمار,søm,29
6560,مزق,tore.,68
6909,بالادارد,ballard.,65
10866,انخفاض,nedgang,13
417,شهادة البكالوريا,baccalaureate.,100
9690,هارتفورد,hartford.,46
12320,غلوريا,gloria.,25
10585,المدمج,kompakt,37
3495,الحديث,hadith.,86
1204,قصب السكر,sukkerrør,96
9454,برودة,cooler.,48
8942,وخيم,ødelæggende,38
