ID,ARABE,FRENCH,INTERVAL
4981,صاحظ,sahib,69
11048,ليبيا,Libye,24
4040,طاهر، نظيف جدا، منظم جدا,immaculé,75
2117,شو,piquer,90
3369,تكرار,réplication,80
10770,راكب,passager,26
8707,تحفيز,motivation,41
8896,حسنا,bien,40
2065,القبطون,copte,90
13508,أثر,trace,7
7476,أزور,Azur,50
11833,منغو,mongo,19
3994,عشرة سنتات,dîme,76
3226,نفذ,crue,82
5830,مباشرة,directe,62
7888,ايرو,aero,47
12212,راندي,excité,16
10305,شارة,badge,30
12542,عطلة نهاية الاسبوع,weekend,14
7731,اعتراض,intercepteur,49
4355,ماخ,machin,73
4073,بلاك جاك,blackjack,75
4017,ماجمة,magma,76
826,الوحدات السكنية,condominiums,98
2773,ميلا,mila,85
1890,متتالية,en cascade,91
12603,الماراثون,marathon,13
11274,مسلسل,en série,23
3389,خليفة,khalifa,80
8585,باسادينا,pasadena,42
11973,طريق,chemin,18
8168,الداخلين,participants,45
8672,مطار,avion,42
3476,رد فعل,réagissant,79
12791,يهزم,défaite,12
4733,حساسية,sensibilité,70
2324,تكافل,symbiose,88
5786,فتحة الشرج,anus,63
10871,بنغال,Bengale,26
10687,لوتس,lotus,27
10375,قارة,continent,29
8252,خط السماء,skyline,45
11614,طحلب,mousse,20
10733,ولينغتون,Wellington,27
2351,فرشاة,brossage,88
6855,جدري,variole,55
8171,حقنة,injection,45
1192,استنشاق,inhalation,96
1877,كيلوغرام,kilogrammes,91
4159,بورلي,Burley,75
3039,زعتر,thym,83
2881,ويقظ,enchangé,84
7321,مخيف,diffamer,51
13378,محظور,banni,7
1308,بولونيوم,polonium,95
7234,الرأسمالي,capitaliste,52
3022,باراكودا,barracuda,83
5430,ديونيسوس,dionysos,65
4206,رجعية,rétro,74
561,غشاء البكارة,hymen,99
10125,مرض,malade,31
13369,غنيمة,trophée,8
3103,إنكمش,rétrécir,82
13393,الرد,réponse,7
14,مخالفة,violation,100
10605,التسوق,achats,28
6210,ضواحي المدينة,faubourgs,60
3028,توباز,topaze,83
790,هاجيس,haggis,98
2865,الاستروجين,œstrogène,84
9080,صديقة,copine,39
13124,تنافس,rivaliser,9
5190,فلير,flair,67
8804,بونغ,pong,41
3852,أحبطت,contrarié,77
7245,أودين,odin,52
3577,بلاط,tuile,79
7347,الهيليوم,hélium,51
3287,الأعصاب,nerfs,81
10201,الكتابة على الجدران,graffiti,31
12319,فالتر,walter,15
4764,خشب,bois,70
12093,تعطيل,inactivé,17
11647,رادار,radar,20
8425,هوراس,Horace,43
8527,خارج البلاد,à l étranger,43
8094,التنانير,jupes,46
4249,ديفي,devi,74
6395,إكليل الجبل,Romarin,58
12963,موقعك,lieu,11
1005,سمك أبو سيف,espadon,97
10748,محامي,avocat,27
2974,العين الذهبية,oeil doré,83
3527,مرشملوو,guimauve,79
12608,وارد,quartier,13
3869,لم تحل,non résolu,77
11698,اندلع,se retirer,20
7362,برد,froideur,51
6772,فانوس,lanterne,56
2898,الكوليسترول,cholestérol,84
1115,القاضي,magistrat,96
2015,مغري,tentant,90
3161,الجنوب الشرقي,au sud est,82
6997,القطب الجنوبي,antarctique,54
11300,مذنب,coupable,23
11931,دالي,vallée,18
697,وتد,bavoir,98
4287,الباجية,paganisme,74
5587,ساذج,naïve,64
2803,ناس,nasale,85
10364,الثنائية,binaire,29
12668,طاقم,équipage,13
5889,نيزك,météore,62
9837,مميت,mortel,33
6674,علم الأعداد,numérologie,56
6626,ذئب امريكى   كايوتى,coyote,57
6947,كشف النقاب عنه,dévoilé,54
5474,عدم المساواة,inégalité,65
12390,انحياز، نزعة,biais,15
3592,السرعوف,mante,79
4195,الخرطوم,khartoum,75
9139,أفضلية,priorité,38
421,المسماري,cunéiforme,100
5833,لارجو,largo,62
737,لباس نوم,pyjamas,98
9028,طين,boue,39
4005,رهاب,phobie,76
10666,كارتون,dessin animé,27
5154,تهديد,menace,67
1752,حصيف,prudent,92
1069,في حالة سكر,ivre,96
9349,دانتي,Dante,37
10084,قشة,paille,31
4068,لاسلكي,sans fil,75
8547,صحيح,sain,43
8293,المغامر,entreprise,44
13791,التلفاز,télévision,5
12028,بخار,fumer,17
6684,يميز,différencier,56
5633,بإحكام,fermement,64
6368,مرض الزهري,syphilis,59
4114,متضاع,tendancieux,75
4820,مكبس,piston,70
2431,الأكورديون,accordéon,88
4822,الاسكندنافية,scandinave,70
3628,أرجواني,magenta,79
1530,المستقيم,rectum,94
7295,دفوراك,dvier,52
9670,ديابلو,diablo,34
177,كلوستريديوم,clostridium,100
12247,شعر,Cheveu,16
1514,غير لائق,inapte,94
5382,تاباسكو,Tabasco,66
10374,قوات التدخل السريع,écraser,29
3506,روهان,Rohan,79
1511,مشية,démarche,94
1344,صقيل,satin,95
4939,مسار,sentier,69
1403,تمارا,tamara,94
287,جيليس,gibies,100
9703,حذاء,chaussure,34
3264,يمتلك,posséder,81
2493,خائن,traitre,87
3526,غوران,goran,79
9278,منشأ,genèse,37
1730,الاجتماعية,sociologique,92
10673,المحافظة,maintien,27
10454,زاك,zack,29
11812,جرينادير,grenadier,19
7252,فوق,un haut,52
12845,ماريلاند,Maryland,11
12139,السيد المسيح,Christ,16
6911,حريص,désireux,55
4604,الفرات,Euphrate,71
9467,نياجرا,Niagara,36
1776,جيلا,gila,92
7284,كاروم,carambolage,52
4433,الغلوتامات,glutamate,72
8779,فحم الكوك,du Coca,41
6926,فطر,champignon,55
4781,روبين,râpé,70
13442,خريطة,carte,7
682,بيد,présager,98
11096,ما وراء البحار,à l étranger,24
7571,بابا,papa,50
2866,أنجليكا,angélique,84
564,الروليت,roulette,99
2159,بروفيسو,condition,89
12140,روح,esprit,16
1382,الجهاز اللمفاوي,lymphatique,95
11113,غريفين,griffon,24
10209,هادئ,silencieux,31
13405,سويا او معا,ensemble,7
197,ويتورث,whitworth,100
13295,تتعدد,monter,8
2124,مضاد للدبابات,antichar,90
3176,صراخ,en hurlant,82
2661,أغنى,riche,86
1260,تجميع,assemblage,95
9043,ساندرا,Sandra,39
10486,الأبعاد,dimensionnel,28
4818,بورتمان,porteur,70
4591,مضلل ,égaré,71
8469,دون إجابة,sans réponse,43
9622,عضو مجلس,conseiller,35
6472,إحراف,armement,58
3370,ريف,riff,80
8821,أمينو,amino,41
13648,يعيش,habitent,6
5409,بلانش,blanche,65
12982,برنامج,programme,10
3467,مصدر,émetteur,80
12810,ريك,meule,12
873,بيلات,pilate,97
11937,مخ,cerveau,18
10591,الأنتيل,Antilles,28
11723,هدسون,Hudson,19
105,غير مدلل,non trouvé,100
12431,مشهد,scène,14
7741,الكاراتيه,karaté,48
8802,النيكل,nickel,41
4321,بيدمونت,Piémont,74
13691,مال,de l argent,5
8030,جيرم,jaillard,46
11145,واهن,crevé,24
5259,متحمس,enthousiaste,66
30,كآبة,mélancolie,100
8150,شرعت,embarqué,45
13782,فوز,la victoire,5
5770,متماسك,cohérent,63
3625,شاريت,charrette,79
12566,إثبات,prouver,13
3672,قطري,diagonale,78
4698,شولتز,schultz,71
8301,الحمار الوحشي,zèbre,44
532,رين,roitelet,99
12346,جزء,portion,15
10969,ديلاوير,Delaware,25
1354,الحياكة,tricot,95
12640,أقصى,maximum,13
10008,هوجان,hogan,32
13639,يحدد,spécifie,6
8782,باسات,baas,41
2641,شراب الشعير,malt,86
5475,بارز، ملحوظ,saillant,65
10888,فريدريك,frederick,26
6371,حافة,bord,59
13008,تفاعل,réaction,10
5546,سحق,mâchonnement,65
12680,انحيازا,biaisé,13
10418,سوزان,Susan,29
10734,حي,quartier,27
10777,يتصور,imaginer,26
2367,فتات,cips,88
4953,سلافية,slave,69
12589,ألبرت,albert,13
7751,سحب,transporter,48
13045,الدلالة,importance,10
9979,يسلط الضوء,points forts,32
8214,وهم,illusion,45
11075,موافقة,consentement,24
9601,تبجح,rant,35
4148,جسر,viaduc,75
8217,الأحمق,Connard,45
3598,هزم,primate,79
5245,يهاجر,randonneur,67
1559,التدخل,septième,94
2471,علم الأمراض,pathologie,87
6051,أسلحة,armes,61
243,رد الفعل,réactif,100
10064,التصفيات,qualificatif,32
7531,نافع,bénéfique,50
11295,وراثي,génétique,23
2263,في,au loin,89
4180,بكرات,bobine,75
11337,سحبت,retiré,22
10730,سرد,récit,27
13073,لوح,vague,10
3759,بئر,perséus,77
6090,تعريف,la diffusion,61
6160,الصدع,crevasse,60
3864,ماء نقي,eau claire,77
4125,تساهل,indulgence,75
13783,اليابان,Japon,5
7561,أب روحي,parrain,50
11095,عيد الفصح,Pâques,24
4261,مينوت,minot,74
581,الغوجاراتاتي,Gujarati,99
408,ضلل,en erreur,100
8264,مدراس,Madras,45
4374,المنهجية,méthodologie,73
3947,الأوباش,bâtards,76
3048,كرافتر,catrable,83
10483,مكوي,McCoy,29
1477,الترامبولين,trampoline,94
8512,علاج,remède,43
1349,فيف,vivres,95
7151,بطليموس,Ptolémée,53
9239,ليونيل,lionel,38
6494,بطن,ventre,58
4866,شبه الجزيرة,péninsulaire,70
10774,دونوفان,Donovan,26
7605,جين,joindre,49
8409,وينشستر,Winchester,44
7101,أقل عدد ممكن,moins,53
13054,يبني,construire,10
470,تسلل,furtif,99
9787,المصطلح,terminologie,34
7935,شيرر,tondeur,47
2242,السيلان,blennorragie,89
6271,غينيس,guinness,59
6044,الطاوية,taoïsme,61
3739,الصيادين,pêcheurs,78
2948,تاجر,Commerçant,83
5210,التلاؤية,évanescence,67
11149,تحميل,Télécharger,24
5698,الميثان,méthane,63
10773,ازتيك,aztèque,26
8791,السمسم,sésame,41
6510,شاغر,vacant,58
12329,اليورو,euro,15
703,طعام شهي,friandise,98
2619,فوس,s agiter,86
2495,تصمد,résister,87
13511,قرية,ville,7
3930,المظلات,parasangs,77
4426,ثابت,invariant,72
12661,تشارلي,charlie,13
10518,الأدبي,littéraire,28
4885,قدمها,pieds,69
1992,الشرق الأوسط,milieu,91
12076,واقع,réalité,17
36,جينيت,Jeannette,100
3958,عازف البيانو,pianiste,76
4000,أركاديا,arcade,76
12278,جاغا,jaga,15
7727,سور,module,49
695,غادر,perfide,98
6282,إسهال,la diarrhée,59
2347,محيط شكل,contour,88
7668,تشونغ,chung,49
8637,ولفيرين,carcajou,42
10298,ماكنتوش,macintosh,30
8309,النازيين,nazis,44
627,اللافقاريات,invertébré,99
7649,دندي,Dundee,49
11912,غيم,nuage,18
12393,اللعنة,Merde,15
12674,مؤامرة,conspiration,13
13700,دانيال,Daniel,5
12581,خطاب,discours,13
9915,بروك,brouiller,33
10053,ممحاة,caoutchouc,32
1799,الإغاثة,séduction,92
6762,الترويجي,promo,56
3399,الفناء الخلفي,arrière cour,80
2433,حقيبة سفر,valise,88
394,تامارين,tamarin,100
12572,حرية,liberté,13
4690,صريح,fredy,71
18,المتعصبين,fanatique,100
7253,ملابس,équiper,52
5964,اضبط,régler,61
12411,رايت,hurler,15
7412,اللاتفية,letton,51
12066,سبنسر,Spencer,17
11214,نجمي,astral,23
8984,مقبول,accepteur,39
4487,غريم,grimmer,72
3458,اوسبري,balbuzard,80
6925,ألبان,laitier,55
12029,قرص,disque,17
2512,رث,sale,87
9916,دوفر,Douvres,33
8511,عضلي,musclé,43
12500,الإرهاب,terrorisme,14
9708,انسجام,harmonie,34
9149,وقف,arrêt,38
9007,كوفنتري,cointry,39
321,التتبع,traceur,100
3111,نادر,nadir,82
4757,هوت,hauteur,70
12518,مطرود,licencié,14
4854,البروستات,prostate,70
5233,من تلقاء نفسها,spontané,67
9295,يراقب,surveillance,37
10929,مفاوضات,négociations,25
8798,البسيط,simplex,41
7646,القيامة,résurrection,49
8693,مولي,molly,42
13484,التقويم,calendrier,7
13201,ملكة,reine,9
13396,اللون,Couleur,7
10985,سماء,paradis,25
7806,بدائية,primitif,48
2318,نادر,raretement,88
5863,المكتب السياسي,politburo,62
9248,جيني,jenny,37
12341,محمد,muhammad,15
2277,فخذ,la cuisse,89
1486,بانتام,coq nain,94
5990,حاجز,Barr,61
9205,إلهي,Divin,38
2200,كانجي,kanji,89
236,خالية من الغموض,non ambigu,100
7186,حمم بركانية,lave,52
11348,اسم الشهرة,surnom,22
12422,أوستين,austin,14
9991,الكم ,quantum,32
9048,طائرة شراعية,planeur,39
6072,مونتيري,Monterey,61
11056,لوحة,portrait,24
13320,إعصار,typhon,8
11498,نورماندي,la Normandie,21
6888,فندوم,fandom,55
9513,أوليسيس,Ulysse,36
2658,تعثر,faiblir,86
12970,تأخير,retard,10
755,فصل,dissociatif,98
992,بن,benn,97
2568,الطباعة الحجرية,lithographie,87
8464,الأفيون,opium,43
7913,ليندر,maïusse,47
3496,الحديث,hadith,79
11024,تشديد,accent,25
7897,تحطمت,éclaté,47
9644,حكم,jugement,35
3008,مقبض الباب,bouton,83
7014,بودنغ,pudding,54
13711,وبالتالي,donc,5
2991,حافز,incitation,83
2383,رانجون,ragoon,88
10383,قدر,destin,29
4901,البنسلين,pénicilline,69
2355,ميلبا,melba,88
2839,ميئوس منه,désespéré,84
13740,ممتاز,super,5
4332,سنتيمتر,centimètres,74
10473,اليهودية,judaïsme,29
10295,متزوج   متزوجة,marié,30
7191,اللاعب,joueur,52
2048,الرئيس,président,90
6603,التوقف,hiatus,57
549,ميلودراما,mélodrame,99
2874,دور,durst,84
4388,الياسمين,jasmin,73
7374,خصوصية,privé,51
1853,أطلس,atlas,92
405,تدمر,palmyre,100
7744,رسم,esquisser,48
1665,رؤساء,présidents,93
3233,المخالفات,risqueur,82
3381,عن علم,sciemment,80
2371,عمار,amar,88
10893,تحطيم,briser,26
10792,أربعة عشرة,Quatorze,26
8388,فلاندرز,flamand,44
8187,زمرد,émeraude,45
5949,هانوي,Hanoi,62
5486,صبياني,puéril,65
5476,إعادة ترقيمها,renuméroté,65
4609,سيوداد,Ciudad,71
8566,زنجبيل,Gingembre,42
11949,برنامج,Plate forme,18
7993,استهلاك,consommation,47
3069,سنتيمتر,centimètres,82
4982,سفاح,inceste,69
3418,ساجان,sagan,80
10956,إلغاء تنشيطه,désactivé,25
1057,سيرين,sérine,96
3323,سبيك,piquer,81
2920,كوبورغ,Coburg,84
2327,كارول,carole,88
784,بادر,gonfler,98
13575,الأولمبية,olympique,6
4132,رخيص,ringard,75
5751,حنا,hanna,63
9969,الفلفل الحار,le Chili,32
12856,طبي,médical,11
1554,كري,crie,94
9823,أورانوس,Uranus,33
393,شرايفر,épavatrice,100
13475,أخيرا,finalement,7
3015,باتريس,patrice,83
673,إيناج,blinder,98
12577,شعور,feutre,13
1565,الرامح,lancier,94
2906,بيزنطيوم,Byzance,84
3443,مقر,place,80
12328,سلاح,arme,15
6507,بواسطة,par lequel,58
4399,المستشارين,conseillers,73
6699,سد,digue,56
6357,شمعة,bougie,59
8926,حية,ivre,40
2841,قاس,impitoyable,84
9673,يحل,résoudre,34
13205,9,9ème,9
7869,بوتسوانا,Botswana,48
12015,تتوافق,se conformer,17
7773,نترات,nitrate,48
3615,التحدي,défi,79
6346,ميرسر,Mercer,59
3964,شقي,gosse,76
11797,لون,Couleur,19
7527,يغوص,plonger,50
1860,قلة,conclave,92
3072,سيولي سايد,état d État,82
3141,سيراميك,céramique,82
7152,فار,varié,53
11236,اصمت,exclure,23
1230,حاضنة,modèle,96
1296,الملوحة,salinité,95
10711,دزينة,douzaine,27
950,جيولوجيا,géologues,97
4337,فن رمزي,allégorie,74
3699,أسفل,vers le bas,78
5553,سيستين,systine,65
9903,بيلوتون,peloton,33
9400,لم يذكر ذلك,anonyme,36
2247,ميني,minnie,89
2836,أطرافه,membres,84
1377,ترينا,trina,95
2120,بيكرسفيلد,Bakersfield,90
946,الكراميل,caramel,97
12069,تدفق,couler,17
10283,ديربيشاير,derbyshire,30
4369,أمانة,honnêteté,73
10339,إيمرسون,emerson,30
1793,الحرم الجامعي,campus,92
861,تم تحليلها,analysé,97
4577,تهريب,contrebande,72
12921,كيبيك,Québec,11
175,المينا,émail,100
3648,جينغ,jalouse,79
8862,تيفاني,tiffany,40
1934,المارودر,maraudeur,91
13431,الوردة,Rose,7
33,مبدأ,principes,100
2802,كروم,chrome,85
11001,فم,bouche,25
13745,كآبة,dépression,5
911,تورو,toru,97
8753,شيروكي,Cherokee,41
1373,اعتقل,appréhendé,95
12472,بعض الشيء,légèrement,14
5666,ماما,maman,64
2966,السلوقي كلب الصيد,levrette,83
13061,البرد,du froid,10
12673,اثني عشر,Douze,13
12150,صالة عرض,Galerie,16
6567,خطر,risquer,57
1022,مقاطع,boycott,97
10188,الموظف,employé,31
2944,عشيقة,maîtresse,83
9452,تشاندلر,cordonneur,36
3792,اهتز,secoué,77
1297,ريتز,ritz,95
10354,صاحب,copain,29
7661,وسط,taille,49
1903,المسلمين,musulman,91
7215,كوني,cosmique,52
10289,سيدني,svelteau,30
773,بنح,binh,98
783,فحل الخيل,étalon,98
9291,يطعم,alimentation,37
8587,تمزقها,déchiré,42
9434,فلك,arche,36
1738,جوهر,essentiel,92
3378,بيستي,bête,80
7968,الوعي,conscience,47
5331,مذكرات,mémoires,66
6347,الثور,bison,59
3714,سحر,vêtu,78
11115,محار,huître,24
8206,استقراء,induction,45
9556,مستقبلات,récepteur,35
11028,عضوية,adhésion,25
8615,الساموراي,samouraï,42
