ID,ARABE,JAPAN,INTERVAL
12711,أوتوبيس,バス,20
2474,توري,tor,57
12702,اعادة كتابة,リライト,17
13495,راحة,残り,13
5100,مفصلية,多言に,64
12522,مضللة,誤解を招くように,23
10198,بوع,bo,38
1829,غير عملي,扱いにくい,93
9547,ليختنشتاين,リヒテンシュタイン,48
8688,الفلفل,コショウ,32
12004,المستويات,levels,11
2781,تصفيق,拍手,89
2076,مبشر,エバンジェリスト,88
649,semifinalist.,セミフィナリスト,99
7265,إفلاس,倒産,62
2998,ابطال خارقين,スーパーヒーロー,60
7765,يصيح، يصرخ، صيحة,叫ぶ,39
13308,كولورادو,コロラド,15
10290,المدنية,シビック,41
10663,انتقام,復讐,39
11510,ernest.,エースースト,33
12265,مارشال,マーシャル,22
7511,المدعي العام,検察官,50
1617,مارتنز,マルテン,89
12182,الادعاءات,al al,16
5836,خفق,フィンチ,68
4187,طائر أسود,黒い鳥,81
4309,بلينيلد,プレーンフィールド,81
1057,هيسيا,ヘスティア,96
8425,إسطبل,納屋,55
11556,ملح,塩,31
5363,هيدروكسيد,水酸化物,75
1132,باندا,バンダー,96
3000,بشكل ملحوظ,際に,88
13585,ولد,生まれ,12
3912,emigy.,eff eff,80
9339,أوغندا,ウガンダ,49
9882,إطار العمل,フレームワーク,44
5072,الحي الصيني,チャイナタウン,77
10181,جوع,飢え,43
8865,بيركشاير,バークシャー,53
14405,اكتوبر,10月,5
5229,قزراوة,カスピアン,76
3395,كيمبو,キンボー,87
2386,الثقافة المضادة,反論,91
12966,غير مفسر,不明瞭な,19
8999,رافعه,クレーン,50
4768,كامارون,カマロン,79
2147,بيلدام,ベルダム,92
13203,سيدي المحترم,お客様,16
7545,الدلو,アクエリアス,62
4855,غاتسبي,ガツビー,79
4747,يعصر,絞る,64
5013,الاشتراك,サブスクリプション,64
13888,ماذا,何,6
10771,مبتل,濡れた,38
6291,كبح,抑圧する,39
2114,adriatic.,アドリアティック,92
12242,مفهوم,概念,23
7584,ايرباص,エアバス,62
8421,بلاد فارس,ペルシア,56
14420,اسم الشيئ,名前が付けられました,6
7315,رجل اعمال,ビジネスマン,63
10737,الم,痛み,30
8925,حية,イッの,48
6204,يان,ヤーン,70
12762,نسر,鷲,14
13290,أنتوني,アンソニー,15
12959,القيمة,価値,16
10366,مثليه,レズビアン,40
4805,ادانة,cond,34
3032,بيكولو,ピッコロ,88
8653,التكيف,適応,32
6244,نايت,尚,70
2132,مكان وجود,所在,92
5979,طموح,野心的,70
152,تونك,チュニック,79
211,والون,willoon,100
5205,ميدلي,メドレー,73
10801,هايز,ヘイズ,31
9000,انقطع الكهرباء,停電,49
6895,قفازات,手袋,44
12603,دنفر,デンバー,23
2763,النظام الأساسي,法令,62
13523,الصيف,夏,13
11042,مارلين,マーリン,30
8947,مختص بمجال علمي,学者,36
7521,الاموات الاحياء,ゾンビー,25
11541,سينغ,sing sing,32
1587,semincel.,sem sem,94
7165,عرفي,慣習,64
1134,علم النفس,雑音,96
3402,مسلفة,遥か,83
3505,روهان,ローラン,86
9290,يطعم,餌,40
3126,سالومون,サロモン,88
12416,شيلي,チリ,24
1953,الكحل,コール,93
803,curveball.,カーブボール,98
13504,كول,社会,13
12130,حركة المرور,トラフィック,27
10296,ويبستر,ウェブスター,42
10608,غاندي,ガンディー,40
12712,لورين,l l,22
8490,لات,lf,55
10251,نيلوم,nm,42
11951,التعداد,c c,29
2106,garesmen.,警備員,92
8668,الأفق,minded,10
5231,متهور,無謀,75
13263,لا أحد,無し,16
9866,ويتمان,ホイットマン,45
14090,واشنطن,ワシントン,9
9003,أحسنت,ブラボー,52
3687,ukulele.,ウクレレ,85
4880,محكوم,do do,43
2875,عصير التفاح,サイダー,89
11791,تشيكوسلوفاكيا,チェコスロバキア,30
12409,مستحق,権利を与えられた,24
6373,كلو,クロエ,69
576,outfitters.,戸口,97
6534,أريكة,ソファー,65
5967,الأرجون,アルゴン,72
13802,مع,と,5
2710,عمليات البيع,売り切れ,87
4567,التشيلو,チェロ,80
3714,الفونوغراف,蓄音機,82
6834,غير منطقي,不合理な,65
3345,نفاق,偽善,87
3797,الطائر الطنان,ハチバード,83
10868,نيوبورت,new new,38
6697,أنفسكم,あなた自身,67
3412,الخشب الرقائقي,合板,87
6558,تأديبي,懲戒物,68
6911,قطة صغيرة,プッシーキャット,65
14417,محدود,限定,8
10960,مانيلا,マニラ,38
6735,سمك السلور,ナマズ,67
11155,مغامرات,冒険,26
9101,جهة,脇腹,44
13064,الجحيم,地獄,18
6837,تكيلا,テキーラ,66
9123,dragoons.,ドラゴンズ,41
8723,القاتل,スラレ,53
5250,كربوكسيل,カルボキシレート,60
11837,دجاج,チキン,29
6196,قذف,t t,35
11376,مين,min,32
12827,الكورية,韓国語,19
143,شرسة,猛烈に,99
3145,درزي,ドルツェ,88
5560,التسلل,オフサイド,74
9881,الاندماج,合併,43
6957,الشبح,ステルス,65
8179,باخ,バッハー,57
13006,رسم,dr,19
6551,وباء,エピデミック,65
11895,التفشي,アウトブレイク,28
10292,الصورة الرمزية,アバター,42
9618,هولي,ホリーリー,46
10879,التعافي,回復,37
1640,إعادة طبع,懲らしめ,64
12842,حاضر,ロジャー,15
7463,كليف,clう,62
10144,فاغنر,ワーグナー,43
10551,قوة الدفع,勢いに,40
10747,محامي,弁護士,36
2471,interlanguage.,inter inter,91
14294,سيارة,車,9
8488,انهيار أرضي,地すべり,42
9664,malthusian,mal mal,47
5350,هيمالايا,ヒマラヤ,75
1147,diehard.,ダイ・ハード,96
2968,التحريض,攪拌,68
4167,جيجر,ガイガーー,82
14341,وسط,中央,10
5318,فحص,勉強する,28
1085,إبادة,消滅,70
13741,إمرأة,el,12
11408,استشاري,諮問の,26
7219,الممرات,レーン,26
6866,منذ وقت طويل,長い時間,66
7281,الجهد االكهربى,電圧,62
7988,سيناريو,シナリオ,48
12656,هنغاريا,ハンガリー,22
3743,برج الحوت,魚座,85
2936,الرفيق,同志,63
13294,تتعدد,マウント,13
9941,ينفخ,吹き飛ばさ,45
9489,فوتي,魚介,48
891,أودعت,寄託された,55
2198,جمع التبرعات,募金,91
13179,جريمة,犯罪者,10
5945,مودينا,モデナ,72
6461,غير حكي,非建設的,69
2327,مندل,鉱夫,37
11344,الحمار,お尻,33
11546,رعد,サンダー,31
9764,شورمان,牧師,46
12068,تدفق,フロー,25
9420,تمييز عنصري,アパルトヘイト,49
7708,النيص,ヤシ,61
10219,اشتباك,衝突,31
9146,موعد التسليم,締め切り,50
7971,الشيخ,シェイク,59
9428,على نفس المنوال,リズム,46
3113,سباح,スイマー,74
5056,ليجان,リガンド,63
12467,الحد الأدنى,最小,24
6785,أسيتيل,アセチル,65
14392,القطع,部品,8
6628,descartes.,デカルト,68
8737,مهينة,軽蔑,53
4107,slugger.,スラッガー,78
5121,diethylamide.,ジエチルアミド,77
13602,خامسا,5番,12
3931,كيبوتس,キブツ,84
6878,التكنولوجيا الحيوية,バイオテクノロジー,65
1743,إقناع,説得,76
10761,حيوان أليف,ペット,35
9913,كمبوديا,カンボジア,45
11574,نسبه مئويه,パーセント,32
11695,ظل,風邪,29
12628,إليزابيث,エリザベス,23
6661,سيولة الدم,血友病,67
2638,الرماة,アレンジェ,57
9578,اليانصيب,宝くじ,47
13313,فتاه,ギャルリー,15
10843,الطبقة,ティア,37
296,ليت,退ける,100
13026,عدم الدقة,不正確さ,18
333,حازوق,しゃっくり,97
10166,برعاية,スポンサード,30
3507,بيونج يانج,平壌,86
2585,جانب الشريط الجانبي,サイドバー,90
6310,مغربي,モロッコ語,66
6622,روفيليا,小児性,68
10554,فلوريس,フローレス,40
12252,العقد,ノード,23
2579,lackey,ラッキー,89
6239,حث,ur,22
924,recurve.,recう,53
5608,النتيجة,スラッシャー,72
8021,اعادة \ عد,rep,55
8264,بريت.,ブリットの,51
9785,مدفون,埋められた,37
9060,خدش,スクラッチ,39
4068,بازوكا,バズーカ,82
8121,مندوب,デリゲート,25
12689,توسع,拡張,21
4350,خلفيات,背景,16
7668,نشأه,開始,61
10029,سكينر,スキナー,44
6207,على رأسها,主観的,70
10755,صادق,本音,38
8705,فضيلة,俊敏で,50
14220,مشابه,似ている,10
10059,جذوع,切り株,37
1532,كيوا,鬼才,95
4999,تمزق,破裂,65
3744,المشترين,買い手,77
7655,زن,禅,61
804,الكيروسين,灯油,98
1423,تيروزين,チロシン,95
7096,فيولا,ビオラ,64
11190,من القرصنة,p p,36
7878,scimitar.,シミター,59
6024,البيروفات,ピルベート,71
3606,كليم,クレーム,86
12247,كوستا,cost,26
6096,قذيفة,発射詞,57
109,سداد,返済する,91
2894,attrocious.,凶悪な,88
11944,أليسون,アリソン,29
5324,نانا,ナナ,74
7753,وايت,ワイト,61
13034,هولندا,オランダ,18
2945,سماعات الرأس,ヘッドフォン,81
9104,الانفجارات,爆発,27
7448,ديان,デイアン,54
8709,سوني,ソニー,54
8400,starcraft.,スタークラフト,56
6072,غزت,征服した,44
4605,قلادة,ネックレス,77
11577,مسطحة,目立つ,27
2785,سوق جديد,ニューマーケット,89
879,أشعة,梁,54
8384,معلم معروف,land,47
12188,ريدج,海嶺,26
5562,midwestern.,中西部の,74
1498,كريل,クラッド,95
5047,ريددي,朱に,77
776,مذكرت,mean mean,98
10286,طائرات الهليكوبتر,ヘリコプター,25
6348,الكوبالت,コバルト,69
3895,الأسيتون,アセトン,84
10221,هوفر,遊歩道,42
9897,الة النفخ,チューブ,40
6582,النطاط,ホッパー,64
3720,submachine.,サブキーシン,85
13508,جيف,ジェフ,13
4736,عطري,芳香,76
7107,فاق,perf,64
6084,هاش,ハッシュ,65
12055,جيفرسون,ジェファーソン,28
4852,عاطلين عن العمل,失業者,51
12534,تعتبر,regardう,6
8477,لذيذ,美味しい,55
9565,بيتي,bet,48
3335,سكرتارية,事務局,87
2846,أبله,間抜けな,89
7333,مخادع,トリッキー,63
4806,محشو,つめた,68
6954,التدقيق,精査,65
14339,يعتبر,考慮された,5
607,كاتب السيناريو,スクリーンライター,99
11768,إبراهيم,アブラハム,30
9534,إطار العجلة,タイヤ,34
9903,الإيثانول,エタノール,45
1226,كاباريت,キャバレー,96
4075,بوريتو,ブリトー,81
1567,عدد الأميال,マイレージ,95
2903,عشاق,デシ,89
9600,تبجح,ラント,40
6411,ديتو,同上,69
8052,التلغراف,電信,55
14381,ضمانات,証券,12
11487,الدفاع,守る,13
8942,وخيم,壊滅的な,38
13305,فقرة,段落,14
9241,لا رجال,だれも,50
7034,مذيب,溶媒,58
8388,الصحافة,ニュースプリント,56
14139,مقارنة,比較されます,11
12494,ديج,dj.,24
4624,جرينت,磨く,80
9691,هيرمان,エルマン,47
2835,أطرافه,四肢,71
6929,بشكل مختلف,様々に,66
14474,تمرين,トレーニング,10
4046,ظلم,不正,78
5261,مكارثية,マッカーヒズム,76
6828,راقصات,ダンサー,54
10782,الهندوسية,ヒンズー教,34
6080,عمة,叔母,69
12187,قمة,サミット,26
1112,المدربين,講師,65
13086,سوق,市場,12
11604,بمفرده,唯一の,24
932,ساتشيل,サッチェル,97
2533,بطولة,ヒロイズム,91
9349,صقلية,シチリア,49
6095,قشرة,皮肉な,71
8039,مشمس,晴れの,41
12824,أورليانز,オルレアン,21
12161,مخاطرة,危険,25
9281,العلاقات,関係,26
12706,يسوع,イエス,22
2022,العنصر النائب,プレースホルダー,92
12514,ليفربول,リバプール,24
10797,مكتب التحقيقات الفدرالي,fbi.,38
7085,بندر,ベンダー,63
10435,فينشي,ヴィンチ,41
5757,شد,ねじ込む,38
6470,محصن,強化された,63
13227,إنتاج,製造,8
8045,النعيم,至福,58
8160,فيثاغوري,ピタゴロン,57
9482,مؤثر,influ influ,48
28,الانحراف,回折,100
11956,الفجوة,穴,23
2524,طاغية,暴君,85
640,جولدخ,vol vol,94
4598,حلت محلها,置き換えられた,72
9142,أنشر,これにより,51
12511,اتجاه,方向,12
460,الادمان,中毒性,23
63,مخادعة,トリック,100
3741,منقوش,内接,84
9770,الفيتنامية,ベトナム人,46
4329,عنيد,tenacious,78
1555,amyotrophic.,筋萎縮,95
10995,dehydrogenase.,デヒドロゲナーゼ,37
4320,بيدمونت,ピエモンテ,81
968,مجدلين,マグダレン,90
10416,برينستون,プリンストン,41
4772,erasmus.,エラスムス,79
10678,يعد,約束する,24
9313,ملاكم,ボクサー,48
4441,منشورات,リーフレット,70
8111,رسالة بولس الرسولية,エピシスル,56
9207,هوكينز,ホーキンス,50
422,سترينجر,ストリンガー,97
10924,ايمي,エイミー,35
7542,ليرة لبنانية,lbw.,62
13619,متوفرة,利用可能,12
883,برفض,微妙に,97
5393,جار,近所の人,42
1231,الشعلة,トルクベアラー,84
1166,المتحولين جنسيا,トランスセクシャル主義,88
856,udal.,u u,98
9494,مشاكل,漠然,43
130,كهرباء,静電的に,89
5545,سحق,スカッパー,74
10644,كرز,チェリー,39
9163,بريسلي,プレスリー,51
10038,نسب,系統,44
4687,تطويق,縁石,68
11921,نيفادا.,ネバダ,29
3002,toolbox.,ツールボックス,88
2999,الجيلاتين,ゼラチン,88
5401,كرنك,クランク,70
12038,حوض,たらい,27
6321,archduke.,大公,68
10039,نتروجين,窒素,43
905,زرع,培った,65
12777,استبدل,subst,21
14193,رغم ذلك,けれど,9
497,ريفييرا,リビエリア,99
2433,الخث,泥炭,91
6274,واك,wac.,70
6465,كراكاس,カラカス,69
9321,كورنوال,コーンウォール,44
11212,تشريح,解剖学,35
2360,براكين,ブラッケン,89
11068,بيضة,卵,33
5216,بروتوس,ブルタ,76
2555,مذبح,祭壇,90
13780,y.,y,11
3213,حشو,充填剤,82
12211,راندي,ランディー,27
12002,بيير. بيير,ピエール,28
8324,قناة أو أنبوب أو ترعة,導管,56
14465,منظمة,協会,10
6727,تينكر,ティンカー,64
9628,جديرة بالثقة,注目に瀕して,47
14156,دولي,国際的,9
4209,synthetase.,シンセタス,82
7855,رينو,リノの,60
14407,يتوقع,期待する,11
12359,تشاد,チャド,25
10190,كليا,alt,43
7795,الإيثيل,エチル,60
84,pertussis.,百日咳,100
7761,الهيكل العظمي,骨格,61
7780,hesperian.,hes hes,61
6485,الى الوراء,後方に,50
8230,يوكون,y y,57
477,بعد الوفاة,post post,69
7122,شريحة لحملة,サーロイン,64
11245,خبز محمص,トースト,34
1723,ثني,褒める,55
6338,دورة في الدقيقة,rpm.,69
1145,علم الاحياء المجهري,微生物学,94
13409,منصب,デカ,14
10244,جيرو,ジロ,42
11770,فيجي,フィジー,30
10824,موس الحلاقة,かみそり,38
3575,السماوية,天,86
2301,شك,疑う,18
7985,فرض,課す,33
14353,موصوفة,説明された,9
2934,الرد بالمثل,レタリート,45
4247,تورت,tort,79
7621,سومو,sum,61
10881,سميك,厚い,36
2454,هدوء,subued,79
9678,المزيد,安定,32
10796,البوذية,仏教,38
6759,لب,パルプ,66
2161,منشط,ドープ,54
10502,موس,モス,21
