ID,ARABE,TURC,INTERVAL
6590,تحت الأنقاض,moloz,68
231,الكلدان,kavız,100
6986,سجن,hapsedilmiş,46
12618,كابل,kablo,22
7344,استقلال,stadyon,63
4863,جوك,jock,77
4252,علقة,sülük,82
2720,حارقة,yangın,87
2596,رداء - روب,elbise,81
13815,أو,veya,5
4932,دقة,dk,78
1948,خوف,khu,93
12973,إيران,i̇ran,19
4981,سفاح,ensest,78
12949,متكافئ,uygun,13
11096,ممفيس,memphis,37
9015,تزلج,paten,20
8841,مجمل,bütünlük,53
13790,التلفاز,televizyon,11
13714,ابطال,şampiyonlar,9
3837,كاج,cag,85
10157,إلفيس,elvis,43
13738,جيم,jim,12
491,تجديد,yenileme,33
6541,الناصرة,nazaret,69
8341,اللوحة القماشية,tuval,57
5302,تالون,talon,72
12149,صالة عرض,galeri,26
3214,الفلسبار,feldispat,88
2199,كانجي,kanji,92
9886,جريسو,greko,45
3116,ريدفيلد,redfield,88
10679,انهيار ثلجي,çığ,39
2564,سلمى,salma,90
10573,التركيبة السكانية,demografi,37
11931,الأعمار,yaşlar,12
9740,يصب,dökün,39
11290,جاكسونفيل,jacksonville,35
8539,التماس,dilekçe,41
6759,لب,hamur,67
2786,كوشينغ,coşkun,88
4911,ماركوني,marconi,78
13550,5th.,5,13
11785,سبارتان,spartalı,24
10088,فخ النار,firetrap,44
9515,بصف,pf,49
8112,جسم,corpus,58
4953,ليف,lev,78
6972,جورني,gurney,66
13587,مارتن,martin,12
9631,شابمان,chapman,48
1903,بوسويل,boswell,93
85,وقت الحلم,hayal zamanı,100
3395,كيمبو,kimbo,87
11254,مظلة,paraşüt,34
6488,مشوه,çarpık,58
10539,عقيدة,doktrin,38
4256,هورست,horst,82
5635,برايل,braille,74
12431,خدم,hizmet vermek,12
3428,المصاصة,dondurma,87
11869,خباز,baker,30
7082,يي.,yi,65
7900,كوع,kaş,57
13309,تمكنت,yönetilen,9
3507,بيونج يانج,pyongyang,86
236,hapless.,hapsız,100
8956,سكرامنتو,sacramento,53
6606,باهظ,süslü,61
10759,كاتدرائية,katedral,38
1020,مصنوع,dövme,97
3427,تريسيل,tressel,87
9629,محرم,yasaklı,48
746,الماوي,maoist,93
12312,في جميع أنحاء العالم,dünya çapında,26
1651,لسي,lordy,94
11137,فيلا,villa,36
11110,دعم,destek olmak,36
12190,براندون,brandon,27
11449,غاريث,garet,33
12742,مسلح,silâhlı,13
1853,antiace,uçaksavar,93
9936,أوسع,daha geniş,45
1383,غير عضوي,inorganik,96
6353,معالم,kilometre taşları,49
3810,باخرة,vapur,83
11984,السكر,şeker,28
7530,نافع,yararlı,62
5567,قابل للكسر,kırılgan,73
7062,هز,hazen,65
13730,الأسبانية,i̇spanyol,12
8893,بوتوماتاك,potomac,53
5612,سن البلوغ,ergenlik,74
12570,ليكرز,lake,23
14354,نحيف,kadınlar,11
13766,زائد,artı,12
3644,غير ربحية,kar amacı gütmeyen,86
10755,صادق,açık sözlü,38
1096,كوابيس,kabuslar,59
4236,تجول,dolaşma,34
2757,سمك مدخن,füme balık,89
6988,مواء,miyav,66
13185,باتريك,patrick,17
5253,هيرا,hera,76
1746,باكا,baka,93
11703,عمودي,kolon,27
10751,فريزر,fraser,38
2591,الافلام الوثائقية,belgeseller,33
9426,خبرة,uzmanlık,49
6201,تخريب,sabotaj,62
12623,سانتا,noel baba,23
10501,عجائب,mucizeler,15
13875,هم,onlara,6
1871,بطلاقة,akıcı,93
958,الاضطرابات الهضمية,çölyak,97
9323,قاتلة - مهلك,ölümcül,25
12791,لاري.,larry,21
2044,الهوائيات,antenler,60
11658,بقية,kalan,31
4036,العدسات,lensler,83
4116,دوي,dui,83
13859,وقت,zaman,5
8101,كاسر التعادل,tiakebreaker,59
2855,غير مبالي,dikkatsiz,85
1904,أفلام,film çekmek,73
5453,من الأيلمين,millenin,75
1307,بولونيوم,polonyum,96
3027,توباز,topaz,88
12755,جنوب غرب,güneybatı,22
2841,دلل,cocker,88
11699,آمنة,güvenli,27
10059,جذوع,güdük,38
5017,القاطرة,römorkör,71
13228,ربط,bağlanmış,10
1274,ري,rea,96
13776,جولة,tur,11
9512,أوليسيس,ulysses,49
11501,قبرص,kıbrıs,33
4701,كلام فارغ,bosh,79
7624,مرسوم,karar vermek,53
11542,المغرب,fas,33
11406,هوك,şahin,19
3522,حوان,hwan,86
11792,البالية,yıpranmış,30
5595,اللجوء,iltica,72
62,حفار,kazıcı,89
9496,مرتب حسب الحروف الأبجدية,alfabetik,28
4259,بند,cowman,82
6804,لوريل,defne,66
768,الكادميوم,kadmiyum,98
499,كاتاكانا,katakana,99
5212,fonrifics.,şeref,68
5889,الكهنة,rahipler,43
7501,الواقعية,gerçekçilik,62
5702,بيز,yudum,73
48,ماتي,matti,100
5502,لوكان,lucan,75
8007,الاسترالي,aussie,52
11223,الصومال,somali,36
3179,نقاء,saflık,88
11347,اسم الشهرة,takma ad,27
8482,قمح,tahıl,50
6989,العمود الفقري,omurga,65
12678,بوكانان,buchanan,22
7630,خارج الأرض,dünya dışı,60
12871,ديفر,defetmek,20
4346,يوما ما,mayıs günü,82
3574,جيس,gees,62
3639,غير قابل للصدأ,paslanmaz,86
5830,المؤخرة,makat,58
675,بفضول,merakla,93
2694,ابريق الشاي,çaydanlık,90
841,عربات التي تجرها الدواب,buggy,97
12808,هاريسون,harrison,21
3412,الخشب الرقائقي,kontrplak,87
4784,ورق مقوى,karton,79
3036,بريتوريا,pretoria,88
1155,الغرغرينا,kangren,96
9553,بروكسل,brüksel,48
6594,سخام,kurum,68
11693,الرابع عشر,on dördüncü,31
13004,مسؤول,sorumlu,11
6169,لا أدري,dunno,71
10512,مقفل,kilitli,27
5592,دولوريس,dolores,70
14118,منح,verilen,10
11616,عنصرية,ırkçılık,32
747,فاسار,vassar,98
6795,وحدات,modüler,64
2370,عمار,amar,91
2929,الدوبامين,dopamin,88
3089,كاسبر,casper,88
11635,غير واضح,belirsiz,32
13777,إسبانيا,ispanya,12
5386,muddy.,bulanık,73
2015,غير مرئي,görünmeyen,92
5034,مطرح,excretory,77
6839,جيمسون,jameson,66
1885,سويدي,i̇sveçli,81
4018,كاليه,calais,83
257,متماسك,bağlı,57
6990,هاون,harçlar,39
10070,متعبه,yorgun,25
8803,بونغ,pong,54
13541,السوفيتي,sovyet,12
6208,غير قادر علي,entropi,71
14364,ريغان,reagan,35
2207,شعري,kılcal damar,89
4580,رأس الشاطئ,beachhead,79
5532,شجرة السرو,hediye,75
8154,رف,raf,43
7355,دماغي,serebral,63
8113,المشاجرة,yakın dövüş,57
7682,البانجو,banjo,62
2420,المخططون,planlayıcılar,82
9565,بيتي,betty,48
14462,ينتج,üretmek,7
2121,تدنيس,hürmetsizlik,88
2139,مأزق,vâât,92
5088,رونس,runes,40
13427,خلاف,anlaşmazlık,9
12364,موراي,murray,25
8060,بيسرز,pacers,55
11343,إعادة نشر,report,35
2421,manslaught,adam öldürme,90
2239,المسالخ,kesimhane,91
11843,المجر,macarca,28
5614,جامبو,jumbo,72
1875,ثنائي ميثيل,dimetil,93
12579,خيال,kurgu,18
13583,إيطاليا,i̇talya,13
13783,ارتباك,bilinç bulanıklığı  konfüzyon,9
11373,محرقة,soykırım,34
14301,هَم,kaygı,9
302,غوندي,gundy,100
12004,المستويات,seviye,11
11951,التعداد,nüfus sayımı,29
13361,نموذج,model,13
11502,ترينيداد,trinidad,33
2617,ينجح,başarılı olmak,90
4388,رغوة,köpük,77
4461,قاطع متناوب,kıyıcı,77
1660,كارب,sazan,83
11887,فايروس,virüs,30
9633,صدر,meme,42
5785,فتحة الشرج,anüs,73
5617,دوار الشمس,ayçiçeği,74
4076,dowd.,dobd,83
8226,مكة المكرمة,mekke,58
12597,مستشفى,hastane,20
9325,صمغ,sakız,48
4578,بيجي,peggy,80
5125,ريجنسي,regency,77
9745,تكميم,elbise kolu,37
2000,تمدد,seyreltme,85
1988,السامراء,samarra,93
5271,المستضعفون,underdogs,56
6448,الخمير,khmer,69
10251,نيلوم,nm,42
9547,ليختنشتاين,liechtenstein,48
61,مضاد للأفراد,antisubmarin,100
2319,تمايل,sallanma,81
12421,أوستين,austin,25
13639,لسوء الحظ,maalesef,12
9222,شتراوس,sineklik,51
12948,نفاية,önemsiz,20
2208,المعايرة,titrasyon,90
10805,معارضة,karşıt,17
12425,ارييل,ariel,25
14521,القروض,krediler,42
10008,خط الطول,meridyen,44
14369,مؤتمر,konferans,11
11250,سندات,tahvil,20
9211,تنفسي,solunum,51
9991,بالتالي,sonuç olarak,23
1060,ملاعق,kaşıklar,52
6861,راس,ras,28
13166,قطار,tren,10
1798,الإغاثة,baştan çıkarma,89
7117,شبه عسكرية,paramsal,65
8485,حائط حجارة,taş duvar,55
10417,سوزان,susan,41
7419,الإنجازات,başarılar,31
11044,المقدمة,render,18
7414,غير مباشر,dolaylı,62
11026,مارو,maru,37
6302,حلزون,salyangoz,64
12760,براد,brad,22
8219,الكاثوليكية,katoliklik,58
9412,الفاتيكان,vatikan,49
12860,غيتار,gitar,20
14316,ماكنتوش,macintosh,42
11174,يسهل,kolaylaştırmak,33
1939,سلا,slough,93
5634,تذكرنا,hatırlatan,67
6847,جورري,guerre,66
1793,السليلوز,selüloz,89
10788,بانكوك,bangkok,38
6357,فارلي,farley,70
1701,بلانكا,blanca,94
11445,مدى الحياة,sonsuza kadar,33
6601,الألحان,tırtıl,38
1534,إستيعاب,aydınlanma,94
4636,مالارد,yeşilbaş,79
4491,هستيريا,histeri,81
7813,سانشو,sancho,61
11698,ألغيت,iptal edildi,23
2271,فولسوم,folsom,92
3257,النكاف,kabakulak,88
5415,الكولوسيوم,colosseum,75
14221,أوروبا,avrupa,5
7788,لقد قمت,ya sahibim,61
14074,بعيد,uzak,8
5133,الزولو,zulu,76
11233,مبارزة,düello,34
10550,سار.,sarkmak,40
2676,أطيح,devrilmiş,90
11581,روزفلت,roosevelt,32
1827,ضد الرصاص,kurşun geçirmez,93
3887,كاسا,casa,74
12158,شيطان,şeytan,19
6066,الجاموس,buffalolar,18
8712,الهامستر,hamster,54
10186,الجمرة الخوضة,şarbon,43
4035,تجار التجزئة,perakendeciler,39
9186,حساء,çorba,51
7836,الفشل,başarısızlıklar,21
6222,بلوتونيوم,plütonyum,71
4985,المتشرد,hobo,76
8655,حلف,pakt,54
5016,عدو للمسيح,zehirli kimse,76
602,صاخب,kısık,99
5982,جوف,govt,72
3347,جيليان,gillian,87
11788,اغتيال,suikast,26
6869,النشوة النشوة,orgazm,65
3496,بأثر رجعي,geriye dönük,76
8590,دبلي,bubonik,55
10372,المعدات,donanım,42
11789,ممثلة,aktris,30
10353,صاحب,ahbap,40
14318,دائماً,her zaman,9
9286,تفاعلي,etkileşimli,29
13949,أمريكي,amerikan,8
11151,كونغو,kongo,36
1130,خروج,esc,96
9875,فتاة جميلة,civciv,40
3962,هاندل,handel,83
7058,ين,yen,65
6326,بوتقة,pota,70
10454,لين,lynn,41
9965,لحسن الحظ,neyse ki,30
10987,مبتدئين,başlayanlar,24
6269,الكربوهيدرات,karbonhidrat,69
7632,الآفاق,görünüm,60
5104,إعادة تصميمها,yeniden tasarlandı,21
8828,تاو,tau,53
3629,أشانتي,ashanti,86
7155,لوجستية,lojistik,37
12553,وفى الوقت نفسه,bu sırada,24
2348,لا ينبغي,yapmamalı,91
4274,أوكسيداسي,oksidaz,81
2887,مؤلمة,travmatik,87
12016,المخزون,stok  mevcut,25
9173,مكشوف,poz,49
842,حديدية,demirli,98
7051,ميال,yatkın,65
5618,فايف,fide,74
7804,الحيوان الثديي,memeli,53
3159,رجال أعمال,işadamları,88
12541,عطلة نهاية الاسبوع,hafta sonu,22
2583,العطف,nezaket,13
4904,كامينو,camino,78
12184,غير مرخص,lisanssız,27
4342,تشريح الجثة,otopsi,79
14028,طويل,uzun,8
2833,نسيج,goblen,88
1571,غير موثق,belgesiz,94
2227,محلل,ayrıştırıcı,90
10280,الفلبينية,filipo,41
890,متعلق بدلالات الألفاظ,semantik,71
10181,جوع,açlık,43
8709,سوني,sonny,54
7488,التقديمات,gönderme,45
12252,العقد,düğümler,24
10624,موحد,konsolide,33
7290,باستيل,bastille,63
3814,عبر الأطلسي,transatlantik,85
4979,بوفين,sığır,78
7115,ردهة,lobi,50
13247,اليونان,yunanistan,16
6785,أسيتيل,asetil,65
8221,فساد,tahribat,57
826,المالك,kiraya veren,91
10404,الضوضاء,gürültü  ses,41
11036,جزر البهاما,bahamalar,37
8132,أيد,uni,58
6727,تينكر,tamircilik,65
9899,روفر,rover,33
13748,البيسبول,beyzbol,12
13320,المؤكد,kesin,15
5097,انت,thou,77
6648,خط الحدود,sınır çizgisi,67
9347,منفى,sürgün,42
12416,شيلي,şili,24
5987,علامة مائية,filigran,65
5159,محتال,hileli,74
9142,أنشر,bu vesile ile,51
12782,في النسق,çizgide,21
9375,أخطبوط,ahtapot,49
6598,تامي,tammetik,68
3779,كيتس,keats,83
7027,ميلتي,geveze,65
13338,مم,mm,15
14141,حق,vadesi dolmuş,6
2256,موسيل,moselle,92
12732,بركة سباحة,havuz,20
2653,الملاثيون,malathion,90
1889,متتالية,basamaklı,63
10287,تشيستر,chester,42
8567,الغيت حي اليهود,getto,52
7931,جوزة الهند,hindistan cevizi,60
7302,خفض,yırtmaç,48
13118,الأمم المتحدة,bm,18
13988,اهتمام,faiz,8
11205,مانغا,manga,36
8747,البلد الام,vatan,53
12977,مرصد,gözlemevi,19
12671,زميل,dost,22
3621,مياه جوفية,yeraltı suyu,86
9756,بشرية,insanlık,46
5421,انشقاق,şecbilik,75
9955,بحكم الواقع,facto,45
6905,لهجة,lehçe,49
3264,الببتيد,peptit,85
5274,الإنجيليون,evgelion,76
12587,جرو,guru,23
8867,تشيلين,şil,52
5320,توبر,topak,64
7289,كيمب,kemp,62
3340,kerplunk.,kapons,87
1291,عكسية,karşı üretken,93
11245,خبز محمص,kızarmış ekmek,35
10443,ضعف,bozulma,38
578,بونر,boner,96
5549,نيبون,nippon,75
1547,طقوس العربدة,alem,93
9759,حوار,diyalog,44
13864,زيادة,üzerinde,7
5908,طب الأسنان,diş hekimliği,72
10513,شائعات,söylentiler,35
9626,بغاء,fuhuş,43
1727,مقرونة,çentikli,40
14220,مشابه,benzer,11
13027,كريستوفر,christopher,19
13387,سلاح الفرسان,süvari,15
11957,برونزي,bronz,29
10712,كارنيجي,carnegie,39
2693,intertropical.,intertropik olarak,90
5511,بحظر,haklı olarak,75
150,itw.,thew,98
14225,رئيسي,ana,8
13200,ملكة,kraliçe,15
6515,دسار,yapay penis,67
13791,ال,.,5
11348,قطاع,şerit,27
12227,ولادة,doğum,13
11258,شخص شره,domuz,29
9327,مدبلجة,dublajlı,41
4589,معكوسة,ters,68
13153,باكستان,pakistan,17
2069,حساب المثاثات,trigonometrik,92
6887,فندوم,fandom,66
13786,غير ذلك,öte yandan,11
3791,اهتز,sarsılmış,85
4756,هوت,haute,73
294,غير مثمر,meyve vermeyen,100
708,كميت,dun,80
13657,الوجيه,şöhret,9
10920,الكبار,yetişkin,33
4358,الصويا,soya,81
13160,عالمي,küresel,16
10024,معتقدات,tk,44
6176,شراب مركز,şurup,70
3885,حب الشباب,akne,84
8291,سكين,bıçak,57
3954,الساخرة,satirsel,54
4478,هير,hoer,81
7564,بيكيت,becket,62
11261,كال,cal,35
11265,القطب الشمالي,kuzey kutbu,35
4075,بوريتو,burrito,82
12778,انتهاك,ihlal etmek,6
11208,هوليوود,hollywood,36
13942,تعيين,ayarlamak,9
4330,غرايمز,grimes,79
13809,من,itibaren,5
9723,سمور,kunduz,39
7486,يبارك,kutsamak,45
918,اسكاشة,kabataslak,97
9695,أدوبي,adobe,47
14260,المهام,işlevler,21
12899,كرة القدم,futbol,20
11051,ماشية,sığırlar,37
6010,الشماس,deacon,42
12173,أحد عشر,onbir,27
8503,المواطنة,vatandaşlık,56
1801,كيندر,daha nazik,93
468,بثور,pluribus,99
2485,رطب,nemli,69
14157,ممتلىء,tam dolu,9
13767,مات,ölü,10
130,كهرباء,elektrostatik,89
3081,طرح او خصم,çıkarmak,62
2403,السينة,spina,90
7197,جيرمانتاون,germantown,64
10534,غير متماسك,tutarsız,40
8400,starcraft.,yıldız gemisi,56
7415,مشاجرة,hücum,62
6025,من جانب واحد,tek taraflı,55
3026,المبيضات,çamaşır suyu,86
9931,تعذيب,işkence,39
13596,نزعة,eğilim,12
12235,السجن,hapishane,17
855,eth.,ilham,98
530,سمك الحفش,mersin balığı,98
9171,مجهري,mikro,51
11556,ملح,tuz,31
2908,حديثي الولادة,yenidoğan,88
1600,ديناموس,dinamo,54
6902,تحطمها,çökme,16
1987,repaliatiatory.,misilleme,93
12138,السيد المسيح,mesih,27
14232,رجل,adam,9
12293,سعودي,suudi,26
5700,gazpacho.,gaspaço,73
10536,خروف,koyun,40
8210,جراف,graf,58
7584,ايرباص,airbus,62
4850,الدونات,tatlı çörek,75
10225,حفرية,fosil,28
13224,الشمس,güneş,15
7587,باو,boo,50
5525,تراجع,geri çekilme,33
9849,التوابل,baharat,45
12884,صفر,sıfır,19
10540,أوكيناوا,okinawa,40
980,اغا,agha,97
11752,بريستول,bristol,31
2279,كريول,creole,91
4721,منتصف الموسم,sezon ortası,79
12477,جمهورية التشيك,çek,24
9351,بالي,bali,50
6958,غير الملموسة,maddi olmayan,65
8985,توضيح,detaylandırmak,44
1365,تورر,terre,96
2305,carboxylase.,karboksilaz,91
11734,سلسلة,zincir,28
6179,وحدة المعالجة المركزية,i̇şlemci,67
406,ميكونج,mekong,100
6413,لوبيس,lopes,64
10275,أوتو,ottop,42
5796,ربات البيوت,ev hanımları,73
9352,ثورب,thorpe,49
1318,اعتصامات,kazık,55
14023,مختلف,farklı,9
11326,احتراق,yanan,20
12255,كونتيننتال,kıta,26
6472,هيرميس,hermes,65
1328,اللامبالاة,iltihap,96
12309,تشكيلة,çeşitlilik,23
4485,الصرع,epilepsi,81
12711,أوتوبيس,otobüs,20
5026,هلا,holla,77
11329,السابع عشر,on yedinci,35
12198,كيرك,kirk,27
4348,باسون,bazon,82
1047,جرين,grane,97
12221,لا يمكن,olamaz,27
4545,جبل جليد,buzdağı,80
2462,بلاغي,retik,60
1769,إعادة تصنيفها,yeniden sınıflandırılmış,88
13097,التصنيفات,kategoriler,6
2836,العينات,numuneler,62
2930,سمع,cit,88
6111,عدو,nemez,71
4316,الخرقاء,sakar,80
9958,الاسكتلندي,i̇skoçlar,31
12769,هامبشاير,hampshire,21
9513,بارتليت,bartlett,49
2851,منحوتة,oyulmuş,71
13662,خسارة,kayıp,10
12087,واضح,belirgin,16
7738,لم يتم التحقق منه,doğrulanmamış,46
