ID,ARABE,SPAIN,INTERVAL
12014,تتوافق,ajustarse,14
14178,أوروبي,europeo,11
14231,نص,texto,7
4900,البنسلين,penicilina,78
8371,تاتشر,thatcher,57
4978,التنغستن,tungsteno,78
14152,طَرد,paquete,20
13352,لجنة,comité,15
7820,تذكير,recordatorio,16
10039,نتروجين,nitrógeno,43
2421,manslaught,homicidio involuntario,90
10291,فلمنج,flamenco,42
12340,محمد,mahoma,26
10384,ينسحب,retirar,26
14159,عمل,laboral,5
13211,يانكيز,yanquis,14
9889,انس,ns,45
1335,بيلبو,bilbo,96
2348,لا ينبغي,no debería,91
5634,تذكرنا,recordativo,67
13538,امتثال,cumplimiento,13
464,شاهرا,empuñadura,84
12780,كوبا,cuba,21
12687,حديد,planchar,20
9931,تعذيب,tortura,39
11202,لوجة,panel,32
6133,استشر,esther,71
9612,معقد,complicado,40
4818,شاول,saúl,78
7625,شذرات,pepitas,55
11894,فينسنت,vicente,30
13974,متحد,unido,6
5957,غير مستقر,inestable,71
11133,السادس عشر,dieciséis,36
12869,فلور,florida,20
12843,حرمان,sartén,20
9708,نزول,descendencia,47
10285,لحم,carne,41
7281,الجهد االكهربى,voltaje,62
10617,بوليفيا,bolivia,40
11108,كشاف,explorar,24
3639,غير قابل للصدأ,inoxidable,85
280,بوجي,carretón,91
13629,جاك,jack,12
8134,المستشار,canciller,57
3855,بافلوف,pavlov,84
4617,دراكو,draco,80
2038,أناندا,ananda,92
11049,يبرر,justificar,25
14161,يذاكر,estudiar,17
8367,توبي,tobo,57
11619,بلغاريا,bulgaria,32
9217,قبل التاريخ,prehistórico,51
606,ميثيلين,metileno,99
10490,العثماني,otomano,39
4111,تقصير,acortamiento,37
8507,المهددة بالخطر,en peligro de extinción,52
9175,مكن,sk,51
1377,باركلاند,paisaje modelado,89
751,التارو,tarot,98
6670,الجسر,cabeza de puente,66
10041,الفلك,astronomía,44
12769,هامبشاير,hampshire,21
2597,القراء,número de lectores,90
2682,francophone.,francófono,90
12816,القبض على,capturado,14
3573,خد,mejilla,74
9516,مادلين,madeline,49
3521,كانادا,kannada,86
13118,الأمم المتحدة,naciones unidas,18
14130,يوفر,brindar,6
10390,تحية طيبة,saludos,35
5804,مكان الولادة,lugar de nacimiento,73
14473,يظهر,mostrado,9
2496,كاتانا,katana,90
4971,الشره المرضي,bulimia,78
6529,ادعت,sostenido,36
11830,بعنوان,noble,8
12040,اقتراح,sugerencia,9
1889,متتالية,cascada,63
12610,ديل,delegado,23
4220,التحاليل الجنائية,forense,46
10458,اعتراض,objeción,12
13027,كريستوفر,christopher,19
8447,شارع عريض تكتنفه الاشجار,bulevar,56
10232,صابون,jabón,42
12454,جوناثان,jonathan,24
2053,العطس,estornudar,85
14315,حقوق,derechos,7
4704,سبع,septa,79
9572,لوسي,lucy,48
8976,كيتي,gatito,50
10809,مشترى,compró,38
14234,خاص,privado,10
9400,لانج,langoso,49
13009,الساحة,arena,18
9474,الصومالي,somalí,49
11530,استرجاع,recuperado,28
3187,الأستمرارية,continuo,88
13067,شقيق,hermano,12
6093,mayfly.,efímera,71
11460,أربعين,cuarenta,32
2656,وسط المدينة,centro de la ciudad,90
3783,الكانتونية,cantonés,84
8553,الدموية,circulatorio,55
4198,الفوسفاتاسي,fosfatasa,82
14499,ديفيد,david,9
12920,كيبيك,quebec,20
7206,الربع النهائي,cuartos de final,64
12366,أمثلة,ejemplos,10
14517,الغربي,occidental,11
153,تخدير,anestesia,100
11424,صبار,cactus,34
3777,متناثر,escaso,69
8269,تأجير,renta,47
12576,شعور,sintió,23
4135,نشور زجاجي,prisma,82
11661,نسيت,olvidó,32
6635,صادف,zonal,68
8391,thund.,thank,57
5368,قوقازي,caucásico,75
973,الكمون,cummins,97
13441,خريطة,mapa,12
10207,جاكيتز,chaquetas,35
8619,مطبخ,cocina,42
13803,يكون,ser,5
2310,غير محترم,irrespetuoso,73
13232,دودو,vejestorio,16
11456,بغداد,bagdad,33
9054,منغوليا,mongolia,52
3595,مبيدات الآفات,pesticida,79
4621,الأبله,cabron,80
6757,القذف,calumnia,54
12785,المناقصة,licitación,18
13455,الفيدرالية,federal,12
4600,عداد المسافات,cuentakilómetros,80
14410,يبحث,mirando,5
6329,مهب الريح,barlovento,64
12132,حافة,borde,22
286,جيليس,gillies,88
12130,حركة المرور,tráfico,27
8126,توقيعه,autógrafo,51
13919,مبيعات,ventas,22
6555,ارتجاج في المخ,concusión,66
11522,رايلي,riley,33
10193,شخصية,entidad,38
7894,احتكاك,fricción,59
12052,يصبح,se convierte en,8
1317,قرصان,corsario,94
5074,المورد,proveedor,62
7574,الكرمل,carmel,62
13248,طليعة,pro,14
13730,الأسبانية,español,12
13122,النجوم,estrellas,9
10401,عروسه لعبه,juguete,36
8061,أكل,comió,58
9843,سيادة,soberanía,46
386,الترياسي,triásico,100
11935,الفيزياء,física,7
13847,شركة,compañía,9
4945,غير مقيد,irrestricto,78
5396,أوم,ohm,73
3966,القرع,calabazas,57
13715,حداد,herrero,12
8963,رغم,despecho,51
1711,بافتا,bafta,94
13449,عنجد,seriamente,14
1948,خوف,khu,93
9114,غير مستعمل,no usado,48
12229,غير مبرر,injustificado,26
13665,حجر,vuelta,11
6191,هه,jero,71
9903,الإيثانول,etanol,45
13072,لوح,ola,15
7079,ميرزا,mirza,65
8168,تسخين,calentado,19
9868,فتره حكم,reinado,35
6911,قطة صغيرة,minino,65
13643,قرية,pueblo,12
10753,شان,chan,39
7974,رأس السهم,punta de flecha,59
349,أنجورا,angora,100
7644,شبكه عالميه,pálido,61
4883,أونو,ono,78
7888,بام.,bam,60
7254,طبقات,capas,37
11611,عكس ذلك,contrario,32
212,ميسترال,mistral,100
7062,هز,hazed,65
13380,بوضوح,claramente,15
14144,الأسواق,mercados,13
10747,محامي,abogado,37
1259,تجميع,montaje,19
8667,عاج,marfil,55
9683,موسوليني,mussolini,47
3574,جيس,gees,61
312,جيمبي,gympie,100
12890,ضع الكلمة المناسبة,etiqueta,14
11656,بنجاح,exitosamente,12
14278,فاتورة,factura,10
14392,القطع,partes,8
8062,المعلمات,parámetros,44
5710,اختطف,secuestrado,50
10090,الكف,abstenerse,43
9009,صوفيا,sofía,52
12632,سطح - المظهر الخارجي,superficie,22
4014,oreghood.,carácter de nación,83
7875,تطهير,limpieza,56
13404,سويا او معا,juntos,15
8688,الفلفل,pimientos,32
7374,الذرة,centeno,63
1424,الهتافات,canto,50
9646,العاب ناريه,fuegos artificiales,46
9295,استبعد,eliminar,15
11504,التاسع عشر,decimonoveno,33
13077,الشوط,inning,12
329,غير مادي,inmaterial,100
8084,الماسونية,masonería,59
9479,النموذج المبدئي,prototipo,38
6621,bushfire,fogata,55
13148,مفقود,desaparecido,11
81,مقلع,cantera,95
7580,إفيل,abel,62
3380,عن علم,sabiendas,87
1630,التصحر,desertificación,94
8804,بنية,bn,54
11414,غارة,redada,25
11944,أليسون,alison,29
14400,جهود,esfuerzos,7
3499,فيشي,vichy,86
6631,مستود,mastodonte,68
7830,أخيل,aquiles,60
7533,صوف,lana,62
11007,بورما,birmania,38
11746,ببي,cama y desayuno,30
1239,preclude.,imposibilitar,79
599,قرف,puaj,99
11753,طروادة,troy,31
9907,دعوى,demandado,23
877,صعبة المنال,elusivo,96
7076,لحاء الشجر,ladrar,58
13666,مملكة,reino,12
4103,searboard.,litoral,83
7816,إعادة فحص,volver a comprobar,60
7305,عري,desnudez,63
4303,لا يمكن الاستغناء عنه,insustituible,80
4575,بياتلون,biatlón,80
11326,احتراق,incendio,20
11587,السابع,vii,32
13689,ميشيغان,michigan,12
7659,نسيان,olvido,62
12098,محافظ,conservador,22
12034,يخطوي,película sonora,28
8348,غير مدعوم,sin fundamento,57
12573,أسهل,más fácil,23
3531,الأراضي الرطبة,humedal,81
8532,روبنز,rubens,56
6278,أورري,horry,70
7487,بصلة,cebolla,58
796,جيئة وذهابا,fro,98
9865,مبادئ,principios,27
2457,أحضر,ha podido recuperar,75
4357,rendezvous.,cita,76
7587,باو,abucheo,50
13204,9,noveno,17
2897,الكوليسترول,colesterol,88
8368,الأقداس,santas,55
12399,موسيقى الجاز,jazz,25
1149,طاولة الزهر,chaquete,96
347,ساعي البريد,cartero,100
11350,شراكة,camaradería,33
8953,ويفر,tejedor,51
4477,الكتاب السنوي,anuario,80
531,رين,reyezuelo,96
5104,إعادة تصميمها,rediseñado,21
3786,مستطيلي,rectangular,84
4641,الاقتصاديين,economistas,55
6421,ايروس,eros,69
2070,بارانجاي,barangay,92
3096,بونتا,punta,88
9814,فانغ,colmillo,46
11454,علاوة,prima,33
12446,أدى إلى,realizado,17
5204,مليونير,millonario,60
2487,جسدي,corporal,90
6880,العودة للوطن,regreso a casa,66
5046,هما,hiper,77
6594,سخام,hollín,68
13175,ناظر,nea,17
5385,الحذر,cauteloso,75
9019,جينا,jenna,52
11826,وداعا,adiós,28
13667,لا شيئ,nada,12
11087,رقابة,censurado,26
12444,روبنسون,robinson,25
8179,باخ,llevar una vida de soltero,57
6771,فانوس,linterna,64
782,فحل الخيل,semental,91
11459,أموس,amos,33
6895,قفازات,guantes,44
8493,عمليه التنفس,respiración,39
3374,مؤطر,enmarcado,24
11956,الفجوة,agujero,23
1107,حفظة,guardabarros,43
5086,متفشيا,desenfrenado,77
13837,أنت,tú,5
10833,الإمارات,emiratos,37
6994,يزعج,caza,65
1134,علم النفس,miología,96
1054,تنغ,teng,96
2692,مجاور للكلية,suprarrenal,90
13824,أكثر,más,5
11329,السابع عشر,decimoséptimo,35
11766,سعيد الحظ,afortunado,31
10722,إيما,emma,39
6786,اللوردات,señores,15
11566,مفجر,bombarderos,24
3278,كوان,kuan,87
5320,توبر,sombrero de copa,64
12351,العنكبوت,araña,25
14344,موجود,existente,8
3522,حوان,hwan,86
10203,ذرة,átomo,26
9784,الغرور,vanidad,46
8496,clockwork.,aparato de relojería,56
13016,مرض,enfermedad,18
5817,هيدروكسيليز,hidroxilasa,73
4881,ملهى ليلي,club nocturno,72
14488,ديمقراطية,democrático,15
14179,الأرباح,ganancias,14
7497,تطوعي,voluntario,62
8755,تتمة,continuación,49
8208,خنفساء,escarabajo,56
3120,مصراع,obturador,77
4577,نابا,napa,80
13536,كانساس,kansas,13
8853,مسرحية,teatral,51
7543,جلالة,hm,62
4679,إقرار,eq,79
7663,مشع,radioactivo,61
2788,رامبرانت,rembrandt,89
5468,بارنارد,barnard,75
7641,جيو.,geo,62
14417,محدود,limitado,9
9457,عشرات,tenso,11
8144,أبعد,más lejos,58
2946,الماعز,cabras,45
2950,البيرولين,pirrolina,88
11319,أليس,alicia,35
6552,تشيهواهوا,chihuahua,69
11542,المغرب,marruecos,33
14317,متضمن,involucrado,9
8022,صبغ,teñir,54
497,ريفييرا,riviera,99
5849,مشرف,entresuelo,71
8020,لوت,lu,59
1647,متماثل,simétrico,82
2570,مشعل,hoguera,88
9999,الرياح الموسمية,monzón,44
12499,الإرهاب,terrorismo,18
4058,فيشنو,vishnu,83
6384,على نحو إستبدادي,arbitrariamente,69
8077,ألاميدا,alameda,59
12235,السجن,prisión,17
5122,فائدة,vidente,77
5031,متناسق,armónico,71
3937,تنحدر,descender,38
1422,متسام,trascendental,70
6951,بويك,buick,65
8043,ماريان,mariano,59
8196,ممول,fundado,22
1596,خبز,hornear,62
5936,uncopyriger.,incopiaco,72
13490,فكرة,idea,12
2579,lackey,lacayo,88
8505,رومني,romney,56
12977,مرصد,observatorio,19
12445,سلالة حاكمة,dinastía,24
5670,غرا,gras,74
3664,التلاميذ,alumnos,73
9733,القمري,lunar,47
8461,شنايدر,schneider,56
10524,مكعب,cubo,38
5351,iliad.,ilíado,76
9439,أندورا,andorra,49
5072,الحي الصيني,barrio chino,77
1500,بصورة مذهلة,espectacularmente,95
1235,بي ام,bm,96
14176,ينظر,mirar,5
6615,غير صحيحة,infundado,68
10525,صغير جدا,diminuto,41
12775,طفل,niño,16
4289,ضمنية,implícito,82
9236,عار,lástima,47
9940,مهم للغاية,vital,44
11162,الكوكايين,cocaína,36
9627,لعنة,maldición,41
3895,الأسيتون,acetona,84
669,تضخم,hinchar,68
5469,تغيير حجم,redimensionado,67
13522,كعب,talón,13
12593,التعبئة والتغليف,embalaje,20
14096,ضريبة,impuesto,24
9535,مؤجل,pospuesto,43
10996,القطبي,polar,34
4314,المالايالام,malayalam,82
11335,مجاملة,cortesía,35
7762,هيلينا,helena,61
10212,ميلتون,milton,43
2616,أسعد,más feliz,90
4474,نعسان,somnoliento,81
8327,اتجاه,orientación,32
12272,بابا الفاتيكان,papa,26
13858,أولاً,primero,6
2392,اللاأدرية,agnosticismo,91
283,يغلق,de cerca,98
11481,ساسكس,sussex,33
9036,باتران,bateador,52
3846,المرخص,licenciantil,84
8879,سينيكا,séneca,53
3511,قاعة رقص,salón de baile,85
7544,سوى,quo,62
2260,جرينغو,gringo,91
10907,بنديكت,benedicto,38
14208,مجال,campo,8
5802,ساسكاتون,saskatoon,73
9668,كاحل,tobillo,45
10378,ساحرة,bruja,39
3758,بئر,perseus,84
13466,شاملة,en general,14
13888,ماذا,qué,6
5672,oedipus.,edipo,74
3949,رتب,escritura,79
8,geeks.,frikis,29
5826,دومينيك,dominique,73
1053,ذوبان,solubilidad,69
4801,باندورا,pandora,77
5134,كاتشب,salsa de tomate,77
14427,إجابة,respuesta,11
4139,شمالا,hacia el norte,33
5748,مكعبة,cubismo,73
6039,فليندرز,blindadores,71
13921,يقول,decir,8
9017,مسمار,clavo,30
12829,لحم مقدد,tocino,21
11050,الفصل,capítulo,31
4747,يعصر,estrujar,64
7018,قرصنة,hackear,38
13141,استراحة,descanso,13
9058,الزنك,zinc,52
12900,اقتصاد,economía,19
8116,مثير للشفقة,patético,58
6564,كثيف,denso,61
3172,انتباه,distraído,52
12817,برلين,berlina,21
9081,تنزانيا,tanzania,52
8612,مارسيل,marcel,55
11171,انجوس,angus,36
10537,ثانيا,en segundo lugar,40
8694,فليتشر,fletcher,54
6739,خروف البحر,manatí,67
6773,اللوني,cromatografía,67
9084,وودرو,woodrow,52
12427,اختيار,elegido,25
13605,ماء,agua,12
14095,متوسط,promedio,11
1546,باد,capellán,44
7051,ميال,propenso,65
8814,سوير,aserrador,53
10211,سلطعون,cangrejo,42
11555,حكمة - قول مأثور,máxima,30
3322,سبيك,hispano,84
12833,صلب,acero,20
4941,غسيل ملابس,lavandería,77
5118,كونر,conner,76
5346,الكروم,cromo,76
13994,أيام,días,6
12913,صف,fila,19
768,الكادميوم,cadmio,98
607,كاتب السيناريو,guionista,99
4965,الوسيط,mediana,78
1609,التباين,disparidad,28
2898,intercollegiate.,entre varios colegios,88
6184,أنجولان,angoleño,68
13136,الجنس,sexo,17
8182,حفظ السلام,mantenimiento de la paz,49
2430,الأكورديون,acordeón,90
1104,صمد,resistido,96
13339,كونغ,kong,15
6169,لا أدري,no sé,71
3571,فيفيان,vivian,85
4319,كيميتر,demómetro,82
9329,ساكن,habitante,48
3556,الناخب,alternado,79
4228,chirps,chirridos,78
14382,مكتمل,completo,8
3247,جروسو,grosero,88
9156,أبردين,aberdeen,51
9399,لم يذكر ذلك,sin nombre,49
4043,بساطة,sencillez,82
9112,مخروط,cono,50
865,فوسفوديستراس.,fosfodiesterasa,97
6826,استميحك عذرا,perdón,62
14296,انتهى,terminado,7
13587,مارتن,martín,12
11057,لحية,barba,34
11879,روبية,rs,30
10245,علم التنجيم,astrología,40
8154,رف,estante,43
12038,حوض,cuenca,27
670,هولم,holm,35
5580,سترة,chaleco,57
2967,ملثمين,enmascarado,38
10675,برنت,brent,39
11005,دامون,damon,38
12304,بروكلين,brooklyn,26
10860,بكر,virgen,35
14139,مقارنة,comparado,11
151,الدفء,calor,100
6138,رسوم البريد,gastos de envío,71
13512,تاج,corona,13
8801,النيكل,níquel,52
8883,حكومي,gubernamental,53
2633,معزز,aumentador de presión,77
8539,التماس,petición,41
9341,الكذمة,anastrofe,50
7103,ينقرض,extinto,44
2423,newswshenthy.,de interés periodístico,90
7356,misgenerated.,degenerado,54
6341,زوجات,esposas,70
5310,جامايكية,jamaicano,74
11404,آنسة,sra,34
13416,جمع,popular,13
2884,أبقراط,hipócrates,88
10977,الخام,áspero,35
5660,نعش,ataúd,71
14102,رسمي,oficial,9
2627,مادة صمغية,resina,79
14435,فاز,ganado,8
12194,العلامة التجارية,marca,17
14437,متفرق,separado,13
13892,قبل,antes,6
2093,دينار,dinar,83
10829,إنساني,humanitario,38
13581,هندي,indio,12
9979,هيدروكسي,hidroxi,45
574,غمر,inmersión,88
2958,نادي نادي,hermandad de mujeres,64
8933,زملائه في الفريق,compañeros de equipo,30
13453,فنان,artista,12
6988,مواء,maullar,65
