ID,JAPAN,FRENCH,INTERVAL
580,グアナコ,guanaco,99
9661,カルシウム,calcium,35
2764,法令,statuts,85
13221,発展した,développé,9
216,パール,voile,100
6322,大公,archiduc,59
9466,ウルトラ,ultra,36
2777,ガリバー,gulliver,85
13322,イスラエル,israélien,8
7098,ミニシリーズ,ministéries,53
5869,エクスタシー,extase,62
4033,試薬,réactif,75
5447,不一致,divergence,65
1123,眼窩,orbicule,96
5733,ダンブルドア,Dumbledore,63
9190,充実した,complété,38
9987,ジェスター,fou du roi,32
10920,接吻,embrasser,25
6043,モトクロス,motocross,61
2256,移住者,migrants,89
7453,乳母車,laiteux,50
401,ホンジュララン,hondurien,100
8597,トリビューン,tribune,42
4444,水生,aquatique,72
6599,めちゃくちゃ,tammy,57
649,ヤリ,Yali,99
4332,センチメートル,centimètres,74
1005,メカジキ,espadon,97
3340,ホステル,hôtel,81
10646,ピアスに,transpercer,27
11435,メチル,méthyle,22
1908,コミュニケ,communiqué,91
8793,ゼウス,Zeus,41
4698,シュルツ,schultz,71
6910,バラード,ballard,55
8266,着陸,atterrissage,45
5491,オストリッチ,autruche,65
5988,透かし,filigrane,61
8694,焼けた,brûlé,42
9060,選ぶ,choix,39
4136,プリズム,prisme,75
9434,箱の,arche,36
9419,スリップ,glisser,36
11178,シャトル,Navette,23
6733,結腸,côlon,56
13435,持ってきた,apporté,7
12494,予定されている,prévu,14
6869,バニラ,vanille,55
11438,人種差別主義者,raciste,22
1262,嘲笑,ridicule,95
2644,粘度,viscosité,86
2008,リン,phosphorique,90
4583,戯け,loto,72
10048,投資,investir,32
3343,渡り,passant,81
11669,ヴァーノン,vernon,20
653,アンロシア,ambroisie,98
6504,小便,pisse,58
5494,スローン,sloan,65
7315,マルキン,malkin,52
3957,びっくりした,chic,76
13269,第7回,7ème,8
11373,逆,versa,22
7449,デイアン,diane,51
7345,舞踏会,stadion,51
690,所定,prescrit,98
4868,婚約者,défenseur,70
4625,磨く,grincheux,71
4303,絶縁,isolation,74
7414,散り口,spangelé,51
2781,プライマー,apprêt,85
2286,スニーカー,baskets,89
1620,屋根裏,grenier,93
13660,解像度,résolution,5
7232,声を上げる,à haute voix,52
9613,複雑,compliqué,35
3547,ブランタート,blinder,79
7495,ロッジ,loge,50
481,モノマー,monomère,99
10602,確信している,convaincu,28
8957,サクラメント,sacramento,40
12229,ジェシー,jesse,16
1734,誇り高い,excité,92
10215,フィンランド語,finlandais,30
13275,認識された,reconnu,8
6236,ガルハ,gurkha,60
11642,反乱,rébellion,20
12854,サモア,samoa,11
4605,スキッパー,skipper,71
8431,ポロック,bonder,43
9425,ピカソ,picasso,36
9198,バンブルビー,bourdon,38
11778,ライセンス,licence,19
6521,ええ,Ouais,58
9514,バートレット,barlet,36
350,アンゴラ,angora,100
11407,鷹,faucon,22
6715,閉鎖,fermeture,56
3345,髪型,coiffure,81
4276,スペイン人,Espagnol,74
1604,ハンガー,hangar,93
13488,教会,église,7
1409,寝台,dormeur,94
5148,セルバンテス,cervantes,68
4059,ヴッシュヌ,vichnu,75
3739,漁師,pêcheurs,78
3803,骨粗鬆症,ostéoporose,77
13751,機会,opportunité,5
12341,ムハンマド,muhammad,15
278,セダン,berline,100
5540,ハーグ,Haye,65
13667,王国,Royaume,5
7470,博し,expo,50
7248,とどろいている,rugissement,52
10336,バットメン,battes,30
12438,図式,schème,14
4850,ディアスポラ,diaspora,70
4314,ホーカー,colporteur,74
12926,ボビー,policier,11
10360,ウエストミンスター,Westminster,29
11897,資源,Ressource,18
10145,ワーグナー,wagon,31
9903,ペロトン,peloton,33
13616,タガログ語,tagalog,6
11691,ハーバード,Harvard,20
6057,砲火,fusillade,61
11724,鯨,baleine,19
9158,脚本,scénario,38
1257,お辞儀,pincée,95
1925,アグリゲーター,agrégateur,91
8646,シェルター,abri,42
3531,ふくらはぎ,veau,79
12994,スタッフ,Personnel,10
12913,株式会社,société,11
7068,不定,irrégulier,53
316,寂しい,solitaire,100
572,寮,dortoir,99
12139,キリスト,Christ,16
9569,アーケード,arcade,35
1659,南田,nada,93
12234,午後,après midi,16
4232,エンフィールド,enfield,74
6042,ツナ,Thon,61
6713,量,quantités,56
360,ローダ,chargeur,100
9141,クライスラー,chrysler,38
4110,エステル,ester,75
1733,ロイヤルティ,redevance,92
11285,市長,maire,23
4942,ランドリー,lessive,69
611,マントラ,mantra,99
11893,表記法,conventions,18
4969,ナイチンゲール,Rossignol,69
1678,レクター,recteur,93
942,定量的,quantitatif,97
3551,管理者,managérial,79
5006,球,sphères,68
11995,誇張しました,étendu,18
4929,淫乱,en faille,69
5550,日本,nippon,65
4124,フェード,disparaître,75
793,電解質,électrolyte,98
6600,繁殖,élever,57
11195,種族,espèce,23
4910,血統,Serra,69
8532,スルタン,sultan,43
6864,理想的には,idéalement,55
6546,アントワープ,anversade,57
9894,彫刻,sculpture,33
2697,コルチナ,cortina,86
8394,定常,Stationnaire,44
3327,シンジ化,syndication,81
1977,レジオネレア,légionnaire,91
6832,サスティーン,soutenir,55
9428,育てた,cultivé,36
4340,カワン,Cowan,74
11546,フラット,appartement,21
12156,ターナー,tourneur,16
2881,めったに,enchangé,84
10649,視して,optique,27
10721,ジルバート,gilet,27
12957,通年,annuel,11
643,麻痺した,paralysé,99
2629,裂け目,fendu,86
11749,簡潔,concis,19
7385,符号,cadet,51
9082,タンザニア,Tanzanie,39
9958,飛んで,voler,32
8795,サラトガ,saratoga,41
11537,挑発的,provocant,21
12694,ねずみ,Souris,12
4177,ラニエ,lanier,75
6056,バロウ,brouette,61
6273,バッタ,sauterelle,59
13057,グラハム,graham,10
5450,馬鹿,idiot,65
353,ラグタイム,rag time,100
7191,ゲーマー,joueur,52
454,エングラム,engramme,100
9624,イファーラ,figura,35
1643,為替された,pardonné,93
9955,ブース,stand,32
13469,大臣,ministre,7
9766,リンチ,lyncher,34
7583,アクキナス,aquinas,50
6639,修道院,monastère,56
3912,イレーヌ,Elaine,77
5916,ダウンフィールド,cliché,62
2228,パーサー,analysser,89
3511,牽引,remorquer,79
539,課税,imposable,99
10114,アジジアン,ascidian,31
13465,ヘンリー,Henri,7
10849,カーリー,cordon,26
5852,テルグー,Telugu,62
7692,幾何学的な,géométrique,49
12880,イラク,irakien,11
13442,地図,carte,7
9785,虚らかい,vanité,34
2704,グレービー,sauce,85
12883,アルファ,alpha,11
12845,メリーランド,Maryland,11
3571,嫉妬,jaloux,79
3002,無駄に,inutilement,83
7438,スロバック,slovaque,51
9384,真鍮,laiton,36
4360,恋しい,fond,73
11703,不正確,inexacte,20
10108,部族,tribus,31
12402,貴重,de valeur,15
9596,沙汰,salle,35
8462,シュナイダー,schneider,43
9726,惑星,planétaire,34
1975,マウラナ,maulana,91
2307,ほうき,balais,88
8104,積分,intégral,46
9352,バリ,balis,37
7138,買収,reprendre,53
12977,アンダーソン,Anderson,10
3706,マニアック,maniaques,78
12544,契約する,Contrat,14
13605,スポーツ,des sports,6
11763,フード,capuche,19
12697,パターン,modèle,12
7427,褒美,récompense,51
13532,丘,colline,6
4553,上昇,ascension,72
228,美容,cosmétologie,100
5102,多項式,polynôme,68
6627,すし,Sushi,57
6490,恥ずかしい,gênant,58
2575,給料,paie,87
13018,北西,Nord Ouest,10
3971,天才,prodige,76
5536,ハンドブック,manuel,65
5372,マスジド,masquée,66
4800,二次,quadratique,70
5323,ブロンド,blond,66
6085,ハッシュ,hacher,61
11613,ブレアー,Blair,20
5525,素早く,rapidement,65
7591,アイスランドの,islandais,49
2677,倒される,renversé,86
4877,偶発的に,coïncident,69
9119,オメガ,oméga,38
10223,商業,Commerce,30
13285,8,8ème,8
10480,エチオピア語,éthiopien,29
7219,拳,poing,52
8776,膣,vagin,41
6657,在盗,titulaire,56
10730,物語,récit,27
7621,無声,unanime,49
2820,不正行為,méfait,84
1335,アルビノ,albinos,95
9608,馬鹿,doyle,35
3771,鳥類,oiseau,77
12142,考え,les pensées,16
5574,トポロジー,topologie,64
4671,出席者,participants,71
3952,一時停止,pause,76
4503,スターシップ,distances,72
262,フリーメソンズ,franc maçons,100
9180,ガソリン,essence,38
6071,硬い,rigide,61
10202,天気,prévision,31
11284,メーター,mètres,23
11998,逆流,reflux,18
5177,スパープアップ,spéléologie,67
2752,寝る,seuil,85
11402,オスカー,oscar,22
11737,ペリー,poiré,19
13392,砦,fort,7
902,マリガン,mulligan,97
2608,ランドル,randle,86
4657,パトロン,mécène,71
11132,部長,département,24
5591,甘やかされた,gâté,64
9437,コペンハーゲン,copenhague,36
3870,パンフレット,brochure,77
13775,遅い,en retard,5
754,背教,apostasie,98
423,ストリンガー,raidisseur,100
2288,蒔く,truie,89
2143,互いに,vacuole,90
10261,ウェズリー,wesley,30
4718,オパール,opale,71
12873,失う,perdre,11
11490,似た,ressemblent,21
5543,生化学,biochimie,65
3396,キンボー,kimbo,80
13205,9,9ème,9
8221,仲間の,alma,45
9291,餌,alimentation,37
4677,オリオレ,loriot,71
12555,ケネディ,kennedy,13
13597,傾向,tendance,6
4432,ドラド,dorado,72
7274,カタログ,catalogue,52
8789,オルウェル,orveilleux,41
11519,ニュースレター,bulletin,21
5016,内分泌物,endocrine,68
12825,オルレアン,Orléans,12
8703,打倒,renverser,42
3502,ノッチ,entailler,79
13691,お金,de l argent,5
12462,ユニフォーム,uniforme,14
8622,フローティング,flottant,42
1265,夢のように,rêveur,95
2714,ベルウィック,berwick,85
8518,虹彩,iris,43
7768,航海,voyage,48
12185,無認可,sans licence,16
1301,青少年,adolescent,95
12903,忘れる,Oubliez,11
10579,鎧,armure,28
7937,砂利,gravier,47
9449,水陸両用,amphibie,36
7081,中心に,central,53
11504,チベット,Tibet,21
1766,怪我人,bonaventure,92
11505,第19年,dix neuvième,21
5068,シュシャイザー,Schweizer,68
1436,プラセボ,placebo,94
1851,頭韻,allitération,92
4388,ジャスミン,jasmin,73
11903,モンゴメリー,mégomérie,18
7451,拘置所,retenue,51
5290,黄道,aureus,66
12998,ハミルトン,hamilton,10
2795,バーベキュー,barbecue,85
3887,ディプロマ,diplôme,77
11300,有罪,coupable,23
8355,ユニコーン,Licorne,44
430,前,antérieur,100
11128,サマセット,somerset,24
12775,南東,sud est,12
554,安価な,peu coûteux,99
11186,レオン,Léon,23
3993,銀杏,ginkgo,76
5421,ソネット,sonnet,65
313,ジンピー,gymie,100
6791,豆,pois,55
12203,その後,ensuite,16
9805,検査,inspection,33
13428,紛争,contestation,7
6234,ビーチ,birman,60
12141,ビール,Bière,16
13110,自然,nature,9
9479,ファシズム,fascisme,36
1244,誇りに思って,fièrement,95
1902,ジーン,joie,91
2029,ベンダー,vendeur,90
12407,肥満,gros,15
4611,勉強しました,appris,71
6448,ボルネオ,Bornéo,58
1730,社会学,sociologique,92
4438,染め,teinturier,72
10486,寸法,dimensionnel,28
230,分散,dispersion,100
5570,離脱,sécession,65
5756,あんたに,hydre,63
11440,オランダ,Hollande,22
12767,カード,cartes,12
13180,犯罪者,infraction,9
707,浮かべる,à flot,98
4086,ささやかな,sifflement,75
11409,諮問の,consultatif,22
13445,始まり,début,7
4875,虚しい,fictif,69
5985,ケイマン,caïman,61
8870,悪名高い,célèbre,40
12660,業界,industrie,13
3304,処方,ordonnance,81
1575,発声,sonorisation,93
4280,スポットライト,projecteur,74
3071,為替,connotations,82
12815,推定,estimé,12
10501,ロドリゲス,rodriguez,28
7254,浮気,La triche,52
1502,アクチュアル,actuaire,94
7155,差し迫った,imminent,53
1764,干渉,intertidal,92
5627,爆発,bombe,64
12517,民間人,civils,14
8172,細菌,bactéries,45
13452,映画,film,7
2407,反社会的,antisocial,88
2170,或いは,à peine,89
6984,ソーダ,un soda,54
8650,寸法,dimensions,42
8270,家賃,louer,45
12939,閉まっている,fermé,11
9685,括弧,parenthèses,34
1994,お問い合わせ,enquête,91
5665,交差点,carrefour,64
10603,ダイアナ,Diane,28
8664,ワゴン,wagon,42
3341,カープランク,kerplunk,81
10070,ラマ,lama,31
11177,著者,auteurs,23
904,二重,doublement,97
11135,触媒,catalyseurs,24
2486,湿気が多い,humide,87
13753,無線,radio,5
8099,選び出す,Récupérer,46
10540,教義,doctrine,28
11219,並物,aux côtés de,23
7177,便利,pratique,52
9947,鼎,Sion,32
5998,シュタイン,stein,61
5012,才能,talents,68
8902,歯,dent,40
3793,腐敗した,tanguer,77
13313,フランシスコ,francisco,8
10433,君主制,la monarchie,29
3881,アマル,amal,77
3339,ロイヤリスト,royaliste,81
7722,黙示録,apocalypse,49
10253,年長,aîné,30
6659,カーバー,sculpteur,56
11844,ハンガリー語,hongrois,19
12327,ランキング,classement,15
1849,不在,absent,92
9017,オーケストラ,orchestre,39
6409,機械,machinerie,58
11110,水泳,nager,24
13789,分析,Analyse,5
1065,尊敬された,vénéré,96
2710,フレア,flammes,85
8771,プラグ,brancher,41
12228,誕生,naissance,16
13487,抗,anti,7
1931,束縛,esclavage,91
12984,ビリー,gamelle,10
876,序文,préface,97
2325,シュワルツ,schwarz,88
3927,検疫,quarantaine,77
7821,リマインダー,rappel,48
556,自由な,enflammer,99
13070,文法,grammatical,10
3522,カンナダ,kannada,79
12166,マドリード,Madrid,16
10656,キャンペーン,campagnes,27
6795,ムサーリー,musa,55
12563,フィンランド,Finlande,13
11735,鎖,chaîne,19
10245,ジロ,giro,30
2581,遠日点,aphelion,86
8498,さびた,rouillé,43
9018,爪,clou,39
3577,タイル,tuile,79
13220,ダグラス,Douglas,9
1288,未定,indécis,95
3258,モンフル,oreillons,82
5731,階段,escalier,63
1576,面白い,amusé,93
10732,悲しい,triste,27
12925,ジェイリー,geai,11
8766,ハデス,Enfers,41
12328,武器,arme,15
3840,無色,incolore,77
4846,橋渡し,Bridgeport,70
12297,ピッチ,terrain,15
5759,クローゼット,toilettes,63
5442,茶目,théière,65
3159,遅くに,plus petit,82
11400,成長,croissance,22
5200,名古官,concierge,67
4048,ホワー,hola,75
13409,最終的,finalement,7
5922,ドリス,doris,62
9450,ドムピー,domestique,36
13470,許可する,Autoriser,7
2280,クレオール,le créole,89
13063,女の子,filles,10
5278,どちらでも,celui qui,66
11523,ライリー,riley,21
3366,中断,interruption,80
12898,ジミー,Jimmy,11
3662,パーキンソン,Parkinson,78
5888,トラウマ,traumatisme,62
5845,ピエトリー,piet,62
3783,首領,chantre,77
13140,朝,Matin,9
2956,カラット,carat,83
13657,大西洋の,atlantique,5
4940,標準的な,canonique,69
12182,病気,malade,16
729,ジュゴン,dugong,98
9909,溝,tranchée,33
12435,エアリフト,aérien,14
5401,ラミ,Rami,65
1854,アンチリアラフト,antiaérien,92
799,磁器,porcelaine,98
12044,地下鉄,métro,17
12910,暴力,la violence,11
7672,エコロジー,écologie,49
5136,けどけど,césure,68
8636,あどんこ,crapaud,42
6026,片側,unilatéral,61
2915,コーズウェイ,chaussée,84
4936,惨め,misérable,69
2576,ミリティアマン,miliciens,87
12260,アーカイブ,les archives,16
12702,嬉しい,content,12
88,漂白,blanchir,100
1191,興味のある,titian,96
8903,自主的な,autonome,40
13659,思われる,sembler,5
9183,ガイナ,Guyane,38
10542,キャロル,carroll,28
4012,ジャクソニアン,jacksonien,76
2687,イグルー,iglou,86
1274,宝石,gemme,95
6397,前提,prémisse,58
9392,ひどい,rude,36
3177,エスカレートする,escalade,82
7480,胎児,fœtus,50
2599,傑作,chef d œuvre,86
12741,フェニックス,phénix,12
12153,戦略,stratégique,16
8882,ピューリッツァー,pulvateur,40
530,倖田來未,koda,99
3132,欠伸,bâiller,82
1698,書道,calligraphie,93
12848,確認,confirmer,11
1547,パドレ,padre,94
11622,テレリー,télé,20
3441,祖母屋,grand maître,80
7986,課す,imposer,47
4396,銃器,arme à feu,73
4885,歩く,pieds,69
6552,エピデミック,épidémie,57
8352,側,sur le côté,44
9458,テンズ,dizaines,36
8760,ストライカー,le buteur,41
6875,シリンダー,cylindres,55
6304,ジョナー,jonas,59
8121,ソフトボール,softball,46
10726,うるさい,fort,27
8587,引き裂かれた,déchiré,42
12237,半減期,Mi temps,16
7227,ラッフルズ,raffle,52
12938,十分な,suffisant,11
9174,暴露,exposition,38
6350,タコマ,tacoma,59
10241,フランコ,franco,30
8288,アルゴナウツ,Argonautes,45
7963,学術的,savant,47
6088,意欲的,volonté,61
7836,いらいらした,agacé,48
1939,暗殺者,compétent,91
12100,伯爵,comte,17
11957,穴,trou,18
5752,バッキー,boucan,63
11340,簡潔,brièveté,22
9133,侵食,érosion,38
9930,本音,honnêtement,33
7210,生合成,biosynthèse,52
7048,ラテンニー,latino,53
4528,綴った,orthographié,72
13188,テニス,tennis,9
5493,ホーカー,narguilé,65
7389,出身地,ville natale,51
9628,呪い,malédiction,35
13564,建て,construit,6
140,居住者,assamen,100
11225,ヴィジョン,vision,23
3722,オランダの,Dutchess,78
2622,パスファインダー,éclaireur,86
11356,エッジャー,edgar,22
11410,ファルコン,faucon,22
12809,ハリソン,hardison,12
7094,スヌーカー,billard,53
