ID,HINDI,SPAIN,INTERVAL
12888,त्यौहार,festival,18
13855,अंतिम,último,6
14045,अंदर,dentro,10
7999,सवाना,sabana,58
432,अमानी,amani,100
855,नैतिक,ethí,98
3430,यारमाउथ,yarmouth,86
8866,क्लान,klan,51
9385,मक्का,maíz,45
3526,मार्शमैलो,malvavisco,85
4435,नर्सों,enfermeras,38
14074,दूर,lejos,8
1883,एलानिन,alanina,92
10860,कुंआरी,virgen,34
11155,एडवेंचर्स,aventuras,26
1151,सुप्रभात,bonjour,96
7990,शैंपेन,champán,58
11040,वेल्श,galés,36
13250,टिडली,tiddly,16
5363,हीड्राकसीड,hidróxido,74
2809,जलनिकास,drenaje,88
3533,चरबी,manteca de cerdo,85
10130,बुद्धिमान,inteligente,17
10949,अशांति,agitación,36
9421,मगरमच्छ,cocodrilo,45
2779,डायान,dyn,88
2305,कार्बोज़ाइलेस,carboxilasa,90
11830,शीर्षक,noble,8
10862,गोलटेंडर,portero,28
7671,परिस्थितिकी,ecología,50
172,वैंटेज,ventaja,100
8623,एलबीएस,lbs,31
10359,वेस्टमिनिस्टर,westminster,40
12135,ए एफ,af,26
4241,क्राफ्ट,kraft,81
4331,सेंटीमीटर,centímetros,67
6300,वारिस,heredero,61
2544,असमतल,desigual,90
3019,डिटर्जेंट,detergente,87
4546,अलादीन,aladino,79
1736,ब्रह्मा,brahma,93
9754,कार्यशाला,taller,41
10581,बोबेट,bobet,38
12639,ज्यादा से ज्यादा,máximo,22
1971,बंतू,bantú,92
9069,बोर्ग,borg,50
11566,हमलावरों,bombarderos,23
4393,एलडी,ld,80
8705,नैतिक गुण,virtud,48
3311,जेलर,preboste,86
1027,सौम्य,plácido,97
1324,पीप्स,pío,80
6428,इलाज,tratando,20
6307,एजरा,ezra,68
12955,यहूदी,judío,19
4649,पुनर्जनन,regeneración,62
4293,जीव विज्ञानं,zoología,75
8073,तट पर,en tierra,57
38,घोड़े का,equino,98
8975,तितली,mariposa,48
12909,हिंसा,violencia,19
5532,सरो,ciprés,73
2548,कौडीन,codeína,90
2642,होम्योपैथी,homeopatía,89
509,तिथि नहीं डाला,sin fecha,99
10430,फ्रांज,franjas,40
6103,पुलिंदा,braguero,70
4531,फुलहम,fulham,79
10118,हुह,eh,42
7220,जील,jaleo,62
3256,जंगली गुलाब,zarza,85
12513,आपातकालीन,emergencia,16
10304,बैज,insignia,37
13099,विशालतम,más grande,17
2325,मध्यम आवाज़,barítono,90
7654,खोदा,excavado,60
11895,प्रकोप,brote,27
7429,धारा,ester,62
11168,क्षमा,excusa,33
2412,दो मस्तूलों का जहाज़,goleta,59
7051,प्रवृत्त,propenso,63
199,गर्ट्रूड,gertrude,100
6556,डूब,hundido,67
12538,खर्च किया,gastado,23
5513,सहज ज्ञान युक्त,intuitivo,58
799,स्निप्स,snipas,80
12319,मटकी,lanzador,20
2075,ब्रैंट,brant,92
2532,एफएन,fn,90
4464,यूरेशियन,eurasiático,79
14104,आयोजित,sostuvo,8
6550,मेग,meg,67
9838,नॉरफ़ॉक,norfolk,44
3279,यहां,en esto,86
11753,ट्रॉय,troy,30
7437,स्लोवाक,eslovaco,59
8719,मुकदमा,demanda judicial,47
13950,का उपयोग करते हुए,usando,5
9699,कर्लिंग,curling,40
3855,पावलोव,pavlov,83
2526,हसिडिक,hasidic,87
468,प्लरिबस,pluribus,99
13199,असुविधाजनक,inconveniencia,16
5548,लिसर्जिक,lisergico,73
6086,विचिटा,wichita,70
6986,बन्दी,encarcelado,45
4304,घास का मैदान,prado,56
1928,एसएचआर,shr,92
1233,डियोल,diol,93
11305,ज्वालामुखी,volcán,32
13765,जॉर्जिया,georgia,11
6332,एसटीएम,stm,68
13583,इटली,italia,12
7649,बौद्ध,budista,57
1242,दाग,mancha,62
10306,के.टी.,kt,41
13431,रूस,rusia,14
11962,इवांस,evanes,28
3288,उबार,salvar,63
9429,मेयो,mayonesa,47
2101,लाग्रंगियन,lagrangiano,92
2950,पाइरोलिन,pirrolina,88
10141,कार्यकर्ताओं,activistas,35
9021,लगुना,laguna,50
7892,मित्र,aliado,18
5775,विभाजक,divisorios,66
8640,आर एम,rm,36
6352,लैम्ब्डा,lambda,68
1861,ज़ोंटा,zonta,93
1967,दाई,niñera,92
12138,ईसा मसीह,cristo,26
12775,बच्चा,niño,15
7847,बाबा,baba,59
13760,प्रिक्स,prix,11
1562,मत्ता,matta,95
6203,हिट,ber,69
4323,चिरायता,ajenjo,80
1609,असमानता,disparidad,27
369,हैड्रान,hadrón,100
8368,हैलोज़,santas,54
4863,जॉक,jock,75
7737,आइरीन,irene,59
11504,उन्नीसवां,decimonoveno,32
12737,चक्कीवाला,molinero,21
6664,जठरांत्र,gastrointestinal,66
13478,जैक्सन,jackson,13
600,नीचे पहनने की रात की क़मीज़,camisa de dormir,99
6581,एंडिरॉन,morillo,67
3233,न्यूक्लिक,nucleico,87
5154,असंतुलित,desequilibrado,75
1201,लितास,litas,96
259,मजाक में,grupa,100
5476,आइक,ike,74
12054,कठपुतलियों,títeres,22
7341,श्रद्धेय,reverendo,62
12941,दूरी,distancia,17
11907,चालट,charlotte,28
891,जमा किया,depositado,53
12039,आपराधिक,delincuente,24
11823,होमोसेक्सुअल,homo,29
11160,सुनना,escucha,24
9434,कुत्ते का पिल्ला,cachorro,44
5177,कैन,caín,75
4895,हियरफ़ोर्ड,hereford,77
9702,जूता,zapato,33
2638,तीरंदाजों,arqueros,56
3260,आत्मीयता,afinidad,78
4728,पैर की उंगलियों,dedos de los pies,47
13887,बीच में,entre,8
9616,फ्रीस्टाइल,estilo libre,46
8694,फ्लेचर,fletcher,52
11742,सम्राट,emperador,28
13976,बिना,sin,5
10335,बल्लेबाजों,batsmen,40
4136,अनिवार्य,bajo mandato,38
4346,मई दिवस,may day,81
7204,ईस्टमैन,eastman,62
7181,सल्फेट,sulfato,62
3573,गाल,mejilla,73
9214,ब्लेड,espada,41
3833,पेकिंग,pekín,77
3439,तुच्छ,frívolo,82
3743,मीन राशि,piscis,84
6869,ओगाज़्म,orgasmo,63
10526,काफी हद तक,sustancialmente,19
93,माइक्रोप्रोसेसरों,microprocesadores,74
8869,कुख्यात,notorio,48
2844,तुफ़ानी,frailecillo,88
5898,मार्क्सवाद,marxismo,71
7416,खारिज,descartar,26
5004,विभाजन,franqueo,18
9564,घाव,herida,17
11471,बेचना,vender,20
11765,राल्फ,ralph,30
455,हार्मलिन,harmalina,100
6397,भगोड़ा,fugitivo,55
12473,साइमन,simón,23
2628,फांक,hendido,88
14105,कार्यकारिणी,ejecutivo,17
2430,अकॉर्डियन,acordeón,90
8047,गुटों,facciones,43
13316,सेंट,smo,12
11401,ऑस्कर,oscar,32
10154,महीने के,mensual,42
13482,जे आर,jr,13
9116,उफ़,ups,50
13470,झंडा,bandera,12
5319,मधुमक्खियों,abejas,34
11060,नेट,nat,36
9837,वाटरला,waterloo,44
9637,झाड़ू मारना,barriendo,27
514,ततैया,avispera,57
6201,तोड़-फोड़,sabotaje,60
9086,डिफ़ेंसमेन,defense,50
275,औबेरियन,ibérico,99
4522,नाली,drenar,62
6193,नहीं किया,no poder,69
14378,इकाइयां,unidades,6
4966,झील के किनारे,lakeshore,77
14029,आस-पास,alrededor,8
35,जीननेट,jeannette,100
14442,फैसला किया,decidido,7
6192,मिटाने का काम,borracho,29
5132,बंडी,bundy,76
10859,विज्ञान-संबंधी,colegial,37
9189,कपड़ा साफ करनेवाला,batán,49
7884,इसाबेल्ला,isabela,58
4123,मुरझाना,desvanecerse,49
13255,डेस्क,escritorio,16
3479,फिर से इश्यू,reedidado,66
12829,सूअर का मांस,tocino,20
3849,कैमिला,camilla,83
10751,फ्रेजर,frasero,38
2715,नहीं हैं,arent,88
6186,कैम्पेचे,campista,69
1032,बहादुरी,valientemente,97
930,रसातल,abismo,85
11382,छुटकारा दिलाना,deshacerse,33
7107,पर्फ़,perforación,63
8064,संकाय,facultad,55
4098,पुनरावर्तन,reversión,78
3382,पत्थर में छेद करने का औजार,saxófono,72
5340,पुस्तिका,folleto,63
7988,परिदृश्य,guión,46
11670,तेरहवां,decimotercero,30
4837,फ्रिज,refrigerador,62
13528,एडम,adán,12
8401,कुर्द,kurdo,55
2989,बेख़बर,no informado,79
7340,मिग,muñeco,60
5965,पीटना,movimiento de piernas,56
12858,करेगा,deberá,20
11696,बहुत खूब,guau,30
8444,मेलिटस,mellitus,54
2087,क्लियो,clio,92
6599,नस्ल,criar,43
3513,मिलाना,asimilación,73
752,सुस्ती,letargo,98
7145,दृष्टिकोण,puntos de vista,39
10146,दूत,embajador,39
11941,उतारा,vadear,28
14453,अगस्त,agosto,6
12418,वर्गीकृत,clasificado,22
12342,गिन्नी,guinea,23
313,करिश्माई संबंधी,carismático,100
12921,टूटा हुआ,roto,19
8813,लारेंस,laurence,52
3320,लदान,envíos,64
6729,विलक्षण,singular,61
6929,नाना प्रकार से,de diversamente,64
5571,स्टेडियम,estadios,73
12271,को भंग कर दिया,disuelto,24
3232,जोखिम देनेवाला,arriesgador,87
14026,अनुसार,de acuerdo a,9
9660,कैल्शियम,calcio,46
11976,साबुनदान,plataforma improvisada,28
13003,रखा,conservó,18
6722,चेंग,cheng,65
1263,प्रश्नावली,cuestionario,91
12419,मामूली सिपाही,tommy,24
12530,गुप्त,secreto,21
10731,दुखी,triste,29
13588,जॉनसन,johnson,12
13686,मुद्दे,cuestiones,7
1448,टिंग,ting,84
2831,लूक्रस,lux,77
14123,परिणाम,resultado,7
12915,टचडाउन,touchdowns,9
12167,डेल्टा,delta,26
1938,जानकार,competente,91
4613,पूरक,complementario,79
1820,शेरपा,sherpa,88
2399,सिंक्रनाइज़,sincronizado,66
1172,कलोना,kelowna,96
13225,गिर गया,cayó,16
8298,आगमन,adviento,55
9617,फू,fu,46
13181,अंतर्गत आता है,pertenece,12
7284,टैंकर,petrolero,53
1999,ज़हरज्ञान,toxicología,90
11989,कैटरिना,katrina,27
13560,विज्ञान,ciencia,12
8607,चूर - चूर करना,persona especial,36
7932,रूब,palurdo,58
6464,नीलामी,subasta,58
3310,संक्षिप्त रूप में,sumamente,86
1349,कार्य केंद्र,puesto de trabajo,86
10041,खगोल,astronomía,43
161,रोग-कीट,bacilo,100
1639,मासिक,menstrual,94
6377,ट्रापेटामाइन,triptamina,68
13335,छठा,sexto,15
3173,कोई खबर नहीं,sin gusto,87
13751,संकेत मिलता है,indicar,9
5191,टैगा,taiga,75
9047,ग्लाइडर,planeador,44
4920,ईथीलीन,etileno,77
4930,चश्मे,gafas de protección,73
4575,बैथलॉन,biatlón,79
11107,सीज़र,césar,35
4234,ट्वीड,tweed,81
6741,सीढ़ियां,escalera,62
10082,डॉल्फिन,delfín,25
872,पीलातुस,pilato,97
7845,यूलर,euler,59
14293,कैलिफोर्निया,california,9
1583,फेनिलैलेनिन,fenilalanina,94
6476,तेज़ी से,bruscamente,67
2381,बैल,toro castrado,88
12160,अभियान का,expedicionario,26
14024,तिमाही,cuarto,9
9672,का समाधान,resolver,29
4475,स्कारफेस,caracortada,80
2559,हाइड्रोक्लोरिक,clorhídrico,90
