ID,HINDI,DEUTSCH,INTERVAL
14192,मान गया,vereinbart,11
8155,वेल्डिंग,schweißen,51
764,मैंक्स,manx,98
2559,हाइड्रोक्लोरिक,hydrochlor,90
12268,मुसलमान,muslim,20
12083,कठोर,strikt,26
6078,स्प्रेडशीट,kalkulationstabelle,67
14292,मामलों,fälle,6
4898,ब्रेन,bren,77
14084,कदम,bewegen,8
4317,क्लब हाउस,clubhaus,79
11395,सीएस,cs.,32
13017,उत्तर पश्चिम,nordwest,18
4225,तांता,zustrom,80
10126,जब्त,ergriffen,32
9770,वियतनामी,vietnamesisch,44
11924,यौन,sexuell,17
6864,प्रयास करना,sich bemühen,53
10196,कोनेबैक,eckback.,41
3008,शैलीकृत,stilisiert,87
5467,निकोन,nikon,73
9603,पोषण,ernährung,43
8293,उमंग,begeisterung,55
13837,आप,du,5
5030,ट्रा,tra.,76
3545,बे,bae,85
13839,ए,a,5
348,देवल,abgewandt,95
11324,एडिथ,edith,33
6098,मारियाना,mariana,69
10649,एसजी,sg.,38
8572,ब्लाक,blasig,53
11211,वरमोंट,vermont,34
9818,साई,psi,44
8576,आभारी,dankbar,47
12745,फोटो,foto,11
1332,जौस्टर,jouster.,94
8534,काला सीसा,graphit,53
8192,स्ट्रीमर्स,streamer,47
4377,सुव्यवस्थित,stromlinienförmig,69
1805,कैरेफोर,carrefour.,93
7303,लचीला,flexibel,52
3948,व्यंग्यपूर्ण,sarkastisch,78
1133,वाद,ism,88
547,विधर्म,ketzerei,97
13349,एस एस,ss.,14
3885,मुंहासा,akne,83
3146,इंसुलिन,insulin,87
5348,संस्कार,ritus,65
5608,थ्रैशर्स,thrasher,70
12190,ब्रैंडन,brandon,25
10755,ईमानदार,ehrlich,37
1575,खुश,amüsiert,15
9855,ऑक्सीडोरक्टेज,oxidoreduktase,43
635,फिट्ज़,fitz,99
4223,छायांकित,schattiert,44
106,बेरियम,barium,100
12099,राजा,graf,26
10602,डायना,diana,38
4211,ग्रैब्स,packen,38
8860,बौद्ध मठ,abtei,51
3509,मीका,micah.,85
10520,सिनेमा,kino,37
12583,गड्ढा,grube,16
12324,कोलंबस,kolumbus,24
13766,प्लस,plus,11
10291,फ्लेमिंग,fleming,40
10735,गालियां बकने की क्रिया,profanität,27
4380,बर्कोविट्ज़,berkowitz.,80
5962,पुनः स्थापित करना,wieder einsetzen,40
2875,साइडर,apfelwein,88
10309,के साथ,begleitet,18
9779,डेवोनशायर,devonshire.,44
10986,हाइब्रिड,hybride,35
6934,बाकू,baku,64
4142,गहरे रंग,dunkler,81
6002,कामदेव,kama.,70
12238,सबसे लंबे समय तक,am längsten,25
2715,नहीं हैं,arent,88
11517,मो,moe.,31
8239,हिम मानव,schneemann,55
271,हवाई मार्ग,skyway.,99
10938,जीई,ge.,36
7609,एकपुल्को,acapulco,60
1478,खारा पानी,salzwasser,94
436,गुंथर,gunther,100
12624,बवंडर,tornado,19
13335,छठा,sechste,15
1696,नेबलस,nablus.,94
10960,मनीला,manila,36
11817,एसीसी,angemessen,28
3555,मस्कट,muskat,85
10972,को सुदृढ़,stärkung,17
6206,भारी पड़,überschütten,64
8147,कांटा,gabel,39
8815,अग्र,vorderseite,51
12528,लकड़ी,holz,18
837,अधिक वजन,übergewicht,98
13334,हो,hacke,15
10740,किन्टाल,kingston,38
7187,अफवाह,geschwommen,30
447,रिहाई,unverletzt,100
6093,mayfly,eintagsfliege,69
12891,तोड़ दिया,pleite,19
4415,गाड़ी बनानेवाला,cartwright.,80
4087,किरायेदारों,mieter,59
5166,निःशुल्क,libre,74
2330,लिथोग्राफ,lithographie,82
13497,मील प्रति घंटा,mph.,13
13445,मॉन्ट्रियल,montreal,13
2402,मनश्चिकित्सा,psychiatrie,90
10084,परिकल्पना,hypothese,42
6594,कालिख,ruß,66
2344,महाराज,maharaj.,90
12005,अजीब,seltsam,23
7244,ओडिन,odin,62
3976,सुरुचिपूर्ण,elegant,70
3249,याद दिलाना,klapper,86
13290,एंथोनी,anthony,15
3933,समय से पहले ही,vorzeitig,50
14107,सामान्य,allgemein,7
5246,पिकार्ड,picard,75
7482,निरस्त्रीकरण,abrüstung,61
11851,अपराधों,verbrechen,15
3027,टोपाज़,topas,88
4013,छलावरण,tarnung,76
9073,नाम बदलने,umbenennen,20
11202,पैनल,panel,31
12577,डि,di,21
14028,लंबा,lang,8
6855,विगान,wigan,64
5064,सांप्रदायिक,sektierer,73
464,चलानेवाले,wachung,83
7138,प्रतिष्ठा,prestige,62
555,मुक्त दर्जा,freier halt,99
3430,यारमाउथ,yarmouth.,86
6025,एक तरफा,einseitig,52
10227,करगोश,hase,40
9006,कोवेंट्री,coventry.,50
8040,आइसिस,isis.,57
5546,पाशा,pascha,72
223,कीलर,keeler,100
12980,भूम बिछल,landallfall,18
13412,स्पष्टवादी,frank,14
328,रंगीन जाकेट,blazer,47
9886,ग्रीको,greco.,43
4041,गॉस,gauß,82
3681,सिर का चक्कर,schwindel,84
9810,ओशिनिया,ozeanien,44
6337,आलू,kartoffeln,38
1759,ऑटिस्टिक,autistisch,93
5375,बलिदान,geopfert,67
13967,शक्ति,leistung,9
10742,गर्भपात,abtreibung,34
7142,फैलना,ausbrechen,62
2042,सूड,sud,90
11607,लामा,lama,30
6918,तृतीयक,tertiär-,64
9321,कॉर्नवाल,cornwall,42
8196,वित्त पोषित,finanziert,21
496,यूनिवर्सिटी,univell,99
8607,चूर - चूर करना,zerkleinern,35
6151,रक्षात्मक,schützend,9
2416,जन्मजात,angeboren,89
7111,लूट का माल,beute,61
12553,इस दौरान,inzwischen,22
11671,मूल्यांकन,auswertung,26
12999,अनजान,unbekannt,18
13583,इटली,italien,12
13780,y,y.,11
8821,बड़ा दालान,saloon,49
8322,चौ,chow,54
9594,बेवकूफ व्यक्ति,nerd,41
10930,स्पार्टा,sparta,36
2283,स्ले,slain,91
13932,फिर भी,trotzdem,7
6558,अनुशासनात्मक,disziplinär,66
7331,रूटर,router,60
11619,बुल्गारिया,bulgarien,30
4120,कैस,kass,81
5270,सीटीआरएल,strg,74
14511,छुट्टी,verlassen,7
513,पार्टिज़न,partizan.,99
1110,फिर से एकजुट,umgruppiert,78
12630,सुविधा,einrichtung,18
9953,बायरन,byron,42
4900,पेनिसिलिन,penicillin,77
86,हल,pflug,87
8372,मैकबेथ,macbeth,54
8982,मोलेकुलर,molekular,50
2635,एनीमी,anomie,89
10178,मिक,mick.,41
7967,चेतना,bewusstsein,54
4700,मोलस्का,mollusca,78
12208,तार,katgut,25
13438,साहित्य,literatur,13
4364,सीएससी,ksc.,80
7265,दिवालियापन,konkurs,61
10490,तुर्क,ottomane,38
6774,कोलंबो,colombo.,65
10208,चुप,ruhig,40
8250,निष्कासित,ausgewiesen,49
9404,तुस्र्प,trumpf,45
11735,टा,ta.,29
3526,मार्शमैलो,mäusespeck,85
12435,डीसी,dc,23
13561,जोन्स,jones,12
12976,एंडरसन,anderson,18
13154,छात्रों,studenten,12
6106,नली,schlauch,66
10848,कर्र,carr,37
14022,पुलिस,polizei,10
11143,लेज़र,laser-,34
9642,यांग,yang.,45
2147,बेलदम,beldam,92
12835,मैनचेस्टर,manchester,20
2377,मोंसिगनोर,monsignore,90
9390,प्रतिवाद करनेवाला,evangelisch,12
13545,बयान,aussage,10
8119,ग्लेडियेटर्स,gladiatoren,44
8205,प्रवेश,induktion,43
112,ट्रोन,tron,100
9158,भूमध्य रेखा,äquator,27
453,अन्तराम,eingrenzen,100
10320,सीमाएं,grenzwert,8
11127,उलट-फेर,somerset,35
3380,जानबूझकर,wissentlich,86
7073,अश्लील,pornografisch,62
3149,क़ब्र खोदनेवाला,küster,87
751,टैरो,tarot,98
9931,अत्याचार,folter,38
11570,मैनिटोबा,manitoba,31
7626,अभिव्यक्ति,manifestation,38
10285,मांस,fleisch,39
192,एको,ako.,100
8333,एकत्र करनेवाला,kollektor,48
2231,ब्राउनी,brownie.,88
4352,पाल्मा,palma.,80
6490,मोर,pfau,65
647,डलस,dalles,98
266,उदार,nachsichtig,95
9359,धर्मान्तरित,konvertiert,16
5131,फोलिक,filisch,75
13566,आज,heute,12
10762,पंक्ति बनायें,ausrichten,36
4924,जन्म का,natal,76
12334,गिब्सन,gibson,24
709,टहना,halsohle,84
4244,कार्यस्थल,arbeitsplatz,81
14411,नौकरियां,arbeitsplätze,16
11616,जातिवाद,rassismus,30
11675,पश्चिमोत्तर,nordwesten.,30
2786,कुशिंग,kush,87
2373,प्रतिकार,vergeltung,88
1532,कीओवा,kiowa,94
5281,माइन्यूटन,minuteman,74
12254,अंदर का,innen,9
4681,भोज,bankett,75
5737,दस्ताने करनेवाला,glover,72
2835,अंग,gliedmaßen,69
1604,धूर्त,listig,94
10409,दोहरी,dual,39
9882,ढांचा,rahmen,42
8875,गूढ़ व्यक्ति,sphinx,51
13875,उन्हें,ihnen,6
3603,सोपरानोस,sopranos,62
6820,अर्ध मासिक,halb-monatlich,64
13296,नेब्रास्का,nebraska,15
11896,संसाधन,ressource,18
4437,रंगरेज़,färber,77
12775,बच्चा,kind,15
7388,गृहनगर,heimatort,61
13876,सरकार,regierung,8
7627,मुद्रक,drucker,54
5194,सहायक कारक,cofaktor,71
2869,जलभृत,aquifer,87
172,वैंटेज,vorteil,100
13371,पहाड़,berg,12
949,भूवैज्ञानिकों,geologen,75
8721,आध्यात्मिक,spirituell,45
11884,वातावरण,umgebung,27
10841,वाइन,wein,36
14271,वास्तव में,wirklich,9
10299,वाक्य - विन्यास,syntax,40
6429,रखे,untergebracht,10
10149,बुडापेस्ट,budapest,41
9238,लियोनेल,lionel,48
1033,उपेक्षापूर्ण,trotzig,97
10094,डेमिर्गे,demiurge,42
5885,निलंबित,aussetzen,21
5139,शौक़ीन,dabbler.,75
6201,तोड़-फोड़,sabotage,60
1827,बुलेटप्रूफ,kugelsichere,93
8135,निष्कासन,vertreibung,50
13586,तरीका,methode,12
7670,रेग,reggae,59
4626,न्यूट,newt,78
595,सिदी,sidi.,99
13233,अर्द्ध,halb,16
11116,उपोष्णकटिबंधीय,subtropisch,34
6410,प्रवचन,diskurs,67
0,उद्देश्य,inzwale,7
10868,न्यूपोर्ट,newport,36
12042,गुंडा,punk,26
9241,कोई आदमी नहीं,keine männer,48
11640,अबू,abbilden,30
11467,जिसके चलते,damit,32
11257,नष्ट करना,zerstören,13
4967,टेरापिन,terrapins,73
9984,फिर से चुनाव,wiederwahl,40
5087,जैकलिन,jacqueline.,75
14202,युद्ध,krieg,7
5557,बैल की तरह,taurin,73
12374,बिजली,elektrisch,16
10444,भूगर्भ शास्त्र,geologie,32
7865,रूपक,metapher,52
3236,डियरबोर्न,dearborn,87
11421,परिस्थितियां,umstände,30
12609,हज़ार,mir,22
13363,लेबनान,libanon,14
13047,फिलीपींस,philippinen,13
7723,असमर्थता,unfähigkeit,58
1928,एसएचआर,shre,92
9320,हर्ष,freude,46
6483,तुच्छ,unbedeutend,65
5972,हौज,waschbecken,49
2729,जंक्शनों,kreuzungen,40
12113,महिला,dame,20
3285,मूल भाव,motiv,78
9254,रोगी वाहन,krankenwagen,44
10260,वेस्ले,wesley.,40
12601,समकक्ष,gleichwertig,21
6811,चोपिन,chopin.,64
5616,ल्यू,gelehrt,72
7732,दैनिक,diem.,59
726,बजना,rasseln,98
4168,सिरका,essig,81
7570,पिताजी,papa,59
10015,निर्देशकों,verwaltungsratoren,17
10118,हुह,huh,41
7763,टीबी,tb.,53
11408,सलाहकार,beratend,25
11039,कालोनी,kolonie,20
14087,कुल,gesamt,6
1713,हटाए,delistiert,89
13006,ड्रयू,drew,18
2361,मकबरा,mausoleum,90
6229,वीर रस,heroisch,57
1149,बैकगैमौन,backgammon,96
3022,लटकता हुआ परदा,arras.,88
6029,ओपुस,opus,70
11969,अति उत्कृष्ट,ausgezeichnet,23
1229,घर में रहनेवाला,sitter,94
12263,मंदिर,tempel,24
