ID,RUSSIAN,HINDI,INTERVAL
3295,наказание,दंडित,21
5562,средний запас,मध्य-पश्चिमी,74
6361,лемур,बंदर,68
12419,томми,मामूली सिपाही,24
6086,wichita,विचिटा,70
8939,давенпорт,डैवेन्तपोर्ट,51
6437,ремесленник,शिल्पी,68
2277,дустиниан,जसटीनन,91
8594,маркиз,इंग्लैंड के अमीरों की एक पदवी,54
1128,тана,ताना,96
6844,hasan.,हसन,65
8843,дробилка,तीव्र गति,34
12885,здоровье,स्वास्थ्य,20
797,филармония,गाने-बजाने का अत्यंत प्रेम करनेवाले मनुष्य का,98
8615,моллюск,मुलेन,53
12512,watching,देख रहे,12
8206,стоунхендж,स्टोनहेंज,57
8499,медина,मेडिना,54
7428,крещение,बपतिस्मा,61
11201,агенты,एजेंटों,21
13646,чарльз,चार्ल्स,12
1807,унылый,ड्यूनी,93
14492,фьючерсы,फ्यूचर्स,8
10799,характеристики,गुण,18
7442,ипподром,दौड़ का मैदान,62
12176,выдающийся,बकाया,26
13636,tagged,टैग,6
8031,катлер,कटलर,58
4542,blitzkrieg,बमवर्षा,79
13317,индиана,इंडियाना,15
462,контрастировать,विषम,33
2452,одаренный,प्रतिभाशाली,42
11785,спартан,परहेज़गार,24
319,бей,तुर्किस्तान के शासक की उपाधि,97
1206,чесотка,खुजली,96
5354,вечернее,पीयर्स,75
6057,крит,क्रेते,70
9824,марооны,असहाय कर,39
7796,ирония,विडंबना,59
11054,нил,नील,36
5613,осадок,राज - द्रोह,73
8865,беркшир,बर्कशायर,52
5046,гипер,अति,77
7890,хомя,बजरा,59
961,берберский,हज्जाम,90
11078,драматический,नाटकीय,29
3390,неразружечный,अमित्र,86
10823,сосредоточены,ध्यान केंद्रित,29
2657,неизведанное,कमजोर पड़,76
7815,faulkner.,फॉल्कनर,59
13827,бы,चाहेंगे,5
7711,успокаивающий,सुखदायक,59
11243,фильтр,फिल्टर,31
8366,маневренность,पैंतरेबाज़ी,41
8305,nautica.,नॉटिका,56
10840,стероидный препарат,स्टेरॉयड,35
3156,священство,पुजारी,88
12088,вал,वाई के,27
4915,поствар,लड़ाई के बाद का,77
2897,холестерин,कोलेस्ट्रॉल,88
1111,моль,मोल,95
7981,преуспеть,सफल होने के,32
427,диктаторский,तानाशाह का,99
1054,тэн,टेंग,96
756,пандемия,वैश्विक महामारी,97
9456,инструментальный,सहायक,26
7500,йеллоустон,येलोस्टोन,62
1900,горб,कूबड़,87
530,осцилон,स्टर्जन,98
12393,финансовый,वित्तीय,23
617,застыл,सील कर दी,99
1514,бдительность,जागरूकता,62
10757,измерять,नाप,37
10236,коататор,केओ,40
13811,имеет,है,5
8644,географический,भौगोलिक,33
614,чек об оплате,जाँच,93
11483,продолжительность,समयांतराल,32
9814,фангл,खांग,44
13718,река,नदी,11
167,тигон,टाइगोन,100
14247,сила,बल,7
5168,рентабельность,आरजी,76
13351,озеро,झील,14
11822,вернуться,पीछे रहो,29
4646,направления,रेफ़रल,75
4187,черная птица,ब्लेकबेर्द,81
12133,четверг,गुरूवार,26
2982,ток,गिड,88
11318,маргарет,मार्गरेट,34
13044,значимость,महत्व,10
9781,треугольный,त्रिकोणीय,45
9103,калий,पोटैशियम,50
8886,ахарья,आचार्य,52
3534,youngstown.,यंगटाउन,86
8040,исис,आइसिस,58
3387,надписи,शिलालेख,66
9042,сандра,सैंड्रा,51
9685,столкнувшийся с трудностями,संघर्ष,21
9483,волки,भेड़ियों,48
11347,прозвище,उपनाम,26
6013,обозреватель,स्तंभकार,65
3069,основы,बुनियादी बातों,32
1768,на восток,पूर्व की ओर,49
9495,астроном,खगोल विज्ञानी,29
9892,платина,प्लैटिनम,44
5240,набрать номер,डायल करें,75
11490,vi.,छठी,30
13329,область,क्षेत्रों,9
4736,ароматический,खुशबूदार,76
285,вонючий,सुगंधित,99
4573,рибосом,राइबोसोम,70
2768,голиат,goliath,88
3693,aly.,अली,84
7130,гарнетт,गार्नेट,63
6502,накладные расходы,भूमि के ऊपर,67
3965,стильный,स्टाइलिश,83
9816,триллер,थ्रिलर,44
121,крахмал,स्टार्च,95
8505,ромни,रोमनी,54
7780,геспериан,मग़रिबी,60
2831,люкс,लूक्रस,77
9769,гермальный,जर,44
3124,habsburg,हैब्सबर्ग,88
5860,плотва,एक प्रकार की मछली,70
10802,пицца,पिज़्ज़ा,38
13641,восемь,आठ,12
6721,насущный,स्वाभाविक,53
5271,недомогание,कम क्षमता का व्यक्ती या समूह,55
7806,альфонсо,अलफोंसो,59
10735,неванность,गालियां बकने की क्रिया,28
7705,поселенцы,बसने,55
4923,перенесено,पुनर्निर्धारित,73
13534,мнение,राय,10
10680,постановление,सत्तारूढ़,7
10121,ролик,बेलन,41
9713,готика,गोथिक,46
905,культивируется,खेती,64
8537,киточ,व्हेलर्स,54
11481,сассекс,ससेक्स,32
10526,по существу,काफी हद तक,19
2281,inositol,इनोसिटोल,91
3755,алгоритмы,एल्गोरिदम,44
839,sefton,सेफ़्टन,98
