ID,RUSSIAN,FRENCH,INTERVAL
5764,никше.,nixie,72
11048,бадминтон,badminton,37
2384,лизц,liszt,91
11008,посольство,ambassade,35
606,метилен,méthylène,99
1416,таблетки,pilules,57
9855,окиследуктировать,oxydoreductase,45
4361,критиковать,critiquer,46
10530,координаты,coordonnées,21
7073,порнографии,pornographique,63
10871,ужасный,terrible,33
5990,эспрессо,expresso,71
11949,канал,canal,28
2096,восклицание,exclamation,90
2922,бериллия,béryllium,88
12848,синдром,syndrome,20
8166,треск,la morue,58
13699,даниэль,daniel,12
10903,покер,poker,38
9693,гепард,guépard,45
8758,магнит,aimant,36
12763,варенье,von,21
3612,ономатопея,onomatopée,85
84,коклюш,coqueluche,100
12947,я бы,identifiant,19
6868,ваниль,vanille,65
137,пористый,poreux,100
8771,поступки,des actes,48
6993,гс,gs,65
11859,вегас,vegas,28
11191,избирательный,électoral,31
10396,ранний,le plus tôt,41
7590,исландский,islandais,29
281,канистры,coiffiers,84
2250,пленарность,plénier,91
9380,солипсист,solipsiste,49
317,конюмин,connex,100
6175,самостоятельно,n importe comment,68
8068,племена,tribal,58
8097,виридиан,viridian,58
5241,рассеивание,dissipation,17
2245,пешка,pion,77
10989,ладен,chargé,37
423,драматург,dramaturge,96
9965,к счастью,heureusement,30
13403,бизнес,affaires,13
10824,бритва,rasoir,38
10163,общаться,communiquer,8
11818,помимо,outre,27
11683,предпочитать,préférer,9
10132,мгновенное,instant,42
8286,блокировка,verrouillage,57
6247,ном,nôme,69
1899,центром,centro,93
4833,парраматта,parramatta,78
13309,удалось,géré,9
13057,представлять,inciter,18
10840,стероидный препарат,stéroïde,36
14114,мне,moi,5
9095,джибути,djibouti,51
14173,повысился,augmenté,12
8424,горасина,horace,56
1831,хейки,hake,94
7243,хиропрактика,chiropratique,63
12759,религия,religion,20
13188,дети,enfants,17
2766,serfddom.,servage,89
12867,турция,dinde,20
8962,трейлер,bande annonce,47
2816,сплитнология,splanchnologie,89
14446,позволять,laisser,9
13159,кризис,crise,17
739,ортогональный,orthogonal,94
10149,будапешт,budapest,43
1914,неквалифицированный,sans réserve,92
752,летаргия,léthargie,98
7066,вифлеем,bethléem,64
455,хармалин,haranal,100
1095,заблокировать,bocker,96
10109,неопознанный,non identifié,43
4464,евразийский,eurasien,80
1651,лорд,lordy,94
9363,архитектор,architecte,42
4831,отмена,abolition,78
13463,z.,z,14
11163,цивилизация,civilisation,11
7059,дипломатия,diplomatie,64
4453,спаниель,épagneul,80
9769,гермальный,ger,45
6742,кинематография,cinématographie,66
2786,подувана,cuson,88
13424,войска,troupes,13
11539,тонкий,subtil,32
11385,пенис,pénis,34
13276,погода,la météo,15
13935,число,nombre,7
4836,микропенис,micropénis,78
5138,гиревой спорт,musculation,75
11047,ливия,libye,37
5280,пособие,à l envers,75
3391,амит,amit,87
7827,диснейленд,disneyland,60
9192,персик,pêche,48
11774,лео,leo,30
4411,рани,rani,81
1546,падрес,padre,43
2729,переходы,jonctions,42
538,налогом,imposable,99
3597,примата,primate,76
1037,сбежать,s adapter,96
2752,цветочный,floral,89
10951,колено,le genou,35
12317,медали,médailles,14
7919,семьдесят,soixante-dix,48
5472,пояснение,explicatif,74
285,вонючий,malodorant,99
4820,предшественники,prédécesseurs,45
13476,прямой,droit,14
7376,оценщики,évaluateurs,62
1798,седоуправление,séduction,89
5134,кетчуп,ketchup,77
2311,беспокоить,déranger,21
265,здравомыслие,santé mentale,100
2447,счастливый,accidentellement,21
5645,незнакомцы,étrangers,53
2069,тригонометрический,trigonométrique,92
5025,каталон,catalan,77
9217,доисторический,préhistorique,50
8435,убийцы,tueurs,34
864,евгения,eugenia,97
5059,винни,vinny,77
13632,форум,forum,12
608,педикюр,pédicure,99
5848,фридман,friedman,72
832,кантюс,cantus,98
7355,церебрал,cérébral,62
4690,энцефалопатия,encéphalopathie,79
10524,кубик,cube,38
5354,вечернее,perce,75
13060,холодный,du froid,18
10103,нить,fil,38
1938,познан,compétent,91
13958,месяцы,mois,10
5992,морское море,hippocampe,71
5587,рвота,vomissement,67
8505,ромни,romney,55
6192,стирание,effacement,30
10386,фриман,homme libre,41
11157,доход,le revenu,32
7863,колбаса,saucisson,55
8130,джуди,judence,58
11309,пингвинь,manchot,24
7614,интересно,de façon intéressante,61
5412,анкара,ankara,75
2224,кайф.,kaif,91
11139,неприемлемый,inacceptable,35
5174,вагинал,vaginal,74
11560,носить,porter,22
11835,загар,bronzer,29
5277,какой бы ни,celui qui,75
8051,акрон,akron,58
590,вратари,gardien des gardiens,48
12438,барри,barry,24
13648,обязательно,nécessairement,12
10127,овладевать,abîmer,43
8784,космический корабль,vaisseau spatial,53
8616,фронтальный,frontal,54
7773,кабина,cockpit,59
5107,внезапно,brusquement,77
10315,песок,sable,35
429,спереди,antérieur,100
1034,ронин,ronin,97
5436,андромеда,andromeda,75
9279,преувеличивать,palet,49
14264,нужный,nécessaire,6
2334,тезка,homonyme,89
9444,сера,soufre,45
13245,джейсон,jason,16
12364,мюррей,murray,25
3208,энергичный,énergique,83
2110,патт,patten,88
3398,задний двор,arrière-cour,87
7989,пало,paolo,59
1149,нарды,jacquet,96
2893,шетланд,shetland,88
12070,решение,solution,24
5748,кубизм,cubisme,73
1067,ниггеры,nuguriers,47
436,гюнтер,gunther,100
3216,непальский,népalais,88
1699,богарт,bogard,94
13677,дублировать,dupliquer,11
13722,привилегии,privilèges,11
11829,ион,ion,30
6976,склон,pente,53
12081,бомбардировка,bombardement,27
9417,реагировать,se réaliser,49
7406,тик,tic,62
5732,дамблдор,dumbledore,73
9005,олимпиада,olympiade,51
1556,французы,francaire,95
7061,ламберт,lambrois,64
420,кунопись,cunéiforme,100
9184,аналог,analogique,39
14233,необходимый,requis,6
8205,индукция,induction,45
10238,чемберлен,chambellan,42
8345,сала,sala,56
3911,элейн,elaine,84
5691,тестостерон,testostérone,73
4742,стыдящийся,honteux,78
6220,митт,gant,68
2365,хоролог,horrologium,91
4990,челюсть,mâchoires,58
7466,наследование,héritage,42
6208,энтропия,entropie,70
4681,банкет,banquet,76
13040,старший,sénior,17
6356,свеча,bougie,62
5917,выброс,émission,56
10876,отчетливый,distinct,23
13008,пароль,le mot de passe,19
8589,дозатор,doser,55
13869,такой,tel,5
10830,производители,fabricant,20
5297,укоренение,becheter,75
519,симеон,simulateur,99
13753,огайо,ohio,12
10363,двоичный,binaire,41
8488,оползня,glissement de terrain,42
4257,дилемма,dilemme,80
480,мономер,monomère,96
4404,рб,rhb,81
8169,этикет,étiquette,57
14096,налоговый,impôt,24
743,дорожно,chèrement,98
9094,набирать номер,cadran,45
9484,аванс,d avant,48
4379,ускорить,accélérer,35
9073,переименовать,renommer,21
468,плюрибус,pluribus,99
11885,кенни,de kenny,29
6539,объединение,unification,67
10071,эллен,ellen,44
4401,чизбургер,cheeseburger,81
2942,одуванчик,pissenlit,87
10948,варшава,varsovie,38
13573,довольно часто,souvent,13
1737,суть,essentiel,93
788,пего,pogo,98
8237,columbine,ancolie,56
2597,читательство,lectorat,90
977,ил,limon,96
10489,крыша,toit,38
3271,лыжник,skieur,76
834,лифчик,brassiere,95
3385,люцифер,lucifer,85
9378,чистилище,purgatoire,49
14508,документы,documents,12
13339,уклон,kong,15
11138,евгений,eugène,34
5202,галантерея,galanterie,76
6174,киви,kiwi,65
13523,лето,l été,13
13684,бить,battre,11
10421,матрица,matrice,41
8563,нильсен,nielsen,55
27,ингибировать,inhiber,62
6843,заграничный пасспорт,passeport,60
1322,собрание,congrégation,75
2515,казацкий,cosaque,81
1772,асексуал,asexué,87
9944,роланд,roland,44
704,начо,nacho,98
6485,обратно,en arrière,50
8944,подавляющий,écrasant,37
5749,кастил,castille,73
9339,уганда,ouganda,49
4915,поствар,après la guerre,78
3790,велосипедист,cycliste,58
11186,швейцарский,suisse,36
9297,благотворительность,charité,46
10411,мораль,moral,31
9366,вольта,volta,49
1759,аутистический,autistique,94
6601,мелодии,tunes,38
2221,смегма,smegma,91
7709,гидравлический,hydraulique,54
11700,микки,mignon,31
8033,функционал,fonctionnel,21
9723,бобра,castor,39
3594,перекрытие,chevauchement,56
6110,коппа,coppa,71
10164,омаха,omaha,43
248,голгори,calvaire,100
5154,неуравновешенный,déséquilibré,76
12835,манчестер,manchester,21
11757,реформа,réforme,20
5763,смещение,déplacement,41
13139,утро,matin,17
13157,дар,gif,17
3177,кашель,la toux,80
13743,позади,derrière,12
8720,средний запад,midwest,54
6276,вузываться,dûment,70
3133,ренегат,renégat,57
6238,рекреационный,récréatif,31
3002,ящик для инструментов,boîte à outils,88
5608,преподаватели,battant,71
