ID,RUSSIAN,CHINESE,INTERVAL
11105,библиоман,bibliomaniac,36
5328,самый главный,最重要的,75
10404,шум,噪音,40
7161,rudd.,鲁德,64
9482,влиятельный,有影响,48
10636,теодор,西奥多,39
12757,джерри,杰瑞,21
7439,форель,鳟鱼,62
2122,ланцет,兰蔻,92
13695,бывший,前任的,12
11108,разведчик,侦察,23
6230,оправданный,无罪,69
4358,соевый,酱油,81
13142,темный,黑暗的,15
8025,герцогиня,公爵夫人,59
7516,барокко,巴洛克式,62
3762,нарезать,劈,62
4483,мани,鬃毛,76
6249,неблагоприятный,不利,60
13828,о,关于,5
10705,высокая температура,发热,38
11112,грифон,格里芬,36
6688,гуэльф,圭尔照片,67
4438,туба,tuba.,80
10294,женат замужем,已婚,37
14326,офицер,官,9
2749,рантер,雨淋,89
8891,оперник,拼写器,52
9333,устойчивый,持久,30
13306,сокс,袜子,15
9799,прага,布拉格,46
10681,грязный,肮脏的,39
5990,эспрессо,浓咖啡,72
13454,шутить,玩笑,12
13026,неточности,不准确,18
12445,династия,王朝,24
9561,карри,咖喱,43
13175,дона,果儿,16
1316,мамбо,mambo.,96
11330,cia.,中央情报局,34
3460,тупица,屯,86
8833,нервоза,神经源,53
8549,финн,芬恩,53
5008,невзгоды,苦难,77
4904,камино,camino.,78
11076,музыканты,音乐家,21
10483,интуиция,英特尔,40
8401,курдский,库尔德,56
5438,тонкин,汤金,75
6448,к кхмерам,高棉,69
785,моа,moa.,98
3829,хорвата,克罗地亚,85
2493,альбатрос,信天翁,90
1692,дегидратация,脱水,89
12669,деятельность,活动,10
10795,комиссар,专员,37
10001,аннотация,抽象的,41
8059,огурец,黄瓜,58
9496,алфавитный,按字母顺序排列,27
8997,стекло,斯托克,44
2791,воспроизводимый,可玩,89
7095,галлоуэй,加洛韦,64
7391,рвать,rip,44
6899,нептуненс,neptunian.,66
1298,лидия,lidia,96
6368,прогулка,叉子,69
7795,этил,乙酸,60
13958,месяцы,月份,10
1250,громкий,胜过,96
6650,пригодность,可用,64
7015,поклонение,崇拜,59
6065,возмущение,暴行,52
9244,кэролайн,卡罗琳,50
12165,мадрид,马德里,27
2420,планировать,规划者,82
618,прибыльный,利可拉德,99
14223,создавать,创造,5
9962,туалет,厕所,44
7285,абигал,阿比盖尔,63
5952,wainwright.,威妥怀疑,72
12959,стоимость,价值,16
3719,лиственный,落叶,85
10692,публично,公开,39
14318,всегда,总是,9
11650,ношение,携带,11
12060,комикс,漫画,14
10927,пластик,塑料,36
5425,большой рог,大号角,75
11369,преданный,投入的,30
14207,особенный,特别的,10
9077,негр,黑人,46
6572,заранее,预先,68
5453,миллениум,千禧,75
3096,пунда,蓬塔,88
5893,вентиляция,发泄,62
8285,семенолы,塞米索,48
7144,int.,㈡,64
3104,молодые люди,年轻人,79
13266,греческий,希腊语,15
4850,пончик,甜甜圈,75
6737,мордекай,莫德凯,67
4485,эпилепсия,癫痫,81
12596,лишенный,四世,23
996,зак,zak.,97
9821,соленый,咸菜,45
8909,вавилон,巴比伦,52
6026,кришна,克里希纳,71
520,unaccounted,不明意,94
5485,puerile.,薄纱,74
2502,палата,佩勒姆,90
895,прививка,接枝,89
3463,овация,ovation.,83
13488,тим,蒂姆,13
7858,ml.,毫克,60
2830,искушения,诱惑,64
252,парламенты,议会,17
4311,кузнец,铁匠,81
11221,основатель,创始人,32
12843,сковорода,平底锅,20
9754,мастерская,作坊,43
12158,дьявол,魔鬼,19
11190,пиратство,海盗行为,36
13070,достигать,抵达,9
10439,беспощадный,恶毒,41
11560,носить,穿,22
11574,процентов,百分,32
6897,ансамбль,合奏,62
12678,buchanan.,布坎南,22
12675,отдельно,除此之外,20
3402,борона,耙,83
4340,янцца,长江,82
9644,значок,图标,37
12855,медицинский,医疗的,19
9302,неразрешитель,und,49
13574,олимпийский,奥林匹克,10
3825,флотилия,弗拉蒂拉,83
10240,франко,弗朗科,42
13871,использовать,使用,5
2565,каноpic.,conopic.,90
13755,леос,乐,10
3043,дальт,达尔特,88
2034,катод,阴极,90
6692,черви,蠕虫,46
11446,восемнадцатый,第十八,33
12644,беда,麻烦,19
7420,жестокий,野蛮,47
10475,предположительно,想必,28
8104,фото,图片,36
13471,на,之上,13
1012,выгореть,燃尽,96
14259,администрация,行政,6
6609,предков,祖先,67
13971,ставка,速度,7
10335,batsmen,击球手,41
7954,панорама,全景,59
7817,грабеж,抢劫,49
10922,ньюфаундленд,纽芬兰,38
1785,герва,gervais.,93
182,лоскут,翻盖,88
3235,менингит,脑膜炎,86
6135,коктейль,鸡尾酒,65
11833,созвездие,星座,29
962,нарцисс,水仙,97
12542,рыба,鱼,20
142,землевладельцы,土地所有者,93
9236,стыд,耻辱,46
8948,дод,托,52
13217,ни один,两者都不,16
13030,присоединился,加入,10
12404,росс,罗斯,24
4378,саксос,撒克逊人,53
579,гуанако,瓜凯,99
5113,годный,戈达德,77
4039,безупречный,无暇,82
8367,тоби,托比,56
5142,jeremiah,耶利米,77
10050,осень,秋天,44
10172,попугай,鹦鹉,42
11381,линейный,linebacker.,29
1051,бордный,罗林,97
11415,македония,马其顿,34
12840,увлекать,赤褐色,20
4721,средний сезон,赛季中期,79
9086,офиги,防御员,51
3168,рекурсивный,递归,81
12381,св,sv.,25
13180,колумбия,哥伦比亚,16
5979,честолюбивый,抱负,70
10597,fielder,fi,39
2087,клиос,clio.,92
5232,спонтанно,自发的,69
413,политеизм,多神教,100
5110,препятствие,障碍,62
8902,автономный,自主性,51
6552,чихуахуа,奇瓦瓦,68
6404,рент,仁,69
14499,дэйвид,大卫,9
3190,экспедиции,远征,33
1681,педиатрия,儿科,92
10627,раскрыть,揭示,21
3814,трансатлантический,跨大西洋,85
6400,вендутта,vendetta,69
10802,пицца,比萨,38
11396,пропускать,跳过,28
10249,эпсилон,埃斯利昂,42
4602,ала,翼,62
1351,фанатизм,贝尔特里,96
4338,искусный,冰人,82
6578,asperger,阿斯伯格,68
9106,леготь,lv.,51
4290,гомина,hominem.,82
1005,синоптик,synoptic.,97
7525,прерыватель,断路器,49
13417,упомянул,提及,10
1277,польская,polska.,96
7727,неаполь,那不勒斯,61
706,на плаву,漂浮,98
3809,циррус,卷,85
7048,ствол,树干,57
7160,эшелон,梯队,61
9992,стипендия,奖学金,42
5059,винни,vinny.,77
5043,мальтий,马耳他人,77
12667,экипаж,全体人员,19
4557,парировать,帕里,77
11757,реформа,改革,20
9983,заложник,人质,36
12193,несмотря ни на что,不管,26
9907,подавать в суд,起诉,22
4302,изоляция,绝缘,66
12608,пустыня,沙漠,21
5709,захоронение,谬论,62
4999,разрыв,破裂,65
6963,афродита,阿芙罗狄蒂,65
7492,без сознания,无意识,58
5604,tucson,图森,74
10044,румяна,胭脂,38
9944,роланд,罗兰,44
6750,кавром,核心,67
968,магдалина,马格达琳,90
11883,ка,k a,29
1154,морфин,morphin.,62
6185,астродома,星形多数,70
9304,лосось,三文鱼,49
8560,недостаточный,不足的,53
4150,ремонт,翻新,58
8277,стоматологический,牙科,57
4746,дх,dx.,79
6100,arbor.,乔木,71
14070,мир,世界,7
5732,дамблдор,邓布利多,73
12186,меркурий,汞,26
9778,казино,赌场,42
11682,ель,冷杉,31
4065,пероксид,过氧化物,81
1548,коротководящий,短波,95
13779,уильям,威廉,9
13197,патриот,爱国者,12
5041,темперамент,气质,71
14514,написано,书面,8
13626,человек,人类,12
11059,недельно,每周,37
5170,провоцист,惹,50
12354,арфакт,ar.,24
14354,женщины,女性,11
970,калорийность,卡路里,88
4025,таблетка,药片,67
8167,абитуриенты,进入者,51
9180,гарриет,哈提瓦,50
5316,рикки,里奇,76
13290,энтони,安东尼,15
6213,сплав,合金,63
12347,рельс,轨,23
5885,приостановить,暂停,22
8457,фритц,弗里茨,56
3323,пинто,pinto.,87
7738,неверно,未经验证,46
11666,кража,盗窃,31
713,возникла,涌,98
12069,молоток,锤子,26
874,цитохром,细胞色素,97
10971,джеки,杰基,35
11134,катализировать,催化,35
11116,субтропический,亚热带,36
6794,муса,穆萨,66
11707,параллельно,平行线,27
7303,гибкий,灵活的,54
5429,дионис,狄俄尼索斯,75
3382,сакс,萨克斯,74
6701,шалфрар,圣殿骑士,66
13335,шестой,第六,15
12823,творческий,有创造力的,20
6305,спрей,喷,59
10776,представлять себе,想象,30
11585,температура,温度,24
6334,допплер,多普勒,69
14343,в настоящее время,现在,7
9903,этиловый спирт,乙醇,45
9570,фермеры,农民,38
7868,ботсвана,博茨瓦纳,60
6346,бизон,野牛,62
6746,мебель,家具,67
5351,iliad.,伊利亚,75
6805,в целом,宽广地,66
11093,пушка,大炮,34
6194,подвергаться,经历,47
4149,рюкзак,背包,68
8789,дора,多拉,53
4433,приветствовал,欢呼,15
9105,тедди,泰迪熊,51
11974,существенно,显着地,28
10875,непал,尼泊尔,38
1881,апокалиптик,世界末日,81
1680,джайзизм,耆那教,94
1265,девяностые,九十年代,52
11055,портрет,肖像,35
10703,транс,trans,39
3612,ономатопея,拟声,86
455,хармалин,哈米哈丁,100
3122,корсет,紧身胸衣,72
12523,отряд,队,19
7323,пролить,棚,55
14461,принимает,带,5
7647,адвентист,冒险者,57
11249,дублин,都柏林,35
11980,афины,雅典,28
7077,скандалы,丑闻,26
8550,убежище,避难所,54
1740,беднее,穷人,93
3777,редкий,疏,68
13845,с,s,5
2111,лимфома,淋巴瘤,91
13785,зеландия,西兰,11
14284,хотя,虽然,5
7832,диккенс,狄更斯,60
13240,миссури,密苏里州,16
6480,сердечный,心脏,68
7729,головокружение,th,53
14145,вызов,称呼,8
3015,хенлина,亨特利,88
6983,сода,苏打,65
9145,открыто,公然,51
13738,джим,吉姆,12
222,прожекторы,泛光灯,97
3405,подкрасться,悄悄三,87
7253,списывание,欺诈,47
6433,очиститель,清洁器,65
5696,завод,地貌,74
1452,проезжая дорога,行车道,95
13301,давление,压力,15
12514,ливерпуль,利物浦,23
10924,эми,艾米,35
4761,спираль,螺旋,79
6270,гиннес,吉尼斯,70
124,приступ,fogle.,100
6020,контрольный опрос,测验,71
10677,олень,鹿,39
12861,фил,菲尔,20
7178,дл,dl.,63
7593,подвал,地下室,61
10729,повествование,叙述,38
2640,солод,麦芽,88
2608,превышает,exceed,90
2085,десант,伞兵,50
10230,румынский,罗马尼亚人,42
14496,инфляция,通货膨胀,44
5137,иллюминаты,illuminati.,77
9568,аркада,拱廊,47
12791,ларри,拉里,21
9017,гвоздь,指甲,29
3022,арас,arras.,88
901,муллиган,mulligan.,97
13730,испанский язык,西班牙语,12
8693,сгоревший,烧伤,54
13431,россия,俄罗斯,14
12503,герой,英雄,19
5978,зрелище,wis,72
