ID,RUSSIAN,DEUTSCH,INTERVAL
8301,реалистично,realistisch,50
13630,участвовать,teilnehmen,9
9770,вьетнамский,vietnamesisch,46
3476,дифосфат,diphosphat,86
10769,пассажирский,passagier,27
10437,мирный,friedlich,14
10582,наполеон,napoleon,36
11566,бомбардировщик,bomber,23
1974,маулана,maulana,93
2635,аномии,anomie,89
3404,сыпь,ausschlag,84
10527,незамедлительно,sofort,40
533,литургия,liturgie,98
14156,международный,international,9
5314,дики,dickey.,75
8815,лицевой,vorderseite,53
5525,отступление,rückzug,32
12039,уголовное,kriminell,25
9109,захватывающий,spektakulär,51
9885,вокал,gesang,35
11743,ренессанс,renaissance,30
947,кумулюс,kumulus,97
11414,рейде,überfallen,25
1331,jibbs.,jammig,96
9246,орбиты,umlaufbahnen,14
2722,анемон,anemone,89
2027,подрывает,untergräbt,51
6361,лемур,lemur,69
8247,орех,nuss,44
3417,саган,sagan,86
13626,человек,mensch,12
8757,моцарт,mozart,53
5768,подразделы,unterabschnitte,46
740,алгебраист,algebraist,98
6792,дадли,dudley.,66
3036,претория,pretoria,88
3902,уходи,getaway,82
12511,направление,richtung,12
10871,ужасный,schrecklich,33
13653,ирак,irak,12
3147,выгодность,kulver,88
6383,удалять,säubern,60
4625,спорный,spore,70
10699,абсолютно,absolut,23
1885,швед,schwede,80
8115,антропология,anthropologie,57
8476,кузница,schmiede,45
853,килкенни,kilkenny,98
6669,карабкаться,gerangel,50
210,маронит,maronite.,100
11492,типичный,typisch,23
3302,утратательно,trauerfall,84
6322,шизофрения,schizophrenie,69
5103,звание,bereuen,76
10220,греха,sünde,36
4579,али,alii,80
13387,кавалерия,kavallerie,15
6355,квитал,pivotal,61
2232,затянутый,festgezogen,75
12738,ралли,rallye,18
655,рокеры,rocker,72
8324,трубопроводок,leitung,56
758,бурбанк,burbank,98
8742,снесенный,zerstört,50
5110,препятствие,hindernis,62
5763,смещение,verschiebung,40
11366,чартер,charta,31
6634,несовместный,gewinnlos,67
7474,нетбол,netzball,62
11188,пустой,leer,34
14288,университет,universität,7
4709,гомеостаз,homöostase,79
14419,шоу,zeigt an,7
13372,себя,ich selbst,15
11139,неприемлемый,inakzeptabel,35
1667,империал,imperialist,80
11775,хуже,schlechter,30
65,неудача,rückschläge,73
8642,стаффорд,stafford,54
1961,аскари.,askari.,93
6393,оговорка,reservierungen,12
11766,везучий,glücklich,30
7505,бесктет,beckett,62
13230,полет,flug,15
6902,сбой,absturz,16
3933,преждевременно,vorzeitig,51
2854,различисть,erkennen,75
1981,гербицид,herbizid,89
2988,сомнения,zweifel,84
5709,захоронение,irrtum,62
10614,конфедерация,staatenbund,22
14149,одинокий,einzel,9
1050,тории,torii,97
10539,доктрина,lehre,38
6412,меморандум,memorandum,67
14120,место,ort,6
10691,англо,anglo,38
13597,выстрелил,schuss,12
4894,дайвер,taucher,64
8046,ненависть,hass,58
2569,заседатель,juroren,74
12975,на пенсии,im ruhestand,14
13580,формальный,formell,12
1570,преходящий,transient,92
13810,это,es,5
10181,голод,hunger,42
8517,радужная оболочка,iris,55
1659,курильщик,raucher,80
6001,дюнкерк,dunkirk,71
4121,мощеный,gepflastert,61
3835,гемма,gemma.,84
9284,безуспешно,erfolglos,44
4460,квакеры,quätig,64
13023,граница,rand,16
684,решается,schiedsrichter,22
1292,толстой,tolstoy.,96
8633,валрус,walross,54
9009,софия,sophia,52
3414,сердечно-сосудистый,kardiovaskulär,86
1111,моль,mol,96
5706,вздох,seufzen,70
6194,подвергаться,durchmachen,47
590,вратари,goories,47
265,здравомыслие,vernunft,100
55,ова,eizellen,100
1749,фаланс,phalanx,93
14078,политический,politisch,10
4333,развязанный,ungebunden,81
6807,орфический,orphic.,66
2691,телфорд,telford,89
5178,без остановки,nonstop.,76
3895,ацетон,aceton,84
841,багги,buggy,97
2113,стриптиз,striptease,92
2071,меланома,melanom,92
12060,комикс,comic,15
1665,гоа,goa.,94
288,микроскопия,mikroskopie,100
12212,блинчик,colin,26
5519,клерки,angestellte,57
10928,переговоры,verhandlungen,25
3745,газы,gase,85
7382,раздражающий,frustrierend,7
10684,кристи,christie,36
11442,идентичный,identisch,21
1405,минерва,minerva,95
14077,точка,punkt,6
2062,воостер,wooster,92
4107,сережка,slugger,78
7116,бюст,büste,50
4116,дуй,dui,82
2424,герби,herby,91
13871,использовать,verwenden,5
5069,междоусловие,internode.,77
8265,посадки,landungen,11
2181,сквир,knappe,79
8577,невидимый,unsichtbar,52
1670,тетер,tater.,94
4264,бром,brom,78
6489,смущающий,peinlich,46
12170,эй,yo.,27
5612,созревание,pubertät,73
11546,гром,donner,31
1473,обуздать,nutzbar machen,87
8864,пригородный,vorort,36
6380,спектральный,spektral,68
8322,чау,chow,56
11232,жестокий,gewalttätig,33
6794,муса,musa,66
13121,ветер,wind,12
4902,бампер,stoßstange,74
10350,дизайнер,designer,10
13767,умерла,ist gestorben,10
7558,виза,visa,57
13813,иметь,haben,5
10001,аннотация,abstrakt,41
14013,результаты,ergebnisse,7
6518,пуритан,puritaner,62
12076,рак,krebs,27
5617,подсолнух,sonnenblume,73
1186,шарика,spitzig,96
10393,валентинка,valentine,40
2630,домашний,homebrew.,89
12089,компромисс,kompromiss,19
1900,горб,buckel,87
13698,подсказки,hinweise,12
13444,начало,anfang,11
10459,эпический,epos,40
14133,жизнь,leben,10
3811,грамма,gramm,63
7501,реализм,realismus,62
3376,резак,cutter,79
1605,лина,lina.,94
5831,авафта,aufbohrt,72
10406,горшок,topf,38
8434,вечный,ewig,48
10924,эми,amy,34
5799,консерватизм,konservatismus,72
1257,толще,dicker,96
12654,быстрый,würde nicht,22
12914,читатель,leser,9
9912,жилой,wohn,45
6268,мэт,miauen,67
5420,сонет,sonett,67
9858,сэндвич,sandwich,43
3056,варфоломей,bartholomew.,88
13570,тяжелый,schwer,13
6814,лер,ler.,66
5513,интуитивно понятный,intuitiv,59
2475,решетка,gitter,86
11275,кандидаты,nominierte,31
1061,othnnot.,whatnot,96
5505,квота,quote,67
8529,салфетка,dachdecker,55
4059,на доске,am bord,83
3505,рохан,rohan,86
61,антисубмарин,antisubmarine,100
9626,проституция,prostitution,42
3332,плоскость,flatworm.,87
10796,буддизм,buddhismus,38
5030,трасса,tra.,77
8423,псевдо,pseudo-,56
5202,галантерея,galanterie,76
2188,папка,mappe,87
8231,мал,falls,57
13096,хижина,hütte,18
13116,льюис,lewis,17
2627,смола,harz,79
1736,брахма,brahma,94
5977,ничт,nichtung,69
1414,обслуживать,verpflichten,69
4620,задержанные,häftlinge,70
6705,земля,ein land,66
11293,колизей,kolossum,34
10738,наемный,gemietet,29
7151,вар,var,63
3109,устье,mündung,86
2213,нуго,nouveau,91
1690,глаукома,glaukom,94
13860,говорит,sagt,8
8431,сокрушитель,schaufel.,56
14043,проблема,ausgabe,8
13494,запрашивает,anfragen,12
10100,оральный,oral,40
9585,подвиг,feature,45
1632,гипноз,hypnose,94
8050,желе,gelee,58
3337,вестфалия,westfalen,87
12558,ненужный,nicht notwendig,23
1963,топографический,topographisch,90
9383,латунь,messing,49
626,беспозвоночный,wirbellos,98
10911,собаки,hunde,8
6221,уэслиан,wesleyan.,70
13678,учредил,etabliert,10
11630,коул,kohl,29
13468,министр,minister,13
14493,кажется,scheint,9
9650,тривиальный,trivial,45
10644,вишня,kirsche,39
5889,священники,priester,42
8163,хлор,chlor,54
2111,лимфома,lymphom,91
9490,узко,eng,48
8479,салат,salat,55
7105,офелия,ophelia,64
8137,обниматься,huggel,58
4815,гардероб,kleiderschrank,77
7359,праздный,leerlauf,61
522,хлопья,wollholz,99
1279,прокол,punktiert,65
2159,дефис,bindestrich,62
8987,опечатка,tippfehler,31
5686,ломание,lowry.,72
10392,пламя,flamme,19
3892,уилтшир,wiltshire.,84
11730,эфиопия,äthiopien,30
8727,bt.,batterie,54
8994,гусь,gans,52
2032,соболезнования,beileid,87
12292,москва,moskau,26
9113,старство,starr,51
4806,фаршированный,ausgestopft,68
2570,костер,lagerfeuer,87
11984,сахар,zucker,28
3735,буцефал,bucephalus,85
10272,шанхай,shanghai,42
11203,гордый,stolz,35
4452,кинематографисты,kinematographierer.,64
1458,ало,alo.,83
5369,контрнаступление,gegenoffensive,65
9311,бонни,bonnie,47
12947,я бы,ich würde,19
13180,колумбия,columbia,17
5755,гидра,hydra,72
8121,делегирование,delegieren,25
11040,валлийский,walisisch,37
10595,пил,pil,39
6818,телепередача,telekast,58
12643,приглашенный,eingeladen,6
13559,временный,vorübergehend,13
14485,добрый,art,13
9523,реэнтер,erneut eingeben,47
13476,прямой,gerade,14
9805,гараж,garage,44
9248,изобретение,erfindung,30
1093,угрей,aale,63
11761,спортивное,sportlich,13
7590,исландский,isländisch,29
4061,надувные шары,ballons,40
9779,девоншир,devonshire.,46
10376,выступ,pt.,16
2967,замаскированный,maskiert,38
4081,палс,klinke,83
11572,ландшафт,lanze,31
12954,серебряный,silber-,19
14346,коммерческий,kommerziell,9
2376,выяснить,ermitteln,79
3045,ночью,einbruch der dunkelheit,88
7307,изобретатель,erfinder,53
454,гарлекин,harlekin,90
2168,залитый,auffällig,86
8887,коли,koli.,52
4736,ароматический,aromatisch,76
13912,информация,information,5
2748,буниан,bunyan,89
3213,наполнитель,füllstoff,82
8124,марихуана,marihuana,58
1442,трезубец,dreizack,91
7398,апостол,apostel,49
430,дян,dayan,100
8068,племена,tribal,58
10080,утес,cliff,40
14087,общий,gesamt,7
6668,верди,verdi,67
11322,юлий,julius,34
7568,где бы,wo auch immer,62
14295,следующий,folgen,5
13434,принес,gebracht,14
3556,выходил,übergeordnet,78
6638,монастырь,kloster,62
11328,пурпурный,violett,34
13263,никто,keiner,16
2637,вульвич,wollwich,89
8201,ботаника,botanik,57
12835,манчестер,manchester,20
16,маниал,manisch,99
7228,перуанский,peruanisch,62
12340,мухаммед,muhammad,25
13043,заработанный,verdient,14
4196,нейрон,neuron,70
1378,белуга,beluga,96
4072,блэк джек,blackjack,82
4568,леонид,leonid,80
9338,шеф-повар,koch,48
2891,затопленный,überschwemmt,76
6570,авторство,urheberschaft,67
10894,тимоти,timothy,38
8775,влагалище,vagina,53
9091,радоваться,wiederholt,41
2459,сигареты,zigaretten,49
9574,уолли,wally,46
3428,spsicle,eis am stiel,86
14389,делает,tun,5
11432,элиты,elite,32
9032,монополия,monopol,50
6631,мастодон,mastodon,67
1780,энергично,kraftvoll,65
4251,saxifrage.,steinbrech,82
