ID,RUSSIAN,POLONAIS,INTERVAL
10189,законодательство,ustawodawstwo,24
14371,значительный,istotne,10
3623,вытеснение,buknąć,85
10739,ричардсон,richardson.,38
8693,сгоревший,spalony,54
7801,патриция,patrycja,60
14052,лучше,lepsza,10
651,эфедрин,efedryna,98
7648,данди,dundee.,61
10346,теплица,szklarnia,41
11952,акула,rekin,22
9089,конечный,skończone,48
5355,фанат,fana,75
2603,разница,deprecjonować,71
10503,радиация,promieniowanie,38
10586,в любое время,zawsze  gdy,39
1583,фенилаланин,fenyloalanina.,94
1442,трезубец,trójząb,91
3380,сознательно,świadomie,86
4778,аннаполис,annapolis.,79
3246,индиго,indygo,87
1791,nullification,anulowanie,94
12065,спенсер,spencer.,28
3103,шеумина,shawnee.,88
10029,скинтер,skinner.,43
8919,эверест,everest,52
12729,всадник,jeździec,16
6465,каракас,carakas,69
6439,военнослужащий,pow,54
9530,женева,genewa,48
11021,гарольд,harold.,37
12967,уэйн,wayne.,19
9562,зарплата,pensja,43
1906,шутки,pranks.,60
5287,веганство,weganizm,50
423,драматург,dramaturg,96
11238,арест,aresztować,17
10693,оправдание,uzasadnienie,37
10506,сегодня вечером,tej nocy,40
12737,миллер,młynarz,21
7951,предпоследний,przedostatni,59
11345,заправка,tankowanie,32
2566,блестяще,błyszcząco,90
6065,возмущение,skandal,52
14479,команда,zespół,7
427,диктаторский,dyktatorski,99
4921,теплый,najcieplejszy,78
8686,jeaper.,żniwiarz,53
8510,мышечный,muskularny,55
5972,раковина,tonąć,51
1759,аутистический,autystyczny,94
1225,милла,milla.,96
9424,пикассо,picasso.,49
837,избыточный вес,nadwaga,98
4233,ошибаться,błądzić,81
324,джосс,bożek chiński,100
4469,ювелирные изделия,biżuteria,81
970,калорийность,kaloria,88
13033,портить,pd.,18
9098,купе,coupe.,18
1995,столбняк,tężec,93
6025,односторонний,jednostronny,54
10738,наемный,zatrudniony,29
9903,этиловый спирт,etanol,45
4749,филлис,phyllis.,79
13864,над,nad,7
14485,добрый,uprzejmy,13
4203,ломка,złom,52
4276,подземный мир,męt,81
10261,партизан,partyzant,37
12019,оксфорд,oxford.,28
5927,головная боль,bół głowy,67
11630,коул,kapusta,30
6432,флуоресцентный,fluorescencyjny,64
1976,легионеры,legionnaires.,89
5879,витрина,gablota,56
4673,безвреден,niegroźny,79
7525,прерыватель,przerywacz,49
10525,крошечный,malutki,40
13187,теннис,tenis ziemny,17
2255,мигранты,migranci,70
8567,гетто,getto,52
4502,звездоход,statek kosmiczny,80
13246,атланта,atlanta,16
14349,предоставил,pod warunkiem  że,6
13693,любовь,miłość,12
7599,вкладыша,liniowiec,58
8341,холст,płótno,56
725,текстиль,tekstylia.,62
12561,эс,es.,23
14483,причина,powód,6
13955,высокий,wysoki,7
14283,потенциал,potencjał,12
7112,ммм,umm.,64
14501,власти,władze,9
13293,необходимо,niezbędny,16
3818,этоон,eton.,84
5096,нечестный,nieuczciwy,77
2977,метрополис,metropolia,88
8585,сенатор,sennik,55
4975,диагностика,diagnoza,78
12573,полегче,łatwiej,23
11794,трэвис,travis.,30
11687,система показателей,karta z punktami,31
1514,бдительность,czujność,62
9482,влиятельный,wpływowy,48
12494,диджея,dj.,24
13762,ночь,noc,11
12970,эт,et,19
6478,пир,pyr.,69
13347,неожиданность,ujednolicenie,15
14462,производить,produkować,7
14331,германия,niemcy,11
10344,рацион питания,dieta,40
12701,рады,zadowolony,22
1165,ноосфера,noosfera.,96
12803,железная дорога,kolej żelazna,19
11317,постучал,zapukany,23
6972,герни,gurney.,65
11853,викинги,wikingowie.,23
4900,пенициллин,penicylina,78
9519,шарон,sharon.,48
7805,примитивный,prymitywny,58
4854,галилеи,galilejczyk,78
9942,саму себя,się,44
13142,темный,ciemny,16
13261,энциклопедический,encyklopedyczny,16
14119,взял,wziął,8
2394,фильмография,filmografia,88
10601,убежденный,przekonany,28
4226,хотель,wieprz,62
3193,протектор,ochraniacz,72
11198,похороны,pogrzeb,35
4817,портман,portman.,78
6851,йог,jog,66
8456,милый,słodki,50
7178,дл,dl.,63
5930,сержа,serge.,71
12054,куклы,kukiełki,23
12222,старшая,starszy,26
12326,рейтинг,zaszeregowanie,7
6541,назарета,nazarety,68
13488,тим,tim.,14
13572,структура,struktura,12
11576,монако,monako.,32
2734,наркотика,narkotyki.,74
1745,лян,liang.,94
9411,мат,mata,38
11878,портленд,portland.,29
8190,бегемот,hipopotam,58
210,маронит,maronite.,100
14259,администрация,administracja,6
10954,изложено,nakreślony,30
12944,помогает,pomaga,6
7541,заир,zair,62
6210,ехидна,echidna.,70
7963,подрезать,przycinać,42
1993,прочность,śledztwo,91
9651,исполнение,wykonanie,18
13616,посещение,odwiedzić,11
8965,разумный,rozsądny,48
10608,ганди,gandhi.,39
13346,в одиночестве,sam,15
5049,туфцы,tufts.,75
13020,соглашение,porozumienie,18
12399,джаз,jazz,25
6251,цианид,cyjanek,70
7628,боярышник,głóg,42
8676,контингент,kontyngent,39
9034,мелон,mellon.,51
3890,сена,sena.,84
13619,доступный,do dyspozycji,12
13098,эдвард,edward.,14
12990,танцевать,taniec,16
13099,крупнейший,największa,18
2613,амбиция,ambicja,73
10703,транс,trans.,38
6792,дадли,dudley.,66
12714,основа,podstawa,22
5949,сапуль,szarańcza,68
4395,огнестрельное оружие,broń palna,48
12512,watching,oglądanie,12
8192,раковины,streamery,49
12132,край,krawędź,22
9996,неуклонно,stale.,44
10824,бритва,brzytwa,38
586,бесцензурный,nieocenzurowany,99
10688,любезно,uprzejmie,38
5609,гиз,gies.,70
7598,счетный,cg.,61
13179,преступление,wykroczenie,10
1707,огненный шар,kula ognia,91
14277,маркетинг,marketing,13
14197,растение,zakład,15
4528,стравинский,strawiński,80
5706,вздох,westchnienie,70
1766,кулинарная книга,książka kucharska,88
8250,выгнал,wyrzucony,51
8507,находящихся под угрозой исчезновения,zagrożony,52
2395,граммофон,gramofon,91
4099,коренф,corinth.,83
6711,медьера,mesier,67
10841,вино,wino,37
9273,вырубка леса,wylesianie,49
12485,уменьшенный,zredukowany,17
6756,ультрафиолетовый,ultrafioletowy,66
3052,противостояние,standoff.,88
12786,ванкувер,vancouver,21
8441,дороти,dorota,56
12413,марс,mars,12
6129,скримить,pisk,68
4587,марионетка,kręgosłup,78
13568,миннесота,minnesota.,13
8470,вырваться,breningowy,56
2109,расширяться,poszerzać,59
10663,месть,zemsta,39
5795,вулки,zabiegać,70
8338,растр,raster.,56
4677,канакс,kanadyjczyk,79
1762,прерывистый,przerywany,83
13080,известный,słynny,18
9166,дискриминация,dyskryminacja,45
7027,мольты,milty.,65
6801,жевать,żucie,39
7061,ламберт,lambert.,64
14198,вдоль,przed siebie,10
14254,операционные системы,os,27
13093,аргентина,argentyna,18
5183,хруст,schrupać,76
9368,сами,my sami,49
9515,пф,pf.,48
7023,ковер,dywan,62
13222,хьюстон,houston,16
2236,конто,kongo.,91
9063,редуктазировать,reduktaza,51
5814,резина,poleganie,73
471,привесок,zaczep,96
595,сиди,sidi.,99
2451,рассмеялся,zaśmiał się,38
12103,преобразование,konwersja,17
10250,единство,jedność,42
5510,кова,śpiączka,65
8187,малави,malawi.,58
14105,исполнительный,wykonawczy,18
11535,тайский,tajski,32
14502,надеется,oczekuje,11
13745,доска,tablica,11
7262,стелла,stella.,63
9035,пруссия,prussia.,52
7875,очищение,oczyszczanie,56
12774,юго-восток,południowo-wschodni,21
1383,неорганическое,nieorganiczny,96
9876,батареи,baterie,20
1673,ознакомиться,oswajać,89
8499,медина,medina.,55
13656,атлантик,atlantycki,12
11658,остаток,reszta,31
13537,иллинойс,illinois.,13
9734,бенни,benny,45
10271,ласка,łasica,41
1108,тилли,tilly.,96
10505,чип,żeton,29
5754,паралич,porażenie,73
9025,кусать,ugryzienie,37
13251,колокольчик,dzwonek,15
2022,заполнитель,placeholder.,92
11771,признан,rozpoznany,6
14423,представлено,przedstawione,10
6296,стиль жизни,styl życia,63
4995,сферика,sfenowy,78
9321,корнуолл,cornwall.,43
10932,треугольник,trójkąt,36
7778,морда,pysk,60
7194,пресвитериан,prezbiterian,61
128,болтовня,gadać,97
9978,основные моменты,najważniejsze,21
7035,ат,abt.,64
4404,рб,rhb.,81
7264,вафля,wafel,60
13115,египет,egipt,18
233,кото,koto.,99
8259,окаменелый,skostniały,57
5727,кокос,cocos.,52
499,катакана,katakana.,99
9272,альбион,albion.,50
1881,апокалиптик,apokaliptyczny,81
7649,буддийский,buddyjski,59
3988,цитоплазма,cytoplazma,81
5876,подозрения,podejrzenia,47
5477,мимизм,mim,73
8032,бейтс,bates.,57
1448,тинг,ting.,84
3932,произносить,wymawiać,39
3177,кашель,kaszel,80
11435,обязанности,obowiązki,18
8275,ветряная мельница,wiatrak,56
7646,од,od.,61
1063,ультима,ultima.,96
3008,стилизованный,stylizowany,87
9311,бонни,bonnie.,47
1445,величественный,majestatyczny,93
4164,кальлан,kolesław,82
4793,симметрия,symetria,77
11602,словарь,słownik,31
2110,патт,patten.,88
7699,золотая рыбка,złota rybka,61
8399,закат,zachód słońca,55
8493,дыхание,oddechowy,39
9630,морс,morse a.,47
10706,палуба,talia kart,38
4457,отпечаток руки,odcisk palca,62
109,погашать,odwdzięczyć się,90
1221,компенсатор,wyrównawczy,96
3048,котел,kociołek,88
5964,кс,ks.,71
2164,рецинка,rethink.,87
2023,пропоганда,propoganda.,92
14153,тест,test,5
9606,сет,seth.,47
5810,папоротник,paproć,71
9951,ногоск,nike.,44
2934,отомстить,zemścić się,45
9479,прототип,prototyp,38
6371,комендантский час,cisza nocna,65
8301,реалистично,realistyczny,50
4604,пробирка,szyper,76
7919,семьдесят,siedemdziesiąt,48
7684,мендель,mendel.,61
11267,пакистанские,pakistańczyk,33
3708,фюзеляж,kadłub samolotu,84
14474,обучение,szkolenie,10
14191,проект,projekt,7
12709,арен,aren.,22
5277,какой бы ни,którykolwiek,76
7328,удовлетворение,zadowolenie,62
194,автомобилисты,kierowcy,97
2269,липучка,rzep,91
8430,репутация,pollock.,56
12461,униформа,mundur,20
9793,искра,iskra,31
12930,оставаться,pozostać,10
11504,девятнадцатый,dziewiętnasty,33
11847,соперник,rywalizować,22
9959,гарфилд,garfield.,44
2872,эластичность,elastyczność,74
6059,паскуал,pascual.,71
8579,дем,dem.,55
13986,сопутствующий,współ,13
235,неоднозначный,niedwuznaczny,86
11225,родитель,rodzic,25
5346,хромизм,chrom,75
8157,валь,val.,58
6943,синатра,sinatra.,65
11202,панель,płyta,32
11663,гана,ghana.,31
4545,айсберг,góra lodowa,80
5632,плотно,ciasno,73
1222,тамада,toastmaster.,94
12079,сад,ogród,22
5476,айк,ike.,75
10666,сталин,stalin,38
2586,ксерокс,fotokopiarka,90
3973,соната,sonata,81
942,восхищение,zachwyt,92
8373,янтарь,bursztyn,56
2616,счастливее,szczęśliwszy,90
11731,кения,kenia,31
14303,факт,fakt,6
983,техасский,texan.,38
11641,восстание,bunt,31
