ID,RUSSIAN,ARABE,INTERVAL
12666,мифология,علم الأساطير,21
2506,херувисть,شيروب,89
5874,белки,البروتينات,29
13996,проблемы,مشاكل,9
8444,mellitus.,ويليتوس,55
10086,кенгуру,كنغر,41
8593,оливия,أوليفيا,54
5977,ничт,نايشت,69
7272,плач,بكاء,32
4071,мелатонин,الميلاتونين,83
7671,экология,علم البيئة,51
8184,kero.,كيرو,57
4922,хоув,هوف,78
9072,одежда,كولونيا,51
652,амброзия,أمبروسيا,98
14494,лос -,لوس,38
5872,хаотичный,الفوضوي,71
7607,галилей,جاليلي,61
6953,виноградный,كرمة,58
424,погромы,pogroms.,79
10368,тако,تاكو,40
6873,гонора,غان,65
6883,одиссей,odysseus.,65
11414,рейде,غارة,25
13487,церковь,كنيسة,13
14468,хочет,يريد,5
14483,причина,سبب,6
11943,постоянный,دائم,22
10500,родригес,رودريغيز,40
7126,бегая,الفرار,44
624,seimas,سيماس,99
8451,протесторы,المتظاهرين,54
5909,борз,berg.,72
1834,макушка,muckraker.,90
10644,вишня,كرز,39
1787,апострофы,apostrophes.,67
8247,орех,بندق,44
2584,обнимать,حضن,61
11783,представляет собой,يمثل,7
11803,бывший,السابق,30
9085,эспа,esp.,51
9622,соединение,بالاشتراك,44
13921,сказать,يقول,8
13664,местный,محلي,12
6569,пренебрегать,المهملة,55
11761,спортивное,رياضي,13
6629,большевистский,البلاشيفيك,59
9258,зонд,مسبار,44
10460,романтика,رومانسي,40
11065,плутон,بلوتو,37
5274,евангелион,الإنجيليون,75
10490,осман,العثماني,38
4183,поджелудочная железа,البنكرياس,82
14158,компьютеры,أجهزة الكمبيوتر,7
12506,декан,عميد,23
12807,сочетание,إلى جانب,12
10440,коробка передач,انتقال,38
1152,голди,جولدي,95
2848,пикадилли,piccadilly.,88
8176,запятая,فاصلة,49
5831,авафта,auf.,72
2713,berwick.,بيرويك,89
5475,перенумеровал,إعادة ترقيمها,59
14171,апрель,أبريل,5
6335,документирование,توثيق,12
7707,петерс,بيترسن,61
13925,пока,بينما,6
8611,дрель,تدريبات,41
8502,под стражей,عهدة,55
13182,римский,رومان,16
111,проживание,الإقامة,90
11225,родитель,الأبوين,25
11316,плечо,كتف,30
11166,отправлено,مقدم,22
1056,серина,سيرين,91
892,abbasid,العصر العباسي,97
10199,говорить,سلك,42
3065,каббала,كابالا,88
6169,не знаю,لا أدري,70
9589,штемпель,دكتوراه,47
9104,взрывы,الانفجارات,26
3876,резистор,المقاوم,81
1896,сексизм,الجنسية,93
9941,взорвали,ينفخ,44
12885,здоровье,الصحة,20
387,ренуар,رينوار,100
4715,сухожилия,رديك,79
13086,рынок,سوق,12
13031,фундамент,المؤسسة,18
3147,выгодность,كولفر,88
10117,внезапный,مفاجئ,43
5979,честолюбивый,طموح,70
13916,продукт,منتج,8
3526,зефир,مرشملوو,86
3384,несовместимый,غير متوافق,80
4813,переезд,انتقل,32
13034,нидерланды,هولندا,18
7372,симптомы,أعراض,59
1470,пеп,بيب,91
3961,дебилы,معتولي,49
4876,совпадающе,من قبيل الصدفة,68
357,черновики,فجوات,95
5720,моды,أساليب,34
10739,ричардсон,ريتشاردسون,38
9872,гомосексуальность,الشذوذ الجنسي,36
11598,паскаль,باكال,32
8715,играть в азартные игры,القمار,40
14122,включает,يشمل,6
8717,вызывать,اثار,38
71,референт,المرجعية,99
7194,пресвитериан,المشيخي,61
5863,реструктуризация,إعادة الهيكلة,60
8509,нагасаки,ناغازاكي,55
6198,флагман,الرئيسية,70
345,белтон,بيلتون,100
5709,захоронение,مغالطة,62
1014,оникс,onyx.,97
174,эмаль,المينا,97
11139,неприемлемый,غير مقبول,35
5590,испорченный,مدلل,50
7552,мембрана,غشاء,60
10436,замещенный,استبدال,21
11616,расизм,عنصرية,31
6789,сафари,رحلات السفاري,66
1773,мизина,الخنزير,88
11152,волейбол,الكرة الطائرة,36
13213,массачусетс,ماساتشوستس,16
6230,оправданный,برأت,69
13602,пятый,خامسا,12
5932,piazza,ساحة,71
8332,плагиат,سرقة أدبية,52
1979,дари,داري,93
12732,бассейн,بركة سباحة,20
6732,двоеточие,كولون,42
11851,преступления,جرائم,15
8445,anzac.,أنزاك,55
580,гуджарати,الغوجاراتاتي,99
2741,упрощенный,التبسيط,87
10366,лесбиянка,مثليه,40
10300,кормили,تغذيها,41
3509,мика,ميكا,86
2658,плебисцит,plebiscite.,89
555,бездействующий,التملك الحر,99
8701,погибший,ripper.,54
13372,себя,نفسي,15
14444,продолжение,واصلت,5
10569,мюнхен,ميونيخ,40
8534,графит,بلومباغو,55
13746,обработать,معالجة,10
983,техасский,تكسان,38
9521,подчиненный,المرؤوس,40
745,рипа,ريبا,98
10683,еж,قنفذ,38
2880,накапливаться,ويقظ,73
9403,дезертир,دمر,49
4958,фасад,مظهر زائف,75
6001,дюнкерк,dunkirk.,71
12541,выходные дни,عطلة نهاية الاسبوع,22
8744,клаунт,كلوز,53
4504,ножи,سكاكين,80
4135,призма,نشور زجاجي,81
6448,к кхмерам,الخمير,68
6408,машинное оборудование,الات,69
2967,замаскированный,ملثمين,38
1210,пентаграмма,نجمة خماسية,96
5424,emory.,إيموري,75
2957,толстушка,مكبر,88
1005,синоптик,synoptic.,97
10622,бертон,ببرتون,39
1831,хейки,حكيم,93
7661,линг,لينغ,61
11876,вспоминать,إعادة إدخال,8
9404,козырь,ورقة رابحة,46
14127,точки,نقاط,6
14147,недавно,حديثاً,5
1146,айкидо,ايكيدو,96
12273,вторник,يوم الثلاثاء,25
12975,на пенсии,متقاعد,14
7017,норвера,نورس,64
11011,черепаха,سلحفاة,32
727,литургический,الليتورجري,95
1826,гринч,مفسد البهجة,93
9402,почтовый,بريدي,49
10212,милтон,ميلتون,42
5667,cahill,كاهيل,73
1383,неорганическое,غير عضوي,95
4821,скандинавский,الاسكندنافية,73
7991,транзистор,الترانزستور,56
10659,премьерфорство,رئاسة الوثيقة,38
693,шираз,شيراز,98
3772,heartand,هارتلاند,83
7813,санчо,سانشو,60
7059,дипломатия,الدبلوماسية,64
12882,альфа,ألفا,20
14472,джеймс,جوامع,9
1166,транссексуал,المتحولين جنسيا,88
10445,шея,رقبة,38
3259,чрезмерно,بإفراط,33
2057,шпиль,سباير,87
9966,резюме,سيرة ذاتية,29
12289,дворец,قصر,25
13138,пинать,ركلة,12
11580,виктор,فيكتور,30
865,фосфодиестераза,فوسفوديستراس.,97
7884,изабелла,إيزابيلا,59
13971,ставка,معدل,7
2922,бериллия,بريليوم,88
11617,см,سم,31
8896,холт,هولت,52
6762,hydro.,هيدرو,66
7727,неаполь,نابولي,60
7500,йеллоустон,يلوستون,62
7702,кастильо,كاستيلو,61
2969,маллет,مطرقة,87
10852,инфраструктура,البنية الاساسية,38
9743,леопард,فهد,46
12710,дональд,دونالد,22
4946,подтвержден,كرر,56
11418,зеркало,مرآة,30
13858,первый,أولاً,6
9172,tulsa.,تولسا,50
2223,мстительный,انتقامي,90
11505,заявление,تطبيق,21
2728,морелло,موريللو,89
5603,крейсер,كروزر,69
2350,чистка,فرشاة,47
9022,береговая линия,الخط الساحلي,50
8079,кантон,كانت,54
536,воздержание,الامتناع عن ممارسة الجنس,98
10383,неофициальный,غير رسمي,38
13452,верил,يعتقد,5
12284,научный,علمي,25
1091,шабат,شبعات,96
13366,удостоверение личности,هوية,15
5748,кубизм,مكعبة,73
7095,галлоуэй,غالواي,64
10070,устала,متعبه,25
13720,продолжить,تقدم,11
7247,рев,هدير,49
5229,каспийский,قزراوة,76
12256,томпсон,طومسون,26
1422,трансцендентно,متسام,69
9705,заглохл,المتوقفة,37
9259,задница,متشرد,49
7334,лек,lc.,62
12392,блядь,اللعنة,20
4795,мт,ميث,78
5082,слуга,خادم,57
10828,кока,كوكا,38
14216,использование,الاستخدامات,5
11450,бета,بيتا,33
13324,не соглашаться,تعارض,14
11813,мини,ميني,29
13273,париж,باريس,16
5788,садр,صادر,72
12837,сиэтл,سياتل,20
8689,грустно,للأسف,54
4706,безоружным,غير مسلح,79
8613,слух,سماع,54
9707,гармония,انسجام,44
12876,величайший,أعظم,20
3381,миниатюры,المنمنمات,61
11836,пепел,رماد,24
5232,спонтанно,من تلقاء نفسها,68
3437,дегово,دغا,86
13200,королева,ملكة,15
6185,астродома,astrodome,70
13342,стесняться,يتردد,15
11657,дурам,دورهام,31
9320,радость,مرح,48
14253,техас,تكساس,10
7391,рвать,إرقد بسلام,43
13640,не удалось,باءت بالفشل,10
6844,hasan.,حسن,66
6208,энтропия,غير قادر علي,70
10078,реджина,ريجينا,43
12796,stewart.,ستيوارت,21
11002,дуть,نفخ,29
