ID,RUSSIAN,JAPAN,INTERVAL
7385,в среднем,中堅,62
14050,состояния,状態,6
8515,гаубиц,榴弾砲,32
4113,тенденциозный,tend tend,82
6246,бор,ボロン,70
8806,спойлер,ネタバレ,42
11457,прибалтика,バルト,34
11145,русалка,マーメイド,36
5692,yeomanry,ヨーマニー,74
14143,открыть,開ける,8
5188,вечнозеленый,常緑樹,77
6625,койот,コオテに,52
2985,благотворительный,慈善団体,88
14056,ли,かどうか,11
11247,копья,槍,31
127,ассортимент,盛り合わせ,82
2386,контркультура,反論,91
6412,меморандум,メモ,68
1728,ретроспект,レトロスペペ,64
13205,теннесси,テネシー,16
4002,маховица,マンハント,83
13818,нет,ない,5
6687,гай,ガイウス,67
13074,лаборатория,ラボ,18
12350,стоянок,頼りになる,11
10340,большой палец,親指,40
5744,неопытный,未経験,74
14259,администрация,管理,6
6992,подветренность,風下,61
7422,незнакомый,unf unf,62
4449,литр,リターズ,49
6543,ville.,ヴィル,66
5411,лаудердейл,ローダーデール,76
6914,биена,隔離,65
4435,медсестры,看護師,38
522,хлопья,コットンウッド,99
13406,долина,谷,14
5150,дм,dm,77
5398,монахиня,尼に,66
12315,мексиканский,メキシコ,25
11311,отменить,und,22
12824,орлеан,オルレアン,21
10272,шанхай,上海,42
2048,подзаголовок,sub見,70
6723,госпожа,マダム,55
1477,старший мастер,校長,93
6669,карабкаться,スクランブル,50
2733,сантехника,配管,83
7853,варьизм,varsity,60
13583,италия,イタリア,12
13408,в конце концов,最終的,13
12359,чад,チャド,25
13997,слишком,あまりにも,9
4554,прометей,プロメテウス,81
9821,соленый,丹骨,46
5528,бобы,豆,35
6652,мелочи,チョーク,66
10910,саентология,サイエントロジー,38
9466,ниагара,ナイアガラ,49
260,умилятор,スズメバチ,97
7490,эксперименты,実験,38
11024,прибрежный,沿岸,37
9155,охванитель,ジャッカス,51
4477,ежегодник,卒業記念アルバム,80
13570,тяжелый,重い,13
7757,романтизм,ロマン主義,61
767,обиспо,obispo.,98
9907,подавать в суд,めくる,23
10879,восстановление,回復,38
9196,sioux.,スー,51
10334,титаник,タイタニック,24
12931,номер,部屋,18
11484,охваченный,掃廷,33
1217,биогаза,バイオガス,97
13324,не соглашаться,ぼんやりする,14
2021,фторид,フルドリド,81
8071,баксель,バクスター,59
8622,уши,耳,36
11554,остаток средств,残高,25
5592,долорес,ドロレス,70
10061,индуизм,ヒンズーズム,44
14403,скоро,すぐ,9
8501,исчисление,微笑み,56
5210,семестр,学期,76
12085,цунами,津波,27
6416,разборка,闘争,69
3269,свалил,pil pil,49
5617,подсолнух,ひまわり,74
3408,тигрис,チグリス,87
2432,чемодан,スーツケース,88
12591,упражнение,エクササイズ,20
12022,отклонен,拒否された,22
12486,в некотором роде,幾分,24
13237,владелец,主人,12
7564,беккет,ベケットに,62
6888,лейкемия,白血病,66
7484,эрис,エリス,35
10519,зверь,獣,38
10305,экзодес,ex ex,42
177,ностальгия,懐胎,100
12469,мэдисон,マディソン,24
6546,orca,オルカ,66
3223,фалунь,fal fal,88
5288,макароны,マカロニ,76
9796,малазийский,マレーシア人,45
13663,луи,ルイ,12
2793,сосредоточивый,ソレイユー,89
2330,литография,リトグラフ,84
8262,никелодеон,ニックロデオン,57
8563,нильсен,ニールセン,55
13019,объявлен,宣言された,13
11378,военное ремесло,warcraft.,34
791,дерматология,皮膚科,98
4411,рани,ラニ,81
14117,диапазон,範囲,10
13480,детройт,デトロイト,14
7856,нанкин,南京,60
5627,метокси,メトキシ,74
13719,ака,a a,12
3778,электромагнетизм,電磁気,46
13636,tagged,タグ付けされた,7
10894,тимоти,ティモシー,38
6101,очаговый,焦点,71
2397,неспортивно,絶対的なマンのような,91
4939,канонический,標準的な,38
11505,заявление,申し込み,21
10010,одиссея,オデッセイ,44
2785,новый рынок,ニューマーケット,89
8788,orwell,オルウェル,53
10023,муж,夫,43
6242,ведро,バケツ,66
3576,кафельная плитка,タイル,63
1986,невыразительно,不発,93
9371,растительность,朗読,49
8799,рассчитанный,計算されました,29
8210,граф.,グラフ,58
13357,оно,on,15
3637,hillman.,丘陵地帯,86
9501,банда,gang gang,22
5178,без остановки,ノンストップ,77
12467,минимально,最小,24
10313,гулять пешком,ウォーキング,13
6198,флагман,旗艦,71
5342,многолетний,多年生の,74
7193,барлоу,バーローフ,64
11445,навсегда,永遠に,33
10020,кашмир,カシミール,44
7428,крещение,洗礼,62
5452,кан,漢の,75
11207,джоан,じょうち,36
12084,сочиненный,合成,22
11245,тост,トースト,35
11911,облако,クラウド,26
13032,точно,まさに,18
2083,cima,シマ,92
8881,палитер,ピューリッツァー,53
10972,укрепление,強化,18
4056,самостоятельно,最初,83
10851,воплощение,lo,38
8968,спать,睡眠,16
12676,пробный,トライアル,19
11087,цензура,検閲,26
35,джиннетт,jeannette.,100
2963,работа в команде,チームワーク,88
8277,стоматологический,歯科,57
3877,скользить,滑稽,72
11842,живой,生きている,30
1809,поправляться,スプロール,86
12229,необоснованный,不定的な,26
4931,радостно,幸せに,78
14381,ценные бумаги,証券,12
4416,натиснение,onl,81
1279,прокол,パンクされた,66
8448,загадочный,潜在的な,56
10997,вурена,w,38
7171,карни,カーニー,64
1240,тг,tg.,96
8708,альпинизм,クライミング,28
417,baccalaureate.,バカロレア,100
10872,узкий,狭い,33
9667,фонтан,噴水,46
5855,маори,麻布,69
11026,maru,丸,37
9640,темза,テムズ,47
4682,галантный,gall gall,79
6668,верди,ヴェルディ,68
9767,растения,植物,15
6178,свазиленд,スワジランド,71
1111,моль,mol,96
8328,кубика,キュービック,56
6654,афро,アフロ,67
12186,меркурий,水星,27
10711,проложенный,駐日,39
5429,дионис,ディオニュソス,76
4522,осушать,ドレイン,62
11143,лазер,レーザ,35
4420,шпитцер,スピッサー,81
4034,учебный план,カリキュラム,83
5030,трасса,トラナ,78
11697,снял,亡くなった,31
10493,кросби,クローバイ,41
8739,психологический,心理学,33
3629,ашанти,阿修砲,86
1498,криль,クラッド,95
11058,хью,ヒューズ,37
9875,цыпленок,ひきい,40
9799,прага,プラハ,46
8480,подразумеваемое,impl impl,41
4595,повыситься,ブースト,46
2837,апостольский,使いやすい,89
14320,источник,ソース,6
13543,дал,g,13
13611,крикет,クリケット,12
5721,стратус,str str,74
4126,рецепт блюда,レシピ,72
13396,тело,体,13
11029,несущественный,濫獲,37
7727,неаполь,ナポリ,61
11163,цивилизация,文明,11
1707,огненный шар,火球,92
7993,освобожден,解放された,59
10019,кабота,カボット,44
7307,изобретатель,発明者,53
5546,паша,パシャ,74
14296,закончился,終了しました,7
10623,терра,テラの,40
601,сина,シーナ,99
6002,кама,カマ,72
11791,чехословакия,チェコスロバキア,31
5148,хардтоп,ハードトップ,77
6414,сангранс,サンガー,70
12297,био,バイオ,25
2865,анжелика,アンジェリカ,89
5498,ддт,ddt.,75
13916,продукт,製品,8
8540,барсучий,狸,44
13548,пенсильвания,ペンシルバニア,13
6251,цианид,シアン化物,70
7072,перезагрузка,rel,53
9123,драгун,ドラゴンズ,41
4286,язычество,異教,66
7502,солсбери,ソールズベリー,62
14104,держал,開催,8
8629,крот,モル,53
5802,саскатун,サスカトゥーン,73
1500,впечатляюще,壮観に,95
5904,левитация,浮揚,71
9232,лопаться,バースト,46
8984,принять на работу,リクルート,23
7136,уступил,射撃した,38
10229,фекалии,糞便,43
10864,выход,出力,38
5614,jumbo,ジャンボ,73
3663,дэа,dea,84
9480,тм,tm,49
5356,шива,シバの,76
197,sepoys.,セポイズ,97
1091,шабат,恥ずかしがり屋,97
1390,парагуаян,パラグアヤン,91
3636,орошение,灌漑,84
8862,лаос,ラオス,49
13714,чемпионы,champ champ,9
760,паноптика,パノプトカリー,98
7712,корвет,コルベット,60
2912,закусочный,食器,87
8155,сварка,溶接,54
2626,буша,ブシュレンジャー,90
6164,водопад,滝,68
13002,франшиза,フランチャイズ,18
4923,перенесено,再スケジュール,74
