ID,RUSSIAN,SPAIN,INTERVAL
1532,кива,kiowa,95
9243,пел,cantó,50
9609,путевой обходчик,guardavía,47
11763,упрямый,lucero,30
3235,менингит,meningitis,86
1498,криль,krill,95
6972,герни,gurney,65
13621,так далее,etc.,12
6448,к кхмерам,khmer,69
601,сина,sina,99
5724,жонглирование,malabares,71
6874,цилиндры,cilindros,41
9016,оркестр,orquesta,50
7862,не нравится,disgusto,52
14445,тесты,pruebas,5
2603,разница,menospreciar,71
10368,тако,taco,41
752,летаргия,letargo,98
6308,креветка,camarón,70
769,госу,goshen,98
1335,бильбо,bilbo,96
7406,тик,tic,62
3731,кроаль,cro,85
8592,венесуэль,venezolano,54
11725,сюжет,carolina del sur,31
14088,здесь,aquí,5
503,крестик,bautizado,90
11479,законодательный орган,legislatura,29
8998,ненадежный,no fidedigno,51
14347,усилие,esfuerzo,7
1967,няни,niñera,93
7769,клятва,juramento,57
7004,балчан,estadio de béisbol,55
811,там же,ibídem,98
4195,субдукция,subducción,77
4475,слава,caracortada,81
12686,аккуратный,ordenado,22
9918,сатана,satán,38
673,цементированный,cementado,60
3363,диктаторы,dictadores,42
1356,гленвуд,glenwood,96
13675,свет,luz,11
6671,палеолита,paleolítico,67
5749,кастил,castilla,73
7971,шейх,jeque,59
424,погромы,pogromos,79
10623,терра,terra,39
10960,манила,manila,37
9093,выпускной,graduado,36
13891,делать,hacer,5
5056,лиганд,ligando,63
10753,чан,chan,38
12954,серебряный,plata,19
5754,паралич,parálisis,73
10314,несправедливый,injusto,41
2430,аккордеон,acordeón,90
7156,никки,nicky,64
3459,сочный,jugoso,86
1780,энергично,vigorosamente,66
10906,на полпути,a mitad de camino,38
10378,ведьма,bruja,38
2459,сигареты,cigarrillos,49
2556,диатома,diatome,87
4682,галантный,galante,78
9811,сказки,cuentos,31
14267,здание,edificio,10
14450,ударять,golpear,8
4149,рюкзак,mochila,67
10643,закручивать,hilado,39
7072,перезагрузка,recargar,53
5879,витрина,escaparate,56
12067,столбы,pilares,27
2288,уст,ust,91
11671,оценка,evaluación,27
2256,мозель,mosela,91
1716,ругос,rougeau,94
7963,подрезать,podar,42
4807,порождать,aparecer,43
12278,фб,pensión completa,26
14412,правила,normas,7
7008,законный,legítimo,65
11834,неадекватный,inadecuado,28
3623,вытеснение,bura,85
2021,фторид,fluoruro,80
1708,замученный,codiciado,91
10792,возлюбленный,amado,38
5872,хаотичный,caótico,71
12685,в воздухе,aerotransportado,22
1210,пентаграмма,pentagrama,96
5906,циклоп,cíclope,72
7006,ацил,acilo,64
6672,превосходство,supremacía,67
3411,полиэстер,poliéster,84
7585,носорог,rinoceronte,62
14447,начинать,comenzar,12
13253,обеспокоенность,preocupaciones,9
1295,соленость,salinidad,81
10449,грузин,georgiano,38
9634,тел,tel,47
9065,нирвана,nirvana,51
13342,стесняться,dudar,15
4965,посредственность,mediana,78
2039,банкир,banquero,83
4823,меда,aguamiel,73
9853,йель,yale,45
4036,линзы,lentes,82
4185,гефест,hephaestus,82
383,брюнель,brunel,100
9651,исполнение,ejecución,18
1458,ало,alo,83
10185,джошуа,josué,43
2527,телекомпьютеры,telecomagación,90
13663,луи,louis,12
12910,критерий,criterio,20
10521,бедность,pobreza,40
8701,погибший,destripador,54
8134,канцлер,canciller,57
5684,отшельница,anacoreta,73
6049,утрехт,utrecht,71
5224,седло,sillín,71
7494,домик,presentar,51
6335,документирование,documentación,12
2200,бакалея,tienda de comestibles,88
2750,батант,listón,88
5320,топпер,sombrero de copa,63
5429,дионис,dionisio,75
6001,дюнкерк,dunkirk,71
10575,клясться,jurar,38
9684,круглые скобки,paréntesis,46
1416,таблетки,píldoras,57
9228,сирийский,sirio,48
1923,латим,latimer,93
8460,тысячелетия,milenios,56
5631,читаемость,legibilidad,53
8345,сала,salsa,57
5427,конькобежец,patinador,35
2651,гемоглобин,hemoglobina,89
786,дох,doh,98
9427,выросший,crecido,49
5246,пикард,picardía,76
10218,отношение,perteneciente,38
14101,страна,país,8
7584,airbus,aerobús,62
10893,армения,armenia,38
3032,пикколо,piccolo,88
11239,проза,prosa,35
10362,увеличивается,aumentos,12
1445,величественный,majestuoso,93
4911,маркони,marconi,78
8951,хаски,fornido,32
10011,манни,manny,43
5342,многолетний,perenne,73
8536,звездность,estelar,55
4366,пастофон,paréntara,81
1287,нерешительно,indeciso,93
4162,карац,punitivo,82
12952,момент,momento,17
7394,омар,langosta,62
8476,кузница,fragua,45
14245,дополнительный,adicional,6
2965,борзейт,galgo,69
11203,гордый,orgulloso,36
14235,разрешает,permitir,9
9061,рубашки,camisetas,36
1795,наследственный,hereditario,93
9052,атеизм,ateísmo,52
11953,альберта,alberta,29
3827,гимн,himno,76
2662,домина,dominus,89
3103,шеумина,shawnee,88
13726,израиль,israel,12
6814,лер,ller,66
12008,несущий,llevando,12
10049,феномен,fenómeno,43
2851,резной,tallado,71
2680,угандин,ugandano,88
7991,транзистор,transistor,56
2814,декарбоксилаза,descarboxilasa,89
4310,индикал,desventaja,64
11850,случается,sucede,11
1749,фаланс,falange,93
13464,генри,enrique,14
9808,долг,deuda,42
3516,эвкалипт,eucalipto,86
994,славяне,eslavos,89
11943,постоянный,permanente,22
6888,лейкемия,leucemia,66
7830,ахиллес,aquiles,60
13857,после,después,5
13531,холм,colina,12
13820,который,cual,6
983,техасский,texano,38
2961,предка,antepasado,68
8702,свергнуть,derrocamiento,52
12100,дс,ds,27
1594,развиваться,evolucionando,36
11851,преступления,delitos,16
2671,евразия,eurasia,89
7705,поселенцы,colonos,56
10990,солнечный свет,brillo solar,37
9096,тянуть,arrastrar,42
319,бей,bey,97
8802,пересмотреть,reconsiderar,50
12176,выдающийся,sobresaliente,27
5105,специальность,especialidad,68
2773,прокалывать,chorrito,84
9741,карло,carlo,46
13323,британия,bretaña,16
13383,воплощать в жизнь,implementar,13
12484,статистика,estadísticas,20
6756,ультрафиолетовый,ultravioleta,66
10007,хоган,hogán,44
12135,аф.,af,27
12867,турция,pavo,20
10563,засорение,atasco,38
13493,онлайн,en línea,14
5417,бамбук,bambú,74
13927,неделя,semana,9
14363,роберт,robert,11
12527,кредит,crédito,17
8260,джип,todoterreno,54
13437,театр,te,14
7046,волшебная страна,mundo maravilloso,64
11553,сильнее,más difícil,32
1242,пятно,mancha,63
5721,стратус,estrato,73
2959,увлечения,aficiones,58
13717,конгресс,congreso,12
962,нарцисс,narciso,97
6552,чихуахуа,chihuahua,68
6466,духовой шкаф,horno,62
1021,бойкот,boicoteo,63
9109,захватывающий,espectacular,51
12416,чили,chile,24
397,снародный,raqueta de nieve,98
10941,лима,lima,37
9848,мит,mit,45
11191,избирательный,electoral,31
12553,тем временем,mientras tanto,23
7673,придурок,imbécil,56
12623,санта,papa noel,23
8641,профессионалы,profesionales,16
9459,брук,arroyo,29
10483,интуиция,intel,40
10645,пирс,atravesar,34
9429,майонез,mayonesa,49
515,тротуар,pavimento,91
4843,недовольство,resentimiento,74
11227,например,p.ej,35
4886,семитоизм,semitismo,50
8030,блан,blanc,59
11192,лунный,corredor de luna,36
4414,новелла,novela,78
3069,основы,fundamentos,33
12075,реальность,realidad,27
13581,индийский,indio,12
12442,ловить,atrapar,19
14038,мистер,señor,11
11539,тонкий,sutil,32
7352,консорциум,consorcio,62
10399,лось,alce,41
12031,альянс,alianza,27
1146,айкидо,aikido,96
14151,юг,sur,8
4573,рибосом,ribosoma,70
7215,тиранозавр,tiranosaurio,63
4169,усы,bigote,79
14471,предприятия,negocios,13
4410,писать,pkt,81
3946,ублюдки,bastardos,55
4964,авалон,aval,78
3800,бунзен,bunsen,84
4205,ретро,retro,82
7029,вурать,leña,65
9435,ранчо,rancho,47
609,аристократизм,aristocrático,85
9224,полный назад,fullback,44
11595,ссср,urss,32
770,предосторожность,de precaución,98
7039,коллеги,contrapartes,50
1015,андиан,andino,97
5023,по часовой стрелке,agujas del reloj,77
10054,спагетти,espaguetis,44
2985,благотворительный,caritativo,87
11351,широко распространен,extendido,34
9068,гандбол,balonmano,49
14283,потенциал,potencial,12
10755,честный,honesto,38
11679,уругвай,uruguay,31
6785,ацетил,acetilo,65
10064,александрия,alexandria,44
13896,под,bajo,7
3265,номин,nom,82
13465,рука,mano,11
7070,вытереть,limpiado,51
1144,ванкель,wankel,96
7445,манифест,manifiesto,62
9978,основные моменты,destacar,22
5617,подсолнух,girasol,74
5162,абонент,abonado,53
5670,грас,gras,73
2501,чрезмерный,sobremarcha,90
12318,уолтер,walter,26
11548,соотношение,proporción,31
168,шмиц,schmitz,100
848,агроль,agricolio,98
4013,камуфляж,camuflaje,77
12669,деятельность,actividad,11
6829,жокей,jockey,61
8743,нежный,tierno,48
9164,каблуки,tacones,44
660,посещать,asistir,15
4973,креатин,creatina,78
3073,трансаминазу,transaminasa,88
8974,демократ,demócrata,15
3538,спешил,desmontado,78
6703,немо,nemo,67
4253,ock,ocaso,82
12835,манчестер,manchester,21
14294,машина,auto,9
9900,джихад,yihad,45
3248,земляник,terremáneo,87
1385,трихлорэтан,tricloroetano,96
3233,нуклеин,nucleico,87
13403,бизнес,negocio,13
12883,сотни,centenar,15
11842,живой,vivo,30
7098,дикс,dix,64
5765,бк,bik,73
1536,аккра,acra,95
10460,романтика,romance,40
13953,назад,atrás,7
