ID,CHINESE,HINDI,INTERVAL
785,moa.,मोआ,98
3544,hocking.,हॉकिंग,76
3974,fr,लड़ाई का जहाज़,77
5069,节间,के बीच का नाजुक,76
4605,项链,हार,76
6796,sim,सिम,33
10338,艾默生,एमर्सन,40
2351,榆树,एल्म,83
12990,舞蹈,नृत्य,15
10566,台北,ताइपेई,38
11717,哈维,हार्वे,30
415,maxi.,मैक्सी,88
10426,浆果,बेर,38
10668,ff.,सीमांत बल,38
13024,海军,नौसेना,18
8333,集电极,एकत्र करनेवाला,48
13496,队长,कप्तान,13
5736,萨尔萨,साल्सा,72
11731,肯尼亚,केन्या,30
1335,bilbo.,बेड़ी,95
14038,先生,श्री,10
14229,小时,घंटे,8
1209,最黑暗的,अंधेरे,96
2199,汉子,कांजी,91
3750,衬裙,स्री,76
3780,恶化,बिगड़ी,61
2875,苹果酒,साइडर,88
7127,韦伊斯,वेस,62
10928,谈判,वार्ता,25
3107,石英,क्वार्ट्ज,87
8154,架子,रैक,41
10456,草,घास,39
1155,坏疽,अवसाद,96
11210,pac.,पीएसी,34
3557,替补,जमा करना,85
12163,牛顿,न्यूटन,26
10316,缓存,कैश,36
10249,埃斯利昂,एप्सिलॉन,41
9392,航天,एयरोस्पेस,47
6130,侄子,भांजा,66
5050,修正主义者,संशोधित,69
2583,善良,दयालुता,13
14462,生产,उत्पादन करना,7
6923,unix.,यूनिक्स,64
9861,腐殖质,धरण,44
13305,段落,अनुच्छेद,14
12407,续,शेष भाग,23
8363,韦尔奇,वेल्च,55
11655,落下,गिर रहा है,12
3846,许可方,लाइसेंसर,84
3152,穷,सबसे गरीब,87
308,墓地,क़ब्रिस्तान,100
2791,可玩,बजाने,88
13615,tagalog.,तागालोग,12
2264,穴居人,गुफाओं का आदमी,91
10418,黑手党,माफिया,39
9040,大批,सरणी,48
11664,赛勒斯,साइरस,30
10218,有关的,संबंधित,37
6272,蚱蜢,टिड्डी,66
12604,ne,नीचा,22
6042,摩托车越野赛,motocross,70
13621,等等,आदि,12
13050,得到,जाता,7
11851,犯罪,अपराधों,15
2052,分形,भग्न,87
6487,赢得,हुई,45
12019,牛津,ऑक्सफ़ोर्ड,27
1805,家乐福,कैरेफोर,93
14244,方法,मतलब,8
12057,含有,निहित,7
7323,棚,छप्पर,53
2708,天使,प्रधान देवदूत,88
12807,加上,युग्मित,12
8784,宇宙飞船,अंतरिक्ष यान,52
10089,违反,उल्लंघन करना,13
10788,曼谷,बैंकाक,38
4323,苦艾酒,चिरायता,80
14339,经过考虑的,माना,5
12310,上升,वृद्धि,19
8723,杀手,बध करनेवाला,52
6460,纳大,बहुतायत,67
216,自制,घर का बना,100
13025,上校,कर्नल,17
12001,有薪酬的,भुगतान किया है,27
3851,挫败,नाकाम,70
3528,鳄梨,एवोकाडो,82
4203,废料,रद्दी माल,51
12338,电子的,इलेक्ट्रोनिक,19
14241,列表,सूची,6
5681,双极,द्विध्रुवी,72
13084,新加坡,सिंगापुर,17
10599,rn.,आर.एन.,38
5673,调制解调器,मोडम,68
11217,主流,मुख्य धारा,34
5662,感觉,सनसनी,57
14055,来,आना,7
12171,网格,ग्रिड,26
8137,hug,गले लगाना,56
5573,拓扑,टोपोलॉजी,62
258,公然的,खुलकर,100
8667,象牙,हाथी दांत,53
12014,符合,अनुरूप,14
4385,ef.,एफई,79
1187,折射,अपवर्तन,82
5493,斯隆,स्लोअन,73
3901,托克,टॉक,83
4542,blitzkrieg.,बमवर्षा,79
8714,出奇,हैरानी की बात है,52
7,carbonite.,कर्बोनाईट,100
9744,monsieur.,मॉन्सीयर,44
2164,重新思考,पुनर्विचार,87
8820,氨基,एमिनो,52
4948,绳索,रस्सियों,52
14463,尝试,कोशिश,6
13239,巴西,ब्राज़िल,16
12928,血,रक्त,18
12387,ep.,ईपी,24
3603,女高音,सोपरानोस,63
14391,九月,सितम्बर,6
11996,海豹,मुहर,20
5663,终点,अंतिम स्टेशन,72
7829,狂人,पागल आदमी,59
4674,协奏曲,concerto,76
7003,千兆,गिगाबिट,64
9291,伊斯坦布尔,इस्तांबुल,48
526,必要,मांग,86
12515,复杂的,जटिल,21
2864,雌激素,एस्ट्रोजन,86
4357,会合,मिलन स्थल,75
14459,帐户,खाता,5
5015,内分泌,अंत: स्रावी,76
5489,猛扑,झपट्टा,65
11662,津巴布韦,जिम्बाब्वे,30
9358,不真实,बेईमान,48
1285,诱发,प्रेरित करना,50
8646,亚特兰蒂斯,अटलांटिस,53
1544,甲醛,formaldehyde,95
10058,扣除,कटौती,34
11841,音乐会,कंसर्ट,25
7473,记分牌,स्कोर बोर्ड,60
3727,死水,ठहरा हुआ पानी,84
7792,ab,पालन ​​करना,30
7138,声望,प्रतिष्ठा,62
8059,黄瓜,खीरा,56
11294,遗传学,जेनेटिक,25
949,地质学家,भूवैज्ञानिकों,75
10852,基础设施,आधारभूत संरचना,37
12542,鱼,मछली,19
3003,玛哈,महा,88
11363,决赛选手,फाइनल,28
10948,华沙,वारसा,36
7764,旁路,उपमार्ग,49
2226,轴向,axial,91
8222,hun,हुन,50
5810,蕨类,फ़र्न,70
527,precambrian.,प्रिकैम्ब्रियन,99
11170,大象,हाथी,32
6166,epsom.,एप्सोम,69
13368,杯,ट्रॉफी,14
1659,吸烟者,धूम्रपान न करने,79
11446,第十八,अठारहवाँ,32
12898,犹他州,यूटा,19
7013,布丁,पुडिंग,59
1275,kn.,के.एन.,95
458,谢谢,बटाईदारी,100
13150,反正,वैसे भी,15
4267,层,स्टोरी,70
5904,悬浮,उत्तोलन,69
10773,唐诺万,डोनोवन,38
10184,氖,नीयन,41
7061,兰伯特,लैम्बर्ट,63
10149,布达佩斯,बुडापेस्ट,42
11409,鹘,फाल्कन,22
10966,葛底斯堡,gettysburg,36
11848,赞同,अनुमोदन,18
2225,婆罗门,ब्राह्मण,77
6001,邓鲁克,डंकिरक,70
12177,推,धकेलना,16
1786,达尔马提亚人,डैलमेशियन,72
11324,伊迪丝,एडिथ,33
7184,复仇者,एवेंजर्स,39
129,capella.,कैपेला,100
386,三叠纪,triassic,100
13098,爱德华,एडवर्ड,14
10444,地质学,भूगर्भ शास्त्र,32
13118,联合国,संयुक्त राष्ट्र,17
274,mikado,जापान के सम्राट की उपाधि,97
9557,挂,त्रिशंकु,46
11491,输入,इनपुट,30
12470,平底船,बाज़ी,20
12900,经济,अर्थव्यवस्था,18
9099,放置,प्लेसमेंट,48
9162,敏锐的,उत्सुक,49
13519,恩,बेन,13
3414,心血管,हृदय,86
3254,石榴石,गहरा लाल रंग,87
7656,恰尔多,चिको,60
14413,作品,काम करता है,5
1620,狂欢节,कैरिना,92
3385,路西法,लूसिफ़ेर,84
8211,哥白尼,कोपरनिकस,56
3908,火锅,गोलाबारी,83
2273,惠斯勒,whistler,90
12663,陶器,पॉटर,21
12597,医院,अस्पताल,19
11639,sl,स्लैलम,28
12846,设备,उपकरण,15
13853,什么时候,कब,6
8212,leet.,लीट,56
13858,第一的,पहला,6
12260,熊猫,पांडा,25
9548,梅,मेयू,46
3104,年轻人,युवाओं,77
13912,信息,जानकारी,5
3966,南瓜,कद्दू,55
784,克莱莫尔,क्लेमार,97
7272,哭,रोना,31
777,心烦意乱,व्याकुल,98
12797,飞行员,पायलट,16
6839,詹姆森,जेमिसन,65
12602,马拉松,मैराथन,22
1953,kohl.,अंजन,92
5668,杜马斯,डूमा,65
3608,比目鱼,फ़्लॉन्डर,81
1050,torii.,तोरि,97
3590,推进,संचालक शक्ति,85
6281,腹泻,दस्त,68
5959,华丽,ग्लैमर,70
7548,汉诺威,हनोवर,61
8228,真空,शून्य स्थान,55
1639,月经,मासिक,94
12426,牛奶,दूध,23
2474,tori.,टोरी,56
4964,阿瓦隆,avalon,77
3916,橡子,बलूत का फल,80
3767,巡航,मंडरा,34
5656,休伦,हूरों,72
1927,甲醇,मेथनॉल,92
6290,邋..,मैला,68
1458,alo.,आलो,82
2674,甲状腺,थाइरोइड,88
7861,古董,एंटीक,48
6571,弥赛亚,मसीहा,66
13664,当地的,स्थानीय,11
8688,胡椒,काली मिर्च,30
9976,正统,रूढ़िवादी,43
1263,调查问卷,प्रश्नावली,91
8398,巧合,संयोग,38
5021,据称,कथित,62
2376,探明,पता लगाना,78
1514,警觉,जागरूकता,62
7545,水瓶座,कुंभ राशि,61
11512,哈欠,साहसी,30
7924,霰弹枪,मशीनगन,55
13935,数字,संख्या,7
1203,扭伤,मोच,69
8914,等级制度,पदानुक्रम,50
9211,呼吸道,श्वसन,49
10460,浪漫,रोमांस,39
2921,巴布,बाबू,88
1664,担任主席,अध्यक्षों,94
6878,生物技术,जैव प्रौद्योगिकी,64
9110,mhz.,मेगाहर्ट्ज,50
3972,季刊,त्रैमासिक,82
12337,环境,स्थापना,9
6348,钴,कोबाल्ट,68
3451,三叶草,एक प्रकार की तिनपतिया घास,64
11547,改变了,बदल,8
4197,异构,आइसोमर,67
12215,匿名,शीघ्र,25
14443,创建,बनाया था,5
10906,中途,बीच का रास्ता,37
3822,绣花,कशीदाकारी,81
10165,停止,रह गए हैं,22
973,康明斯,कमिन्स,97
8174,哈瓦那,हवाना,56
7580,亚伯,हाबिल,60
6176,糖浆,सिरप,68
9984,重新选择,फिर से चुनाव,41
3514,antoinette.,एंटोइनेट,85
12429,孤儿,अनाथ,22
6916,布尔,बोअर,62
9542,可疑的,संदेहजनक,44
12312,全世界,दुनिया भर,25
9697,飞碟,उफौ,43
5547,aph.,एपीएच,73
12743,最大限度,मैक्स,21
4231,enfield.,एनफील्ड,81
13754,上传,डालना,7
10593,激进的,मौलिक,32
1359,大丽花,मेक्सिको का रंगीन फूलों का बड़ा पौधा,95
11107,凯撒,सीज़र,35
13209,初级,जूनियर,15
8392,坎伯兰,कंबरलैंड,55
3551,topeka.,टपीका,85
12144,塞尔维亚,सर्बिया,26
5755,hydra.,हीड्रा,71
2506,小天使,चेस्र्ब,89
13815,或者,या,5
10871,糟糕的,भयानक,32
11475,扬声器,वक्ता,26
13087,金属,धातु,16
8207,伊甸园,ईडन,56
2468,命运,नसीब,37
11509,统计,आँकड़े,30
11519,闪光,chamak,28
2822,害虫,पीड़क,85
11061,弹药,गोलाबारूद,36
12240,分为,अलग करना,21
1064,崇敬,श्रद्धा,50
9888,tc.,टीसी,43
251,翻滚,टूटना शुरू,69
6381,pu.,पीयू,65
7223,连接器,योजक,59
13735,alf.,अल्फ,11
5176,斯宾语,स्पैलिंग,75
12850,艾伦,एलन,20
12908,瘢痕,चोट का निसान,19
1124,肥料,खाद,96
7972,波尔克,पोल्क,58
13729,侵权,उल्लंघन,11
2999,明胶,जेलाटीन,87
12683,键盘,कीबोर्ड,19
11759,主教,बिशप,28
3820,时装,couture,84
10969,传统,परंपरा,17
10216,可信度,साख,24
522,杨坞,कॉटनवुड,99
13375,酶,एंजाइम,14
9404,王牌,तुस्र्प,45
4286,异教,मूर्तिवाद,64
325,哈瑞纳,हार्कन,100
3009,失情,असंतुष्ट,87
9447,dei.,देई,47
3129,kafka.,काफ्का,87
2595,开导,सूचित करना,45
3030,rajput.,राजपूत,88
3415,ocarina,ओकारिना,86
4388,泡沫,फोम,76
6774,科伦坡,कोलंबो,65
5603,巡洋舰,क्रूजर,68
157,订书机,ऊन बेचनेवाला,100
8716,免责声明,अस्वीकरण,18
3689,没关系,कोई बात नहीं,84
3452,不服从,आज्ञा का उल्लंघन,82
12530,秘密,गुप्त,21
213,无产阶级,सर्वहारा,100
118,企业家精神,उद्यमिता,100
7156,尼基,निकी,62
9059,选择,चुनने,7
3151,支出,व्यय,73
1594,不断发展,उभरती,35
12875,香味,खुशबू,19
4986,可可,कोको,77
10945,猿,अनुकरण करना,35
6704,丁戈,कुत्ते का एक प्राकर,66
9850,赫拉克勒斯,पहलवान,44
4843,怨恨,ईर्ष्या,73
5616,lew.,ल्यू,73
8891,拼写器,स्पेलर,51
11800,闪电,आकाशीय विद्युत,29
7295,斯波坎,स्पोकेन,62
5359,牙膏,टूथपेस्ट,74
10924,艾米,एमी,33
