ID,CHINESE,RUSSIAN,INTERVAL
13757,南部,южный,11
11299,有罪,виновный,35
4605,项链,ожерелье,77
6743,花花公子,playboy.,65
13547,公式,формула,13
4346,劳动节,первое мая,82
728,儒家,дугонг,97
2376,探明,выяснить,79
13102,达科他,дакота,17
9384,冢,насыпь,46
8631,羊肉,ягненок,51
4173,联邦主义者,федералист,81
4894,潜水员,дайвер,64
5991,etna.,этна,72
12582,杜,дурак,23
9701,结论,выводы,23
8878,bono.,боно,52
8985,精心制作的,разрабатывать,44
8143,圆,циркулярный,57
235,明确的,неоднозначный,87
5819,保存,сохранение,28
8999,起重机,кран,50
8809,波尔卡,полька,53
11035,五十,пятьдесят,35
7457,回滚,откат,62
4323,苦艾酒,абсент,81
14491,购买,покупка,25
11130,程度,степень,36
8931,童年,детство,52
1284,马拉,мала,96
758,伯班克,бурбанк,98
10749,支撑,берег,36
11001,fe.,фе,37
384,纯紫里,пури,100
12805,飞,летать,12
11726,叙利亚,сирия,31
6043,道教,даосизм,71
6466,烤箱,духовой шкаф,62
12703,最喜欢的,любимый,20
10907,本笃会,бенедикт,38
4121,铺砌,мощеный,61
462,鲜明对比,контрастировать,33
13919,销售量,продажи,21
9114,没用过,неиспользованный,47
13654,萨姆,сэм,12
7392,屠夫,мясник,57
8324,导管,трубопроводок,56
10535,便携的,портативный,39
720,heckler.,хеклер,96
8525,柴郡,чеширский,55
13356,独立的,независимый,12
7127,韦伊斯,weys,64
12289,宫,дворец,25
1889,级联,каскадирование,62
11209,滑雪,лыж,27
8282,波塞冬,посейдон,57
9810,大洋洲,океания,46
13909,出色地,хорошо,7
2881,朱巴,juba.,88
12842,罗杰,роджер,15
12840,赤褐色,увлекать,20
11386,satori.,саторизм,34
12347,轨,рельс,23
4836,micropenis.,микропенис,78
9886,格雷科,греко,45
917,引理,лемма,97
13806,作为,как,5
936,巢穴,логово,97
1460,不等,неравномерно,93
14465,协会,ассоциация,10
4266,primus.,примус,82
553,廉价,недорого,97
13559,暂时的,временный,12
1729,社会学,социологический,42
2643,粘度,вязкость,88
6880,回归,возвращение на родину,65
11526,事务,роман,21
5201,肯定,уверенность,75
3754,肯尼斯,kern.,84
7706,阿尔卑斯山,альпы,56
822,不可逾越,непреодолимый,98
10169,hussars.,гиссары,42
11650,携带,ношение,11
4522,流走,осушать,62
968,马格达琳,магдалина,90
1107,守护者,хранитель,42
13086,市场,рынок,12
4168,尖酸刻薄,уксус,82
6222,钚,плутоний,70
9666,荒诞,абсурдный,45
1860,mus,мушественность,74
11437,种族主义的,расист,32
5099,寡不对待,превзойти,72
8435,凶手,убийцы,34
12863,挑战,испытание,12
11091,卡森,карсон,37
4650,伊塔,ита,80
6052,对称,озвучий,71
3538,卸下,спешил,78
14011,提供,предоставлять,6
13452,相信,верил,5
4075,卷饼,буррито,82
4813,搬迁,переезд,33
10752,ma,maillot.,38
4412,钽,тантал,81
7684,孟德尔,мендель,61
6164,瀑布,водопад,67
9276,溅,всплеск,49
10111,地图集,атлас,43
835,瓦利,wali,98
1184,rorer.,ревер,96
657,红杉,секвойя,96
7553,生物量,биомасса,62
9379,不确定,неубедительный,49
11878,波特兰,портленд,29
12959,价值,стоимость,16
10565,野马,мустанг,36
11083,考虑,рассмотрение,20
1401,玛格丽塔,маргарита,95
6218,阴蒂,клитор,70
5764,尼克西,никше.,73
12257,怀疑,подозревать,16
9396,栅栏,изгородь,38
8844,屄,пинты,33
13916,产品,продукт,8
2369,聚乙烯,полиэтилен,91
9380,纯粹主义者,солипсист,49
1508,嘟嘟,tootsie.,95
365,猕猴,макака,99
11742,皇帝,император,29
5346,铬,хромизм,75
7660,腰部,талия,55
769,戈什,госу,98
2164,重新思考,рецинка,88
1965,去冰,муравьед,91
5331,僵局,тупик,67
12211,兰迪,рэнди,26
11905,木星,юпитер,29
841,乌布,багги,97
13388,缺口,ник,14
12676,审判,пробный,19
3493,闪烁,мерцание,86
1755,超现实主义者,сюрреалистики,64
6418,碳质,углеродистый,69
11046,历史学家,историки,27
6459,锈,ржавчина,64
12339,纳,нос,25
6171,armada,армада,69
4414,中篇小说,новелла,78
2073,伪造,дезинформация,92
12483,优雅,милость,23
3122,紧身胸衣,корсет,72
399,碳酸氢盐,бикарбонат,100
2534,蒂曼,типман,90
6239,ur,призыв,22
13036,抛出,бросил,18
5931,赛,сай,72
12022,否认,отклонен,21
8383,梅丽莎,мелисса,56
11919,ast,аст,29
13975,第二,второй,7
4655,重新审视,пересмотр,63
13604,运动的,спортивный,10
13689,密歇根州,мичиган,12
12908,瘢痕,шрам,19
3363,独裁者,диктаторы,42
11278,pr.,овладение,35
4905,电容器,конденсатор,76
8464,轮椅,инвалидная коляска,55
4720,amtrak.,амтрак,79
9937,先生们,джентльмены,44
8584,帕萨迪纳,пасадена,55
5236,dodd.,додд,76
13178,长度,длина,15
8759,前锋,нападающий,41
9741,嘉洛,карло,46
9497,宽带,широкополосный,48
4983,ethel.,этель,78
11175,暴民,моб,33
6755,有利,благоприятный,29
5434,堰,воен,75
10128,西蒙斯,симмонс,43
9303,列宁,ленин,48
11363,决赛选手,финалисты,29
4580,滩头,пляжхед,79
8632,贝多芬,бетховен,54
796,来回,сюда,98
7537,伯恩,борн,62
8704,埃莉诺,элеонора,54
12072,贾,ja.,27
3646,滑轮,шкив,85
1030,yarborough.,ярборо,97
12632,表面,поверхность,21
5315,hoi.,холдинга,76
9422,约翰内斯堡,йоханнесбург,49
5768,小节,подразделы,47
7963,修剪,подрезать,42
12167,三角洲,дельта,27
8971,孤独,одиночество,52
13887,之间,между,8
13597,射击,выстрелил,12
13028,电路,схема,17
6058,楼上,вверх по лестнице,71
26,亮氨酸,лейцин,100
9570,农民,фермеры,38
10539,教义,доктрина,38
13001,屠杀,бойня,17
1296,丽思,ritz.,96
12767,十年,десятилетие,18
8505,罗姆尼,ромни,55
2246,米妮,минни,91
10387,亚军,летчики,41
11207,琼..,джоан,35
119,卡马拉,камара,100
3382,萨克斯,сакс,74
9320,喜悦,радость,48
3078,凡,штопать,85
10043,莫妮卡,моника,44
1137,北极星,полярис,96
14263,t,т,5
1707,火球,огненный шар,91
9902,peloton.,пелотон,45
14303,事实,факт,6
8692,莫莉,молли,53
8273,土著,абориген,45
3895,丙酮,ацетон,84
11160,听,слушать,24
279,节,фест,100
1161,马德拉岛,мадейра,96
13739,极好的,супер,11
1501,精算师,актуальный,88
6903,较重,тяжелее,65
5868,狂喜,экстаз,72
9663,女权主义,феминизм,47
12237,地理,география,26
4845,桥播,бриджпорт,78
10786,巴特勒,башмак,38
11737,ft.,фунт,30
9071,克罗地亚语,хорватский,51
7658,邮箱,посылка,61
1010,清醒,трезвый,87
13646,查尔斯,чарльз,12
6879,毛里塔尼亚,мавритания,66
13898,公司,компании,8
8924,鱼子,икра,51
422,纵向,стрингера,97
13658,似乎,казаться,8
12505,罗宾,робин,22
5169,可识别的,узнаваемый,75
13907,那些,те,6
10917,送货,доставка,33
8057,批准,ратифицированный,54
6839,詹姆森,джеймсон,66
13880,许多,много,6
11736,佩里,перри,30
2462,修辞,риторический,59
3541,刺绣,вышивка,86
8587,利他主义,альтруизм,55
13301,压力,давление,15
7925,经度,долгота,59
9877,安慰,приставка,34
14498,工业的,промышленное,14
8688,胡椒,перцы,31
6978,达西,дарси,65
4939,典范,канонический,38
14357,简单的,легкий,11
9507,可疑,сомнительный,48
8660,毛皮,мех,51
10392,火焰,пламя,19
877,难以捉摸,неуловимый,96
4496,锄头,ходью,81
6078,电子表格,электронная таблица,69
11084,矿业,добыча,16
7045,算术,арифметика,63
11914,伯明翰,бирмингем,29
13048,辛辛那提,cincinnati.,18
8732,瑜伽,йога,54
13782,日本,япония,11
5122,fe,февраль,77
5537,卧室,спальная комната,71
7003,千兆,гигабит,65
12088,wi.,вал,27
10102,浪漫的,романтик,42
12544,信件,письмо,17
3108,普利亚拉,импала,88
12261,里士满,ричмонд,26
713,涌,возникла,98
5100,铰接式,сочлененный,64
7621,sumo.,сумо,61
12476,rep,уважаемый,19
1960,莱特,лилит,93
6829,骑师,жокей,61
11908,异常,необычный,26
8621,漂浮的,плавающий,44
14450,打,ударять,8
13470,旗帜,флаг,12
10658,议程,повестка дня,38
11206,明天,завтра,35
12942,菲利普,филипп,19
6345,merc,мерсхема,69
11832,蒙古,mongo,30
10610,op.,опрашиваться,35
7267,利默里克,лимерик,62
10179,马利克,малик,43
11376,闵,мин,32
5826,多米尼克,домика,72
12459,沃克,ходок,24
8493,呼吸,дыхание,39
14249,资金,фонды,21
12350,常设,стоянок,11
3279,在其中,в нем,87
5063,送礼者,даритель,76
11203,自豪的,гордый,35
11541,sing,сингл,32
10666,斯大林,сталин,38
4920,乙烯,этилен,78
13541,苏维埃,советский,12
8922,耶和华,иегова,52
7683,髌骨,патель,61
13107,戏剧,драма,17
4112,丝毫,малейший,82
11050,章节,глава,31
203,步法,плоды,100
9094,拨号,набирать номер,45
9556,nu,нурай,43
10611,柴油机,дизель,38
11658,余,остаток,31
1620,狂欢节,карина,93
14096,税,налоговый,24
12522,误导,вводящий в заблуждение,22
5409,更安全,безопаснее,75
12104,阿拉伯,аравия,27
11296,十五,15,35
7923,呀,йом,59
486,so,парящий,70
2156,泄漏,утечка,39
2574,工资单,начисление заработной платы,88
9366,volta.,вольта,49
9503,也门,йемен,48
11343,重新发布,репост,34
798,瓷,фарфор,98
1152,戈德,голди,95
773,莱茵,реёс,98
2451,笑了,рассмеялся,38
853,基尔肯尼,килкенни,98
12562,芬兰,финляндия,23
111,自住,проживание,90
3896,织造,ткачество,75
7058,日元,йен,64
11811,格林纳迪埃,гренадер,29
2801,铬合金,хром,89
3342,传递者,пассажирование,87
3980,毗邻,примыкающий,82
2627,树脂,смола,79
10185,约书亚,джошуа,43
6487,赢得,набрасываться,47
11239,散文,проза,35
1628,针孔,пропаганчик,94
13644,大厅,зал,12
6329,迎风,наветренно,63
12577,迪,диоксида,22
9463,合唱团,коре,48
10671,血腥,кровавый,39
6041,金枪鱼,тунец,70
13395,颜色,цвет,12
9636,惠特尼,уитни,47
13991,贸易,торговля,12
14384,带领,вести,7
10199,辐,говорить,42
508,突变体,мутанты,55
2682,francophone.,франкоистовый,90
5782,鲁弗斯,rufus.,73
3726,原野,шампанс,85
1946,rid,пропущенные,71
4135,棱镜,призма,82
5005,球形,сферы,33
12938,关闭,закрыто,10
6819,围场,паддок,66
3763,优胜美地,йосемити,85
3253,psilocin.,псилоцин,88
9640,泰晤士河,темза,47
11183,维多利亚时代,викторианский,35
3591,螳螂,богомол,85
