ID,TURC,DEUTSCH,INTERVAL
1194,tantana,fanfare,98
10434,denetim,unterdown,45
13718,nehir,fluss,13
1270,arketip,archetyp,90
6442,simya,alchimie,73
5916,boşuna,vergeblich,76
8274,ölümsüz,untos,62
8988,sanatçılar,künstler,12
10830,üreticiler,hersteller,25
12586,malezya,malaysia,28
10413,keskin,scharf,45
837,kilolu,übergewicht,99
9173,poz,exposition,53
6243,isimlendirme,nomenklatur,74
3270,emanet,anvertraut,86
8484,damak,fechter,59
10723,gösteri,demonstration,22
10533,arayüz,schnittstelle,43
13875,onlara,ihnen,6
8582,han,gasthaus,50
11915,yerleşke,campus,34
7035,abt,abtropfen,69
5342,çok yıllık,mehrjährig,77
631,kesilmemiş,ungeschnitten,99
8498,esin,inspiration,33
14169,kayıt,aufzeichnen,9
7897,sarhoş,gestrandet,53
6965,boşalma,ejakulation,66
7771,deniz feneri,leuchtturm,62
3689,boşver,egal,87
11076,müzisyenler,musiker,26
13220,gelişmiş,entwickelt,12
7931,hindistan cevizi,kokosnuss,63
11009,rotasyon,drehung,31
12927,alma,empfang,6
2061,tusk,stoßzahn,93
2417,çiğnemek,spalt,90
2696,kortaya,cortina,92
7337,lüks,luxus,50
9882,çerçeve,rahmen,49
11278,ped,pr.,38
14310,bir şey,etwas,9
10567,boşu boşuna,unnötigerweise,44
2205,yeniden okumak,wiedereinsetzen,89
2847,kolaj,collage,90
6862,airlay,luftspiel,70
7103,yok olmuş,ausgestorben,48
2079,basur,hämorrhoiden,93
4697,schultz,gelächte,81
4392,akvaryum,aquarium,83
8659,tesadüfen,übrigens,57
6508,rowan,eberesche,72
12756,mobile,handy  mobiltelefon,18
11501,kıbrıs,zypern,37
13640,arızalı,gescheitert,12
10937,kumlu,sandig,42
5625,boşaltmak,schlaff,63
5263,irtibat,liaison,78
9723,kunduz,biber,44
11348,şerit,streifen,32
1977,ayrılıkçılar,separatisten,70
13367,6,6.,18
2210,uyku,habe geschlafen,93
13454,şaka,scherzen,15
5079,öğrenmek,lear,80
10344,diyet,diät,45
9282,garantili,versicherte,32
13998,hizmet,service,9
10145,firavun,pharao,46
426,çan kulesi,kirchturm,100
3344,saç modeli,frisur,77
5616,levha,gelehrt,77
13926,eşit,sogar,8
8915,ping,klingeln,57
12744,felaket,katastrophe,21
5472,açıklayıcı,erläuternd,78
13449,ciddi anlamda,ernsthaft,17
5863,yeniden yapılandırma,umstrukturierung,64
8703,keşfetmek,entdecken,10
8417,saymamak,außer acht lassen,53
9018,görevli,in auftrag,23
13590,eksik,mangelnd,12
8473,netlik,klarheit,60
6791,ritmik,rhythmisch,70
13675,ışık,hell,13
14380,görüş,sicht,7
7452,sütlü,milchig,66
14107,genel,allgemein,9
6907,yapışkan madde,schmiere,70
9534,tekerlek,reifen,38
1725,görülebilir,beobachten,95
12373,güncelleme,aktualisieren,8
6987,betçe,beth,69
2139,vâât,notlage,94
7733,çılgınlık,spree,63
10718,pennat,wimpel,42
3351,blob,klecks,87
6216,batmak,beatrice,74
3478,yoldaş,begleiter,58
10717,tereyağı,butter,43
11523,tunus,tunesien,37
10198,bö,bo.,41
13364,özür dilemek,sich entschuldigen,6
9937,beyler,herren,49
7375,etkisiz,unwirksam,64
13853,ne zaman,wann,6
11121,estonya,estland,40
12057,yerinde,enthalten.,8
10516,şüphesiz,ahnungslos,45
5650,hayır,nö,77
12211,randy,geil,31
8265,iniş,landungen,13
5000,çokgen,polygon,72
738,topraklar,erdlinge,98
813,tekir,tabby,99
8519,patlayan,explodieren,37
13152,şans,chance,18
14395,azaltmak,reduzieren,20
7588,kırmızı gömlek,rotes shirt,62
9815,asılı,hängend,36
9428,ritim,rhythmus,51
4620,tutuklular,häftlinge,74
863,doyma,sättigung,65
6360,sarkık,wichser,73
2597,okuma,leserschaft,92
11849,cornell,gaffell,34
6625,çakal,kojote,57
8935,deniz anası,qualle,57
2431,hukukçuluk,heelers,93
14273,kafa,kopf,11
1659,sigara içen,raucher,83
4941,çamaşır,wäscherei,81
14071,sağ,rechts,9
9774,doğrulama,überprüfung,50
3405,süzmek,kribisch,88
292,inkâr edilemez biçimde,unbestreitbar,81
3452,itaatsizlik,ungehorsam,86
7602,reunion,wiedervereinigung,64
4503,göktaşı,meteorit,72
14082,saniye,san,12
4369,inkârlılık,unhöflichkeit,71
8409,kaldırımcı,abolitionistin,58
999,çatı katı,auf dem weg,90
5211,eşya,fan-shop,72
9858,sandviç,sandwich,48
5345,kar yağışlı,schneebedeckt,79
10052,silgi,gummi,48
13848,içine,hinein,8
13229,oğul,sohn,19
11786,kalitesiz,minderwertig,35
4395,ateşli silah,feuerwaffe,53
14349,tedarik edilen,bereitgestellt,6
13626,insan,mensch,14
7012,dolgu malzemesi,polsterung,47
361,ayak izleri,fußstapfen,99
1773,pinky,kleiner finger,90
3257,kabakulak,mumps,89
3921,mff,mfr.,86
3539,tifo,typhus-,88
3250,langırt,flipper,88
1755,gerçeküstü,surreal,68
13651,koruma,bewachen,13
1264,rüya gibi,verträumt,97
5831,auf,aufbohrt,76
13141,kırmak,brechen,16
4104,en baş,erajac.,86
13181,ait,gehört,14
9952,teşekkür ederim,danke,49
2109,genişletmek,erweitern,63
12774,güneydoğu,süd-ost,25
11071,patlayıcı,explosiv,22
6332,stm,sterisch,73
11924,cinsel olarak,sexuell,21
12282,deli,verrückt,30
2285,spor ayakkabı,turnschuhe,90
1212,allah allah,meine güte,98
1543,abstain,verzichten,83
7958,i̇çtenlikle,zutiefst,63
3150,kapat,herunterfahren,88
6788,çamurluk,fender,67
12164,kaldırmak,aufzug,20
12067,sütunlar,säulen,32
3873,yaya,fußgänger,80
5151,sporcu,sportler,80
9562,aylık maaş,gehalt,48
13373,i̇skoçya,schottland,18
6614,istediğin zaman,jederzeit,72
8572,boş lâf,blasig,60
1654,skrotum,hodensack,95
1271,aç gözlü,gierig,96
9967,masraflı,teuer,38
12360,kar,schnee,30
6735,kedi balığı,wels,71
14212,suçlama,gebühren,18
289,ilginç,fasziniert,51
11472,kudüs,jerusalem,38
8229,yetkili,maßgebend,60
13660,uçak,flugzeug,14
14069,kanun,gesetz,9
462,zıt,kontrastiert,38
13130,sekizinci,achte,21
4394,moğollar,mongolen,59
9869,baykuş,eule,41
12643,davetli,eingeladen,6
4566,adım,schreiten,78
13325,sigortalamak,versichern,17
12299,arazi,gelände,14
8172,tasvir eden,darstellen,28
14387,kısa,kurz,11
294,meyve vermeyen,fruchtlos,100
11483,süre,dauer,37
8425,ahır,scheune,59
2224,kaap,kaif.,93
3429,fitil,farce,88
5184,famiform,futterform,80
7901,marslı,martian,62
2331,gözetlemek,gänserich,93
10391,atlama,springen,9
3050,thistle,distel,84
13020,anlaşma,zustimmung,21
2621,pathilder,pfadfinder,87
4972,disleksi,dyslexie,81
6598,tammetik,tammy,72
13993,beş,fünf,11
9989,kuzeydoğuya doğru,nordöstlich.,49
10561,piyano,klavier,44
13195,kitle,masse,19
13124,prod,erbärmlich,21
7481,usher,platzanweiser,62
4152,karakol,vorposten,72
5036,virüslü,virginianer,74
2413,tendon,sehne,90
12810,i̇sviçre,schweiz,25
1682,röportajlar,befragte,88
3346,yemek çubukları,essstäbchen,88
9013,çekilmek,zurücktreten,30
2928,sivilce,zivilfrei,90
2790,domuz çobanı,schweinehirt,91
13667,hiç bir şey,nichts,14
3080,kusur bulmak,defekt,55
9624,ahlak,ethik,41
8684,yorumlanan,ausgelegt,57
9285,açıkçası,geradeheraus,54
6705,land,ein land,71
7286,mahkumiyet,überzeugung,36
14083,önemli,wichtig,9
8705,erdem,tugend,54
6647,bilişsel,kognitiv,66
3115,ege,ägäisch,89
6712,miktarları,mengen,48
9408,açık deniz,off-shore,53
6629,bolşevik,bolschewik,63
1327,okuma yazma bilmeyen,analphabet,95
6358,hava boşluğu,luftraum,73
14137,daha öte,weiter,7
13099,en büyük,größten,22
12981,takvim,zeitplan,16
222,floodlights,flutlichter,98
2234,otostopçu,tramper,87
2156,sızıntı,lecking,44
7852,beşik,wiege,63
6642,taşlı,steinig,71
13698,ipuçları,hinweise,14
12495,gemi,schiff,20
12922,kanıt,nachweisen,22
9644,simge,symbol,40
6585,aardvark,erdferkel,71
2733,su tesisatı,installation,86
9320,neşe,freude,52
10232,sabun,seife,46
4302,yalıtım,isolierung,70
5654,çingene,zigeuner,72
11114,istiridye,auster,40
6601,tırtıl,melodien,42
14062,örnek,beispiel,12
3494,lore,überlieferung,81
8747,vatan,die heimat,58
7467,şeffaflık,transparenz,50
5580,yelek,weste,61
13304,fanlar,fans,13
10708,asa,zepter,43
7011,eşik,schwelle,68
12343,sürdü,gefahren,30
11259,bölgeler,territorien,13
9548,meu,mei,52
10429,fink,einen fink,45
4910,adil,adolph,81
7415,hücum,scrimmage,65
13418,kulp,halter,17
7418,ikizler burcu,zwillinge,66
247,lizin,lysin,100
2805,tugher,härter,91
7837,sallamak,shake,53
3228,ihmal,fahrlässigkeit,71
1612,karyola,kinderbett,90
10126,ele geçirilmiş,ergriffen,38
11973,nank,nancy.,33
1313,şaman,schamane,85
11474,i̇çmek,trinken,30
1473,tesisat,nutzbar machen,89
11200,kaos,chaos,38
4707,kümülatif,kumulativ,79
2396,uçan göz,drohne,86
153,anestezi,anästhesie,100
7482,silahsızlanma,abrüstung,66
3616,iç çamaşırı,unterwäsche,81
8641,profesyoneller,profis,20
2827,boğucu,würgend,72
11505,başvuru,anwendung,25
2020,martılar,möwen,87
547,heresy,ketzerei,98
10762,sıralanmak,ausrichten,41
6089,difüzyon,diffusion,63
1900,kamburlaştırmak,buckel,88
5343,dörtlü,quadrat,77
5503,tortulu,amassen,67
11359,tütün,tabak,38
8736,iletilen,übertragen,48
2419,tarlalar,plantagen,72
9071,hırvat,kroatisch,56
13156,başkanlık,präsidentiell,21
576,kıyafetler,outfitters.,98
14464,dosyalanmış,abgelegt,6
11056,çay,tee,41
11043,çevirmek,übersetzen,21
1916,manifoldlar,verteiler,69
9353,seadog,see hund,54
1911,duvarlar,wallops,86
14285,tip,typ,8
7838,alışkanlık,gewohnheit,51
4665,limonsu,zitonie,82
4460,quakers,quätig,69
6901,mn,minn,70
11847,rakip,rivale,27
1320,legâh,legis,97
1817,sandpit,sandkasten,95
7184,yenilmezler,avengers.,46
12732,havuz,schwimmbad,25
2786,coşkun,kush,89
13792,ile ilgili,von,5
14482,neden,warum,8
9777,geçirmek,unterzog,50
2211,otomat,bausend,92
7038,gökyüzü,skies,32
2718,ay ışığı,mondlicht,88
8341,tuval,segeltuch,61
4031,kurabiye,kekse,28
14220,benzer,ähnlich,12
12847,onaylamak,bestätigen sie,16
14094,en iyi,am besten,9
12843,tava,pfanne,25
14120,yer,ort,6
6032,gösterilen,bezeichnet,49
3343,mitoz,mitose.,88
9945,hayvanat bahçesi,zoo,48
12392,kahretsin,scheiße,25
5389,alaycı,zynisch,62
11837,tavuk,hähnchen,34
13793,ile,zu,5
11703,kolon,säule,32
14338,görülen,gesehen,13
6426,ayrılmamış,uneinzweilig,73
699,dubu,dag,97
3487,bukalemun,chamäleon,88
4279,spot,scheinwerfer,83
12132,köşe,kante,27
13676,taslak,entwurf,13
12862,vahşi,wild,24
14360,ocak,januar,6
2694,çaydanlık,teekanne,92
9533,kesişen,interkontinental.,53
13749,izlemek,spur,12
8243,affetmek,verzeihen,55
10357,ermeni,armenisch,43
6412,hatıra,memorandum,72
7982,şikayetçi,jammern,33
10536,koyun,schaf,45
6165,aşırı nüfus,überbevölkerung,73
13005,ilaç vermek,arzneimittel,20
8716,feragatname,haftungsausschluss,23
3298,yaşasın,yay,88
3920,aşınma,korrosion,83
14175,kale,halten,10
9363,mimar,architekt,47
13641,sekiz,acht,15
10804,teslim,aufgeben,33
4949,anarşizm,anarchismus,78
3275,cavendish,kavendel,88
13471,üzerine,auf,17
12556,pilav,reis,28
607,senaryo yazarı,drehbuchautor,99
6860,ikamet etmek,sich befinden,22
14332,ulaşmış,erreicht,11
518,yutulmuş,verschluckt,65
13692,koşma,laufen,8
10914,gökada,galaxis,39
4532,anma,erinnern.,34
7453,açılar,winkel,38
10439,kısır,bösartig,45
12349,tarihi,historisch,16
20,döşeme,platte,89
5828,zorlayıcı,zwingend,58
782,aygır,hengst,93
11132,durdu,stand,40
5311,hovercraft,luftkissenfahrzeug,79
2945,kulaklıklar,kopfhörer,84
10486,ameliyat,chirurgie,45
5222,depolamak,depots,45
8739,psikolojik,psychologisch,37
7979,günberi,perihelion.,63
2138,kanunsuz,gesetzlos,88
7877,misket limonu,limette,63
7779,şişmanlık,blähung,64
4764,saç kesimi,haarschnitt,80
4121,döşeli,gepflastert,65
6068,ısrar etmek,bestehen,31
3158,lowery,geringer,89
4483,yele,mähne,79
3296,karavan,wohnwagen,86
12964,ihmalci,auslassungen,23
8493,nefes alma,atmung,44
11975,kapılar,gatter,25
8849,parıldamak,funklig,58
12722,anne,mutter,25
11167,fotoğrafçılık,fotografie,40
3475,tepki göstermek,reagieren.,50
6033,soygun,raub,71
2129,mavi çizgi,blaue linie,94
3456,yıpranma,attrition,87
1924,toplayıcı,aggregator,31
5727,cocos,kokos,57
1898,eyer,ei.,95
13665,kucak,schoß,12
12672,on iki,zwölf,27
10174,cankurtaran,rettungsschwimmer,47
4580,beachhead,strandkopf,82
4187,blackbird,amsel,84
12522,yanıltıcı,irreführend,27
11436,reed,schilf,38
9313,boksör,boxer,52
10911,köpekler,hunde,10
3831,gübre,dung,86
10612,prosedür,verfahren,34
7530,yararlı,vorteilhaft,65
1672,kıbrıslı,zypriotisch,92
642,felçli,gelähmt,95
3608,pisi balığı,flunder,85
11785,spartalı,spartanisch,29
10065,terzi,ter.,48
2111,lenfoma,lymphom,93
7335,yaşlı,alten,67
13210,seçimler,wahlen,11
1694,sabok,slary.,96
2207,kılcal damar,kapillar,91
14480,oynamak,spielen,8
11885,kendi,kenny.,34
3064,baca,schornstein,81
8927,denizci,seemann,43
3152,en fakir,ärmzig,89
6955,hırsız,dieb,69
9497,genişbant,breitband,53
13716,az,weniger,14
13995,büyük,groß,8
8686,reaper,sensenmann,58
6321,archduke,erzherzog,72
7320,açmak,diffamieren,35
5841,puro,zigarre,75
10142,isyan etmek,revolte,45
10698,yeniden değerlendirilmiş,neu bewertet,42
12856,ajans,agentur,20
10456,çimen,gras,45
461,uzlaşmak,versöhnen,87
7322,bitki örtüsü,flora,67
5953,ferah,ferrit,75
14301,kaygı,sorge,11
14463,denemek,versuchen,7
1674,aton,sühne,84
11038,bataklık,sumpf,40
1841,mahkumlar,insassen,91
11933,hava yolları,fluggesellschaften,29
8436,yetenekleri,fähigkeiten,27
9994,ince,dünn,48
14443,yaratılmış,erstellt,6
2361,mozoli,mausoleum,92
3206,süslemek,spannung,35
6564,yoğun,dicht,64
9873,tartışılır biçimde,wohl,48
9097,iyodür,jodid,56
1408,uyuyan kimse,schläfer,93
1083,reins,zügel,77
12736,basma,drücken,15
8702,devirmek,sturz,57
6769,doğaüstü,übernatürlich,71
1166,transseksüellik,transsexualismus,90
10735,küfür,profanität,33
11029,feshetmek,entfalten,41
11716,gl,gleis,36
3578,teorisyen,theoretiker,62
4303,yeri doldurulamaz,unersetzlich,83
5864,yatırımcılar,anleger,67
5603,kruvazör,kreuzer,73
2060,titrek kavak,espe,94
12582,duba,duf,28
3549,eklem bacaklı,gliederfüßer,87
56,kuluçka,inkubus,100
9780,kıç,stern,50
11221,kurucu,gründer,37
8167,katılımcılar,teilnehmer,56
3946,piç,bastarde,60
12416,şili,chile,29
14430,bağlamak,bindung,24
2399,senkronize edilmiş,synchronisiert,72
13860,diyor,sagt,10
7027,geveze,meilteisen,69
1921,mukus,schleim,95
4294,makas,schere,73
2186,şay,shay.,83
3605,gösterge paneli,armaturenbrett,86
9249,çiçekler,blumen,37
14217,tekrar,wieder,6
14049,son,jüngste,5
8969,uyumlu,kompatibel,52
12068,akış,fließen,29
5726,gerçek dışı,unwirklich,76
4341,aesop,äsop,84
1541,korkusuz,stalwart,88
5796,ev hanımları,hausfrauen,76
4758,ciltsiz,taschenbuch,76
3026,çamaşır suyu,tribünen,88
13505,tahkim,schiedsverfahren,16
10385,büyücü,zauberer,45
3576,fayans,fliese,67
11433,yenilmez,ungeschlagen,38
916,darağacı,galgen,98
135,muhallebi,vanillepudding.,100
4388,köpük,schaum,81
13440,her neyse,wie auch immer,17
6845,battaniye,decke,62
11376,mit,mindest,37
1520,etik dışı,unethisch,96
4249,mayın tarama gemisi,minensuchboot,80
10993,vaftizci,baptist,40
12960,körfezi,golf,23
7803,itfaiyeciler,feuerwehrleute,50
8850,eğimli,geneigt,45
6418,karbonlu,kohlenstoffhaltig,73
12077,otuz,dreißig,32
5135,caesura,zäsur,80
2461,toa,zu einem,92
8239,kardan adam,schneemann,62
2671,avrasya,eurasien,92
2146,soyunmamış,rückgängig gemacht,94
4672,el yazmaları,manuskripte,65
561,kuşkonmaz,spargel,99
11102,dün,gestern,40
1809,yayılmak,ausbreitung,88
12952,an,moment,21
5173,boş vakit,freizeit,78
1574,seslendirme,stimmigte.,24
4124,hoşgörü,genuss,71
7302,yırtmaç,schrägstrich,52
7614,ilginç bir şekilde,interessant,65
8662,bizans,byzantinisch,59
4012,kınama,straffung,76
5406,sindirmek,verdauen,57
8148,dilenmek,bitten,52
6745,elbisesi,kleid,60
10663,intikam,rache,43
3149,sexton,küster,89
2756,baskı,unterdrückung,71
9433,ark,arche,53
4153,gündüzler,gunner,68
7196,archbishop,erzbischof,65
1452,anayol,fahrbahn,96
215,pump,leichentuch,100
13503,karşı,in richtung,15
13169,hakaret,verleumderisch,21
3159,işadamları,geschäftsleute,89
8737,aşağılayıcı,abweichen,58
13186,yabancı,ausländisch,20
3328,mezun,alumnus,88
11199,atlatmak,ausweichen,38
2708,baş melek,erzengel,90
12947,i̇d,ich würde,23
5244,çukurlar,rattler,78
8533,iyice,gründlich,60
12073,casus,spion,31
1590,yoğunlaştırmak,kondensieren,55
3113,yüzücü,schwimmer,77
8289,işaretleyici,marker,55
11512,hardy,winterhart,36
660,katılmak,nährt an.,18
6176,şurup,sirup,74
11488,e,ea,37
9537,akşam yemegi,abendessen,52
10382,alın yazısı,bestimmung,46
2740,itaat,gehorsam,88
10032,varsayılan,ursprünglich,45
14238,şeyler,dinge,9
4511,sözde,pseudonym,77
12963,i̇yilik,johnny.,23
12829,domuz pastırması,speck,25
8548,kötü adamlar,schurken,52
11976,sabun kutusu,seifenkiste,33
1294,bebekler,säuglinge,58
3820,kişiye özel tasarım,couture,87
13829,onların,ihre,7
3155,önlemler,vorsichtsmaßnahmen,75
14495,fransızca,französisch,12
12397,keşif,aufklärung,30
12018,yarımada,halbinsel,33
2182,avlu,hof,93
5961,köle gibi çalışan,streißig,75
14117,menzil,reichweite,12
12477,çek,tschechisch,28
11365,yağmur ormanı,regenwald,38
4637,distrofi,dystrophie,83
6798,zatürre,lungenentzündung,70
8385,barut,schießpulver,61
11945,onbirinci,elfte,34
7764,kalp ameliyati,bypass,55
8099,viski,whiskey,62
3848,yetki alanları,jurisdiktionen,55
11238,tutuklamak,festnahme,21
2081,acımasızca,bitterlich,94
12128,melek,melin,32
6224,hamamböceği,kakerlake,74
12353,dostum,sich paaren,28
13899,fazla,viel,10
10216,güvenilirlik,glaubwürdigkeit,30
3526,hatmi,mäusespeck,88
11562,en düşük,niedrigsten,37
7186,oymak,gravur,49
3010,ayrımsız olarak,wahllos,50
14280,söz,sprichwort,10
12830,teker,rad,20
8364,çekirdek,kern,61
14514,yazılı,geschrieben,10
3767,seyir,kreuzfahrt,39
2543,düzleşmek,abgeflacht,88
14427,cevap,antwort,13
2987,inandırıcı bir şekilde,überzeugend,90
3719,yaprak döken,laub,87
5422,soğanlı,bulbous,78
3433,kesme makineleri,klipper,80
4877,ateş böceği,firefly.,81
14400,çabalar,bemühungen,8
7326,sıfırla,zurücksetzen,64
13966,ihtiyaç,brauchen,6
6526,sarmak,schwarm,67
1488,historiyografi,geschichtsschreibung,96
10228,rahat,gemütlich,34
10526,esasen,im wesentlichen,23
2103,gallik,gallup,94
7778,ağızlık,schnauze,64
7514,sergilemek,ausstellungsstück,31
8710,cesaret,mut,54
12575,halo,heiligenschein,28
12573,daha kolay,einfacher,28
9546,kıtlık,hungersnot,52
3908,ateş gücü,feuerkraft,86
3179,saflık,reinheit,89
4251,taş kıran çiçeği,steinbrech,85
1410,çiçero,cicero.,96
11670,on üçüncü,dreizehnte,36
1229,bakter,sitter,96
8529,aslat,dachdecker,60
9229,zorunlu,imperativ,54
11256,hile,trick,34
11110,destek olmak,backup,39
1787,apostroflar,apostrophen.,71
11430,trinity,dreieinigkeit,38
3774,lejyonlar,legionen,43
11658,kalan,rest,36
6488,çarpık,verzogen,62
14206,diye sordu,fragte,6
9768,gerilim,spannungen,39
12388,yerleşim,layout,29
5245,fare kapanı,mausefalle,79
5547,iri,aph.,78
13082,yönetici,administrator,22
6041,tuna,thunfisch,74
14296,bitti,beendet,9
2925,altın su,goldwasser,90
5250,karboksilat,carboxylat,64
11671,değerlendirme,auswertung,32
14147,son zamanlarda,kürzlich,5
7665,dikkat,in acht nehmen,65
12592,hareket etmek,handlung,11
10515,dinlenme tesisi,erholung,39
2442,kurnaz,wilde,92
13605,su,wasser,14
8699,paylaşma,aufteilung,59
9284,başarısız,erfolglos,48
12174,yavrular,kubus,31
11749,kesinlik,richtigkeit,35
1573,neologizmalar,neologismen,80
11084,madencilik,bergbau,20
4335,kretase,kreide-,84
13708,aksine,trotz,14
11019,değer biçmek,bewerten,24
2416,konjenital,angeboren,92
3211,yağmurluk,rainier,89
10129,gerçekleştirilmiş,erkannte,28
1920,hillbilly,hinterwäldler,88
7236,bibliyografya,literaturverzeichnis,66
2975,terketmek,tücke,79
8477,lezzetli,lecker,60
3393,slovence,slowenisch,88
14512,gazete,zeitung,18
9197,bumblebee,hummel,55
13070,ulaşmak,erreichen,11
4142,koyu,dunkler,85
1494,mistok,sich verwickeln,96
2161,uyarıcı vermek,dope,59
3095,tork,drehmoment,89
3497,ana hat,hauptlinie,86
6583,bant genişliği,bandbreite,71
3473,bobsleigh,bobfahre,88
5338,mekânsal,spatial,78
5797,yarı iletken,halbleiter,73
13550,5,total,16
3107,kuvars,quarz,89
3990,el koydu,konfisziert,75
1501,aktüer,aktuar,90
8875,sfenks,sphinx,57
14146,isim,name,7
7325,kılıçlar,schwerter,38
12607,koğuş,station,27
12459,yürüdü,gehhilfe,29
2276,uyluk,schenkel,90
991,benn,bend.,93
6485,geriye,rückwärts,54
12138,mesih,christus,32
13199,rahatsızlık,unannehmlichkeit,20
8143,dairesel,kreisförmig,62
9702,ayakkabı,schuh,38
12049,ck,kkk,33
1539,magnon,mit einem magnon,96
7427,mahvetmek,ruine,40
12548,öldürme,tötung,12
7790,oyuncak bebek,puppe,47
5152,geçmişe uğramak,erbrochen,80
6464,açık arttırma,versteigerung,63
13378,vermek,zu geben,9
4731,kütüphaneci,bibliothekar,77
13630,katıl,teilnehmen,11
11825,postseason,nachsaison,35
5332,aksesuarlar,achsen,51
6967,karasal,terrestrisch,68
11378,savaş şirketi,warcraft,38
