ID,TURC,PORTUGAIS,INTERVAL
10857,çöktü,desabou,29
12197,yarasa,bastão,11
12001,paralı,pago,33
5041,mizaç,temperamento,75
14277,pazarlama,marketing,15
12545,uydu,satélite,27
12789,zayiatlar,vítimas,23
14041,çoktan,já,9
7427,mahvetmek,ruína,40
12767,on yıl,década,22
5995,fıstık,pistache,76
8569,sürüklenme,deriva,39
14295,takip etme,seguindo,6
3984,akropol,acrópole,86
1093,yılan balığı,enguias,68
11651,fayda,beneficiar,8
10303,yaprak,folha,27
14521,krediler,empréstimos,47
13143,kavga etti,disputado,21
9184,analog,analógico,45
4038,arya,ária,73
12871,defetmek,def,25
5580,yelek,colete,62
1767,emekli ayakkabı,pensões,66
11783,temsil etmek,representa,8
12750,dick,pau,25
6417,haciz etmek,penhor,73
1663,talihsizlik,infortúnio,93
9158,ekvator,equador,34
10669,editör,editorial,39
85,hayal zamanı,hora de sonhar,100
6593,gecekondu,favela,70
13789,şerefe,felicidades,13
8368,yourluklar,realização.,60
12087,belirgin,aparente,20
1798,baştan çıkarma,sedução,91
12923,dahası,além disso,24
8049,toplanmak,reunir,29
1074,eklenmiş,anexado,75
14165,şehir,cidade,9
3052,göze çarpmak,stontoff.,90
2314,sevinmek,alegrar,88
6888,lösemi,leucemia,71
4196,nöron,neurônio,75
154,bağ kurma,nexo,100
10216,güvenilirlik,credibilidade,30
5401,krank,manivela,75
13838,yeni,novo,7
11656,başarılı bir şekilde,com sucesso,13
11935,fizik,física,8
8747,vatan,pátria,58
6335,belgeleme,documentação,15
11872,gönüllüler,voluntários,20
1695,en yavaş,mais lento,96
10559,seçmenler,eleitores,38
11544,koltuk,assento,24
4193,grev,strikeout.,45
1552,dereotu,aneto,95
1723,övmek,elogiar,60
8736,iletilen,transmitido,49
4805,kınamak,condenar,38
5147,cervisler,cervantes,81
11750,mısırlı,egípcio,33
1991,eskiden kimse,oriente médio,95
2041,ana çerçeve,mainframe.,94
2045,dönel kavşak,rotunda,94
5375,fedakâr,sacrificado,73
2051,tahkimat,fortificação,70
13265,algı,senso,19
9255,pisagorlar,pitágoras,55
7187,söylenti,rumores de rumores,37
617,dondurmak,congelhar,99
8141,recon,recondição,62
12299,arazi,terrenos,14
13918,paylaşmak,compartilhar,7
11373,soykırım,holocausto,38
9968,acı biber,pimenta,50
2523,şaplak,palmada,85
4034,müfredat,currículo,86
10496,içtenlikle,atenciosamente,40
13985,halk,público,10
4257,ikilem,dilema,83
12110,odak,foco,33
7415,hücum,scrimmage.,66
9952,teşekkür ederim,obrigada,50
14479,takım,equipe,8
4813,yerini değiştirmek,realocar,38
5753,feragat etmek,dispensado,72
5678,oyun alanı,parque infantil,77
8841,bütünlük,totalidade,58
5835,denizyıldızı,estrela do mar,77
13392,cevap vermek,responder,15
7315,işadamı,homem de negocios,68
7721,kıyamet,apocalipse,65
3564,isteksizce,relutantemente,88
3581,hafta içi,dias úteis,70
2081,acımasızca,amargamente,94
7873,failler,perpetradores,50
13620,afrikaalılar,afrikaans,15
9200,zevk,prazer,54
14066,katma,adicionado,6
1690,glokom,glaucoma,96
9774,doğrulama,verificação,51
6409,ilerler,prossegue,74
7239,konfüçyüsçülük,confucionismo,68
7711,yatıştırıcı,suavizante,64
12226,evrim,evolução,31
13197,vatanseverlik,patriota,15
7990,şampanya,champanhe,63
6948,oracle,oráculo,70
2426,alçak adam,homem baixo,93
8922,yehova,jeová,58
7664,övünen,elogiado,45
2884,hipokrat,hipócrates,91
9693,çita,guepardo,50
1228,ısrarlı,wettest.,98
9058,çinko,zinco,57
12214,düzeltmeler,correções,10
631,kesilmemiş,sem cortes,99
5096,sahtekâr,desonesto,81
6176,şurup,xarope,75
7452,sütlü,leitoso,67
7406,tik,tic.,67
13128,tanıtmak,introduzindo,12
5100,eklemli,articulado,69
13405,ragbi,rugby.,18
4873,rapçiler,rappers.,32
1362,jüri,jure,96
3668,şüpheci,ceticismo,61
3120,deklanşör,obturador,82
5599,genlik,amplitude,78
9039,yeniden düzenleme,correção,53
202,kalaylı,estanho.,100
12770,neşeli,feliz,26
8121,temsilci,delegar,30
13069,gramer,gramatical,22
953,yapraklar,pétalas,92
4284,shank,stiller.,85
6534,kanepe,sofá,70
14095,ortalama,média,12
1234,aktarmak,transmite,21
12342,gine,guiné,29
493,migren,enxaqueca,97
13133,çekişme,debate,18
12977,gözlemevi,observatório,23
5376,hırsızlık,furto,76
12527,kredi,crédito,21
13224,güneş,sol,19
14118,verilen,dado,12
5213,daha ucuz,mais barato,80
8910,kızılötesi,infravermelho,58
2329,tuhaflık,taxa escolar,93
8785,göç,migração,50
11043,çevirmek,traduzir,22
3869,broşür,folheto,85
10072,efsanevi,lendário,49
13174,bazen,às vezes,19
896,nemrut,nimrod.,98
2121,hürmetsizlik,profanação,89
2060,titrek kavak,aspen,94
7552,zar,membrana,65
11609,ileri sürmek,para frente,37
6488,çarpık,deformado,62
10358,şiirler,poemas,38
1320,legâh,legis.,97
4974,anakart,placa-mãe,82
9962,tuvalet,banheiro,50
3636,sulama,irrigação,86
13968,yönetmek,gerenciamento,11
9520,arayış,busca,52
6433,temizleyici,limpador,70
4280,sincaplar,chipmunks.,65
3414,kardiyovasküler,cardiovascular,88
13108,önder,líder,14
5745,yeniden açılmış,reaberto,66
7525,kırıcı,disjuntor,55
5386,bulanık,turvar,77
5662,duygu,sensação,62
8319,adaçayı,sábio,61
4452,sinemacılık,cinematógrafos,69
8147,çatal,garfo,46
9165,başak,espigão,52
5876,şüphe,suspeitas,53
10125,surat,surge,49
8581,enkaz,naufrágio,50
7716,muaf,isentar,56
14344,mevcut,existir,9
14057,değiştirmek,mudar,6
12099,kont,conde,32
11140,yük,carga,27
9005,olympiad,olimpíada.,56
8607,ezmek,crush,41
7391,huzur içinde yatsın,rasgar,49
10270,ton,tonelada,35
6300,mirasçı,herdeiro,66
2574,maaş bordrosu,folha de pagamento,91
14440,kitap,livro,11
5636,itibar,dignidade,77
2816,speknoloji,splanchnology.,91
904,modusal,modo,98
7619,büyülü,mágico,27
4734,alt gruplar,subconjuntos,63
4914,cahil,cav.,82
1157,tripoil,trefoil.,98
12248,bir yerde,em algum lugar,31
3722,korteks,córtex,88
9794,gerilemek,tenso,50
14255,laf,sity,100
8875,sfenks,esfinge,58
6177,büyük ayaklar,pé grande,75
5567,kırılgan,frágil,77
13685,iddia,alegar,10
14306,piyasaya sürülmüş,lançado,10
2693,intertropik olarak,intertropical.,92
1147,zor ölüm,duro de matar,98
3812,noetik,noético,87
2431,hukukçuluk,heelers.,93
14062,örnek,exemplo,12
5572,saygı,homenagem,78
10310,gizem,mistério,38
14238,şeyler,coisas,9
8629,köstebek,toupeira,59
6041,tuna,atum,75
5560,ofsaytta,impedimento,79
14017,işletme,operativo,7
530,mersin balığı,esturjão,99
9884,onsekiz,dezoito,50
6344,çırak,aprendiz,73
204,gaselle,gazela,99
1494,mistok,confundir,96
2091,gösteriş,swank,94
12138,mesih,cristo,32
13769,anlamak,compreensão,11
2027,baltalar,prejudica,56
8690,haşlamak,hicks.,55
13138,tekme atmak,chute,15
2077,azgın,com tesão,94
893,askeri olarak,militarmente,98
9985,deliryum,delírio,49
599,ugh,eca,99
7781,çiçek açmak,florescer,63
8670,isnt,não é,59
7566,tavsiye eder,recomenda,14
13832,vardı,tive,7
4083,kar arabası,moto de neve,84
6766,hacılar,peregrinos,63
8448,kriptik,enigmático,61
9737,kam,campainha,45
1519,fiddler,violinista,96
4447,sürünme,rastejar,72
11739,kapsam,alcance,34
9144,tabaklar,pratos,25
10579,colt,potro,25
7346,helyum,hélio,68
13512,taç,coroa,16
13618,sohbet etmek,bater papo,15
6679,kısaltmalar,abreviaturas,46
5763,yer değiştirme,deslocamento,46
8888,şeker hastalığı,diabetes,55
11299,suçlu,culpado,39
4061,balonlar,balões,46
2417,çiğnemek,fenda,90
6399,satıcı,distribuidor,62
5786,erkekçe,viril,77
13709,tonu,tom,14
14393,yüz,face,14
11760,iç mekan,interior,36
12556,pilav,arroz,28
520,hesapsız,desacontável,96
9899,rover,andarilho,38
9304,somon,salmão,55
13800,açık,sobre,5
7039,meslektaşlar,homólogos,55
11710,klasik,clássico,21
10506,bu gece,essa noite,46
3100,koşer,kosher.,90
1608,yatay olarak,horizontalmente,61
11559,klarke,clare.,18
8136,hançer,punhal,61
13115,mısır,egito,21
11602,sözlük,dicionário,36
9710,restorasyon,restauração,10
4846,eczacılığa ait,farmacêutico,72
7320,açmak,difamar,36
13542,vuruş,greve,13
3320,sevkiyat,remessas,70
11861,derinlik,profundidade,34
7218,yumruk,punho,59
6944,kaldırılmış,abolido,63
10154,aylık,por mês,48
13955,yüksek,alto,8
14284,rağmen,embora,6
4150,yenilenmiş,renovado,62
11375,olta takımı,enfrentar,29
11802,kapasite,capacidade,34
7571,züppe,carne,61
11545,düz,apartamento,35
12201,teğmen,tenente,31
9837,deniz suyu,waterloo.,51
1392,itiraz etme,imposição,97
10926,anıt,monumento,38
10681,kirli,sujo,44
5515,reklâm,advertir,65
10365,soylu,nobre,44
6493,karın,barriga,55
14155,ingiliz,britânico,11
5509,eksantrik,excêntrico,55
12790,yenmek,derrota,12
13385,rusça,russo,17
14305,hava,ar,9
2389,ölüm yazısı,obituário,86
5742,cimri,cid,78
6523,bulaşıcı,infeccioso,73
8485,taş duvar,parede de pedra,60
570,çiftlik arazileri,farmland,97
10193,varlık,entidade,42
221,gaul,gália,99
2918,koza,boll.,85
6347,dır,dir.,74
12429,yetinmiş,órfão,28
11022,yokluk,ausência,41
13088,duvar,muro,20
6065,öfke,ultraje,57
7549,yaz ortası,meio do verão,66
11864,argo,gíria,35
9935,karşılıklı,mútuo,45
782,aygır,garanhão,93
8583,engizisyon mahkemesi,inquisição,59
12422,eğlenceli,engraçado,29
12806,danimarka,dinamarca,25
12317,madalyalar,medalhas,18
14236,öldürülmüş,morto,12
10501,mucizeler,maravilhas,18
12649,filistin,palestino,24
14454,alış,comprando,35
3932,telaffuz,pronunciar,44
13763,şiddetle,fortemente,13
4095,kefaret,redenção,84
14024,çeyrek,trimestre,10
5138,ağırlık kaldırma,levantamento de peso,80
10036,etiketsiz,desmarcado,49
11930,dalma,dale,34
7510,güvercin,pomba,63
5053,baskın,basque.,79
9151,el bombası,grenade,48
4313,hawker,vendedor ambulante,84
10757,ölçmek,medidor,42
9099,yerleştirme,colocação,55
5937,gorge,desfiladeiro,59
7644,bitik,wan.,65
3412,kontrplak,madeira compensada,88
10401,oyuncak,brinquedo,41
12006,i̇l,il.,33
8575,diktatörlük,ditadura,56
3384,uyumsuz,incompatível,84
1304,ağaç işleme,carpintaria,88
2700,dudes,caras,29
10059,güdük,tocos,42
13972,dosya,arquivo,6
11035,elli,cinquenta,39
11698,iptal edildi,cancelado,28
11959,armadillo,tatu,34
10197,kızlık,donzela,47
4228,cıvıl,chilre,82
12242,kavram,conceito,28
8196,finanse edilen,financiado,26
1648,perdelemek,perdue.,93
14104,tutulmuş,mantido,9
13584,boyut,tamanho,15
6812,diyot,diodo,70
2208,titrasyon,titulação,92
10643,çavuş,girou,45
13946,fiyat:% s,preços,22
5451,teorik olarak,teoricamente,59
7020,amman,amã,70
935,parke,hardwood,98
12744,felaket,desastre,21
12591,egzersiz yapmak,exercício,24
5397,ado,alvoroço,79
7586,ahududu,framboesa,66
11227,örneğin,por exemplo,40
10188,bildirim,notificação,47
6507,casusluk,espionagem,73
3707,güneş gözlüğü,oculos de sol,87
5800,gelişimsel,desenvolvimento.,77
7058,yen,ienes,70
7642,önlemek,prelúdio,63
6896,kuşkusuz,admitidamente,70
4464,avrasyacı,eurasian,84
9477,kaplamak,clinch.,28
8260,jeep,jipe,59
9024,dioksit,dióxido,57
4262,kasık,virilha,85
2620,stereoskopik,estereoscópico,91
6084,doğramak,cerquilha,70
4379,hızlanmak,acelerar,40
13723,mücâdele etmek,combate,13
2057,serseri,pináculo,89
4169,bıyık,bigode,83
12560,meç,onda,27
9666,absürt,absurdo,50
12235,hapishane,prisão,21
11336,çekilmiş,retirado,39
13942,ayarlamak,definir,11
7264,gözleme,waffle,64
14444,devam etti,contínuo,5
10942,şarküteri,delicatessen,42
9155,jackass,burro,56
8669,ucuz,barato,59
5884,kama,cunha,73
9745,elbise kolu,manga,41
13221,direkt olarak,diretamente,20
3368,çoğaltma,replicação,67
11157,gelir,renda,37
5916,boşuna,vão,76
2875,elmadan yapılan bir içki,cidra,91
8947,akademisyen,estudioso,40
1116,şezlong,sundial,94
8541,çemberler,círculos,32
3010,ayrımsız olarak,indiscriminadamente,50
7906,ratiyosinat,raciocinar,64
5016,zehirli kimse,anticristo,80
13295,katolik,católico,19
10312,icn,ign,47
9570,çiftçi,agricultores,44
5500,ilgi,interdição,75
11250,tahvil,títulos,24
11017,kuzgun,raven,32
5279,sarkaç,pêndulo,79
4752,audacity,audácia,83
9004,politeknik,politécnico,57
11682,köknar,abeto,36
7186,oymak,gravação,49
11305,volkan,vulcão,38
9458,mezar,cova,43
7472,el değmemiş doğa,região selvagem,53
6645,gözetleme,supervisão,71
9164,topuklu,calcanhares,49
10699,mutlâk,absoluto,28
3371,bitkin,abatido,88
12834,çoğunlukla,na maioria das vezes,25
6879,moritanya,mauritânia,71
6314,dikmek,strom.,74
13233,yarı,semi,20
10951,diz,joelho,40
9857,yayla,highland,37
1343,saten,cetim,94
12310,çocuk büyütmek,ascender,24
7577,i̇skoç,scotch.,66
5532,hediye,cipreste,79
13846,ancak,mas,6
12372,aptal,estúpido,28
13929,yol,caminho,8
6036,mücevher,jóia,64
3767,seyir,cruising.,40
11162,kokain,cocaína,40
12777,somun etmek,partir,26
5820,aptalca,tolice,74
1596,pişirmek,assar,66
6097,mavna,mau.,76
1041,yemin etmek,jurada,98
12411,dere,riacho,30
12286,en son,mais recentes,31
6970,sulandırılmış,reconstituído,64
8166,morina,bacalhau,62
6440,gevezelik,babble,72
11999,evlilik,casado,33
69,din adamları,clérigos,73
11107,sezar,césar,41
7374,çavdar,centeio,67
13791,.,o,5
2029,korumak,salvaguarda,88
2182,avlu,pátio,93
4594,üretken,prolífico,83
8802,yeniden gözden geçirmek,reconsiderar,56
12595,sağlam,sólido,28
8531,sultan,sultão,58
5910,yırtmak,spud.,77
13237,usta,mestre,16
7321,atılan,ejetado,59
7110,hilik,hl.,69
6011,cırtlak,croft,76
13017,kuzey batı,noroeste,23
14059,birim,unidade,7
13008,şifre,senha,23
8307,şemsiye,guarda-chuva,61
13610,kelime,palavra,10
12583,çukur,opor,21
7985,empoze etmek,impor,38
12499,terörizm,terrorismo,22
1113,amerika papağanı,arara,96
13570,ağır,pesado,16
7246,en yeni,o mais novo,68
10235,kilometre,quilômetros,44
4603,öfori,eufrates,83
1121,az miktarda,com moderação,98
3986,kurt adam,lobisomem,86
14399,beyaz,branco,12
6321,archduke,arquiduque,72
3037,güneş balığı,sunfish,90
10165,durdurulmuş,cessou,27
13310,konsey,conselho,19
5389,alaycı,cínico,62
12467,minimum,mínimo,29
11244,kardinal,cardeal,18
7198,geri tepmek,recuo,67
1059,zorluk,executor,33
1136,kırkayak,centopéia,97
9783,katlamak,dobrar,38
5349,fışkırtma,esguicho,78
10340,başparmak,dedão,46
6294,baş kahraman,protagonista,67
11748,özlü,conciso,35
7074,mormonlar,mórmons.,37
7487,soğan,cebola,62
3438,orkide,orquídea,88
11258,domuz,porco,35
4191,iplikçiler,spinners.,60
3218,süpersonik,supersônico,62
2448,çağrılan,invocado,74
3851,engellenmiş,frustrado,76
8412,yerçekimi,gravitação,53
10328,düzenlemeler,arranjos,25
7103,yok olmuş,extinto,49
3569,kişileştirme,personificação,88
9911,uygun olmayan,inelegível,50
10299,sözdizimi,sintaxe,47
2851,oyulmuş,esculpido,76
5091,tropik,trópicos,10
6850,kalıba dökmek,mofo,61
7903,çıkış yapmak,confira,62
11831,temel olarak,basicamente,19
2779,dingin,dyn.,91
7931,hindistan cevizi,coco,63
4152,karakol,posto avançado,73
12144,sırbistan,sérvia,32
10824,ustura,navalha,43
3953,bere,boina,77
5685,tycoon,magnata,77
6625,çakal,coiote,57
14080,özellikler,características,11
1327,okuma yazma bilmeyen,analfabeto,95
12955,yahudi,judaico,24
8927,denizci,marinheiro,44
1573,neologizmalar,neologismos,81
14261,serbest bırakmak,liberar,10
6010,deacon,diácono,47
6911,pist,gatinho,70
5297,beaker,beecher.,80
12833,çelik,aço,24
5308,lipit,lipídico,79
10452,kalkış,partida,44
9776,psychedelic,psicodélico,49
776,aracı,enestado,99
9269,lamba,luminária,53
6452,kokarca,skunk,73
6918,üçüncülük,terciário,70
1270,arketip,arquétipo,91
14229,saat,horas,10
14458,düşünce,pensamento,13
1224,kaptanlık,capitania,97
2085,paraşütçü,pára-quedista,55
12168,kovalamak,perseguir,27
1181,süngü,baionetas.,80
11463,cephanelik,arsenal.,36
10651,seçenekler,opções,8
9603,beslenme,nutrição,50
3200,zarar vermek,infligindo.,58
8370,hücresel,celular,62
2825,görkemli,esplêndido,91
498,çeviklik,agilidade,86
4155,viper,víbora,72
8819,kazmak,escavação,50
6157,karanya,carnificina,75
8484,damak,dexter.,60
11604,yalnızca,unicamente,29
9258,incelemek  bulmak,sonda,50
6554,butan,butão,73
5106,inanılmaz,inacreditável,75
7089,brewer,cervejeiro,42
4170,eldiveni,manopla,85
375,silis,sílica,100
9091,sevinçli,regoziado,47
11106,zorlukla,dificilmente,41
12389,ön yargı,viés,30
12948,önemsiz,lixo,24
1777,kıskançlık,ciúmes,93
10042,başa çıkmak,lidar,48
12783,stüdyo,estúdio,22
1307,polonyum,polônio,97
9730,şişkinlik,protuberância,51
7416,reddet,dispensar,32
12122,otomatik,automático,6
285,koklamak,malcheiroso,99
3650,arkanı dön,inversão de marcha,86
12607,koğuş,enfermaria,27
3582,üzerine,para uto,88
2739,daft,doft.,91
11851,suçlar,crimes.,19
9000,karartma,queda de energia,55
10327,kilogram,kg,47
12010,reçel,geléia,31
14382,tamamlamak,completo,10
6420,hod,hodge.,74
5029,mahmuz,esporão,38
10123,boynuz,chifre,39
11576,monako,mônaco,37
11174,kolaylaştırmak,facilitar,38
4799,ikinci derecede,quadrático,82
8215,tapir,anta,62
7060,boru hattı,pipeline.,66
11938,peynir,queijo,34
14409,üye,membro,10
5478,güneybound,southbound.,79
14069,kanun,lei,9
9467,her şeye rağmen,não obstante,54
14182,bankalar,bancos,17
13007,reaksiyon,reação,21
2450,geri çekilmiş,retraído,70
2113,striptiz,striptease,94
5748,kübizm,cubismo,78
4355,mantıksal olarak,logicamente,30
13499,hazreti,de junho,17
334,sahtekârlık,desonestidade,99
12059,işaretler,marcas,8
11057,sakal,barba,39
11242,sermek,deitar,36
4902,tampon,parachoque,79
11265,kuzey kutbu,ártico,39
4539,ölmek,dieses.,84
2191,daha soğuk,mais fria,94
13782,japonya,japão,13
13714,şampiyonlar,campeões,11
11015,bariyer,barreira,39
6582,hopper,funil,69
14148,önerilen,proposto,11
8842,rain,reak,58
10586,ne zaman olursa,sempre que,45
4203,hurda,sucatear,58
9878,mitmek,mitch.,50
14431,modeller,modelos,16
4087,kiracılar,inquilinos.,65
3143,mononükleozis,mononucleose.,90
10806,ciltli,vinculado,34
13492,kamyonet,furgão,17
8242,aşan,superado,51
5693,tatlı su,água doce,78
5957,dengesiz,instável,76
6788,çamurluk,fender,68
9598,mizah,humor,45
13921,söylemek,dizer,9
4567,çello,violoncelo,83
5475,yeniden numaralandırılmış,renumerado,63
3695,uykuda,dormente,88
7443,traktör,trato,64
7163,simyacı,alquimista,68
3781,en derin,mais profundo,87
7715,dinamik,dinâmica,29
10350,tasarımcı,designer.,12
12465,gençlik,juventude,27
8617,müftü,à paisana,60
1246,esrarsız,uncanny.,97
1452,anayol,cariageway.,96
9670,sentez,síntese,52
9061,gömlek,camiseta,40
2833,goblen,tapeçaria,90
4850,tatlı çörek,rosquinha,79
6139,kaygan,liso,70
5886,ayırt eder,distingue,33
4548,karışık,emaranhado,76
10895,milis,milícia,40
13181,ait,pertence,14
3463,yumurtlama,ovação,86
2967,maskeli,mascarado,43
5065,cad,cafajeste,82
3646,kasnak,polia,87
8435,katiller,assassinos,38
4721,sezon ortası,meia temporada,83
6178,svaziland,suazilândia.,75
5266,karıştır,shuffle,68
8687,acımasız,sinistro,59
1319,harppy,harpia,97
4648,gayri meşru,ilegítimo,82
14309,kişisel,pessoal,6
10629,sup,e aí,44
11916,dolu,ocupado,30
10548,veri deposu,ram,27
12665,çizilmiş,retirou,27
13716,az,menos,14
748,apne,apnéia,99
13517,basılmış,impresso,12
396,selenyum,selênio,100
5953,ferah,furão,76
1589,sesli harf,vogal,79
8702,devirmek,derrubar,57
10993,vaftizci,batista,41
8994,kaz,ganso,57
14175,kale,manter,10
3434,duyusal,sensorial,88
4179,makaralar,carretel,56
8530,titanyum,titânio,60
6741,merdiven,escadaria,68
12492,ruh,alma,28
14256,çağrı,chamadas,9
5251,lr,lrev,80
14372,kural,regra,9
3250,langırt,pinball.,88
11504,on dokuzuncu,décimo nono,38
7769,yemin,juramento,62
12696,desen,padronizar,25
11857,cihaz,dispositivo,29
6116,tokat,tapa,59
5783,nostaljik,vintage,77
13970,yaptı,fez,5
4611,diskalifiye etme,desqualificação,80
6023,havlu,toalha,72
6868,vanilya,baunilha,71
8437,cesaret etmek,atreva-se,53
8214,nöbet,convulsão,60
12584,baba,pai,26
5000,çokgen,polígono,73
