ID,DANOIS,ARABE,INTERVAL
10211,krabbe,سلطعون,42
11041,norseman.,نورسمان,37
7190,gamer.,اللاعب,63
334,uærlighed.,عدم الأمانة,99
608,pedicure.,باديكير,99
7651,roc.,رتراك,61
5463,klit,الكثيب,65
5683,kontrolpunkt,نقطة تفتيش,62
7953,condom.,واق ذكري,56
9976,ortodoks.,الأرثوذكسية,44
1432,nav.,ناطة,95
6663,ergonomi.,بيئة العمل,67
2367,trives,برز,54
7341,reverend.,القس,62
12782,inline.,في النسق,21
10917,levering,توصيل,33
12264,kulstof,كربون,24
7197,germantown.,جيرمانتاون,63
4234,tweed.,تويد,81
10867,pludselig,فجأة,38
10700,beskåret,اقتصاص,26
1814,galen,جالين,93
5614,jumbo.,جامبو,72
4450,portage.,البارجة,81
715,chih.,تشيه,98
13589,enig,يوافق على,11
13706,forventet,متوقع,11
4034,curriculum.,منهاج دراسي,82
11617,cm.,سم,31
9982,minus,ناقص,44
14082,san,سان,10
11460,fyrre,أربعين,31
4363,æret,تكريم,14
12399,jazz.,موسيقى الجاز,25
8330,solopgang,شروق الشمس,56
93,mikroprocessorer.,المعالجات الدقيقة,75
9441,uenigheder,الخلافات,36
6761,promo.,الترويجي,66
9003,bravo.,أحسنت,52
7387,brasil,برازيل,62
13930,i løbet af,خلال,7
2069,trigonometric.,حساب المثاثات,92
5431,kilt.,كيلت,73
9786,terminologi,المصطلح,45
5791,wired.,سلكي,30
11619,bulgarien.,بلغاريا,31
3919,clandestine.,سرية.,81
929,gearing.,تأثير ايجابي,87
10413,skarp,حاد,40
13043,tjent,حصل,14
11941,wade.,واد,28
8251,skyline.,خط السماء,57
8148,tigge,إفترض جدلا,47
4572,populace.,السكان,80
14491,køb,شراء,25
9478,fascisme,الفاشية,48
793,harrr.,حرر,96
186,mogul.,قاضي,95
12665,trukket,مسحوب,22
10861,cox.,كوكس,37
12777,subst.,استبدل,21
2761,hatteless.,بالكفاءة,89
11324,edith.,إديث,34
3909,crosstown.,كروسستاون,84
10627,løfte sløret,كشف,21
3774,legioner,الجحافل,38
959,tapperhed,جالور,97
5549,nippon.,نيبون,74
5721,stratus.,ستراتوس,73
7872,uendeligt,بلا حدود,26
2681,ketone.,كيتون,80
2046,olympians.,أولمبياد,76
8149,indledt,شرعت,47
12707,sten-,حصاة,18
14124,rapporter,التقارير,5
2103,gallup.,غالوب,92
3178,dekorative,ديكور,37
14183,parti,حزب,9
5448,spurious.,زائف,75
7058,yen.,ين,64
3872,eponymous.,مسمى,83
6071,monterey.,مونتيري,71
6320,gloucester.,غلوستر,70
9238,lionel.,ليونيل,50
353,billard,البلياردو,92
3441,ukonventionel,غير تقليدي,85
5209,evanescence.,التلاؤية,76
10452,afgang,مقال,38
1783,lus,قملة,93
11466,reorganiseret,إعادة تنظيم,27
3094,påbegyndt,بدء,35
9551,dalai.,الدالاي,48
1250,louder.,بصوت أعلى,96
9518,charleston.,تشارلستون,48
11180,bredde,العرض,35
5939,sevenfolded.,سباعي,72
3412,krydsfiner.,الخشب الرقائقي,87
6543,ville,فيل,65
10695,leonardo.,ليوناردو,38
9605,vogn,عربه قطار,44
7655,zen.,زن,61
7982,klager,شكوى,28
865,phosphodiesterase.,فوسفوديستراس.,97
10698,revurderet,إعادة تقييم,38
14506,biler,السيارات,9
7680,onani,الاستمناء,56
14443,oprettet,مخلوق,5
12726,parat,جاهز,20
3011,elisha.,إليشا,88
3508,zürich.,زيوريخ,86
10980,opgradering,الترقية,21
3298,yay.,ياي,87
3505,rohan.,روهان,86
5835,søstjerne,نجم البحر,72
8447,boulevard.,شارع عريض تكتنفه الاشجار,55
2314,glæd dig,نبتهج,86
11513,socialist,الاشتراكي,30
1055,discoverers.,مكتشفون,72
2252,uvurderlig,لا يقدر بثمن,91
14213,union,اتحاد,10
6197,foe.,عدو,57
6204,yan.,يان,70
13774,sent,متأخر,11
8485,stenmur,حائط حجارة,54
7591,overfyldt,مزدحم,17
11718,maya.,مايا,30
13867,hvis,لو,5
10054,spaghetti.,معكرونة,43
8435,mordere.,القتلة,33
4324,deb.,ديب,69
3081,trække fra,طرح او خصم,61
7246,nyeste.,الأحدث,63
3084,kranse,إكليل,77
10511,væske,السائل,36
12627,francis.,فرانسيس,22
8989,klarere.,أوضح,52
5332,axles.,المحاور,46
4793,symmetri,تناظر,77
4562,lupus.,لوبوس,80
573,nitric,نيتريك,99
14278,regning,فاتورة,10
4118,swans.,البجع,41
720,heckler.,هيكر,96
10015,direktører.,المديرين,17
8147,gaffel,شوكة,40
11713,jake,جيك,30
5865,unitarar.,التوحيد,60
9730,bule,انتفاخ,46
4662,overdosis,جرعة مفرطة,75
4863,jock.,جوك,76
4928,hornish.,قرون,78
8935,vandmand,قناديل البحر,52
11032,strengt.,بشكل صارم,37
11171,angus.,انجوس,35
7963,trimme,تقليم,42
8249,skatter,الضرائب,24
12716,teknisk,تقني,15
7881,kvalifikationer.,مؤهلات,21
11534,helen.,هيلين,32
6920,grange.,جرانج,65
12225,efterfølgende,بعد ذلك,18
4791,ubearbejdet,من غير المكتسب,79
515,fortov,رصف,91
13868,mennesker,الناس,7
11984,sukker,السكر,28
7428,dåb,المعمودية,62
11495,headless.,بلا رأس,32
11991,tarnishing.,تشويه,24
8401,kurdisk.,كردي,56
890,semantisk,متعلق بدلالات الألفاظ,70
14451,tab,خسائر,10
6694,merlin.,ميرلين,67
675,nysgerrigt,بفضول,93
11789,skuespillerinde,ممثلة,29
11784,opførsel,سلوك,29
7831,næbdyr,خلد الماء,60
12619,khan.,خان,22
7952,croydon.,كرويدون,59
7367,marxist.,الماركسي,59
4522,dræne,بالوعة,62
14216,anvendelser,الاستخدامات,5
9277,genesis.,منشأ,50
4639,prickle.,وخز,80
13756,klippe,صخر,11
5258,entusiastisk,متحمس,39
2433,peat.,الخث,91
5277,uanset hvad der er,أيهما,76
7906,ratiocinate.,استنتج,59
11881,kontanter,السيولة النقدية,28
8831,joyce.,جويس,53
12353,makker,رفيق,23
1043,darter.,دارو,94
12176,fremragende,أمتياز,27
7140,skræmt,مفزوع,36
12732,pool,بركة سباحة,20
1271,grådig,طماع,95
13465,hånd,يسلم,11
1348,vivre,فيف,96
12833,stål,صلب,19
5584,fad,طبق,62
10558,kunstig,مصطنع,38
5280,upside.,رأسا على عقل,75
13744,depression,كآبة,11
12527,kredit,الإئتمان,17
10996,polar.,القطبي,33
1339,uhørt,غير مدهش,96
6394,rosemary.,إكليل الجبل,69
1072,treasures.,الكنوز,47
12936,havn,ميناء,18
2070,barangay,بارانجاي,92
6690,essens.,جوهر,67
7931,kokosnød,جوزة الهند,59
13145,arizona.,أريزونا,17
9314,berkeley.,بيركلي,49
4442,misundelse,حسد,80
555,freehold.,التملك الحر,99
3647,jing.,جينغ,85
10327,kg.,كلغ,41
7254,lag.,طبقات,36
13281,primær,خبرات,15
13012,fortrydt,عدل,18
2960,koncession,تنازل,65
8737,nedsættende,مهينة,53
13316,helgen,القديس,13
4768,camaron.,كامارون,79
2118,fortvivlelse,اليأس,88
4869,fragment,شظية,47
11347,kaldenavn,اسم الشهرة,26
6061,forlænget,فترة طويلة,63
8302,utter.,مطلق كلى كامل,51
2550,hamp.,عيدان,90
9154,baton.,باتون,47
12420,en eller anden,شخص ما,24
8706,motivering,تحفيز,28
1356,glenwood.,غلينوود,96
249,newsweek.,نيوزويك,100
9183,serotonin.,السيروتونين,50
11684,ben,الساقين,18
6946,afsløret,كشف النقاب عنه,59
10694,cambridge.,كامبريدج,38
13473,akademi,الأكاديمية,13
2878,bogan.,بوغان,88
10328,arrangementer,ترتيبات,20
2387,gully.,اخدود,89
7828,stativ,حامل ثلاثي القوائم,59
8776,mummy.,مومياء,53
7884,isabella.,إيزابيلا,59
7541,zaire.,زائير,62
4318,psykiatrisk,الطب النفسي,81
1712,taljewoman.,المتحدثة,94
13960,rapport,تقرير,5
1334,albino.,ألبينو,95
3124,habsburg.,حبسبورغ,88
1403,manipulations.,التلاعب,38
9980,rekonstruktion,إعادة الإعمار,38
6662,smyth.,سميث,67
9171,mikro.,مجهري,50
1465,sekventielt.,بالتتابع,65
13495,hvile,راحة,13
11809,kerry.,كيري,30
2275,aquila.,أكويلا,91
10108,lone.,وحيد,37
9447,dei.,ديو,48
2454,afdæmpet,هدوء,78
14380,udsigt,منظر,6
10937,sandet,ساندي,37
11319,alice.,أليس,34
9798,ranger.,الحارس,17
1742,unedited.,غير محررة,93
9379,ubetinget,غير حاسمة,49
11988,spekulation,المضاربة,21
14497,læs,يقرأ,5
1921,slim,مخاط,93
12280,nægtet,رفض,19
10213,mægtig,الجبار,42
10396,tidligste.,باكرا جدا,41
11163,civilisation,الحضارة,11
13592,kuru.,كورو,12
12772,notre.,نيابة,21
4140,bedouin.,بدوية,77
13329,områder,المناطق,9
5261,mccarthyism.,مكارثية,76
14494,los,لوس,38
2869,aquifer.,طبقة المياه الجوفية,88
1850,alliteration.,الجناس,93
4250,siamese.,سيامي,82
12698,gætte,خمن,20
5826,dominique.,دومينيك,72
10886,løsrivelse.,مفرزة,29
7248,berettigelse.,جدارة - أهلية,31
921,procurement.,تحصيل,78
4458,origami.,فن قص وتشكيل الورق,81
12792,lp.,لطف,21
7913,strenge.,سلاسل,29
7527,repository.,مخزن,61
3220,wavy.,تموجي,86
13487,kirke,كنيسة,13
9324,ob.,أوضك,48
12437,scheme.,مخطط,23
11971,lastbil,شاحنة,25
6314,strom.,ستروم,70
13092,straf,ضربة جزاء,14
4414,novella.,نوفيلا,78
11048,badminton.,تنس الريشة,37
9511,erin.,ايرين,48
2219,uforudsigelige,لا يمكن التنبؤ به,88
468,pluribus.,بثور,99
3399,demonteret,تفكيكها,70
8258,tai.,تاي,57
538,skattepligtige,خاضع للضريبة,99
11933,airlines.,الخطوط الجوية,24
14175,holde,يحفظ,8
13538,overholdelse,امتثال,13
14063,afdeling,قسم,9
3038,timian,زعتر,88
12256,thompson.,طومسون,26
3985,gein.,جينم,83
5035,ritual,شعيرة,65
10948,warszawa.,وارسو,37
708,dun.,كميت,80
9107,supplement,ملحق,37
4369,incivility.,قلة أدب,66
9816,thriller.,القصة المثيرة,45
9512,ulysses.,أوليسيس,48
4594,prolific.,غزير الإنتاج,79
13709,tone,نغمة، رنه,12
13882,program,برنامج,11
13227,produktion,إنتاج,8
8968,sleeping.,نائم,16
40,hassles.,المتاعب,76
7607,galilei.,جاليلي,62
9233,bisexual.,ثنائي الجنس,43
3792,turing.,تورينج,84
4611,diskvalifikation,تنحية,76
7771,fyrtårn,منارة,59
9073,omdøb,إعادة تسمية,21
1360,pele.,بيليه,96
10068,catherine.,كاترين,43
8347,orwellian.,أورويلي,56
1259,samling.,تجميع,19
13031,fundament,المؤسسة,18
13915,din,لك,5
5752,tiki.,تيكي,72
9290,foder,يطعم,39
4883,ono.,أونو,78
9255,pythagoras.,فيثاغوراس,50
5244,rattlers.,يهاجر,74
12990,dans,رقص,15
7491,firewall.,جدار الحماية,62
10652,babe.,فاتنة,38
12973,iran.,إيران,19
6656,incumbent.,مايجب في الوضع الراهن,59
2852,tarm,أذى,62
13253,bekymringer.,اهتمامات,9
12997,hamilton.,هاميلتون,19
9025,bid,يعض,37
2432,kuffert,حقيبة سفر,87
8991,overskrift,العنوان الرئيسي,38
14120,placere,مكان,6
9381,komiker,ممثل هزلي,46
1836,maidenhead.,بكارة,93
1274,rea.,ري,96
13574,olympiske,الأولمبية,10
5038,styre,توجيه,45
1316,mambo.,مامبو,96
13111,q.,س:,17
3694,ridley.,ريدلي,85
11407,slået,ضرب,33
1544,formaldehyd,الفورمالديهايد.,95
8418,skrible,خربشة,52
3970,vidunderbarn,معجزة,71
2428,witten.,فيتن,91
3646,remskive,بكرة,84
17,fanatics.,المتعصبين,64
13182,roman,رومان,16
8524,kronologi.,زمني,39
13623,info.,معلومات,12
2278,gøg.,الوقواق,90
4944,zionister.,صهيوني,41
3136,roper.,روبر,87
2855,ligegyldig,غير مبالي,84
13436,refereret,المشار إليها,13
14381,værdipapirer,ضمانات,12
2247,valence.,التكافؤ,91
4989,erika.,إريكا,78
294,frugtløs,غير مثمر,100
4683,bonusser.,مكافآت,79
1449,genbrugt,إعادة استخدامها,60
6672,overhøjhed,التفوق,67
6271,sårbar,غير حصين,62
9374,turks.,تكرار,40
3760,eksamener.,الامتحانات,64
9886,greco.,جريسو,45
2021,fluoride.,فلوريد,80
10935,egetræ,أوك,32
3499,vichy.,فيشي,86
13306,sox.,سوكس,15
10747,advokat,محامي,36
4588,ecliptic.,المباركة,80
7269,koffein,مادة الكافيين,63
14221,europa,أوروبا,5
12330,tungt,بشدة,25
13106,wickets.,النصيب,13
8550,tilflugt,لجأ,54
10718,pennant.,بانانت,38
12138,kristus,السيد المسيح,27
14263,t,ر,5
6512,salmonella.,السالمونيلا,68
4350,baggrunde,خلفيات,16
7960,becker.,بيكر,59
1546,padre,باد,43
14285,type,يكتب,7
6617,plaque.,الترسبات,63
8189,riel.,رييل,57
13761,jorden,أرض,11
10909,rochester.,روتشستر,38
5114,abacus.,طبلية تاج,77
9848,mit,ميت,45
2760,hagesmæk,مريلة,88
9372,for det første,أولا,49
11327,jimbo.,جيمو,34
4448,josephine.,جوزفين,81
13955,høj,عالي,7
7735,forløber,السلف,58
6968,zorro.,زورو,65
13261,encyclopedic.,الموسوع,16
8703,opdage,يكتشف,9
6341,hustruer,زوجات,69
9548,meu.,مي,48
13247,grækenland,اليونان,16
11531,cohen.,كوهين,32
1655,filipens,بثرة,94
4981,blodskam,سفاح,78
928,bismuth.,البسمات,97
4417,redistricting.,إعادة تقسيم الدوائر,80
14224,form,استمارة,8
2565,canopic.,الانتظار,90
981,bah,باه,97
9188,alto.,ألتو,46
6594,sod,سخام,68
10572,vrede,غضب,37
9292,pct.,معاهدة التعاون بشأن البراءات,50
68,dristly,بكل جرأة,100
112,tron.,ترون,100
11195,saturnus.,كوكب زحل,35
8173,beskeden,محتشم,58
11060,nat.,نات,36
2904,inverness.,إينفيرنيس,89
10470,ak.,اكس.,40
11082,kugler.,الرصاص,24
8466,sobrage.,الوفيق,55
7846,biennial,كل سنتين,59
492,forstoppelse,إمساك,96
3772,heartland.,هارتلاند,83
5923,ama.,اما,70
4446,tilføj,أعد اضافة,80
2009,pænere,أجمل,92
12180,massiv,جسيم,24
118,entreprenørskab.,ريادة الأعمال,100
8941,gabon.,غابون,52
6561,nairobi.,نيروبي,68
11777,licensiering,الترخيص,10
5981,anarkistisk.,الأناركي,63
10633,minneapolis.,مينيابوليس,39
12308,konvektion,الحمل الحراري,24
11274,fisher.,فيشر,34
12857,definition,تعريف,14
12641,lyse,تفتيح,22
8146,i gang,قيد التنفيذ,58
13881,brugt,مستخدم,5
12147,flåde-,naval.,27
265,fornuft,الصحة العقلية,100
11795,interesser.,الإهتمامات,8
11887,virus,فايروس,29
11631,pl.,راجع,31
9237,tjære,قطران,49
6435,afrikanere,الأفارقة,13
7834,sylvia.,سيلفيا,60
4697,schultz.,شولتز,78
2386,modkultur,الثقافة المضادة,91
10399,elg,غزال أمريكي ضخم,41
14434,kræver,يتطلب,6
3522,hwan.,حوان,86
2694,tekande,ابريق الشاي,90
12451,database.,قاعدة البيانات,23
3686,fabrikation,تلفيق,40
12609,mil,ميل,23
14316,macintosh,ماكنتوش,41
9472,magellan.,ماجلان,48
11222,østrigske,النمساوي,34
1340,kontraangreb,هجمات مضادة,57
480,monomer.,أحادي المعدن,96
2584,kram,حضن,62
11185,leon.,ليون,28
11770,fiji.,فيجي,30
13360,tigre.,النمور,12
10632,richter.,ريختر,39
8030,blanc.,بلان,59
2668,regulatory.,تنظيمي,90
13802,med,مع,5
13639,desværre,لسوء الحظ,12
12148,vidste,عرف,27
7194,presbyterian.,المشيخي,61
2421,manddrab,manslaught,90
14514,skrevet,مكتوب,9
543,harman.,هارمان,99
4734,undergrupper.,مجموعات فرعية,59
1572,craters.,الحفر,46
3683,blindt.,عمياء,85
9080,bøn,دعاء,45
11962,evans,إيفانز,28
1963,topografisk.,الطبوغرافية,90
5856,lea,لربيا,71
4546,aladdin.,علاء الدين,80
11858,højder,المرتفعات,22
213,proletariat.,البروليتاريا,100
6539,unification,توحيد,67
13228,tied.,ربط,10
4631,saladin.,سلادين,80
11040,walisisk,تهرب من دفع الرهان,37
92,desintegration.,التفكك,76
8963,trods,رغم,51
7473,resultattavle.,لوحة الدرجات,62
7423,angelina.,أنجلينا,62
7159,træthed,إعياء,61
3111,ratchet.,اسئلة,88
10536,får,خروف,40
51,skruenøgle,مفتاح الربط,91
4251,saxifrage.,كاسر الحجر,82
13546,kyst,ساحل,12
3980,tilstødende,المجاور,82
10111,atlas,أطلس,43
7150,ptolemy.,بطليموس,64
2844,puffin.,البفن,89
1939,slough.,سلا,93
5809,medalist.,ميدالي,57
9015,skøjte,تزلج,20
617,froze.,جمدت,99
14037,areal,منطقة,9
1124,gødning,سماد,96
9084,woodrow.,وودرو,51
14411,job,وظائف,16
11663,ghana.,غانا,31
1479,cagayan.,كاجايان,95
11523,tunesien.,تونس,32
4698,mete.,ميس,73
6714,lukning,اغلاق,25
4530,hærdet,مزاج,43
2733,vvs,السباكة,83
3731,cro.,كراه,85
12805,flyve,يطير,12
1172,kelowna.,كيلونا,96
5347,erotisk,شهواني,75
4574,deuce.,تعؤل,78
10486,kirurgi,الجراحة,40
1729,sociologisk.,الاجتماعية,42
12867,kalkun,ديك رومى,20
388,quail.,طائر السمان,98
5598,tvang,غصبا,67
7383,bøf,شريحة لحم,62
420,cuneiform.,المسماري,100
2578,waistcoat.,صدار,78
7536,processor.,معالج,54
3114,milten,طحال,87
1416,piller,حبوب الدواء,57
10710,dusin,دزينة,28
8247,nød,بندق,44
13770,nok,كافية,11
3101,hexadecimal.,السداسي عشري,88
13912,information,معلومة,5
11662,zimbabwe.,زيمبابوي,31
1026,roet,الشمندر,93
7055,hårnål,دبوس الشعر,64
6103,truss.,تروس,71
5461,stanset,اللكم,38
9850,hercules.,هرقل,45
1624,bronkitis.,التهاب شعبي,94
1859,conclave.,قلة,90
8890,maximus.,ماكسيموس,52
1754,mnemonic.,ذاكري,90
8055,coulter.,كولتر,58
12912,virksomhed,مؤسسة,15
2847,collage.,كلية,88
9743,leopard,فهد,46
11916,optaget,احتل,24
14180,juli,يوليو,6
6055,barrow.,رابية,70
12998,bøde,بخير,17
8027,isabel.,إيزابيل,59
3983,earthbound.,أرضي,83
