ID,DANOIS,TURC,INTERVAL
11536,udfordrende,kışkırtıcı,35
9403,desc.,dezavantajı,54
13318,nederste,daha düşük,19
7353,landskab,manzara,62
10885,kul,kömür,43
10257,håndflade,avuç içi,44
10789,værktøjer,araçlar,24
13190,befolkning,nüfus,19
5618,fife.,fide,78
13287,imperium,imparatorluk,19
2336,sydpå,güneye doğru,62
12687,jern,demir,24
14517,vestlig,batılı,12
12598,legende,efsane,25
13879,nu,şimdi,8
8996,hviske,fısıltı,38
10599,rn.,riyak,45
11140,belastning,yük,27
10456,græs,çimen,46
13584,størrelse,boyut,15
12337,indstilling,ayar,11
8188,meek.,uyuşuk,62
10723,demonstration,gösteri,23
2339,cyborg.,yarı robot,90
14376,ledere,yöneticiler,11
7212,veje,tartmak,51
13590,mangler,eksik,12
1157,trefoil.,tripoil,98
11040,walisisk,gasp,42
908,til d,tod,98
8557,conn.,inek,61
5000,polygon.,çokgen,73
13557,et kors,bir yandan bir yan,16
5403,wildfire.,orman yangını,68
7362,loft,tavan,65
9533,intercontinental.,kesişen,54
5500,interdiction.,ilgi,75
7113,euclid.,öklid,69
4799,quadratic.,ikinci derecede,82
13828,om,hakkında,5
11816,forfalskning,sahtecilik,33
9783,folde,katlamak,38
9004,polytechnic.,politeknik,57
3303,recept,reçete,85
13542,strejke,vuruş,14
7797,deraf,bunların,65
13718,flod,nehir,13
5348,rite.,ayin,72
11577,fremtrædende,öne çıkan,33
7425,hårdest.,en sert,67
13365,orange,portakal,19
9114,ubrugt,kullanılmayan,53
13789,cheers.,şerefe,13
9151,granat,el bombası,48
3776,spændende,çıkış,20
6268,mew.,kafese koymak,72
4481,handsome.,yakışıklı,83
4620,tilbageholdte,tutuklular,75
14357,let,kolay,13
12217,watson.,ırmak,32
11203,stolt,gurur duymak,40
10748,wireless.,kablosuz,44
4371,ulempe,dezavantaj,71
1543,afholde sig,abstain,84
13368,trofæ,ganimet,18
9186,suppe,çorba,56
3456,attition.,yıpranma,88
5936,uncopyrighted.,açılmamış,76
10660,lilac.,leylak,44
14173,øget,artırılmış,15
8783,ark,çarşaf,48
9711,mack.,muck,52
14078,politisk,siyasi,12
2595,oplyse,aydınlatmak,52
12134,ofre.,mağdurlar,27
9535,udsat,ertelenen,48
7632,outlook.,görünüm,64
9615,sammenfatte,özetlemek,42
5767,ledestjerne,işaret,75
2280,gunshot.,fullshot,88
9738,stilhed,sessizlik,46
9022,kystlinje.,sahil şeridi,56
1303,nei.,new,97
11227,for eksempel,örneğin,40
294,frugtløs,meyve vermeyen,100
1158,vibration.,titreşim,71
7758,sith.,site,65
12396,diagrammer.,grafikler,17
2111,lymfom,lenfoma,94
12291,ekstrem,aşırı,21
2146,undrafted.,soyunmamış,94
7938,inkorporering,yerleşme,26
12452,spredning,yayılmış,27
3982,overskyet,bulutlu,76
9500,barmhjertighed,merhamet,51
13149,chef,şef,17
5497,kirtel,gland,74
5542,biokemi,biyokimya,79
12038,bassin,havza,32
14062,eksempel,örnek,12
9788,morgenmad,sabah kahvaltısı,50
4130,multitude.,çokluk,85
6526,sværm,sarmak,68
13006,drew.,çizdi,23
10659,premiership.,prömiyerlik,44
9270,gulerod,havuç,54
7198,recoil.,geri tepmek,68
3418,skovbrug,ormancılık,89
4865,peninsular.,yarımaya ait,82
13394,revolution,devrim,18
733,flanker.,flanş,97
2932,udgående,dışa doğru,87
4564,ribben,pirzola,67
13088,væg,duvar,20
1965,anteater.,yabangısı,93
12264,kulstof,karbon,30
5904,levitation.,kaldırma,75
7182,enke,dul,64
6009,godt år,iyi yıl,76
14303,faktum,hakikat,7
13342,tøven,tereddüt etmek,19
5796,housewives.,ev hanımları,77
2418,nedstrøms.,akıntı yönünde,93
13868,mennesker,insanlar,8
13698,tips,ipuçları,14
9141,booker.,kitapçı,56
13827,ville,istemek,5
2160,talkker.,konuşmacı,91
10953,dækning,kaplama,10
10343,taber,beceriksiz,38
9217,forhistorisk,tarih öncesi,56
6123,sofistikeret,komplike,70
8610,druer,üzüm,49
10940,våbenskjold,kret,40
1634,kiks.,bisküvi,68
12488,ingen forbindelse,ilgisiz,29
6785,acetyl,asetil,70
12069,hammer,çekiç,32
7903,checkout.,çıkış yapmak,63
663,tiresome.,yorucu,98
14402,kræve,gerekmek,7
14147,for nylig,son zamanlarda,5
3280,glycol.,glikol,87
7741,auditorium,konferans salonu,64
9614,wat.,uydurmak,52
14070,verden,dünya,8
12252,nodes.,düğümler,28
5893,aftræk,havalandırmak,66
1031,skum,froth,95
4901,supercomputer.,süper bilgisayar,81
14307,tysk,almanca,12
13282,grammatik,dilbilgisi,20
4787,woodbury.,ormanbury,83
8854,og frem,ileride,52
5021,påstået,iddia edilen,68
10558,kunstig,yapay,44
13449,helt seriøst,ciddi anlamda,18
5262,rutinemæssigt.,rutin olarak,52
9001,lån,borç,47
10757,målestok,ölçmek,42
9248,opfindelse,icat,35
8965,fornuftig,mantıklı,53
10091,gotten,aldatmak,49
14427,respons,cevap,13
12970,et.,ettirmek,24
12363,korrekt korrekt,doğru şekilde,30
14483,grund,sebep,6
3286,nerver,sinirler,57
461,afstonte,uzlaşmak,88
14440,bestil,kitap,12
9771,fiber,lif,50
912,diagnostiker,tanı,95
5939,sevenfolded.,yedi kat,76
14093,fremtid,gelecek,9
12857,definition,tanım,17
12774,sydøstlige.,güneydoğu,26
13223,højeste,en yüksek,20
5974,brænder,brülör,75
4941,vasketøj,çamaşır,82
3756,okse,öküz,88
2034,cathode.,katot,92
6083,måltid,yemek,64
3565,forvirret,şaşkın,48
10062,diskvalificeret,diskalifiye edilmiş,48
13687,dårligt,kötü,15
7526,dive.,dalmak,43
618,lukrativ,kazançlı,100
172,vantage.,avantaj,100
8819,grave,kazmak,50
2004,skrifttyper.,yazı tipleri,40
10538,tusmørke,alacakaranlık,46
1482,northernmost.,en kuzeydeki,97
13081,magasin,dergi,21
14413,arbejder,i̇şler,5
11903,em.,emzik,33
7034,opløsningsmiddel,solvent,62
8637,genghis.,zervet,60
3100,kosher.,koşer,90
1913,lommeltet,torched,38
12532,klarlægge,açıklamak,26
3081,trække fra,çıkarmak,66
3983,earthbound.,toprağa bağlı,87
10244,giro.,ciro,48
12353,makker,dostum,29
8301,realistisk.,gerçekçi,55
10406,gryde,tencere,44
12992,diagrammer,şemalar,21
5911,lakeside.,göl kenarı,77
12864,valg,seçim,24
266,lenient.,hoşgörülü,97
7099,forræderi,ihanet,67
13910,siden,o zamandan beri,8
121,stivelse,nişasta,97
3884,fjerkræ,fowl,87
9870,knop,tomurcuk,48
9071,kroatiske,hırvat,57
3916,agern,meşe palamudu,85
1823,ekspressionisme.,dişavurumculuk,95
14321,sprog,dil,12
1986,unexploded.,açıklanmamış,95
14121,oprettelse,yapımı,5
13082,admin.,yönetici,22
3655,reruns.,rarak,81
9450,højde,irtifa,51
13704,køre,sürmek,12
9146,deadline,son tarih,56
2414,tandbørste,diş fırçası,93
7677,clement.,klemens,57
10892,smadre,paramparça etmek,35
14038,hr,bay,12
8661,fragt,navlun,59
1662,ridderi.,şövalyelik,96
13610,ord,kelime,11
10172,papegøje,papağan,47
13693,kærlighed,aşk,13
5629,shiite.,şii,78
14208,mark,alan,9
8236,summen,vızıltı,61
165,acton.,harekete geçmek,100
13743,bag,arka,14
8759,angriber.,forvet,47
13841,andet,diğer,5
11353,belgisk,belçikalı,38
8868,upartisk,tarafsız,58
12963,johnny.,i̇yilik,23
2790,pigman.,domuz çobanı,91
1328,apathy.,iltihap,97
1931,hailstorm.,dolu fırtınası,91
11504,nittende,on dokuzuncu,38
2668,regulatory.,düzenleyici,92
9275,trr.,tr,51
10101,klædt på,giyinmiş,31
12815,republikan,cumhuriyetçi,23
2938,forstå,kavramak,88
4139,nordpå,kuzeye doğru,38
3476,diphosphat,difosfat,88
8658,smuds,kir,60
3328,alumnus.,mezun,89
1425,synthesizer.,sentezleyici,47
12509,tiende,onuncu,28
6192,sletning,silme,35
7345,solidaritet,dayanışma,68
12375,primært,öncelikli olarak,30
5100,artikuleret,eklemli,69
13865,vi,biz,5
13188,børn,çocuklar,21
11946,gav udtryk for,ifade edilmiş,19
2285,sneakers.,spor ayakkabı,91
6243,nomenklatur,isimlendirme,74
14244,midler,araç,10
10786,butler.,uşak,43
7802,cyclonic.,siklonik,13
4747,presse,suyunu sıkmak,69
10038,afstamning,soy,49
9730,bule,şişkinlik,51
8401,kurdisk.,kürt,61
14510,effektiv,etkili,12
14445,tests,testler,5
8059,agurk,salatalık,62
8172,skildrer.,tasvir eden,29
11760,interiør,iç mekan,36
13769,forståelse.,anlamak,11
1968,faddle.,faddaklamak,95
362,diskriminerende,ayrımcı,100
12389,partiskhed,ön yargı,30
9880,vejledning,rehberlik,51
5879,udstillingsvindue,vitrin,62
14004,går,giden,9
13122,stars.,yıldızlar,11
13916,produkt,ürün,10
13104,inde,içeri,21
7501,realisme,gerçekçilik,67
1893,prædiken,vaaz,88
2421,manddrab,adam öldürme,93
12366,eksempler.,örnekler,12
9214,klinge,bıçak ağzı,48
4111,forkortelse,kısaltmak,41
11199,dodge.,atlatmak,39
9346,proklamation.,ilan,54
12194,branding.,markalaşma,21
9456,medvirkende,enstrümantal,32
13215,episode.,bölüm,15
11650,transporterer,taşıma,13
9391,barske,sert,54
5245,mousetrap.,fare kapanı,80
9952,tak skal du have,teşekkür ederim,50
6392,fællesskab,ortaklaşa,74
9494,vag,başıboş dolaşmak,49
10803,smag,damak zevki,40
2519,travleste.,en yoğun,93
8503,borgerskab,vatandaşlık,61
12560,streak.,meç,28
11806,løve,aslan,21
5322,blond,sarışın,67
9028,upubliceret,yayınlanmamış,57
6782,autonomi,özerklik,71
163,freq.,frekans,100
12068,flyde,akış,30
7536,processor.,işlemci,60
13661,middle.,orta,15
11562,lavest.,en düşük,38
10873,heritage.,miras,43
13064,helvede,cehennem,22
14118,givet,verilen,12
2444,skildvagt,nöbetçi,89
1006,hashish.,hasır,98
10954,skitseret,özetlenen,36
9441,uenigheder,anlaşmazlıklar,41
250,programmører.,programcılar,35
4429,torn,diken,81
149,uopsættelighed,aciliyet,100
11295,forsyninger.,gereçler,22
4452,cinematografer,sinemacılık,69
12630,facilitet,tesis,23
8989,klarere.,daha net,58
12931,værelse,oda,23
8869,berygtet,meşhur,55
13099,største.,en büyük,22
13912,information,bilgi,6
11966,ministerium,bakanlık,33
2985,charitable.,yardımsever,89
12827,koreansk.,koreli,24
617,froze.,dondurmak,100
5993,optimering,optimizasyon,57
3481,lysere,daha parlak,88
10293,sake,uğruna,47
5131,folicin,folik,81
1295,salinity.,tuzluluk,85
12955,jødisk,yahudi,24
12406,fed,şişman,29
14309,personlig,kişisel,6
13432,koilerplate.,basmakalıp,18
13854,ud,dışarı,6
6229,heroisk,kahramanlık,64
8926,dovendyr,tembellik,58
3946,bastards.,piç,60
8078,fejde,kavga,59
8458,tuberkulose,tüberküloz,61
8404,dominion.,hakimiyet,59
7908,zionisme.,siyonizm,64
9169,bitter,acı,54
14170,modtaget,kabul edilmiş,6
5841,cigar,puro,76
762,newsroom,haber odası,98
10413,skarp,keskin,46
4796,duet.,düet,77
8363,welch.,takılmak,62
5723,teller,anlatan kimse,75
11820,færdigheder,beceriler,31
3511,ballroom.,balo salonu,88
6358,luftrum.,hava boşluğu,74
4908,unscheduled.,plansız,82
2072,pokal,goblet,93
10537,for det andet,ikinci olarak,46
6965,ejaculation.,boşalma,67
7997,glødelampe.,akkor,63
7054,overtalte.,ikna etti,55
4930,beskyttelsesbriller,gözlük,79
5101,polynomialt,polinom,76
5059,vinny.,vinnik,82
10229,afføring,dışkı,48
11002,blæse,üflemek,35
13853,hvornår,ne zaman,6
13133,debat,çekişme,18
1977,separatister,ayrılıkçılar,71
7936,grus,çakıl,64
5193,hallucinogen,halüsinojenik,73
1766,cookbook,yemek kitabı,90
9876,batterier,pil,25
2077,horny.,azgın,94
9942,hende selv,kendini,50
8716,ansvarsfraskrivelse.,feragatname,23
4624,grint.,gıcırtı,83
1828,coinage.,madeni para,95
6454,athenian.,atinalı,67
656,sporadisk,sporadik olarak,70
5345,snowy.,kar yağışlı,80
8569,drift.,sürüklenme,39
13664,lokal,yerel,14
8397,hollow.,oyuk,53
1352,slime.,sümük,97
7883,kommercielt,ticari olarak,11
11198,begravelse,cenaze,39
12726,parat,hazır,24
7076,bark,havlamak,62
4218,gennemførlig,mümkün,74
3807,burnside.,yakma,88
7643,oasis.,vaha,66
5631,læsbarhed,okunabilirlik,59
5042,bip,bip sesi çıkarmak,79
14454,at købe,alış,35
10678,løfte,söz vermek,29
3441,ukonventionel,sıra dışı,88
584,landstorm,toprak fırtınası,100
4039,ulastelig,tertemiz,86
4576,smugling.,kaçakçılık,77
2303,afbøjning,sapma,65
5043,maltesisk,maltaca,82
13982,udvikling,gelişim,12
13230,flyvningen,uçuş,19
11403,ekspert,uzman,29
6499,attila.,atlatma,73
6459,rust,pas  paslanma,70
647,dalles.,dalkavuk,99
14196,lande,ülkeler,10
5726,uvirkelig,gerçek dışı,76
13835,who,dsö,7
915,pease.,çırpmak,98
5182,evolutionary.,evrimsel,81
3113,svømmer,yüzücü,78
2175,undefined.,tanımsız,93
11655,falder.,düşme,14
8162,bombay.,bombalamak,62
1792,campusser.,kampüsler,95
14023,forskellige,farklı,10
4630,iridescence.,yanardönerlik,82
4123,falme,solmak,56
11963,modstandere,rakipler,27
3373,ophæve,yürürlükten kaldırmak,78
9015,skøjte,paten,25
4134,unfree.,beyinsiz,86
7436,sheriffer,şerif,66
1271,grådig,aç gözlü,97
10568,replay,tekrarlamak,38
13788,analyse,analiz,13
11019,vurdere,değer biçmek,24
3845,pressepromat,basın odası,88
7015,tilbede,tapmak,63
6143,assyrian.,asur,70
7507,cowardly.,korkakça,67
6061,forlænget,uzun süreli,69
10663,hævn,intikam,44
13186,udenlandsk,yabancı,20
12649,palæstinensisk.,filistin,24
2730,slibning,bileme,72
8572,blk.,boş lâf,60
843,dey.,doyum,99
13839,en,a,5
3119,stikkontakt,priz,81
10980,opgradering,yükseltme,26
13066,skadet,yaralı,21
5892,meritorious.,merhametli,77
11542,marokko.,fas,38
10316,cache,önbellek,42
4284,stiller.,shank,85
10572,vrede,kızgınlık,42
9039,restatement.,yeniden düzenleme,54
12428,evangelium,müjde,30
11053,middag,öğlen,41
12597,hospital,hastane,25
7824,utopia.,ütopya,64
7785,salamander.,semender,65
2186,shay.,şay,84
6135,cocktail.,kokteyl,70
11022,fravær.,yokluk,41
3677,latterlig,gülünç,87
13694,forsvar,savunma,12
2942,mælkebøtte,karahindiba,89
13986,co,ortak,17
9858,sandwich,sandviç,49
12414,frit,serbestçe,30
11300,mental,zihinsel,36
5987,vandmærke.,filigran,69
11850,sker,oluyor,12
5709,fejlagtighed.,yanlışlık,68
14331,tyskland,almanya,12
1232,bromide.,bromür,97
12035,umulig,imkansız,33
4333,untied.,çözülmemiş,85
10209,vædde,bahis,41
7902,hjert.,dikmek,63
2517,southland.,güneydara,93
9502,colombian.,kolombiyalı,53
11509,stats.,istatistikler,37
1258,foreshadowing.,ilgisizlik,88
4804,ubemærket,fark edilmemiş,77
6793,nationalister.,milliyetçiler,43
7626,manifestation.,tezahür,46
1826,grinch.,mızıkçı,95
5223,gabby.,gabin,80
5299,dårlig opførsel,yanlış davranmak,80
10109,uidentificeret,tanımlanamayan,48
6224,kakerlak,hamamböceği,75
2968,agitation,çalkalama,73
8909,babylon.,babil,58
9008,udvidelse.,uzatma,22
4294,saks,makas,74
2419,plantage,tarlalar,73
11635,uklar,belirsiz,37
8422,uventet,beklenmedik,61
10682,alias,taksi,39
2872,elasticitet,esneklik,78
12039,kriminel,adli,31
1930,trældom,esaret,94
9982,minus,eksi,50
8520,posed.,poz veren,43
6626,sushi.,suşi,72
10211,krabbe,yengeç,48
10942,deli.,şarküteri,42
8905,emmy.,emme,58
3575,himmelske,cennet gibi,88
4948,rebs.,halat,59
4339,cowan.,countan,85
8987,tastefejl,yazım hatası,37
963,vrangforestilling,hayal kırıklığı,89
9176,hidtil usete,görülmemiş,56
281,canisters.,bidonlar,88
498,agility.,çeviklik,86
7872,uendeligt,sonsuz,32
2159,bindestreg,tire,68
14271,virkelig,gerçekten,11
3485,smack.,şapırdatmak,68
5842,rille,oluk,69
3339,hostel.,pansiyon,86
10238,chamberlain.,papazlık,48
5431,kilt.,kantlamak,78
7415,scrimmage.,hücum,66
50,accholader.,akraba,91
4692,brødrister,tost makinası,81
12804,øje,göz,20
12921,gået i stykker,kırık,24
982,genoprettet,yeniden kurulu,86
13559,midlertidig,geçici,16
7862,synes ikke godt om,beğenmemek,58
13558,afskrækket,cesareti kırılmış,16
10378,heks,cadı,44
2389,nekrolog,ölüm yazısı,86
4390,poly.,poli,83
2846,fedtmule,goofy,91
10760,juice,meyve suyu,43
6905,dialekt,lehçe,55
14414,kan ikke,yapamamak,12
2401,overtrædelser,ihlaller,82
14338,set,görülen,13
8660,pels,kürk,57
9243,sang,şarkı söyledi,56
9298,klient,müşteri,46
10793,forberedende,hazırlık,43
1610,variance.,varyans,95
13641,otte,sekiz,15
2988,tvivler.,doubters,88
8365,henfald,çürümek,57
5996,aster.,yıldız çiçeği,76
12140,øl,bira,32
5074,leverandør,tedarikçi,66
13644,hal,salon,15
14054,at vise,göstermek,8
11837,kylling,tavuk,35
13285,syvende,yedinci,20
6958,immaterielle,maddi olmayan,70
10744,næse,burun,41
10123,horn,boynuz,39
2480,aggressor,saldırgan,85
5134,ketchup,ketçap,81
4398,rådgivere,danışman,64
2729,krydsninger.,kavşaklar,47
12563,tæt,sıkı,28
8734,overførsel,aktarma,14
3683,blindt.,kör olarak,88
3016,coronado.,korono,90
9624,etik,ahlak,42
11311,fortryd,geri alma,27
14441,levere,tedarik,22
2779,dyn,dingin,91
3433,clippers.,kesme makineleri,81
10151,recession,durgunluk,44
30,greaves.,gaf,100
7316,stover.,koyvermek,68
8399,solnedgang,gun batimi,61
9758,organisatorisk,organizasyonel,51
12048,ulv,kurt,33
1891,hackere.,bilgisayar korsanları,46
10260,wesley.,vesayet,48
7800,fastgørelse.,görev süresi,63
2982,gid.,gıda,90
11107,caesar.,sezar,41
13936,vores,bizim,5
8229,autoritativt,yetkili,61
7548,hanover.,hanna,66
5178,uden stop,durmaksızın,81
818,ligefrem,büsbütün,99
12696,mønster,desen,25
1285,induce.,indüklemek,57
2081,bitterly.,acımasızca,94
5863,omstrukturering,yeniden yapılandırma,65
140,afspilning,geri çalma,100
2529,budge.,tomurcuklanmak,91
6155,surfer.,sörfçü,65
3439,frivolous.,alçakça,86
7165,sædvanlig,alışılmış,69
12043,undergrundsbane,metro,33
12004,niveauer.,seviye,13
3405,crept.,süzmek,89
1082,hidtil,bundan böyle,98
12613,afd,aff,28
14485,venlig,tür,17
13224,sol,güneş,19
4636,mallard.,yeşilbaş,82
5891,dinosaurer.,dinozorlar,56
8202,skat,sevgilim,62
4666,antændt,tutuşmuş,60
5684,anchoress.,demirsiz,78
3966,pumpkins.,balkabağı,62
12735,helt,baştan sona,9
3194,væv.,dokular,55
12031,alliance,ittifak,33
14117,rækkevidde,menzil,12
13830,også,ayrıca,6
12950,fredag,cuma,24
4730,anklaget,yalvarmak,62
12303,univers,evren,8
3207,besværlig,zahmetli,90
9597,stjæler,çalmak,37
6233,burmese.,birmanya,75
11102,i går,dün,41
8604,dygtig,akıllı,60
7944,støvet,tozlu,64
8565,ginger.,zencefil,60
13974,forenet,birleşik,7
9896,motto.,slogan,48
2927,pyrenæerne,pireneler,91
6533,advocacy.,savunuculuk,73
10419,fodnote.,dipnot,36
12790,nederlag,yenmek,12
10987,forretter.,başlayanlar,29
7593,kælderen.,bodrum,65
4914,cav.,cahil,82
7975,overcame.,üstesinden gelmek,63
12240,opdelt,bölünmüş,26
13878,så,bu yüzden,6
845,glut.,gol,98
4940,taxman.,vergi memuru,82
986,retstrik,jartiyer,95
2561,stockman.,saraycı,93
11803,eks,eski,35
4837,køleskab,buzdolabı,69
2007,phosphoric.,fosforik,89
3722,cortex,korteks,88
4379,fremskynde,hızlanmak,40
8410,voks,balmumu,57
5655,stephane.,step,78
14493,ser ud til,öyle gibi,11
9821,saltin,tuzlu,51
10126,beslaglagt,ele geçirilmiş,38
2959,hobbyer.,hobiler,62
13121,vind,rüzgâr,14
1280,bløde,kanama,53
1795,arvelig,kalıtsal,95
1424,chants.,kıtlar,56
11911,sky,bulut,31
2534,tillman.,till,93
11399,vækst,büyüme,38
7955,deux.,çukur yapmak,64
2434,budgiverer.,teklif sahibi,89
2000,dilation,seyreltme,88
316,canning.,konserve,100
12833,stål,çelik,24
8247,nød,ceviz,49
6180,ledige stillinger.,boşluk,68
1384,brandfarlig.,yanıcı,94
1574,voicing.,seslendirme,24
9204,guddommelig,ilahi,52
11045,argumenteret,savundu,24
9408,offshore.,açık deniz,54
4478,heer.,hoer,84
4805,fordømme,kınamak,38
13243,søndag,pazar,20
7711,beroligende,yatıştırıcı,65
8582,kro,han,51
8954,ronde.,rondan,58
2051,befæstning,tahkimat,70
2716,afpresse,şantaj,87
3503,rumfart,uzay uçuşu,67
12166,misrepresenting.,yanlış beyan,28
7485,deeper.,daha derine,67
243,grosse.,grows,38
6041,tunfisk,tuna,75
12224,martial.,dövüş,32
9873,arguabelt.,tartışılır biçimde,49
1635,foster,embriyo,91
13095,frihed,özgürlük,22
2181,væbner,karmakarışık,83
7557,godnat,iyi geceler,66
1150,phenol.,fenol,93
3974,fregat,firkateyn,82
7390,god mand,iyi adam,67
14148,foreslog,önerilen,12
8943,omend.,gerçi,58
7258,skinneben,incik,66
14462,fremstille,üretmek,8
12314,daglige,günlük,31
6470,beriget,takviye edilmiş,68
8259,fossiliseret,fosilleşmiş,62
11698,annulleret,iptal edildi,28
2511,dungy.,pis,93
14157,fuld,tam dolu,11
1228,wettest.,ısrarlı,98
8177,husstand,ev halkı,55
1487,perforering,perforasyon,77
1545,obelisk.,dikenek,97
4031,cookies.,kurabiye,28
7766,mobning,zorbalık,50
13831,de,onlar,7
11533,nysgerrig,meraklı,38
13750,mulighed,fırsat,14
7588,rød skjorte,kırmızı gömlek,63
3097,misbilligelse,onaylamama,78
13073,enkel,basit,22
10363,binær.,ikili,47
11763,luke.,luka,36
6780,foreman.,ustabaşı,71
13280,sammenhæng,bağlam,20
6771,lantern.,fener,68
14058,ved godt,bilmek,8
8116,patetisk,acınası,62
8644,geografisk.,coğrafi,38
12357,institutioner.,kurumlar,7
11163,civilisation,medeniyet,13
12721,gas,gaz,17
2657,faltered.,karışmış,81
9864,sig.,sigurmak,51
11461,span.,yayılma,34
13620,afrikaans.,afrikaalılar,16
13307,skrev,yazmak,20
13395,farve,renk,15
6078,regneark.,elektronik tablo,74
2481,konsekvenser.,tepki,90
4566,stride.,adım,79
690,eftersyn,gez,99
1809,sprawl.,yayılmak,88
12753,windows.,pencereler,14
899,sort mand,siyah adam,98
6259,svoret,yeminli,75
5471,libertarian.,özgürlükçü,67
632,konstrueret,belirlenmiş,97
10681,snavset,kirli,44
8327,orientering,oryantasyon,37
5297,beecher.,beaker,80
2342,nudler.,erişte,69
9428,rytme,ritim,52
